"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"205","2020-12-21 16:37:58-03","MBM","MBM","169053","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S. Green","Hatschbach, G.","Roderjan, C.V.; et al.; et al.","1983","08","25","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM169053","MBM169053","Viveiro do Banestado, Lote 4",NA,NA,NA,NA,"219",NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"206","2020-12-21 16:37:58-03","MBM","MBM","235178","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S. Green","Hatschbach, G.","Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM235178",NA,"Fazenda Experimental de Agronomia",NA,NA,NA,NA,"2469",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"207","2020-12-21 16:37:58-03","MBM","MBM","235175","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S. Green","Ribas, O.S.","Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM235175",NA,"Fazenda Experimental de Agronomia","=235174",NA,NA,NA,"2236",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"208","2020-12-21 16:37:58-03","MBM","MBM","235174","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S. Green","Ribas, O.S.","Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM235174",NA,"Fazenda Experimental de Agronomia","=235175",NA,NA,NA,"2236",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"209","2020-12-21 16:37:58-03","MBM","MBM","161894","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S. Green","Hatschbach, G.","Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM161894","MBM161894","Fazenda Experimental de Agronomia","=161889",NA,NA,NA,"2236",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"210","2020-12-21 16:37:58-03","MBM","MBM","161889","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S. Green","Hatschbach, G.","Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM161889","MBM161889","Fazenda Experimental de Agronomia","=161894",NA,NA,NA,"2236",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"211","2020-12-21 16:37:58-03","MBM","MBM","253006","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S. Green","Dusén, P.","Dusén, P.",NA,NA,NA,"Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM253006","MBM253006","Ipiranga",NA,NA,NA,NA,"10165",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"212","2020-12-21 16:37:58-03","MBM","MBM","235176","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S. Green","Ribas, O.S.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM235176",NA,"Vossoroca",NA,NA,NA,NA,"2892",NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"213","2020-12-21 16:37:58-03","MBM","MBM","169055","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S. Green","Hatschbach, G.","Silva, J.M.; Barboza, E.; Barboza, E.","1994","02","15","Brazil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"MBM169055","MBM169055","Rio das Orquídeas",NA,NA,NA,NA,"1357",NA,NA,"Southern America",NA,NA,"22441","auto",NA,NA,NA,NA,NA
"214","2020-12-21 16:37:58-03","MBM","MBM","235181","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S. Green","Smith, L.B.","Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM235181",NA,"Morro da Fazenda",NA,NA,NA,NA,"1559",NA,NA,"Southern America",NA,NA,"27253","auto",NA,NA,NA,NA,NA
"215","2020-12-21 16:37:58-03","MBM","MBM","235185","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S. Green","Smith, L.B.","Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM235185",NA,"Morro da Fazenda",NA,NA,NA,NA,"1920",NA,NA,"Southern America",NA,NA,"27253","auto",NA,NA,NA,NA,NA
"216","2020-12-21 16:37:58-03","MBM","MBM","169470","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S. Green","Sobral, M.; Pirani, J.R.","Rossi, L.",NA,NA,NA,"Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM169470","MBM169470","Reserva Florestal da Cidade, Universidase Armando de Salles de Oliveira",NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"217","2015-09-04 11:39:22-03","MNHN","RECOLNAT_MNHN_P","P03384256","PreservedSpecimen",NA,"Oleaceae","Linociera","mandiocana","Linociera mandiocana","Glaz.",NA,"Glaziou",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P03384256","P03384256_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03384256' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"13567",NA,NA
"218","2015-09-04 11:39:22-03","MNHN","RECOLNAT_MNHN_P","P03384255","PreservedSpecimen",NA,"Oleaceae","Linociera","mandiocana","Linociera mandiocana","Glaz.",NA,"Riedel","1870","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P03384255","P03384255_01","Brasilia.","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03384255' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"24",NA,NA
"219","2015-09-04 11:39:22-03","MNHN","RECOLNAT_MNHN_P","P03384258","PreservedSpecimen",NA,"Oleaceae","Linociera","mandiocana","Linociera mandiocana","Glaz.",NA,"Glaziou, A.","1883","1","20","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"P03384258","P03384258_01","Petropolis, Serra da Estrella","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03384258' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,"36524","auto",NA,NA,"13567",NA,NA
"220","2015-09-04 11:39:22-03","MNHN","RECOLNAT_MNHN_P","P03384254","PreservedSpecimen",NA,"Oleaceae","Linociera","mandiocana","Linociera mandiocana","Glaz.",NA,"Hatschbach, G.","1967","12","1","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"P03384254","P03384254_01","S. Andrade","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03384254' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,"45291","auto",NA,NA,"14582",NA,NA
"221","2015-09-04 11:39:22-03","MNHN","RECOLNAT_MNHN_P","P03384257","PreservedSpecimen",NA,"Oleaceae","Linociera","mandiocana","Linociera mandiocana","Glaz.",NA,"Glaziou, A.","1883","1","21","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"P03384257","P03384257_01","Serra da Estrella","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03384257' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,"36524","auto",NA,NA,"13567",NA,NA
"222","2020-10-01 14:21:50-03","JBB","HEPH","5755","S","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichl.","Hatschbach, G","Silva, JM da","1985","08","14","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"Rio Capivari",NA,"1985","12",NA,"81","Dicotyledon","Lamiales","Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"223","2020-10-01 14:21:50-03","JBB","HEPH","5743","S","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichl.","Silva, JM da","Silva, JM da","1986","08","28","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Veu de Noiva",NA,"1986",NA,NA,"159","Dicotyledon","Lamiales","Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"224","2020-12-11 11:39:49-03","UFMG","BHCB","134241","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"Hattori, EKO; Viana, PL; Cardoso, D; Salas, R","2009","10","28","Brasil","Minas Gerais","Itacambira","-43.312028","-17.083222","-43.312028","-17.083222","1306","1306","BHCB017208",NA,"Serra do Resplandecente","Arbusto, ca. 1,8 m de altura. Corola branca.","2018",NA,NA,"959","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-11 11:39:49-03","UFMG","BHCB","199400","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"Korte, A; Kniess, A","2010","08","24","Brasil","Santa Catarina","Corupá","-49.41","-26.46","-49.41","-26.46","938","938","BHCB199400",NA,"Palmeiras II","Arbórea, 10m, flor esverdeada; Floresta Ombrófila Densa, estágio sucessional avançado","2010",NA,NA,"4213","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-11 11:39:49-03","UFMG","BHCB","28910","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-11 11:39:49-03","UFMG","BHCB","50523","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-11 11:39:49-03","UFMG","BHCB","76201","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"Silva, JM","2002","09","29","Brasil","São Paulo","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"BHCB044309",NA,"Bela Vista. Chácara Moxotó.","Árvore, 8 metros, flor esverdeada.; Floresta Atlântica","2002",NA,NA,"3663","Dicotyledon",NA,"Southern America",NA,NA,"38172","auto",NA,NA,NA,NA,NA
"229","2020-12-11 11:39:49-03","UFMG","BHCB","61447","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"Silva, JM; Barbosa, E; Cordeiro, J","2000","08","22","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"BHCB044310",NA,"Jardim Botânico","Árvore, 10 metros, flor esverdeada.; Capão nativo com araucária","2018",NA,NA,"3210","Dicotyledon",NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"230","2021-02-11 17:20:49-03","UFPR","UPCB","15834","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hinoshita, L.K.R.","Braga, R.","1954","08","25","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Serra do Mar, Manancial de Águas de Piraquara, junto à represa do Carvalho","Pétalas brancas, flor aromática..","2017","01",NA,"9",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"231","2021-02-11 17:20:49-03","UFPR","UPCB","25495","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hinoshita, L.K.R.","Athayde, S.F. et al.","1994","11","14","Brasil","Paraná","Guaraqueçaba","-48.333333","-25.283333","-48.333333","-25.283333",NA,NA,NA,NA,"Morro do Quitumbê ou do Costão","Árvore, 8 x 0,16m, casca interna com aroma forte, lembrando cheiro de canela-fogo (Lauraceae). Material estéril. Interior da floresta secundária..","2017","01",NA,"203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-11 17:20:49-03","UFPR","UPCB","52428","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Possette, R.F.S. & Ribas, O.S.","Possette, R.F.S.","2005","08","23","Brasil","Paraná","Colombo","-49.216667","-25.283333","-49.216667","-25.283333",NA,NA,NA,NA,"25°17'S 49°13'W","Árvore 12m, flor perfumada, vista de longe pelo tom amarelado da copa, interior da floresta. Floresta ombrófila montana. Alt.: 950m s.n.m..","2005","01","01","530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-02-11 17:20:49-03","UFPR","UPCB","53042","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Possette, R.F.S. & Cordeiro, J.","Possette, R.F.S.","2005","09","21","Brasil","Paraná","Colombo","-49.216667","-25.283333","-49.216667","-25.283333",NA,NA,NA,NA,"25°17'S 49°13'W","Árvore interior da floresta. Floresta ombrófila mista. Alt.: 950m s.n.m..","2005","10","05","529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-02-11 17:20:49-03","UFPR","UPCB","60733","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Witt, N.G.P.M.","Lima, D.F.S.","2008","09","05","Brasil","Paraná","Curitiba","-49.281667","-25.468056","-49.281667","-25.468056","900","900",NA,NA,"Jardim Botânico Municipal.","Árvore. Floresta ombrófila mista..","2008","01","01","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-02-11 17:20:49-03","UFPR","UPCB","94939","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"Stica, P.V. | Braga, A.V. | Nadaline, J.","2018","06","24","Brasil","Paraná","Curitiba","49.2377283","-25.4415901","49.2377283","-25.4415901",NA,NA,"UPCB0043701","UPCB0043701","Jardim Botânico de Curitiba","Borda de mata.","2018","08",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-02-11 17:20:49-03","UFPR","UPCB","93200","PreservedSpecimen","Plantae","Oleacea","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Assis, M.V.M. | Budel M.L.T | Veluza, D.S","Budel, M.L.T | Assis, M.V.M | Veluza, D.S","2018","08","24","Brasil","Paraná","Curitiba","-49.23987","-25.441725","-49,239870","-25,441725",NA,NA,"UPCB0037848","UPCB0037848","Jardim Botânico- fragmento de Floresta Ombrófila","Jardim Botanico. Fragmento de Floresta Ombrofila Mista.. Arbórea 12m, flor com pétalas compridas, verdes e fundidas.","2018","08",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-02-11 17:20:49-03","UFPR","UPCB","94729","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"Stica, P.V. | Braga, A.V. | Nadaline, J.","2018","08","24","Brasil","Paraná","Curitiba","-49.2377283","-25.4415901","-49.2377283","-25.4415901",NA,NA,"UPCB0041957","UPCB0041957","Jardim Botânico de Curitiba","Árvore em borda de mata","2018","08",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-02-11 17:20:49-03","UFPR","UPCB","93206","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Assis, M.V.M. | Budel M.L.T | Veluza, D.S","Budel, M.L.T | Assis, M.V.M | Veluza, D.S","2018","08","24","Brasil","Parana","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"UPCB0037877","UPCB0037877",NA,"Jardim Botanico- Fragmento de Floresta Ombrofila mista.. Arborea 12m, flor com petalas compridas, verdes e funiladas","2018","08",NA,"1",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"239","2021-02-11 17:20:49-03","UFPR","UPCB","6413","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hinoshita, L.K.R.","Hatschbach, G.","1966","08","18","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"Col. S. Andrade","Arvoreta, flor verde pálido. Mata pluvial..","2017","01",NA,"14582",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"240","2021-02-11 17:20:49-03","UFPR","UPCB","45193","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hinoshita, L.K.R.","Klein, R.M.","1955","08","26","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"10","10",NA,NA,"Cunhas","Árvore, 10m, flor verde-clara. Mata..","2017","01",NA,"1544",NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"241","2021-02-11 17:20:49-03","UFPR","UPCB","2004","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hinoshita, L.K.R.","Klein, R.M.","1955","08","26","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"10","10",NA,NA,"Cunhas","Árvore, 10m, flor verde-clara. Mata..","2017","01",NA,"1544",NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"242","2021-02-11 17:20:49-03","UFPR","UPCB","93203","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Assis, M.V.M. | Budel M.L.T | Veluza, D.S","Budel, M.L.T | Assis, M.V.M | Veluza, D.S","2018","08","24","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"UPCB0037870","UPCB0037870","Fragmento de Floresta Ombrófila mista","Jardim Botanico.","2018","08",NA,"1",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"243","2021-02-11 17:20:49-03","UFPR","UPCB","32122","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hinoshita, L.K.R.","Silva, S.M. et al.","1991","11","16","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Ilha do Mel, Estação Ecológica","Árvore de 5m, PAP = 17cm, em floresta alta da planície litorânea. Material estéril..","2017","01",NA,"s.n.",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"244","2021-02-11 17:20:49-03","UFPR","UPCB","93168","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","Eikawa. D",NA,"Bastos. B | Abreu. L | Eikawa. D","2018","08","24","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"UPCB0040332","UPCB0040332","Jardim Botanico","Jardim Botanico. Floresta Ombrofila Mista.. Árborea, aproximadamente 10m, sob a sombra. Flores amarelas, não apresenta odor.","2018","08",NA,"4",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"245","2021-02-11 17:20:49-03","UFPR","UPCB","28117","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hinoshita, L.K.R.","Cervi, A.C. et al.","1992","10","03","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"Lagoa Dourada","Árvore, ca. 6m, flor alva muito odorífera..","2017","01",NA,"3797",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"246","2021-02-11 17:20:49-03","UFPR","UPCB","47584","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hinoshita, L.K.R.","Goldenberg, R. et al.","2003","09","04","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Mananciais da Serra","Árvore 8m, flores com sépalas verdes curtas e 4 pétalas amareladas, odor agradável..","2017","01",NA,"607",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"247","2021-02-11 17:20:49-03","UFPR","UPCB","3259","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hinoshita, L.K.R.","Reitz, R. | Klein, R.M.","1959","08","20","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"450","450",NA,NA,"Mata da Companhia Hering","Árvore, 10m, flor amarelada, fruto maduro roxo-escuro. Mata..","2017","01",NA,"8949",NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"248","2021-02-11 17:20:49-03","UFPR","UPCB","2005","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hinoshita, L.K.R.","Klein, R.M.","1955","09","09","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"300","300",NA,NA,"Morro da Fazenda","Arvoreta, 8m, flor amarelada. Mata..","2017","01",NA,"1559",NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"249","2021-02-11 17:20:49-03","UFPR","UPCB","45229","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hinoshita, L.K.R.","Klein, R.M.","1955","09","09","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"300","300",NA,NA,"Morro da Fazenda","Arvoreta, 8m, flor amarelada. Mata..","2017","01",NA,"1559",NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"250","2021-02-11 17:20:49-03","UFPR","UPCB","33988","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Vieira, A.O.S.","Cervi, A.C.","1985","10","04","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"Parque Estadual de Vila Velha","Árvore de 6 a 7m de altura..","2000","03","15","2328",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"251","2021-02-11 17:20:49-03","UFPR","UPCB","23452","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hinoshita, L.K.R.","Negrelle, R.R.B. | Londero, C.","1993","08","21","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,"Reserva Volta Velha","Árvore, ca. 12m, flor branca perfumada e botões. Nome vulgar: canemoçu..","2017","01",NA,"A904",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"252","2021-02-11 17:20:49-03","UFPR","UPCB","21492","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hinoshita, L.K.R.","Negrelle, R.R.B.","1992","08","23","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,"Reserva Volta Velha (na trilha)","Árvore, ca. 15m, com botões. Nome vulgar: canemoçu..","2017","01",NA,"A324",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"253","2021-02-11 17:20:49-03","UFPR","UPCB","13221","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hinoshita, L.K.R.","Cordeiro, J. | Silva, J.M.","1985","08","14","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"Rio Capivari","Árvore, 5m, flor creme. Mata da beira de rio..","2017","01",NA,"81",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"254","2021-02-11 17:20:49-03","UFPR","UPCB","8273","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hinoshita, L.K.R.","Hatschbach, G. | Guimarães, O.","1968","07","10","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Rio Sagrado de Cima","Árvore de pequeno porte, flor creme-esverdeada. Mata pluvial, encosta de morro..","2017","01",NA,"19466",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"255","2021-02-11 17:20:49-03","UFPR","UPCB","8456","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hinoshita, L.K.R.","Hatschbach, G.","1967","07","25","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Rio São João, Porto Miranda","Árvore, 8m, fruto vinoso. Mata pluvial planície litorânea..","2017","01",NA,"16741",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
