"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"145","2019-11-19 14:05:26-03","UFRPE","PEUFR","43600","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","D.Daly","S.S.Lira; S.M.Santos; V.V.Cunha","377","2002","07","15",NA,"Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá","-35.095","-8.714444",NA,NA,NA,"Árvore com ca. De 4,0 de alt.; frutos imaturos esverdeado.","PEUFR043600",NA,NA,NA,NA,NA,"35°05'42''W","8°42'52''S",NA,NA,NA,NA,NA,NA
"146","2019-11-19 14:05:26-03","UFRPE","PEUFR","43601","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","S.S.Lira","S.S.Lira; A.Vicente; E.Almeida","402","2002","10","30",NA,"Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá","-35.095","-8.714444",NA,NA,NA,"Árvore com ca. De 6,5 m de alt.; frutos imaturos verdes.","PEUFR043601",NA,NA,NA,NA,NA,"35°05'42''W","8°42'52''S",NA,NA,NA,NA,NA,NA
"147","2019-11-19 14:05:26-03","UFRPE","PEUFR","43602","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","D.Daly","S.S.Lira; A.Vicente; E.Almeida","409","2002","10","30",NA,"Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá","-35.095","-8.714444",NA,NA,NA,"Árvore com ca. De 7 m de alt.; frutos imaturos verdes com manchas vinácea.","PEUFR043602",NA,NA,NA,NA,NA,"35°05'42''W","8°42'52''S",NA,NA,NA,NA,NA,NA
"148","2019-11-19 14:05:26-03","UFRPE","PEUFR","43603","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","D.Daly","S.S.Lira; A.Vicente; E.Almeida","413","2002","11","07",NA,"Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá","-35.095","-8.714444",NA,NA,NA,"Árvore com ca. De 6 m de alt.; frutos imaturos verdes.","PEUFR043603",NA,NA,NA,NA,NA,"35°05'42''W","8°42'52''S",NA,NA,NA,NA,NA,NA
"149","2019-11-19 14:05:26-03","UFRPE","PEUFR","43607","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","D.Daly","S.S.Lira; A.Vicente; J.Urbano; Alyson","638","2003","09","19",NA,"Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá","-35.095","-8.714444",NA,NA,NA,"Árvore caom ca. De 12 m de alt.; botões florais verde claro, cálice verde,corola creme esverdeada.","PEUFR043607",NA,NA,NA,NA,NA,"35°05'42''W","8°42'52''S",NA,NA,NA,NA,NA,NA
"150","2019-11-19 14:05:26-03","UFRPE","PEUFR","43609","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","D.Daly","J.Cantarelli; D.Medeiros; E.B.Almeida Jr.; S.S.Lira; C.Zickel","601","2001","09","26",NA,"Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá","-35.094056","-8.717519",NA,NA,NA,"Árvore ca. De 6 m de alt.; resina perfumada abundante; frutod imaturos avermelhados.","PEUFR043609",NA,NA,NA,NA,NA,"35°05'38,6''W","8°43'03,07''S",NA,NA,NA,NA,NA,NA
"151","2019-11-19 14:05:26-03","UFRPE","PEUFR","44082","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"S.S.Lira; A.P.S.Gomes; J.M.V.Filho; M.L.Araújo","256","2002","01","23",NA,"Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá","-35.095","-8.714444",NA,NA,NA,"Árvore com ca. De 4,5 m de alt.; frutos maduros avermelhados.","PEUFR044082",NA,NA,NA,NA,NA,"35°05'42''W","8°42'52''S",NA,NA,NA,NA,NA,NA
"152","2019-11-19 14:05:26-03","UFRPE","PEUFR","30390","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","D.Daly","M.T.Monteiro","23638","1972","03","27",NA,"Brasil","Bahia","Belmonte","Faz. Rio vermelho","-38.8828010559082","-15.8631000518799",NA,NA,NA,"Frutos verdes de forma irregular, sendo vermelhos quando maduros; resina incolor bastante perfumada.","PEUFR030390",NA,NA,"71281","auto",NA,NA,NA,"2000",NA,NA,NA,NA,NA
"153","2019-11-19 14:05:26-03","UFRPE","PEUFR","35722","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","D.Daly","A.L.Costa",NA,"1975","03","23",NA,"Brasil","Bahia","Salvador","Entre o aeroporto e o Atella Maris","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"PEUFR035722",NA,NA,"26018","auto",NA,NA,NA,"2000",NA,NA,NA,NA,NA
"154","2020-04-22 16:18:16-03","UFPB","JPB","49367","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Burseraceae","Protium","bahianum","Protium bahianum","Daly","Daly, DC","Gomes, LA; Santos, E","126A","2011","04","19","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata. Faixa de mangue. Solo arenoso","-37.426111","-11.398611",NA,NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore, ca. de 6m. Frutos imaturos verdes e maduros vináceos.","JPB0049367",NA,NA,NA,NA,NA,"-37.426111","-11.398611","2013",NA,NA,NA,NA,NA
"155","2020-04-22 16:18:16-03","UFPB","JPB","50300","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Burseraceae","Protium","bahianum","Protium bahianum","Daly","Gomes, LA","Gomes, LA; Déda, RM; Santos, E","260","2011","11","11","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata","-37.438611","-11.409444",NA,NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore com ca. de 5m. Flores com brácteas verdes e estames alvos. Frutos imaturos.","JPB0050300",NA,NA,NA,NA,NA,"-37.438611","-11.409444","2011","11",NA,NA,NA,NA
"156","2020-04-22 16:18:16-03","UFPB","JPB","57198","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Gadelha Neto, PC; Lima, JR; Costa, RMT","3784","2014","02","20","Southern America","Brasil","Paraíba","Caaporã","Sítio Brejo de Lima","-34.964167","-7.429444",NA,NA,NA,"; HABITAT: Floresta Estacional Semidecidual das Terras Baixas; DESC: Arvoreta com cerca de 4m. Folhas simples, coriáceas. Fruto capsular, aromático. Substrato areno-argiloso.","JPB0057198",NA,NA,NA,NA,NA,"-34.964167","-7.429444",NA,NA,NA,NA,NA,NA
"157","2020-04-27 16:09:09-03","UFES","VIES","26462","S","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Gomes, F.S.; Gomes, M.L.","Gomes, F.S.; Guedes, M.L. & Costa, A.S.","705","2011","01","25",NA,"Brasil","Bahia","Jandaíra","Limite Norte - Caminho para Costa Azul.","-37.7844009399414","-11.5642004013062","13","13",NA,NA,"VIES026462","VIES026462",NA,"49056","auto",NA,NA,NA,"2011","05",NA,NA,NA,NA
"158","2013-04-01 09:19:23-03","IPT","BCTW","19807","S","Plantae","Magnoliophyta",NA,NA,"Protium","bahianum","Protium bahianum","D.C. Daly","Instituto Plantarum","Lorenzi, H.","409",NA,NA,NA,NA,"Brasil","Bahia","Olivença",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-21 19:33:24-03","UFC","EAC","58966","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Guedes, M.L.","Guedes, M.L.; Costa, M.A.; Gomes, F.S.","23883","2015","08","08","Southern America","Brasil","Bahia","Jandaíra","litoral norte, caminho para Coqueiros.","-37.783333","-11.55",NA,NA,NA,"Árvore, ca. 4 m; folha unifoliolada, coriáceas, discolores; fruto vermelho.; Mata de restinga.","EAC0058966","EAC0058966",NA,NA,NA,NA,"-37.783333","-11.55","2015","09",NA,NA,NA,NA
"160","2021-02-22 10:20:01-03","UFSM","SMDB","19795","S","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Lorenzi, H","Lombardi, JA; Lorenzi, H; Tsuji, R","7200","2008","01","29",NA,"Brasil","Bahia","Lauro de Freitas","Condomínio Busca Vida, em frente ao Spa Salute Bahia","-38.271831","-12.876547",NA,NA,NA,"Presado em álcool. Restinga arbustivo-arbórea. Arbusto ca. 2m, folhas coriáceas, flores verde-amareladas; Herbário HRCB 49243","SMDB019795",NA,NA,NA,NA,NA,"-38.271831","-12.876547","2008","01",NA,NA,NA,NA
"161","2020-12-21 16:19:40-03","MBM","MBM","285507","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Vaz, AMS da F","Jost, T.; et al.; et al.","111","1995","11","07","Southern America","Brazil","Bahia","Conde","Fazenda do Bu","-37.6105995178223","-11.8135995864868",NA,NA,NA,NA,"MBM285507","MBM285507",NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:19:40-03","MBM","MBM","352873","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Queiroz, E.P.","Ribeiro, T.; et al.; et al.","481","2004","04","15","Southern America","Brazil","Bahia","Entre Rios","Massarandupió","-38.084400177002","-11.9419002532959",NA,NA,NA,"Arbusto, 2m de altura; folhas cartáceas, levemente discolores; frutos imaturos verdes e maduros vináceos. Caule com restinga quando misturada com água é digestivo. Restinga","MBM352873","MBM352873",NA,"52418","auto",NA,NA,NA,"2009","08",NA,NA,NA,NA
"163","2020-12-21 16:19:40-03","MBM","MBM","352872","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Queiroz, E.P.","Queiroz, E.P.","1960","2006","03","18","Southern America","Brazil","Bahia","Mata de São João","Praia do Forte, próximo ao Castelo Garcia D' Ávila.","-38.2991981506348","-12.5303001403809",NA,NA,NA,"Arbusto, 2,5m. Folíolos coriáceos, glabros. Frutos vermelhos e verdes. Restinga","MBM352872","MBM352872",NA,"47329","auto",NA,NA,NA,"2006","03",NA,NA,NA,NA
"164","2020-12-21 16:19:40-03","MBM","MBM","215087","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, J.R.","Pirani, J.R.; et al.; et al.","2757","1993","02","08","Southern America","Brazil","Bahia","Porto Seguro","Ca. 1,5km na estrada para Nossa Senhora da Ajuda","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"MBM215087","MBM215087",NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-08-15 09:03:23-03","UESC","UESC","9715","S","Plantae","Angiospermae","Florideophycidae","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Jost, T.","208","1996","01","30",NA,"Brasil","Bahia","Conde",NA,"-41.45","-12.056667",NA,NA,NA,"Vegetação com influência marinha.; Árvore de aproximadamente 6 m","UESC0009715",NA,NA,NA,NA,"Dicotyledoneae","41W27'0''","12S3'24''",NA,NA,NA,NA,NA,NA
"166","2019-08-15 09:03:23-03","UESC","UESC","5922","S","Plantae","Angiospermae","Florideophycidae","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Santana, D.L.","80","2000","05","11",NA,"Brasil","Bahia","Conde",NA,"-37.6","-11.8",NA,NA,NA,"Área antropizada.; Arbusto, 2,0 m.","UESC0005922",NA,NA,NA,NA,"Dicotyledoneae","37W36'0''","11S48'0''",NA,NA,NA,NA,NA,NA
"167","2019-08-15 09:03:23-03","UESC","UESC","4172","S","Plantae","Angiospermae","Florideophycidae","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Queiroz, L.P.de","2524","1991","12","02",NA,"Brasil","Bahia","Salvador",NA,"-38.35","-12.933333",NA,NA,NA,"Vegetação em moitas arbustivas sobre dunas arenosas.; Arbusto de ca. 1,5 m.","UESC0004172",NA,NA,NA,NA,"Dicotyledoneae","38W21'0''","12S56'0''",NA,NA,NA,NA,NA,NA
"168","2019-08-15 09:03:23-03","UESC","UESC","10423","S","Plantae","Angiospermae","Florideophycidae","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"M. Clara Ferreira","760","1995","08","24",NA,"Brasil","Bahia","Conde",NA,"-37.692222","-12.064444",NA,NA,NA,"Vegetação com influência marinha.; Árvore com ca de 5m de altura;","UESC0010423",NA,NA,NA,NA,"Dicotyledoneae","37W41'32''","12S3'52''",NA,NA,NA,NA,NA,NA
"169","2019-08-15 09:03:23-03","UESC","UESC","7880","S","Plantae","Angiospermae","Florideophycidae","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Fonseca, M.R.","61","2001","01","11",NA,"Brasil","Bahia","Entre Rios",NA,"-37.866667","-12.329167",NA,NA,NA,"Restinga interna, solos de areias brancas, após o rio.; Arboreta, 4,00 m.; Caule com odor forte e característico.","UESC0007880",NA,NA,NA,NA,"Dicotyledoneae","37W52'0''","12S19'45''",NA,NA,NA,NA,NA,NA
"170","2019-08-15 09:03:23-03","UESC","UESC","10450","S","Plantae","Angiospermae","Florideophycidae","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Jost, T.","101","1995","08","25",NA,"Brasil","Bahia","Esplanada",NA,"-45.083333","-12.145556",NA,NA,NA,"Vegetação com Influência marinha.; Árvore semi prostada atingindo ca. 2m de altura, exsudato transparente;","UESC0010450",NA,NA,NA,NA,"Dicotyledoneae","45W5'0''","12S8'44''",NA,NA,NA,NA,NA,NA
"171","2019-08-15 09:03:23-03","UESC","UESC","8535","S","Plantae","Angiospermae","Florideophycidae","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Bautista, H.P.","1656","1992","11","22",NA,"Brasil","Bahia","Conde",NA,"-37.6105995178223","-11.8135995864868",NA,NA,NA,"Restinga.; Arbusto.","UESC0008535",NA,NA,"31737","auto","Dicotyledoneae",NA,NA,"2015",NA,NA,NA,NA,NA
"172","2015-09-05 07:32:46-03","MNHN","RECOLNAT_MNHN_P","P04799383","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Daly","Harley, R.M.|Santos, T.S.|Pinheiro, R.S.|Mayo, S.J.|Storr, R.M.",NA,"1977","1","20",NA,"Brasil","Bahia",NA,"Reserva Biologica do Pau Brasil (Ceplac). 17km W from Porto Seguro on road to Eunápolis.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04799383' target='other'> <mi>dwc_moreinfo</mi></a>","P04799383","P04799383_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18116",NA
"173","2013-12-31 16:38:00-02","MO","MOBOT","100661729","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","D. Daly","L.A. Gomes|R.M. Deda|E. Santos","Gomes 260","2011","11","11","South America","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata. Mata Atlântica. (11° 23' 94 S, 37° 25' 79 W).","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"174","2008-05-27 22:02:00-03","MO","MOBOT","2820958","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","D. Daly","José R. Pirani","Pirani 2757","1993",NA,NA,"South America","Brazil","Bahia",NA,"Porto Seguro: estrada Nossa Senhora de Ajuda a Porto Seguro, a 1.5km de N. Sra. da Ajuda.","-39","-16.23333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2018-06-26 05:23:00-03","MO","MOBOT","2992762","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","D. Daly","P. Fiachi|J. Lima da Paixão|L.L. da Paixão|B.C. Clifton","Fiachi 1171","2002","11","16","South America","Brazil","Bahia",NA,"Camamú: Proximidades de Praia de Pratigi.","-38.98333","-13.71305","15.00000000","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","3454486","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","D. Daly","W. Wayt Thomas","Thomas 6062","1988","2","20","South America","Brazil","Bahia",NA,"Mun. Sta. Cruz da Cabralia, 15-20 km N of Porto Seguro and 1.5 km W of road to Sta. Cruz da Cabralia. Restinga forest and open restinga.","-39.08333","-16.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-01-10 20:47:26-03","INPA","INPA","213434","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly","Vaz, AMSF de F.","Jost, T","111","1995","11","07","Southern America","Brasil","Bahia","Conde","Fazenda do Bu, Mata do São Miguel. Restinga Arbórea, vegetação com influência Marinha.","-37.694167","-12.0625",NA,NA,NA,NA,"INPA0213434","INPA0213434 INPA0213434_e",NA,NA,NA,NA,"-37.694167","-12.0625","2003","03",NA,NA,NA,NA
"178","2021-01-10 20:47:26-03","INPA","INPA","214298","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly","Melo, MFF; Daly, DC","Lira, SS","409","2002","10","30","Southern America","Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá. Vegetação arbustiva com árvores esparsas. Solo areno-argiloso. Interior da restinga.","-35.094167","8.713611",NA,NA,NA,NA,"INPA0214298","INPA0214298 INPA0214298_e",NA,NA,NA,NA,"-35.094167","8.713611","2004",NA,NA,NA,NA,NA
"179","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","50053",NA,"Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Doly","M.L. Guedes/Jan.2013","M.L. Guedes; F.S. Gomes","20229","2013","01","12",NA,"Brasil","Bahia","Mata de São João","Litoral Norte, Praia do Forte, fora da parcela","-38.0125","-12.576667",NA,NA,NA,"Mata de restinga. Árvore de ca 6m alt., folhas coriáceas, discolores, aromáticas. Frutos imaturos verdes e maduros vermelhos","MBML050053","MBML050053",NA,NA,NA,NA,"38W0'45","12S34'36",NA,NA,NA,NA,NA,NA
"180","2021-01-04 11:29:35-03","UEMA","SLUI","3981","PreservedSpecimen","Plantae","Angiospermae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C.Daly",NA,"A. M. Miranda et al.","5850","2008","12","01",NA,"Brasil","Bahia","São João","Próximo ao antigo aeroporto",NA,NA,NA,NA,NA,"Doação","SLUI003981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-04 11:04:44-03","UFRB","HURB","8170","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Doly","M.L. Guedes","Guedes, M.L.; et al.","21537","2014","04","26",NA,"Brasil","Bahia","Camaçari","Litoral Norte; Diogo","-37.6","-11.8",NA,NA,NA,NA,"HURB000008170","HURB000008170",NA,NA,NA,NA,"37°36'W","11°48'S","2014","05",NA,NA,NA,NA
"182","2020-06-15 15:29:42-03","UNESP-RC","HRCB","47191","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Ferreira, M.C.","Macedo, G.E.L.","428","2004","01","22",NA,"Brasil","Bahia","Mata de São João","Imbassaí","-37.940278","-12.458611",NA,NA,NA,"Árvore ca. 6,4m alt. Folhas semi-coriáceas, levemente discolores, glabras. Frutos jovens verdes, maduros vináceos.",NA,NA,NA,NA,NA,NA,"37º56'25W","12º27'31S","2004","01",NA,NA,NA,NA
"183","2020-06-15 15:29:42-03","UNESP-RC","HRCB","49243","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Lorenzi, H.","Lombardi","7200","2008","01","29",NA,"Brasil","Bahia","Lauro de Freitas",NA,"-38.271831","-12.876547","30","30",NA,"Arbusto ca 2m, folhas corieaceas, flores verde-amareladas.Prensado em álcool.",NA,NA,NA,NA,NA,NA,"38º16'18.59W","12º52'35.57S","2008","01",NA,NA,NA,NA
"184","2020-06-15 15:29:42-03","UNESP-RC","HRCB","49246","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Lorenzi, H.","Lombardi","7203","2008","01","29",NA,"Brasil","Bahia","Mata de São João","Fazenda Sauípe","-38.297253","-12.885194",NA,NA,NA,"Árvore ca. 5m, folhas coriáceas, frutos imaturos verde-avermelhados.",NA,NA,NA,NA,NA,NA,"38º17'50.11W","12º53'06.7S","2008","01",NA,NA,NA,NA
"185","2019-12-19 11:17:55-03","UFG","UFG","27346","S","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, J.R.","França, F.; Melo, E.","1134","1996","03","24",NA,"Brasil","Bahia","Entre Rios",NA,"-38.084400177002","-11.9419002532959",NA,NA,NA,NA,"UFG0027346",NA,NA,"52418","auto",NA,NA,NA,"2002","04",NA,NA,NA,NA
"186","2021-01-26 13:53:01-03","IMA","MAC","35869","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","E.C.O.Chagas","Chagas-Mota","1992","2009","02","12",NA,"Brasil","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo.","-35.8950004577637","-9.710280418396",NA,NA,NA,"Árvore ca. 4 m de altura. Frutos verdes.; Restinga.","MAC0035869",NA,NA,"15565","auto",NA,NA,NA,"2009","02","12",NA,NA,NA
"187","2021-01-26 13:53:01-03","IMA","MAC","34700","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","E.C.O.Chagas","Chagas-Mota","1422","2008","09","25",NA,"Brasil","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo, Margem do Riacho Maceiozinho.","-35.8950004577637","-9.710280418396",NA,NA,NA,"Árvore ca. 4,5 m de altura. Flores cremes.; Restinga.","MAC0034700",NA,NA,"15565","auto",NA,NA,NA,"2008","09","25",NA,NA,NA
"188","2021-01-26 13:53:01-03","IMA","MAC","9286","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","E.C.O.Chagas","R.P.Lyra-Lemos; I.A.Bayma","3817","1994","04","17",NA,"Brasil","Alagoas","Murici","Reserva da Murici, Serra das Águas Belas.","-35.936994","-9.281314",NA,NA,NA,"Árvore com ca. de 4m de altura. Frutos jovens.; Mata Pluvial Tropical.","MAC0009286",NA,NA,NA,NA,NA,"-35.936994","-9.281314","2009","02","12",NA,NA,NA
"189","2021-01-26 13:53:01-03","IMA","MAC","35509","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","E.C.O.Chagas","Chagas-Mota; L.M.Leão","1727","2009","02","04",NA,"Brasil","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo.","-35.8950004577637","-9.710280418396",NA,NA,NA,"Árvore ca. 2,5 m de altura. Frutos verdes.; Restinga/Encosta.","MAC0035509",NA,NA,"15565","auto",NA,NA,NA,"2009","02","04",NA,NA,NA
"190","2021-02-04 10:26:52-03","UFRPE","HST","14025","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C.Daly","M.C.Ferreira","G.E.L.Macedo; M.C.Ferreira","428","2004","01","22",NA,"Brasil","Bahia","Imbassaí","Mata de São João","-37.940278","-12.458611",NA,NA,NA,"Arvore ca. 6,5m alt. Folhas semi-coriáceas, levemente discolores, glabras . Frutos jovens verdes, imaturos vináceos.","HST014025",NA,NA,NA,NA,NA,"37º56'25''W","12º27'31''S","2004","01",NA,NA,NA,NA
"191","2021-02-04 10:26:52-03","UFRPE","HST","3892","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C.Daly","A.M.Miranda","M.T.Monteiro","23638","1972","03","27",NA,"Brasil","Bahia","Belmonte","Fazenda Rio Vermelho","-38.8828010559082","-15.8631000518799",NA,NA,NA,"Frutos verdes, quando maduros vermelhos; resina incolor, perfumada.","HST003892",NA,NA,"71281","auto",NA,NA,NA,"2016","12",NA,NA,NA,NA
"192","2021-02-04 10:26:52-03","UFRPE","HST","19503","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C.Daly","A.M.Miranda","A.M.Miranda; J.Ferraz et H.Adorno","6513","2012","06","12",NA,"Brasil","Bahia","Mata de São João",NA,"-38.2991981506348","-12.5303001403809",NA,NA,NA,"Arbusto ca. 2 m alt.; caule marrom; folhas coriáceas; frutos avermelhados.","HST019503",NA,NA,"47329","auto",NA,NA,NA,"2012","06","12",NA,NA,NA
"193","2021-02-04 10:26:52-03","UFRPE","HST","18505","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C.Daly","A.M.Miranda","A.M.Miranda; H.Adorno","6257","2010","12","16",NA,"Brasil","Bahia","Mata de São João",NA,"-38.2991981506348","-12.5303001403809",NA,NA,NA,"Arvoreta ca. 4 m alt.; caule amarronzado; folhas crassas; frutos imaturos verdes.","HST018505","HST018505_v",NA,"47329","auto",NA,NA,NA,"2010","12","23",NA,NA,NA
"194","2021-02-04 10:26:52-03","UFRPE","HST","13388","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C.Daly","A.M.Miranda","A.M.Miranda; et al.","5397","2006","01","24",NA,"Brasil","Bahia","Mata de São João","Praia do Forte","-38.2991981506348","-12.5303001403809",NA,NA,NA,"Arbusto ca. 3 m alt.; muito ramificado; caule marrom; folhas papiráceas; frutos imaturos verdes.","HST013388",NA,NA,"47329","auto",NA,NA,NA,"2013","11",NA,NA,NA,NA
"195","2021-02-04 10:26:52-03","UFRPE","HST","16588","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C.Daly","A.M.Miranda","A.M.Miranda; J.Ferraz","5850","2008","12","01",NA,"Brasil","Bahia","Mata de São João","próximo ao antigo aeroporto","-38.2991981506348","-12.5303001403809",NA,NA,NA,"Arvoreta ca. 4 m alt.; caule marrom; folhas quebradiças; frutos imaturos verdes; látex hialino.","HST016588","HST016588_v HST016588_v1 HST016588_v2 HST016588_v3",NA,"47329","auto",NA,NA,NA,"2009",NA,NA,NA,NA,NA
