FID,family,specie,Comparação,id,inst_code,col_code,catalog_n,recordedby,record_n,year,month,day,state,city,locality,longitude,latitude,precision,protocol,categoria,projeto
4580,MALVACEAE,Spirotheca rivieri,,54c7cb7104f2b, ,SP, ,M.C. Duarte,28,2004,6,0,SP,Sete Barras, ,-47.950179,-24.303886, , ,LC,Livro Vermelho 2013
4581,MALVACEAE,Spirotheca rivieri,,54c7cb7104f8b, ,XXX, ,Rocca, ,0,0,0,SP, ,Parque Estadual Carlos Botelho - Núcleo Sete Barras,-47.954378,-24.124503, , ,LC,Livro Vermelho 2013
4582,MARANTACEAE,Calathea longibracteata,,54c7ca8f8c193, ,UEC,102875,"Pansarin, E.R.",361,0,0,0,SP,Jundiaí,"Serra do Japi-Sentido Eloy Chaves, próximo Ã  Represa do DAE.",-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
4583,MARANTACEAE,Calathea longibracteata,,54c7ca8f8c219, ,UEC,102878,"Pansarin, E.R.",360,0,0,0,SP,Jundiaí,"Serra do Japi-Sentido Eloy Chaves, próximo Ã  Represa do DAE.",-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
4584,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90237c1, ,ESA,68367,"Forster, W. Passold, A.J., Matteo, B.C., Silva, L.N., Fonseca, M.G., Giarola, N., Rodrigues, R.R., S",489,2000,4,21,SP,São Sebastião,"Parque Estadual da Serra do Mar, Cachoeira do Sítio Urucurana, Trilha do Escorrega, Ã  margens do Rio Una. Floresta Ombrófila Densa. área aberta, margem da cachoeira.",-45.4229,-23.4243, , ,LC,Livro Vermelho 2013
4585,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca902383d, ,ESA,79104,"Forster, W. Batista, F.R.Q., Micheletto, F., Liesenfeld, M.V.A., San Martin-Gajardo, I., Peroni, N.,",509,2000,4,23,SP,São Sebastião,"Praia da Baleia, Rua Olavo Pazzanesi, 100 m da antiga Rio - Santos, remanescente margeando loteamentos. Interior de Caxetal com perturbação.",-45.39,-23.46, , ,LC,Livro Vermelho 2013
4586,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90238bb, ,ESA,79747,"Udulutsch, R.G. Berndt, A., Giannotti, M., Muniz, M. R. A., Botrel, R. T., Vieira, S., Rodrigues, R.",614,2002,4,21,SP,Sete Barras,"Parque Estadual de Carlos Botelho, Estrada Estadual São Miguel Arcanjo-Sete Barras (SP139, Km69). Floresta Ombrófila Densa Montana no entorno do Rio Bonito. Coleta em borda de mata.",-47.5939,-24.0829, , ,LC,Livro Vermelho 2013
4587,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca9023c1d, ,FUEL,39617,M. Kulhmann,4598,1959,6,9,SP,Salesópolis,Boracéia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
4588,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca9024b04, ,HUEFS,99980,"Hoehne, W.",6188,1967,4,19,SP,Sete Barras,"Floresta Estadual de Sete Barras, Serra de Parana-piacaba.",-47.950179,-24.303886, , ,LC,Livro Vermelho 2013
4589,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca9024dd9, ,NYBG,1081575,A. Custodio Filho,1506,1983,8,31,SP,Biritiba-Mirim,Estação Biológica de Boracéia,-45.9,-23.6, , ,LC,Livro Vermelho 2013
4590,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca9024e51, ,SP,185063,"Custodio Filho, A.",969,1982,10,27,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333, , ,LC,Livro Vermelho 2013
4591,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca9024ecb, ,SP,210958,"Kirizawa, M.",1738,1966,8,22,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
4592,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90250ae, ,SPSF,06249,B.Braga, ,1973,1,24,SP,Sao Paulo,Horto Florestal,-46.633963,-23.462716, , ,LC,Livro Vermelho 2013
4593,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca9025126, ,SPSF,10027,A.Custodio Filho,1589,1983,10,29,SP,Biritiba Mirim,E.B.Boraceia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
4594,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca902519d, ,SPSF,10037,A.Custodio Filho,1506,1983,8,31,SP,Biritiba Mirim,E.B.Boraceia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
4595,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca9025214, ,SPSF,10100,A.Custodio Filho,1883,1983,11,24,SP,Biritiba Mirim,E.B.Boraceia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
4596,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca902528b, ,SPSF,19251,J.A.Pastore & J.B.Baitello,626,1995,7,28,SP,Ibiúna,"P.E.Jurupara, estrada da Fazenda Tucano",-47.292999,-23.919079, , ,LC,Livro Vermelho 2013
4597,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90254e1, ,SPSF,31484,R.G.Udulutsch,614,2002,4,21,SP,Sete Barras,P.E.Carlos Botelho,-47.994167,-24.141389, , ,LC,Livro Vermelho 2013
4598,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90255d1, ,SPSF,34842,F. A. R. D. P. Arzolla & F. M. Souza & C. O. AraÃºjo & W. CorrÃªa,822,2005,3,31,SP,Biritiba Mirim,"Parque Estadual da Serra do Mar, Núcleo São Sebastião",-46.005069,-23.70454, , ,LC,Livro Vermelho 2013
4599,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca902564a, ,SPSF,35130,F. A. R. D. P. Arzolla & G.C.R.de Paula & F.E.S.P.Vilela,908,2005,8,4,SP,Ibiúna,P.E.Jurupará,-47.221944,-23.955556, , ,LC,Livro Vermelho 2013
4600,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90256c2, ,SPSF,38483,T.B.Breier & R.B.Singer,1083,2003,5,14,SP,Sete Barras,P.E.Carlos Botelho,-47.931944,-24.169444, , ,LC,Livro Vermelho 2013
4601,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca902573b, ,SPSF,40716,R.T. Polisel,811,2008,5,4,SP,Juquitiba,Estrada da Palestina,-47.090278,-23.975556, , ,LC,Livro Vermelho 2013
4602,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca902582c, ,UEC, ,"Breier, T.B.",0417,0,0,0,SP,Sete Barras,Parque Estadual Carlos Botelho-parcelas permanentes,-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
4603,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90d38c0, ,UEC, ,"Breier, T.B.",0465,0,0,0,SP,Sete Barras,Parque Estadual Carlos Botelho-Núcleo Sete Barras,-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
4604,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90d3956, ,UEC, ,"Breier, T.B.",0416,0,0,0,SP,Sete Barras,Parque Estadual Carlos Botelho-parcelas permanentes,-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
4605,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90d39d9, ,UEC, ,"Breier, T.B.",0594,0,0,0,SP,Sete Barras,Parque Estadual Carlos Botelho-estrada acima do Núcleo Sete Barras,-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
4606,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90d3a58, ,UEC, ,"Breier, T.B.",1083,2003,0,14,SP,Sete Barras,"Parque Estadual Carlos Botelho-na base, núcleo Sete Barras",-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
4607,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90d3ad7, ,UEC, ,"Breier, T.B.",0515,0,0,0,SP,Sete Barras,Parque Estadual Carlos Botelho-parcelas permanentes,-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
4608,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90d4f76, ,RB,218491,"Braga, B.", ,1973,1,24,SP,São Paulo,Horto Florestal.,-46.633963,-23.462716, , ,LC,Livro Vermelho 2013
4609,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90d521e, ,RB,218526,"SimÃ£o-Bianchini, R.",501,1994,9,5,SP,Salesópolis,Estação Biológica de Boracéia. Estrada para a barragem da SABESP no rio Guaratuba.,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
4610,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90d52fe, ,RB,218534,"Filho, A.C.",1506,0,0,0,SP,Biritiba-Mirim,Estação Biológica de Boracéia.,-45.8667,-23.6333, , ,LC,Livro Vermelho 2013
4611,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90d5380, ,RB,218536,"Pastore, J.A.",626,1995,7,28,SP,Ibiúna,"Pq. Est. de Jurupará, estrada da Faz. Tucano, margem de córrego.",-47.292999,-23.919079, , ,LC,Livro Vermelho 2013
4612,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90d5474, ,RB,218547,"Filho, A.C.",1883,0,0,0,SP,Biritiba-Mirim,"Estação Biológica de Boracéia,.",-45.8667,-23.6333, , ,LC,Livro Vermelho 2013
4613,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90d54f7, ,RB,218556,"Kuhlmann, M.",4598,0,0,0,SP,Salesópolis,Boraceia.,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
4614,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90d55ed, ,RB,218569,"Hoehne, W.",6188,1967,4,19,SP,Sete Barras,Floresta Estadual de Sete Barras. Serra de Paranapiacaba.,-47.950179,-24.303886, , ,LC,Livro Vermelho 2013
4615,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90d56e4, ,RB,218582,"Filho, A.C.",1589,1983,5,29,SP,Biritiba-Mirim,Estação Biológica de Boracéia.,-45.8667,-23.6333, , ,LC,Livro Vermelho 2013
4616,MARCGRAVIACEAE,Marcgravia polyantha,,54c7ca90d5854, ,RB,218603,P.L.R. de Morais,512,1991,10,7,SP,São Miguel Arcanjo,P.E.C. Botelho.,-47.954378,-24.124503, , ,LC,Livro Vermelho 2013
4617,MARCGRAVIACEAE,Marcgravia polyantha,,54c7cb283f334, ,ESA,17841,"SimÃ£o-Bianchini, R. et al.",501,1994,9,5,SP,Salesópolis, ,-45.842266,-23.558466, , ,LC,Livro Vermelho 2013
4618,MARCGRAVIACEAE,Marcgravia polyantha,,54c7cb284047c, ,MOBOT,198737,Alcebiades Custodio Filho & Al Gentry, ,1987,2,5,SP, ,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar.",-46,-23.58, , ,LC,Livro Vermelho 2013
4619,MARCGRAVIACEAE,Marcgravia polyantha,,54c7cb2840736, ,SPSF,13958,A.Custodio Filho & A.Gentry,4711,1987,2,5,SP,Boraceia, ,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
4620,MELASTOMATACEAE,Bertolonia hoehneana,,54c7ca90d77a2, ,SP,10996,"Gehrt, A.",s.n.,1922,2,2,SP,Santo André,Estação Biológica do Alto da Serra-Mata,-46.413092,-23.807015, , ,CR,Livro Vermelho 2013
4621,MELASTOMATACEAE,Bertolonia hoehneana,,54c7cb67be1c1, ,RB,39248,A. Gehrt,s.n.,1922,2,0,SP,Rio Grande da Serra, ,-46.375167,-23.733216, , ,CR,Livro Vermelho 2013
4622,MELASTOMATACEAE,Cambessedesia hilariana,,54c7ca90ddaab, ,SPSF,00523,D.Bento Pickel, ,1944,1,18,SP,Santa Olivia,fazenda Santa Albertina,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
4623,MELASTOMATACEAE,Huberia semiserrata,,54c7ca917b6a6, ,IAC,10371,A.B. Joly,223,1945,11,23,SP,São Paulo,Butantã,-46.6361,-23.5475, , ,LC,Livro Vermelho 2013
4624,MELASTOMATACEAE,Huberia semiserrata,,54c7ca917b721, ,IAC,45001,F.C. Hoehne, ,1932,12,1,SP,São Paulo,Jardim BotÃ¢nico,-46.6361,-23.5475, , ,LC,Livro Vermelho 2013
4625,MELASTOMATACEAE,Huberia semiserrata,,54c7ca917b7a0, ,IAC,45079,F.C. Hoehne, ,1917,12,14,SP,São Paulo,Butantã,-46.6361,-23.5475, , ,LC,Livro Vermelho 2013
4626,MELASTOMATACEAE,Huberia semiserrata,,54c7ca917b81d, ,NYBG,478142,O. P. Siqueira,20,1966,11,23,SP,Sao Paulo,Terreno do Hospital Psiquiatrico;beira da estrada em frente a entrada nova do Instituto de Botanica,-46.633963,-23.462716, , ,LC,Livro Vermelho 2013
4627,MELASTOMATACEAE,Huberia semiserrata,,54c7ca917b89b, ,NYBG,478143,B. Coe-Teixeira,146,1966,11,4,SP,Sao Paulo,"Santo Amaro, Chácara Flora",-46.63,-23.54, , ,LC,Livro Vermelho 2013
4628,MELASTOMATACEAE,Huberia semiserrata,,54c7ca917b934, ,NYBG,478144,F. C. Hoehne,24770,1932,1,1,SP,Sao Paulo,Jardim Botanico,-46.63,-23.54, , ,LC,Livro Vermelho 2013
4629,MELASTOMATACEAE,Huberia semiserrata,,54c7ca917bd68, ,NYBG,478154,W. Hoehne,s.n.,1941,1,1,SP,Sao Paulo,Campo de Congonhas,-46.63,-23.54, , ,LC,Livro Vermelho 2013
4630,MELASTOMATACEAE,Huberia semiserrata,,54c7ca917bded, ,NYBG,478155,W. Hoehne,s.n.,1941,1,1,SP,Sao Paulo,Campo de Congonhas,-46.63,-23.54, , ,LC,Livro Vermelho 2013
4631,MELASTOMATACEAE,Huberia semiserrata,,54c7ca917c003, ,SPSF,01749,M.Viebig, ,1942,1,14,SP,São Paulo,linha de Santo Amaro,-46.695366,-23.638782, , ,LC,Livro Vermelho 2013
4632,MELASTOMATACEAE,Huberia semiserrata,,54c7ca917c088, ,SPSF,02439,D.Bento Pickel, ,1945,12,11,SP,São Paulo,Congonhas,-46.623438,-23.650737, , ,LC,Livro Vermelho 2013
4633,MELASTOMATACEAE,Huberia semiserrata,,54c7ca917c10c, ,SPSF,05146,M.A. Cunha, ,1953,11,10,SP,São Paulo,serra da Cantareira,-46.645745,-23.444658, , ,LC,Livro Vermelho 2013
4634,MELASTOMATACEAE,Huberia semiserrata,,54c7ca917c219, ,SPSF,33586,F.C.Hoehne, ,1932,12,1,SP,São Paulo,Jardim Botanico,-46.623438,-23.650737, , ,LC,Livro Vermelho 2013
4635,MELASTOMATACEAE,Huberia semiserrata,,54c7ca917c4b5, ,RB,490646,O. P. Siqueira,20,1966,11,23,SP,São Paulo,Terreno do Hospital psiquiátrico.  Beira de estrada em frente a entrada nova do Instituto de BotÃ¢nica.,-46.633963,-23.462716, , ,LC,Livro Vermelho 2013
4636,MELASTOMATACEAE,Huberia semiserrata,,54c7ca917c53c, ,RB,527502,"Mattos, J.",8688,1960,12,6,SP,Campo Grande,Estrada de ferro São Paulo-Santos.,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
4637,MELASTOMATACEAE,Huberia semiserrata,,54c7cb28b7157, ,HUEFS,32149,"Hoehne, W.",SPF10936,1941,11,2,SP, ,Campos de Congonhas.,-46.623438,-23.650737, , ,LC,Livro Vermelho 2013
4638,MELASTOMATACEAE,Huberia semiserrata,,54c7cb28bb162, ,IPA,62288,"Hoehne, W.",IPA62288,1941,11,2,SP, ,Campo de Congonhas,-46.623438,-23.650737, , ,LC,Livro Vermelho 2013
4639,MELASTOMATACEAE,Huberia semiserrata,,54c7cb293bf4d, ,MBM,223284,"Hoehne, W.",s.n.,0,0,0,SP,São Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
4640,MELASTOMATACEAE,Huberia semiserrata,,54c7cb29415b8, ,MBM,259864,"Cunha, M.A.",s.n.,1953,11,10,SP,São Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
4641,MELASTOMATACEAE,Huberia semiserrata,,54c7cb29436a4, ,MBM,299328,"Hoehne, F.C.",s.n.,1932,12,1,SP,São Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
4642,MELASTOMATACEAE,Huberia semiserrata,,54c7cb29c49bd, ,MOBOT,3393136,B.C. Teixeira, ,1966,11,4,SP, ,"Capital, Santo Amaro, Chácara Flora, na mata.",-46.695366,-23.638782, , ,LC,Livro Vermelho 2013
4643,MELASTOMATACEAE,Huberia semiserrata,,54c7cb2ad2ab6, ,RB,236539,"Brade, A.C.",12297,0,0,0,SP, ,Villa Emma - Margemdo Rio da Mosca.,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
4644,MELASTOMATACEAE,Huberia semiserrata,,54c7cb2ad2d1d, ,RB,236536,"Hoehne, F.C.", ,0,0,0,SP, ,Butantan.,-46.739394,-23.561246, , ,LC,Livro Vermelho 2013
4645,MELASTOMATACEAE,Huberia semiserrata,,54c7cb2ad2efa, ,RB,236559,"Loefgren, A.",530,0,0,0,SP, ,São José dos Campos.,-45.913422,-23.153068, , ,LC,Livro Vermelho 2013
4646,MELASTOMATACEAE,Huberia semiserrata,,54c7cb6b31ae0, ,BM, ,F. C. Hoehne,1080,1917,7,14,SP,São Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
4647,MELASTOMATACEAE,Huberia semiserrata,,54c7cb6b36358, ,K, ,B.C. Teixeira,146,1966,6,4,SP, ,Chácara Flora,-47.256647,-23.313501, , ,LC,Livro Vermelho 2013
4648,MELASTOMATACEAE,Huberia semiserrata,,54c7cb6b3775d, ,WU, ,A. Wachsmund,s.n.,1902,0,0,SP,São Bernardo do Campo, ,-46.530814,-23.808391, , ,LC,Livro Vermelho 2013
4649,MELASTOMATACEAE,Huberia semiserrata,,54c7cb6baeca1, ,RB, ,A. Löfgren,530,1909,7,0,SP,São José dos Campos, ,-45.932337,-23.159998, , ,LC,Livro Vermelho 2013
4650,MELASTOMATACEAE,Huberia semiserrata,,54c7cb6baed3a, ,RB, ,J.F.A. Baumgratz,627,1991,7,17,SP,Rio Grande da Serra, ,-46.375167,-23.733216, , ,LC,Livro Vermelho 2013
4651,MELASTOMATACEAE,Huberia semiserrata,,54c7cb6baeda9, ,RB, ,J.F.A. Baumgratz & J.M. Mendonça,628,1992,2,8,SP,Santo André, ,-46.421249,-23.791604, , ,LC,Livro Vermelho 2013
4652,MELASTOMATACEAE,Lavoisiera imbricata,,54c7cb2acb4b5, ,RB,230899,"Porto, P.C.",3149,1937,2,5,SP, ,Campos do Jordão.,-45.913422,-23.153068, , ,LC,Livro Vermelho 2013
4653,MELASTOMATACEAE,Lavoisiera imbricata,,54c7cb2acb539, ,RB,230901,"Porto, P.C.",3154,1937,11,5,SP, ,Campos do Jordão.,-45.913422,-23.153068, , ,LC,Livro Vermelho 2013
4654,MELASTOMATACEAE,Lavoisiera imbricata,,54c7cb2acb846, ,RB,230998,"Lanstyack, L.", ,1937,4,0,SP, ,Campos do Jordão.,-45.913422,-23.153068, , ,LC,Livro Vermelho 2013
4655,MELASTOMATACEAE,Miconia doriana,,54c7ca93a4757, ,HUEM,7022,Pedro L.R. de Moraes,1175,1995,1,19,SP,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.954378,-24.124503, , ,LC,Livro Vermelho 2013
4656,MELASTOMATACEAE,Miconia doriana,,54c7ca93a47d9, ,IAC,43375,L.F. Alves,142,2001,2,20,SP,Cotia,"Morro Grande, Reserva, área C",-46.945445,-23.714883, , ,LC,Livro Vermelho 2013
4657,MELASTOMATACEAE,Miconia doriana,,54c7ca93a4b23, ,NYBG,521549,F. C. Hoehne,5986,1921,1,1,SP,Sao Paulo,Bosque da Saude,-46.63,-23.54, , ,LC,Livro Vermelho 2013
4658,MELASTOMATACEAE,Miconia doriana,,54c7ca93a4c16, ,NYBG,521551,L. B. Smith,-1804,1929,2,3,SP,Sao Paulo,"Cidade Jardim, vicinity of Sao Paulo",-46.7,-23.6, , ,LC,Livro Vermelho 2013
4659,MELASTOMATACEAE,Miconia doriana,,54c7ca93a4e7b, ,SPSF,04281,F.Markgraf, ,1953,1,6,SP,São Paulo,serra da Cantareira,-46.645745,-23.444658, , ,LC,Livro Vermelho 2013
4660,MELASTOMATACEAE,Miconia doriana,,54c7ca93a4fe9, ,SPSF,29497,L.D.Meireles,189,2001,4,16,SP,Itanhaém,"P.E.Serra do Mar, nucleo Curucutu",-46.812911,-24.009185, , ,LC,Livro Vermelho 2013
4661,MELASTOMATACEAE,Miconia doriana,,54c7ca93a524d, ,UEC,121611,"Farah, F.T.",2176,0,0,0,SP,São Paulo,Parque Estadual da Serra do Mar - Núcleo,-46.7,-23.983333, , ,LC,Livro Vermelho 2013
4662,MELASTOMATACEAE,Miconia doriana,,54c7ca93a552c, ,UEC,81094,"Moraes, P.L.R.",1175,0,0,0,SP,São Miguel Arcanjo,Parque Estadual de Carlos Botelho,-47.954378,-24.124503, , ,LC,Livro Vermelho 2013
4663,MELASTOMATACEAE,Miconia doriana,,54c7ca93a584b, ,UPCB,45843,"Farah, F.T.",2234,2001,4,13,SP,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu, Rio Mambu",-46.690022,-23.976301, , ,LC,Livro Vermelho 2013
4664,MELASTOMATACEAE,Miconia doriana,,54c7cb28bba16, ,MBM,271108,"Souza, V.C.",2176,2001,4,12,SP,São Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
4665,MELASTOMATACEAE,Miconia eichleri,,54c7cb29b8ad2, ,MBM,41367,"Hoehne, F.C.",s.n.,1931,2,25,SP,São Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
4666,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93aa106, ,IAC,43354,E.L.M. Catharino, ,0,0,0,SP,Cotia,"Morro Grande, Reserva, área Torres, indivíduo 60.3",-46.996942,-23.796325, , ,LC,Livro Vermelho 2013
4667,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93aa184, ,IAC,45980,A. CustÃ³dio Filho,2131,1983,12,28,SP,Biritiba-Mirim,Estação Biológica de Boracéia,-46.0386,-23.5725, , ,LC,Livro Vermelho 2013
4668,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93aabb0, ,SPSF,09306,F.Del Bom E.Santo & J.B.Dias, ,1998,1,28,SP,São Paulo,Instituto Botanico,-46.618201,-23.642075, , ,LC,Livro Vermelho 2013
4669,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93aac2d, ,SPSF,13396,M.J.Robim,650,1990,3,15,SP,Ilhabela,Parque Estadual,-46.005069,-23.70454, , ,LC,Livro Vermelho 2013
4670,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93aaca9, ,SPSF,13980,A.Custodio Filho & Al Gentry,4718,1987,2,5,SP,Boraceia,P.E.Serra do Mar,-46.005069,-23.70454, , ,LC,Livro Vermelho 2013
4671,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93aaf14, ,SPSF,19230,J.A.Pastore & J.B.Baitello,615,1995,7,21,SP,Ibiúna,P.E.Jurupará,-47.292999,-23.919079, , ,LC,Livro Vermelho 2013
4672,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93aaf90, ,SPSF,19530,S.E.Martins & O.T. Aguiar,161,1994,11,24,SP,Cubatão,vale do rio Mogi,-46.407044,-23.873285, , ,LC,Livro Vermelho 2013
4673,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93ab00c, ,SPSF,23704,J.B.Baitello,854,1998,12,16,SP,Ilhabela,Parque Estadual,-46.005069,-23.70454, , ,LC,Livro Vermelho 2013
4674,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93ab45c, ,SPSF,34617,R.Cielo-Filho & N.M.Ivanauskas & D.de Souza,386,2005,3,14,SP,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu",-46.812911,-24.009185, , ,LC,Livro Vermelho 2013
4675,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93ab9e4, ,UEC,108071,"Amaral, J.r., DC, A.",40,0,0,0,SP,Santo André,Paranapiacaba - Estação Biológica do Alt,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
4676,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93abdf7, ,UEC,54207,"Spironelo, W.R.",22286,0,0,0,SP,Santos,Boracéia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
4677,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93abe78, ,UEC,54244,"Assis, M.A.",22418,0,0,0,SP,Santos,Bertioga - Praia de Boracéia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
4678,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93abef4, ,UEC,54759,"Grombone-Guaratini, M.T.",22860,0,0,0,SP,Santos,Boracéia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
4679,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93abf6f, ,UEC,56008,"Silva, D.M.",22612,0,0,0,SP,Santos,Bertioga - Praia de Boracéia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
4680,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93abff1, ,UEC,56220,"Grombone-Guaratini, M.T.",22454,0,0,0,SP,Santos,Boracéia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
4681,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93ac072, ,UEC,57825,"Martins, E.",22582,0,0,0,SP,Santos,Bertioga - Praia de Boracéia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
4682,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93ac0f4, ,UEC,58209,?,22785,0,0,0,SP,Santos,Bertioga - Estrada Rio-Santos,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
4683,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93acd72, ,UPCB,45847,"Souza, F.M.",196,2001,4,17,SP,Itanhaem,"Parque Estadual da Serra do Mar, Núcleo Curucutu, vale dos Rios Mambu e dos Macacos",-46.812911,-24.009185, , ,LC,Livro Vermelho 2013
4684,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93adc50, ,UPCB,63542,"Gomes, S.M.",440,2002,4,22,SP,Sete Barras,"Parque Estadual de Carlos Botelho, Núcleo Sete Barras, Estrada Estadual São Miguel Arcanjo - Sete Barras (SP 139).",-47.926389,-24.183611, , ,LC,Livro Vermelho 2013
4685,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93ae290, ,RB,239904,"Silva, S.J.G.",269,1991,12,16,SP,Santo André,Reserva Biológica de Paranapiacaba.,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
4686,MELASTOMATACEAE,Miconia fasciculata,,54c7ca93ae3b3, ,RB,494822,A. LobÃ£o,1445,2007,10,25,SP,Praia Grande,"Jardim Real, estrada Mongaguá-Praia Grande. Km 300 SP 64. Restinga arbórea na beira da estrada.",-46.5836,-24.0728, , ,LC,Livro Vermelho 2013
4687,MELASTOMATACEAE,Miconia fasciculata,,54c7cb28bbb15, ,MBM,271110,"Farah, F.T.",2179,2001,4,12,SP,São Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
4688,MELASTOMATACEAE,Miconia fasciculata,,54c7cb28beac8, ,MBM,144801,"Esteves, E.",23,1990,12,19,SP,São Bernardo do Campo, ,-46.530814,-23.808391, , ,LC,Livro Vermelho 2013
4689,MELASTOMATACEAE,Miconia fasciculata,,54c7cb2a564a7, ,UEC,121030,"Kuhlmann, M.",4086,1957,0,15,SP,São Bernardo do Campo, ,-46.530814,-23.808391, , ,LC,Livro Vermelho 2013
