"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"153","2019-11-08 08:52:47-03","FURB","FURB","38356","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Brotto, ML","Funez, L.A.","527","2012","05","14","Brasil","Santa Catarina","Blumenau","Rua Pastor Osvaldo Hesse.","-49.0491666","-26.9277778","-49.0491666","-26.9277778","20","20",NA,"FURB27272","FURB27272","2013","06","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-14 10:02:17-03","FURB","FURB","45242","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Oliveira, AA de","Mayer, M.; Oliveira, A.A. de","639","2014","09","30","Brasil","Santa Catarina","Balneário Piçarras","Itacolomi.","-48.6944444","-26.73","-48.6944444","-26.7300000","17","17","Florística Entorno IFFSC 811","FURB27270","FURB27270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-14 10:02:17-03","FURB","FURB","45820","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Oliveira, AA de","Oliveira, A.A. de","1174","2015","02","10","Brasil","Santa Catarina","Navegantes","Leiteiro.","-48.7786111","-26.8225","-48.7786111","-26.8225000","178","178","Regeneração IFFSC 753 /L/88","FURB27268","FURB27268","2015","02","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-10-14 10:02:17-03","FURB","FURB","60477","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3427","2018","08","29","Brasil","Santa Catarina","Itapoá","Sai Mirim.","-48.69","-26.1","-48.6900000","-26.1000000",NA,NA,"fruto imaturo Habitat: borda do fragmento florestal Habito: árvore","FURB60477","FURB60477","2018","08","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-14 10:02:17-03","FURB","FURB","1955","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Cordeiro, J","Sevegnani, L.",NA,"2001","06","25","Brasil","Santa Catarina","Apiúna","Fazenda Colégio São Paulo.","-49.3897018432617","-27.0356006622314",NA,NA,NA,NA,"Projeto EMBRAPA / FURB.","FURB27282","FURB27282","2006",NA,NA,NA,NA,NA,NA,"24893","auto",NA,NA,NA,NA,NA
"158","2021-03-16 17:53:08-03","UCS","HUCS","39570","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Quinet, A.","Korte, A.","2130","2010","03","15","Brasil","Santa Catarina","Ascurra","Guaricanas","-49.3755989074707","-26.9552993774414",NA,NA,NA,NA,"arvoreta - Herbário FURB 22934; Floresta Ombrófila Densa - interior do fragmento",NA,NA,"2010","09","14","Angiospermae","Lauraceae",NA,NA,"11742","auto",NA,NA,NA,NA,NA
"159","2019-12-06 19:29:46-03","UFES","VIES","34716","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","J. Baitello","Araújo, E.A.","424","2015","01",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta. Parcela 01, indivíduo 151. Parque Nacional do Caparaó","-41.739444","-20.491667","41º44'22''W","20º29'30''S",NA,NA,NA,"VIES034716","VIES034716","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-12-06 19:29:46-03","UFES","VIES","34723","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","J. Baitello","Araújo, E.A.","417","2015","10",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta. Parcela 04, indivíduo 499. Parque Nacional do Caparaó","-41.751389","-20.490278","41º45'5''W","20º29'25''S",NA,NA,NA,"VIES034723","VIES034723","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-12-06 19:29:46-03","UFES","VIES","34731","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","J. Baitello","Araújo, E.A.","409","2015","11",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta. Parcela 06, indivíduo 381. Parque Nacional do Caparaó","-41.7575","-20.491389","41º45'27''W","20º29'29''S",NA,NA,NA,"VIES034731","VIES034731","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-04-27 16:10:14-03","UFES","VIES","30199","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Quinet, A.","Zorzanelli, J.P.F.; Senna, D.S.","513","2011","08",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"1357","1357",NA,"VIES030199","VIES030199","2012","04",NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA
"163","2019-08-16 08:39:43-03","UTFPR","HCF","14440","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","M.L. Brotto","M.L. Brotto","1572","2014","03","18","Brasil","PR","Guaratuba","Balneário Nereidas","-48.609444","-25.928889","48°36'34 W","25°55'44 S","5","5","árvore de 3,5 m; com botões florais.",NA,NA,"2014","04","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-03-01 12:47:40-03","UTFPR","HCF","30706","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","M.L. Brotto","M.L. Brotto","3336","2019","03","30","Brasil","ES","Alfredo Chaves","Estrada não pavimentada entre ES-164 e","-40.958611","-20.506667","40°57'31 W","20°30'24 S","1088","1088","árvore com 12 m de altura, flores branco-esverdeadas. Odor suave e agradável ao corte do ritidoma. Forma muito semelhante ao typus de Mespilodaphne riedelii Meisn. (leg. Riedel 484).",NA,NA,"2019","07","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-08-16 08:39:43-03","UTFPR","HCF","10609","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","M.L. Brotto","M.G. Caxambu","4038","2012","04","28","Brasil","SP","Pariquera-Açu","Propriedade do Sr. Flávio","-47.857083","-24.808","47°51'25,5 W","24°48'28,8 S","46","46","árvore ca. 12 m, semi-ciófila. Botões florais verdes.",NA,NA,"2012","12","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-08-16 08:39:43-03","UTFPR","HCF","10604","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","M.L. Brotto","M.G. Caxambu","4033","2012","04","28","Brasil","SP","Pariquera-Açu","Propriedade do Sr. Flávio","-47.858972","-24.808917","47°51'32,3 W","24°48'32,1 S","36","36","árvore ca. 6 m. Botões florais alvo-ferrugíneos.",NA,NA,"2012","12","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-06-29 09:30:36-03","UFRRJ","RBR","42808","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","A. Quinet","L.H. Soares",NA,"2015","06","12","Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F67/58.","-43.220278","-22.934722","43º13'13''W","22º56'5''S",NA,NA,NA,"RBR00042808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-06-29 09:30:36-03","UFRRJ","RBR","43758","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","T.P.P. Alverga","L.H. Soares",NA,"2014","01","23","Brasil","Rio de Janeiro","Rio de Janeiro","Est. das Tachas (Guaratiba). Inventário complementar F42/30.","-43.538056","-22.9575","43º32'17''W","22º57'27''S",NA,NA,NA,"RBR00043758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-06-29 09:30:36-03","UFRRJ","RBR","43759","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","T.P.P. Alverga","L.H. Soares",NA,"2014","02","20","Brasil","Rio de Janeiro","Rio de Janeiro","APAde Gericinó/Mendanha. Inventário complementar F115/99.","-43.532778","-22.8275","43º31'58''W","22º49'39''S",NA,NA,NA,"RBR00043759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-22 10:20:01-03","UFSM","SMDB","19798","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","Baitello, JB","Castro, ER","46","2001","09","23","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore com cerca de 3 m. Frutos imaturos de cor preta; Floresta de Planície","SMDB019798",NA,"2007","06","29",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"171","2020-12-21 16:31:07-03","MBM","MBM","66435","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Brotto, M.L.","Hatschbach, G.","42997","1980","05","09","Brazil","Paraná","Antonina","Rio Mergulhão","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore 8m., flor creme. Mata pluvial.","MBM066435","MBM066435","2008","10","31",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA
"172","2020-12-21 16:31:04-03","MBM","MBM","58061","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Werff, H. van der","Hatschbach, G.","32278",NA,NA,NA,"Brazil","Paraná","Morretes","Porto Barreiro","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arvoreta 4m, mata pluvial encosta de morro","MBM058061","MBM058061","1985",NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"173","2020-12-21 16:31:04-03","MBM","MBM","146851","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Baitello, J.B.","Custódio Filho, A.","2670",NA,NA,NA,"Brazil","São Paulo","Biritiba","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,NA,"MBM146851","MBM146851",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:31:04-03","MBM","MBM","388334","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Brotto, M.L.","Brotto, M.L.; Silva, J.M.; Silva, J.M.","1572","2014","03","18","Brazil","Paraná","Guaratuba","Balneário Nereidas","-48.609561","-25.928836","-48.609561","-25.928836","5","5","Árvore de 3,5m; com botões.; Floresta Ombrófila Densa das Terras Baixas.","MBM388334","MBM388334","2014","04","15",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:31:04-03","MBM","MBM","388335","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Brotto, M.L.","Brotto, M.L.; Silva, J.M.; Silva, J.M.","1573","2014","03","18","Brazil","Paraná","Guaratuba","Balneário Nereidas","-48.609561","-25.928836","-48.609561","-25.928836","5","5","Árvore de 3,5m; com botões.; Floresta Ombrófila Densa das Terras Baixas.","MBM388335","MBM388335","2014","04","15",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:31:04-03","MBM","MBM","402779","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Brotto, M.L.","Brotto, M.L.","2271","2016","04","02","Brazil","Paraná","Guaratuba","Serra da Prata, trilha para o Salto Parati","-48.605833","-25.785833","-48.605833","-25.785833","14","14","Árvore com 7m de altura; flores de cor bege.; Floresta Ombrófila Densa Submontana.","MBM402779","MBM402779","2016","04","15",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:31:04-03","MBM","MBM","405058","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Brotto, M.L.","Bovini, M.G.; Baumgratz, J.F.; Bandeira, B.C.; Pereira, D.S.; Baumgratz, J.F.; Bandeira, B.C.; Pereira, D.S.","3892","2013","08","08","Brazil","Rio de Janeiro","Rio Claro","P.E. Cunhambebe, estrada para a cachoeira da Carmem","-44.2275","-22.903889","-44.2275","-22.903889","1050","1050","Árvore ca. 10 m, semi-heliófila. Folhas cartáceas, levemente discolores. Frutos imaturos pardacentos. Frequente na área.","MBM405058","MBM405058","2016","06","25",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:31:04-03","MBM","MBM","408329","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Brotto, M.L.","Brotto, M.L.; Völtz, R.R.; Silva, J.M.; Völtz, R.R.; Silva, J.M.","2401","2017","02","22","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas, próximo ao rio Pardo","-48.580389","-24.685306","-48.580389","-24.685306","140","140","Árvore com 8 m de altura; botões e poucas flores brancas já abertas.; Floresta Ombrófila Densa Submontana.","MBM408329","MBM408329","2017","03","27",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:31:04-03","MBM","MBM","409902","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Brotto, M.L.","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","2540","2017","12","01","Brazil","Paraná","Antonina","Rodovia PR-410, na margem","-48.788333","-25.440556","-48.788333","-25.440556","32","32","Árvore com 9 metros de altura; frutos maduros negros com cúpulas vermelhas.; Floresta Ombrófila Densa Submontana.","MBM409902","MBM409902","2017","12","01",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:31:04-03","MBM","MBM","422582","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Brotto, M.L.","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3336","2019","03","30","Brazil","Espírito Santo","Alfredo Chaves","Estrada não pavimentada entre ES-164 e São Bento de Urânia","-40.958611","-20.506667","-40.958611","-20.506667","1088","1088","Árvore com 12 m de altura; flores branco-esverdeadas. Odor suave e agradável ao corte do ritidoma. Forma muito semelhante ao typus de Mespilodaphne riedelii Meisn. (leg. Riedel 484).; Floresta Ombrófila Densa Montana.","MBM422582",NA,"2019","07","11",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:31:04-03","MBM","MBM","422862","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Brotto, M.L.","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3475","2019","04","08","Brazil","Espírito Santo","Pancas","Pico do Vidal, trilha para o pico","-40.792778","-19.176111","-40.792778","-19.176111","400","400","Árvore com 7 m de altura; botões verdes.; Floresta Estacional Semidecidual.","MBM422862",NA,"2019","06","26",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:31:04-03","MBM","MBM","423902","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Marinero, F.","Marinero, F.; Ariati, V.; Mascaro, C.; Ariati, V.; Mascaro, C.","1271","2019","09","15","Brazil","Santa Catarina","Itapoá","Propriedade particular, área para loteamento da Magel","-48.598733","-26.144728","-48.598733","-26.144728","10","10","Árvore 6 m; frutos verdes.; Formação Pioneira de Influência Marinha (Restinga Arbórea)","MBM423902",NA,"2019","09","20",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:31:04-03","MBM","MBM","425048","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Brotto, M.L.","Brotto, M.L.","3635","2019","05","22","Brazil","Paraná","Antonina","arredores","-48.695","-25.462222","-48.695","-25.462222","17","17","Árvore com 5 m de altura; frutos imaturos no início do desenvolvimento.; Floresta Ombrófila Densa Submontana.","MBM425048",NA,"2019","10","05",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:31:04-03","MBM","MBM","267553","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Werff, H. van der","Silva, J.M.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","3580","2002","03","20","Brazil","Paraná","Guaratuba","Colônia Parati","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore, 15m, flor crem. Floresta atlântica","MBM267553","MBM267553","2003",NA,NA,NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA
"185","2020-12-21 16:31:04-03","MBM","MBM","25705","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Brotto, M.L.","Hatschbach, G.","4477","1958","04","13","Brazil","Paraná","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore 6m, flor creme. Da mata justa-fluvial.","MBM025705","MBM025705","2008","10","31",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA
"186","2020-12-21 16:31:07-03","MBM","MBM","85525","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","van der Werff, H.","Kuniyoshi, Y.S.; et al.; et al.","4682",NA,NA,NA,"Brazil","Paraná","Paranaguá","Estrada das Praias","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore 10-12m, frequente. Mata pluvial","MBM085525","MBM085525","1985",NA,NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA
"187","2020-12-21 16:31:04-03","MBM","MBM","211855","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Silva, S.M.","Souza, W.S.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM211855",NA,NA,NA,NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA
"188","2020-12-21 16:31:04-03","MBM","MBM","124964","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Silva, S.M.","Souza, W.S.; Melo, E. de; Melo, E. de","695",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de 6m de tronco marrom escuro, ramificado na copa. Encosta do Morro do Meio, no saco do Limoeiro","MBM124964","MBM124964",NA,NA,NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA
"189","2020-12-21 16:31:04-03","MBM","MBM","25706","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Brotto, M.L.","Hatschbach, G.","9199","1962","07","14","Brazil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta, flor creme, mata pluvial da planície litorânea (taboleiro arenoso).","MBM025706","MBM025706","2008","10","31",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA
"190","2020-12-21 16:31:04-03","MBM","MBM","113866","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Baitello, J.B.","Roderjan, C.V.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","211",NA,NA,NA,"Brazil","Paraná","Paranaguá","Viveiro Banestado, Estrada das Praias","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore da mata pluvial da planície litorânea","MBM113866","MBM113866","1988","05","05",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA
"191","2020-12-21 16:31:04-03","MBM","MBM","343072","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Quinet, A.","Barreto, S.","12","1993","02","08","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. Trilha para o morro do calcário.","-42.3917007446289","-22.6508007049561",NA,NA,"75","75","Ramos pardos, Folhas verdes discolores, raques verde; botões florais verde-amarelados, flores alvos-esverdeados com estames amarelados, aromáticas","MBM343072","MBM343072","2006","09","13",NA,NA,"Southern America",NA,"29995","auto",NA,NA,NA,NA,NA
"192","2020-12-21 16:31:04-03","MBM","MBM","162842","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.",NA,"Negrelle, R.; et al.; et al.","A226",NA,NA,NA,"Brazil","Santa Catarina","Itapoá","Reserva Volta Grande","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,"MBM162842","MBM162842",NA,NA,NA,NA,NA,"Southern America",NA,"18121","auto",NA,NA,NA,NA,NA
"193","2020-12-21 16:31:04-03","MBM","MBM","348259","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Franco, G.A.D.C.","Polisel, R.T.","431","2006","09","07","Brazil","São Paulo","Juquitiba","recanto da Paz (BR 116, Km 330), km 4, ao lado da casa amarela","-47.060001373291","-23.9300003051758",NA,NA,"700","700","Árvore de 9m. Frutos imaturos verdes.","MBM348259","MBM348259","2006","09","20",NA,NA,"Southern America",NA,"24559","auto",NA,NA,NA,NA,NA
"194","2020-12-21 16:31:04-03","MBM","MBM","216445","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Baitello, J.B.","Ivanauskas, N.M.; et al.; et al.","80",NA,NA,NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"MBM216445","MBM216445",NA,NA,NA,NA,NA,"Southern America",NA,"17990","auto",NA,NA,NA,NA,NA
"195","2020-12-21 16:31:04-03","MBM","MBM","279211","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Ivanauskas, N.M.","Ivanauskas, N.M.; et al.; et al.","944","1996","03","12","Brazil","São Paulo","Pariquera-Açu","IAC","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"MBM279211","MBM279211",NA,NA,NA,NA,NA,"Southern America",NA,"17990","auto",NA,NA,NA,NA,NA
"196","2020-12-21 16:31:04-03","MBM","MBM","223734","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez.","Baitello, J.B.","Dias, A.C.","65",NA,NA,NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque do Estado de São Paulo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"MBM223734","MBM223734",NA,NA,NA,NA,NA,"Southern America",NA,"27904","auto",NA,NA,NA,NA,NA
