"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","typeStatus","relatedCatalogItem"
"104","2020-09-12 05:00:02-03","US","US","3087818","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"G. Hatschbach","22804","1969","9","1","South America","Brazil","Paraná",NA,"Serra S. Ana (mun. Balsa Nova)",NA,NA,NA,NA,NA,NA,"US02206336","US02206336_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"105","2020-09-12 05:00:02-03","US","US","1284778","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"P. K. Dusén","10903","1910","12","2","South America","Brazil","Paraná",NA,"Lago, ad marg. paludis [interpreted]",NA,NA,NA,NA,NA,NA,"US02206340","US02206340_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"106","2020-09-12 05:00:02-03","US","US","2770257","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"L. Dombrowski","6361",NA,NA,NA,"South America","Brazil","Paraná",NA,"Curritiba, S. Luiz. do Puruná- Campo Largo PR. em copeira de brejo",NA,NA,NA,NA,NA,NA,"US02206337","US02206337_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"107","2020-09-12 05:00:02-03","US","US","1284777","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"P. K. Dusén","10068","1910","7","10","South America","Brazil","Paraná",NA,"Jaguariahyva, ad rivalum [interpreted]",NA,NA,NA,NA,NA,NA,"US02206341","US02206341_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"108","2020-09-12 05:00:02-03","US","US","3217428","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"G. Hatschbach & W. Anderson","53721","1990","1","20","South America","Brazil","Paraná",NA,"Rod. BR-376, próx. ao Anfiteatro (mun. Ponta Grossa), Campo limpo",NA,NA,NA,NA,NA,NA,"US02206333","US02206333_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"109","2020-09-12 05:00:02-03","US","US","2249965","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"L. Smith & R. M. Klein","8485","1956","12","9","South America","Brazil","Santa Catarina",NA,"Racho Paulo Walter by RN, Mun. Campo Alegre: ruderal by rio Negro at base of Morro Iquererim",NA,NA,"900","1000",NA,NA,"US02206338","US02206338_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"110","2020-09-12 05:00:02-03","US","US","2268649","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"Reitz & Klein, --","5998","1958","1","9","South America","Brazil","Santa Catarina",NA,"Morro do Iquererim, Campo Alegre, Beira rio",NA,NA,"900",NA,NA,NA,"US02206334","US02206334_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"111","2020-09-12 05:00:02-03","US","US","2449347","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"L. Smith & R. M. Klein","8561","1956","12","11","South America","Brazil","Santa Catarina",NA,"Mun. Campo Alegre: Bog, lower fazenda of Ernesto Scheide, Campo Alegre",NA,NA,"900",NA,NA,NA,"US02206335","US02206335_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"112","2020-09-12 05:00:02-03","US","US","2449332","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"L. Smith & R. M. Klein","7380","1956","11","8","South America","Brazil","Santa Catarina",NA,"Mun. Campo Alegre: Pinheiral, lower slopes of Morro Iquererim",NA,NA,"1000","1300",NA,NA,"US02206332","US02206332_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"113","2020-09-12 05:00:02-03","US","US","2141805","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"R. Reitz","5351","1953","1","27","South America","Brazil","Santa Catarina",NA,"Madra, Campo",NA,NA,"750",NA,NA,NA,"US02206339","US02206339_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"114","2020-09-02 16:29:11-03","Cenargen","CEN","113501","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","lanata","Mimosa lanata","Benth.","F. Schmidt-Silveira","Fernanda Schmidt-Silveira","1085","2013","12","10",NA,"Brasil","PR","PIRAQUARA",NA,"-49.0633010864258","-25.4416999816895",NA,NA,"Exsicatas","Doação Herbário ICN-UFRGS. ICN nº 200377","CEN00113501","CEN00113501","2013","12",NA,NA,NA,"12577","auto",NA,NA,NA,NA,"1",NA,NA
"115","2020-09-02 16:29:11-03","Cenargen","CEN","108446","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","lanata","Mimosa lanata","Benth.","M. Simon","K. S. Valdemarin","701","2017","01","12",NA,"Brasil","PR","PONTA GROSSA","Parque Estadual Vila Velha. Área de campo. Estrada entre churrasqueiras e furnas.(25.243374;-50.020477).","-50.1618995666504","-25.0949993133545",NA,NA,"Exsicatas","Prensado em álcool. Doação do Herbário ESA.","CEN00108446","CEN00108446","2019","03",NA,NA,NA,"46557","auto",NA,NA,NA,NA,"1",NA,NA
"116","2019-12-09 17:29:57-03","UFPR","EFC","10359","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Kozera, C.; Morais, J.W.","3073","2006","03","09",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos","-49.8071","-25.5527","830","830",NA,"Subarbustiva com cerca de 50cm, flores rosadas, em porção média de cone de dejeção, solo úmido.","EFC010359",NA,"2006","01","01","-49.8071","-25.5527",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-12-09 17:29:57-03","UFPR","EFC","11971","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"Völtz, R.R.","106","2012","03","04",NA,"Brasil","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,"Subarbusto 0,5m alt., densamente esgalhado; rara no local, crescendo em solo psamítico em área de agradação do rio.","EFC011971",NA,"2013","12","18",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"118","2019-11-13 11:22:46-03","USP","SPF","78881","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","lanata","Mimosa lanata","Benth.","Gehrt, A","Hoehne, FC","s.n.","1928","11","03",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"SPF00078881",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"119","2019-11-13 11:22:46-03","USP","SPF","78880","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","lanata","Mimosa lanata","Benth.","Harms, HAT","Brade, AC","7279","1913","10","26",NA,"Brasil","São Paulo","São Bernardo do Campo",NA,"-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"SPF00078880",NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA,NA
"120","2020-05-08 11:10:42-03","UEFS","HUEFS","173792","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","lanata","Mimosa lanata","Benth.",NA,"Silva, J.M.","7644","2010","12","15",NA,"Brasil","Paraná","Palmeira","Recanto dos Papagaios.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"HUEFS0173792","HUEFS0173792",NA,NA,NA,NA,NA,"35166","auto","Rosanae",NA,NA,NA,NA,NA,NA
"121","2020-05-08 11:10:42-03","UEFS","HUEFS","115998","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","lanata","Mimosa lanata","Benth.",NA,"Ribas, O.S.","3705","2001","10","27",NA,"Brasil","Paraná","Palmeira","rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,"Campo Limpo, seco; às margens do rio","HUEFS0115998","HUEFS0115998",NA,NA,NA,NA,NA,"35166","auto","Rosanae",NA,NA,NA,NA,NA,NA
"122","2019-09-04 19:14:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","lanata","Mimosa lanata",NA,NA,"F. Sellow","5055",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype",NA
"123","2019-01-23 11:22:04-02","F","FMNH-SEEDPLANTS","V0058465F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","lanata","Mimosa lanata",NA,NA,"F. Sellow","5055",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0058465F","V0058465F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype",NA
"124","2020-07-23 12:14:33-03","CEPLAC","CEPEC","87291","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","lanata","Mimosa lanata",NA,"O. S. Ribas","O. S. Ribas","2236","1998","01","14",NA,"Brasil","Bahia","campo alegre","Serra do Quiriri; margem do rio encachoeirado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2000"
"125","2020-07-23 12:14:33-03","CEPLAC","CEPEC","51124","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","lanata","Mimosa lanata",NA,"R. C. Barneby","G. Hatschbach","22804","1969","11","01",NA,"Brasil","Paraná","BALSA NOVA","Serra Sta. Ana.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0","27346","auto",NA,NA,NA,NA,NA,NA,"30/12/1986"
"126","2020-07-23 12:14:33-03","CEPLAC","CEPEC","105522","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","lanata","Mimosa lanata",NA,"O. S. Ribas","O. S. Ribas","6019","2004","02","14",NA,"Brasil","Paraná","piraquara","Sítio Santa Bárbara.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,"30/12/2004"
"127","2020-07-23 12:14:33-03","CEPLAC","CEPEC","49348","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","lanata","Mimosa lanata",NA,"R. C. Barneby","G. Hatschbach","53721","1990","01","20",NA,"Brasil","Paraná","ponta grossa","BR-376, prox. ao Anfiteatro.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0","46557","auto",NA,NA,NA,NA,NA,NA,"30/12/1990"
"128","2020-07-23 12:14:33-03","CEPLAC","CEPEC","58764","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","lanata","Mimosa lanata",NA,"R. C. Barneby","J. Cordeiro","950","1992","11","19",NA,"Brasil","Santa Catarina","campo alegre","Serra do Iquererim.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0","37493","auto",NA,NA,NA,NA,NA,NA,"30/12/1993"
"129","2020-07-23 12:14:33-03","CEPLAC","CEPEC","83815","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","lanata","Mimosa lanata",NA,"R. C. Barneby","J. M. Silva","2754","1998","12","29",NA,"Brasil","Santa Catarina","campo alegre","Serra do Quiriri.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,"30/12/1999"
"130","2020-11-04 17:29:29-03","UEM","HUEM","31499","S","Plantae",NA,NA,"Leguminosae","Mimosa","lanata","Mimosa lanata","Benth.","Cordeiro, J","Silva, JM","9275","2016","03","26",NA,"Brasil","Paraná","Sengés","PCH Fazenda Entre Rios.","-49.623889","-24.121389",NA,NA,NA,"Arbusto apoiante; frutos seco, em margem de rio.; Cerrado.","HUEM000011587","HUEM000011587","2016","11","22","-49.623889","-24.121389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-11-04 17:29:29-03","UEM","HUEM","32452","S","Plantae",NA,NA,"Leguminosae","Mimosa","lanata","Mimosa lanata","Benth.","Barboza, E","Silva, JM; Cordeiro, J","8676","2014","11","04",NA,"Brasil","Paraná","Piraquara","Caminho Trentino., Estepe Gramíneo-lenhosa (campo graminoso).","-49.0221","-25.3103","914","914",NA,"Planta apoiante. Flor rosada.","HUEM000016657","HUEM000016657","2014","11","19","-49.0221","-25.3103",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-11-12 16:59:34-03","UEL","FUEL","34954","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, OS","K.L.V.R. de Sá; et al.","452","2003","02","13",NA,"Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"2011","09","21",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"133","2019-11-01 15:00:15-03","UnB","UB","140080","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, OS","Ribas, OS","3705","2001","10","27","Southern America","Brasil","Paraná ","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,"Flor lilás rosada.; Arbusto 1,5m.; Campo limpo, seco",NA,NA,"2002",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"134","2019-11-01 15:00:15-03","UnB","UB","188058","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Silva, JM; Ribas, OS","Silva, JM; Martin, LA","8160","2012","01","05","Southern America","Brasil","Paraná ","Ponta Grossa","Cachoeira da Mariquinha.","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Subarbusto 60 cm, flor rosada.; Margem do Rio Encachoeirado.",NA,NA,"2012","01",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"135","2019-05-06 11:57:50-03","UFU","HUFU","70389","S","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Sá, K.L.V.R. de; et al.","452","2003","02","13",NA,"Brasil","Paraná","São Jerônimo da Serra","Reserva Indígina São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,"Arbusto 1 m alt. Flores lilases; Vários indivíduos no alagado.; Alagado","HUFU00009625","HUFU00009625","2011","09","21",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"136","2020-08-20 14:56:08-03","UFSC","FLOR","62231","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Barboza, E.","Silva, J.M.","8676","2014","11","04",NA,"Brasil","Paraná","Piraquara","Caminho Trentino.","-49.039167","-25.5175","914","914",NA,"Planta apoiante, flor rosada","FLOR0062231","FLOR0062231","2014","11","19","49º2'21''W","25º31'3''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-04 15:43:20-03","IF","SPSF","45671","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","M.K.F.Souza","M.K.F.Souza",NA,"1999","10","21","América do Sul","Brasil","PR","Jaguariaiva","Fazenda Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,"COLETA: Floresta Ombrófila Mista aluvial&nf;Arbusto com espinhos; flores róseas.; GEOGRAFIA: Ambiente com solo orgânico, dispersas com as gramíneas.;",NA,NA,NA,NA,NA,NA,NA,"44368","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"138","2017-09-11 17:10:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia interiore v. meridionali, loco accuratius non addicto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-02-08 12:42:08-03","UFRGS","ICN","123435","S","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","cf. lanata","Mimosa cf. lanata","Benth.","Sobral, M","Von Linsinger","358","1999","09","06","América do Sul","Brasil","PR","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Arbusto de 1,50m de flores rosas, coletado no cerrado sensu stricto. V. Barneby, Sensitivae censitae: 738. 1991.","ICN00018218","ICN00018218",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"140","2021-02-08 12:42:11-03","UFRGS","ICN","192321","S","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Schmidt-Silveira, F","Silva, JM; et al.","5194","2006","10","25","América do Sul","Brasil","SC","Garuva","Caulin, subida para Serra do Quiriri","-48.8549995422363","-26.0266990661621",NA,NA,NA,"Doação MBM; Apoiante, flor rosada; Orla do capão","ICN00018199","ICN00018199 ICN00018199_1","2015","07",NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"141","2021-02-08 12:42:11-03","UFRGS","ICN","200377","S","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Schmidt-Silveira, F","Schmidt-Silveira, F","1089","2013","12","10","América do Sul","Brasil","RS","Piraquara",NA,"-49.044444","-25.484722",NA,NA,NA,"flores róseas, subarbusto de 0.60 m; campo alterado",NA,NA,"2013","12","10","-49.044444","-25.484722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-08 12:42:11-03","UFRGS","ICN","186112","S","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Robas, OS","Silva, JM; Saridakis, DP; Nunes, MC; Costa, CTA","8512","2014","03","30","América do Sul","Brasil","PR","Balsa Nova","Ponte dos Arcos","-49.6356010437012","-25.5839004516602","830","830",NA,"Apoiante; frutos maduros; Orla de capão","ICN00018198","ICN00018198 ICN00018198_1","2014","05","14",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"143","2021-02-08 12:42:11-03","UFRGS","ICN","122265","S","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Sobral, M","Bortoluzzi, RLC; Reis, A; Silva, GR","1053","2002","01","22","América do Sul","Brasil","SC","Joinville","Fazenda de Preservação do Alto Quiriri - CISER","-48.8456001281738","-26.3043994903564","1430","1430",NA,"Duplicata no herbário BHCB.; Arbusto ca. 0,6-0,8m de altura, formando grandes populações. Hábitat banhado. S 26° 02' 039/W 48° 57' 522.","ICN00018197","ICN00018197",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"144","2019-11-21 10:06:11-03","IBt","SP","387961","S","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, OS","Ribas, OS; Silva, JM; Costa, EF","5768","2004","01","09",NA,"Brasil","Paraná","Piraquara","Medianeira","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"SP025639","SP025639","2004",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"145","2019-11-21 10:06:11-03","IBt","SP","387990","S","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, OS","Ribas, OS; et al.","6019","2004","02","14",NA,"Brasil","Paraná","Piraquara","Sítio Santa Bárbara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"146","2019-11-21 10:06:11-03","IBt","SP","23345","S","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"Hoehne, FC","s.n.","1928","11","03",NA,"Brasil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-21 10:06:11-03","IBt","SP","348903","S","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, OS","Ribas, OS; et al.","2236","1998","01","14",NA,"Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666","1300","1300",NA,NA,NA,NA,"2000",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:06:11-03","IBt","SP","7019","S","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Harms, HAT","Brade, AC; Tamandaré, F","7279","1913","10","26",NA,"Brasil","São Paulo","São Bernardo do Campo",NA,"-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"SP025638","SP025638",NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA,NA
