"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"154","2019-02-23 11:30:13-03","UNEMAT","HERBAM","10042","S","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","P. Assunção","Soares-Lopes, C R A; Pereira, S.; Dos Reis, O.; Soares, D.S.; Trevisan, L.R.; Fernandes, E.; Rodrigue","CL 2028000","2014","08","29",NA,"Brasil","Mato Grosso","Alta Floresta","Área da planta solar da PCH fazenda, P1, Floresta Ómbrofila","-8858.78056","502.625",NA,NA,"HERBAM010042",NA,"221","221",NA,NA,NA,"2014","08","29","-8858.78056","502.625",NA,NA,NA,NA
"155","2021-03-21 19:35:31-03","UFC","EAC","3061","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.","Fernandes, A.","EAC3061","1976","12","10","Southern America","Brasil","Ceará","Alcântaras","Sítio Algodões.","-40.5456008911133","-3.58889007568359",NA,"Arbusto.. Flor Lilás.","EAC0003061","EAC0003061",NA,NA,NA,"9146","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-21 19:35:31-03","UFC","EAC","24087","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.; Nunes, E.","Silva, M.A.P.","s.n.","1996","05","23","Southern America","Brasil","Ceará","Barbalha","Arajara.","-39.30419921875","-7.31111001968384",NA,"Subarbusto; Mata seca","EAC0024087","EAC0024087",NA,NA,NA,"22868","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-21 19:35:31-03","UFC","EAC","22480","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Sartori, A.","Araújo, F.S.; Fernandes, A.; Martins, F.R.","850","1994","07","02","Southern America","Brasil","Ceará","Ibiapina","Santo Antº Pindobo, pl da Ibiapaba. Arbusto","-40.8894004821777","-3.92333006858826",NA,". Flor Lilás.; Carrasco","EAC0022480","EAC0022480",NA,NA,NA,"29848","auto","1996","04",NA,NA,NA,NA,NA,NA,NA
"158","2021-03-21 19:35:31-03","UFC","EAC","32239","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.; Nunes, E.","Fernandes, A.","EAC32239","2002","03","02","Southern America","Brasil","Ceará","Meruoca","Sítio Almas.","-40.4550018310547","-3.54167008399963",NA,NA,"EAC0032239","EAC0032239",NA,NA,NA,"14054","auto","2002","11","20",NA,NA,NA,NA,NA,NA
"159","2021-03-21 19:35:31-03","UFC","EAC","20296","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.","Fernandes, A.","EAC20296","1993","05","12","Southern America","Brasil","Ceará","Meruoca","Sítio do Meio-Santo Antônio dos Fernandes.","-40.4550018310547","-3.54167008399963",NA,"Arbusto.. Flor Violácea.","EAC0020296","EAC0020296",NA,NA,NA,"14054","auto","1993","05","23",NA,NA,NA,NA,NA,NA
"160","2021-03-21 19:35:31-03","UFC","EAC","9740","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.","Fernandes, A.; Martins, P.","EAC9740","1981","03","20","Southern America","Brasil","Ceará","Meruoca","Sítio Santo Antônio","-40.4550018310547","-3.54167008399963",NA,"Artbusto, flor roxa.; Capoeira de mata.","EAC0009740","EAC0009740",NA,NA,NA,"14054","auto","1985","03","19",NA,NA,NA,NA,NA,NA
"161","2021-03-21 19:35:31-03","UFC","EAC","1825","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.","Fernandes, A.","EAC1825","1958","12","26","Southern America","Brasil","Ceará","Meruoca","Sítio Santo Antônio.","-40.4550018310547","-3.54167008399963",NA,"Arbusto.. Flor Roxa.","EAC0001825","EAC0001825",NA,NA,NA,"14054","auto","1959","02","03",NA,NA,NA,NA,NA,NA
"162","2021-03-21 19:35:31-03","UFC","EAC","964","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.","Fernandes, A.","EAC964","1954","01","11","Southern America","Brasil","Ceará","Meruoca","Sítio Santo Antônio.","-40.4550018310547","-3.54167008399963",NA,"Arbusto.. Flor Arroxeada.","EAC0000964","EAC0000964",NA,NA,NA,"14054","auto","1954","02","15",NA,NA,NA,NA,NA,NA
"163","2021-03-21 19:35:31-03","UFC","EAC","1947","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.","Fernandes, A.","EAC1947","1960","01","07","Southern America","Brasil","Ceará","Meruoca","Sítio Santo Antônio.","-40.4550018310547","-3.54167008399963",NA,"Arbusto espinhoso.. Flor Roxa.","EAC0001947","EAC0001947",NA,NA,NA,"14054","auto","1960","02","10",NA,NA,NA,NA,NA,NA
"164","2021-03-21 19:35:31-03","UFC","EAC","52425","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Lima-Verde, L.W.; Loiola, M.I.B.","Loiola, M.I.B.; et al.","1827","2012","06","06","Southern America","Brasil","Ceará","Tianguá","estrada entre Tianguá e Ubajara","-40.99169921875","-3.7322199344635",NA,"Árvoreta, +/- 4m; flor roxa.","EAC0052425","EAC0052425",NA,NA,NA,"36695","auto","2012","09","06",NA,NA,NA,NA,NA,NA
"165","2021-03-21 19:35:31-03","UFC","EAC","8899","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.; Bezerra, P.","Fernandes, A.; Matos, F.J.A.","EAC8899","1980","08","01","Southern America","Brasil","Ceará","Ubajara","Chapada da Ibiapaba.","-40.9211006164551","-3.85443997383118",NA,"Arbusto.; Carrasco","EAC0008899","EAC0008899",NA,NA,NA,"27385","auto","1980","08","13",NA,NA,NA,NA,NA,NA
"166","2021-03-21 19:35:31-03","UFC","EAC","27748","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.; Nunes, E.","Fernandes, A.; Nunes, E.","EAC27748","1998","09","23","Southern America","Brasil","Ceará","Ubajara","Gruta-Araticum, Planalto da Ibiapaba-Parna.","-40.9211006164551","-3.85443997383118",NA,"Mata úmida","EAC0027748","EAC0027748",NA,NA,NA,"27385","auto","1998","09","30",NA,NA,NA,NA,NA,NA
"167","2021-03-21 19:35:31-03","UFC","EAC","22442","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.","Araújo, F.S.","591","1993","07","09","Southern America","Brasil","Ceará","Ubajara","Jaburuna Norte, pl Ibiapaba. Arbusto","-40.9211006164551","-3.85443997383118",NA,"Carrasco","EAC0022442","EAC0022442","830","830",NA,"27385","auto","1996","06","03",NA,NA,NA,NA,NA,NA
"168","2021-03-21 19:35:31-03","UFC","EAC","10433","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.; Bezerra, P.","Fernandes, A.; Martins, P.","EAC10433","1981","05","28","Southern America","Brasil","Ceará","Ubajara","Pavonia.","-40.9211006164551","-3.85443997383118",NA,"Arbusto.. Flor Roxa.; Capoeira","EAC0010433","EAC0010433",NA,NA,NA,"27385","auto","1981","06","11",NA,NA,NA,NA,NA,NA
"169","2021-03-21 19:35:31-03","UFC","EAC","27954","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.; Nunes, E.","Fernandes, A.; Nunes, E.; Paula-Zárate, E.L.","EAC27954","1999","01","21","Southern America","Brasil","Ceará","Ubajara","Sede-Planalto da ibiapaba-Parna.","-40.9211006164551","-3.85443997383118",NA,"Mata úmida","EAC0027954","EAC0027954",NA,NA,NA,"27385","auto","1999","02","11",NA,NA,NA,NA,NA,NA
"170","2021-03-21 19:35:31-03","UFC","EAC","39035","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Castro, A.S.F.","Castro, A.S.F.","1662","2005","12","30","Southern America","Brasil","Ceará","Viçosa do Ceará","Tranqueira.","-41.0922012329102","-3.56222009658813",NA,"Arbusto. Flor Roxa.; Mata úmida/Capoeira","EAC0039035","EAC0039035",NA,NA,NA,"34051","auto","2006","05","19",NA,NA,NA,NA,NA,NA
"171","2021-03-21 19:35:31-03","UFC","EAC","11631","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.; Bezerra, P.","Fernandes, A.; Matos, F.J.A.","EAC11631","1982","07","31","Southern America","Brasil","Maranhão","Barra do Corda","arredores da cidade.","-45.2433013916016","-5.50555992126465",NA,"Arbusto subescandente.. Fruto Pardo; Capoeira","EAC0011631","EAC0011631",NA,NA,NA,"116584","auto","1982","12","20",NA,NA,NA,NA,NA,NA
"172","2021-03-21 19:35:31-03","UFC","EAC","42112","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Lima, J.R.","Lima, J.R.","s.n.","2007","10","09","Southern America","Brasil","Ceará","Aratuba","Sítio Fernandes","-39.087011","-4.175667",NA,"Arvoreta. Flor lilás.; Sotavento","EAC0042112","EAC0042112",NA,NA,NA,NA,NA,NA,NA,NA,"-39.087011","-4.175667",NA,NA,NA,NA
"173","2021-03-21 19:35:31-03","UFC","EAC","42113","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Lima, J.R.","Lima, J.R.","328","2007","11","01","Southern America","Brasil","Ceará","Pacoti","Mata assombrada","-38.95","-4.300833",NA,"Árvore.; Topo","EAC0042113","EAC0042113","600","700",NA,NA,NA,NA,NA,NA,"-38.95","-4.300833",NA,NA,NA,NA
"174","2021-03-21 19:35:31-03","UFC","EAC","18136","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.","Figueiredo, M.A.; et al.","413","1991","07","19","Southern America","Brasil","Rio Grande do Norte","João Pessoa","Mata Redonda. Serra São José",NA,NA,NA,"Arbusto.","EAC0018136","EAC0018136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-21 19:35:31-03","UFC","EAC","6421","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.; Bezerra, P.","Nunes, E.; Castro, A.J.","EAC6421","1979","06","09","Southern America","Brasil","Maranhão",NA,"MA 61, entre Igarapé Grande e Pedreiras.",NA,NA,NA,"Arbusto escandente.. Flor Lilás.; Capoeira","EAC0006421","EAC0006421",NA,NA,NA,NA,NA,"1979","07","10",NA,NA,NA,NA,NA,NA
"176","2021-03-21 19:35:31-03","UFC","EAC","8092","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fernandes, A.","Martins, P.","s.n.","1980","02","27","Southern America","Brasil","Ceará","Crato","Chapada do Araripe.","-39.4094009399414","-7.23416996002197",NA,"Árvore.. Flor Arroxeada.; Capoeira","EAC0008092","EAC0008092",NA,NA,NA,"30071","auto","1985","03","19",NA,NA,NA,NA,NA,NA
"177","2021-03-21 19:35:31-03","UFC","EAC","46131","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Lima, J.R.","Lima, J.R.","s.n.","2008","07","10","Southern America","Brasil","Ceará","Pacoti","estrada Sítio São Miguel, Vertente barlavento.","-38.9233016967773","-4.22499990463257",NA,"Arvoreta.; Floresta-ombrófila-densa-montana","EAC0046131","EAC0046131",NA,NA,NA,"9622","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:26:58-03","MBM","MBM","343066","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Lima, J.R.","Lima, J.R.","254","2007","10","09","Southern America","Brazil","Ceará","Aratuba","Sítio Fernandes","-39.0449981689453","-4.41833019256592",NA,"Flor lilás. Habitat: Sotovento. Hábito/Forma de vida: arvoreta","MBM343066","MBM343066","893","893",NA,"11686","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:26:58-03","MBM","MBM","35084","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Rudd, V.E.","Hatschbach, G.","36957",NA,NA,NA,"Southern America","Brazil","Goiás","Cavalcante","5km de Teresina","-47.4583015441895","-13.7974996566772",NA,NA,"MBM035084","MBM035084",NA,NA,NA,"92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:26:58-03","MBM","MBM","125076","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Rud, V.E.","Hatschbach, G.; Hatschbach, M.; Cervi, A.C.; Hatschbach, M.; Cervi, A.C.","52446",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Anastácio","Rod. BR-060","-55.8069000244141","-20.4836006164551",NA,NA,"MBM125076","MBM125076",NA,NA,NA,"80799","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:26:58-03","MBM","MBM","174352","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Rudd, V.E.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","62110",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Nioaque","Rod. BR-060, 2-3km S de Nioaque","-55.8300018310547","-21.1352996826172",NA,NA,"MBM174352","MBM174352",NA,NA,NA,"49299","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:26:58-03","MBM","MBM","82738","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Rudd, V.E.","Hatschbach, G.","46583",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Araguari","Rod. BR-050, Rio Jordão","-48.187198638916","-18.6471996307373",NA,NA,"MBM082738","MBM082738",NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:26:58-03","MBM","MBM","218297","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Santos","Pereira, W.","1769",NA,NA,NA,"Southern America","Brazil","Paraná","Guaraqueçaba","Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,"MBM218297",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:26:58-03","MBM","MBM","42492","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Rudd, V.E.","Hatschbach, G.","38602",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Terenos","Rod. BR-262, Cachoeirão",NA,NA,NA,NA,"MBM042492","MBM042492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:26:58-03","MBM","MBM","15288","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Rudd, V.E.","Hatschbach, G.","24266",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Rio Brilhante","Casa Branca",NA,NA,NA,NA,"MBM015288","MBM015288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:26:58-03","MBM","MBM","15326","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Rudd, V.E.","Hatschbach, G.","24365",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Terenos","Pedro Celestino",NA,NA,NA,NA,"MBM015326","MBM015326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:26:58-03","MBM","MBM","413293","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Snak, C.","Snak, C.; Barbosa, A.R.; Smiderle, C.R.; Snak, D.R.; Barbosa, A.R.; Smiderle, C.R.; Snak, D.R.","869","2012","04","12","Southern America","Brazil","Mato Grosso do Sul","Bandeirantes","BR 163, sentido a Rio Verde do MAto Grosso, cerca de 24 KM de Bandeirantes.","-54.200556","-19.693056",NA,"Arbusto decumbente, cerca de 1.5 m de altura. Lâmina membranácea, discolor. Flor lilás.","MBM413293","MBM413293",NA,NA,NA,NA,NA,NA,NA,NA,"-54.200556","-19.693056",NA,NA,NA,NA
"188","2020-12-21 16:26:58-03","MBM","MBM","179815","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","C.V. Mendonça f.","Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.","62635",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Rio Branco","Rod. MT-170, 5km O de Lambari","-58.1156005859375","-15.2407999038696",NA,NA,"MBM179815","MBM179815",NA,NA,NA,"18946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:26:58-03","MBM","MBM","270162","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Filardi, F.L.R.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","73047","2002","05","16","Southern America","Brazil","Mato Grosso do Sul","Bodoquena","Morraria do Sul, Serra da Bodoquena","-56.7150001525879","-20.5386009216309",NA,"Arbusto, 3m, flor lilás. Encosta do morro; solo rochoso","MBM270162","MBM270162",NA,NA,NA,"47684","auto","2009","11",NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:26:58-03","MBM","MBM","24307","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Barneby, R.","Hatschbach, G.","30482",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Miranda","Miranda","-56.3782997131348","-20.2406005859375",NA,NA,"MBM024307","MBM024307",NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:26:58-03","MBM","MBM","270188","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Filardi, F.L.R.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","72830","2002","05","11","Southern America","Brazil","Mato Grosso do Sul","Nioaque","Rod. BR 163, 20-25 km S de Nioaque","-55.8300018310547","-21.1352996826172",NA,"Trepadeira lenhosa; cerrado","MBM270188","MBM270188",NA,NA,NA,"49299","auto","2009","11",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:26:58-03","MBM","MBM","260143","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Filardi, F.L.R.","Evangelista de Oliveira, J.","172","1940","06","06","Southern America","Brazil","Minas Gerais","Uberlândia","Margem do rio das Velhas. Porto","-48.2771987915039","-18.9186000823975",NA,"Flor violácea. Trepadeira. Muito frequente. Mata","MBM260143","MBM260143",NA,NA,NA,"58223","auto","2009","12",NA,NA,NA,NA,NA,NA,NA
"193","2015-09-04 02:38:27-03","MNHN","RECOLNAT_MNHN_P","P03105162","PreservedSpecimen",NA,NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Burchell, W.J.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","Donné par la direction du Jardin Royal de KEW. 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03105162' target='other'> <mi>dwc_moreinfo</mi></a>","P03105162","P03105162_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5855",NA,NA
"194","2015-09-04 02:38:27-03","MNHN","RECOLNAT_MNHN_P","P03105163","PreservedSpecimen",NA,NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,"s.l.",NA,NA,"hb","Donné par la direction du Jardin Royal de KEW. 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03105163' target='other'> <mi>dwc_moreinfo</mi></a>","P03105163","P03105163_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7311",NA,NA
"195","2015-09-04 02:38:27-03","MNHN","RECOLNAT_MNHN_P","P03105164","PreservedSpecimen",NA,NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Glaziou, A.",NA,"1895","6","17",NA,"Brésil",NA,NA,"(Goyaz) Fazenda da Taboquinha",NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03105164' target='other'> <mi>dwc_moreinfo</mi></a>","P03105164","P03105164_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20875",NA,NA
"196","2015-09-04 02:38:27-03","MNHN","RECOLNAT_MNHN_P","P03105165","PreservedSpecimen",NA,NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Glaziou, A.",NA,"1895","6","17",NA,"Brésil",NA,NA,"(Goyaz) Fazenda da Taboquinha",NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03105165' target='other'> <mi>dwc_moreinfo</mi></a>","P03105165","P03105165_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20875",NA,NA
"197","2015-09-04 02:38:27-03","MNHN","RECOLNAT_MNHN_P","P03105166","PreservedSpecimen",NA,NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Glaziou, A.",NA,"1895","6","17",NA,"Brésil",NA,NA,"(Goyaz) Fazenda da Taboquinha",NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03105166' target='other'> <mi>dwc_moreinfo</mi></a>","P03105166","P03105166_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20875",NA,NA
"198","2015-09-04 02:38:27-03","MNHN","RECOLNAT_MNHN_P","P03105167","PreservedSpecimen",NA,NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Santos, R.R. de|Souza|Ferreira, R.& A.",NA,"1968","5","2",NA,"Brésil","Mato Grosso",NA,"2 km N of the Base Camp of the Expedition. (Base camp close to the Xavantina-Sâo Felix road)","-51.86667","-12.9","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03105167' target='other'> <mi>dwc_moreinfo</mi></a>","P03105167","P03105167_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1254",NA,NA
"199","2020-12-11 11:36:08-03","UFMG","BHCB","17787","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Macedo, M; Assunção, S","63","1988","05","28","Southern America","Brasil","Mato Grosso","Alta Floresta",NA,"-56.0861015319824","-9.87555980682373",NA,NA,NA,NA,NA,NA,NA,"109392","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-11 11:36:08-03","UFMG","BHCB","9632","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Horta, MB; Silva, JM","62110","1995","05","02","Southern America","Brasil","Mato Grosso do Sul","Nioaque","Rodovia BR-060, 2-3 km S de Nioaque.","-55.8300018310547","-21.1352996826172",NA,"Arbusto de ramos procumbentes, flor lilás. Cerrado.",NA,NA,NA,NA,NA,"49299","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
