"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"144","2019-11-13 11:25:31-03","USP","SPF","191317","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Baumgratz, JFA; Pardo, C","Pardo, CS","2004","09","09","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,"1145","1145","SPF00191317",NA,NA,NA,"1288",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-10-07 09:34:28-03","UEFS","HUEFS","144252","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"Silva, M.F.O.da&nf;Heiden, G.","2006","08","11","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca; Camorim. Encosta acima da represa.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HUEFS0144252","HUEFS0144252","Angiospermae","Myrtales","126",NA,NA,NA,"57442","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"146","2019-10-07 09:34:28-03","UEFS","HUEFS","151028","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana",NA,"Pardo, C.S.","2004","08","19","Brasil","Rio de Janeiro","Teresópolis","Parque Naciional da Serra dos Órgãos, Matas do Rio Paquequer próx ao Km 2.0 da Estrada para barragem ca. 1125 msm.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"HUEFS0151028","HUEFS0151028","Angiospermae","Myrtales","1184",NA,NA,NA,"38539","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"147","2019-10-07 09:34:28-03","UEFS","HUEFS","151005","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"Pardo, C.S.","2004","07","16","Brasil","Rio de Janeiro","Teresópolis","Matas do Rio Paquequer próx. Ao Km 2,0 da Estrada para Barragem.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"HUEFS0151005","HUEFS0151005","Angiospermae","Myrtales","1055",NA,NA,NA,"38539","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"148","2019-10-07 09:34:28-03","UEFS","HUEFS","151008","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"Pardo, C.S.","2004","09","09","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Matas do Rio Paquequer próx. Ao Km 2,0 da Estrada para Barragem ca.","-42.9655990600586","-22.4122009277344",NA,NA,"1145","1145","HUEFS0151008","HUEFS0151008","Angiospermae","Myrtales","1292",NA,NA,NA,"38539","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"149","2019-10-07 09:34:28-03","UEFS","HUEFS","151006","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"Pardo, C.S.","2004","05","18","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Matas do Rio Paquequer próx. Ao Km 2,0 da Estrada para Barragem ca.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"HUEFS0151006","HUEFS0151006","Angiospermae","Myrtales","1046",NA,NA,NA,"38539","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"150","2019-10-07 09:34:28-03","UEFS","HUEFS","151007","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"Pardo, C.S.","2004","09","10","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Matas do Rio Paquequer próx. Ao Km 2,0 da Estrada para Barragem ca.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"HUEFS0151007","HUEFS0151007","Angiospermae","Myrtales","1342",NA,NA,NA,"38539","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"151","2015-03-07 08:52:47-03","F","FMNH-SEEDPLANTS","V0135276F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0135276F","V0135276F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"152","2015-03-07 08:52:47-03","F","FMNH-SEEDPLANTS","V0135277F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0135277F","V0135277F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"153","2015-03-07 08:52:47-03","F","FMNH-SEEDPLANTS","V0135278F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0135278F","V0135278F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"154","2015-03-07 08:52:47-03","F","FMNH-SEEDPLANTS","V0135279F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0135279F","V0135279F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"155","2015-03-07 08:40:49-03","F","FMNH-SEEDPLANTS","V0154362F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0154362F","V0154362F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"156","2018-05-14 17:07:15-03","F","FMNH-SEEDPLANTS","V0181719F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,"RRC ID Flag","A. P. Duarte",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"V0181719F","V0181719F_01 V0181719F_02","Spermatophyta",NA,"4860","South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"4860",NA,NA,NA
"157","2019-09-04 19:05:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","pauciflora","Miconia pauciflora",NA,NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA
"158","2015-03-07 08:54:23-03","F","FMNH-SEEDPLANTS","V0148825F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pauciflora","Miconia pauciflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0148825F","V0148825F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"159","2019-01-25 15:42:41-02","IAC","IAC","52727","S","Plantae","Melastomataceae-2.Melastomoideae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","C.S. Pardo & J.F.A. Baumgratz","C.S. Pardo","2004","07","15","Brasil","Rio de Janeiro","Teresópolis","Matas do Rio Paquequer próx. ao km 2,0 da estrada para Barragem","-42.9656","-22.4122","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,"891",NA,NA,"muito comum na mata, madeira usada como esteio para curral. Elevação: 1125 m; nome popular: quaresminha do mato",NA,NA,"2004",NA,NA,"07","15",NA,NA,NA,NA
"160","2020-07-23 12:13:06-03","CEPLAC","CEPEC","136337","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,"R. Goldenberg","R. Goldenberg",NA,NA,NA,"Brasil","Espírito Santo","viana",NA,"-40.4961013793945","-20.3903007507324",NA,NA,NA,NA,NA,NA,NA,NA,"1430",NA,NA,"<ll>dwc_commonname:</ll>","15195","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-07-23 12:13:06-03","CEPLAC","CEPEC","124899","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,"M. F. O. da Silva","M. F. O. da Silva","2006","08","11","Brasil","Rio de Janeiro","rio de janeiro","Parque Estadual da Pedra Branca; Camorim.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,"126",NA,NA,NA,"57442","auto",NA,NA,"30/12/2006",NA,NA,NA,NA,NA,NA
"162","2020-07-23 12:13:06-03","CEPLAC","CEPEC","149932","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,"C. Pardo & J. Baumgratz","C. S. Pardo","2004","03","26","Brasil","Rio de Janeiro","TERESÓPOLIS","Parque Nacional da Serra dos Órgãos. Matas do Rio Paquequer, próx. Ao Km 2,0 da Estrada para Barragem.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,"696",NA,NA,"<ll>dwc_commonname:</ll>","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-07-23 12:13:06-03","CEPLAC","CEPEC","137275","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,"L. A. F. Santos-Filho","L. A. F. Santos-Filho",NA,NA,NA,"Brasil","Rio de Janeiro","TERESÓPOLIS",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,"189",NA,NA,"<ll>dwc_commonname:</ll>","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-09-22 13:48:54-03","USP","SPFW","4991","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Serviço Florestal","Sem coletor",NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-09-22 13:48:54-03","USP","SPFW","1052","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","J.J. Wurdack 1961","Reitz ;Klein","1956","06","07","Brasil","Santa Catarina","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,"300","300",NA,NA,NA,NA,"3263",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2016-08-23 10:59:50-03","NHMLondon","NHM-LONDON-BOT","BM000799161","S","Plantae","Melastomataceae","Miconia","pauciflora","Miconia pauciflora","Triana",NA,"Heinrich Wilhelm Schott; b.1794; d.1865; Schott",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"-42.64735","-22.531489","-42.64735","-22.531489",NA,NA,NA,NA,NA,NA,"4126",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/b4fbbb061c96df23be300ce2e66ccf3901081beb/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type","NHMUK:ecatalogue:4991523"
"167","2016-08-23 10:59:50-03","NHMLondon","NHM-LONDON-BOT","BM000799162","S","Plantae","Melastomataceae","Miconia","pauciflora","Miconia pauciflora","Triana",NA,"Collaboration; J. Bowie & A. Cunningham","1815","08","21","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"397",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/6110fa9b78f9ec2ff3a8c9c1e7018870ac6155d7/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type","NHMUK:ecatalogue:4991524"
"168","2020-11-05 13:53:53-03","UNIRIO","HUNI","6049","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","D. Nunes","A.R.T. Wheatley; C.de O. Meirelles; I.B. Silva; J.R.S. da Silva","2018","03","17","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Beira de trilha. REGUA Reserva Ecológica de Guapiaçu","-42.736111","-22.401389","42º44'10''W","22º24'5''S","393","393","HUNI00006049",NA,NA,NA,"12",NA,NA,"P9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-05-06 11:59:38-03","UFU","HUFU","61204","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Bacci, L.F.","Kollmann, L.; Bausen, E. & Pizziolo, W.","1998","10","06","Brasil","Espírito Santo","Santa Teresa","Aparecidinha, Terreno de Luís Brighenti.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"HUFU00062379","HUFU00062379",NA,NA,"690",NA,NA,"Arbusto, ca. 3 m alt. Frutos pretos.; Beira da estrada.","23813","auto","2013",NA,NA,"11",NA,NA,NA,NA,NA
"170","2020-08-20 14:57:52-03","UFSC","FLOR","47780","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Santos Filho, L.A.F.","Santos Filho, L.A.F.; Baumgratz, J.F.A.; Barberena, F.; Freita, M.F. & Gonçalves, F.","2011","06","13","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Margeando a estrada do Parque em direção ao estacionamento da barragem, Km 2,4.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"FLOR0047780",NA,NA,"Myrtales","189",NA,NA,"arvoreta. Ramos, pecíolos e raques pardacentos; folhas verdes discolores, com a face abaxial com nervura pardacenta; inflorescência com botões e flores com cálice verde, pétalas alvas verde, pétalas alvas, estames com filetes e cone","38539","auto","2011",NA,NA,"06","13",NA,NA,NA,NA
"171","2021-03-04 15:45:00-03","IF","SPSF","26858","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","R.Goldenberg","J.B.Baitello & O.T. Aguiar","2000","05","25","Brasil","SP","Ilhabela","estrada para Castelhanos","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","890","América do Sul",NA,"COLETA: XLS: SPSFAntigo;","23719","auto","2010","Magnoliopsida",NA,"07","05",NA,NA,NA,NA
"172","2021-02-08 12:43:33-03","UFRGS","ICN","201964","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana","Lorenzetti, T","Külkamp, J; Ferreira, CDM; Lorenzetti, T Vânia","2019","08","09","Brasil","RJ","Rio de Janeiro","Parque Nacional da Tijuca. Ao lado do estacionamento no início da trilha para o pico da bandeira.","-43.272778","-22.953889","-43.272778","-22.953889","550","550",NA,NA,"Dicotyledon",NA,"1058","América do Sul",NA,"Doação Herbário RB; Tronco ereto com copa pendente, 5m de altura, folhas discolores, frutos castanhos.; Borda de mata, local sombreado, úmido, solo profundo.",NA,NA,"2019",NA,NA,"08","10",NA,NA,NA,NA
"173","2021-02-08 12:43:33-03","UFRGS","ICN","162763","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana","Baumgratz, JFA; Pardo, C","Pardo, CS","2004","09","09","Brasil","RJ","Teresópolis","matas do Rio Paquequer prox. Ao Km 2 0 da Estrada para Barragem","-42.9655990600586","-22.4122009277344",NA,NA,"1145","1145",NA,NA,"Dicotyledon",NA,"1292","América do Sul",NA,"Doação do Herbário RB 450317; árvore ca. 12 metros e CAP 19 cm, tronco sub-cilíndrico, um tanto sulcado, muito comum na mata, madeira usada como esteio para curral; mata","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-08 12:43:33-03","UFRGS","ICN","162762","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana","Baumgratz, JFA; Pardo, C","Pardo, CS","2004","07","22","Brasil","RJ","Teresópolis","matas do Rio Paquequer prox. Ao Km 2 0 da Estrada para Barragem","-42.9655990600586","-22.4122009277344",NA,NA,"1145","1145",NA,NA,"Dicotyledon",NA,"1065","América do Sul",NA,"Doação do Herbário RB 450288; arvore ca. 10m e CAP 25 cm, tronco sub cilindrico, um tanto sulcado, muito comum na mata, madeira usada como esteio para curral; mata","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-04-30 16:07:19-03","UFMT","CNMT","5124","S","Plantae","Melastomataceae","Miconia","aff. brasiliensis","Miconia aff. brasiliensis","(Spreng.) Triana","Santos, J. P.","França, A. L.; Giacoppini, D.R.; Silva, G.M.X.","2015","09",NA,"Brasil","Mato Grosso","Cotriguaçu","Fazenda São Nicolau.","-58.219828","-9.847428","58°13'11.38W","9°50'50.74S","195","195","CNMT005124",NA,"Angiosperma",NA,"49",NA,NA,"Com várias ramificações. Projeto Caracterização da Flora e Modelos de Restauração de Áreas de Preservação Permanete (APP'S) Degradadas no Estado do Mato Grosso.",NA,NA,"2015",NA,NA,"02","26",NA,NA,NA,NA
"176","2019-11-21 10:10:01-03","IBt","SP","288300","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Goldenberg, R","Kirizawa, M; Rapini, A; Proença, SL","1995","08","23","Brasil","São Paulo","Ilhabela","Parque Estadual de Ilhabela, Trilha da Goteira","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,NA,NA,"3204",NA,NA,NA,"23719","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-21 10:10:01-03","IBt","SP","237030","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Goldenberg, R","Kirizawa, M; Corrêa, JA","1989","05","22","Brasil","São Paulo","Paraibuna","Condominio Nascente do Paraitinga. Capoeira","-45.6599998474121","-23.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,"2143",NA,NA,NA,"30824","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:10:01-03","IBt","SP","29716","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Goldenberg, R","Hoehne, FC","1932","06","06","Brasil","São Paulo","São Paulo","Nativa no Parque do Estado e Jardim Botânico. Planta viva nº 275","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"53584","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-09-03 09:26:03-03","IBt","SP","286347","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Goldenberg, R","Galleti, M; et al.","1994","09","11","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha do betão","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Coleção Saibadela 724","34059","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA
