"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","sex"
"825","2020-07-23 12:18:09-03","CEPLAC","CEPEC","78868","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum",NA,"M. A. Jaramillo",NA,NA,NA,"R. M. Harley","5887","1997","02","27","Brasil","Bahia","LENÇÓIS","Chapadinha.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47385",NA,"auto",NA,NA,NA,NA,NA,NA,"30/12/2004",NA,NA,NA
"826","2020-07-23 12:18:09-03","CEPLAC","CEPEC","72467","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum",NA,"M. A. Jaramillo",NA,NA,NA,"A. M. Giulietti","3499","1996","07","08","Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47385",NA,"auto",NA,NA,NA,NA,NA,NA,"30/12/2004",NA,NA,NA
"827","2020-07-23 12:18:09-03","CEPLAC","CEPEC","5905","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum",NA,"E. F. Guimarães",NA,NA,NA,"T. S. dos Santos","895","1970","07","04","Brasil","Bahia","PORTO SEGURO","Eunapolis/Itabela/Guaratinga.","-39.0647010803223","-16.4496994018555","0*0'99","99*99'99",NA,NA,"<ll>dwc_commonname:</ll> Capeba, Pimenta-de-morcego",NA,NA,NA,NA,"68835",NA,"auto",NA,NA,NA,NA,"cernuum",NA,"01/02/1979",NA,NA,NA
"828","2020-02-17 11:30:18-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Incógnito; Chautems, A.","1990","06",NA,"Irwin, H.S.; Faria, J.E.Q.","864","2010","06","04","Brasil","Goiás","Cavalcante","Comunidade Kalunga Engenho II, cachoeira Santa Bárbara","-47.484444","-13.545278","-47.484444","-13.545278",NA,NA,"Arvoreta ca. 2,5 m de altura, inflorescências verdes; Mata de galeria, solo argilo-arenoso, relevo ondulado",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"829","2019-02-27 14:03:30-03","UFSJ","HUFSJ","8929","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Sobral, M","2016",NA,NA,"Guimarães, LGL","33","2016","08","14","Brasil","Minas Gerais","Itumirim","Mata fechada. Área rural isolada. Divisa entre o município de Itumirim e Itutinga.","-44.817433","-21.382758","-44.817433","-21.382758","907","907","Arbusto, ca. 3m. Espigas grandes voltadas para baixo.","HUFSJ008929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2020-09-22 13:49:00-03","USP","SPFW","3419","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Tomy Fisher",NA,NA,NA,"Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Ronchi, E.K.; Raimundo, C.M.","723","2007","12","20","Brasil","Santa Catarina",NA,NA,"-48.821139","-26.447972","48º49'16,1''W","26º26'52,7''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2020-09-22 13:49:00-03","USP","SPFW","3414","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Tomy Fisher",NA,NA,NA,"Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Ronchi, E.K.; Raimundo, C.M.","717","2007","12","20","Brasil","Santa Catarina",NA,NA,"-48.821139","-26.447972","48º49'16,1''W","26º26'52,7''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2020-09-22 13:49:00-03","USP","SPFW","3571","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Tomy Fisher",NA,NA,NA,"Weiers, M.S. Raimundo, C.M.; Andreacci, F.; Bilke, F.","122","2008","02","05","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.644194","-26.312639","48º38'39,1''W","26º18'45,5''S","9","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2019-11-13 16:04:59-03","UNISANTA","HUSC","1337","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Magenta, M.A.G.","1999","11",NA,"Sampaio, P.S.P.; Martins, S.E.","95","1998","09","16","Brasil","São Paulo","Bertioga","Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arbusto, 4m de altura. Inflorescência de cor bege.; Sub-bosque. Floresta de restinga paludosa baixa.",NA,NA,"Magnoliophyta",NA,"37616",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2019-11-13 16:04:59-03","UNISANTA","HUSC","1907","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Magenta, M.A.G.","1999","11",NA,"Magenta, M.A.G.; Bianchini, R.S.","164","1999","05","20","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arbusto, 4m de altura. Inflorescência creme, infrutescência esverdeada. Floresta de transição restinga-encosta.; Floresta de transição restinga-encosta.",NA,NA,"Magnoliophyta",NA,"37616",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2019-11-13 16:04:59-03","UNISANTA","HUSC","1526","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Magenta, M.A.G.","1999","11",NA,"Martins, S.E.; Sampaio, P.S.P.; Lima, E.S.","358","1998","12","10","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arbusto, 3m de altura. Inflorescência marrom-claro, infrutescência verde imatura.; Beira do caminho. Floresta de restinga paludosa sobre solo turfoso alta.",NA,NA,"Magnoliophyta",NA,"37616",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2019-07-02 15:56:21-03","UEM","HUEM","11153","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Opiz ex C.DC.","G. Hatschbach","1995","10","13","S.R.Ziller; W. Maschio","875","1995","08","15","Brasil","Paraná","Guaraqueçaba","Fazenda GUAM, Serra Negra, A 40 Km da vila de Guaraqueçaba, estrada do correntão.","-48.3288993835449","-25.3066997528076",NA,NA,"300","300","Herbácea.; Floresta Ombrófila Densa Submontana.","HUEM000009974","HUEM000009974",NA,NA,"37295",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2020-11-04 17:30:17-03","UEM","HUEM","6075","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Opiz ex C.DC.","Souza, VC","2002","04",NA,"Ivanauskas, NM; Fonseca, MG; Matteo, BC; Giarola, N; Silva, LN; Passold, AJ; Rodrigues, RR; Sou","4600","2000","04","22","Brasil","São Paulo","São Sebastião","Barra do Una-Boracéia, Estrada de acesso a fazenda Águas do Bento; restinga alta","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"Arbusto com 2,5 m de altura; frutos imaturos verdes; flores velhas secas; beira da estrada; Mata Mesófila Semidecídua.","HUEM000009973","HUEM000009973",NA,NA,"41977",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2020-09-18 09:33:12-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Podostemaceae","Piper","cernuum","Piper cernuum","(Desv.) Stapf",NA,NA,NA,NA,"Barbosa, SB","254",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Podostemales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2020-11-12 17:02:22-03","UEL","FUEL","52049","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Marinero, F","2011",NA,NA,"Marinero, F; Brotto, ML","353","2011","07","17","Brasil","Paraná","Guaratuba","Propriedade da copel, próxima ao rio Cubatão, floresta ombrófila densa submontana, beira de estrada","-48.804889","-25.819917","-48.804889","-25.819917","31","31",NA,NA,NA,"Tracheophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2020-11-12 17:02:22-03","UEL","FUEL","52888","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Colletta, GD","2013","03","26","Delfini, C; Rigon, J; Diaz, DC; Oliveira, DB; Rodrigues, RR; Souza, RR; et al.","804","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), UHE da Barra, Trilha da caixa d'gua para a vila de moradores.","-47.533472","-24.033917","-47.533472","-24.033917","480","480",NA,NA,NA,"Tracheophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2020-11-12 17:02:22-03","UEL","FUEL","30045","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum biformipilum","Yunck.","Guimarães, EF","2009","08","11","Souza, LMR; Santana, E","189","1999","07","09","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Piperales","37295",NA,"auto",NA,NA,NA,NA,"biformipilum",NA,NA,NA,NA,NA
"842","2020-11-12 17:02:22-03","UEL","FUEL","30044","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum biformipilum","Yunck.","Guimarães, EF","2009","08","11","Souza, LMR; Santana, E","194","1999","07","09","Brasil","Paraná","Guaraqueçaba","Beira da estrada, mata de Planície Atlântica, Mata de Planície Atlântica","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Piperales","37295",NA,"auto",NA,NA,NA,NA,"biformipilum",NA,NA,NA,NA,NA
"843","2020-11-12 17:02:22-03","UEL","FUEL","6621","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum biformipilum","Yunck.","Guimarães, EF","2009","08","11","Kostler, A; et al.","s.n.","1989","03","19","Brasil","Paraná","Guaraqueçaba","Estrada da cachoeira do Salto Morato, Mata","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Piperales","37295",NA,"auto",NA,NA,NA,NA,"biformipilum",NA,NA,NA,NA,NA
"844","2020-11-12 17:02:22-03","UEL","FUEL","36780","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum biformipilum","Yunck.","Guimarães, EF","2009","08","11","Ziller, SR; Maschio, W","875","1995","08","15","Brasil","Paraná","Guaraqueçaba","Fazenda Guam, Serra Negra, Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Piperales","37295",NA,"auto",NA,NA,NA,NA,"biformipilum",NA,NA,NA,NA,NA
"845","2020-11-12 17:02:22-03","UEL","FUEL","9122","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum biformipilum","Yunck.","Guimarães, EF","2009","08","11","Catharino, ELM","767","1986","05","30","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Piperales","55628",NA,"auto",NA,NA,NA,NA,"biformipilum",NA,NA,NA,NA,NA
"846","2020-11-12 17:02:22-03","UEL","FUEL","29746","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Souza, VC","2000","04",NA,"Ivanauskas, NM; et al.","4600","2000","04","22","Brasil","São Paulo","São Sebastião","Parque Estadual Serra do Mar","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Piperales","41977",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2020-11-12 17:02:22-03","UEL","FUEL","36446","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Kirizawa, M","1986",NA,NA,"Kirizawa, M","1703","1986","06","25","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Piperales","34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2020-11-12 17:02:22-03","UEL","FUEL","54371","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Ramos, E; Gonçalves, HR; Santos, S","418","2006","10","12","Brasil","São Paulo","Ubatuba","Núcleo Picinguaba/ PESM, Fazenda Capricórnio, Parcela F, -23.380552 N; -45.079406 L.","-45.0699996948242","-23.4300003051758",NA,NA,"107","370",NA,NA,NA,"Tracheophyta","Piperales","34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2019-11-01 15:07:58-03","UnB","UB","28344","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Carvalho-Silva, M",NA,NA,NA,"Irwin, HS","8608","1965","09",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"850","2019-11-01 15:07:58-03","UnB","UB","156643","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Guimarães, E","1990",NA,NA,"Kirizawa, M; Corrêa, JA","2163","1989","05","23","Brasil","São Paulo",NA,"Núcleo Picinguaba",NA,NA,NA,NA,NA,NA,"Erva 5m. Espiga branca.; Mata de encosta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"851","2019-11-01 15:07:57-03","UnB","UB","113466","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Proença, CEB","2004","10",NA,"Irwin, HS; et al.","20233","1968","02","16","Brasil","Minas Gerais",NA,"Serra do Cipó, km 132 (ca. 153km N of Belo Horizonte)",NA,NA,NA,NA,"1300","1300","Inflorescences pendent, cream.; Shrub 3m; Gallery forest and adjacent cerrado.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"852","2019-11-01 15:07:57-03","UnB","UB","113467","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Carvalho-Silva, M","2011","05","25","Anderson, WR; et al.","8492","1973","04","10","Brasil","Minas Gerais",NA,"Ca. 18km by road SW of Diamantina on road to Curvelo",NA,NA,NA,NA,"1400","1400","Slender tree 4m; Forest.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"853","2019-11-01 15:07:57-03","UnB","UB","113468","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Rossato, D","2006",NA,NA,"Anderson, WR; et al.","35992","1972","02","14","Brasil","Minas Gerais",NA,"Ca. 5km SSE of Pico do Itambé",NA,NA,NA,NA,"1140","1140","Spikes white, later green.; Slender tree 4m; .",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"854","2019-11-01 15:07:57-03","UnB","UB","113482","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Carvalho-Silva, M","2011","05","25","Irwin, HS; Harley, RM; Onishi, E","29000","1971","01","24","Brasil","Minas Gerais",NA,"Ca. 9km W of Barão de Cocais, at base of Serra da Caraça",NA,NA,NA,NA,"1400","1400","Inflorescences pendent, cream, aging to light green.; Shrub 2m; Gallery margin. Solo: Gray sandy soil.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"855","2019-11-01 15:07:58-03","UnB","UB","113483","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Carvalho-Silva, M","2011","05","25","Irwin, HS; et al.","22829","1969","01","29","Brasil","Minas Gerais",NA,"Ca. 7km NE of Diamantina, road to Medanha",NA,NA,NA,NA,"1300","1300","Heads sordid white.; Subshrub 1m; Gallery forest and adjacent cerrado.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"856","2019-11-01 15:07:58-03","UnB","UB","113497","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Carvalho-Silva, M","2012","10",NA,"Irwin, HS; et al.","28520","1970","03","28","Brasil","Minas Gerais",NA,"Ca. 5km N of São João da Chapada, road to Inhaí.",NA,NA,NA,NA,"1200","1200","Infructescences arching, light green.; Shrub 1,5m; .",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"857","2019-11-01 15:07:58-03","UnB","UB","113500","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Carvalho-Silva, M","2011","05","25","Irwin, HS; Harley, RM; Onishi, E","29540","1971","02","01","Brasil","Minas Gerais",NA,"Pico do Itacolomi, ca. 3km S of Ouro Preto",NA,NA,NA,NA,"1600","1600","Inflorescences pendent, cream.; Tree 4m x 5cm; .",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"858","2019-11-01 15:07:58-03","UnB","UB","113501","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Carvalho-Silva, M","2013","05",NA,"Irwin, HS; Harley, RM; Onishi, E","28672","1971","01","18","Brasil","Minas Gerais",NA,"Serra da Piedade, ca. 35km E of Belo Horizonte",NA,NA,NA,NA,"2000","2000","Inflorescences cream, pendent.; Tree 4m x 5cm; .",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"859","2019-11-01 15:07:58-03","UnB","UB","118689","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Gama, R",NA,NA,NA,"Irwin, HS","22879","1969","01","29","Brasil","Minas Gerais",NA,"Ca. 17km NE of Diamantina, road to Mendanha",NA,NA,NA,NA,NA,NA,"Inflorescence cream, pendent.; Tree 5m.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"860","2019-11-01 15:07:58-03","UnB","UB","151608","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Franco, GADC","2010","01","29","Souza, FM; Ivanauskas, NM; Souza, D; Modesto, A; Sartre, LH","1125","2009","09","04","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto da Ribeira, Núcleo Bulha d'água, Trilha do Bueno.","-48.504444","-24.336111","-48.504444","-24.336111",NA,NA,"Inflorescência creme.; Arbusto 4m. Frutos marrons.; Floresta ombrífila",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"861","2019-11-01 15:07:58-03","UnB","UB","156641","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Monteiro, D",NA,NA,NA,"Krieger, PL; Brügger, M","CESJ24371",NA,NA,NA,"Brasil",NA,NA,"Perto do córrego",NA,NA,NA,NA,NA,NA,"Arbusto.; Mata",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"862","2019-11-01 15:07:58-03","UnB","UB","161850","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Carvalho-Silva, M",NA,NA,NA,"Faria, JEQ; Villarroel, D; Dias, EBA","864","2010","06","04","Brasil","Goiás","Cavalcante","Comunidade Kalunga Engenho II, cachoeira Santa Bárbara","-47.484444","-13.545278","-47.484444","-13.545278","1062","1062","Arvoreta ca. 2,5 m de altura, inflorescências verdes; Mata de galeria, solo argilo-arenoso, relevo ondulado",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"863","2019-11-01 15:07:58-03","UnB","UB","164323","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Guimarães, EF","2011","05",NA,"Marquete, R; et al.","4284","2011","05","24","Brasil","Minas Gerais","Viçosa","Mata do Paraíso, estrada principal.","-42.86369","-20.80013","-42.86369","-20.80013",NA,NA,"Arbusto com 4,5m de altura, semi-heliófila. Tronco com casca lisa, acinzentada; ramos cilíndricos verdes com tricomas. Folhas jovens avermelhadas abaxialmente e verde-avermelhada adaxialmente. Inflorescências jovens avermelhadas, adulatas com pedúncu",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"864","2019-11-01 15:07:58-03","UnB","UB","181861","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Amorim, PRF","2011","12","09","Amorim, PRF; Carvalho-Silva, M; Câmara, PEAS; Faria, ALA","122","2011","12","09","Brasil","Goiás","Alto Paraíso de Goiás","Trilha de arborismo da pousada Portal da Chapada.","-47.599167","-14.164444","-47.599167","-14.164444","1134","1134","Arbusto 3m altura. Folhas com bordo ondulado. Espigas pêndulas, verdes quando joven, esbranquiçada ou rósea quando em fruto.; Mata de galeria.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"865","2019-11-01 15:07:58-03","UnB","UB","181916","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Carvalho-Silva, M","2013","10",NA,"Amorim, PRF; Aedo, C; Fernández-Alonso, JL","178","2012","05","05","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, trilha em frente a casa do pesquisador.","-44.607778","-22.453889","-44.607778","-22.453889","718","718","Arbusto/Arvoreta 5m altura. Espiga pêndula, marrom quando em frutos.; Mata Atlântica de encosta.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"866","2019-11-01 15:07:58-03","UnB","UB","181930","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Carvalho-Silva, M","2013","10",NA,"Amorim, PRF; Aedo, C; Fernández-Alonso, JL","192","2012","05","10","Brasil","Minas Gerais","Mariana","Estrada para Pico da Cartucha.","-43.392778","-20.4025","-43.392778","-20.4025","1210","1210","Arbusto/Arvoreta 6m altura com tricomas marrom-claro. Folhas jovens vermelho-alaranjadas. Espigas pêndulas, marrom claro.; Cerrado de encosta.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"867","2019-11-01 15:07:58-03","UnB","UB","18750","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Bezerra, KMG","2005","05","25","Chaves, E; Pastore, JFB; Castro, CLF","170","2005","01","08","Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.593056","-14.163333","-47.593056","-14.163333","1155","1155","Espiga pêndula. Folhas com base simétrica e assimétrica (predominante). Interior da mata.; SubArbusto 2,1m; Mata de galeria e fitofisionomias associadas.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"868","2019-11-01 15:07:58-03","UnB","UB","200897","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM; et al.","139","1995","04","19","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto deAgronômico","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"Arvoreta 4m. Espádice verde; Floresta atlântica",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"869","2019-11-01 15:07:58-03","UnB","UB","200901","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Carvalho-Silva, M",NA,NA,NA,"Ivanauskas, NM; Mazine-Capelo, FF","803","1996","05","31","Brasil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,"Arbusto 3m; Floresta atlântica",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"870","2019-11-01 15:07:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Incógnito; Carvalho-Silva, M","2016","07",NA,"Faria, JEQ","5396","2016","02","28","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Alto da Jacuba","-43.587222","-18.196111","-43.587222","-18.196111","1391","1391","Arbusto ca. 1,8 m de altura, espigas verdes; Capão de mato com afloramentos rochosos",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"871","2020-07-29 09:05:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Carvalho-Silva, M; Silva, CC; Paniago, RC","2020","01","28","Sousa, REG","IFN_142_R337791","2018","10","24","Brasil","Goiás","Alto Paraíso de Goiás","Conglomerado do Projeto Inventário Florestal Nacional","-47.604384","-14.101882","-47.604384","-14.101882",NA,NA,"Arbusto, base: reta; Solo preto, vegetação natural arbustiva",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"872","2019-11-01 15:07:58-03","UnB","UB","28343","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Carvalho-Silva, M",NA,NA,NA,"Ramos, J","6649","1966","07","15","Brasil","Distrito Federal","Brasília","30 Km S de Brasília para Belo Horizonte","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"70570",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
