"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount"
"143","2020-09-01 20:32:00-03","MO","MOBOT","2704762","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","A. Fuentes (LPB), 08/","L. Cayola","Cayola Pérez 1680","2005","5","20","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional y Área Natural de Manejo Integrado Madidi. NW de Apolo, Asariamas, Río Resina.","-68.5597222","-14.33",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-14","6"
"144","2009-09-18 22:44:00-03","MO","MOBOT","3181266","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Liesner","William G. D'Arcy|Gastón Bejarano","D'Arcy 13923","1980","5","21","South America","Bolivia","La Paz",NA,"Road from Coroico to divide leading to La Paz.","-67.9","-16.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2009-12-11 12:42:00-02","MO","MOBOT","3181673","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","J. Grimes","Howard S. Irwin|Ghillean T. Prance|Thomas R. Soderstrom|Noel H. Holmgren","Irwin 57616","1963","9","26","South America","Suriname",NA,NA,"Disturbed area, Kayser Airstrip, 45 km above confluence with Lucie Rivier.",NA,NA,NA,NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2009-12-11 12:42:00-02","MO","MOBOT","3181813","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","J. Grimes","Howard S. Irwin|Ghillean T. Prance|Thomas R. Soderstrom|Noel H. Holmgren","Irwin 55260","1963","8","27","South America","Suriname",NA,NA,"Frequent in thicket scrub bordering savanna, Kayser Airstrip, 45 km above confluence with Lucie rivier.",NA,NA,NA,NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2013-08-23 04:12:00-03","MO","MOBOT","3181898","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lourdes Cárdenas","Baltasar Trujillo","Trujillo 5910","1963","11","7","South America","Venezuela","Bolívar",NA,"Rio Carapo, abridedores de Ciudad Piar, Edo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-01-25 04:33:00-03","MO","MOBOT","3182008","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Bernice G. Schubert","Francico Guánchez M.","Guánchez Meza 2329","1984","2","7","South America","Venezuela","Amazonas",NA,"Dpto. Atures, Recorrido desde Pto. Aracucho hasta el Balmeario  Tosogan de la Selua a unos 35 kms al S de la capital.","-67.41666","5.55",NA,NA,NA,NA,"70.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","3182075","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Grimes","Manuel da Silva","Silva 3174","1977","6","25","South America","Brazil",NA,NA,"Mato Grosso, Rio Juruena, Aripuaná, arredores da vila, terreno pedregogo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2011-06-08 12:20:00-03","MO","MOBOT","3182115","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Manuel Rimachi Y.","Rimachi Y. 4090","1978","11","30","South America","Peru","San Martín","San Martín","Dtto. Tarapoto. Carretera de Tarapoto a Yurimaguas, km 9 to 13, sandy, rocky wet montane forest.",NA,NA,NA,NA,NA,NA,"685.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2013-07-28 05:59:00-03","MO","MOBOT","3182171","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","R.L. Liesner","Gunnar Wilhelm Harling|Lennart Andersson","Harling 14334","1974","5","4","South America","Ecuador","El Oro",NA,"Horse-trail Poto Velo - Lourde (trail to Solatí), remnants of dry forest vegetation.",NA,NA,NA,NA,NA,NA,"700.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","3182213","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","J. Grimes","W. Anderson","Anderson 8800","1973","4","13","South America","Brazil","Minas Gerais",NA,"Rocky cerrado and sparse woods by Rio Jequití, 2 km from Mendanha.",NA,NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2012-05-04 05:16:00-03","MO","MOBOT","3182260","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","R.L. Liesner","Cyril Allen","Allen 483","1924","8","20","South America","Colombia","Magdalena",NA,"Damp, exposed savana, Rincon Hondo, Magdalnea Valley.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","3182680","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Richard Spruce","Spruce s.n.","1855",NA,NA,"South America","Brazil",NA,NA,"Prope. Tarapoto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2012-05-04 05:16:00-03","MO","MOBOT","3182747","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Ac. Crowder","Cyril Allen","Allen 725","1924","9","22","South America","Colombia","Magdalena",NA,"Forest shade, damp, Poponte, Magdalen Valley.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","3182820","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","T.H. Goodspeed","Felix Woytkowski","Woytkowski 35073","1947","2","14","South America","Peru","San Martín","San Martín","Tarapoto.",NA,NA,NA,NA,NA,NA,"880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2016-02-10 10:13:00-02","MO","MOBOT","3182835","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Ca. Crowder","George H. Pring","Pring 265","1923","7",NA,"South America","Colombia","Tolima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"158","2014-02-22 19:19:00-03","MO","MOBOT","3182839","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","R. Liesner","Enrique Rentería A.|S. Torres|L. Franco|Nestor Sierra","Rentería Arriaga 701","1977","10","16","South America","Colombia",NA,NA,"Lugar; Carretera a Barranca,",NA,NA,NA,NA,NA,NA,"1073.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2014-04-13 05:22:00-03","MO","MOBOT","3182924","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Alwyn H. Gentry|Gerrit Davidse|Fany Llanos","Gentry 9009","1974","1","9","South America","Colombia","Huila",NA,"6.4 km SE of Altamira near Guadelupe.","-75.774","2.023",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","3182944","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","P.C. Standley","Guillermo Klug","Klug 4071","1935","4",NA,"South America","Peru","San Martín",NA,"Chazuta, Río Huallaga.",NA,NA,NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2011-06-08 12:20:00-03","MO","MOBOT","3182981","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Manuel Rimachi Y.","Rimachi Y. 2999","1977","5","8","South America","Peru","Loreto","Alto Amazonas","Dtto. Yurimaguas. Yurimaguas, Carretera del caserio de Manich, upland, mostly open, amorseco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2011-08-31 18:03:00-03","MO","MOBOT","3183015","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Nathaniel L. Britton","Britton 1417","1892","4",NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"163","2018-05-17 05:29:00-03","MO","MOBOT","3183208","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Liesner","Angel L. Cabrera|Nélida M. Bacigalupo|Roberto Kiesling|María E. Múlgura","Cabrera 28047","1976","11","21","South America","Argentina","Jujuy","Ledesma","Yuto, El Bananal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2010-01-12 09:09:00-02","MO","MOBOT","3183243","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Ronald Liesner","Russell J. Seibert","Seibert 2230","1945","11","25","South America","Peru","Huánuco",NA,"Km. 85. Rio Chinchao, Chinchao to Rio Huallaga.",NA,NA,NA,NA,NA,NA,"1828.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2014-04-02 13:31:00-03","MO","MOBOT","3183361","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Liesner","Boris A. Krukoff","Krukoff 10128","1939","7","1","South America","Bolivia","La Paz","Sud Yungas","Basin of rio Bopi, San Bartolome (near Calisaya).","-67.25","-15.68333",NA,NA,NA,NA,"750.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"166","2013-09-05 16:28:00-03","MO","MOBOT","3183379","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","B. Schubert","Stephan G. Beck","Beck 8351","1983","4","30","South America","Bolivia","La Paz","Nor Yungas","NNW de Coroico. Suapi, 3.5 kms. hacia el fin del camino. Borde del camino, plantas ruderales.",NA,NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"167","2015-08-23 05:45:00-03","MO","MOBOT","3183491","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"S.A. Renvoize","Renvoize 3500","1978","11","15","South America","Argentina","Jujuy","Ledesma","Road to Valle Grande 20 km. beyond Ledesma. Fiorest margin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2011-06-08 12:20:00-03","MO","MOBOT","3183552","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","S. McDaniel","Manuel Rimachi Y.","Rimachi Y. 5195","1980","6","16","South America","Peru","San Martín","San Martín","Dtto. Tarapoto. Carretera Tarapoto-Yurimaguas, Km. 11-7, sandy uplands with rock, montane rainforest.",NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-05-27 04:37:00-03","MO","MOBOT","3183694","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Moises Mendoza","Mendoza 211","2002","3","14","South America","Bolivia","Santa Cruz","Nuflo de Chavez","San Ramón. Carretera San Ramón - San Javier, km 53, a 200 - 300 m lado E del asfalto. Bosque desciduo, chiquitano altmente perturbado con campos de culivo en las cercanias. Entrando por un camino que va al proyecto lechero, lugar h?medo cerca a un pequeño río.","-62.41138","-16.29111",NA,NA,NA,NA,"390.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2009-06-26 08:21:00-03","MO","MOBOT","3183768","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Julian A. Steyermark","Steyermark 61870","1945","4","7","South America","Venezuela","Monagas",NA,"Brushy open slopes of Cerro de la Cueva de Doña Anita, south adn bordering valley of Caripe.",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2010-03-11 12:09:00-03","MO","MOBOT","3183804","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","A. K. Leindler","Henry H. Rusby","Rusby 969","1886","6",NA,"South America","Bolivia",NA,NA,"Reis. S. America.",NA,NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"172","2009-09-08 14:40:00-03","MO","MOBOT","3183808","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Miguel Bang","Bang 1417","1892","4",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"173","2015-08-10 05:49:00-03","MO","MOBOT","3183872","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","A. Macedo","Amaro Macedo","Macedo 2211","1950","4","4","South America","Brazil","Minas Gerais",NA,"L. Teymhe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2011-03-05 09:40:00-03","MO","MOBOT","3184077","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Bernice G. Schubert","Augustus Fendler","Fendler s.n.","1854",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"175","2009-06-26 08:21:00-03","MO","MOBOT","3184134","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","R.W Schey","Julian A. Steyermark","Steyermark 55181","1944","1","5","South America","Venezuela","Distrito Federal",NA,"Cordillera del Avila, dry south-face slopes above Caracas, between Colegio Nacional de Enfermera and Los Venados.",NA,NA,NA,NA,NA,NA,"1065.00000000","1520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","3184296","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Russell J. Seibert","Seibert 2228","1945","11","25","South America","Peru","Huánuco",NA,"Km. 85. Chinchao.",NA,NA,NA,NA,NA,NA,"1828.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2009-08-03 17:05:00-03","MO","MOBOT","3184465","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Johnston","Walter J. Eyerdam|Alan A. Beetle","Eyerdam 22654","1938","10","19","South America","Argentina","Jujuy","Ledesma","Arroyo La Cantara in Cerrillo de Calilegua, 4km north of Calilegua; moist gravel and alluvial sand on banks of stream.",NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","3184683","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Liesner","Roy F. Steinbach","Steinbach 432","1966","10","24","South America","Bolivia","Cochabamba","Chapare","A orillas del río en terreno aenoso.",NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2014-12-21 14:11:00-02","MO","MOBOT","3184914","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","R.L. Liesner","Ezechias P. Heringer|José E. de Paula|Roberta C. de Mendonça|Anajúlia E. Heringer Salles","Heringer 905","1979","1","29","South America","Brazil","Distrito Federal",NA,"Mato Grosso do Sul, estrada para Trés Lagas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","3185151","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","E.P. Killip","Guillermo Klug","Klug 3402","1933","12",NA,"South America","Peru","San Martín",NA,"Sepelacio, near Moyobamba; mountain forest.",NA,NA,NA,NA,NA,NA,"1200.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2016-03-25 06:58:00-03","MO","MOBOT","3185229","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","C. Crowder","Christopher Davidson","Davidson 5187","1976","11","24","South America","Bolivia","Cochabamba","Chapare","17.7 km S of Villa Tunari on Carretera Fundamental 5 toward Cochabamba. In roadside gravel on the shoulder 17.7 km S of Villa Tunari on Carretera Fundamental 5 toward Cochabamba. In roadside gravel on the shoulder, river bank above Rio del Espiritu Santo. Weedy. Vegetation greatly disrupted by agricultural practices. Tropical rainforest.",NA,NA,NA,NA,NA,NA,"457.20000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","3185630","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Liesner","FERREYRA","FERREYRA 14936","1963","6","7","South America","Peru",NA,NA,"Cerca a La Merced, borde de riachuelo, monte bajo.",NA,NA,NA,NA,NA,NA,"800.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2011-06-17 17:02:00-03","MO","MOBOT","3186239","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Liesner","José Steinbach","Steinbach G. 8789","1928","10","11","South America","Bolivia","Santa Cruz",NA,"Cerro Tres Cruces.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","778403","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","J.D. Dwyer","Felix Woytkowski","Woytkowski 7240","1962","4","27","South America","Peru","San Martín","Huallaga","Distrito Saposoa. Saposoa, village, tropical forests.","-76.8","-6.93333",NA,NA,NA,NA,"400.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","3"
"185","2008-05-27 22:02:00-03","MO","MOBOT","784122","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","J.D. Dwyer","Felix Woytkowski","Woytkowski 8139","1963","8","7","South America","Peru","Amazonas","Rodriquez de Mendoza","Mendoza. Low forests of the eastern slopes of the Andes, mountains and hills covered with grasses, shrubs and low trees. Higher up there stretch true forests, trees of larger size and thickets too shady to produce flowering herbs.","-77.4","-6.33333",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"186","2008-05-27 22:02:00-03","MO","MOBOT","83987","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Ronald L. Liesner (MO)","David N. Smith","Smith 4065","1983","5","17","South America","Peru","Junín","Chanchamayo","La Merced-Puente Paucartambo road, Rio Colorado. Dry forest on steep slopes, NNW-facing aspect, grussic soil.","-75.31666","-10.96666",NA,NA,NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-88","2"
"187","2008-05-27 22:02:00-03","MO","MOBOT","87096","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Ronald Liesner (MO)","James C. Solomon","Solomon 18444","1988","5","27","South America","Bolivia","La Paz","Nor Yungas","21.1 km al noroeste del camino entre Yolosa y Caranavi por el camino a Suapi. (ca. 2.5 km al oeste de Suapi, cerca del puente sobre el Río Suapi). Bosque húmedo muy tocado.","-67.78333","-16.11666",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-94","2"
"188","2011-03-29 12:09:00-03","MO","MOBOT","87582","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Ronald L. Liesner (MO)","Victor Huashikat","Huashikat 51","1979","8","15","South America","Peru","Amazonas","Condorcanqui","Monte virgen, 1 km de bajo de La Poza, banda oeste del Río Santiago.","-77.7441666","-4.0358333",NA,NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3"
"189","2008-05-27 22:02:00-03","MO","MOBOT","88039","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Ronald Liesner (MO)","James C. Solomon","Solomon 18643","1988","7","2","South America","Bolivia","Santa Cruz","Andrés Ibáñez","5.8 km al este de La Bélgica (surtidor de gasolina) por el camino entre La Bélgica y Buena Vista (cerca Estancia Salsipuedes). Sabanas y bosque bajo, muy tocado.","-63.25","-17.56666",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-105","2"
"190","2010-05-07 11:34:00-03","MO","MOBOT","89217","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Ronald Liesner","James C. Solomon","Solomon 11077","1983","10","5","South America","Bolivia","Tarija","O'Connor","19.7 km E of Narvaez on road to Entre Rios (8.7 km W of Entre Rios). Disturbed moist sub-tropical forest.","-64.2166667","-21.4833333",NA,NA,NA,NA,"1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-100","10"
"191","2008-05-27 22:02:00-03","MO","MOBOT","910877","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","M. Blasco (AAU)","Julian A. Steyermark","Steyermark 53975","1943","8","18","South America","Ecuador","El Oro",NA,"Between Curtincapa and Portovelo","-79.58333","-3.71666",NA,NA,NA,NA,"195.07200000","473.96400000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2008-05-27 22:02:00-03","MO","MOBOT","933700","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","T. Killeen (MO)","Timothy J. Killeen|Jean Wellens","Killeen 6345","1994","5","13","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Reserva Forestal. Bajo Paraguá. Laja granítica Grande Cerca de los caminos Moira-Cerro Pelao.","-61.4925","-14.60583",NA,NA,NA,NA,"250.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2013-05-29 05:40:00-03","MO","MOBOT","93910","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","B.G. Schubert (A)","James L. Zarucchi|Alan E. Brant|et al.","Zarucchi 5411","1987","9","19","South America","Colombia","Antioquia",NA,"Mpio. de San Jeronimo; Km 10 of road San Jeronimo-Medellín. Disturbed roadside vegetation in area of dry forest.","-75.7","6.41666",NA,NA,NA,NA,"1225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-64","7"
"194","2008-05-27 22:02:00-03","MO","MOBOT","942891","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","T. Killeen (MO)","Timothy J. Killeen|S.N. Panfil|Luzmila Arroyo P.","Killeen 5391","1993","4","20","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Estacion Flor de Oro. Pampa inundada con muchos termiteros. Varia desde suelos húmedos a inundados hasta de 40 cm. En campo cerrado.","-61.01666","-14.53333",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","96280","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","R. Foster","Robin B. Foster","Foster 9651","1984","7","18","South America","Peru","Madre de Dios","Manu","Parque Nacional del Manu. Río Manu, Cocha Cashu Station. Floodplain forest.","-71.41666","-11.83333",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-31","4"
