"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"273","2015-09-04 02:37:04-03","MNHN","RECOLNAT_MNHN_P","P03104091","PreservedSpecimen",NA,NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil","Rio de Janeiro","Rio Janeiro, São Christovão",NA,NA,"hb","Donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104091' target='other'> <mi>dwc_moreinfo</mi></a>","P03104091","P03104091_01 P03104091_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1030",NA
"274","2020-12-11 11:36:11-03","UFMG","BHCB","195764","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Lima, HC de; Nascimento, MT; Stellet, B","8641","2018","03","27","Southern America","Brasil","Rio de Janeiro","Estação Ecológica Estadual de Guaxindiba, Ponta Norte da Mata. Condomínio.","-41.081944","-21.372222",NA,"Proj.: PPBio Mata Atlêntica - Módulo Guaxindiba.; Árvore ca. 10 malt. Tronco trifurcado na base, casca estriada, pardacenta, DAP ca. 40+30+20 com. Inflorescência erétas, flores com cálice ferrugíneo e corola amarela.; Floresta Estacio","BHCB195764",NA,"São Francisco do Itabapoana","30","30",NA,"-41.081944","-21.372222",NA,NA,"2018","03",NA,NA,NA,NA,NA
"275","2020-12-11 11:36:11-03","UFMG","BHCB","130167","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Felix, DF","232","2007","05","10","Southern America","Brasil","Minas Gerais","Museu de História Natural e Jardim Botânico UFMG, Coletada na mata do cipozão e mata da Psychotria. Áreas 1 e 4.","-43.915972","-19.891611",NA,"Arbórea de 22 metros. Flor de corola amarela, unha da corola com nervuras avermelhadas, cálice marrom. Fruto maduro marrom.",NA,NA,"Belo Horizonte","830","830",NA,"-43.915972","-19.891611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-12-11 11:36:11-03","UFMG","BHCB","131533","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Moreira, NC; Borges, KS; Schall, B; Gomes, F; Rodrigues, JG","41","2009","03","29","Southern America","Brasil","Minas Gerais","Condomínio Canto dos Pássaros","-44.050833","-19.825",NA,"Arbórea, ca. 8m; beira da estrada; flores amarelas",NA,NA,"Ribeirão das Neves","873","873",NA,"-44.050833","-19.825",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-12-11 11:36:11-03","UFMG","BHCB","139568","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Almeida, TE; Echternacht, LA; Bastos, TV; Santos, AMO","2284","2010","04","03","Southern America","Brasil","Minas Gerais","APA Felício, Caminho para a Cachoeira do Sumidouro. Floresta Estacional Semidecidual","-43.208","-18.215444",NA,"Árvore com 10 m de altura, a beira de estrada. Flores amarelas",NA,NA,"Felício dos Santos","943","943",NA,"-43.208","-18.215444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-12-11 11:36:11-03","UFMG","BHCB","167737","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","303","2013","04","09","Southern America","Brasil","Minas Gerais","Mina Capitão do Mato, Litotipo: Cobertura detrito-laterítica; concreções supergênicas de óxidos de ferro e concreções ferruginosas preenchendo fraturas.","-43.901389","-20.099444",NA,"Árvore em Campo Cerrado Ferruginoso. Projeto Lacunas do Conhecimento.",NA,NA,"Nova Lima","1313","1313",NA,"-43.901389","-20.099444",NA,NA,"2014","04",NA,NA,NA,NA,NA
"279","2020-12-11 11:36:11-03","UFMG","BHCB","200023","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Rezende, SG","7115","2019","04","12","Southern America","Brasil","Minas Gerais","Cocais","-43.398333","-19.835278",NA,"Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB200023",NA,"Barão de Cocais","670","670",NA,"-43.398333","-19.835278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-12-11 11:36:11-03","UFMG","BHCB","44982","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-12-11 11:36:11-03","UFMG","BHCB","51860","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Oliveira, PP de","4057",NA,NA,NA,NA,NA,NA,"Reserva Ecológica União, Rio das Ostras-RJ",NA,NA,NA,"Mata atlântica, morro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-12-11 11:36:11-03","UFMG","BHCB","81539","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"França, GS","331","2003","05","09","Southern America","Brasil","Minas Gerais","Lagoa das Piabas.","-42.508056","-19.857222",NA,"Arbóreo - 3m, Rebrota, Beira de estrada, próximo a reflorestamento","BHCB001189","BHCB001189","Córrego Novo","260","260",NA,"-42.508056","-19.857222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-12-11 11:36:11-03","UFMG","BHCB","66328","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Barreto, HLM","736",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Belo Horizonte",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"284","2020-12-11 11:36:11-03","UFMG","BHCB","66329","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Barreto, HLM","709",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Belo Horizonte",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"285","2020-12-11 11:36:11-03","UFMG","BHCB","69906","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Stehmann, JR","3078","2002","04","27","Southern America","Brasil","Minas Gerais","Condomínio Quintas do Retiro, ZONA 23 UTM WS, 604489, 7765868","-44.1996994018555","-20.1432991027832",NA,"Árvore, ca. 7m de altura, em floresta estacional semidecidual, flores amarelas",NA,NA,"Brumadinho",NA,NA,NA,NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA
"286","2020-12-11 11:36:11-03","UFMG","BHCB","27696","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Stehmann, JR; Toledo, FRN","s.n.","1992","03","21","Southern America","Brasil","Minas Gerais","EPDA/Peti/CEMIG","-43.3622016906738","-19.826099395752",NA,"Flores amarelas, cálice com pelos ferrugíneos, arbórea; Mata na encosta de um morro","BHCB035399",NA,"São Gonçalo do Rio Abaixo",NA,NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA
"287","2020-12-11 11:36:11-03","UFMG","BHCB","28197","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Belo Horizonte",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"288","2020-12-11 11:36:11-03","UFMG","BHCB","96781","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Echternacht, LA; Dornas, T","433","2004","05","17","Southern America","Brasil","Minas Gerais","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,"Arbórea (8m) em campo aberto. Pétalas amarelas, ramos e cálice ferrugíneos.",NA,NA,"Carmópolis de Minas",NA,NA,NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA
"289","2020-12-11 11:36:11-03","UFMG","BHCB","23905","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Fazenda Montes Claros","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Caratinga",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"290","2020-12-11 11:36:11-03","UFMG","BHCB","66327","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Barreto, HLM","701","1933","04","13","Southern America","Brasil","Minas Gerais","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,"Mata; muito frequente; flor amarela; árvore 10m",NA,NA,"Santa Bárbara",NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"291","2020-12-11 11:36:11-03","UFMG","BHCB","69610","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Tameirão Neto, E","3170","2001","03","26","Southern America","Brasil","Minas Gerais","UHE Traíra. Rio Suaçui Grande.","-42.6025009155273","-18.3658008575439",NA,"Floresta Semidecidual, arbóreo",NA,NA,"São Pedro do Suaçuí",NA,NA,NA,NA,NA,"18958","auto",NA,NA,NA,NA,NA,NA,NA
"292","2020-12-11 11:36:11-03","UFMG","BHCB","18044","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Marques, HFM","s.n.","1990","04","15","Southern America","Brasil","Minas Gerais","Vianópolis.","-44.198299407959","-19.9678001403809",NA,NA,NA,NA,"Betim",NA,NA,NA,NA,NA,"15199","auto",NA,NA,NA,NA,NA,NA,NA
"293","2020-03-11 09:00:59-03","URCA","HCDAL","8576","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott.","Morais- Mendonça, A C A","Ferreira-Junior, W. .S.","110","2012","07","06",NA,"Brasil","Ceará","Sitio Brea","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"Crato",NA,NA,NA,NA,NA,"30071","auto","2012",NA,NA,NA,NA,NA,NA
"294","2021-02-11 17:19:02-03","UFPR","UPCB","83658","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Uhlmann, A.","Uhlmann, A.","539","2013","03","14",NA,"Brasil","Rio de Janeiro","Floresta Ombrófila Densa","-42.815","-22.678",NA,"Árvore de aproximadamente 12m de altura, em área antropizada, ao lado do viveiro florestal do COMPERJ. Flores com pétalas amarelas..",NA,NA,"Itaboraí","30","30",NA,"-42.815","-22.678",NA,NA,"2013","03","14",NA,NA,NA,NA
"295","2015-09-29 15:04:00-03","MO","MOBOT","104961","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Ariane L. Peixoto|Alwyn H. Gentry|Elsa M. Zardini|Carolyn Proença|O.L. Peixoto","Peixoto 3236","1985","2","2","South America","Brazil","Espírito Santo","Linhares, Reserva Florestal da CVRD. Transect 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-10","3"
"296","2015-08-13 05:50:00-03","MO","MOBOT","2726338","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Howard S. Irwin|R.M. Harley|Gary L. Smith","Irwin 31179","1971","2","27","South America","Brazil","Bahia","Cut-over gallery forest, ca. 8 km. N. of Seabra, road to Agua de Rega.",NA,NA,NA,NA,NA,NA,NA,"1000.00000000",NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2015-05-20 10:35:10-03","UFERSA","MOSS","10756","S","Plantae",NA,NA,"Leguminosae-Caes.","Melanoxylon","brauna","Melanoxylon brauna","Schott","Lyra-Lemos, R.P. de","Bayma, I.A.","693","2001","08","29","América do Sul","Brasil","Alagoas","Usina Coruripe, Fazenda Progresso, Bloco 70, Borrione.","-36.1756","-10.1256",NA,"árvore com cerca de 5m de altura; coletada na mata atlântica em encosta, mata secundária; botões ferrugíneos, flor amarela.HABITAT:Mata Atlântica;",NA,NA,"Coruripe",NA,NA,NA,NA,NA,"31269","auto","2006",NA,NA,NA,NA,NA,NA
"298","2020-07-10 09:46:47-03","MBML","MBML-HERBARIO","29513",NA,"Plantae",NA,NA,"Leguminosae Caesalpinoideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Robson D. Ribeiro/02-12-2009","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3439","2007","04","02",NA,"Brasil","Espírito Santo","Córrego Taquaral, Santa Luzia, propr.: José Rochinha","-40.696111","-18.994167",NA,"Arvoreta 6m, botões florais, flores com pétalas amarelas e sépalas marrom. Mata secundária, topo da rocha.","MBML029513","MBML029513","Águia Branca","200","200",NA,"40W41'46","18S59'39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-07-10 09:46:47-03","MBML","MBML-HERBARIO","29586",NA,"Plantae",NA,NA,"Leguminosae Caesalpinoideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Robson D. Ribeiro/25-08-2009","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3536","2007","04","03",NA,"Brasil","Espírito Santo","Santa Luzia, propr.: Ciro Ferreira","-40.662222","-18.984167",NA,"Árvore 10m, fuste 4m, Dap 30cm, flores com pétalas amarelas e sépalas marrom. Mata secundária.","MBML029586","MBML029586","Águia Branca","150","150",NA,"40W39'44","18S59'3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-07-10 09:46:47-03","MBML","MBML-HERBARIO","44388",NA,"Plantae",NA,NA,"Leguminosae Caesalpinoideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"L. Daneu; L.C. Gomes & G.M. Carvalho","293","2010","03","12",NA,"Brasil","Bahia","Estrada da RPPN Estação Veracel, 1,5km da Administração, sentido a saída da Reserva passando ao lado da plataforma. Borda de Mata","-39.202222","-16.419167",NA,"Árvore ca 22m alt., folhas verde brilhantes. Inflorescência em botões amarronzados e flores amarelas","MBML044388","MBML044388","Porto Seguro",NA,NA,NA,"39W12'8","16S25'9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-07-10 09:46:47-03","MBML","MBML-HERBARIO","46881",NA,"Plantae",NA,NA,"Leguminosae Caesalpinoideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"A. M. Assis; Nirceu apicultor","2106","2009","09","29",NA,"Brasil","Espírito Santo","Poção","-40.539694","-18.820833",NA,"Árvore 20 m, Frutos secos coletados no chão.","MBML046881","MBML046881","Nova Venécia","180","180",NA,"40W32'22,9","18S49'15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","48861",NA,"Plantae",NA,NA,"Leguminosae Caesalpinoideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","C. Hencker; A. M. Assis; A. A. Alves; E. J. de Lirio/2011","C. Hencker; A. M. Assis; A. A. Alves; E. J. de Lirio","55","2011","02","15",NA,"Brasil","Espírito Santo","fragmento localizado na comunidade do Baixo Sossego, borda do fragmento","-40.892778","-19.890278",NA,"botões branco com tricomas ferruginosos, 10m.","MBML048861","MBML048861","Itarana",NA,NA,NA,"40W53'34","19S53'25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-07-10 09:46:47-03","MBML","MBML-HERBARIO","7199",NA,"Plantae",NA,NA,"Leguminosae Caesalpinoideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Haroldo Lima/junho-1995","L. D. Thomaz","1125","1993","08","04",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Altura 8m, PAP 31cm, caule interno amarelo.","MBML007199","MBML007199","Santa Teresa",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-07-10 09:46:47-03","MBML","MBML-HERBARIO","1250",NA,"Plantae",NA,NA,"Leguminosae Caesalpinoideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","H. C. de Lima/1987","G. Dalcolmo",NA,"1954","02",NA,NA,"Brasil","Espírito Santo",NA,"-40.6236000061035","-19.1436004638672",NA,"Árvore de lenho incorruptível. Braúna, graúna, baraúna.","MBML001250","MBML001250","São Domingos do Norte",NA,NA,NA,NA,NA,"26002","auto",NA,NA,NA,NA,NA,NA,NA
"305","2020-07-10 09:46:47-03","MBML","MBML-HERBARIO","7200",NA,"Plantae",NA,NA,"Leguminosae Caesalpinoideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","H. C. de Lima/1995","L. D. Thomaz","1028","1993","08","04",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Altura 12m, PAP 15 + 36cm, caule interno róseo / amarelado, com estrias externamente.","MBML007200","MBML007200","Santa Teresa",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-04 11:05:24-03","UFRB","HURB","6714","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","G.P. Lewis","Aona, L.Y.S.; Biggs, N.; Costa, I.R.; Duarte, E.; Fonseca, W.O.; Lucas, E.; Monro, A.","2154","2013","03","02",NA,"Brasil","Bahia","Parque Nacional de Boa Nova; Setor central, Fazenda Alvorada, Perto do Lagedo dos Beija-flores.","-40.208333","-14.333056",NA,NA,"HURB000006714",NA,"Boa Nova","1215","1215",NA,"40°12'30 W","14°19'59 S",NA,NA,"2014",NA,NA,NA,NA,NA,NA
"307","2020-01-30 12:40:15-03","UFES","SAMES-CARPOTECA","90065","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Ribeiro, M.","Ribeiro, M.; Rozario, E.M.","1481","2019","07","26",NA,"Brasil","Espírito Santo","Trilha da Lagoa, área de ecótono entre as Floresta de Mussununga e a F. Alta, solo arenoso. Reserva Biológica de Córrego Grande","-39.8175","-18.243611",NA,"8 m alt. Casca profundamente fissurada, muito suberosa, casca externa castanho-escura maculada de pontos alvacentos, casca interna castanho-avermelhado claro, alburno amarelo-claro. Folhas maduras, verde-escuras. Frutos velho ainda na copa, enegrescidos. Habito: Árvore","SAMEScarpo90065",NA,"Conceição da Barra","65","65",NA,"39º49'3''W","18º14'37''S",NA,NA,"2019","11","11",NA,NA,NA,NA
"308","2017-11-24 14:10:54-02","UFLA","ESAL","22493","S","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Cardoso, D RSantos","s.n.",NA,NA,NA,NA,"Brasil","Bahia","Cachoeira do Ferro-Doido","-41.1561012268066","-11.5500001907349",NA,"árvore; 5, m; ;; floresta",NA,NA,"Morro do Chapéu",NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA
"309","2017-11-24 14:10:54-02","UFLA","ESAL","5918","S","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Silas; Rui","Rui R. Assis","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.8897018432617","-19.6271991729736",NA,"árvore; 3,0 - 6,0; ;; formação antrópica",NA,NA,"Lagoa Santa",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA
"310","2019-06-10 10:10:43-03","FZB-BH","BHZB","7529","S","Plantae",NA,NA,"Fabaceae - Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna",NA,"Mota, R.C.","Santos, E.",NA,"2009","04","15",NA,"Brasil","MG","Bacia do Córrego Banguelo","-44.0536003112793","-19.9316997528076",NA,"Outros coletores: Andrea Marques. Exsicata subdividida em A/B.Doação de duplicata para Herbário JPB em abril de 2014, especie confirmada por R, Queiroz",NA,NA,"Contagem",NA,NA,NA,NA,NA,"16743","auto",NA,NA,NA,NA,NA,NA,NA
"311","2019-06-10 10:10:43-03","FZB-BH","BHZB","817","S","Plantae",NA,NA,"Fabaceae - Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna",NA,NA,"Ferreira, X.C.",NA,"2000","10","10",NA,"Brasil","MG","Bairro Nova Pampulha","-43.937801361084","-19.9207992553711",NA,"Cultivado. <ll>dwc_commonname:</ll> Braúna",NA,NA,"Belo Horizonte",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"312","2019-06-10 10:10:43-03","FZB-BH","BHZB","1882","S","Plantae",NA,NA,"Fabaceae - Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna",NA,"Carvalho, M.G.","Rodrigues, M.J.",NA,"1997","03","14",NA,"Brasil","MG","Bairro Palmeiras","-43.937801361084","-19.9207992553711",NA,"Urbano. <ll>dwc_commonname:</ll> Braúna",NA,NA,"Belo Horizonte",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"313","2021-01-26 13:54:52-03","IMA","MAC","62240","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","M.C.S.Mota","M.C.S.Mota; E.C.O.Chagas","11647","2012","06","22",NA,"Brasil","Alagoas","Usina Coruripe, RPPN Lula Lobo.","-36.187778","-10.9",NA,"Árvore ca. 7 m de alt. Flores amarelas.; Mata Atlântica.","MAC0062240",NA,"Coruripe",NA,NA,NA,"-36.187778","-10.9",NA,NA,"2012","06","22",NA,NA,NA,NA
"314","2021-01-26 13:54:52-03","IMA","MAC","8610","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Santos, MR dos","C.S.S.Barros; I.A.Bayma","192","1994","05","21",NA,"Brasil","Alagoas",NA,"-36.4921989440918","-9.57110977172852",NA,"Árvore com ca. de 10m de alt. Flores amarelas, estames cremes.; Cultivada.","MAC0008610",NA,"Belém",NA,NA,NA,NA,NA,"8349","auto","2007",NA,NA,NA,NA,NA,NA
"315","2021-01-26 13:54:52-03","IMA","MAC","52825","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","E.C.O.Chagas","Chagas-Mota; J.A.Rocha; A.S.Gomes","10915","2011","08","18",NA,"Brasil","Alagoas","Poxim.","-36.1755981445312","-10.125599861145",NA,"Árvore ca. 7 m de altura. Frutos marrons.; Mata Atlântica.","MAC0052825",NA,"Coruripe",NA,NA,NA,NA,NA,"31269","auto","2011","08","18",NA,NA,NA,NA
"316","2021-01-26 13:54:52-03","IMA","MAC","10987","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"R.P.Lyra-Lemos","4561","2000","05","10",NA,"Brasil","Alagoas","Próximo à Usina Coruripe.","-36.1755981445312","-10.125599861145",NA,"Árvore com ca. de 5m de alt. Flores amarelas; Mata Atlântica.","MAC0010987",NA,"Coruripe",NA,NA,NA,NA,NA,"31269","auto",NA,NA,NA,NA,NA,NA,NA
"317","2021-01-26 13:54:52-03","IMA","MAC","21104","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"M.A.B.L.Machado","453","2004","10","05",NA,"Brasil","Alagoas","Usina Coruripe - Fazenda Capiatã A - Bloco Top Less.","-36.1755981445312","-10.125599861145",NA,"Árvore com ca. de 5m de altura. Flores amarelas; Mata Atlântica - Borda da Mata.","MAC0021104",NA,"Coruripe",NA,NA,NA,NA,NA,"31269","auto",NA,NA,NA,NA,NA,NA,NA
"318","2021-01-26 13:54:52-03","IMA","MAC","14807","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","R.P.Lyra-Lemos","I.A.Bayma; M.A.B.L.Machado","693","2001","08","29",NA,"Brasil","Alagoas","Usina Coruripe, fazenda Progresso, Bloco 70, Borrione.","-36.1755981445312","-10.125599861145",NA,"Árvore ca. d 5m de altura. Botões ferrugíneos, flores amarelas.; Mata Atlântica em encosta.","MAC0014807",NA,"Coruripe",NA,NA,NA,NA,NA,"31269","auto",NA,NA,NA,NA,NA,NA,NA
"319","2021-01-26 13:54:52-03","IMA","MAC","14730","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","R.P.Lyra-Lemos","M.A.B.L.Machado; et al.","07","2001","08","29",NA,"Brasil","Alagoas","Usina Coruripe, Fazenda Santo Antônio A, mata da garagem.","-36.279722","-10.128333",NA,"Árvore com ca. de 4m de alt. Botões florais marrons, flores amarelo ouro, anteras amarelas.; Mata Atlântica","MAC0014730",NA,"Coruripe",NA,NA,NA,"-36.279722","-10.128333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-01-26 13:54:52-03","IMA","MAC","16347","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"M.A.B.L.Machado","182","2002","03","12",NA,"Brasil","Alagoas","Usina Coruripe, Fazenda Riachão - Camondongo.","-36.337778","-10.063056",NA,"Árvore com ca. de 12m de alt. Flores amarelas, botões marrons.; Mata Atlântica","MAC0016347",NA,"Coruripe",NA,NA,NA,"-36.337778","-10.063056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-01-26 13:54:52-03","IMA","MAC","17000","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","E.C.O.Chagas","M.A.B.L.Machado","252","2002","04","18",NA,"Brasil","Alagoas","Usina Coruripe, Fazenda Riachão.","-36.176061","-11.227742",NA,"Árvore ca. 5 m. Flor amarela. Frutos imaturos verdes.; Mata Atlântica.","MAC0017000",NA,"Coruripe",NA,NA,NA,"-36.176061","-11.227742",NA,NA,"2009","01","01",NA,NA,NA,NA
