"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"462","2019-12-20 18:46:48-03","UFSJ","HUFSJ","8352","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Faria, JEQ","Faria, JEQ; Vasconcelos, TNC","4271","2014","11","03",NA,"Brasil","Minas Gerais","Margem da estrada entre a entrada de Morro do Pilar e Conceição do Mato Dentro. Mata de porte alto antropizada.","-43.4625","-19.091111","827","827",NA,"Arvoreta, ca. 4m de altura. Caule liso, botões verdes. Fruto imaturo verde.","HUFSJ008352",NA,"Conceição do Mato Dentro",NA,"2014","11",NA,NA,NA,"-43.4625","-19.091111",NA,NA,NA,NA,NA,NA,NA
"463","2019-12-20 18:46:48-03","UFSJ","HUFSJ","8900","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Sobral, M","Zorzanelli, JPF; Nascimento, EF; Vieira, CR","1141","2015","01","04",NA,"Brasil","Minas Gerais","Região do Poço Amarelo, a 5 Km da sede municipal.","-43.778056","-19.876667",NA,NA,NA,"Arbusto com frutos verdes.","HUFSJ008900",NA,"Sabará",NA,"2016",NA,NA,NA,NA,"-43.778056","-19.876667",NA,NA,NA,NA,NA,NA,NA
"464","2019-02-27 14:03:24-03","UFSJ","HUFSJ","1382","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Sobral, M","Sobral, M","13411","2010","10","22",NA,"Brasil","Minas Gerais","Carioca","-44.3180999755859","-21.021900177002",NA,NA,NA,"Arbusto 2 m, em beira de estrada; córtex rugoso; flores brancas.","HUFSJ001382","HUFSJ001382_v00 HUFSJ001382_v01 HUFSJ001382_v02 HUFSJ001382_v03 HUFSJ001382_v04 HUFSJ001382_v05 HUFSJ001382_v06 HUFSJ001382_v07 HUFSJ001382_v08 HUFSJ001382_v09","Ritápolis",NA,"2010",NA,NA,"18703","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-11-04 17:30:06-03","UEM","HUEM","30383","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Cordeiro, J","Ribas, O,S","8574","2012","03","30",NA,"Brasil","Paraná","Parque Estadual do Cerrado.","-49.661667","-24.172222",NA,NA,NA,NA,"HUEM000009125","HUEM000009125","Jaguariaíva",NA,"2015",NA,NA,NA,NA,"-49.661667","-24.172222",NA,NA,NA,NA,NA,NA,NA
"466","2020-11-04 17:30:06-03","UEM","HUEM","6066","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Sobral, M","Barreto, KD; Fernandes, GD; Vitti, FX","356","1993","04","28",NA,"Brasil","São Paulo","Mata da Fazenda Pinhal, Estrada Piracicaba-Limeira. Borda de mata. Mata mesofila semidecídua","-47.6399993896484","-22.7199993133545",NA,NA,NA,"Árvore; 4,5m de alt.; fruto imaturo verde; sádia; tronco escamoso; em látex","HUEM000009126","HUEM000009126","Piracicaba",NA,"2009","08","01","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2020-12-16 08:42:23-03","Fiocruz","FIOCRUZ-CBPM","160","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Barroso,G. M.","Ramos, M. F. S.","17","1997","01","22",NA,"Brasil","Rio de Janeiro","Fiocruz.","-43.207778","-22.903333",NA,NA,NA,NA,"CBPM00000160",NA,"Rio de Janeiro",NA,"1998",NA,NA,NA,NA,"43º12'28''W","22º54'12''S",NA,NA,NA,NA,NA,NA,NA
"468","2019-10-16 14:14:07-03","UEL","FUEL","55259","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Cordeiro, J","Ribas, OS","8574","2012","03","30",NA,"Brasil","Paraná","Parque Estadual do Cerrado","-49.661667","-24.172222","860","860",NA,NA,"FUEL055259",NA,"Jaguariaíva",NA,"2015",NA,NA,NA,NA,"-49.661667","-24.172222",NA,NA,NA,NA,NA,NA,NA
"469","2020-11-12 17:02:06-03","UEL","FUEL","35480","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","DC.",NA,"Stehmann, JR; et al.","s.n.","2002","09","26",NA,"Brasil","Minas Gerais","Estação Ambiental de PETI, estrada para o Bom Será, estrada para o Bom Será","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,NA,"Santa Barbara",NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2021-01-04 10:58:16-03","UnB","UB","96460","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","lagoense","Psidium lagoense","Kiaersk.","Proença, CEB","Ordones; et al.","492","2000","12","14","Southern America","Brasil","Minas Gerais","Serra do Caraça: Bocaina - Trilha","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Arbusto; Campo",NA,NA,"Catas Altas",NA,"2005",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2019-11-01 15:06:53-03","UnB","UB","775","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","lagoense","Psidium lagoense","Kiaersk.","Proença, CEB","Irwin, HS; Harley, RM; et al.","29043","1971","01","24","Southern America","Brasil","Minas Gerais","10KMW de Barão de Cocais","-43.4872016906738","-19.94580078125","1500","1500",NA,"D4MX6cm#.; Árvore 4m x 6cm. Fruto verde.; Brejo na margem de floresta galeria de cerrado. Solo: Solo arenoso argiloso.",NA,NA,"Barão de Cocais",NA,NA,NA,NA,"21378","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2019-11-01 15:06:53-03","UnB","UB","96461","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","lagoense","Psidium lagoense","Kiaersk.","Proença, CEB","Ordones; et al.","701","2000","12","18","Southern America","Brasil","Minas Gerais","Serra do Caraça: Bocaina","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Arbusto; Campo.",NA,NA,"Catas Altas",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2019-11-01 15:06:58-03","UnB","UB","161934","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Proença, CEB","Faria, JEQ; Proença, CEB; Villarroel, D","948","2010","11","11","Southern America","Brasil","Minas Gerais","Margem da estrada entre Itabira e João Monlevade","-43.191944","-19.695","771","771",NA,"Árvore ca. 5 m de altura, frutos imaturos verdes; Floresta ombrófila antropizada",NA,NA,"Itabira",NA,"2010","11",NA,NA,NA,"-43.191944","-19.695",NA,NA,NA,NA,NA,NA,NA
"474","2019-11-01 15:06:58-03","UnB","UB","161935","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Proença, CEB","Faria, JEQ; Proença, CEB; Villarroel, D","949","2010","11","11","Southern America","Brasil","Minas Gerais","Margem da estrada entre Itabira e João Monlevade","-43.191944","-19.695","771","771",NA,"Árvore ca. 5 m de altura, flores brancas; Floresta ombrófila antropizada",NA,NA,"Itabira",NA,"2010","11",NA,NA,NA,"-43.191944","-19.695",NA,NA,NA,NA,NA,NA,NA
"475","2019-11-01 15:06:58-03","UnB","UB","168910","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Lucas, EJ; Mazine-Capelo, FF; Brummitt, NA; Caliari, CP; Flores, TB; Jennings, LVS; Souza","450","2006","11","17","Southern America","Brasil","São Paulo","Distrito de Campos Novos, estrada entre Campos Novos e a localidade de Sete Cabeças.","-44.772778","-22.934722","1099","1099",NA,"Árvore de cerca de 6m de altura; botões creme; frutos imaturos verde.; Floresta ombrófila densa, alto-montana.",NA,NA,"Cunha",NA,NA,NA,NA,NA,NA,"-44.772778","-22.934722",NA,NA,NA,NA,NA,NA,NA
"476","2019-11-01 15:06:58-03","UnB","UB","183799","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Proença, CEB","Proença, CEB; Faria, JEQ","3738","2010","11","11","Southern America","Brasil","Minas Gerais","Entre Itabira e João Monlevade","-43.191944","-19.695",NA,NA,NA,"Árvore de 6m, Fruto verde, folha com cheiro agradável fatal Casca fina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.191944","-19.695",NA,NA,NA,NA,NA,NA,NA
"477","2019-11-01 15:06:58-03","UnB","UB","183800","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Proença, CEB","Proença, CEB; Faria, JEQ","3739","2010","11","11","Southern America","Brasil","Minas Gerais","Entre Itabira e João Monlevade","-43.191944","-19.695",NA,NA,NA,"Foto flor velha. Fotos: Jair e Daniel; Árvore 5m, flores velhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.191944","-19.695",NA,NA,NA,NA,NA,NA,NA
"478","2019-11-01 15:06:58-03","UnB","UB","194415","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Proença, C","Costa, IR; Verola, CF","562","2004","10","28","Southern America","Honduras","El Paraiso","Serra de Ouro Branco, penúltima entrada antes das antenas à direita.",NA,NA,NA,NA,NA,"Beira do rio, próximo à cachoeira. Campo com muitos indivíduos de Accara, Blepharocalyx e Myrsinaceae.",NA,NA,NA,NA,"2007","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-11-01 15:06:58-03","UnB","UB","199149","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Proença, C","Faria, JEQ","3091","2012","11","28","Southern America","Brasil","Minas Gerais","Margem da estrada entre Rio Preto e a vila Funil","-43.845","-22.028611","927","927",NA,"Arvoreta ca. 3 m de altura, caule rugoso marrom escuro, botões florais verdes. (coletado material em sílica gel); Floresta antropizada",NA,NA,"Rio Preto",NA,"2014","03",NA,NA,NA,"-43.845","-22.028611",NA,NA,NA,NA,NA,NA,NA
"480","2019-11-01 15:06:58-03","UnB","UB","796","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Kawasaki, ML","Irwin, HS; Maxwell, HH; et al.","20770","1968","02","24","Southern America","Brasil","Minas Gerais","18KMN de Serro, estrada para Diamantina, MG-02",NA,NA,"1200","1200",NA,"D2MX3cm#. Determinado por D. Legrand em 1972 como Psidium cupreum BG. Estames brancos.; Árvore 2m x 3cm. Flor branca; Floresta perturbada e cortina de bosque secundário. Topologia: Inclinado.",NA,NA,"Lapinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2019-11-01 15:06:58-03","UnB","UB","797","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Kawasaki, ML","Irwin, HS; Maxwell, HH; et al.","20562","1968","02","20","Southern America","Brasil","Minas Gerais","Serra do Cipó, KM-135, 150KMN de Belho Horizonte",NA,NA,"1450","1450",NA,"D2M#. Anteras brancas. Determinador C. D. Legrand em 1972 como Psidium cupreum BG.; Arbusto 2m. Flor branca. Fruto amarelo-verde.; Talus. Topologia: Penhasco.",NA,NA,"Palácio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2019-11-01 15:06:58-03","UnB","UB","96557","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Proença, CEB","Stannard, B; Pirani, JR; Furlan, A","27156","1988","12","13","Southern America","Brasil","Bahia","Pico das Almas. Vertente leste. Estrada Fazenda Brumadinho - Fazenda Silvina","-41.916667","-13.533333","1250","1400",NA,"Folhas com superfície superior um pouco brilhante.; Arvoreta 2,5m. Fruto verde.; Margem da mata de galeria. Topologia: Plano. Solo: Solo areno-argiloso.",NA,NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,"-41.916667","-13.533333",NA,NA,NA,NA,NA,NA,NA
"483","2019-11-01 15:06:58-03","UnB","UB","96558","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Incógnito","Harley, RM; Hind, DJ; Simão, R","25891","1988","11","03","Southern America","Brasil","Bahia","Pico das Almas. Vertente leste. Campo do Queiroz","-41.95","-13.533333","1500","1500",NA,"Sépalas verdes; pétalas e estames alvos.; Arbusto ramificado 1m; Mata seca. Solo: Solo arenoso com afloramento de rocha conglomerada.",NA,NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,"-41.95","-13.533333",NA,NA,NA,NA,NA,NA,NA
"484","2019-11-01 15:06:58-03","UnB","UB","96559","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Incógnito","Harley, RM; Stannard, B; Hind, DJN; Taylor, N","26676","1988","11","29","Southern America","Brasil","Bahia","Pico das Almas. Vertente leste. Vale acima da Fazenda Silvina","-41.966667","-13.516667","1450","1500",NA,"Arbusto; Campo rupestre.",NA,NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,"-41.966667","-13.516667",NA,NA,NA,NA,NA,NA,NA
"485","2019-11-01 15:06:58-03","UnB","UB","96560","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Incógnito","Harley, RM; Giulietti, AML; Stannard, B; Hind, DJN; Cavalcanti, TB; Sales, M; Chukr, NS","26373","1988","11","11","Southern America","Brasil","Bahia","Vertente leste. Campo do Queiroz","-41.95","-13.533333","1500","1500",NA,"Flores com sépalas verdes. Pétalas e estames alvos.; Árvore pequena 3m; Mata seca. Solo: Solo arenoso com afloramento de rocha conglomerada.",NA,NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,"-41.95","-13.533333",NA,NA,NA,NA,NA,NA,NA
"486","2019-11-01 15:06:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Faria, JEQ","Faria, JEQ","6618","2016","09","28","Southern America","Brasil","Minas Gerais","Próximo ao mirante do cruzeiro, em frente à entrada da pousada Diamond","-43.587222","-18.236111","1278","1278",NA,"Arbusto ca. 1,7 m de altura, botões florais verdes; Cerrado rupestre",NA,NA,"Diamantina",NA,"2016","09",NA,NA,NA,"-43.587222","-18.236111",NA,NA,NA,NA,NA,NA,NA
"487","2019-11-01 15:06:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Faria, JEQ","Faria, JEQ","6362","2016","07","19","Southern America","Brasil","Minas Gerais","Estrada de terra saindo do distrito de Roças Novas chegando no hotel Tauá","-43.633889","-19.7675","1106","1106",NA,"Árvore ca. 5 m de altura, frutos imaturos verdes; Floresta estacional semidecidual",NA,NA,"Caeté",NA,"2016","07",NA,NA,NA,"-43.633889","-19.7675",NA,NA,NA,NA,NA,NA,NA
"488","2019-11-01 15:06:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Faria, JEQ","Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS","6256","2016","07","11","Southern America","Brasil","Minas Gerais","Margem da estrada de terra de Morro do Pilar para Itambé do Mato Dentro","-43.296667","-19.309722","697","697",NA,"Árvore ca. 4 m de altura, caule liso, frutos imaturos verdes; Floresta estacional semidecidual",NA,NA,"São Sebastião do Rio Preto",NA,"2016","07",NA,NA,NA,"-43.296667","-19.309722",NA,NA,NA,NA,NA,NA,NA
"489","2019-11-01 15:06:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Faria, JEQ","Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS","6239","2016","07","09","Southern America","Brasil","Minas Gerais","Margem da rodovia de Diamantina para Mendanha","-43.551944","-18.181944","1233","1233",NA,"Arvoreta ca. 3 m de altura, frutos imaturos verdes; Fragmento de floresta estacional semidecidual",NA,NA,"Diamantina",NA,"2016","07",NA,NA,NA,"-43.551944","-18.181944",NA,NA,NA,NA,NA,NA,NA
"490","2021-03-16 09:44:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Faria, JEQ","Faria, JEQ","10114","2019","12","22","Southern America","Brasil","Minas Gerais","Margem da BR-381, entre João Monlevade e São Gonçalo do Rio Abaixo, próximo à esta última","-43.3225","-19.839167","759","759",NA,"Árvore ca. 4 m de altura, botões florais verdes e flores brancas; Floresta estacional antropizada",NA,NA,"São Gonçalo do Rio Abaixo",NA,"2019","12",NA,NA,NA,"-43.3225","-19.839167",NA,NA,NA,NA,NA,NA,NA
"491","2019-11-01 15:06:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Faria, JEQ","Faria, JEQ","5901","2016","05","28","Southern America","Brasil","Minas Gerais","Margem da estrada de terra para a Formação","-43.612222","-18.268611","1122","1122",NA,"Arbusto ca. 1,2 m de altura, botões florais verdes e frutos imaturos verdes; Borda de mata",NA,NA,"Diamantina",NA,"2016","05",NA,NA,NA,"-43.612222","-18.268611",NA,NA,NA,NA,NA,NA,NA
"492","2021-03-16 09:44:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Faria, JEQ","Faria, JEQ","10112","2019","12","22","Southern America","Brasil","Minas Gerais","Distrito de Roças Novas, na saída para o hotel Tauá","-43.633611","-19.7675","1087","1087",NA,"Árvore ca. 4,5 m de altura, caule marrom soltando pouco ritidoma, botões florais verdes; Floresta estacional antropizada",NA,NA,"Caeté",NA,"2019","12",NA,NA,NA,"-43.633611","-19.7675",NA,NA,NA,NA,NA,NA,NA
"493","2019-11-01 15:06:58-03","UnB","UB","136971","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Campos, LZO","Campos, LZO; Faria, JEQ; Junqueira, DI","17","2009","06","14","Southern America","Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto de aproximadamente 1,6m, com frutos maduros esverdeados. Coletada aos fundos da Faculdade de Tecnologia - UnB.; Área antropizada",NA,NA,"Brasília",NA,"2009","06","14","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-11-01 15:06:58-03","UnB","UB","136960","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Proença, CEB","Campos, LZO; Proença, CEB","6","2009","01","14","Southern America","Brasil","Distrito Federal","Exsicata utilizada para o checklist entrevista","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Planta de aproximadamente 1,6m, com frutos maduros esverdeados, coletada no fundo da Faculdade de Tecnologia - UnB.; Área de jardim da Universidade de Brasília",NA,NA,"Brasília",NA,"2009","01","14","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-11-01 15:06:58-03","UnB","UB","136944","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Campos, LZO","Campos, LZO; Silva, CJ","43","2010","01","22","Southern America","Brasil","Distrito Federal","Planta cultivada. Faculdade de Tecnologia (FT), Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto de 2m. Planta estéril.",NA,NA,"Brasília",NA,"2010","01","22","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-11-01 15:06:58-03","UnB","UB","800","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Kawasaki, ML","Irwin, HS; Maxwell, HH; et al.","20062","1968","02","14","Southern America","Brasil","Minas Gerais","Serra do Cipó, KM-120, 145KMN de Belo Horizonte","-43.937801361084","-19.9207992553711","1200","1200",NA,"D1M#.; Arbusto 1m. Flor rosa. Fruto oliva.; Campo com elevações. Solo: Arenoso.",NA,NA,"Belo Horizonte",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-11-01 15:06:58-03","UnB","UB","745","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Heringer, EP","7376","1959","12","10","Southern America","Brasil","Minas Gerais","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,".",NA,NA,"Paraopeba",NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-11-01 15:06:58-03","UnB","UB","96561","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Proença, CEB","Heringer, EP","7187","1959","09","04","Southern America","Brasil","Minas Gerais","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,".",NA,NA,"Paraopeba",NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-11-01 15:06:58-03","UnB","UB","194396","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum widgrenianum","(O. Berg) Proença","Proença, C","Bucci, FFB; Verano, C","1900","2003","07","25","Southern America","Brasil","Goiás","Bacia do Ribeirão João Leite. Mata seca semidecídua","-49.164444","-16.308611",NA,NA,NA,"Arvoreta de 4,5m x 0,10m de CAP. [Estéril] Código fitossociológico JL 237",NA,NA,"Campo Limpo de Goiás","widgrenianum","2006","11",NA,NA,NA,"-49.164444","-16.308611",NA,NA,NA,NA,NA,NA,NA
"500","2019-11-01 15:06:58-03","UnB","UB","22556","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Proença, CEB","Proença, CEB; Silva Júnior, MC","3230","2006","07","03","Southern America","Brasil","Distrito Federal","Campus da UnB","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Casca cinza, finamente áspera.&nf;FOTO. M.C. Silva Júnior.; Arvoreta 3m x 13cm. Fruto amarelo-esverdeado.; .",NA,NA,"Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-11-01 15:06:58-03","UnB","UB","152377","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Nóbrega, MG; Jesus, FPR; Bulhoes, B","1447","2001","11","01","Southern America","Brasil","Distrito Federal","Condomínio rural Parke Brasília, lote 43/44; Relevo inclinado com mais ou menos 5% de inclinação","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore 4m; Flor branca; Frutos imaturos de cor verde; Mata seca",NA,NA,"Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-11-01 15:06:58-03","UnB","UB","152735","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Faria, JEQ","Faria, JEQ","88","2006","11","22","Southern America","Brasil","Goiás","Campus da Universidade Estadual de Goiás","-48.9528007507324","-16.3267002105713",NA,NA,NA,"Folhas, flores e caules jovens baastante pilosos, flor aberta com 56 lobos calicínios, hipâncio não prolongado acima do nível de inserção do estilete.; Arvoreta de 2,3m de altura.; Mata seca",NA,NA,"Anápolis",NA,"2006","11","22","31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-11-01 15:06:58-03","UnB","UB","152734","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Faria, JEQ","Faria, JEQ","194A","2005","12","20","Southern America","Brasil","Goiás","Campus da Universidade Estadual de Goiás","-48.9528007507324","-16.3267002105713",NA,NA,NA,"Flor branca pentâmera, odor característico de Myrtaceae, caule coberto por briófitas, botões esverdeados, frutos jovens com 5 lobos calicínios persistentes.; Árvore de 5m de altura.; Mata seca",NA,NA,"Anápolis",NA,"2007","07","16","31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2019-11-01 15:06:58-03","UnB","UB","31067","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Proença, CEB","Faria, JEQ","194","2005","12","20","Southern America","Brasil","Goiás","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"Flor branca pentâmera, odor característico de Myrtaceae; caule coberto por briófitas; botões esverdeados; frutos jovens com lobos calicínios persistentes.; .",NA,NA,"Anápolis",NA,NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2019-11-01 15:06:58-03","UnB","UB","110515","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Faria, JEQ","Faria, JEQ","285","2008","03","01","Southern America","Brasil","Goiás","Reserva do Campus da Universidade Estadual de Goiás","-48.9528007507324","-16.3267002105713",NA,NA,NA,"Frutos imaturos verde pilosos, 5 lobos do cálice persistentes.; Árvore 3m; Mata de galeria.",NA,NA,"Anápolis",NA,NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-11-01 15:06:58-03","UnB","UB","777","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Kawasaki, ML","Irwin, HS; Harley, RM; et al.","30582","1971","02","17","Southern America","Brasil","Minas Gerais","55KME de Belo Horizonte,BR31, estrada para Antônio dos Santos","-43.937801361084","-19.9207992553711","1550","1550",NA,"D3MX3cm#. Cálice creme, carnoso.; Árvore 3m x 3cm; Bosque.",NA,NA,"Belo Horizonte",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
