"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","typeStatus"
"153","2020-09-02 16:19:35-03","Cenargen","CEN","57743","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","C. G. Fontes","Ernestino de S. Gomes Guarino","685","2001","03","08",NA,"Brasil","DF","BRASILIA","Cerrado próximo a EMBRAPA Sementes básicas.","-47.9296989440918","-15.7797002792358","1100","1100","Exsicatas","Fruto na Carpoteca.","CEN00057743","CEN00057743","70570","auto","2007",NA,"-4800000.0","-1586667.0",NA,"02",NA,NA,NA,"2",NA
"154","2020-09-02 16:19:35-03","Cenargen","CEN","37260","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","A. F. Pontes","Lídio Coradin","2320","1979","09","24",NA,"Brasil","DF","BRASILIA","Cerrado próximo á Escola Fazendária, á esquerda.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Planta de 0,50 m de altura.","CEN00037260","CEN00037260","70570","auto","2003",NA,"0.0","0.0",NA,"10",NA,NA,NA,"3",NA
"155","2020-09-02 16:19:35-03","Cenargen","CEN","47723","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","A. A. Santos","Aécio Amaral-Santos","1734","2002","11","28",NA,"Brasil","DF","BRASILIA","DF -100 sentido BsB - Formosa, VC 169.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Área de influência da AHE Queimado. Folhas discolores.","CEN00047723","CEN00047723","70570","auto","2002",NA,"-4737917.0","-1578972.0",NA,"11",NA,NA,NA,"3",NA
"156","2020-09-02 16:19:35-03","Cenargen","CEN","46230","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","A. F. Pontes","Aline Fernandes Pontes","574","2002","12","03",NA,"Brasil","DF","BRASILIA","Estação Ecológica de Águas Emendadas a cerca de 40 km da Brasília. Cerrado próximo na beira da estrada de terra que vai para o Córrego Vereda Grande.","-47.9296989440918","-15.7797002792358","1110","1110","Exsicatas","Flor com indumento castanho externamente, com pétalas cremes, sem mancha interna. Estames e carpelos também cremes. Botões ocráceos a castanhos. Flores com coleópteros no interior.","CEN00046230","CEN00046230","70570","auto","2002",NA,"-4756861.0","-1553500.0",NA,"12",NA,NA,NA,"3",NA
"157","2020-09-02 16:19:35-03","Cenargen","CEN","46219","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","C. G. Fontes","Aline Fernandes Pontes","563","2002","12","03",NA,"Brasil","DF","BRASILIA","Fazenda Água Limpa (Fazenda Experimental da UnB), próximo á Vargem Bonita.","-47.9296989440918","-15.7797002792358","1115","1115","Exsicatas","Flores abertas amarelo-claras, início de frutificação.","CEN00046219","CEN00046219","70570","auto","2007",NA,"-4791167.0","-1594167.0",NA,"02",NA,NA,NA,"3",NA
"158","2020-09-02 16:19:35-03","Cenargen","CEN","45051","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","A. F. Pontes","Aline Fernandes Pontes","508","2002","09","04",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira, beirando uma estrada de terra que se inicia próxima ao restaurante, na margem direita.","-47.9296989440918","-15.7797002792358","1214","1214","Exsicatas","Botão muito jovem.","CEN00045051","CEN00045051","70570","auto","2002",NA,"-4803083.0","-1592417.0",NA,"09",NA,NA,NA,"2",NA
"159","2020-09-02 16:19:35-03","Cenargen","CEN","85337","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","B. M. T. Walter","Gabriel Damasco do Vale","399","2007","03","21",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira. Estrada para a antiga sede.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00085337","CEN00085337","70570","auto","2014",NA,NA,NA,NA,"05",NA,NA,NA,"2",NA
"160","2020-09-02 16:19:35-03","Cenargen","CEN","96273","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","A. B. Giroldo & J. B. Pereira","Aelton Biasi Giroldo","408","2015","05","06",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira, Próximo à ponte da entrada do restaurante.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Material que foi utilizado para mensurar fotossíntese.","CEN00096273","CEN00096273","70570","auto","2015",NA,NA,NA,NA,"05",NA,NA,NA,"3",NA
"161","2020-09-02 16:19:35-03","Cenargen","CEN","54603","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","C. G. Fontes","Andresa Soares Rodrigues","105","2003","05","15",NA,"Brasil","DF","BRASILIA","Gama - DF, estrada em direção balão - Gama, área da marinha.","-47.9296989440918","-15.7797002792358",NA,NA,"Unicata",NA,"CEN00054603","CEN00054603","70570","auto","2007",NA,NA,NA,NA,"02",NA,NA,NA,"1",NA
"162","2020-09-02 16:19:35-03","Cenargen","CEN","55214","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","C. G. Fontes","Juliene Roveratti Santos","203","2004","04","29",NA,"Brasil","DF","BRASILIA","Parque Ecológico Norte Burle Marx.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00055214","CEN00055214","70570","auto","2007",NA,NA,NA,NA,"02",NA,NA,NA,"2",NA
"163","2020-09-02 16:19:35-03","Cenargen","CEN","75872","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","J. Roveratti","Juliene Roveratti Santos","353","2006","06","09",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília - entre o córrego três Barras","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00075872","CEN00075872","70570","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"164","2020-09-02 16:19:35-03","Cenargen","CEN","20239","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","R. Mello-Silva","Glocimar Pereira-Silva","2282","1994","02","15",NA,"Brasil","DF","BRASILIA","Reserva Ecológica do Guará.","-47.9296989440918","-15.7797002792358","1035","1035","Exsicatas",NA,"CEN00020239","CEN00020239","70570","auto","1995",NA,NA,NA,NA,"03",NA,NA,NA,"3",NA
"165","2020-09-02 16:19:35-03","Cenargen","CEN","46882","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Aline Fernandes Pontes","600","2003","04","03",NA,"Brasil","DF","BRASILIA","Reserva Ecológica do IBGE, estrada principal em direção à nascente do córrego Taquara, beirando a cerca da reserva. Campo sujo / mata de galeria do córrego Taquara.","-47.9296989440918","-15.7797002792358","1134","1134","Exsicatas","Folhas lustrosas na face adaxial. Frutos castanho-claros a ocres, densamente velutinos externamente.","CEN00046882","CEN00046882 CEN00046882_1","70570","auto",NA,NA,"-4788972.0","-1595667.0",NA,NA,NA,NA,NA,"3",NA
"166","2020-09-02 16:19:35-03","Cenargen","CEN","79015","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","J. C. Lopes","L. P. R. Morais- UEG",NA,"2007","03","16",NA,"Brasil","GO","CALDAS NOVAS","Parque Estadual Serra de Caldas Novas.","-48.625","-17.74169921875",NA,NA,"Exsicatas","Doação Herbário UEG/Morrinho.","CEN00079015","CEN00079015","36612","auto","2016",NA,NA,NA,NA,"05",NA,NA,NA,"1",NA
"167","2020-09-02 16:19:35-03","Cenargen","CEN","40877","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","A. F. Pontes","Glocimar Pereira-Silva","4558","2001","01","23",NA,"Brasil","GO","CAVALCANTE","Balsa Serra Branca (Rio Tocantins) Serra Branca km 03.","-47.4583015441895","-13.7974996566772","360","360","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava.","CEN00040877","CEN00040877","92497","auto","2002",NA,"-4813528.0","-1339528.0",NA,"09",NA,NA,NA,"2",NA
"168","2020-09-02 16:19:35-03","Cenargen","CEN","43294","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","A. F. Pontes","Glocimar Pereira-Silva","6137","2002","03","07",NA,"Brasil","GO","CRISTALINA","Margem esquerda do Rio Arrependido.","-47.6136016845703","-16.7686004638672","840","840","Exsicatas","Área de Influência da UHE Queimado; influência indireta.","CEN00043294","CEN00043294","85457","auto","2002",NA,"-4733639.0","-1621111.0",NA,"09",NA,NA,NA,"2",NA
"169","2020-09-02 16:19:35-03","Cenargen","CEN","43295","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","A. F. Pontes","Glocimar Pereira-Silva","6138","2002","03","07",NA,"Brasil","GO","CRISTALINA","Margem esquerda do Rio Arrependido.","-47.6136016845703","-16.7686004638672","840","840","Exsicatas","Área de Influência da UHE Queimado; influência indireta.","CEN00043295","CEN00043295","85457","auto","2002",NA,"-4733639.0","-1621111.0",NA,"09",NA,NA,NA,"2",NA
"170","2020-09-02 16:19:35-03","Cenargen","CEN","44806","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","C. G. Fontes","Glocimar Pereira-Silva","6250","2002","03","26",NA,"Brasil","GO","FORMOSA","Margem esquerda da Lagoa do Perta Pé (área do Exército).","-47.334400177002","-15.5371999740601",NA,NA,"Exsicatas","Área de Influência da UHE Queimado.","CEN00044806","CEN00044806","113054","auto","2007",NA,"-4719722.0","-1598333.0",NA,"02",NA,NA,NA,"3",NA
"171","2020-09-02 16:19:35-03","Cenargen","CEN","50217","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","B. M. T. Walter","João Marcelo de Rezende","730","2002","12","10",NA,"Brasil","GO","LUZIANIA","Fazenda ENGEXPLO. Margem direita do Rio Corumbá a montante.","-47.9502983093262","-16.2525005340576","877","877","Exsicatas","3ª Parada. Área de influência direta AHE Corumbá IV.","CEN00050217","CEN00050217","83221","auto","2009",NA,"-4821167.0","-1631694.0",NA,"04",NA,NA,NA,"2",NA
"172","2020-09-02 16:19:35-03","Cenargen","CEN","50363","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","B. M. T. Walter","João Marcelo de Rezende","791","2002","12","11",NA,"Brasil","GO","LUZIANIA","Fazenda ENGEXPLO. Montante, a margem direita do Rio Corumbá.","-47.9502983093262","-16.2525005340576","877","877","Exsicatas","6ª Parada. Área de influência direta AHE Corumbá IV.","CEN00050363","CEN00050363","83221","auto","2009",NA,"-4821167.0","-1631694.0",NA,"04",NA,NA,NA,"4",NA
"173","2020-09-02 16:19:35-03","Cenargen","CEN","17252","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","R. Mello-Silva","Bruno Machado Teles Walter","1479","1992","06","08",NA,"Brasil","GO","NIQUELANDIA","Fazenda Serra Negra (Niqueltocantins). Base da Serra Negra; próximo ao portão de acesso a fazenda.","-48.4597015380859","-14.4738998413086","450","450","Exsicatas","Folhas discolores. Fruto imaturo; piloso; de cor acastanhada. Planta crescendo em local mais aberto. Bacia de inundação da UHE Serra da Mesa.","CEN00017252","CEN00017252","74171","auto","1995",NA,NA,NA,NA,"03",NA,NA,NA,"5",NA
"174","2020-09-02 16:19:35-03","Cenargen","CEN","19784","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","B. M. T. Walter","Sebastião Pinheiro Cordovil da Silva","205","1992","11","26",NA,"Brasil","GO","NIQUELANDIA","Vertente Oeste da Serra Negra.","-48.4597015380859","-14.4738998413086",NA,NA,"Exsicatas","Estames cremes; botão floral marrom.","CEN00019784","CEN00019784","74171","auto","1995",NA,NA,NA,NA,"06",NA,NA,NA,"2",NA
"175","2020-09-02 16:19:35-03","Cenargen","CEN","47785","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Aécio Amaral-Santos","1858","2003","02","19",NA,"Brasil","MG","UNAI","Campo limpo em frente aos escritórios da AHE.","-46.9061012268066","-16.3575000762939",NA,NA,"Exsicatas","Área de influência da AHE Queimado.","CEN00047785","CEN00047785","97926","auto",NA,NA,"-4733528.0","-1622111.0",NA,NA,NA,NA,NA,"2",NA
"176","2019-11-13 11:14:35-03","USP","SPF","213779","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Ramos, AE","Ramos, AE","1502","2000","11","18",NA,"Brasil","Distrito Federal","Brasília",NA,"-49.152778","-15.789722",NA,NA,NA,NA,"SPF00213779",NA,NA,NA,"2000",NA,"-49.152778","-15.789722",NA,"11",NA,NA,NA,NA,NA
"177","2021-03-15 18:24:26-03","USP","SPF","208375","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Mello-Silva, R","Zappi, DC","1642","2009","02","27",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Início da trilha da Senhorinha.","-43.76945","-18.961001",NA,NA,NA,"Arbusto pouco ramificado, frutos acastanhados.; Cerrado de altitude no primeiro patamar da subida da serra.","SPF00208375",NA,NA,NA,"2009",NA,"-43.76945","-18.961001",NA,"03",NA,NA,NA,NA,NA
"178","2019-11-13 11:14:35-03","USP","SPF","215206","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Rodrigues, AS","Rezende, JM","791","2002","12","11",NA,"Brasil","Goiás","Luziânia",NA,"-48.211667","-16.316944","877","877",NA,NA,"SPF00215206",NA,NA,NA,"2004",NA,"-48.211667","-16.316944",NA,"01",NA,NA,NA,NA,NA
"179","2019-11-13 11:14:35-03","USP","SPF","215216","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Rodrigues, AS","Rezende, JM","730","2002","12","10",NA,"Brasil","Goiás","Luziânia",NA,"-48.211667","-16.316944","877","877",NA,NA,"SPF00215216",NA,NA,NA,"2004",NA,"-48.211667","-16.316944",NA,"01",NA,NA,NA,NA,NA
"180","2021-03-15 18:24:26-03","USP","SPF","216734","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Pirani, JR","Pirani, JR","6579","2015","02","20",NA,"Brasil","Minas Gerais","Jaboticatubas","Estrada não-pavimentada para Lagoa Santa, saindo da MG-010; área remanescente de cerrado às margens da estrada.","-43.811556","-19.539444","852","852",NA,"Arbusto pouco ramificado, heliófilo. Folhas discolores, face adaxial verde-escura lustrosa, face abaxial ferrugínea. Fruto ocráceo a ferrugíneo.; Cerrado sobre solo arenoso-pedregoso (cascalhento).","SPF00216734",NA,NA,NA,"2015",NA,"-43.811556","-19.539444",NA,NA,NA,NA,NA,NA,NA
"181","2019-11-13 11:14:35-03","USP","SPF","215263","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Anônimo","Oliveira Filho, EC","s.n.","2007","10","10",NA,"Brasil","Distrito Federal","Planaltina","Embrapa Cerrados","-47.722194","-15.609361","1020","1020",NA,NA,"SPF00215263",NA,NA,NA,NA,NA,"-47.722194","-15.609361",NA,NA,NA,NA,NA,NA,NA
"182","2019-09-04 19:51:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Annonaceae","Annona","monticola","Annona monticola",NA,NA,"C. F. P. von Martius",NA,"1818","5",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"183","2018-05-14 16:21:15-03","F","FMNH-SEEDPLANTS","V0097108F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Annonaceae","Annona","monticola","Annona monticola",NA,"RRC ID Flag","H. S. Irwin et al.","12416","1977","2","9","South America","Brazil","Goiás",NA,NA,"-48","-12",NA,NA,NA,NA,"V0097108F","V0097108F_01 V0097108F_02 V0097108F_03 V0097108F_04",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"12416",NA,NA,NA
"184","2019-12-20 18:46:28-03","UFSJ","HUFSJ","2966","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Sobral, M","Sobral, M; Castro, DG","14426","2011","11","08",NA,"Brasil","Minas Gerais","Coronel Xavier Chaves","Dom Silvério","-44.220194","-21.056472",NA,NA,NA,"Subarbusto 0,4 m, em campo rupestre alterado; flores creme.","HUFSJ002966",NA,NA,NA,"2011",NA,"-44.220194","-21.056472",NA,NA,NA,NA,NA,NA,NA
"185","2020-09-18 09:32:25-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Gentianales","Loganiaceae","Annona","monticola","Annona monticola","Diels",NA,"Vasconcelos, RTP","224",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-01 14:52:12-03","UnB","UB","76847","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Pereira, GA","107","2004","04","28","Southern America","Brasil","Distrito Federal",NA,"Fazenda Sucupira, Riacho Fundo I","-47.509333","-14.072694","1448","1448",NA,"Subarbusto 0,5m. Fruto carnoso, marrom; Cerrado rupestre",NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,NA
"187","2019-11-01 14:52:12-03","UnB","UB","37123","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Ramos, AE","Ramos, AE","1502","2000","11","18","Southern America","Brasil","Distrito Federal","Riacho Fundo","Córrego Cana do Reino","-49.135278","-15.789722",NA,NA,NA,"Arbusto 0,6m. Botões marrons; Cerrado ralo, perturbado",NA,NA,NA,NA,"2000",NA,"-49.135278","-15.789722",NA,"11","18",NA,NA,NA,NA
"188","2019-11-01 14:52:11-03","UnB","UB","138327","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Incógnito","?","3290",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-01 14:52:11-03","UnB","UB","138328","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Incógnito","?","3290",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-01 14:52:11-03","UnB","UB","142984","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Paula, JE","Paula, JE","3810","2009","02","08","Southern America","Brasil","Distrito Federal","Paranoá","Condomínio Rural Solar da Serra",NA,NA,NA,NA,NA,"Folha coriácea, pilosa ferrugínea; botão floral subferrugíneo, ovóide.; Arbusto 2m.; Mata ciliar",NA,NA,NA,NA,"2009",NA,NA,NA,NA,"02","08",NA,NA,NA,NA
"191","2019-11-01 14:52:12-03","UnB","UB","23316","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Pirani, JR; Mello-Silva, R","Heringer, EP","8251","1961","04","11","Southern America","Brasil","Distrito Federal","Brasília","Imprensa Oficial","-47.887778","-15.744444",NA,NA,NA,"Cerrado",NA,NA,NA,NA,"1987",NA,"-47.887778","-15.744444",NA,"09",NA,NA,NA,NA,NA
"192","2019-11-01 14:52:11-03","UnB","UB","1581","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Aristeguieta, L","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","13470","1966","03","04","Southern America","Brasil","Goiás","Cristalina","3 Km E de Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,NA,"SubArbusto ascendente. Fruto amarelo ou marrom-oliva.; Declive de morro.",NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-01 14:52:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Giroldo, AB; Pereira, JB","298","2014","11","18","Southern America","Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,"Arbusto com 1,5m de altura. flor creme; Cerrado sensu stricto",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-01 14:52:11-03","UnB","UB","192686","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Lopes, JC","Goodland, R","3688","1967","08","03","Southern America","Brasil","Minas Gerais","Uberlândia","35km south of Uberlândia on highway BR-106","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Voucher for phytosociological study, collected at santd 228; Shrub 1m tall; Campo cerrado (xeromorphic scrubby savanna)",NA,NA,"58223","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-01 14:52:11-03","UnB","UB","10340","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Andrade, MC","Soares-Silva, LH","1108","2001","06","15","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Camping Pesqueiro","-47.610278","-14.174444","1164","1164",NA,"Fruto e abaxial foliar pilosos.; Arbusto 2,0m. Fruto creme.; Mata ciliar.",NA,NA,NA,NA,NA,NA,"-47.610278","-14.174444",NA,NA,NA,NA,NA,NA,NA
"196","2019-11-01 14:52:11-03","UnB","UB","10517","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Pontes, AJ","Irwin, HS","18861","1968","01","20","Southern America","Brasil","Goiás",NA,"70Km N Corumbá de Goiás E para Niquelândia Vale do R. Maranha",NA,NA,NA,NA,NA,"Subarbusto com 1,5m. Poucos estames. Perianto cre carnudo, estames amarelados, estilete marrom. Fruto verde.; SubArbusto. Fruto verde.",NA,NA,NA,NA,"2002",NA,NA,NA,NA,"12","05",NA,NA,NA,NA
"197","2019-11-01 14:52:11-03","UnB","UB","108924","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Souza, JN","Zanatta, MRV; Souza, JN","192","2008","06","14","Southern America","Brasil","Distrito Federal",NA,"Reserva da Ecopousada Terraviva","-48.064722","-15.585556",NA,NA,NA,"Árvore 1,5m. Fruto marrom claro.; Campo de Encosta. Solo: Solo plintosolo (laterítico).",NA,NA,NA,NA,NA,NA,"-48.064722","-15.585556",NA,NA,NA,NA,NA,NA,NA
"198","2019-11-01 14:52:11-03","UnB","UB","114626","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Silva, RM","Irwin, HS","26912","1970","03","04","Southern America","Brasil","Minas Gerais",NA,"Ca. 12km W of Corinto.",NA,NA,NA,NA,NA,"Fruit green.; Subshrub 0,5m.; Cerrado.",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-01 14:52:11-03","UnB","UB","114627","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Pontes, AF","Irwin, HS","26009","1970","02","04","Southern America","Brasil","Minas Gerais",NA,"Ca. 5km NW of Paracatu.",NA,NA,NA,NA,NA,"Perianth cream.; Subshrub 0,5m.; Rocky hillside, recently burned over, mostly with cerrado",NA,NA,NA,NA,"2002",NA,NA,NA,NA,"12","05",NA,NA,NA,NA
"200","2019-11-01 14:52:11-03","UnB","UB","15121","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Passos, FB","Correia, CAS; Passos, FB","16","2005","01","11","Southern America","Brasil","Distrito Federal","Brasília","Parque das Sucupiras. Setor Sudoeste","-47.916667","-15.766667","1600","1600",NA,"Planta ramificada desde a base. Caule com pilosidade ferrugínea. Folhas discolores. Face adaxial glabrescente verde-escura. Face abaxial pilosa, ferrugínea, com nervuras elevadas. Cálice marron-esverdeado, piloso. Corola creme-castanho, muito sedosa.",NA,NA,NA,NA,NA,NA,"-47.916667","-15.766667",NA,NA,NA,NA,NA,NA,NA
"201","2019-11-01 14:52:11-03","UnB","UB","169173","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Santos, JR","Roveratti, J; et al.","276","2006","03","02","Southern America","Brasil","Distrito Federal","Brasília","DF 001- Paque Nacional de Brasília - Brazlândia. Ca. 5km antes do portão 9.","-48.078889","-15.640833","1272","1272",NA,"Arbusto. Fruto verde.; Relevo plano. Cerrado sensu stricto.",NA,NA,NA,NA,"2006",NA,"-48.078889","-15.640833",NA,"04",NA,NA,NA,NA,NA
"202","2019-11-01 14:52:11-03","UnB","UB","17397","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Pirani, JR; Silva, RM","Kirkbride Junior, JH; Kirkbride, MCG","3565","1980","07","10","Southern America","Brasil","Distrito Federal","Brasília","Perto do córrego João Pires","-47.766667","-15.566667","880","880",NA,"Arbusto 1m. Fruto castanho.; Mata decídua.",NA,NA,NA,NA,"1987",NA,"-47.766667","-15.566667",NA,"09",NA,NA,NA,NA,NA
"203","2019-11-01 14:52:11-03","UnB","UB","17554","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Irwin, HS","34273","1972","01","16","Southern America","Brasil","Goiás",NA,"Serra dos Pireneus, ca. 20km E of Pirenópolis",NA,NA,"1000","1000",NA,"Ascending subshrub 0,3m. Fruit gray-green; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-01 14:52:11-03","UnB","UB","187213","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Santos, JR","Santos, JR; et al.","552","2006","10","19","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília - Entrada do portão 6","-47.899444","-15.661111","1262","1262",NA,"Arbusto. Flor verde.; Cerrado sensu stricto. Relevo plano. Latossolo",NA,NA,NA,NA,"2006",NA,"-47.899444","-15.661111",NA,NA,NA,NA,NA,NA,NA
