"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem","sex"
"50","2021-03-30 12:47:12-03","EAO","IAN","85090","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A; Coelho, P","Black, GA; Klein, RM","17201","1954","10","25",NA,"Guiana Francesa",NA,"Em redor de La Roche, colônia Kourou.",NA,NA,NA,NA,NA,"Ruderal; flor branca. Sobre pedra nativa.","IAN085090",NA,NA,NA,NA,NA,"2005","10","26",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:47:12-03","EAO","IAN","78929","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Vieira, TL","Fróes, RL","29392","1953","02","22","Southern America","Brasil","Pará","Colônia Lauro Sodré, km 21, campina arenosa.","-54.7383003234863","-1.94166994094849",NA,NA,NA,"Herbácea, caule avermelhado.","IAN078929",NA,"Alenquer","394828","auto",NA,"2019","04","25",NA,NA,NA,NA,NA,NA,NA,NA
"52","2013-07-03 11:21:41-03","EBDA","BAH","2223","S","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Mª das Graças Moura Costa",NA,"1979","02","08",NA,"Brasil","Bahia",NA,"-40.3069","-12.5275",NA,NA,NA,NA,NA,NA,"Itaberaba","39857","auto",NA,"2000","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2013-07-03 11:21:41-03","EBDA","BAH","1949","S","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Edna L. P. G. de Oliveira",NA,"1977","02","04",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tanquinho de Feira",NA,NA,NA,"2000","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-26 18:09:24-03","CPAN-UFMS","COR","17405","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Takahasi, A.","Takahasi, A.; Ribas, S.M.; Silva, R.H.","1340","2008","01","26",NA,"MS","Corumbá","Fazenda Banda Alta.",NA,NA,NA,NA,NA,"Com flor de cor branca, estames amarelos; folhas amareladas, eretas, dentro da água. Habito: Erva",NA,NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-26 18:09:24-03","CPAN-UFMS","COR","1890","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A. Oliveira-Paes Coelho","Amaral,J.I.;Gomes,L.",NA,"1990","05","12",NA,"Brasil","Mato Grosso do Sul",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"Corumbá","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-26 18:09:24-03","CPAN-UFMS","COR","15337","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.O.P. Coelho","Takahasi, A.; Ribas, S.M.","1371","2008","03","04",NA,"Brasil","Mato Grosso do Sul","Fazenda Banda Alta. esparsa na bancada laterítica; ; plano.","-57.6533012390137","-19.0091991424561","159","159",NA,"em córrego temporário; Com Flor: branca. Estames amarelos Habitat: Bancada laterítica Habito: erva de 10 cm",NA,NA,"Corumbá","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:23:08-03","UFBA","ALCB","117427","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Vieira, TL","Roque, N; Alunos de Botânica III","4516","2014","11","14","Southern America","Brasil","Bahia","Monumento da cachoeira do Ferro Doido.","-41.334167","-12.973333","894","894",NA,"Erva prostrada. ca. 10-15 cm alt. Suculenta. Estéril.; Campo rupestre",NA,NA,"Morro do Chapéu",NA,NA,NA,"2016","08","15",NA,"-41.334167","-12.973333",NA,NA,NA,NA,NA
"58","2019-10-09 11:23:08-03","UFBA","ALCB","108822","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Guedes, ML; Mattos Andrade, PE de; Leite, KRB; et al.","20615","2013","04","09","Southern America","Brasil","Bahia","Piemonte da Diamantina, Povoado . Ponto 02","-40.094722","-11.998333","384","384",NA,"prostradas a ereta, caules ramificados desde a base, raízes finas. Folhas alternas , curto-pecioladas a sésseis, indumento lanoso. Estéril.",NA,NA,"Umburanas",NA,NA,NA,"2016","08","15",NA,"-40.094722","-11.998333",NA,NA,NA,NA,NA
"59","2019-10-09 11:23:08-03","UFBA","ALCB","133241","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Guedes, ML","Guedes, ML; Oliveira, MAJ de; Lopes, EB; Alunos de Botânica Paisagismo","30473","2018","06","15","Southern America","Brasil","Bahia","Recôncavo Sul, Acima da Igreja do Morro São Cristóvão.","-40.441111","-13.460833","600","600",NA,"Suculenta, ramos procumbentes. Flores com indumento lanoso. Fruto cápsula.","ALCB052896","ALCB052896","Milagres",NA,NA,NA,"2018","07",NA,NA,"-40.441111","-13.460833",NA,NA,NA,NA,NA
"60","2019-10-09 11:23:08-03","UFBA","ALCB","08540","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Coelho, AOP","Guedes, ML","238","1981","06","18","Southern America","Brasil","Bahia","Nordeste, casa 2 da Estação Ecológica do Raso da Catarina","-38.216667","-9.4",NA,NA,NA,"suculenta, ca. 20 cm alt.",NA,NA,"Paulo Afonso",NA,NA,NA,"2004","10",NA,NA,"-38.216667","-9.4",NA,NA,NA,NA,NA
"61","2019-10-09 11:23:08-03","UFBA","ALCB","01192","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Coelho, AOP","Torrend, Padre CSJ","s/n",NA,NA,NA,"Southern America","Brasil","Bahia","Recôncavo Sul","-38.966667","-12.6",NA,NA,NA,NA,NA,NA,"São Félix",NA,NA,NA,"2004","10",NA,NA,"-38.966667","-12.6",NA,NA,NA,NA,NA
"62","2019-10-09 11:23:08-03","UFBA","ALCB","01198","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Coelho, AOP","Costa, AL","s/n","1970","07","26","Southern America","Brasil","Bahia","Recôncavo Sul, Faz. Rochedo, Vale do Paraguaçu, no solo e sobre afloramentos gramíticos. Namargem do rio","-39.516667","-12.766667",NA,NA,NA,NA,NA,NA,"Santa Teresinha",NA,NA,NA,"2004","10",NA,NA,"-39.516667","-12.766667",NA,NA,NA,NA,NA
"63","2019-10-09 11:23:08-03","UFBA","ALCB","01199","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Coelho, AOP","Costa, AL; Barroso, GM","s/n","1975","05","11","Southern America","Brasil","Bahia","Paraguaçu, km 22 da BR-242, rio do Peixe","-40.3","-12.516667",NA,NA,NA,NA,NA,NA,"Itaberaba",NA,NA,NA,"2004","10",NA,NA,"-40.3","-12.516667",NA,NA,NA,NA,NA
"64","2019-10-09 11:23:08-03","UFBA","ALCB","01200","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Coelho, AOP","Costa, AL","s/n","1973","09","29","Southern America","Brasil","Bahia","Paraguaçu, km 16 da BR-242, entre Argoim e Itaberaba. Caatinga do Vale do Paraguaçu","-40.3","-12.516667",NA,NA,NA,NA,NA,NA,"Itaberaba",NA,NA,NA,"2004","10",NA,NA,"-40.3","-12.516667",NA,NA,NA,NA,NA
"65","2019-10-09 11:23:08-03","UFBA","ALCB","01201","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Coelho, AOP","Costa, AL","s/n","1971","09","07","Southern America","Brasil","Bahia","Paraguaçu, entre Riachão do jacuípe e Vila de Fátima","-39.383333","-11.8",NA,NA,NA,NA,NA,NA,"Riachão do Jacuípe",NA,NA,NA,"2004","10",NA,NA,"-39.383333","-11.8",NA,NA,NA,NA,NA
"66","2019-10-09 11:23:08-03","UFBA","ALCB","01202","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Coelho, AOP","Costa, AL","s/n","1974","04",NA,"Southern America","Brasil","Bahia","Paraguaçu, Faz. Lapa, Lagoa do Alto","-40.2","-12.766667",NA,NA,NA,NA,NA,NA,"Iaçu",NA,NA,NA,"2004","10",NA,NA,"-40.2","-12.766667",NA,NA,NA,NA,NA
"67","2019-10-09 11:23:08-03","UFBA","ALCB","048643","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Pacheco, LM","Pacheco, LM","38","2000","01","03","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Dunas do Abaeté","-38.5","-12.966667",NA,NA,NA,"0,30 m. Tomentosa. Folhas concolores, crassas. Flores amarelas. Tomentos densos distribuídos de forma regular por todo o indivíduo.; Restinga arbustiva.",NA,NA,"Salvador",NA,NA,NA,"2000","10",NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA
"68","2019-10-09 11:23:08-03","UFBA","ALCB","109453","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Vieira, TL","Guedes, ML; Mattos Andrade, PE de; Leite, KRB; et al.","20653","2013","04","10","Southern America","Brasil","Bahia","Piemonte da Diamantina, Ponto 06 Fazenda do Sr. Wanderley","-41.558889","-11.383611","363","363",NA,"crassa, de ca 20 cm de altura,com indumento lanoso. Flores passadas.",NA,NA,"América Dourada",NA,NA,NA,"2016","08","15",NA,"-41.558889","-11.383611",NA,NA,NA,NA,NA
"69","2019-10-09 11:23:08-03","UFBA","ALCB","110563","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Guedes, ML","Guedes, ML; Silva, MS dos; et al.","20783","2013","08","18","Southern America","Brasil","Bahia","Recôncavo Sul, Próximo a cidade.","-39.516667","-12.766667",NA,NA,NA,"caule ramificado desde a base. Folhas com tricomas axilares esbranquiçados, abundante, lâmina linear. Fruto pixídio com deiscência abaixo da metade, operculo campanulado.",NA,NA,"Santa Teresinha",NA,NA,NA,"2014","01",NA,NA,"-39.516667","-12.766667",NA,NA,NA,NA,NA
"70","2019-10-09 11:23:08-03","UFBA","ALCB","111180","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Guedes, ML","Guedes, ML; Gomes, FS; Alunos de Botânica Econômica","20937","2013","03","05","Southern America","Brasil","Bahia","Baixo Médio de São Francisco, Juazeiro, cultivada.","-40.5","-9.4",NA,NA,NA,"com ramos prostrados. Folhas lineares, com indumento lanoso. Fruto cápsula.",NA,NA,"Juazeiro",NA,NA,NA,"2013","11",NA,NA,"-40.5","-9.4",NA,NA,NA,NA,NA
"71","2019-10-09 11:23:08-03","UFBA","ALCB","130181","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Guedes, ML","Guedes, ML; Alunos de Botânica Econômica","30035","2017","11","30","Southern America","Brasil","Bahia","Fazenda Quiche.","-37.999167","-12.564167","349","349",NA,"ramos procumbentes. Folhas lineares, com indumento lanoso.","ALCB047733","ALCB047733","Conceição do Coité",NA,NA,NA,"2018","01",NA,NA,"-37.999167","-12.564167",NA,NA,NA,NA,NA
"72","2019-10-09 11:23:08-03","UFBA","ALCB","117390","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Vieira, TL","Vieira, TL; Schnaldelbach, A","10","2013","12","14","Southern America","Brasil","Bahia","Piemonte da Diamantina, Sede CPRM","-41.158056","-11.5475",NA,NA,NA,"muito ramificada, 30cm. Folhas cilíndricas, concolores, tricomas axilares abundantes. Botão floral amarelado. Caule vermelho.",NA,NA,"Morro do Chapéu",NA,NA,NA,"2013","12",NA,NA,"-41.158056","-11.5475",NA,NA,NA,NA,NA
"73","2019-10-09 11:23:08-03","UFBA","ALCB","117397","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Vieira, TL","Vieira, TL; Leite, KRB","15","2014","01","20","Southern America","Brasil","Bahia","Umburanas","-39.848611","-12.107778",NA,NA,NA,"muito ramificada. Folhas verdes, concolores. Caule vináceo. Tricomas axilares abundantes.",NA,NA,"Ipirá",NA,NA,NA,"2014","01",NA,NA,"-39.848611","-12.107778",NA,NA,NA,NA,NA
"74","2019-10-09 11:23:08-03","UFBA","ALCB","19272","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Coelho, AOP","Pinto, GCP","64/84","1984","02","26","Southern America","Brasil","Bahia","Sudoeste, Serra da Pipoca","-40.233333","-14.133333",NA,NA,NA,"crassa, anual, pequenina. Flores carmesim, efêmera.",NA,NA,"Manoel Vitorino",NA,NA,NA,"2004","10",NA,NA,"-40.233333","-14.133333",NA,NA,NA,NA,NA
"75","2019-10-09 11:23:08-03","UFBA","ALCB","22873","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Coelho, AOP","Oliveira Filho, LC de; Lima, JCA de","133","1984","03","27","Southern America","Brasil","Bahia","Serra Geral, 1 km de Umburanas","-41.466667","-14.116667","485","485",NA,"carnosa. Flor amarela, pequenina.; estepe arbórea.",NA,NA,"Brumado",NA,NA,NA,"2004","10",NA,NA,"-41.466667","-14.116667",NA,NA,NA,NA,NA
"76","2019-10-09 11:23:08-03","UFBA","ALCB","46576","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Coelho, AOP","Nascimento, AFS; Guedes, ML; Fonseca, MR; Cavalcanti, G; Jesus, NG de","254","2000","02","29","Southern America","Brasil","Bahia","Baixo Médio São Francisco, Torre da Telemar","-42.391389","-9.966389",NA,NA,NA,"procumbente, ramos vermelhos, lanosos. Folhas crassas. Flores amarelas, singelas.; arbustiva-arbórea.",NA,NA,"Pilão Arcado",NA,NA,NA,"2006","09",NA,NA,"-42.391389","-9.966389",NA,NA,NA,NA,NA
"77","2019-10-09 11:23:08-03","UFBA","ALCB","47787","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Coelho, AOP","Oliveira, RP de; Harley, RM; Silva, TRS; Rios, L","462","2000","04","03","Southern America","Brasil","Bahia","Oeste, estrada para Faz. Estrondo, ca. 11 km da cidade","-45.279167","-11.076944","527","527",NA,"carnosa, ramificada. Folhas cilíndricas. Pétalas rosadas.; borda da mata, na beira da estrada.",NA,NA,"Formosa do Rio Preto",NA,NA,NA,"2006","09",NA,NA,"-45.279167","-11.076944",NA,NA,NA,NA,NA
"78","2019-10-09 11:23:08-03","UFBA","ALCB","48098a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A; Coelho, P","Jesus, NG de","263","2003","09","05","Southern America","Brasil","Bahia","Litoral Norte, estrada Poças-Siribinha","-37.548056","-11.786111",NA,NA,NA,"folhas crassas verde à vináceas. Pêlos lanosos na base dos ramos. Pétalas amarelas com bordo vináceo, fundo avermelhado. Estames vináceos. Gineceu amarelo. Ocasional.",NA,NA,"Conde",NA,NA,NA,"2011","03","14",NA,"-37.548056","-11.786111",NA,NA,NA,NA,NA
"79","2019-10-09 11:23:08-03","UFBA","ALCB","62792","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Guedes, ML","Guedes, ML; Xavier, AB; Queiroz, EP","10411","2003","08","15","Southern America","Brasil","Bahia","Nordeste, entre Arací e Jorrinho","-38.966667","-11.333333",NA,NA,NA,"de ca. 15 m., crassa, ramos avermelhados. Folhas avermelhadas crassas. Flores passadas com pelos esbranquiçados. Freqüentes.",NA,NA,"Araci",NA,NA,NA,"2003","09",NA,NA,"-38.966667","-11.333333",NA,NA,NA,NA,NA
"80","2019-10-09 11:23:08-03","UFBA","ALCB","63900","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Correia, C; Regina, K; Assis, F de; et al.","10","2000","04","14","Southern America","Brasil","Bahia","Recôncavo Sul, Morro do Agenor","-39.766667","-12.7","430","430",NA,"Escandente. Folhs suculentas jovens verdes e maduras marrons claro. Flores com corola branca. Estames amarelo-escuros e estigma amarelo.; Ápice do Morro.",NA,NA,"Itatim",NA,NA,NA,NA,NA,NA,NA,"-39.766667","-12.7",NA,NA,NA,NA,NA
"81","2019-10-09 11:23:08-03","UFBA","ALCB","65874","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A; Coelho, P","Guedes, ML; Alunos de Botânica III; Alunos de Botânica III","11056","2004","04","03","Southern America","Brasil","Bahia","Piemonte da Diamantina, Lages","-41.15","-11.55",NA,NA,NA,"de ca 10cm. Folhas crassas, com tomentos lanosos.; arbustiva-arbórea",NA,NA,"Morro do Chapéu",NA,NA,NA,"2011","03","14",NA,"-41.15","-11.55",NA,NA,NA,NA,NA
"82","2019-10-09 11:23:08-03","UFBA","ALCB","81483","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Jost, T; Ferreira, MC; Tourinho, R","534","2001","05","05","Southern America","Brasil","Bahia","Médio São Francisco, Serra Azul, Faz. Pedreira","-43.288333","-13.074167",NA,NA,NA,"cespitosa, caule rosado, recoberto por pelos brancos, longos. Folhas lanceoladas. Flores amarelas.; savana-estepica.",NA,NA,"Bom Jesus da Lapa",NA,NA,NA,NA,NA,NA,NA,"-43.288333","-13.074167",NA,NA,NA,NA,NA
"83","2019-10-09 11:23:08-03","UFBA","ALCB","82180","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Guedes, ML","Moreira, L","s/n","2007","04",NA,"Southern America","Brasil","Bahia","Baixo Médio São Francisco","-42.5","-10",NA,NA,NA,"de ca 20 cm. indumentos lanosos. Folhas crassas. Flores passadas.",NA,NA,"Pilão Arcado",NA,NA,NA,"2007","10",NA,NA,"-42.5","-10",NA,NA,NA,NA,NA
"84","2019-10-09 11:23:08-03","UFBA","ALCB","82221","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Guedes, ML","Moreira, L","s/n","2007","04",NA,"Southern America","Brasil","Bahia","Baixo Médio São Francisco","-42.5","-10",NA,NA,NA,"de ca 15 cm de altura, lanosa. Fruto cápsula.",NA,NA,"Pilão Arcado",NA,NA,NA,"2007","10",NA,NA,"-42.5","-10",NA,NA,NA,NA,NA
"85","2019-10-09 11:23:08-03","UFBA","ALCB","82513","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Lyra-Lemos, RP de; Marculino, E; Souza, S; Souza, J","6480","2002","03","24","Southern America","Brasil","Alagoas","Margem do riacho Pau Ferro","-37.54","-9.704444",NA,NA,NA,"prostrada. . Flores rosa.",NA,NA,"Pão de Áçucar",NA,NA,NA,NA,NA,NA,NA,"-37.54","-9.704444",NA,NA,NA,NA,NA
"86","2019-10-09 11:23:08-03","UFBA","ALCB","82514","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A; Coelho, P","Lyra-Lemos, RP de; Santana, C; Cavalcante, F; Marcelino, E","6239","2002","02","24","Southern America","Brasil","Alagoas","Área de Lajeiro, 1 km depois da entrada para Ilha do Ferro","-37.503611","-9.711111",NA,NA,NA,"ereta sobre lajeiro. Flores brancas estames amarelos. Planta muito freqüente na região.",NA,NA,"Pão de Áçucar",NA,NA,NA,"2011","03","14",NA,"-37.503611","-9.711111",NA,NA,NA,NA,NA
"87","2019-10-09 11:23:08-03","UFBA","ALCB","83598","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A; Coelho, P","Guedes, ML; Gomes, FS; Prates, ARS","14358","2008","04","28","Southern America","Brasil","Bahia","Serra Geral, Brejinho das Ametistas, Bloco III. na canga, parcela 1.","-42.537222","-14.350833","1015","1015",NA,"de ca 5 cm, Folhas poucas, pelos lanosos. Inflorescência com flores amarelas.",NA,NA,"Caetité",NA,NA,NA,"2011","03","14",NA,"-42.537222","-14.350833",NA,NA,NA,NA,NA
"88","2019-10-09 11:23:08-03","UFBA","ALCB","85045","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Guedes, ML","Guedes, ML; Gomes, FS","14541","2008","05","22","Southern America","Brasil","Bahia","Serra Geral, Brejinho das Ametistas, Bloco III","-42.537778","-14.344167","1069","1069",NA,"de ca 10 cm de altura, com indumentos lanosos. Folhas crassas. Flores amarelo-ouro. Frutos cápsula. freqüente.",NA,NA,"Caetité",NA,NA,NA,"2008","07",NA,NA,"-42.537778","-14.344167",NA,NA,NA,NA,NA
"89","2019-10-09 11:23:08-03","UFBA","ALCB","85957","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A; Coelho, P","Gomes, FS; Oliveira, JPL; Ballejos, J","89","2009","01","22","Southern America","Brasil","Bahia","Piemonte da Diamantina, BA 052, lado esquerdo, a 22 km da cidade","-41.338056","-11.490278","890","890",NA,"ca. 15 cm alt. Folhas decíduas. Frutos passados, pilosos.; afloramento rochoso.",NA,NA,"Morro do Chapéu",NA,NA,NA,"2011","03","14",NA,"-41.338056","-11.490278",NA,NA,NA,NA,NA
"90","2019-10-09 11:23:08-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A","Queiroz, LP de; Harley, RM; Giulietti, AM; Santos, CC dos; Rios, L","5723","2000","02","08","Southern America","Brasil","Bahia","Médio São Francisco, ca. 28,8 km NE de Bom Jesus da Lapa, na estrada para Ibotirama","-43.288056","-13.072778","423","423",NA,"suculenta. de ca. 5-10 cm alt. Caule vináceo. Flores com pétalas e estames amarelos.; vegetação esparsa, sobre afloramento calcáreo, aplainado.",NA,NA,"Bom Jesus da Lapa",NA,NA,NA,"2003","09",NA,NA,"-43.288056","-13.072778",NA,NA,NA,NA,NA
