familia,especie_autor,cat_ameaca_br,fonte,especie_original
Orchidaceae,Epidendrum robustum Cogn.,VU,Portaria 443/2014,Epidendrum robustum
Orchidaceae,Epidendrum zappii Pabst,EN,Portaria 443/2014,Epidendrum zappii
Orchidaceae,Grandiphyllum divaricatum (Lindl.) Docha Neto,VU,Portaria 443/2014,Grandiphyllum divaricatum
Orchidaceae,Grandiphyllum hians (Lindl.) Docha Neto,VU,Portaria 443/2014,Grandiphyllum hians
Orchidaceae,Grobya cipoensis F.Barros & Lourenço,CR,Portaria 443/2014,Grobya cipoensis
Orchidaceae,Grobya fascifera Rchb.f.,VU,Portaria 443/2014,Grobya fascifera
Orchidaceae,Habenaria achalensis Kraenzl.,VU,Portaria 443/2014,Habenaria achalensis
Orchidaceae,Habenaria brachyplectron Hoehne & Schltr.,CR,Portaria 443/2014,Habenaria brachyplectron
Orchidaceae,Habenaria ernestulei Hoehne,EN,Portaria 443/2014,Habenaria ernestulei
Orchidaceae,Habenaria galeandriformis Hoehne,CR,Portaria 443/2014,Habenaria galeandriformis
Orchidaceae,Habenaria itaculumia Garay,CR,Portaria 443/2014,Habenaria itaculumia
Orchidaceae,Habenaria novaesii Edwall & Hoehne,CR,Portaria 443/2014,Habenaria novaesii
Orchidaceae,Habenaria piraquarensis Hoehne,EN,Portaria 443/2014,Habenaria piraquarensis
Orchidaceae,Hadrolaelia alaori (Brieger & Bicalho) Chiron & V.P.Castro,CR,Portaria 443/2014,Hadrolaelia alaori
Orchidaceae,Hadrolaelia brevipedunculata (Cogn.) Chiron & V.P.Castro,VU,Portaria 443/2014,Hadrolaelia brevipedunculata
Orchidaceae,Hadrolaelia jongheana (Rchb.f.) Chiron & V.P.Castro,EN,Portaria 443/2014,Hadrolaelia jongheana
Orchidaceae,Hadrolaelia pumila (Hook.) Chiron & V.P.Castro,VU,Portaria 443/2014,Hadrolaelia pumila
Orchidaceae,Hadrolaelia pygmaea (Pabst) Chiron & V.P.Castro,EN,Portaria 443/2014,Hadrolaelia pygmaea
Orchidaceae,Hadrolaelia sincorana (Schltr.) Chiron & V.P.Castro,EN,Portaria 443/2014,Hadrolaelia sincorana
Orchidaceae,Hadrolaelia wittigiana (Barb.Rodr.) Chiron & V.P.Castro,EN,Portaria 443/2014,Hadrolaelia wittigiana
Orchidaceae,Hoehneella heloisae Ruschi,CR,Portaria 443/2014,Hoehneella heloisae
Orchidaceae,Hoffmannseggella briegeri (Blumensch. ex Pabst) V.P.Castro & Chiron,EN,Portaria 443/2014,Hoffmannseggella briegeri
Orchidaceae,Hoffmannseggella caulescens (Lindl.) H.G.Jones,EN,Portaria 443/2014,Hoffmannseggella caulescens
Orchidaceae,Hoffmannseggella endsfeldzii (Pabst) V.P.Castro & Chiron,CR,Portaria 443/2014,Hoffmannseggella endsfeldzii
Orchidaceae,Hoffmannseggella ghillanyi (Pabst) H.G.Jones,EN,Portaria 443/2014,Hoffmannseggella ghillanyi
Orchidaceae,Hoffmannseggella gloedeniana (Hoehne) Chiron & V.P.Castro,CR,Portaria 443/2014,Hoffmannseggella gloedeniana
Orchidaceae,Hoffmannseggella kautskyana V.P.Castro & Chiron,CR,Portaria 443/2014,Hoffmannseggella kautskyana
Orchidaceae,Hoffmannseggella milleri (Blumensch. ex Pabst) V.P.Castro & Chiron,CR,Portaria 443/2014,Hoffmannseggella milleri
Orchidaceae,Hoffmannseggella mixta (Hoehne) Chiron & V.P.Castro,EN,Portaria 443/2014,Hoffmannseggella mixta
Orchidaceae,Hoffmannseggella munchowiana (F.E.L.Miranda) V.P.Castro & Chiron,CR,Portaria 443/2014,Hoffmannseggella munchowiana
Orchidaceae,Houlletia brocklehurstiana Lindl.,EN,Portaria 443/2014,Houlletia brocklehurstiana
Orchidaceae,Isabelia virginalis Barb.Rodr.,VU,Portaria 443/2014,Isabelia virginalis
Orchidaceae,Lophiaris schwambachiae (V.P.Castro & Toscano) Braem,VU,Portaria 443/2014,Lophiaris schwambachiae
Orchidaceae,Malaxis jaraguae (Hoehne & Schltr.) Pabst,VU,Portaria 443/2014,Malaxis jaraguae
Orchidaceae,Masdevallia discoidea Luer & Würstle,CR,Portaria 443/2014,Masdevallia discoidea
Orchidaceae,Miltonia kayasimae Pabst,CR,Portaria 443/2014,Miltonia kayasimae
Orchidaceae,Myoxanthus ruschii Fraga & L.Kollmann,CR,Portaria 443/2014,Myoxanthus ruschii
Orchidaceae,Myoxanthus seidelii (Pabst) Luer,CR,Portaria 443/2014,Myoxanthus seidelii
Orchidaceae,Neogardneria murrayana (Gardner ex Hook.) Schltr.,EN,Portaria 443/2014,Neogardneria murrayana
Orchidaceae,Notylia microchila Cogn.,EN,Portaria 443/2014,Notylia microchila
Orchidaceae,Octomeria alexandri Schltr.,EN,Portaria 443/2014,Octomeria alexandri
Orchidaceae,Octomeria chamaeleptotes Rchb.f.,VU,Portaria 443/2014,Octomeria chamaeleptotes
Orchidaceae,Octomeria geraensis Barb.Rodr.,VU,Portaria 443/2014,Octomeria geraensis
Orchidaceae,Octomeria hatschbachii Schltr.,VU,Portaria 443/2014,Octomeria hatschbachii
Orchidaceae,Octomeria hoehnei Schltr.,EN,Portaria 443/2014,Octomeria hoehnei
Orchidaceae,Octomeria lichenicola Barb.Rodr.,EN,Portaria 443/2014,Octomeria lichenicola
Orchidaceae,Octomeria truncicola Barb.Rodr.,VU,Portaria 443/2014,Octomeria truncicola
Orchidaceae,Octomeria wawrae Rchb.f.,EN,Portaria 443/2014,Octomeria wawrae
Orchidaceae,Octomeria wilsoniana Hoehne,CR,Portaria 443/2014,Octomeria wilsoniana
Orchidaceae,Pabstia jugosa (Lindl.) Garay,EN,Portaria 443/2014,Pabstia jugosa
Orchidaceae,Pabstia schunkiana V.P.Castro,CR,Portaria 443/2014,Pabstia schunkiana
Orchidaceae,Pabstiella bacillaris (Pabst) Luer,EN,Portaria 443/2014,Pabstiella bacillaris
Orchidaceae,Pabstiella carinifera (Barb.Rodr.) Luer,VU,Portaria 443/2014,Pabstiella carinifera
Orchidaceae,Pabstiella castellensis (Brade) Luer,CR,Portaria 443/2014,Pabstiella castellensis
Orchidaceae,Pabstiella conspersa (Hoehne) Luer,EN,Portaria 443/2014,Pabstiella conspersa
Orchidaceae,Pabstiella garayi (Pabst) Luer,CR,Portaria 443/2014,Pabstiella garayi
Orchidaceae,Pabstiella lingua (Lindl.) Luer,EN,Portaria 443/2014,Pabstiella lingua
Orchidaceae,Pabstiella ruschii (Hoehne) Luer,CR,Portaria 443/2014,Pabstiella ruschii
Orchidaceae,Phragmipedium vittatum (Vell.) Rolfe,VU,Portaria 443/2014,Phragmipedium vittatum
Orchidaceae,Phymatidium geiselii Ruschi,EN,Portaria 443/2014,Phymatidium geiselii
Orchidaceae,Phymatidium glaziovii Toscano,VU,Portaria 443/2014,Phymatidium glaziovii
Orchidaceae,Phymatidium vogelii Pabst,VU,Portaria 443/2014,Phymatidium vogelii
Orchidaceae,Polystachya rupicola Brade,CR,Portaria 443/2014,Polystachya rupicola
Orchidaceae,Pseudolaelia brejetubensis M.Frey,CR,Portaria 443/2014,Pseudolaelia brejetubensis
Orchidaceae,Pseudolaelia canaanensis (Ruschi) F.Barros,VU,Portaria 443/2014,Pseudolaelia canaanensis
Orchidaceae,Pseudolaelia cipoensis Pabst,CR,Portaria 443/2014,Pseudolaelia cipoensis
Orchidaceae,Pseudolaelia citrina Pabst,EN,Portaria 443/2014,Pseudolaelia citrina
Orchidaceae,Pseudolaelia dutrae Ruschi,VU,Portaria 443/2014,Pseudolaelia dutrae
Orchidaceae,Pteroglossa hilariana (Cogn.) Garay,EN,Portaria 443/2014,Pteroglossa hilariana
Orchidaceae,Rauhiella silvana Toscano,EN,Portaria 443/2014,Rauhiella silvana
Orchidaceae,Sarcoglottis alexandri Schltr. ex Mansf.,EN,Portaria 443/2014,Sarcoglottis alexandri
Orchidaceae,Saundersia mirabilis Rchb.f.,EN,Portaria 443/2014,Saundersia mirabilis
Orchidaceae,Saundersia paniculata Brade,VU,Portaria 443/2014,Saundersia paniculata
Orchidaceae,Scuticaria irwiniana Pabst,EN,Portaria 443/2014,Scuticaria irwiniana
Orchidaceae,Scuticaria itirapinensis Pabst,CR,Portaria 443/2014,Scuticaria itirapinensis
Orchidaceae,Scuticaria kautskyi Pabst,CR,Portaria 443/2014,Scuticaria kautskyi
Orchidaceae,Scuticaria strictifolia Hoehne,EN,Portaria 443/2014,Scuticaria strictifolia
Orchidaceae,Specklinia gomesferreirae (Pabst) Luer,CR,Portaria 443/2014,Specklinia gomesferreirae
Orchidaceae,Stigmatosema hatschbachii (Pabst) Garay,CR,Portaria 443/2014,Stigmatosema hatschbachii
Orchidaceae,Thelyschista ghillanyi (Pabst) Garay,VU,Portaria 443/2014,Thelyschista ghillanyi
Orchidaceae,Thysanoglossa jordanensis Porto & Brade,EN,Portaria 443/2014,Thysanoglossa jordanensis
Orchidaceae,Trichopilia santoslimae Brade,CR,Portaria 443/2014,Trichopilia santoslimae
Orchidaceae,Vanilla dietschiana Edwall,VU,Portaria 443/2014,Vanilla dietschiana
Orchidaceae,Vanilla dubia Hoehne,EN,Portaria 443/2014,Vanilla dubia
Orchidaceae,Zygopetalum pabstii Toscano,EN,Portaria 443/2014,Zygopetalum pabstii
Orchidaceae,Zygostates kuhlmannii Brade,EN,Portaria 443/2014,Zygostates kuhlmannii
Orchidaceae,Zygostates linearisepala (Senghas) Toscano,CR,Portaria 443/2014,Zygostates linearisepala
Orobanchaceae,Agalinis bandeirensis Barringer,CR,Portaria 443/2014,Agalinis bandeirensis
Orobanchaceae,Agalinis brachyphylla (Chdo am. & Schltdl.) D'Arcy,VU,Portaria 443/2014,Agalinis brachyphylla
Orobanchaceae,Agalinis itambensis V.C.Souza & S.I.Elias,EN,Portaria 443/2014,Agalinis itambensis
Orobanchaceae,Agalinis nana S.I.Elias & V.C.Souza,EN,Portaria 443/2014,Agalinis nana
Orobanchaceae,Agalinis ramulifera Barringer,EN,Portaria 443/2014,Agalinis ramulifera
Orobanchaceae,Agalinis schwackeana (Diels) V.C.Souza & Giul.,CR,Portaria 443/2014,Agalinis schwackeana
Orobanchaceae,Esterhazya caesarea (Cham. & Schltdl.) V.C.Souza,VU,Portaria 443/2014,Esterhazya caesarea
Orobanchaceae,Magdalenaea limae Brade,CR,Portaria 443/2014,Magdalenaea limae
Orobanchaceae,Nothochilus coccineus Radlk.,EN,Portaria 443/2014,Nothochilus coccineus
Oxalidaceae,Oxalis arachnoidea Progel,CR,Portaria 443/2014,Oxalis arachnoidea
Oxalidaceae,Oxalis bela-vitoriae Lourteig,CR,Portaria 443/2014,Oxalis bela-vitoriae
Oxalidaceae,Oxalis blackii Lourteig,CR,Portaria 443/2014,Oxalis blackii
Oxalidaceae,Oxalis clausenii Lourteig,CR,Portaria 443/2014,Oxalis clausenii
Oxalidaceae,Oxalis diamantinae Knuth,CR,Portaria 443/2014,Oxalis diamantinae
Oxalidaceae,Oxalis doceana Lourteig,CR,Portaria 443/2014,Oxalis doceana
Oxalidaceae,Oxalis hyalotricha Lourteig,EN,Portaria 443/2014,Oxalis hyalotricha
Oxalidaceae,Oxalis impatiens Vell.,EN,Portaria 443/2014,Oxalis impatiens
Oxalidaceae,Oxalis kuhlmannii Lourteig,CR,Portaria 443/2014,Oxalis kuhlmannii
Oxalidaceae,Oxalis mandioccana Raddi,VU,Portaria 443/2014,Oxalis mandioccana
Oxalidaceae,Oxalis paranaensis Lourteig,CR,Portaria 443/2014,Oxalis paranaensis
Oxalidaceae,Oxalis praetexta Progel,EN,Portaria 443/2014,Oxalis praetexta
Pallaviciniaceae,Jensenia difformis (Nees) Grolle,EN,Portaria 443/2014,Jensenia difformis
Passifloraceae,Passiflora hatschbachii Cervi,EN,Portaria 443/2014,Passiflora hatschbachii
Passifloraceae,Passiflora imbeana Sacco,EN,Portaria 443/2014,Passiflora imbeana
Passifloraceae,Passiflora ischnoclada Harms,CR,Portaria 443/2014,Passiflora ischnoclada
Passifloraceae,Passiflora margaritae Sacco,EN,Portaria 443/2014,Passiflora margaritae
Passifloraceae,Passiflora setulosa Killip,EN,Portaria 443/2014,Passiflora setulosa
Passifloraceae,Passiflora urubiciensis Cervi,EN,Portaria 443/2014,Passiflora urubiciensis
Pentaphylacaceae,Ternstroemia cuneifolia Gardner,VU,Portaria 443/2014,Ternstroemia cuneifolia
Phyllanthaceae,Phyllanthus gladiatus Müll.Arg.,VU,Portaria 443/2014,Phyllanthus gladiatus
Phytolaccaceae,Microtea bahiensis Marchior. & J.C.Siqueira,EN,Portaria 443/2014,Microtea bahiensis
Phytolaccaceae,Microtea papilosa Marchior. & J.C.Siqueira,VU,Portaria 443/2014,Microtea papilosa
Picramniaceae,Picramnia coccinea W.W.Thomas,EN,Portaria 443/2014,Picramnia coccinea
Piperaceae,Peperomia cordigera Dahlst.,VU,Portaria 443/2014,Peperomia cordigera
Piperaceae,Peperomia gracilis Dahlst.,EN,Portaria 443/2014,Peperomia gracilis
Piperaceae,Peperomia guarujana C.DC.,CR,Portaria 443/2014,Peperomia guarujana
Piperaceae,Peperomia hemmendorffii Yunck.,EN,Portaria 443/2014,Peperomia hemmendorffii
Piperaceae,Peperomia itatiaiana Yunck.,EN,Portaria 443/2014,Peperomia itatiaiana
Piperaceae,Peperomia loefgrenii Yunck.,EN,Portaria 443/2014,Peperomia loefgrenii
Piperaceae,Peperomia rostulatiformis Yunck.,EN,Portaria 443/2014,Peperomia rostulatiformis
Piperaceae,Peperomia rufispica Yunck.,CR,Portaria 443/2014,Peperomia rufispica
Piperaceae,Peperomia suboppositifolia Yunck.,EN,Portaria 443/2014,Peperomia suboppositifolia
Piperaceae,Piper amparoense Yunck.,EN,Portaria 443/2014,Piper amparoense
Piperaceae,Piper anostachyum Yunck.,EN,Portaria 443/2014,Piper anostachyum
Piperaceae,Piper barretoi Yunck.,EN,Portaria 443/2014,Piper barretoi
Piperaceae,Piper bennettianum C.DC.,VU,Portaria 443/2014,Piper bennettianum
Piperaceae,Piper carautensei E.F.Guim. & Carv.-Silva,EN,Portaria 443/2014,Piper carautensei
Piperaceae,Piper casteloense Yunck.,EN,Portaria 443/2014,Piper casteloense
Piperaceae,Piper duartei E.F.Guim. & Carv.-Silva,VU,Portaria 443/2014,Piper duartei
Piperaceae,Piper edwallii Yunck.,EN,Portaria 443/2014,Piper edwallii
Piperaceae,Piper hatschbachii Yunck.,CR,Portaria 443/2014,Piper hatschbachii
Piperaceae,Piper hoehnei Yunck.,EN,Portaria 443/2014,Piper hoehnei
Piperaceae,Piper juliflorum Nees & Mart.,EN,Portaria 443/2014,Piper juliflorum
Piperaceae,Piper kuhlmannii Yunck.,VU,Portaria 443/2014,Piper kuhlmannii
Piperaceae,Piper laevicarpum Yunck.,EN,Portaria 443/2014,Piper laevicarpum
Piperaceae,Piper loefgrenii Yunck.,VU,Portaria 443/2014,Piper loefgrenii
Piperaceae,Piper oblancifolium Yunck.,EN,Portaria 443/2014,Piper oblancifolium
Piperaceae,Piper piritubanum Yunck.,EN,Portaria 443/2014,Piper piritubanum
Piperaceae,Piper rioense Yunck.,EN,Portaria 443/2014,Piper rioense
Piperaceae,Piper sampaioi Yunck.,CR,Portaria 443/2014,Piper sampaioi
Piperaceae,Piper scabrellum Yunck.,EN,Portaria 443/2014,Piper scabrellum
Plagiochilaceae,Plagiochila boryana Gottsche ex Steph.,EN,Portaria 443/2014,Plagiochila boryana
Plantaginaceae,Achetaria caparaoense (Brade) V.C.Souza,CR,Portaria 443/2014,Achetaria caparaoense
Plantaginaceae,Achetaria latifolia V.C.Souza,CR,Portaria 443/2014,Achetaria latifolia
Plantaginaceae,Angelonia alternifolia V.C.Souza,CR,Portaria 443/2014,Angelonia alternifolia
Plantaginaceae,Bacopa cochlearia (Huber) L.B.Sm.,EN,Portaria 443/2014,Bacopa cochlearia
Plantaginaceae,Ildefonsia bibracteata Gardner,CR,Portaria 443/2014,Ildefonsia bibracteata
Plantaginaceae,Plantago turficola Rahn,EN,Portaria 443/2014,Plantago turficola
Plantaginaceae,Stemodia harleyi B.L.Turner,VU,Portaria 443/2014,Stemodia harleyi
Plantaginaceae,Stemodia hyptoides Cham. & Schltdl.,VU,Portaria 443/2014,Stemodia hyptoides
Poaceae,Agrostis lenis Roseng. et al.,VU,Portaria 443/2014,Agrostis lenis
Poaceae,Agrostis longiberbis Hack. ex L.B.Sm.,EN,Portaria 443/2014,Agrostis longiberbis
Poaceae,Altoparadisium chapadense Filg. et al.,CR,Portaria 443/2014,Altoparadisium chapadense
Poaceae,Andropogon glaucophyllus Roseng. et al.,EN,Portaria 443/2014,Andropogon glaucophyllus
Poaceae,Anomochloa marantoidea Brongn.,EN,Portaria 443/2014,Anomochloa marantoidea
Poaceae,Anthaenantiopsis fiebrigii Parodi,CR,Portaria 443/2014,Anthaenantiopsis fiebrigii
Poaceae,Apoclada simplex McClure & L.B.Sm.,EN,Portaria 443/2014,Apoclada simplex
Poaceae,Aristida brasiliensis Longhi-Wagner,EN,Portaria 443/2014,Aristida brasiliensis
Poaceae,Aristida constricta Longhi-Wagner,CR,Portaria 443/2014,Aristida constricta
Poaceae,Arthropogon xerachne Ekman,CR,Portaria 443/2014,Arthropogon xerachne
Poaceae,Arundinella deppeana Nees ex Steud.,VU,Portaria 443/2014,Arundinella deppeana
Poaceae,Axonopus carajasensis Bastos,EN,Portaria 443/2014,Axonopus carajasensis
Poaceae,Axonopus fastigiatus (Nees ex Trin.) Kuhlm.,VU,Portaria 443/2014,Axonopus fastigiatus
Poaceae,"Axonopus hydrolithicus (Filg., Davidse & Zuloaga) A. López & Morrone",CR,Portaria 443/2014,Axonopus hydrolithicus
Poaceae,Axonopus monticola G.A.Black,EN,Portaria 443/2014,Axonopus monticola
Poaceae,Axonopus ramboi G.A.Black,EN,Portaria 443/2014,Axonopus ramboi
Poaceae,Axonopus uninodis (Hack.) G.A.Black,CR,Portaria 443/2014,Axonopus uninodis
Poaceae,Bothriochloa laguroides (DC.) Herter,VU,Portaria 443/2014,Bothriochloa laguroides
Poaceae,Bromidium ramboi (Parodi) Rúgolo,CR,Portaria 443/2014,Bromidium ramboi
Poaceae,"Cambajuva ulei P.L. Viana, L.G. Clark & Filg.",EN,Portaria 443/2014,Cambajuva ulei
Poaceae,Canastra lanceolata (Filg.) Morrone et al.,CR,Portaria 443/2014,Canastra lanceolata
Poaceae,"Chascolytrum brasiliense (Nees ex Steud.) Essi, Longhi-Wagner & Souza-Chies",EN,Portaria 443/2014,Chascolytrum brasiliense
Poaceae,"Chascolytrum bulbosum (Parodi) Essi, Longhi-Wagner & Souza-Chies",CR,Portaria 443/2014,Chascolytrum bulbosum
Poaceae,"Chascolytrum itatiaiae (Ekman) Essi, Longhi-Wagner & Souza-Chies",EN,Portaria 443/2014,Chascolytrum itatiaiae
Poaceae,"Chascolytrum parodianum (Roseng., Arrill. & Izag.) Matthei",CR,Portaria 443/2014,Chascolytrum parodianum
Poaceae,Chascolytrum scabrum (Nees ex Steud.) Matthei,EN,Portaria 443/2014,Chascolytrum scabrum
Poaceae,Chusquea attenuata (Döll) L.G. Clark,EN,Portaria 443/2014,Chusquea attenuata
Poaceae,Chusquea baculifera Silveira,CR,Portaria 443/2014,Chusquea baculifera
Poaceae,Chusquea erecta L.G.Clark,EN,Portaria 443/2014,Chusquea erecta
Poaceae,Chusquea heterophylla Nees,EN,Portaria 443/2014,Chusquea heterophylla
Poaceae,Chusquea pulchella L.G.Clark,EN,Portaria 443/2014,Chusquea pulchella
Poaceae,Chusquea tenuiglumis Döll,CR,Portaria 443/2014,Chusquea tenuiglumis
Poaceae,Colanthelia macrostachya (Nees) McClure,EN,Portaria 443/2014,Colanthelia macrostachya
Poaceae,Danthonia cirrata Hack. & Arechav.,EN,Portaria 443/2014,Danthonia cirrata
Poaceae,Deschampsia caespitosa (L.) P.Beauv.,EN,Portaria 443/2014,Deschampsia caespitosa
Poaceae,Diandrolyra tatianae Soderstr. & Zuloaga,EN,Portaria 443/2014,Diandrolyra tatianae
Poaceae,Digitaria neesiana Henrard,EN,Portaria 443/2014,Digitaria neesiana
Poaceae,Glaziophyton mirabile Franch.,EN,Portaria 443/2014,Glaziophyton mirabile
Poaceae,Gymnopogon doellii Boechat & Valls,CR,Portaria 443/2014,Gymnopogon doellii
Poaceae,Leersia ligularis Trin.,VU,Portaria 443/2014,Leersia ligularis
Poaceae,Lithachne horizontalis Chase,EN,Portaria 443/2014,Lithachne horizontalis
Poaceae,Luziola brasiliensis (Trin.) Pilg.,VU,Portaria 443/2014,Luziola brasiliensis
Poaceae,Melica arzivencoi Valls & Barcellos,EN,Portaria 443/2014,Melica arzivencoi
Poaceae,Merostachys abadiana Send.,CR,Portaria 443/2014,Merostachys abadiana
Poaceae,Merostachys burmanii Send.,EN,Portaria 443/2014,Merostachys burmanii
Poaceae,Merostachys caucaiana Send.,CR,Portaria 443/2014,Merostachys caucaiana
Poaceae,Merostachys scandens Send.,CR,Portaria 443/2014,Merostachys scandens
Poaceae,Ocellochloa brachystachya (Trin.) Zuloaga & Morrone,CR,Portaria 443/2014,Ocellochloa brachystachya
Poaceae,Olyra latispicula Soderstr. & Zuloaga,CR,Portaria 443/2014,Olyra latispicula
Poaceae,Parianella carvalhoi (R.P. Oliveira & Longhi-Wagner) F.M. Ferreira & R.,CR,Portaria 443/2014,Parianella carvalhoi
Poaceae,Paspalum biaristatum Filg. & Davidse,EN,Portaria 443/2014,Paspalum biaristatum
Poaceae,Paspalum longiaristatum Davidse & Filg.,EN,Portaria 443/2014,Paspalum longiaristatum
Poaceae,Paspalum niquelandiae  Filg.,EN,Portaria 443/2014,Paspalum niquelandiae
Poaceae,Paspalum rawitscheri Paspalum rawitscheri (Parodi) Chase ex G.H. Rua & Valls,EN,Portaria 443/2014,Paspalum rawitscheri
Poaceae,Paspalum repandum (Nees) G.H. Rua & Valls,EN,Portaria 443/2014,Paspalum repandum
Poaceae,Piptochaetium alpinum L.B.Sm.,EN,Portaria 443/2014,Piptochaetium alpinum
Poaceae,Piptochaetium palustre Muj.-Sall. & Longhi-Wagner,CR,Portaria 443/2014,Piptochaetium palustre
Poaceae,Poa bradei Pilg.,EN,Portaria 443/2014,Poa bradei
Poaceae,Poa reitzii Swallen,EN,Portaria 443/2014,Poa reitzii
Poaceae,Raddia angustifolia Soderstr. & Zuloaga,CR,Portaria 443/2014,Raddia angustifolia
Poaceae,Raddia distichophylla (Schrad. ex Nees) Chase,EN,Portaria 443/2014,Raddia distichophylla
Poaceae,Reitzia smithii Swallen,VU,Portaria 443/2014,Reitzia smithii
Poaceae,Schizachyrium scabriflorum (Rupr. ex Hack.) A. Camus,EN,Portaria 443/2014,Schizachyrium scabriflorum
Poaceae,Setaria parviflora var. pilosissima (Hack.) Pensiero,CR,Portaria 443/2014,Setaria parviflora var. pilosissima
Poaceae,Setaria stolonifera Boldrini,CR,Portaria 443/2014,Setaria stolonifera
Poaceae,Sporobolus apiculatus Boechat & Longhi-Wagner,EN,Portaria 443/2014,Sporobolus apiculatus
Poaceae,Sucrea maculata Soderstr.,EN,Portaria 443/2014,Sucrea maculata
Poaceae,Sucrea sampaiana Soderstr.,EN,Portaria 443/2014,Sucrea sampaiana
Poaceae,Triraphis devia Filg. & Zuloaga,EN,Portaria 443/2014,Triraphis devia
Poaceae,Zizaniopsis bonariensis (Balansa & Poitr.) Speg.,EN,Portaria 443/2014,Zizaniopsis bonariensis
Podocarpaceae,Podocarpus barretoi Laubenf. & Silba,CR,Portaria 443/2014,Podocarpus barretoi
Podocarpaceae,Podocarpus brasiliensis Laubenf.,VU,Portaria 443/2014,Podocarpus brasiliensis
Podostemaceae,Mourera weddelliana Tul.,VU,Portaria 443/2014,Mourera weddelliana
Podostemaceae,Podostemum ovatum C.T.Philbrick & Novelo,EN,Portaria 443/2014,Podostemum ovatum
Podostemaceae,Podostemum rutifolium Warm.,VU,Portaria 443/2014,Podostemum rutifolium
Podostemaceae,Podostemum saldanhanum (Warm.) C.T.Philbrick & Novelo,CR,Portaria 443/2014,Podostemum saldanhanum
Polygalaceae,Polygala franchetii Chodat,EN,Portaria 443/2014,Polygala franchetii
Polygalaceae,Polygala selaginoides A.W.Benn.,EN,Portaria 443/2014,Polygala selaginoides
Polygalaceae,Polygala stephaniana Marques,EN,Portaria 443/2014,Polygala stephaniana
Polygalaceae,Polygala tamariscea Mart. ex A.W.Benn.,VU,Portaria 443/2014,Polygala tamariscea
Polypodiaceae,Alansmia senilis (Fée) Moguel & M. Kessler,CR,Portaria 443/2014,Alansmia senilis
Polypodiaceae,Ceradenia capillaris (Desv.) L.E.Bishop,VU,Portaria 443/2014,Ceradenia capillaris
Polypodiaceae,Ceradenia glaziovii (Baker) Labiak,EN,Portaria 443/2014,Ceradenia glaziovii
Polypodiaceae,Ceradenia warmingii (C.Chr.) Labiak,CR,Portaria 443/2014,Ceradenia warmingii
Polypodiaceae,Grammitis fluminensis Fée,EN,Portaria 443/2014,Grammitis fluminensis
Polypodiaceae,Lellingeria brasiliensis (Rosenst.) Labiak,VU,Portaria 443/2014,Lellingeria brasiliensis
Polypodiaceae,Lellingeria itatimensis (C.Chr.) A.R.Sm. & R.C.Moran,CR,Portaria 443/2014,Lellingeria itatimensis
Polypodiaceae,Lellingeria tamandarei (Rosenst.) A.R.Sm. & R.C.Moran,EN,Portaria 443/2014,Lellingeria tamandarei
Polypodiaceae,Moranopteris perpusilla (Maxon) R.Y. Hirai & J. Prado,EN,Portaria 443/2014,Moranopteris perpusilla
Polypodiaceae,Pecluma hoehnii (A.Samp.) Salino,CR,Portaria 443/2014,Pecluma hoehnii
Polypodiaceae,Pecluma imbeana (Brade) Salino,CR,Portaria 443/2014,Pecluma imbeana
Polypodiaceae,Pecluma insularis (Brade) Salino,CR,Portaria 443/2014,Pecluma insularis
Polypodiaceae,Pleopeltis alborufula (Brade) Salino,EN,Portaria 443/2014,Pleopeltis alborufula
Polypodiaceae,Pleopeltis monoides (Weath.) Salino,EN,Portaria 443/2014,Pleopeltis monoides
Polypodiaceae,Pleopeltis trindadensis (Brade) Salino,CR,Portaria 443/2014,Pleopeltis trindadensis
Polypodiaceae,Stenogrammitis limula (H. Christ) Labiak,CR,Portaria 443/2014,Stenogrammitis limula
Polypodiaceae,Stenogrammitis pumila (Labiak) Labiak,CR,Portaria 443/2014,Stenogrammitis pumila
Polypodiaceae,Terpsichore semihirsuta (Klotzsch) A.R.Sm.,EN,Portaria 443/2014,Terpsichore semihirsuta
Polypodiaceae,Terpsichore taxifolia (L.) A.R.Sm.,EN,Portaria 443/2014,Terpsichore taxifolia
Portulacaceae,Portulaca hatschbachii D.Legrand,EN,Portaria 443/2014,Portulaca hatschbachii
Pottiaceae,Leptodontium wallisii (Müll.Hal.) Kindb.,VU,Portaria 443/2014,Leptodontium wallisii
Primulaceae,Lysimachia barbata (P. Taylor) U. Manns & Anderb.,EN,Portaria 443/2014,Lysimachia barbata
Primulaceae,Lysimachia buxifolia Molina,EN,Portaria 443/2014,Lysimachia buxifolia
Primulaceae,Myrsine congesta (Sw.) Pipoly,EN,Portaria 443/2014,Myrsine congesta
Primulaceae,Myrsine glazioviana Warm.,EN,Portaria 443/2014,Myrsine glazioviana
Primulaceae,Myrsine villosissima A.DC.,EN,Portaria 443/2014,Myrsine villosissima
Proteaceae,Euplassa cantareirae Sleumer,EN,Portaria 443/2014,Euplassa cantareirae
Proteaceae,Euplassa incana (Klotzsch) I.M.Johnst.,VU,Portaria 443/2014,Euplassa incana
Proteaceae,Euplassa nebularis Rambo & Sleumer,EN,Portaria 443/2014,Euplassa nebularis
Proteaceae,Euplassa semicostata Plana,EN,Portaria 443/2014,Euplassa semicostata
