familia,especie,cat_ameaca_br,fonte
Melastomataceae,Microlicia flava R.Romero,EN,Portaria 443/2014
Melastomataceae,Microlicia glazioviana Cogn.,EN,Portaria 443/2014
Melastomataceae,Microlicia humilis Naudin,VU,Portaria 443/2014
Melastomataceae,Microlicia macedoi L.B.Sm. & Wurdack,EN,Portaria 443/2014
Melastomataceae,Microlicia microphylla (Naudin) Cogn.,CR,Portaria 443/2014
Melastomataceae,Microlicia obtusifolia Cogn. ex R.Romero,EN,Portaria 443/2014
Melastomataceae,Microlicia psammophila Wurdack,EN,Portaria 443/2014
Melastomataceae,Mouriri megasperma Morley,CR,Portaria 443/2014
Melastomataceae,Ossaea warmingiana Cogn.,VU,Portaria 443/2014
Melastomataceae,Rhynchanthera latifolia Cogn.,VU,Portaria 443/2014
Melastomataceae,Svitramia integerrima R.Romero & A.B.Martins,EN,Portaria 443/2014
Melastomataceae,Svitramia minor R.Romero & A.B.Martins,VU,Portaria 443/2014
Melastomataceae,Svitramia wurdackiana R.Romero & A.B.Martins,VU,Portaria 443/2014
Melastomataceae,Tibouchina apparicioi Brade,EN,Portaria 443/2014
Melastomataceae,Tibouchina bergiana Cogn.,EN,Portaria 443/2014
Melastomataceae,Tibouchina boudetii P.J.F.Guim. & R.Goldenb.,VU,Portaria 443/2014
Melastomataceae,Tibouchina castellensis Brade,CR,Portaria 443/2014
Melastomataceae,Tibouchina quartzophila Brade,EN,Portaria 443/2014
Melastomataceae,Tibouchina riedeliana Cogn.,EN,Portaria 443/2014
Melastomataceae,Trembleya calycina Trembleya,EN,Portaria 443/2014
Melastomataceae,Trembleya chamissoana Naudin,EN,Portaria 443/2014
Melastomataceae,Trembleya hatschbachii Wurdack & E.Martins,EN,Portaria 443/2014
Melastomataceae,Trembleya pityoides Cham.,CR,Portaria 443/2014
Meliaceae,Cedrela fissilis Vell.,VU,Portaria 443/2014
Meliaceae,Cedrela lilloi C.DC.,EN,Portaria 443/2014
Meliaceae,Cedrela odorata L.,VU,Portaria 443/2014
Meliaceae,Swietenia macrophylla King,VU,Portaria 443/2014
Meliaceae,Trichilia blanchetii C.DC.,VU,Portaria 443/2014
Meliaceae,Trichilia florbranca T.D.Penn.,CR,Portaria 443/2014
Meliaceae,Trichilia magnifoliola T.D.Penn.,EN,Portaria 443/2014
Meliaceae,Trichilia micropetala T.D.Penn.,EN,Portaria 443/2014
Meliaceae,Trichilia stellato-tomentosa Kuntze,VU,Portaria 443/2014
Metzgeriaceae,Metzgeria hegewaldii Kuwah.,EN,Portaria 443/2014
Monimiaceae,Macropeplus friburgensis (Perkins) I.Santos & Peixoto,EN,Portaria 443/2014
Monimiaceae,Mollinedia eugeniifolia Perkins,EN,Portaria 443/2014
Monimiaceae,Mollinedia longicuspidata Perkins,EN,Portaria 443/2014
Monimiaceae,Mollinedia luizae Peixoto,VU,Portaria 443/2014
Moraceae,Dorstenia conceptionis Carauta,EN,Portaria 443/2014
Moraceae,Dorstenia hildegardis Carauta et al.,CR,Portaria 443/2014
Moraceae,Ficus cyclophylla (Miq.) Miq.,VU,Portaria 443/2014
Moraceae,Maclura brasiliensis (Mart.) Endl.,EN,Portaria 443/2014
Myristicaceae,Iryanthera campinae W.A.Rodrigues,VU,Portaria 443/2014
Myristicaceae,Virola bicuhyba (Schott ex Spreng.) Warb.,EN,Portaria 443/2014
Myristicaceae,Virola parvifolia Ducke,VU,Portaria 443/2014
Myristicaceae,Virola surinamensis (Rol. ex Rottb.) Warb.,VU,Portaria 443/2014
Myrtaceae,Accara elegans (DC.) Landrum,EN,Portaria 443/2014
Myrtaceae,Calycolpus legrandii Mattos,VU,Portaria 443/2014
Myrtaceae,Calyptranthes fusiformis M.L.Kawas.,VU,Portaria 443/2014
Myrtaceae,Calyptranthes hatschbachii D.Legrand,EN,Portaria 443/2014
Myrtaceae,Calyptranthes pileata D.Legrand,VU,Portaria 443/2014
Myrtaceae,Calyptranthes restingae Sobral,VU,Portaria 443/2014
Myrtaceae,Campomanesia espiritosantensis Landrum,CR,Portaria 443/2014
Myrtaceae,Campomanesia hirsuta Gardner,EN,Portaria 443/2014
Myrtaceae,Campomanesia macrobracteolata Landrum,VU,Portaria 443/2014
Myrtaceae,Campomanesia prosthecesepala Kiaersk.,EN,Portaria 443/2014
Myrtaceae,Campomanesia reitziana D.Legrand,VU,Portaria 443/2014
Myrtaceae,Eugenia blanda Sobral,EN,Portaria 443/2014
Myrtaceae,Eugenia brunoi Mattos,EN,Portaria 443/2014
Myrtaceae,Eugenia bunchosiifolia Nied.,VU,Portaria 443/2014
Myrtaceae,Eugenia disperma Vell.,VU,Portaria 443/2014
Myrtaceae,Eugenia hermesiana Mattos,CR,Portaria 443/2014
Myrtaceae,Eugenia imaruiensis D.Legrand,EN,Portaria 443/2014
Myrtaceae,Eugenia itacarensis Mattos,EN,Portaria 443/2014
Myrtaceae,Eugenia joenssonii Kausel,VU,Portaria 443/2014
Myrtaceae,Eugenia leonorae Mattos,EN,Portaria 443/2014
Myrtaceae,Eugenia macrobracteolata Mattos,EN,Portaria 443/2014
Myrtaceae,Eugenia malacantha D.Legrand,EN,Portaria 443/2014
Myrtaceae,Eugenia mattosii D.Legrand,EN,Portaria 443/2014
Myrtaceae,Eugenia myrciariifolia Soares-Silva & Sobral,EN,Portaria 443/2014
Myrtaceae,Eugenia neosericea Morais & Sobral,EN,Portaria 443/2014
Myrtaceae,Eugenia neotristis Sobral,EN,Portaria 443/2014
Myrtaceae,Eugenia oxyoentophylla Kiaersk.,EN,Portaria 443/2014
Myrtaceae,Eugenia pachyclada D.Legrand,EN,Portaria 443/2014
Myrtaceae,Eugenia peruibensis Mattos,EN,Portaria 443/2014
Myrtaceae,Eugenia pruinosa D.Legrand,EN,Portaria 443/2014
Myrtaceae,Eugenia pseudomalacantha D.Legrand,EN,Portaria 443/2014
Myrtaceae,Eugenia reitziana D.Legrand,EN,Portaria 443/2014
Myrtaceae,Eugenia rotundicosta D.Legrand,CR,Portaria 443/2014
Myrtaceae,Eugenia sclerocalyx D.Legrand,VU,Portaria 443/2014
Myrtaceae,Eugenia vattimoana Mattos,VU,Portaria 443/2014
Myrtaceae,Eugenia villaenovae Kiaersk.,EN,Portaria 443/2014
Myrtaceae,Marlierea krapovickae D.Legrand,EN,Portaria 443/2014
Myrtaceae,Marlierea lealcostae G.M.Barroso & Peixoto,CR,Portaria 443/2014
Myrtaceae,Marlierea skortzoviana Mattos,CR,Portaria 443/2014
Myrtaceae,Myrceugenia bracteosa (DC.) D.Legrand & Kausel,EN,Portaria 443/2014
Myrtaceae,Myrceugenia brevipedicellata (Burret) D.Legrand & Kausel,EN,Portaria 443/2014
Myrtaceae,Myrceugenia foveolata (O.Berg) Sobral,EN,Portaria 443/2014
Myrtaceae,Myrceugenia franciscensis (O.Berg) Landrum,EN,Portaria 443/2014
Myrtaceae,Myrceugenia gertii Landrum,EN,Portaria 443/2014
Myrtaceae,Myrceugenia hamoniana (Mattos) Sobral,EN,Portaria 443/2014
Myrtaceae,Myrceugenia hatschbachii Landrum,VU,Portaria 443/2014
Myrtaceae,Myrceugenia hoehnei (Burret) D.Legrand & Kausel,VU,Portaria 443/2014
Myrtaceae,Myrceugenia kleinii D.Legrand & Kausel,VU,Portaria 443/2014
Myrtaceae,Myrcia almasensis NicLugh.,EN,Portaria 443/2014
Myrtaceae,Myrcia diaphana (O.Berg) N.Silveira,VU,Portaria 443/2014
Myrtaceae,Myrcia follii G.M.Barroso & Peixoto,CR,Portaria 443/2014
Myrtaceae,Myrcia gilsoniana G.M.Barroso & Peixoto,CR,Portaria 443/2014
Myrtaceae,Myrcia hexasticha Kiaersk.,EN,Portaria 443/2014
Myrtaceae,Myrcia isaiana G.M.Barroso & Peixoto,EN,Portaria 443/2014
Myrtaceae,Myrcia limae G.M.Barroso & Peixoto,EN,Portaria 443/2014
Myrtaceae,Myrcia lineata (O.Berg) Nied.,EN,Portaria 443/2014
Myrtaceae,Myrcia magnifolia (O.Berg) Kiaersk.,CR,Portaria 443/2014
Myrtaceae,Myrcia neocambessedeana E.Lucas & Sobral,CR,Portaria 443/2014
Myrtaceae,Myrcia riodocensis G.M.Barroso & Peixoto,CR,Portaria 443/2014
Myrtaceae,Myrcia rupicola D.Legrand,EN,Portaria 443/2014
Myrtaceae,Myrciaria plinioides D.Legrand,VU,Portaria 443/2014
Myrtaceae,Neomitranthes amblymitra (Burret) Mattos,VU,Portaria 443/2014
Myrtaceae,Neomitranthes cordifolia (D.Legrand) D.Legrand,VU,Portaria 443/2014
Myrtaceae,Neomitranthes gracilis (Burret) N.Silveira,EN,Portaria 443/2014
Myrtaceae,Neomitranthes langsdorffii (O.Berg) Mattos,EN,Portaria 443/2014
Myrtaceae,Neomitranthes obtusa Sobral & Zambom,EN,Portaria 443/2014
Myrtaceae,Neomitranthes pedicellata (Burret) Mattos,EN,Portaria 443/2014
Myrtaceae,Neomitranthes sctictophylla (G.M.Barroso & Peixoto) M.Souza,EN,Portaria 443/2014
Myrtaceae,Plinia callosa Sobral,EN,Portaria 443/2014
Myrtaceae,Plinia complanata M.L.Kawas. & B.Holst,EN,Portaria 443/2014
Myrtaceae,Plinia edulis (Vell.) Sobral,VU,Portaria 443/2014
Myrtaceae,Plinia hatschbachii (Mattos) Sobral,EN,Portaria 443/2014
Myrtaceae,Plinia ilhensis G.M.Barroso,EN,Portaria 443/2014
Myrtaceae,Plinia muricata Sobral,EN,Portaria 443/2014
Myrtaceae,Plinia rara Sobral,EN,Portaria 443/2014
Myrtaceae,Plinia renatiana G.M.Barroso & Peixoto,EN,Portaria 443/2014
Myrtaceae,Psidium giganteum Mattos,EN,Portaria 443/2014
Myrtaceae,Psidium reptans (D.Legrand) Soares-Silva & Proença,EN,Portaria 443/2014
Myrtaceae,Siphoneugena kuhlmannii Mattos,VU,Portaria 443/2014
Ochnaceae,Luxemburgia angustifolia Planch.,VU,Portaria 443/2014
Ochnaceae,Luxemburgia corymbosa A.St.-Hil.,VU,Portaria 443/2014
Ochnaceae,Luxemburgia flexuosa Sastre,VU,Portaria 443/2014
Ochnaceae,Ouratea hatschbachii K.Yamam.,EN,Portaria 443/2014
Ochnaceae,Sauvagesia nitida Zappi & E.Lucas,VU,Portaria 443/2014
Oleaceae,Chionanthus fluminensis (Miers) P.S.Green,CR,Portaria 443/2014
Oleaceae,Chionanthus subsessilis (Eichler) P.S.Green,VU,Portaria 443/2014
Oleaceae,Chionanthus tenuis P.S.Green,CR,Portaria 443/2014
Orchidaceae,Acianthera adiri (Brade) Pridgeon & M.W.Chase,CR,Portaria 443/2014
Orchidaceae,Acianthera heringeri (Hoehne) F.Barros,CR,Portaria 443/2014
Orchidaceae,Acianthera langeana (Kraenzl.) Pridgeon & M.W.Chase,EN,Portaria 443/2014
Orchidaceae,Acianthera papillosa (Lindl.) Pridgeon & M.W.Chase,VU,Portaria 443/2014
Orchidaceae,Adamantinia miltonioides van den Berg & C.N.Gonç.,CR,Portaria 443/2014
Orchidaceae,Alatiglossum croesus (Rchb.f.) Baptista,CR,Portaria 443/2014
Orchidaceae,Anathallis colnagoi (Pabst) F.Barros & L.Guimarães,CR,Portaria 443/2014
Orchidaceae,Anathallis gehrtii (Hoehne & Schltr.) F.Barros,VU,Portaria 443/2014
Orchidaceae,Anathallis pabstii (Garay) Pridgeon & M.W.Chase,EN,Portaria 443/2014
Orchidaceae,Anathallis tigridens (Loefgr.) F.Barros & Barberena,VU,Portaria 443/2014
Orchidaceae,Baptistonia kautskyi (Pabst) Chiron & V.P.Castro,EN,Portaria 443/2014
Orchidaceae,Baptistonia truncata (Pabst) Chiron & V.P.Castro,CR,Portaria 443/2014
Orchidaceae,Barbosella trilobata Pabst,EN,Portaria 443/2014
Orchidaceae,Bifrenaria silvana V.P.Castro,CR,Portaria 443/2014
Orchidaceae,Bifrenaria wittigii (Rchb.f.) Hoehne,EN,Portaria 443/2014
Orchidaceae,Bipinnula biplumata (L.f.) Rchb.f.,CR,Portaria 443/2014
Orchidaceae,Bipinnula penicillata (Rchb.f.) Cisternas & Salazar,EN,Portaria 443/2014
Orchidaceae,Brachionidium restrepioides (Hoehne) Pabst,VU,Portaria 443/2014
Orchidaceae,Brachystele camporum (Lindl.) Schltr.,VU,Portaria 443/2014
Orchidaceae,Brasilaelia crispa (Lindl.) Campacci,VU,Portaria 443/2014
Orchidaceae,Brasilaelia grandis (Lindl. & Paxton) Gutfreund,VU,Portaria 443/2014
Orchidaceae,Brasilaelia lobata (Lindl.) Gutfreund,EN,Portaria 443/2014
Orchidaceae,Brasilaelia perrinii (Lindl.) Campacci,VU,Portaria 443/2014
Orchidaceae,Brasilaelia purpurata (Lindl. & Paxton) Campacci,VU,Portaria 443/2014
Orchidaceae,Brasilaelia tenebrosa (Rolfe) Campacci,EN,Portaria 443/2014
Orchidaceae,Brasilaelia xanthina (Lindl.) Campacci,EN,Portaria 443/2014
Orchidaceae,Brasilidium marshallianum (Rchb.f.) Campacci,CR,Portaria 443/2014
Orchidaceae,Brasilidium pectorale (Lindl.) Campacci,CR,Portaria 443/2014
Orchidaceae,Brasiliorchis schunkeana (Campacci & Kautsky) R.B.Singer et al.,EN,Portaria 443/2014
Orchidaceae,Brassia arachnoidea Barb.Rodr.,VU,Portaria 443/2014
Orchidaceae,Bulbophyllum arianeae Fraga & E.C.Smidt,CR,Portaria 443/2014
Orchidaceae,Bulbophyllum boudetianum Fraga,EN,Portaria 443/2014
Orchidaceae,Bulbophyllum kautskyi Toscano,VU,Portaria 443/2014
Orchidaceae,Campylocentrum pernambucense Hoehne,EN,Portaria 443/2014
Orchidaceae,Catasetum mattosianum Bicalho,EN,Portaria 443/2014
Orchidaceae,Cattleya aclandiae Lindl.,VU,Portaria 443/2014
Orchidaceae,Cattleya dormaniana Rchb.f.,EN,Portaria 443/2014
Orchidaceae,Cattleya granulosa Lindl.,VU,Portaria 443/2014
Orchidaceae,Cattleya guttata Lindl.,VU,Portaria 443/2014
Orchidaceae,Cattleya harrisoniana Batem. ex Lindl.,VU,Portaria 443/2014
Orchidaceae,Cattleya intermedia Grah.,VU,Portaria 443/2014
Orchidaceae,Cattleya labiata Lindl.,VU,Portaria 443/2014
Orchidaceae,Cattleya porphyroglossa Linden & Rchb.f.,CR,Portaria 443/2014
Orchidaceae,Cattleya schilleriana Rchb.f.,EN,Portaria 443/2014
Orchidaceae,Cattleya schofieldiana Rchb.f.,CR,Portaria 443/2014
Orchidaceae,Cattleya tenuis Campacci & Vedovello,EN,Portaria 443/2014
Orchidaceae,Cattleya tigrina A.Rich.,VU,Portaria 443/2014
Orchidaceae,Cattleya velutina Rchb.f.,VU,Portaria 443/2014
Orchidaceae,Cattleya walkeriana Gardner,VU,Portaria 443/2014
Orchidaceae,Cattleya warneri T.Moore,VU,Portaria 443/2014
Orchidaceae,Centroglossa castellensis Brade,CR,Portaria 443/2014
Orchidaceae,Chloraea membranacea Lindl.,EN,Portaria 443/2014
Orchidaceae,Cirrhaea fuscolutea Lindl.,EN,Portaria 443/2014
Orchidaceae,Cirrhaea loddigesii Lindl.,CR,Portaria 443/2014
Orchidaceae,Cirrhaea longiracemosa Hoehne,VU,Portaria 443/2014
Orchidaceae,Cleistes aphylla (Barb.Rodr.) Hoehne,EN,Portaria 443/2014
Orchidaceae,Codonorchis canisioi Mansf.,CR,Portaria 443/2014
Orchidaceae,Constantia cipoensis Porto & Brade,CR,Portaria 443/2014
Orchidaceae,Coppensia macronyx (Rchb.f.) F.Barros & V.T.Rodrigues,VU,Portaria 443/2014
Orchidaceae,Coppensia majevskyi (Toscano & V.P.Castro) Campacci,EN,Portaria 443/2014
Orchidaceae,Cyclopogon dutrae Schltr.,EN,Portaria 443/2014
Orchidaceae,Cycnoches pentadactylum Lindl.,EN,Portaria 443/2014
Orchidaceae,Cyrtopodium caiapoense L.C.Menezes,VU,Portaria 443/2014
Orchidaceae,Cyrtopodium hatschbachii Pabst,EN,Portaria 443/2014
Orchidaceae,Cyrtopodium lamellaticallosum J.A.N.Bat. & Bianch.,CR,Portaria 443/2014
Orchidaceae,Cyrtopodium latifolium Bianch. & J.A.N.Bat.,CR,Portaria 443/2014
Orchidaceae,Cyrtopodium linearifolium J.A.N.Batista & Bianchetti,CR,Portaria 443/2014
Orchidaceae,Cyrtopodium lissochiloides Hoehne & Schltr.,VU,Portaria 443/2014
Orchidaceae,Cyrtopodium palmifrons Rchb.f. & Warm.,VU,Portaria 443/2014
Orchidaceae,Cyrtopodium poecilum var. roseum Bianch. & J.A.N.Bat.,EN,Portaria 443/2014
Orchidaceae,Cyrtopodium triste Rchb.f. & Warm.,VU,Portaria 443/2014
Orchidaceae,Dichaea mosenii Cogn.,VU,Portaria 443/2014
Orchidaceae,Dryadella auriculigera (Rchb.f.) Luer,CR,Portaria 443/2014
Orchidaceae,Dryadella lilliputiana (Cogn.) Luer,VU,Portaria 443/2014
Orchidaceae,Dryadella susanae (Pabst) Luer,CR,Portaria 443/2014
Orchidaceae,Dungsia harpophylla (Rchb.f.) Chiron & V.P.Castro,VU,Portaria 443/2014
Orchidaceae,Dungsia kautskyi (Pabst) Chiron & V.P.Castro,CR,Portaria 443/2014
Orchidaceae,Encyclia bragancae Ruschi,EN,Portaria 443/2014
Orchidaceae,Epidendrum addae Pabst,VU,Portaria 443/2014
Orchidaceae,Epidendrum ecostatum Pabst,VU,Portaria 443/2014
Orchidaceae,Epidendrum henschenii Barb.Rodr.,EN,Portaria 443/2014
Orchidaceae,Epidendrum robustum Cogn.,VU,Portaria 443/2014
Orchidaceae,Epidendrum zappii Pabst,EN,Portaria 443/2014
Orchidaceae,Grandiphyllum divaricatum (Lindl.) Docha Neto,VU,Portaria 443/2014
Orchidaceae,Grandiphyllum hians (Lindl.) Docha Neto,VU,Portaria 443/2014
Orchidaceae,Grobya cipoensis F.Barros & Lourenço,CR,Portaria 443/2014
Orchidaceae,Grobya fascifera Rchb.f.,VU,Portaria 443/2014
Orchidaceae,Habenaria achalensis Kraenzl.,VU,Portaria 443/2014
Orchidaceae,Habenaria brachyplectron Hoehne & Schltr.,CR,Portaria 443/2014
Orchidaceae,Habenaria ernestulei Hoehne,EN,Portaria 443/2014
Orchidaceae,Habenaria galeandriformis Hoehne,CR,Portaria 443/2014
Orchidaceae,Habenaria itaculumia Garay,CR,Portaria 443/2014
Orchidaceae,Habenaria novaesii Edwall & Hoehne,CR,Portaria 443/2014
Orchidaceae,Habenaria piraquarensis Hoehne,EN,Portaria 443/2014
Orchidaceae,Hadrolaelia alaori (Brieger & Bicalho) Chiron & V.P.Castro,CR,Portaria 443/2014
Orchidaceae,Hadrolaelia brevipedunculata (Cogn.) Chiron & V.P.Castro,VU,Portaria 443/2014
Orchidaceae,Hadrolaelia jongheana (Rchb.f.) Chiron & V.P.Castro,EN,Portaria 443/2014
Orchidaceae,Hadrolaelia pumila (Hook.) Chiron & V.P.Castro,VU,Portaria 443/2014
Orchidaceae,Hadrolaelia pygmaea (Pabst) Chiron & V.P.Castro,EN,Portaria 443/2014
Orchidaceae,Hadrolaelia sincorana (Schltr.) Chiron & V.P.Castro,EN,Portaria 443/2014
Orchidaceae,Hadrolaelia wittigiana (Barb.Rodr.) Chiron & V.P.Castro,EN,Portaria 443/2014
Orchidaceae,Hoehneella heloisae Ruschi,CR,Portaria 443/2014
Orchidaceae,Hoffmannseggella briegeri (Blumensch. ex Pabst) V.P.Castro & Chiron,EN,Portaria 443/2014
Orchidaceae,Hoffmannseggella caulescens (Lindl.) H.G.Jones,EN,Portaria 443/2014
Orchidaceae,Hoffmannseggella endsfeldzii (Pabst) V.P.Castro & Chiron,CR,Portaria 443/2014
Orchidaceae,Hoffmannseggella ghillanyi (Pabst) H.G.Jones,EN,Portaria 443/2014
Orchidaceae,Hoffmannseggella gloedeniana (Hoehne) Chiron & V.P.Castro,CR,Portaria 443/2014
Orchidaceae,Hoffmannseggella kautskyana V.P.Castro & Chiron,CR,Portaria 443/2014
Orchidaceae,Hoffmannseggella milleri (Blumensch. ex Pabst) V.P.Castro & Chiron,CR,Portaria 443/2014
Orchidaceae,Hoffmannseggella mixta (Hoehne) Chiron & V.P.Castro,EN,Portaria 443/2014
Orchidaceae,Hoffmannseggella munchowiana (F.E.L.Miranda) V.P.Castro & Chiron,CR,Portaria 443/2014
Orchidaceae,Houlletia brocklehurstiana Lindl.,EN,Portaria 443/2014
Orchidaceae,Isabelia virginalis Barb.Rodr.,VU,Portaria 443/2014
Orchidaceae,Lophiaris schwambachiae (V.P.Castro & Toscano) Braem,VU,Portaria 443/2014
Orchidaceae,Malaxis jaraguae (Hoehne & Schltr.) Pabst,VU,Portaria 443/2014
Orchidaceae,Masdevallia discoidea Luer & Würstle,CR,Portaria 443/2014
Orchidaceae,Miltonia kayasimae Pabst,CR,Portaria 443/2014
Orchidaceae,Myoxanthus ruschii Fraga & L.Kollmann,CR,Portaria 443/2014
Orchidaceae,Myoxanthus seidelii (Pabst) Luer,CR,Portaria 443/2014
Orchidaceae,Neogardneria murrayana (Gardner ex Hook.) Schltr.,EN,Portaria 443/2014
Orchidaceae,Notylia microchila Cogn.,EN,Portaria 443/2014
Orchidaceae,Octomeria alexandri Schltr.,EN,Portaria 443/2014
Orchidaceae,Octomeria chamaeleptotes Rchb.f.,VU,Portaria 443/2014
Orchidaceae,Octomeria geraensis Barb.Rodr.,VU,Portaria 443/2014
Orchidaceae,Octomeria hatschbachii Schltr.,VU,Portaria 443/2014
Orchidaceae,Octomeria hoehnei Schltr.,EN,Portaria 443/2014
Orchidaceae,Octomeria lichenicola Barb.Rodr.,EN,Portaria 443/2014
Orchidaceae,Octomeria truncicola Barb.Rodr.,VU,Portaria 443/2014
Orchidaceae,Octomeria wawrae Rchb.f.,EN,Portaria 443/2014
Orchidaceae,Octomeria wilsoniana Hoehne,CR,Portaria 443/2014
Orchidaceae,Pabstia jugosa (Lindl.) Garay,EN,Portaria 443/2014
Orchidaceae,Pabstia schunkiana V.P.Castro,CR,Portaria 443/2014
Orchidaceae,Pabstiella bacillaris (Pabst) Luer,EN,Portaria 443/2014
Orchidaceae,Pabstiella carinifera (Barb.Rodr.) Luer,VU,Portaria 443/2014
Orchidaceae,Pabstiella castellensis (Brade) Luer,CR,Portaria 443/2014
Orchidaceae,Pabstiella conspersa (Hoehne) Luer,EN,Portaria 443/2014
Orchidaceae,Pabstiella garayi (Pabst) Luer,CR,Portaria 443/2014
Orchidaceae,Pabstiella lingua (Lindl.) Luer,EN,Portaria 443/2014
Orchidaceae,Pabstiella ruschii (Hoehne) Luer,CR,Portaria 443/2014
Orchidaceae,Phragmipedium vittatum (Vell.) Rolfe,VU,Portaria 443/2014
Orchidaceae,Phymatidium geiselii Ruschi,EN,Portaria 443/2014
Orchidaceae,Phymatidium glaziovii Toscano,VU,Portaria 443/2014
Orchidaceae,Phymatidium vogelii Pabst,VU,Portaria 443/2014
Orchidaceae,Polystachya rupicola Brade,CR,Portaria 443/2014
Orchidaceae,Pseudolaelia brejetubensis M.Frey,CR,Portaria 443/2014
Orchidaceae,Pseudolaelia canaanensis (Ruschi) F.Barros,VU,Portaria 443/2014
Orchidaceae,Pseudolaelia cipoensis Pabst,CR,Portaria 443/2014
Orchidaceae,Pseudolaelia citrina Pabst,EN,Portaria 443/2014
Orchidaceae,Pseudolaelia dutrae Ruschi,VU,Portaria 443/2014
Orchidaceae,Pteroglossa hilariana (Cogn.) Garay,EN,Portaria 443/2014
Orchidaceae,Rauhiella silvana Toscano,EN,Portaria 443/2014
Orchidaceae,Sarcoglottis alexandri Schltr. ex Mansf.,EN,Portaria 443/2014
Orchidaceae,Saundersia mirabilis Rchb.f.,EN,Portaria 443/2014
Orchidaceae,Saundersia paniculata Brade,VU,Portaria 443/2014
Orchidaceae,Scuticaria irwiniana Pabst,EN,Portaria 443/2014
Orchidaceae,Scuticaria itirapinensis Pabst,CR,Portaria 443/2014
Orchidaceae,Scuticaria kautskyi Pabst,CR,Portaria 443/2014
Orchidaceae,Scuticaria strictifolia Hoehne,EN,Portaria 443/2014
Orchidaceae,Specklinia gomesferreirae (Pabst) Luer,CR,Portaria 443/2014
Orchidaceae,Stigmatosema hatschbachii (Pabst) Garay,CR,Portaria 443/2014
Orchidaceae,Thelyschista ghillanyi (Pabst) Garay,VU,Portaria 443/2014
Orchidaceae,Thysanoglossa jordanensis Porto & Brade,EN,Portaria 443/2014
Orchidaceae,Trichopilia santoslimae Brade,CR,Portaria 443/2014
Orchidaceae,Vanilla dietschiana Edwall,VU,Portaria 443/2014
Orchidaceae,Vanilla dubia Hoehne,EN,Portaria 443/2014
Orchidaceae,Zygopetalum pabstii Toscano,EN,Portaria 443/2014
Orchidaceae,Zygostates kuhlmannii Brade,EN,Portaria 443/2014
Orchidaceae,Zygostates linearisepala (Senghas) Toscano,CR,Portaria 443/2014
Orobanchaceae,Agalinis bandeirensis Barringer,CR,Portaria 443/2014
Orobanchaceae,Agalinis brachyphylla (Chdo am. & Schltdl.) D'Arcy,VU,Portaria 443/2014
Orobanchaceae,Agalinis itambensis V.C.Souza & S.I.Elias,EN,Portaria 443/2014
Orobanchaceae,Agalinis nana S.I.Elias & V.C.Souza,EN,Portaria 443/2014
Orobanchaceae,Agalinis ramulifera Barringer,EN,Portaria 443/2014
Orobanchaceae,Agalinis schwackeana (Diels) V.C.Souza & Giul.,CR,Portaria 443/2014
Orobanchaceae,Esterhazya caesarea (Cham. & Schltdl.) V.C.Souza,VU,Portaria 443/2014
Orobanchaceae,Magdalenaea limae Brade,CR,Portaria 443/2014
Orobanchaceae,Nothochilus coccineus Radlk.,EN,Portaria 443/2014
Oxalidaceae,Oxalis arachnoidea Progel,CR,Portaria 443/2014
Oxalidaceae,Oxalis bela-vitoriae Lourteig,CR,Portaria 443/2014
Oxalidaceae,Oxalis blackii Lourteig,CR,Portaria 443/2014
Oxalidaceae,Oxalis clausenii Lourteig,CR,Portaria 443/2014
Oxalidaceae,Oxalis diamantinae Knuth,CR,Portaria 443/2014
Oxalidaceae,Oxalis doceana Lourteig,CR,Portaria 443/2014
Oxalidaceae,Oxalis hyalotricha Lourteig,EN,Portaria 443/2014
Oxalidaceae,Oxalis impatiens Vell.,EN,Portaria 443/2014
Oxalidaceae,Oxalis kuhlmannii Lourteig,CR,Portaria 443/2014
Oxalidaceae,Oxalis mandioccana Raddi,VU,Portaria 443/2014
Oxalidaceae,Oxalis paranaensis Lourteig,CR,Portaria 443/2014
Oxalidaceae,Oxalis praetexta Progel,EN,Portaria 443/2014
Pallaviciniaceae,Jensenia difformis (Nees) Grolle,EN,Portaria 443/2014
Passifloraceae,Passiflora hatschbachii Cervi,EN,Portaria 443/2014
Passifloraceae,Passiflora imbeana Sacco,EN,Portaria 443/2014
Passifloraceae,Passiflora ischnoclada Harms,CR,Portaria 443/2014
Passifloraceae,Passiflora margaritae Sacco,EN,Portaria 443/2014
Passifloraceae,Passiflora setulosa Killip,EN,Portaria 443/2014
Passifloraceae,Passiflora urubiciensis Cervi,EN,Portaria 443/2014
Pentaphylacaceae,Ternstroemia cuneifolia Gardner,VU,Portaria 443/2014
Phyllanthaceae,Phyllanthus gladiatus Müll.Arg.,VU,Portaria 443/2014
Phytolaccaceae,Microtea bahiensis Marchior. & J.C.Siqueira,EN,Portaria 443/2014
Phytolaccaceae,Microtea papilosa Marchior. & J.C.Siqueira,VU,Portaria 443/2014
Picramniaceae,Picramnia coccinea W.W.Thomas,EN,Portaria 443/2014
Piperaceae,Peperomia cordigera Dahlst.,VU,Portaria 443/2014
Piperaceae,Peperomia gracilis Dahlst.,EN,Portaria 443/2014
Piperaceae,Peperomia guarujana C.DC.,CR,Portaria 443/2014
Piperaceae,Peperomia hemmendorffii Yunck.,EN,Portaria 443/2014
