taxonid,especie,subespecie,rank,subpopulation,cat_ameaca_iucn
33900,Anadenanthera colubrina var. cebil,cebil,var.,s.i.,LR/lc
144262459,Anadenanthera peregrina,s.i.,s.i.,s.i.,LC
46107620,Anarchopterus criniger,s.i.,s.i.,s.i.,LC
46107890,Anarchopterus tectus,s.i.,s.i.,s.i.,LC
22680301,Anas acuta,s.i.,s.i.,s.i.,LC
22680287,Anas bahamensis,s.i.,s.i.,s.i.,LC
22736320,Anas flavirostris,s.i.,s.i.,s.i.,LC
22680310,Anas georgica,s.i.,s.i.,s.i.,LC
44392517,Anathallis guimaraensii,s.i.,s.i.,s.i.,VU
44393368,Anathallis kleinii,s.i.,s.i.,s.i.,CR
44392318,Anathallis tigridens,s.i.,s.i.,s.i.,EN
49254549,Anatya guttata,s.i.,s.i.,s.i.,LC
143322064,Anaxagorea acuminata,s.i.,s.i.,s.i.,LC
147660263,Anaxagorea angustifolia,s.i.,s.i.,s.i.,LC
145687796,Anaxagorea brachycarpa,s.i.,s.i.,s.i.,LC
145678174,Anaxagorea brevipes,s.i.,s.i.,s.i.,LC
143325869,Anaxagorea dolichocarpa,s.i.,s.i.,s.i.,LC
147660796,Anaxagorea manausensis,s.i.,s.i.,s.i.,LC
143321337,Anaxagorea petiolata,s.i.,s.i.,s.i.,LC
37434,Anaxagorea phaeocarpa,s.i.,s.i.,s.i.,LC
145694504,Anaxagorea rufa,s.i.,s.i.,s.i.,LC
49254643,Anax amazili,s.i.,s.i.,s.i.,LC
165012,Anax concolor,s.i.,s.i.,s.i.,LC
16405685,Anchoa cubana,s.i.,s.i.,s.i.,LC
16406269,Anchoa filifera,s.i.,s.i.,s.i.,LC
16406327,Anchoa hepsetus,s.i.,s.i.,s.i.,LC
16406486,Anchoa januaria,s.i.,s.i.,s.i.,LC
191214,Anchoa lyolepis,s.i.,s.i.,s.i.,LC
195022,Anchoa marinii,s.i.,s.i.,s.i.,LC
190104,Anchoa parva,s.i.,s.i.,s.i.,LC
98890443,Anchoa pectoralis,s.i.,s.i.,s.i.,LC
16406554,Anchoa spinifer,s.i.,s.i.,s.i.,LC
98891120,Anchoa tricolor,s.i.,s.i.,s.i.,LC
16406679,Anchovia clupeoides,s.i.,s.i.,s.i.,LC
98892186,Anchovia surinamensis,s.i.,s.i.,s.i.,LC
49830716,Anchoviella alleni,s.i.,s.i.,s.i.,LC
155294,Anchoviella brevirostris,s.i.,s.i.,s.i.,LC
49829877,Anchoviella carrikeri,s.i.,s.i.,s.i.,LC
20662212,Anchoviella cayennensis,s.i.,s.i.,s.i.,LC
190288,Anchoviella guianensis,s.i.,s.i.,s.i.,LC
49830509,Anchoviella jamesi,s.i.,s.i.,s.i.,LC
98893194,Anchoviella juruasanga,s.i.,s.i.,s.i.,LC
20662092,Anchoviella lepidentostole,s.i.,s.i.,s.i.,LC
129294756,Anchoviella sanfranciscana,s.i.,s.i.,s.i.,DD
187274,Anchoviella vaillanti,s.i.,s.i.,s.i.,LC
22702757,Ancistrops strigilatus,s.i.,s.i.,s.i.,LC
167809,Ancistrus dolichopterus,s.i.,s.i.,s.i.,LC
154648,Ancylopsetta kumperae,s.i.,s.i.,s.i.,DD
149211639,Andira anthelmia,s.i.,s.i.,s.i.,LC
149206846,Andira cordata,s.i.,s.i.,s.i.,LC
180258442,Andira cujabensis,s.i.,s.i.,s.i.,LC
19892939,Andira fraxinifolia,s.i.,s.i.,s.i.,LC
180251175,Andira humilis,s.i.,s.i.,s.i.,LC
60761659,Andira inermis,s.i.,s.i.,s.i.,LC
149213222,Andira legalis,s.i.,s.i.,s.i.,LC
149213409,Andira nitida,s.i.,s.i.,s.i.,LC
149206411,Andira ormosioides,s.i.,s.i.,s.i.,LC
144275633,Andira surinamensis,s.i.,s.i.,s.i.,LC
144318483,Andira vermifuga,s.i.,s.i.,s.i.,LC
177814942,Andradea floribunda,s.i.,s.i.,s.i.,LC
158169386,Andreadoxa flava,s.i.,s.i.,s.i.,CR
177830010,Androcalymma glabrifolium,s.i.,s.i.,s.i.,DD
107250301,Anemia candidoi,s.i.,s.i.,s.i.,DD
147657796,Angiola lineata,s.i.,s.i.,s.i.,LC
149210842,Angostura bracteata,s.i.,s.i.,s.i.,LC
177809114,Angostura quinquefolia,s.i.,s.i.,s.i.,VU
22679723,Anhima cornuta,s.i.,s.i.,s.i.,LC
22696702,Anhinga anhinga,s.i.,s.i.,s.i.,LC
143750143,Aniba affinis,s.i.,s.i.,s.i.,LC
149208267,Aniba burchellii,s.i.,s.i.,s.i.,LC
60762259,Aniba canelilla,s.i.,s.i.,s.i.,LC
143751904,Aniba citrifolia,s.i.,s.i.,s.i.,LC
149216108,Aniba desertorum,s.i.,s.i.,s.i.,LC
35215,Aniba ferrea,s.i.,s.i.,s.i.,EN
143817206,Aniba guianensis,s.i.,s.i.,s.i.,LC
143817324,Aniba hostmanniana,s.i.,s.i.,s.i.,LC
35217,Aniba intermedia,s.i.,s.i.,s.i.,VU
143818397,Aniba kappleri,s.i.,s.i.,s.i.,LC
143818505,Aniba megaphylla,s.i.,s.i.,s.i.,LC
143818659,Aniba panurensis,s.i.,s.i.,s.i.,LC
60762271,Aniba parviflora,s.i.,s.i.,s.i.,LC
35219,Aniba pedicellata,s.i.,s.i.,s.i.,CR
143819827,Aniba puchury-minor,s.i.,s.i.,s.i.,LC
143818816,Aniba riparia,s.i.,s.i.,s.i.,LC
33958,Aniba rosodora,s.i.,s.i.,s.i.,EN
35223,Aniba santalodora,s.i.,s.i.,s.i.,VU
143818961,Aniba taubertiana,s.i.,s.i.,s.i.,LC
143819016,Aniba terminalis,s.i.,s.i.,s.i.,LC
177824771,Aniba viridis,s.i.,s.i.,s.i.,LC
143819086,Aniba williamsii,s.i.,s.i.,s.i.,LC
167047,Anilius scytale,s.i.,s.i.,s.i.,LC
188897,Anisancylus dutrae,s.i.,s.i.,s.i.,LC
176953,Aniseia martinicensis,s.i.,s.i.,s.i.,LC
137106,Anisocanthon pygmaeus,s.i.,s.i.,s.i.,DD
178357,Anisolepis grilli,s.i.,s.i.,s.i.,LC
39907,Anisolepis undulatus,s.i.,s.i.,s.i.,VU
1308,Anisotremus moricandi,s.i.,s.i.,s.i.,LC
194408,Anisotremus surinamensis,s.i.,s.i.,s.i.,DD
194409,Anisotremus virginicus,s.i.,s.i.,s.i.,LC
143321981,Annona amazonica,s.i.,s.i.,s.i.,LC
143321408,Annona ambotay,s.i.,s.i.,s.i.,LC
36808,Annona asplundiana,s.i.,s.i.,s.i.,VU
38331,Annona atabapensis,s.i.,s.i.,s.i.,LC
143323131,Annona aurantiaca,s.i.,s.i.,s.i.,LC
34355,Annona bahiensis,s.i.,s.i.,s.i.,VU
143323606,Annona cacans,s.i.,s.i.,s.i.,LC
33360,Annona calcarata,s.i.,s.i.,s.i.,EN
141029675,Annona cordifolia,s.i.,s.i.,s.i.,LC
143324534,Annona crassiflora,s.i.,s.i.,s.i.,LC
145703592,Annona cuspidata,s.i.,s.i.,s.i.,LC
143323458,Annona densicoma,s.i.,s.i.,s.i.,LC
143322153,Annona dioica,s.i.,s.i.,s.i.,LC
143326154,Annona dolabripetala,s.i.,s.i.,s.i.,LC
141798448,Annona emarginata,s.i.,s.i.,s.i.,LC
143323850,Annona excellens,s.i.,s.i.,s.i.,LC
143320359,Annona exsucca,s.i.,s.i.,s.i.,LC
107250314,Annona ferruginea,s.i.,s.i.,s.i.,CR
142424510,Annona glabra,s.i.,s.i.,s.i.,LC
33363,Annona helosioides,s.i.,s.i.,s.i.,CR
143323671,Annona hypoglauca,s.i.,s.i.,s.i.,LC
141031202,Annona insignis,s.i.,s.i.,s.i.,LC
143323921,Annona jahnii,s.i.,s.i.,s.i.,LC
143321515,Annona leptopetala,s.i.,s.i.,s.i.,LC
141027597,Annona maritima,s.i.,s.i.,s.i.,LC
142423951,Annona montana,s.i.,s.i.,s.i.,LC
142423363,Annona mucosa,s.i.,s.i.,s.i.,LC
141032096,Annona neoinsignis,s.i.,s.i.,s.i.,LC
143325982,Annona neosalicifolia,s.i.,s.i.,s.i.,LC
143321574,Annona neosericea,s.i.,s.i.,s.i.,LC
141032454,Annona nitida,s.i.,s.i.,s.i.,LC
143321260,Annona nutans,s.i.,s.i.,s.i.,LC
145696410,Annona papilionella,s.i.,s.i.,s.i.,LC
33364,Annona pickelii,s.i.,s.i.,s.i.,NT
136996530,Annona reticulata,s.i.,s.i.,s.i.,LC
143321633,Annona rugulosa,s.i.,s.i.,s.i.,LC
143321692,Annona salzmannii,s.i.,s.i.,s.i.,LC
143324063,Annona sylvatica,s.i.,s.i.,s.i.,LC
142423146,Annona tenuiflora,s.i.,s.i.,s.i.,LC
33366,Annona ubatubensis,s.i.,s.i.,s.i.,LR/nt
143325083,Annona vepretorum,s.i.,s.i.,s.i.,LC
141034066,Annona williamsii,s.i.,s.i.,s.i.,LC
36006,Annona xylopiifolia,s.i.,s.i.,s.i.,LR/nt
189151,Anodontites elongatus,s.i.,s.i.,s.i.,DD
189396,Anodontites tenebricosus,s.i.,s.i.,s.i.,LC
189352,Anodontites trigonus,s.i.,s.i.,s.i.,DD
22685527,Anodorhynchus glaucus,s.i.,s.i.,s.i.,CR
22685516,Anodorhynchus hyacinthinus,s.i.,s.i.,s.i.,VU
22685521,Anodorhynchus leari,s.i.,s.i.,s.i.,EN
203078,Anolis auratus,s.i.,s.i.,s.i.,LC
44577278,Anolis bombiceps,s.i.,s.i.,s.i.,LC
75089949,Anolis brasiliensis,s.i.,s.i.,s.i.,LC
66080080,Anolis chrysolepis,s.i.,s.i.,s.i.,LC
203091,Anolis fuscoauratus,s.i.,s.i.,s.i.,LC
63488563,Anolis meridionalis,s.i.,s.i.,s.i.,LC
75099536,Anolis philopunctatus,s.i.,s.i.,s.i.,LC
75099790,Anolis phyllorhinus,s.i.,s.i.,s.i.,LC
66080108,Anolis planiceps,s.i.,s.i.,s.i.,LC
44577684,Anolis punctatus,s.i.,s.i.,s.i.,LC
44577756,Anolis scypheus,s.i.,s.i.,s.i.,LC
48279813,Anolis tandai,s.i.,s.i.,s.i.,LC
44577804,Anolis trachyderma,s.i.,s.i.,s.i.,LC
44577819,Anolis transversalis,s.i.,s.i.,s.i.,LC
55051,Anomaloglossus baeobatrachus,s.i.,s.i.,s.i.,DD
135874,Anomaloglossus kaiei,s.i.,s.i.,s.i.,EN
77319999,Anomaloglossus leopardus,s.i.,s.i.,s.i.,LC
55134,Anomaloglossus praderioi,s.i.,s.i.,s.i.,DD
55142,Anomaloglossus roraima,s.i.,s.i.,s.i.,DD
55151,Anomaloglossus stepheni,s.i.,s.i.,s.i.,LC
55156,Anomaloglossus tamacuarensis,s.i.,s.i.,s.i.,DD
137659,Anomiopus birai,s.i.,s.i.,s.i.,DD
137099,Anomiopus bonariensis,s.i.,s.i.,s.i.,LC
138287,Anomiopus caputipilus,s.i.,s.i.,s.i.,DD
138219,Anomiopus gracilis,s.i.,s.i.,s.i.,DD
137252,Anomiopus howdeni,s.i.,s.i.,s.i.,DD
137617,Anomiopus laetus,s.i.,s.i.,s.i.,DD
137368,Anomiopus nigrocoeruleus,s.i.,s.i.,s.i.,LC
137079,Anomiopus parallelus,s.i.,s.i.,s.i.,LC
137496,Anomiopus pictus,s.i.,s.i.,s.i.,DD
137150,Anomiopus smaragdinus,s.i.,s.i.,s.i.,LC
138104,Anomiopus soledari,s.i.,s.i.,s.i.,DD
138238,Anomiopus virescens,s.i.,s.i.,s.i.,LC
22686985,Anopetia gounellei,s.i.,s.i.,s.i.,LC
123356234,Anoplogaster brachycera,s.i.,s.i.,s.i.,DD
18123960,Anoplogaster cornuta,s.i.,s.i.,s.i.,LC
18123632,Anotopterus pharao,s.i.,s.i.,s.i.,LC
123321065,Anotopterus vorax,s.i.,s.i.,s.i.,LC
134878968,Anotosaura vanzolinia,s.i.,s.i.,s.i.,LC
88108473,Anoura caudifer,s.i.,s.i.,s.i.,LC
88109511,Anoura geoffroyi,s.i.,s.i.,s.i.,LC
22694799,Anous minutus,s.i.,s.i.,s.i.,LC
22694794,Anous stolidus,s.i.,s.i.,s.i.,LC
190459,Antennarius multiocellatus,s.i.,s.i.,s.i.,LC
16406979,Antennarius striatus,s.i.,s.i.,s.i.,LC
143619704,Anthias asperilinguis,s.i.,s.i.,s.i.,LC
16407002,Anthias nicholsi,s.i.,s.i.,s.i.,LC
145688457,Anthodiscus amazonicus,s.i.,s.i.,s.i.,LC
179302357,Anthodon decussatum,s.i.,s.i.,s.i.,LC
22687130,Anthracothorax nigricollis,s.i.,s.i.,s.i.,LC
22687122,Anthracothorax viridigula,s.i.,s.i.,s.i.,LC
44392602,Anthurium bonplandii,s.i.,s.i.,s.i.,LC
44392999,Anthurium lhotzkyanum,s.i.,s.i.,s.i.,LC
44393359,Anthurium sagittatum,s.i.,s.i.,s.i.,LC
86596978,Anthurium sinuatum,s.i.,s.i.,s.i.,LC
22718585,Anthus correndera,s.i.,s.i.,s.i.,LC
22718594,Anthus furcatus,s.i.,s.i.,s.i.,LC
22718597,Anthus hellmayri,s.i.,s.i.,s.i.,LC
103820643,Anthus lutescens,s.i.,s.i.,s.i.,LC
22718611,Anthus nattereri,s.i.,s.i.,s.i.,VU
16407132,Antigonia capros,s.i.,s.i.,s.i.,LC
154928,Antigonia combatia,s.i.,s.i.,s.i.,LC
22728410,Antilophia bokermanni,s.i.,s.i.,s.i.,CR
22701068,Antilophia galeata,s.i.,s.i.,s.i.,LC
190385,Antimora rostrata,s.i.,s.i.,s.i.,LC
145666241,Antonia ovata,s.i.,s.i.,s.i.,LC
172817995,Antrodia neotropica,s.i.,s.i.,s.i.,VU
22689781,Antrostomus rufus,s.i.,s.i.,s.i.,LC
22689798,Antrostomus sericocaudatus,s.i.,s.i.,s.i.,LC
22724274,Anumara forbesi,s.i.,s.i.,s.i.,VU
22702661,Anumbius annumbi,s.i.,s.i.,s.i.,LC
41539,Aotus azarae,s.i.,s.i.,s.i.,LC
43930,Aotus azarae ssp. azarae,azarae,ssp.,s.i.,DD
43931,Aotus azarae ssp. boliviensis,boliviensis,ssp.,s.i.,DD
43932,Aotus azarae ssp. infulatus,infulatus,ssp.,s.i.,LC
41540,Aotus nancymaae,s.i.,s.i.,s.i.,VU
41542,Aotus nigriceps,s.i.,s.i.,s.i.,LC
41543,Aotus trivirgatus,s.i.,s.i.,s.i.,LC
41544,Aotus vociferans,s.i.,s.i.,s.i.,LC
55297,Aparasphenodon bokermanni,s.i.,s.i.,s.i.,DD
55298,Aparasphenodon brunoi,s.i.,s.i.,s.i.,LC
55299,Aparasphenodon venezolanus,s.i.,s.i.,s.i.,LC
150004558,Aparisthmium cordatum,s.i.,s.i.,s.i.,LC
179302470,Apeiba albiflora,s.i.,s.i.,s.i.,LC
61210621,Apeiba glabra,s.i.,s.i.,s.i.,LC
145677708,Apeiba membranacea,s.i.,s.i.,s.i.,LC
179302559,Apeiba petoumo,s.i.,s.i.,s.i.,LC
145688369,Apeiba schomburgkii,s.i.,s.i.,s.i.,LC
144314871,Apeiba tibourbou,s.i.,s.i.,s.i.,LC
22687658,Aphantochroa cirrochloris,s.i.,s.i.,s.i.,LC
107250185,Aphelandra bradeana,s.i.,s.i.,s.i.,DD
107430553,Aphonomorphus variegatus,s.i.,s.i.,s.i.,LC
22697888,Aphrodroma brevirostris,s.i.,s.i.,s.i.,LC
159033,Aphylla barbata,s.i.,s.i.,s.i.,DD
159096,Aphylla brasiliensis,s.i.,s.i.,s.i.,LC
159039,Aphylla brevipes,s.i.,s.i.,s.i.,LC
159095,Aphylla theodorina,s.i.,s.i.,s.i.,LC
58084260,Apinagia fluitans,s.i.,s.i.,s.i.,DD
16407184,Apionichthys dumerili,s.i.,s.i.,s.i.,LC
167810,Apionichthys nattereri,s.i.,s.i.,s.i.,LC
167785,Apistogramma gephyra,s.i.,s.i.,s.i.,LC
167694,Apistogramma urteagai,s.i.,s.i.,s.i.,LC
55374,Aplastodiscus albofrenatus,s.i.,s.i.,s.i.,LC
55380,Aplastodiscus albosignatus,s.i.,s.i.,s.i.,LC
55397,Aplastodiscus arildae,s.i.,s.i.,s.i.,LC
55429,Aplastodiscus callipygius,s.i.,s.i.,s.i.,LC
55437,Aplastodiscus cavicola,s.i.,s.i.,s.i.,NT
55300,Aplastodiscus cochranae,s.i.,s.i.,s.i.,LC
55472,Aplastodiscus ehrhardti,s.i.,s.i.,s.i.,LC
61770,Aplastodiscus eugenioi,s.i.,s.i.,s.i.,NT
55483,Aplastodiscus flumineus,s.i.,s.i.,s.i.,DD
55508,Aplastodiscus ibirapitanga,s.i.,s.i.,s.i.,LC
55538,Aplastodiscus leucopygius,s.i.,s.i.,s.i.,LC
55572,Aplastodiscus musicus,s.i.,s.i.,s.i.,DD
55301,Aplastodiscus perviridis,s.i.,s.i.,s.i.,LC
55654,Aplastodiscus sibilatus,s.i.,s.i.,s.i.,DD
55695,Aplastodiscus weygoldti,s.i.,s.i.,s.i.,NT
190973,Apogon planifrons,s.i.,s.i.,s.i.,LC
185931,Apogon pseudomaculatus,s.i.,s.i.,s.i.,LC
185935,Apogon quadrisquamatus,s.i.,s.i.,s.i.,LC
185928,Apogon robbyi,s.i.,s.i.,s.i.,LC
15155480,Apostolepis albicollaris,s.i.,s.i.,s.i.,LC
15155600,Apostolepis ambiniger,s.i.,s.i.,s.i.,DD
15155661,Apostolepis ammodites,s.i.,s.i.,s.i.,LC
15155685,Apostolepis assimilis,s.i.,s.i.,s.i.,LC
15155792,Apostolepis cearensis,s.i.,s.i.,s.i.,LC
15155809,Apostolepis cerradoensis,s.i.,s.i.,s.i.,DD
15155834,Apostolepis christineae,s.i.,s.i.,s.i.,DD
15155895,Apostolepis dimidiata,s.i.,s.i.,s.i.,LC
15156107,Apostolepis flavotorquata,s.i.,s.i.,s.i.,LC
15156375,Apostolepis gaboi,s.i.,s.i.,s.i.,EN
176343,Apostolepis goiasensis,s.i.,s.i.,s.i.,LC
15156501,Apostolepis intermedia,s.i.,s.i.,s.i.,LC
15156663,Apostolepis lineata,s.i.,s.i.,s.i.,DD
15156719,Apostolepis longicaudata,s.i.,s.i.,s.i.,LC
15156778,Apostolepis nelsonjorgei,s.i.,s.i.,s.i.,LC
15156851,Apostolepis niceforoi,s.i.,s.i.,s.i.,DD
15156936,Apostolepis nigrolineatus,s.i.,s.i.,s.i.,LC
15156955,Apostolepis nigroterminata,s.i.,s.i.,s.i.,LC
176345,Apostolepis phillipsae,s.i.,s.i.,s.i.,VU
176346,Apostolepis polylepis,s.i.,s.i.,s.i.,LC
29490,Apostolepis quirogai,s.i.,s.i.,s.i.,EN
15157398,Apostolepis serrana,s.i.,s.i.,s.i.,EN
15157465,Apostolepis striata,s.i.,s.i.,s.i.,CR
177791758,Appunia triphylla,s.i.,s.i.,s.i.,LC
44221,Apristurus parvipinnis,s.i.,s.i.,s.i.,LC
22701820,Aprositornis disjuncta,s.i.,s.i.,s.i.,LC
22697748,Aptenodytes patagonicus,s.i.,s.i.,s.i.,LC
199287,Apterichtus ansp,s.i.,s.i.,s.i.,LC
22685539,Ara ararauna,s.i.,s.i.,s.i.,LC
71527228,Arachis diogoi,s.i.,s.i.,s.i.,NT
19892902,Arachis helodes,s.i.,s.i.,s.i.,NT
22483925,Arachis hoehnei,s.i.,s.i.,s.i.,VU
71713661,Arachis magna,s.i.,s.i.,s.i.,NT
71714697,Arachis paraguariensis,s.i.,s.i.,s.i.,NT
71714847,Arachis villosa,s.i.,s.i.,s.i.,NT
22685566,Ara chloropterus,s.i.,s.i.,s.i.,LC
144287506,Aralia warmingiana,s.i.,s.i.,s.i.,LC
22685563,Ara macao,s.i.,s.i.,s.i.,LC
154837348,Aramides cajaneus,s.i.,s.i.,s.i.,LC
22692596,Aramides calopterus,s.i.,s.i.,s.i.,LC
22692560,Aramides mangle,s.i.,s.i.,s.i.,LC
22692591,Aramides saracura,s.i.,s.i.,s.i.,LC
22692586,Aramides ypecaha,s.i.,s.i.,s.i.,LC
22692174,Aramus guarauna,s.i.,s.i.,s.i.,LC
1991,Arapaima gigas,s.i.,s.i.,s.i.,DD
22483873,Arapatiella emarginata,s.i.,s.i.,s.i.,NT
37979,Arapatiella psilophylla,s.i.,s.i.,s.i.,VU
22685577,Ara severus,s.i.,s.i.,s.i.,LC
22685710,Aratinga auricapillus,s.i.,s.i.,s.i.,NT
22685707,Aratinga jandaya,s.i.,s.i.,s.i.,LC
22735551,Aratinga maculata,s.i.,s.i.,s.i.,LC
22685752,Aratinga nenday,s.i.,s.i.,s.i.,LC
62233372,Aratinga solstitialis,s.i.,s.i.,s.i.,EN
22685732,Aratinga weddellii,s.i.,s.i.,s.i.,LC
32975,Araucaria angustifolia,s.i.,s.i.,s.i.,CR
2016,Arawacus aethesa,s.i.,s.i.,s.i.,EN
120071615,Archaeogomphus densus,s.i.,s.i.,s.i.,DD
159047,Archaeogomphus hamatus,s.i.,s.i.,s.i.,LC
120071619,Archaeogomphus infans,s.i.,s.i.,s.i.,LC
120071623,Archilestes exoletus,s.i.,s.i.,s.i.,LC
170223,Archosargus probatocephalus,s.i.,s.i.,s.i.,LC
170156,Archosargus rhomboidalis,s.i.,s.i.,s.i.,LC
145705568,Archytaea triflora,s.i.,s.i.,s.i.,LC
57681,Arcovomer passarellii,s.i.,s.i.,s.i.,LC
2055,Arctocephalus australis,s.i.,s.i.,s.i.,LC
2064,Arctocephalus australis ssp. australis,australis,ssp.,s.i.,LC
2058,Arctocephalus gazella,s.i.,s.i.,s.i.,LC
2062,Arctocephalus tropicalis,s.i.,s.i.,s.i.,LC
194997,Arctozenus risso,s.i.,s.i.,s.i.,LC
22697043,Ardea alba,s.i.,s.i.,s.i.,LC
22696993,Ardea cinerea,s.i.,s.i.,s.i.,LC
22697001,Ardea cocoi,s.i.,s.i.,s.i.,LC
181500967,Ardea herodias,s.i.,s.i.,s.i.,LC
22698201,Ardenna gravis,s.i.,s.i.,s.i.,LC
22698209,Ardenna grisea,s.i.,s.i.,s.i.,NT
136778373,Ardisia compressa,s.i.,s.i.,s.i.,LC
146766772,Ardisia guianensis,s.i.,s.i.,s.i.,LC
22693336,Arenaria interpres,s.i.,s.i.,s.i.,LC
158854,Argentagrion ambiguum,s.i.,s.i.,s.i.,LC
158952,Argentagrion silviae,s.i.,s.i.,s.i.,DD
16407217,Argentina striata,s.i.,s.i.,s.i.,LC
159076,Argia bicellulata,s.i.,s.i.,s.i.,DD
49254276,Argia collata,s.i.,s.i.,s.i.,LC
158833,Argia croceipennis,s.i.,s.i.,s.i.,LC
49254309,Argia dives,s.i.,s.i.,s.i.,LC
49254569,Argia euphorbia,s.i.,s.i.,s.i.,LC
120706533,Argia fumigata,s.i.,s.i.,s.i.,LC
120036420,Argia hasemani,s.i.,s.i.,s.i.,LC
159102,Argia huanacina,s.i.,s.i.,s.i.,LC
120036444,Argia iralai,s.i.,s.i.,s.i.,DD
120039953,Argia loutoni,s.i.,s.i.,s.i.,LC
120036448,Argia mollis,s.i.,s.i.,s.i.,LC
159009,Argia nigrior,s.i.,s.i.,s.i.,LC
158875,Argia subapicalis,s.i.,s.i.,s.i.,DD
120036496,Argia tamoyo,s.i.,s.i.,s.i.,LC
49254702,Argia tinctipennis,s.i.,s.i.,s.i.,LC
163080,Argonauta argo,s.i.,s.i.,s.i.,LC
163211,Argonauta hians,s.i.,s.i.,s.i.,LC
163029,Argonauta nodosa,s.i.,s.i.,s.i.,LC
2105,Argyrodiaptomus neglectus,s.i.,s.i.,s.i.,DD
18253276,Argyropelecus aculeatus,s.i.,s.i.,s.i.,LC
190118,Argyropelecus affinis,s.i.,s.i.,s.i.,LC
18253282,Argyropelecus gigas,s.i.,s.i.,s.i.,LC
154998,Argyropelecus hemigymnus,s.i.,s.i.,s.i.,LC
18253287,Argyropelecus olfersii,s.i.,s.i.,s.i.,LC
21132859,Argyropelecus sladeni,s.i.,s.i.,s.i.,LC
158977,Argyrothemis argentea,s.i.,s.i.,s.i.,LC
16407630,Ariomma bondi,s.i.,s.i.,s.i.,LC
194968,Ariosoma balearicum,s.i.,s.i.,s.i.,LC
199006,Ariosoma opistophthalmum,s.i.,s.i.,s.i.,LC
155266,Ariosoma selenops,s.i.,s.i.,s.i.,LC
180218066,Aripuana cullmaniorum,s.i.,s.i.,s.i.,EN
128201252,Aristolochia chiquitensis,s.i.,s.i.,s.i.,LC
21132889,Aristostomias grimaldii,s.i.,s.i.,s.i.,LC
60469232,Aristostomias lunifer,s.i.,s.i.,s.i.,LC
21132898,Aristostomias polydactylus,s.i.,s.i.,s.i.,LC
190353,Aristostomias tittmanni,s.i.,s.i.,s.i.,LC
21132901,Aristostomias xenostoma,s.i.,s.i.,s.i.,LC
155185342,Arremon flavirostris,s.i.,s.i.,s.i.,LC
22728418,Arremon franciscanus,s.i.,s.i.,s.i.,NT
22721401,Arremonops conirostris,s.i.,s.i.,s.i.,LC
22729332,Arremon semitorquatus,s.i.,s.i.,s.i.,LC
103771491,Arremon taciturnus,s.i.,s.i.,s.i.,LC
184173,Arrojadoa albiflora,s.i.,s.i.,s.i.,CR
184171,Arrojadoa beateae,s.i.,s.i.,s.i.,DD
40885,Arrojadoa dinae,s.i.,s.i.,s.i.,VU
40886,Arrojadoa eriocaulis,s.i.,s.i.,s.i.,EN
152782,Arrojadoa marylaniae,s.i.,s.i.,s.i.,CR
184170,Arrojadoa multiflora,s.i.,s.i.,s.i.,EN
151955,Arrojadoa penicillata,s.i.,s.i.,s.i.,LC
152699,Arrojadoa rhodantha,s.i.,s.i.,s.i.,LC
40939,Arthrocereus glaziovii,s.i.,s.i.,s.i.,EN
40934,Arthrocereus melanurus,s.i.,s.i.,s.i.,VU
40938,Arthrocereus rondonianus,s.i.,s.i.,s.i.,LC
151916,Arthrocereus spinosissimus,s.i.,s.i.,s.i.,LC
178702,Arthrosaura kockii,s.i.,s.i.,s.i.,LC
44578320,Arthrosaura reticulata,s.i.,s.i.,s.i.,LC
2125,Artibeus concolor,s.i.,s.i.,s.i.,LC
2126,Artibeus fimbriatus,s.i.,s.i.,s.i.,LC
2136,Artibeus lituratus,s.i.,s.i.,s.i.,LC
2137,Artibeus obscurus,s.i.,s.i.,s.i.,LC
2139,Artibeus planirostris,s.i.,s.i.,s.i.,LC
22700291,Arundinicola leucocephala,s.i.,s.i.,s.i.,LC
164340,Arundo donax,s.i.,s.i.,s.i.,LC
155170,Asarcenchelys longimanus,s.i.,s.i.,s.i.,DD
22723614,Asemospiza fuliginosa,s.i.,s.i.,s.i.,LC
22723584,Asemospiza obscura,s.i.,s.i.,s.i.,LC
22689522,Asio clamator,s.i.,s.i.,s.i.,LC
22689531,Asio flammeus,s.i.,s.i.,s.i.,LC
22689504,Asio stygius,s.i.,s.i.,s.i.,LC
189491,Asolene petiti,s.i.,s.i.,s.i.,LC
167686,Aspidoras maculosus,s.i.,s.i.,s.i.,LC
144266703,Aspidosperma australe,s.i.,s.i.,s.i.,LC
177835759,Aspidosperma camporum,s.i.,s.i.,s.i.,LC
107250519,Aspidosperma compactinervium,s.i.,s.i.,s.i.,DD
135867670,Aspidosperma cuspa,s.i.,s.i.,s.i.,LC
144281894,Aspidosperma cylindrocarpon,s.i.,s.i.,s.i.,LC
186048753,Aspidosperma darienense,s.i.,s.i.,s.i.,LC
61360716,Aspidosperma desmanthum,s.i.,s.i.,s.i.,LC
149206908,Aspidosperma discolor,s.i.,s.i.,s.i.,LC
177835835,Aspidosperma dispermum,s.i.,s.i.,s.i.,LC
145684962,Aspidosperma excelsum,s.i.,s.i.,s.i.,LC
177833805,Aspidosperma illustre,s.i.,s.i.,s.i.,NT
107250540,Aspidosperma ingratum,s.i.,s.i.,s.i.,DD
144311717,Aspidosperma macrocarpon,s.i.,s.i.,s.i.,LC
