"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"206","2021-01-26 14:12:53-03","CPACT","ECT","6346","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","F.Gonzatti","F.Gonzatti","2016","12","10","Brasil","Rio Grande do Sul","São José dos Ausentes","Várzea. Rio das Contas. Divisa entre o RS e SC.","-50.0657997131348","-28.7483005523682",NA,NA,"ECT0006346","ECT0006346","2018","07","01","42598",NA,"auto","Embryophyta",NA,"3146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-01 11:51:29-03","UFPE","UFP","24492","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill.","Schlindewin, C","Schlindewin, C","1992","09","06","Brasil","Rio Grande do Sul","Serra de Sudeste",NA,NA,NA,NA,NA,"UFP024492",NA,NA,NA,NA,NA,"Sem descrição.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-09-12 05:00:02-03","US","US","1341992","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"G. Herter & -. Strahl","1925","10",NA,"Uruguay","Montevideo",NA,"Atahualpa, Departamento de Montevideo.",NA,NA,NA,NA,"US03372479",NA,NA,NA,NA,NA,NA,NA,NA,"Rhamnales","704/79138","South America",NA,NA,"Dicotyledonae",NA,"25","50","1",NA,NA,NA
"209","2020-09-12 05:00:02-03","US","US","1904092","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"-. Gallinal, -- Aragone, -- Bergalli, -- Campal & Rosengurtt","1945","10","2","Uruguay","Florida",NA,"Arryo Timote San Pedro del Timote, Cerro Colorado.",NA,NA,NA,NA,"US03372475",NA,NA,NA,NA,NA,NA,NA,NA,"Rhamnales","PPE-5471","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"210","2020-09-12 05:00:02-03","US","US","3222390","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"A. Lourteig","1970","11","14","Uruguay","Montevideo",NA,"Dep. Montevideo. Cerro. Entre piedras.",NA,NA,NA,NA,"US03372473",NA,NA,NA,NA,NA,NA,NA,NA,"Rhamnales","2478","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"211","2020-09-12 05:00:02-03","US","US","3118649","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"M. Rossato & et al.","1988","10","1","Brazil","Rio Grande do Sul",NA,"Caçapava do Sul.",NA,NA,NA,NA,"US01875657","US01875657_01",NA,NA,NA,NA,NA,NA,NA,"Rhamnales","4584","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"212","2020-09-12 05:00:02-03","US","US","1904800","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"H. H. Bartlett","1943","4","18","Argentina","La Pampa",NA,"Laguna Veronica, 12 km. northwest of Bernasconi, F.C. Sud, Gobernación de La Pampa.",NA,NA,NA,NA,"US03372469",NA,NA,NA,NA,NA,NA,NA,NA,"Rhamnales","19991","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"213","2020-09-12 05:00:02-03","US","US","700926","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"O. Kuntze","1892","11",NA,"Uruguay",NA,NA,"Sierra de Toly [interpreted].",NA,NA,NA,NA,"US03372480",NA,NA,NA,NA,NA,NA,NA,NA,"Rhamnales","s.n.","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"214","2020-09-12 05:00:02-03","US","US","1831011","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"-. Soriano, J. Jackson, Monzon-Heber & Rosengurtt","1940","11",NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,"US03372477","US03372477_01",NA,NA,NA,NA,NA,NA,NA,"Rhamnales","PE-4461","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"215","2020-09-12 05:00:02-03","US","US","701497","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"O. Kuntze","1892","11",NA,"Argentina",NA,NA,"Tandil.",NA,NA,NA,NA,"US03372472","US03372472_01",NA,NA,NA,NA,NA,NA,NA,"Rhamnales","s.n.","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"216","2020-09-12 05:00:02-03","US","US","2340499","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"G. Hatschbach","1960","8","5","Brazil","Paraná",NA,"Mun. Palmeira, Rio Papagaios.",NA,NA,NA,NA,"US01875661","US01875661_01",NA,NA,NA,NA,NA,NA,NA,"Rhamnales","7134","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"217","2020-09-12 05:00:02-03","US","US","920118","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"W. E. Safford","1886","10","24","Uruguay",NA,NA,"Pasture lands, Independencia.",NA,NA,NA,NA,"US03372481","US03372481_01",NA,NA,NA,NA,NA,NA,NA,"Rhamnales","s.n.","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"218","2020-09-12 05:00:02-03","US","US","2649671","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Reitz & Klein, --","1963","9","14","Brazil","Santa Catarina",NA,"Vacas Gordas, Lajes.",NA,NA,NA,NA,"US01875660","US01875660_01 US01875660_02",NA,NA,NA,NA,NA,NA,NA,"Rhamnales","16274","South America",NA,NA,"Dicotyledonae",NA,"900",NA,"1",NA,NA,NA
"219","2020-09-12 05:00:02-03","US","US","1499770","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"I. Cordini","1929","1","5","Argentina","Rio Negro",NA,"Region of Lago Nahuel Huapi, Gobernacion de Río Negro, del arroyo Casa de Pudra.",NA,NA,NA,NA,"US03372470",NA,NA,NA,NA,NA,NA,NA,NA,"Rhamnales","248","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"220","2020-09-12 05:00:02-03","US","US","1857540","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"-. Gallinal, -- Aragone, -- Bergalli, -- Campal & Rosengurtt","1943","10","2","Uruguay","Florida",NA,"Depto: Florida, Cerro Colorado.",NA,NA,NA,NA,"US03372476",NA,NA,NA,NA,NA,NA,NA,NA,"Rhamnales","PE-5032","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"221","2020-09-12 05:00:02-03","US","US","2340711","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"N. Troncoso","1959","11","30","Argentina","La Pampa",NA,"Gob. de La Pampa: Sierra de Lihuel-Calel.",NA,NA,NA,NA,"US03372466",NA,NA,NA,NA,NA,NA,NA,NA,"Rhamnales","20588","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"222","2020-09-12 05:00:02-03","US","US","594459","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"-. Sellow",NA,NA,NA,"Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,"US03372483",NA,NA,NA,NA,NA,NA,NA,NA,"Rhamnales","s.n.","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"223","2020-09-12 05:00:02-03","US","US","1590159","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"S. Venturi","1928","12","28","Argentina","La Rioja",NA,"Departamento Chilecito, Nonogasta.",NA,NA,NA,NA,"US03372471",NA,NA,NA,NA,NA,NA,NA,NA,"Rhamnales","9233","South America",NA,NA,"Dicotyledonae",NA,"900",NA,"1",NA,NA,NA
"224","2020-09-12 05:00:02-03","US","US","1473400","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"W. G. F. Herter","1929","10","12","Uruguay","Maldonado",NA,"Dep. de Maldonado, Abra Perdomo.",NA,NA,NA,NA,"US03372478",NA,NA,NA,NA,NA,NA,NA,NA,"Rhamnales","704A","South America",NA,NA,"Dicotyledonae",NA,"30",NA,"1",NA,NA,NA
"225","2020-09-12 05:00:02-03","US","US","2717597","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Del Puerto","1964","1","4","Uruguay","Lavalleja",NA,"Ruta 12 entre Minas y San Carlos, Dpto. Lavalleja.",NA,NA,NA,NA,"US03372474","US03372474_01",NA,NA,NA,NA,NA,NA,NA,"Rhamnales","3107","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"226","2020-09-12 05:00:02-03","US","US","2649672","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Reitz & Klein, --","1963","9","14","Brazil","Santa Catarina",NA,"Vacas Gordas, Lajes.",NA,NA,NA,NA,"US01875659","US01875659_01 US01875659_02",NA,NA,NA,NA,NA,NA,NA,"Rhamnales","16303","South America",NA,NA,"Dicotyledonae",NA,"900",NA,"1",NA,NA,NA
"227","2020-09-12 05:00:02-03","US","US","3073141","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"R. Wasum & et al.","1986","9","21","Brazil","Rio Grande do Sul",NA,"Caçapava do Sul - Fazenda da Taleira.",NA,NA,NA,NA,"US01875658","US01875658_01",NA,NA,NA,NA,NA,NA,NA,"Rhamnales","1996","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"228","2020-09-12 05:00:02-03","US","US","3442663","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"M. Rossato","2001","10","21","Brazil","Rio Grande do Sul",NA,"Mun. de Caçapava do Sul.",NA,NA,NA,NA,"US01875656","US01875656_01",NA,NA,NA,NA,NA,NA,NA,"Rhamnales","86","South America",NA,NA,"Dicotyledonae",NA,"350",NA,"1",NA,NA,NA
"229","2020-09-12 05:00:02-03","US","US","1904822","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"H. H. Bartlett","1943","4","21","Argentina","Buenos Aires",NA,"Valley south of Pico de la Ventana, Tornquist.",NA,NA,NA,NA,"US03372468",NA,NA,NA,NA,NA,NA,NA,NA,"Rhamnales","20042","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"230","2020-09-12 05:00:02-03","US","US","594461","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","febrifuga","Discaria febrifuga","Mart.",NA,"F. Sellow","1826",NA,NA,"Brazil",NA,NA,"Rio Grande.",NA,NA,NA,NA,"US00094513","US00094513_01",NA,NA,NA,NA,NA,NA,NA,"Rhamnales","3968","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,"Isotype",NA
"231","2020-09-12 05:00:02-03","US","US","3113242","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","longispina","Discaria longispina","(Hook. & Arn.) Miers",NA,"J. Araque Molina","1950","1","15","Argentina","Mendoza",NA,"Dep. Tunuyán, 10 K. al Oeste de Campo de Los Andes.",NA,NA,NA,NA,"US03372465",NA,NA,NA,NA,NA,NA,NA,NA,"Rhamnales","1199","South America",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"232","2019-11-13 11:29:38-03","USP","SPF","179511","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Hatschbach, G","Barbosa, E","2006","10","28","Brasil","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,"SPF00179511",NA,"2006",NA,NA,"35166",NA,"auto",NA,NA,"1794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-13 11:29:38-03","USP","SPF","145334","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Lima, RB","Hatschbach, G","1988","10","04","Brasil","Rio Grande do Sul","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,"SPF00145334",NA,"1998",NA,NA,"55856",NA,"auto",NA,NA,"52375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-11-13 11:29:38-03","USP","SPF","153368","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Hatschbach, G","Hatschbach, G","2001","11","10","Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,"SPF00153368",NA,"2001",NA,NA,"48290",NA,"auto",NA,NA,"72557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-25 13:53:24-03","UNIVILLE","JOI","3677","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","G. Hatschbach","G. Hatschbach","2006","08","18","Brasil","Santa Catarina","São Joaquim","Rodovia Urubici - São Joaquim, Pericó, Rio Lava Tudo.","-49.9317016601562","-28.2938995361328",NA,NA,"JOI003677",NA,"2006","01","01","48290","; HABITAT: margem do rio; HABITO: arbustiva","auto",NA,NA,"79592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-10-07 09:36:32-03","UEFS","HUEFS","64898","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.",NA,"Hatschbach, G.","2001","11","10","Brasil","Santa Catarina","São Joaquim","Rio Pericó, Distrito de Pericó.","-49.9317016601562","-28.2938995361328",NA,NA,"HUEFS0064898","HUEFS0064898",NA,NA,NA,"48290","Margem do rio.","auto","Angiospermae","Rosales","72557",NA,NA,NA,"Rosanae",NA,"1150","1150",NA,NA,NA,NA
"237","2019-10-07 09:36:32-03","UEFS","HUEFS","210770","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.",NA,"Cervi, A.C.","2013","11","07","Brasil","Santa Catarina","Bom Jardim da Serra","Rio Cachoeirinha.","-49.648611","-28.337222","49W38'55''","28S20'14''","HUEFS0210770","HUEFS0210770",NA,NA,NA,NA,NA,NA,"Angiospermae","Rosales","10192",NA,NA,NA,"Rosanae",NA,"1220","1220",NA,NA,NA,NA
"238","2019-10-07 09:36:32-03","UEFS","HUEFS","174620","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.",NA,"Barbosa, E.","2006","10","28","Brasil","Paraná","Palmeira","Recanto dos Papagaios.","-50.0064010620117","-25.4293994903564",NA,NA,"HUEFS0174620","HUEFS0174620",NA,NA,NA,"35166","Campo Limpo.","auto","Angiospermae","Rosales","1794",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"239","2019-09-05 16:20:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rhamnaceae","Discaria","longispina","Discaria longispina foliosa","Griseb.",NA,"P. G. Lorentz","1877","9",NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"1091","South America",NA,"foliosa","Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA
"240","2019-09-05 16:20:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rhamnaceae","Discaria","longispina","Discaria longispina foliosa","Griseb.",NA,"P. G. Lorentz","1877","9",NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"1091","South America",NA,"foliosa","Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA
"241","2020-07-23 12:19:46-03","CEPLAC","CEPEC","145351","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana",NA,"G. Hatschbach","E. Barbosa",NA,NA,NA,"Brasil","Paraná","PALMEIRA",NA,"-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,"35166","<ll>dwc_commonname:</ll>","auto",NA,NA,"1794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-11-04 17:30:32-03","UEM","HUEM","4855","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","G.Hatschbach","Cordeiro, J; G.Hatschbach","1988","08","21","Brasil","Paraná","Palmeira","rio dos Papagaios, Campo limpo, seco.","-50.0064010620117","-25.4293994903564",NA,NA,"HUEM000010854","HUEM000010854","1988",NA,NA,"35166","Xilopodífera; ramosa. até 50cm; flores alvas,odoríferas.","auto",NA,NA,"566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2016-08-23 11:00:09-03","NHMLondon","NHM-LONDON-BOT","BM000992076","S","Plantae","Rhamnaceae","Discaria","lycioides","Discaria lycioides","Miers",NA,"Charles Gaudichaud-Beaupré; b.1789; d.1854; Gaudich.",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/ae3f9b14cce9bc552fec282cca98af3cea157325/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1638",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Possible type","NHMUK:ecatalogue:465204"
"244","2016-08-23 11:00:09-03","NHMLondon","NHM-LONDON-BOT","BM000992077","S","Plantae","Rhamnaceae","Discaria","lycioides","Discaria lycioides","Miers",NA,"Jean Henri Jaume Saint-Hilaire; b.1772; d.1845; J.St.-Hil.","1873",NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/ff0c3290278bbd9e3a64a1e038f482aa9ece7232/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Possible type","NHMUK:ecatalogue:465202"
"245","2020-11-12 17:02:57-03","UEL","FUEL","54931","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Gonzatti, F","Gonzatti, F","2014","10","18","Brasil","Rio Grande do Sul","Muitos Capões",NA,"-51.315556","-28.3475","-51.315556","-28.3475","FUEL054931",NA,"2014","11","11",NA,NA,NA,"Tracheophyta","Rosales","1312",NA,NA,NA,NA,NA,"769","769",NA,NA,NA,NA
"246","2020-11-12 17:02:57-03","UEL","FUEL","40933","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Hatschbach, G","Barbosa, E; Cunha, EM","2006","10","28","Brasil","Paraná","Palmeira","Recanto ods Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"2006",NA,NA,"35166",NA,"auto","Tracheophyta","Rosales","1794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-11-12 17:02:57-03","UEL","FUEL","20087","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Falkenberg, DB","Falkenberg, DB; Stehmann, JR; Vieira, AOS","1994","01","20","Brasil","Rio Grande do Sul","Caçapava do Sul","Br 153, entre Km 488 e a cidade, entre Km 488 e a cidade-300m de altitude","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"1994",NA,NA,"50525",NA,"auto","Tracheophyta","Rosales","6391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-01 15:08:33-03","UnB","UB","213373","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Cordeiro, J; Barboza, E","Silva, JM; Cordeiro, J","2009","08","02","Brasil","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"2010",NA,NA,"35166","Subarbusto 80cm, flores alvas; Campo graminoso","auto","Dicotyledoneae",NA,"7302","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-08-20 15:00:19-03","UFSC","FLOR","59794","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Campestrini, S.","Weber, P.","2012","04","20","Brasil","Santa Catarina","Bom Jardim da Serra","Fazenda Invernada Grande.","-49.671111","-28.329722","49º40'16''W","28º19'47''S","FLOR0059794","FLOR0059794","2012","04","20",NA,NA,NA,NA,"Rosales","108",NA,NA,NA,NA,NA,"1271","1271",NA,NA,NA,NA
"250","2020-08-20 20:41:57-03","UFSC","FLOR","60520","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Ferreira, J.P.R.","Ferreira, J.P.R.","2015","10","10","Brasil","Rio Grande do Sul","Santana do Livramento","Área de Preservação Ambiental de Ibirapuitã.","-55.569722","-30.74","55º34'11''W","30º44'24''S","FLOR0060520","FLOR0060520","2015",NA,NA,NA,"Arbusto armado, flores brancas, frutos tricocos",NA,NA,"Rosales","757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-08-20 15:00:19-03","UFSC","FLOR","60657","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Barboza, E.","Cervi, A.C.; Barboza, E. & Cordeiro, J.","2013","11","07","Brasil","Santa Catarina","Bom Jardim da Serra","Rio Cachoeirinha.","-49.648611","-28.337222","49º38'55''W","28º20'14''S","FLOR0060657","FLOR0060657","2013","12","03",NA,"Arbusto de 2,20m com flores alvas",NA,NA,"Rosales","10192",NA,NA,NA,NA,NA,"1220","1220",NA,NA,NA,NA
"252","2020-08-20 20:41:57-03","UFSC","FLOR","20001","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Hatschbach, G.","Cordeiro, J.; Hatschbach, G.","1988","08","31","Brasil","Paraná","Palmeira","Rio dos Papagaios.","-50.0064010620117","-25.4293994903564",NA,NA,"FLOR0020001",NA,"1988",NA,NA,"35166","xilopodífera, ramosa, flor alva, odorífera, 0,5m altura","auto",NA,"Rosales","566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-08-20 20:41:57-03","UFSC","FLOR","27964","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Jarenkow, J.A.","Jarenkow, J.A.","1996","11","09","Brasil","Rio Grande do Sul","Bagé","BR-153, ca. 10 km da ponte do Rio Camaquã em direção a Bagé.","-54.1068992614746","-31.3313999176025",NA,NA,"FLOR0027964",NA,"1997",NA,NA,"74087","arbusto, Fruto Imaturo, verde, com cálice persistente também verde, 1m altura","auto",NA,"Rosales","3264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-08-20 20:41:57-03","UFSC","FLOR","23602","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Falkenberg, D.B.","Falkenberg, D.B.; Stehmann, J.R. & Vieira, A.O.","1994","01","20","Brasil","Rio Grande do Sul","Caçapava do Sul","BR 153, entre km 488 e a cidade.","-53.4914016723633","-30.5121994018555",NA,NA,"FLOR0023602",NA,"1994",NA,NA,"50525","arbusto espinhento, flor com, 1,5m altura","auto",NA,"Rosales","6391",NA,NA,NA,NA,NA,"300","300",NA,NA,NA,NA
"255","2020-08-20 20:41:57-03","UFSC","FLOR","9675","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Sobral, M.","Sobral, M.","1984","10","05","Brasil","Rio Grande do Sul","Lavras do Sul","Mina Volta Grande.","-53.8950004577637","-30.8131008148193",NA,NA,"FLOR0009675",NA,"1984",NA,NA,"76406","subarbusto a arbusto, flor branca, 1m altura","auto",NA,"Rosales","3090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-08-20 20:41:57-03","UFSC","FLOR","20634","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Sobral, M.","Sobral, M.","1984","10","05","Brasil","Rio Grande do Sul","Lavras do Sul","Mina Volta Grande.","-53.8950004577637","-30.8131008148193",NA,NA,"FLOR0020634",NA,"1984",NA,NA,"76406","subarbusto a arbusto, flor branca, 1m altura Habitat: campo pedregoso","auto",NA,"Rosales","3090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2018-10-03 21:33:32-03","UFMT","UFMT","8779","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Hatschbach, G.","Cordeiro, I.; Hatschbach, G.","1988","08","21","Brasil","Paraná","Palmeira","Rio dos Papagaios.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"1988",NA,NA,"35166","Xilopodífera, ramosa, até 50 cm, flores alvas, odoríferas.; Cempo limpo, seco.","auto",NA,NA,"566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-04 15:45:55-03","IF","SPSF","31006","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana",NA,NA,"J.M.Silva & S.O.Ribas","2001","10","05","Brasil","PR","Porto Amazonas","recanto dos papagaios","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,NA,NA,NA,"14684","COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo&nf;;","auto","Magnoliophyta","Rosales","3490","América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"259","2021-03-04 15:45:55-03","IF","SPSF","35663","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana",NA,NA,"G. Hatschbach & A.C.Cervi & E.Barbosa","2004","10","17","Brasil","SC","São Joaquim","Pericó","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,NA,"48290","COLETA: XLS: SPSFNovo; GEOGRAFIA: campo rochoso, proximo a córrego&nf;;","auto","Magnoliophyta","Rosales","78145","América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"260","2017-09-11 17:13:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rhamnaceae","Discaria","febrifuga","Discaria febrifuga","Mart.",NA,"Joannesa de Santa Barbara, P",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"ad Porto Alegre ejusdem prov.",NA,NA,NA,NA,NA,"P11P1N0035",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
