"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","country","individualCount","occurrenceRemarks","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","continentOcean","preparationType","barcode","imagecode","typeStatus","class","relatedCatalogItem","fieldNumber"
"98","2020-07-23 12:01:23-03","CEPLAC","CEPEC","114951","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,"Duplicatas: CEPEC, NY.","Sem Informação",NA,NA,NA,"Borges, R.A.X.","430","2006","12","17","Bahia","ALMADINA","Serra do Corcovado. 13,8km ao SW de Coaraci na estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833","39W36'12","14S42'21",NA,"650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-07-23 12:01:23-03","CEPLAC","CEPEC","115027","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,NA,NA,NA,"Sem Informação",NA,NA,NA,"Silva Neto, S. J.","443","1994","11","17","Rio de Janeiro","Nova Iguaçu","Morro do Beco, próximo ao riacho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-07-23 12:01:23-03","CEPLAC","CEPEC","116212","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,NA,"Sem Informação",NA,NA,NA,"Borges, R.A.X.","682","2007","01","23","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667","39W33'55","15S23'30",NA,"835","835",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-07-23 12:01:23-03","CEPLAC","CEPEC","151175","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,"<ll>dwc_commonname:</ll>","R. Asprino",NA,NA,NA,"Paulino, R.C.","164","2014","12","10","Bahia","BELMONTE","Conglomerado BA_1375","-39.060278","-16.019444","39W3'37","16S1'10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/2/2017",NA
"102","2020-07-23 12:01:23-03","CEPLAC","CEPEC","29937","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,NA,"N. P. Taylor",NA,NA,NA,"G. P. Lewis","729","1991","02","03","Bahia","UNA","Estrada Ilhéus/Una. Ca. 35-40Km ao S Olivença.","-39.066667","-15.266667","39W4'","15S16'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA
"103","2020-07-23 12:01:23-03","CEPLAC","CEPEC","39697","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,NA,"N. P. Taylor",NA,NA,NA,"T. S. dos Santos","4143","2004","02","05","Bahia","UNA","Serra dos Quatis. 8.7Km a E Rod. São José/Una, ao S Rodovia.","-38.291667","-15.095","38W17'30","15S5'42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA
"104","2020-07-23 12:01:23-03","CEPLAC","CEPEC","97661","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,NA,"Sem Informação",NA,NA,NA,"Fiaschi, P.","1778","2003","11","02","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel e sobe até o acesso à serra.","-39.536111","-14.770278","39W32'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-07-23 12:01:23-03","CEPLAC","CEPEC","75576","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,NA,"A. M. Amorim",NA,NA,NA,"W. W. Thomas","11298","1996","11","14","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal. Caminho p/ Park Monte Pascoal.","-40.574722","-15.264722","40W34'29","15S15'53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA
"106","2020-07-23 12:01:23-03","CEPLAC","CEPEC","73205","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,NA,"A. M. Amorim",NA,NA,NA,"W. W. Thomas","11298","1996","11","14","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal. Caminho p/ Park Monte Pascoal. Acima da rampa e topo Monte Pascoal.","-40.574722","-15.264722","40W34'29","15S15'53",NA,"250","250",NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA
"107","2020-07-23 12:01:23-03","CEPLAC","CEPEC","6340","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,NA,"N. P. Taylor",NA,NA,NA,"T. S. dos Santos","1352","1971","01","19","Bahia","CAMACAN","Estrada a Pau Brasil.","-39.4958000183105","-15.4191999435425",NA,NA,"22686",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"06/02/1995",NA
"108","2020-07-23 12:01:23-03","CEPLAC","CEPEC","6901","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,NA,"N. P. Taylor",NA,NA,NA,"T. S. dos Santos","1627","1971","05","12","Bahia","teixeira de freitas","Vale do Rio Alcobaça.","-39.7419013977051","-17.5349998474121",NA,NA,"44841",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"06/02/1995",NA
"109","2020-07-23 12:01:23-03","CEPLAC","CEPEC","34915","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,NA,"N. P. Taylor",NA,NA,NA,"R. Callejas","1561","1983","10","28","Bahia","UNA","Km 9 da estrada São José/Uma.","-39.0752983093262","-15.2932996749878",NA,NA,"36070",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"30/12/1995",NA
"110","2020-07-23 12:01:23-03","CEPLAC","CEPEC","123010","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,NA,"A. M. Amorim",NA,NA,NA,"Perdiz, R. de O.","279","2008","07","26","Bahia","CAMACAN","Serra Bonita. Trilha da Bapeba","-39.565278","-15.391667","39W33'55","15S23'30",NA,"850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-04-08 17:12:25-03","UESB","HUESB","13344","S","Plantae","Dicotyledoneae",NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"Hemiparasita. Caule triangular. Fruto lilás com sementes pretas.; Borda da mata.","Moreira, R.S.","2018","01",NA,"Macedo, G.E.L.; Moreira, R.S.; Silva, G.S.; Lazarino, L.C.; Moreira, R.S.; Silva, G.S.; Lazarino, L.C.","2716","2017","11","27","Bahia","Lafaiete Coutinho","Fazenda Canta galo.","-40.186333","-13.644333","-40.186333","-13.644333",NA,"704","704",NA,NA,NA,"HUESB000013344",NA,NA,NA,NA,NA
"112","2019-11-13 16:04:34-03","UNISANTA","HUSC","2776","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"Epífita com flores creme; Floresta alta de Restinga úmida","Zappi, D.","2000",NA,NA,"Sampaio, P.S.P.; Martins, S.E.","491","2000","06","06","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto","-46.138599395752","-23.8544006347656",NA,NA,"37616",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-13 16:04:34-03","UNISANTA","HUSC","8300","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"Epífita no sub-bosque da mata; Floresta ombrófila densa","Sampaio, P.S.P.","2014","10",NA,"Sampaio, P.S.P.; Prudêncio, R.X.A.; Rezende, V.I.; Ancona, M.C.","925","2014","09","18","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, trilha Iporanga","-46.25","-23.9899997711182",NA,NA,"18989",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-11-12 16:58:46-03","UEL","FUEL","53459","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,NA,"Almeida, OJG","2011","04",NA,"Lombardi, JA; Temponi, LG; Oliveira, APC; Nunes, ELP; Morais, FF; et al.","8480","2011","04","15","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos, trilha da Capela, junto ao rio","-43.001361","-22.493944","-43.001361","-22.493944",NA,"390","390",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-11-12 16:58:46-03","UEL","FUEL","53473","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,NA,"Almeida, OJG","2011","04",NA,"Lombardi, JA; Temponi, LG; Oliveira, APC; Nunes, ELP; Morais, FF; et al.","8481","2011","04","15","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos, junto ao rio","-43.001361","-22.493944","-43.001361","-22.493944",NA,"390","390",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-04 15:42:46-03","IF","SPSF","36323","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,NA,NA,"J.C.Braidotti","62","2005","03","25","SP","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo","-48.403611","-24.630556",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"117","2021-03-04 15:42:46-03","IF","SPSF","45098","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"COLETA: Beira de Mata Atlântica&nf;Pendente em rochas; frutos imaturos verdes.; GEOGRAFIA: Núcleo Caverna do Diabo; arredores do alojamento e da Caverna do Diabo;","D.Zappi","2005","10","30","V.C.Souza & R.R.Rodrigues & F.A.R.D.P.Arzolla & N.M.Ivanauskas & J.P.Souza","9125","1995","09","04","SP","Eldorado","Parque Estadual Jacupiranga, trilha do mirante do angico","-48.0999984741211","-24.5200004577637",NA,NA,"38804",NA,NA,"auto","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"118","2021-03-04 15:42:46-03","IF","SPSF","18656","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: sob plantacao de cacau&nf;;","D.Zappi",NA,NA,NA,"M.A.Assis","375","1994","08","28","SP","Ubatuba","Fazenda Capricórnio - Núcleo Picinguaba - PESM","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,NA,"auto","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"119","2020-04-15 17:19:33-03","IBt","SP","249566","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","crispimarginata","Rhipsalis crispimarginata","Loefgr.","Brasil",NA,NA,NA,NA,NA,NA,"Taylor, NP","1645","1991","06","13","São Paulo","Ilhabela",NA,"-45.3499984741211","-23.7700004577637",NA,NA,"23719",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-11-26 09:59:46-03","IBt","SP","366535","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,NA,NA,NA,NA,NA,"Sampaio, PSP","491","2000","06","06","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,"37616",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-04-15 17:19:34-03","IBt","SP","249567","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,NA,NA,NA,NA,NA,"Taylor, NP","1645-A","1991","06","13","São Paulo","Ilhabela",NA,"-45.3499984741211","-23.7700004577637",NA,NA,"23719",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-07-02 08:39:46-03","IBt","SP","278208","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,NA,NA,NA,NA,NA,"Barros, F","29471","1993","11","09","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
