"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","typeStatus","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"158","2020-07-23 12:14:23-03","CEPLAC","CEPEC","105482","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","sellowiana","Inga sellowiana",NA,"G. Hatschbach","J. M. Silva","4003","2004","02","12",NA,"Brasil","Paraná","BOCAIÚVA DO SUL","Colônia João XXIII.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,"30/12/2004",NA,NA,NA,NA
"159","2020-07-23 12:14:23-03","CEPLAC","CEPEC","84912","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","sellowiana","Inga sellowiana",NA,"G. Hatschbach","J. M. Silva","2598","1998","11","10",NA,"Brasil","Paraná","BOCAIÚVA DO SUL","Serra Santana.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,"30/12/1999",NA,NA,NA,NA
"160","2020-07-23 12:14:23-03","CEPLAC","CEPEC","118764","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","sellowiana","Inga sellowiana",NA,"G. Hatschbach","A. C. Cervi","8737","1992","11","05",NA,"Brasil","Santa Catarina","GARUVA","Rod. Garuva/Guaratuba. Ponte do 15. Beira do rio.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,"30/12/2005",NA,NA,NA,NA
"161","2020-07-23 12:14:23-03","CEPLAC","CEPEC","66595","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","sellowiana","Inga sellowiana",NA,"A. C. Filho","J. de S. Silva","10","1972","02","21",NA,"Brasil","São Paulo","SÃO PAULO","Parque do Est. & Jardim Botanico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"30/12/1972",NA,NA,NA,NA
"162","2020-07-23 12:14:23-03","CEPLAC","CEPEC","62515","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","sellowiana","Inga sellowiana",NA,"H. C. Lima","M. L. Guedes","3152","1993","12","19",NA,"Brasil","Bahia","CAMAÇARÍ","Praia do Forte.","-38.3241996765137","-12.6975002288818",NA,NA,NA,NA,NA,NA,"37124","auto",NA,NA,NA,NA,NA,"30/06/2009",NA,NA,NA,NA
"163","2020-07-23 12:14:23-03","CEPLAC","CEPEC","67457","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","sellowiana","Inga sellowiana",NA,"H. C. Lima","H. Q. B. Fernandes","1529","1987","11","01",NA,"Brasil","Espírito Santo","SANTA TERESA","Penha, propriedade do Dr. Tabajara.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,"30/06/2009",NA,NA,NA,NA
"164","2019-11-13 16:04:43-03","UNISANTA","HUSC","1959","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Lima, H.C.","Sampaio, P.S.P.; Martins, S.E.","293","1999","05","27",NA,"Brasil","São Paulo","Bertioga","praia de Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,"Arbusto com 80cm de altura, frutos verde-amarelados na beira da trilha; Floresta de restinga baixa",NA,NA,"37616","auto","2001","05",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-11-04 17:29:27-03","UEM","HUEM","569","S","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","W. Mantovani","Silva, I","s.n.","1985","12","17",NA,"Brasil","São Paulo",NA,"Reserva da Juréia",NA,NA,NA,NA,NA,"Arbórea de 5 m de altura; flores perfumadas; Mata Mesófila Semidecídua.","HUEM000006078","HUEM000006078",NA,NA,"1986","07",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-11-04 17:29:27-03","UEM","HUEM","11290","S","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Possette, RFS","E.Rotta","168","1980","04","18",NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,"Mata Mesófila Semidecídua.","HUEM000006076","HUEM000006076","13536","auto","2007","01",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-11-04 17:29:27-03","UEM","HUEM","11313","S","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Possette, RFS","E.Rotta","57","1979","04","17",NA,"Brasil","Paraná","Colombo","Floresta Ombrófila mista","-49.2242012023926","-25.2917003631592",NA,NA,NA,"Mata Mesófila Semidecídua.","HUEM000006077","HUEM000006077","13536","auto","2007","01",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-11-04 17:29:27-03","UEM","HUEM","11314","S","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Possette, RFS","E.Rotta","55","1979","03","08",NA,"Brasil","Paraná","Colombo","Floresta Ombrófila mista","-49.2242012023926","-25.2917003631592",NA,NA,NA,"Mata Mesófila Semidecídua.","HUEM000006075","HUEM000006075","13536","auto","2007","01",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-11-12 16:59:28-03","UEL","FUEL","40608","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Franco, GADC","Ivanauskas, NM; Toniato, MTZ; Polisel, RT; Souza, D; Silva, CO da","6173","2006","08","30",NA,"Brasil","São Paulo","São Miguel Arcanjo","PECB, Trilha da Varginha 1, SAD69, ZONA 23J","-48.041667","-24.103333","855","855",NA,"UTM datum SAD69 zona 23J (o correto é zona 22) 800797, 7331199","FUEL001372",NA,NA,NA,"2006","10",NA,NA,NA,NA,"-48.041667","-24.103333",NA,NA
"170","2020-11-12 16:59:28-03","UEL","FUEL","26140","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Hatschbach, G","Silva, JM; et al.","2294","1998","03","17",NA,"Brasil","Paraná","Bocaiúva do Sul","Serra da Santana","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"FUEL001369",NA,"61623","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-11-12 16:59:28-03","UEL","FUEL","39647","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Possette, RFS","Rotta, E","57","1979","04","17",NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"FUEL001371",NA,"13536","auto","2007","01",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-11-12 16:59:28-03","UEL","FUEL","39648","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Possette, RFS","Rotta, E","55","1979","03","08",NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"FUEL001370",NA,"13536","auto","2007","01",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-08-20 20:38:48-03","UFSC","FLOR","29158","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Hatschbach, G.","Silva, J.M.; Poliquesi, C.B. & Barbosa, E.","2260","1998","02","07",NA,"Brasil","Paraná","São José dos Pinhais","Castelhanos.","-49.2064018249512","-25.5347003936768",NA,NA,NA,"árvore, flor alva, 5m altura","FLOR0029158",NA,"45291","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-08-20 20:38:48-03","UFSC","FLOR","28521","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Smith, S.F.","Klein, R.M.; Bresolin, A.","9766","1971","10","18",NA,"Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736","250","250",NA,"árvore, Fruto Imaturo, verde, 15m altura","FLOR0028521",NA,"13751","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-08-20 14:56:04-03","UFSC","FLOR","26080","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Klein, R.M.; Bresolin, A.","10938","1973","03","27",NA,"Brasil","Santa Catarina","Imaruí","Águas Mornas.","-48.8199996948242","-28.3414001464844","400","400",NA,"árvore, flor branca, 15m altura","FLOR0026080",NA,"29971","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-08-20 14:56:04-03","UFSC","FLOR","4771","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Reitz, R.; Klein, R.M.","1693","1954","03","03",NA,"Brasil","Santa Catarina","Itajaí","Morro da Fazenda.","-48.6618995666504","-26.9078006744385","150","150",NA,"árvore, flor branca, 15m altura","FLOR0004771",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-04 15:43:15-03","IF","SPSF","26437","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana",NA,NA,"W.Maschio","225","1998","11","30","América do Sul","Brasil","PR","Colombo","Floresta Ombrófila Mista","-49.2242012023926","-25.2917003631592",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"13536","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"178","2021-03-04 15:43:15-03","IF","SPSF","14552","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana",NA,NA,"J.M.Silva & C.B.Poliquesi","892","1991","01","08","América do Sul","Brasil","PR","Quatro Barras","borda do campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"17116","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"179","2021-03-04 15:43:15-03","IF","SPSF","13999","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana",NA,NA,"A.Custodio Filho & Al Gentry","4534","1987","02","03","América do Sul","Brasil","SP","Boraceia","P.E.Serra do Mar","-48.7700004577637","-22.1900005340576",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"10241","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"180","2021-03-04 15:43:15-03","IF","SPSF","11948","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana",NA,NA,"J.B.Baitello","259","1988","03","03","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"38855","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"181","2021-03-04 15:43:15-03","IF","SPSF","34698","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana",NA,"G. A. D. C. Franco","F. A. R. D. P. Arzolla & F. M. Souza & C. O. Araújo & W. Corrêa","812","2005","03","21","América do Sul","Brasil","SP","São Bernardo do Campo","Parque Estadual da Serra do Mar, Núcleo Itutinga - Pilões","-46.560001373291","-23.6900005340576",NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore ca. 3 m; GEOGRAFIA: Trilha de São Bernardo. Floresta Ombrófila Densa Montana&nf;UTM: X=346049 Y=7364385;",NA,NA,"31119","auto","2005","04","07",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"182","2021-03-04 15:43:15-03","IF","SPSF","31788","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana",NA,NA,"A.P.Savassi","237","2002","04","20","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.968889","-24.0675",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"183","2021-03-04 15:43:15-03","IF","SPSF","37493","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","J.A.Pastore","J. A. Pastore & F. A. R. D. P. Arzolla & F.E.S.P.Vilela","1540","2007","10","09","América do Sul","Brasil","SP","Embu-Guaçu","Parque da Várzea do Embu-Guaçu","-46.810556","-23.828889","740","740",NA,"COLETA: Vegetação de várzea.&nf;Árvore 10m, flores secas marrons e frutos imaturos verdes.;",NA,NA,NA,NA,"2012","05","10",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"184","2021-03-04 15:43:15-03","IF","SPSF","37946","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","G.A.D.C. Franco","R.T.Polisel & N.M.Ivanauskas & F.M.Souza & V.S.Santos","244","2005","12","13","América do Sul","Brasil","SP","Embú","Itatuba","-46.889722","-23.636944",NA,NA,NA,"COLETA: Árvore de 9m.; GEOGRAFIA: Comunidade Terapêutica.;",NA,NA,NA,NA,"2006","01","23",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"185","2021-03-04 15:43:15-03","IF","SPSF","16947","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana",NA,NA,"J.B.Baitello","460","1994","03","29","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"38855","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"186","2021-03-04 15:43:15-03","IF","SPSF","14581","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana",NA,NA,"C.A.F.Silva",NA,"1990","06","12","América do Sul","Brasil","SP","São Bernardo do Campo","P.Municipal Chico Mendes","-46.560001373291","-23.6900005340576",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"31119","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"187","2021-03-04 15:43:15-03","IF","SPSF","37231","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana",NA,"G.A.D.C. Franco","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & C.O.da.Silva","6173","2006","08","30","América do Sul","Brasil","SP","São Miguel Arcanjo","PECB","-47.9900016784668","-23.8700008392334","855","855",NA,"COLETA: XLS: SPSFNovo; árvore, 18m alt., frutos imaturos verdes; GEOGRAFIA: Trilha da Varginha 1&nf;UTM: X=800797 Y=7331199 ZONA=22J;",NA,NA,"27904","auto","2006","10","31",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"188","2021-03-04 15:43:15-03","IF","SPSF","14076","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana",NA,NA,"M.Kuhlmann","3242-A","1947","06","06","América do Sul","Brasil","SP","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"189","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"in provincia S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Glaziou, AFM","3933",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-02-08 12:41:53-03","UFRGS","ICN","179851","S","Plantae","Dicotyledon",NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Smith, SF","Klein, RM; Bresolin, A","9766","1971","10","18","América do Sul","Brasil","SC","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736","250","250",NA,"Doação Herbário FLOR 28521; árvore, 15 m altura, fruto imaturo verde; mata","ICN00017473","ICN00017473 ICN00017473_1","13751","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-08 12:41:53-03","UFRGS","ICN","155338","S","Plantae","Dicotyledon",NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Smith, SF","Klein, RM; Bresolin, A","10938","1973","03","27","América do Sul","Brasil","SC","Imaruí","Águas Mornas","-48.8199996948242","-28.3414001464844","400","400",NA,"Doação do Herbário Flor.; Árvore, 15 m de altura. Flor branca.; Mata.","ICN00017471","ICN00017471","29971","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-02-08 12:41:53-03","UFRGS","ICN","068578","S","Plantae","Dicotyledon",NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Figueiredo, N; Rodrigues, RR","s.n.","1982","11","14","América do Sul","Brasil","SP","Iguapé","Estação Ecológica de Juréia, coletado ao redor da casa (alojamento)","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Doação UEC 14711; Arvoreta de aproximadamente 4m de altura, frutos verdes","ICN00017472","ICN00017472 ICN00017472_1","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 10:05:50-03","IBt","SP","169968","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, FCP","Rizzini, CT","471","1949","03","07",NA,"Brasil","São Paulo",NA,"Matas do Abrigo um, a altura do km 55 da estrada para o campo das Antas",NA,NA,"1500","1500",NA,NA,NA,NA,NA,NA,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:05:50-03","IBt","SP","454645","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Kondrat, H","Kondrat, H","192","2013","09","26",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 3, espécime nº 1056","-46.614167","-23.641944","832","832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.614167","-23.641944",NA,NA
"197","2019-11-21 10:05:50-03","IBt","SP","465642","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Lima, HC","Sampaio, PSP; Martins, SE","293","1999","05","27",NA,"Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"37616","auto","2001","05",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:05:50-03","IBt","SP","310463","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Villagra, BLP; Bordin, J","Baitello, JB","460","1994","03","29",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Estrada do rio Bonito e Paraibuna","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"38855","auto","2006","11","29",NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:05:50-03","IBt","SP","7037","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, FCP","Brade, AC","5640","1913","01","19",NA,"Brasil","São Paulo","Guarujá",NA,"-46.25","-23.9899997711182",NA,NA,NA,NA,NA,NA,"18989","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-03-12 10:23:53-03","IBt","SP","352636","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Rossi, L","Rossi, L","s.n.","1992","09","05",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Núcleo do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-03-12 10:23:53-03","IBt","SP","329483","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Rossi, L","Fávero, OA; et al.","692","1992","01","16",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para o rio Verde pelo morro do Grajaúna","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"55628","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:05:50-03","IBt","SP","156374","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, FCP","Kuhlmann, M","s.n.","1958","09","03",NA,"Brasil","São Paulo","Itanhaém","Baixada litorânea","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"SP025423","SP025423","26998","auto","1999","08",NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:05:50-03","IBt","SP","13062","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Hoehne, FC","Loefgren, A","CGG1664","1891","11","01",NA,"Brasil","São Paulo","Peruíbe","Beira rio, mata virgem.","-46.9900016784668","-24.3199996948242",NA,NA,NA,"Arbusto alto, fruta legumen curto chato.","SP006465","SP006465","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 10:05:50-03","IBt","SP","328873","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Hoehne, W","s.n.","1941","06","06",NA,"Brasil","São Paulo","Praia Grande",NA,"-46.4000015258789","-24",NA,NA,NA,NA,NA,NA,"22363","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:05:50-03","IBt","SP","47780","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Barbiellini, AA","s.n.","1953","11",NA,NA,"Brasil","São Paulo","Praia Grande",NA,"-46.4000015258789","-24",NA,NA,NA,NA,"SP025421","SP025421","22363","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 10:05:50-03","IBt","SP","66065","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, FCP","Kuhlmann, M","3242A","1947","06","06",NA,"Brasil","São Paulo","São Paulo","Nativa do Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto","1999","08",NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-21 10:05:50-03","IBt","SP","49325","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, FCP","Kuhlmann, M","3242","1946","01","31",NA,"Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP025422","SP025422","53584","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-08-13 18:02:11-03","IBt","SP","303817","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Hoehne, FC","s.n.","1932","03","22",NA,"Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-08-13 18:02:11-03","IBt","SP","28452b","Carpo","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Hoehne, FC","s.n.","1932","03","22",NA,"Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-08-13 18:02:11-03","IBt","SP","28452a","Extra","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Hoehne, FC","s.n.","1932","03","22",NA,"Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP025349","SP025349","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-08-13 18:02:11-03","IBt","SP","28452","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Hoehne, FC","s.n.","1932","03","22",NA,"Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP025348","SP025348","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-21 10:05:50-03","IBt","SP","120590","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Silva, JS","10","1972","02","21",NA,"Brasil","São Paulo","São Paulo","Nativa no Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-11-21 10:05:50-03","IBt","SP","490577","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Aragaki, S; Petri, L","Petri, L; Biasoli, SM","984","2016","07","18",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto","2016","12","19",NA,NA,NA,NA,NA,NA,NA
