"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","individualCount","class","fieldNumber"
"176","2020-05-08 11:09:28-03","UEFS","HUEFS","186865","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Rando, J.G.","1037","2011","10","16",NA,"Brasil","Minas Gerais","Serra do Cipó. Vilarejo de Inhame. Trilha da Senhorinha.",NA,NA,NA,"Campo rupestre.","HUEFS0186865","HUEFS0186865",NA,"Santana de Pirapama","-44.043098449707","-19.0060997009277","43251","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA
"177","2020-05-08 11:09:28-03","UEFS","HUEFS","173736","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Borges, L.M.","450","2010","06","16",NA,"Brasil","Minas Gerais","Serra do Cipó. Lapinha da Serra. Trilha para o Pico do Breu.","1201","1201",NA,"Campo Rupestre.","HUEFS0173736","HUEFS0173736",NA,"Santana do Riacho","-43.670556","-19.111389",NA,NA,NA,"43W40'14''","19S6'41''",NA,NA,NA,"Rosanae",NA
"178","2020-05-08 11:09:28-03","UEFS","HUEFS","191085","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Saraiva, D.P.","198","2011","05","18",NA,"Brasil","Minas Gerais","Serra de Ouro Branco.","1384","1384",NA,"Campo Rupestre com afloramentos de quartizito e grandes campos graminosos. Capão de mata.","HUEFS0191085","HUEFS0191085","L.P.Queiroz","Ouro Branco","-43.697222","-20.488333",NA,NA,"2014","43W41'50''","20S29'18''","12",NA,NA,"Rosanae",NA
"179","2020-05-08 11:09:28-03","UEFS","HUEFS","234200","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Cota, M.M.T.","348","2012","04","23",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri-PEBI. Trilha da antena até a cachoeira dos Cristais. Campo Beija-flor. Próximo a Curso d'água.","1322","1322",NA,"Campo rupestre.","HUEFS0234200","HUEFS0234200","M.M.T.Cota","Diamantina","-43.594722","-18.175278",NA,NA,"2017","43W35'41''","18S10'31''","03",NA,NA,"Rosanae",NA
"180","2020-05-08 11:09:28-03","UEFS","HUEFS","244254","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Antar, G.M.","1685","2017","06","17",NA,"Brasil","Minas Gerais","Trilha para o Pico da Lapinha.","1378","1378",NA,"Campo rupestre.","HUEFS0244254",NA,"G.M.Antar","Santana do Riacho","-43.676111","-19.099722",NA,NA,"2018","43W40'34''","19S5'59''","02",NA,NA,"Rosanae",NA
"181","2020-05-08 11:09:28-03","UEFS","HUEFS","244279","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pirani, J.R.","6011","2009","07","12",NA,"Brasil","Minas Gerais","Serra do Cipó, APA do Morro da Pereira, rodovia Belo Horizonte-Conceição do Mato Dentro (MG 010), Alto do Palácio, elevação próximo à Estátua do Velho Juca.","1230","1230",NA,"Campo rupestre, brejo e mata montana.","HUEFS0244279","HUEFS0244279","J.G.Rando","Santana do Riacho","-43.533333","-19.25",NA,NA,"2014","43W32'","19S15'","01",NA,NA,"Rosanae",NA
"182","2020-05-08 11:09:28-03","UEFS","HUEFS","226823","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Escaramai, M.","12","2012","02","07",NA,"Brasil","Minas Gerais","Serra do Cipó. Afloramento rochoso em frente à estátua do Juquinha. Afloramento rochoso.",NA,NA,NA,NA,"HUEFS0226823","HUEFS0226823",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA
"183","2020-05-08 11:09:28-03","UEFS","HUEFS","243234","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hervencio, P.","75","1997","05","06",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 118-119 da Rod. MG-010. Belo Horizonte-Conceição do Mato Dentro, ca. 1 km atrás da estátua do Velho Juca.",NA,NA,NA,NA,"HUEFS0243234","HUEFS0243234",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA
"184","2018-04-04 16:45:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana",NA,NA,"H. S. Irwin","20355",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","20355"
"185","2018-12-19 15:16:11-02","F","FMNH-SEEDPLANTS","V0102118F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0102118F","V0102118F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"186","2018-12-19 15:16:11-02","F","FMNH-SEEDPLANTS","V0102119F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0102119F","V0102119F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"187","2017-02-02 16:06:41-02","F","FMNH-SEEDPLANTS","V0370242F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana",NA,NA,"A. O. Souza & L. L. Antunes","1414","2014","10","8","South America","Brazil","Minas Gerais","Santana do Riacho, Serra do Cipo, villa Lapinha, Trilha para o pico da Lapinha","1138",NA,NA,NA,"V0370242F","V0370242F_01","A. O. Souza",NA,"-43.66975","-19.11619",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"188","2018-04-04 16:25:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis",NA,NA,"H. S. Irwin","2450",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","2450"
"189","2018-12-19 15:16:12-02","F","FMNH-SEEDPLANTS","V0102983F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0102983F","V0102983F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"190","2018-12-19 15:16:12-02","F","FMNH-SEEDPLANTS","V0102984F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0102984F","V0102984F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"191","2018-12-19 15:16:12-02","F","FMNH-SEEDPLANTS","V0102985F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0102985F","V0102985F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"192","2018-12-19 15:16:12-02","F","FMNH-SEEDPLANTS","V0102986F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0102986F","V0102986F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"193","2017-02-02 16:06:57-02","F","FMNH-SEEDPLANTS","V0370251F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis",NA,NA,"A. O. Souza & L. L. Antunes","1411","2014","10","8","South America","Brazil","Minas Gerais","Santana do Riacho, Serra do Cipo, villa Lapinha, Trilha para o pico da Lapinha","1138",NA,NA,NA,"V0370251F","V0370251F_01","A. O. Souza",NA,"-43.66975","-19.11619",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"194","2020-11-12 16:59:22-03","UEL","FUEL","54590","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Antunes, LLC; Souza, AO","1264","2014","10","08",NA,"Brasil","Minas Gerais","Trilha do pico da Lapinha",NA,NA,NA,NA,"OK",NA,"Antunes, LLC","Vila Lapinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-01 14:58:54-03","UnB","UB","127142","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S. Irwin & Barneby) H.S. Irwin & Barneby",NA,"Irwin, HS","20355","1968","02","17","Southern America","Brasil","Minas Gerais","Ca. Km 105 (ca. 130km of Belo Horizonte)",NA,NA,NA,"Fruit brown.; Viscous shrub 1m.; Cerrado",NA,NA,"Barneby, R",NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"196","2019-11-01 14:58:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S. Irwin & Barneby) H.S. Irwin & Barneby",NA,"Antunes, LLC; Oliveira, CC; Schliewe, MA","1828","2016","04","04","Southern America","Brasil","Minas Gerais","MG-010, entre os km 104 e 105","1163","1163",NA,"Subarbusto ereto, ca. 1 m altura, ramos pouco viscosos; Cerrado rupestre",NA,NA,"Antunes, LLC","Santana do Riacho","-43.599444","-19.291389",NA,NA,"2016","-43.599444","-19.291389","04","04",NA,NA,NA
"197","2019-11-01 14:59:04-03","UnB","UB","127376","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S. Irwin & Barneby) H.S. Irwin & Barneby",NA,"Anderson, WR","36181","1972","02","18","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"Flowers glandular.; Shrub 1-1,5m.",NA,NA,"Barneby, R",NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"198","2019-05-06 11:57:33-03","UFU","HUFU","27975","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Arruda, R.; Nakajima, J.N.; Mendes, S. & Amorim, E.H.","164","2002","08","02",NA,"Brasil","Minas Gerais","Estação Ambiental Galheiro, Céu do Cavalo",NA,NA,NA,"Arbustivo, ca. de 1,2 m. Cálice verde, corola e estames amarelos.; Cerrdado.","HUFU00007867","HUFU00007867","Pacheco, R.A.","Perdizes","-47.2928009033203","-19.3528003692627","45889","auto","2004",NA,NA,"07","01",NA,NA,NA
"199","2019-05-06 11:57:33-03","UFU","HUFU","35933","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Amorim, E.H.; Hattori, E.K.O. & Pacheco, R.A.","803","2004","01","19",NA,"Brasil","Minas Gerais","Estação Ambiental Galheiro, Península",NA,NA,NA,"Subarbusto, ca. 0,5 m. Cálice vinho, corola alaranjada.","HUFU00007870","HUFU00007870","Pacheco, R.A.","Perdizes","-47.2928009033203","-19.3528003692627","45889","auto","2004",NA,NA,"07","01",NA,NA,NA
"200","2019-05-06 11:57:33-03","UFU","HUFU","2162","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Barbosa, A.A.A.","s.n.","1989","06","08",NA,"Brasil","Minas Gerais","Estrada Lagoa Santa - Conceição do Mato Dentro, Km 110.",NA,NA,NA,"Subarbusto com pétala internamente alaranjada e avermelhada externamente, estames creme e estilete alaranjado.","HUFU00007868","HUFU00007868",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-05-06 11:57:33-03","UFU","HUFU","2253","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Castro, N.M.","s.n.","1989","06","08",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada Lagoa Santa - Conceição do Mato Dentro, km 114.",NA,NA,NA,"Subarbusto ca. de 70 cm. Flores amarelas, sépalas alaranjadas.; Campo rupestre, entre pedras.","HUFU00007869","HUFU00007869","Barneby, R.","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","1996",NA,NA,"02",NA,NA,NA,NA
"202","2019-11-21 10:05:09-03","IBt","SP","162574","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Mantovani, W","93","1979","07","26",NA,"Brasil","Minas Gerais","Serra do Cipó","1200","1200",NA,NA,NA,NA,"Hervêncio, P","Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto","1997",NA,NA,"07",NA,NA,NA,NA
"203","2019-11-21 10:05:09-03","IBt","SP","108358","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Glassman, SF; Correa Gomes Jr, J","8063","1965","07","11",NA,"Brasil","Minas Gerais","Serra do Cipó, 112km N of Belo Horizonte, scrub grassland, rocky soil",NA,NA,NA,NA,NA,NA,"Hervêncio, P","Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto","1998",NA,NA,"08",NA,NA,NA,NA
"204","2019-11-21 10:05:09-03","IBt","SP","146011","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Onishi, E; et al.","CFSC5088","1974","07","09",NA,"Brasil","Minas Gerais","Serra do Cipó, km 110 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina",NA,NA,NA,NA,NA,NA,NA,"Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto","1989",NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:05:09-03","IBt","SP","166652","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Menezes, NL; Semir, J; Sajo, MG","CFSC6368","1980","07","22",NA,"Brasil","Minas Gerais","Serra do Cipó, km 111 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina, perto do Ribeirão Andrequecé",NA,NA,NA,NA,"SP024203","SP024203",NA,"Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto","1989",NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 10:05:09-03","IBt","SP","145270","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Semir, J; Sazima, M","CFSC2703","1972","07","21",NA,"Brasil","Minas Gerais","Serra do Cipó, km 112 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina",NA,NA,NA,NA,NA,NA,"Mamede, MCH","Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto","1989",NA,NA,NA,NA,NA,NA,NA
"207","2019-11-21 10:05:09-03","IBt","SP","145281","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Joly, AB; et al.","CFSC29","1970","06","05",NA,"Brasil","Minas Gerais","Serra do Cipó, km 114 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina","1150","1150",NA,NA,NA,NA,NA,"Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto","1989",NA,NA,NA,NA,NA,NA,NA
"208","2019-11-21 10:05:09-03","IBt","SP","145271","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Joly, AB; et al.","CFSC2548","1972","05","29",NA,"Brasil","Minas Gerais","Serra do Cipó, km 114 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina",NA,NA,NA,NA,NA,NA,"Mamede, MCH","Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto","1989",NA,NA,NA,NA,NA,NA,NA
"209","2019-11-21 10:05:09-03","IBt","SP","145258","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Joly, AB; Semir, J; Ugadim, Y","CFSC193","1970","06","06",NA,"Brasil","Minas Gerais","Serra do Cipó, km 116 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina","1175","1175",NA,NA,"SP024202","SP024202",NA,"Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto","1989",NA,NA,NA,NA,NA,NA,NA
"210","2019-11-21 10:05:09-03","IBt","SP","146001","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Semir, J; Giulietti, AM","CFSC5046","1974","05","21",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 125 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina",NA,NA,NA,NA,NA,NA,"Mamede, MCH","Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto","1989",NA,NA,NA,NA,NA,NA,NA
"211","2019-11-21 10:05:09-03","IBt","SP","38093","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Mello Barreto","5987","1933","06","24",NA,"Brasil","Minas Gerais","Serra do Cipó, Campo",NA,NA,NA,NA,NA,NA,"Hervêncio, P","Santa Luzia","-43.8513984680176","-19.7696990966797","19939","auto","1997",NA,NA,"07",NA,NA,NA,NA
"212","2019-11-21 10:05:13-03","IBt","SP","145005","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Semir, J; Sazima, M","CFSC598","1971","12","15",NA,"Brasil","Minas Gerais","Serra do Cipó, km 115 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina",NA,NA,NA,NA,NA,NA,"Hervêncio, P","Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto","1997",NA,NA,"07",NA,NA,NA,NA
"213","2019-11-21 10:05:13-03","IBt","SP","145280","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Joly, AB; et al.","CFSC1803","1972","04","16",NA,"Brasil","Minas Gerais","Serra do Cipó, km 119,5 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina",NA,NA,NA,NA,NA,NA,"Hervêncio, P","Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto","1997",NA,NA,"07",NA,NA,NA,NA
"214","2019-11-21 10:05:13-03","IBt","SP","145276","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Joly, AB; et al.","CFSC2205","1972","05","27",NA,"Brasil","Minas Gerais","Serra do Cipó, km 127 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina",NA,NA,NA,NA,NA,NA,"Hervêncio, P","Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto","1997",NA,NA,"07",NA,NA,NA,NA
"215","2019-11-21 10:05:13-03","IBt","SP","145247","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Semir, J; Sazima, M","CFSC2616","1972","07","19",NA,"Brasil","Minas Gerais","Serra do Cipó, km 127 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina",NA,NA,NA,NA,NA,NA,"Hervêncio, P","Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto","1997",NA,NA,"07",NA,NA,NA,NA
"216","2019-11-21 10:05:13-03","IBt","SP","145269","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Joly, AB; Semir, J; Joly, AM; Martins, F","CFSC2464","1972","05","29",NA,"Brasil","Minas Gerais","Serra do Cipó, km 128 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina",NA,NA,NA,NA,"SP024522","SP024522","Hervêncio, P","Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto","1997",NA,NA,"07",NA,NA,NA,NA
"217","2019-11-21 10:05:13-03","IBt","SP","166698","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Giulietti, AM; Cordeiro, I; Rossi, L; Furlan, A; Pirani, JR","CFSC6411","1980","07","23",NA,"Brasil","Minas Gerais","Serra do Cipó, km 128 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina",NA,NA,NA,NA,"SP024523","SP024523","Hervêncio, P","Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto","1997",NA,NA,"07",NA,NA,NA,NA
"218","2019-11-21 10:05:13-03","IBt","SP","146017","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Semir, J; Sazima, M","CFSC2097","1972","05","01",NA,"Brasil","Minas Gerais","Serra do Cipó, km 128 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina",NA,NA,NA,NA,NA,NA,"Hervêncio, P","Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto","1997",NA,NA,"07",NA,NA,NA,NA
"219","2019-11-21 10:05:13-03","IBt","SP","153414","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Gibbs, PE; et al.","5129","1977","05","15",NA,"Brasil","Minas Gerais","ca. 30km SE de Montes Claros, estrada para Juramento, campo rupestre",NA,NA,NA,NA,NA,NA,"Hervêncio, P","Montes Claros","-43.8616981506348","-16.7350006103516","72568","auto","1999",NA,NA,NA,NA,NA,NA,NA
