"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"149","2019-11-01 15:04:02-03","UnB","UB","100741","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Munhoz, CBR","322","1996","01",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Munhoz, CBR","Distrito Federal","Fazenda Água Limpa da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-01 15:04:02-03","UnB","UB","100742","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Munhoz, CBR","289","1995",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Munhoz, CBR","Distrito Federal","Fazenda Água Limpa da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-10-03 10:03:56-03","UFSCar","SORO","6666","PreservedSpecimen","Plantae","Melastomataceae","Leandra","linearifolia","Leandra linearifolia","Souza, J.P.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","837","1996","12","13",NA,"Brasil",NA,NA,"Subasbusto, 30cm alt. Flores alvas.",NA,NA,NA,"Cogn.","S.A.C. Chiea","São Paulo","Trilha da Pedreira; Floresta Ombrófila Densa, Floresta de altitude com pasto abandonado por mais de 20 anos.","-45.004722","-23.233889",NA,NA,NA,"Cunha",NA,NA,"1997","08","45°00'17W","23°14'02S",NA,NA,NA,NA,NA,NA
"152","2019-05-06 11:59:30-03","UFU","HUFU","54140","S","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Viana, P.L.; Mota, N.F.O.; Giorni, V. & Novaes, R.M.L.","3679","2008","08","29",NA,"Brasil",NA,NA,"Em pedras ao longo do riacho em interior de floresta.","HUFU00061440",NA,NA,"(DC.) Cogn.","Romero, R.","Minas Gerais","Mata do Isidoro, APA Felício.","-43.246898651123","-18.0771999359131",NA,NA,"HUFU00061440","Felício dos Santos","21878","auto","2009","02",NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-05-06 11:59:30-03","UFU","HUFU","23698","S","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Romero, R.; Nakajima, J.N.","3755","1996","11","19",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,5 m. Corola e estames brancos.; Capão da mata, borda do rio.","HUFU00037723",NA,NA,"(DC.) Cogn.","Romero, R.","Minas Gerais","Parque Nacional da Serra da Canastra, Guarita de Sacramento, próximo a captação de água.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"São Roque de Minas","57119","auto","1998","03",NA,NA,NA,"16",NA,NA,NA,NA
"154","2019-05-06 11:59:30-03","UFU","HUFU","76440","S","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Albino, U.B.; Saridakis, D.P.","s.n.","1995","07","08",NA,"Brasil",NA,NA,"Arbusto 50cm; flores brancas; crescendo em campo rupestre.","HUFU00074319",NA,NA,"(DC.) Cogn.","Goldenberg, R.; Camargo.","Paraná","Margem direita do Rio Santa Bárbara.","-49.4636001586914","-24.1128005981445",NA,NA,"HUFU00074319","Sengés","55682","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-05-06 11:59:30-03","UFU","HUFU","29452","S","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Nakajima, J.N.; Pacheco, R.A.; Volpi, R.L. & Silva, S.M.","3339","2002","12","04",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,4 m. Cálice verde, corola alva.; Capão de mata em vertente de cachoeira.","HUFU00037724",NA,NA,"(DC.) Cogn.","Romero, R.","Minas Gerais","Paraíso Selvagem, Trilha para Salto Solitário.","-46.653611","-20.434444","845","845",NA,"Delfinópolis",NA,NA,"2008","08","-46.653611","-20.434444",NA,NA,NA,NA,NA,NA
"156","2019-05-06 11:59:30-03","UFU","HUFU","23702","S","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Romero, R.; Nakajima, J.N.","3556","1996","09","20",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,5 m. Hipanto com tricomas avermelhados, corola e estames brancos. Frutos nigrescentes.; Borda do riacho, entre rochas.","HUFU00037722",NA,NA,"(DC.) Cogn.","Romero, R.","Minas Gerais","Parque Nacional da Serra da Canastra, Guarita de Sacramento. Retiro de captação de água, próximo a bomba d'água.","-47.439998626709","-19.8652992248535",NA,NA,"HUFU00037722","Sacramento","69737","auto","1998","03",NA,NA,NA,"16",NA,NA,NA,NA
"157","2019-05-06 11:59:30-03","UFU","HUFU","76464","S","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Sampaio, P.S.P.","1758","2018","01","23",NA,"Brasil",NA,NA,"Erva com 10 cm de altura, flores brancas.; Mata ciliar.","HUFU00075119",NA,NA,"(DC.) Cogn.","Reginato, M.","Minas Gerais","Próximo a cachoeira das panelas, Beira de curso de água.","-44.9852981567383","-21.7222003936768",NA,NA,NA,"São Thomé das Letras","16076","auto","2018","01",NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-23 13:22:45-03","MN","R-TIPOS","10018a","PreservedSpecimen","Plantae","Melastomataceae","Leandra","linearifolia","Leandra linearifolia","Glaziou, A.F.M.","14776","1883","05","09",NA,"Brasil",NA,NA,NA,"R000010018a",NA,NA,"Cogn.",NA,"Rio de Janeiro",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"R000010018a_001","Petrópolis","36524","auto",NA,NA,NA,NA,NA,NA,"Isosyntypus",NA,NA,NA
"159","2021-02-23 13:22:45-03","MN","R-TIPOS","10018","PreservedSpecimen","Plantae","Melastomataceae","Leandra","linearifolia","Leandra linearifolia","Glaziou, A.F.M.","14776","1883","05","09",NA,"Brasil",NA,NA,NA,"R000010018",NA,NA,"Cogn.",NA,"Rio de Janeiro",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"R000010018_001","Petrópolis","36524","auto",NA,NA,NA,NA,NA,NA,"Isosyntypus",NA,NA,NA
"160","2020-08-20 14:57:50-03","UFSC","FLOR","40808","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Baumgratz, J.F.A.; Damaisceno, R.; et alii","1109","2009","05","04",NA,"Brasil",NA,NA,"subarbusto com caules, ramos e pecíolo castanho-escuros; com indumento pardacento; folhas verdes discolores, Fruto Maduro, carnosos, nigrescentes, 0,5m altura. Recebido de RB Nº 480521.","FLOR0040808",NA,"Myrtales","(DC.) Cogn.","Baumgratz, J.F.A.","Rio de Janeiro","Parque Nacional do Itatiaia. Na margem esquerda do Rio Campo Belo, subindo em direção a cachoeira Véu da Noiva.","-44.579167","-22.255","1050","1050",NA,"Itatiaia",NA,NA,"2009","05","44º34'45''W","22º15'18''S",NA,NA,NA,NA,NA,NA
"161","2021-03-04 15:45:00-03","IF","SPSF","21596","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","J.P.Souza & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas","837","1996","12","13","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Floresta Ombrófila Densa.&nf;Subarbusto 30cm; flores alvas.; GEOGRAFIA: floresta de altitude com pasto abandonado&nf;;",NA,"Magnoliophyta","Myrtales","(DC.) Cogn.","J.F.A.Baumgratz","SP","Parque Estadual da Serra do Mar","-45.004722","-23.233889",NA,NA,NA,"Cunha",NA,NA,"2004","12",NA,NA,"Magnoliopsida","01",NA,NA,NA,NA
"162","2021-03-04 15:45:00-03","IF","SPSF","16955","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","J.B.Baitello","494","1994","03","29","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Myrtales",NA,NA,"SP","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Cunha","38855","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"163","2015-01-15 09:43:39-02","CAS","CAS-BOT","418334","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Irwin, H. S.; da Fonsêca, S. F.; Souza, R.; Reis dos Santos, R.; Ramos, J.","28550","1970","3",NA,"South America","Brazil",NA,NA,"Shrub ca. 1 m tall. Fruit green",NA,"Magnoliophyta","Myrtales","(Ser. ex DC.) Cogn.",NA,"Minas Gerais","Serra do Espinhaco,ca. 7 km N. of São João da Chapada, road to Inhaí",NA,NA,"1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"164","2014-09-23 11:01:50-03","G","G-DC","G00311242","S","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Anon.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=223085&base=img&lang=en","G00311242",NA,NA,"(DC.) Cogn.","Wurdack, J. J.",NA,NA,"-53.08972222","-10.77305556",NA,NA,"G00311242",NA,NA,NA,"1969","01","-53.08972222","-10.77305556",NA,"01","HOLOTYPUS of Melastoma salicinum DC.",NA,NA,NA
"165","2019-11-21 10:09:54-03","IBt","SP","195495","S","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Custodio Filho, A","2118","1983","12","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cogn.","Souza, MLD; Baumgratz, JF","São Paulo","Estação Biológica de Boracéia","-45.866667","-23.633333","890","950",NA,"Biritiba-Mirim",NA,NA,"2004",NA,"-45.866667","-23.633333",NA,NA,NA,NA,NA,NA
"166","2020-11-12 15:23:32-03","IBt","SP","311472","S","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Souza, JP; Souza, VC; Rodrigues, RR; Tamashiro, JY; Ivanauskas, NM","837","1996","12","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cogn.","Souza, MLD; Baumgratz, JF","São Paulo","Trilha da Pedreira","-45.004722","-23.233889",NA,NA,NA,"Cunha",NA,NA,"2004",NA,"-45.004722","-23.233889",NA,NA,NA,NA,NA,NA
"167","2019-11-21 10:09:54-03","IBt","SP","329167","S","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Roth, L","14668","1964","05","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cogn.","Reginato, M","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,"2013","01",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-21 10:09:54-03","IBt","SP","219182","S","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Barros, F","1350","1987","02","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cogn.","Reginato, M","Minas Gerais","Serra do Cipó, Km 113 (antigo) da estrada Santana do Riacho - Conceição do Mato Dentro, margens do rio Chapéu de Sol","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","26557","auto","2013","01",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 10:09:54-03","IBt","SP","302452","S","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Baitello, JB","494","1994","03","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cogn.","Goldenberg, R","São Paulo","Parque Estadual da Serra do Mar, Estrada de acesso ao núcleo","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Cunha","38855","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-21 10:09:54-03","IBt","SP","14368","S","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Loefgren, A; Edwall, G","CGG2382","1894","04","09",NA,"Brasil",NA,NA,"Arbust. 0,5m, caul. teres, fl.alba.","SP006792",NA,NA,"Cogn.","Reginato, M","São Paulo","Campo de Bocaina, beira córrego, Invernada, Pinhal.","-44.5699996948242","-22.6399993896484",NA,NA,"SP006792","São José do Barreiro","30784","auto","2013","01",NA,NA,NA,NA,NA,NA,NA,NA
