"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"93","2009-03-26 14:01:00-03","MO","MOBOT","100176530","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","N. Marquete","Marquete 267","1992","6","2","South America","Brazil","Rio de Janeiro",NA,"Município: RJ. [Emosta] do Jardim Botânico, subida próxima do Orquidário, próximo ao [túnel de tubularão].",NA,NA,NA,NA,NA,NA,NA,NA,"M. Gomes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","1417027","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","A. Arade","Arade 11187","1931","10","24","South America","Brazil","Rio de Janeiro",NA,"Mata Atlantica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2015-10-22 10:03:23-02","UNIOESTE","UNOP","8016","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","Silva, A.F. da","79","1978","12","05",NA,"Brasil","São Paulo","Ubatuba","Extação Experiemental do Instituto Agronômico de Campinas.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore de até 10 m de altura, flores brancas muito perfumadas, como jasmim vulgar, sub-bosque. (UNICAMP: 9165).",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-07-10 09:49:05-03","MBML","MBML-HERBARIO","10006",NA,"Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","L. Kollmann; E. Bausen & W. Pizziolo","2263","1999","03","24",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Mata de encosta. Arbusto 3m. Frutos verdes.","MBML010006",NA,"in dupl.: M. S. Pereira/XI-2005",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"97","2020-07-10 09:49:05-03","MBML","MBML-HERBARIO","11552",NA,"Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","V. Demuner; et al","618","2000","01","27",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Arvoreta 7m, frutos imaturos de cor vede. Interior de mata secundaria.","MBML011552",NA,"D. Zappi/Out.2009",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"98","2020-07-10 09:49:05-03","MBML","MBML-HERBARIO","16912",NA,"Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","R.R. Vervloet; et al","231","2002","05","08",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Arbusto com 2m de altura, frutos imaturos de cor verde, início de morro pouco acentuado, dossel aproximado 25m, pouca vegetação de pequeno porte , início da maturação os frutos apresentam coloração avermelhada.","MBML016912",NA,"Daniela Zappi/Set.-2009",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"99","2020-07-10 09:49:05-03","MBML","MBML-HERBARIO","19635",NA,"Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","R.R. Vervloet; et al","1824","2003","02","13",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Arvoreto de 8m, frutos imaturos de cor verde, fundo de vale, dossel de 22m.","MBML019635",NA,"Daniela Zappi/Set.-2009",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"100","2020-07-10 09:49:05-03","MBML","MBML-HERBARIO","19770",NA,"Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","R.R. Vervloet; et al","1856","2003","02","18",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Arvoreto de 6m, frutos imaturos de cor verde, baixada, dossel 18m.","MBML019770",NA,"M.C. Pessoa/04-III-2013",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"101","2020-07-10 09:49:05-03","MBML","MBML-HERBARIO","3304",NA,"Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","W. A. Hoffmann","135","1984","06","12",NA,"Brasil","Espírito Santo","Santa Teresa","Santa Lúcia","-40.5125","-19.971944",NA,NA,NA,"Arbusto de 2,5m, frutos brancos quando maduros, solo avermelhado.","MBML003304",NA,"in dupl.: M. S. Pereira/XI-2005",NA,NA,NA,NA,NA,"40W30'45","19S58'19",NA,NA,NA,NA,NA
"102","2020-07-10 09:49:05-03","MBML","MBML-HERBARIO","4175",NA,"Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","W. Boone","912","1985","11","21",NA,"Brasil","Espírito Santo","Santa Teresa","Mata Fria","-40.683333","-19.931111",NA,NA,NA,"Arbusto de 1,5m, com flores de cálice verde e corola branca, semi -sombra, mata.","MBML004175",NA,"in dupl.: M. S. Pereira/XI-2005",NA,NA,NA,NA,NA,"40W41'0","19S55'52",NA,NA,NA,NA,NA
"103","2020-07-10 09:49:05-03","MBML","MBML-HERBARIO","52267",NA,"Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","F. Z. Saiter; L. Kollmann, A. Z. Monico, F. Falk Oliveira","548","2016","08","03",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, Serra da Boa vista, topo da serra próximo à capela de São Brás, fragmento florestal em estágio médio a avançado de regeneração, com indícios de corte seletivo de madeira. Floresta estacional semidecidual.","-40.703056","-19.806111","700","700",NA,"Arvoreta com 4 m de altura, frutos brancos, em sub-bosque de floresta em estágio avançado de regeneração.","MBML052267",NA,"M.R. Barbosa/22-IX-2016",NA,NA,NA,NA,NA,"40W42'11","19S48'22",NA,NA,NA,NA,NA
"104","2020-07-10 09:49:05-03","MBML","MBML-HERBARIO","8394",NA,"Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","L. Kollmann; E. Bausen & W. Pizziolo","227","1998","07","15",NA,"Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167",NA,NA,NA,"Chapada. Mata baixa. Arbusto 2m. Frutos brancos.","MBML008394",NA,"in dupl.: M. S. Pereira/XI-2005",NA,NA,NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA,NA
"105","2020-07-10 09:49:05-03","MBML","MBML-HERBARIO","8750",NA,"Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","L. Kollmann; E. Bausen & W. Pizziolo","796","1998","10","27",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço","-40.620556","-19.931111",NA,NA,NA,"Fundo de vale. Arvoreto 6m. DAP 6cm. Fuste 4m. Botões brancos.","MBML008750",NA,"in dupl.: M. S. Pereira/XI-2005",NA,NA,NA,NA,NA,"40W37'14","19S55'52",NA,NA,NA,NA,NA
"106","2020-07-10 09:49:05-03","MBML","MBML-HERBARIO","9121",NA,"Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","L. Kollmann; E. Bausen & W. Pizziolo","1778","1999","02","03",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,NA,NA,"Arbusto 4m na sombra. Frutos verdes.","MBML009121",NA,"in dupl.: M. S. Pereira/XI-2005",NA,NA,NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA
"107","2020-07-10 09:49:05-03","MBML","MBML-HERBARIO","9650",NA,"Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","L. Kollmann; E. Bausen","1532","1999","01","13",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Arbusto 3m. Frutos verdes.","MBML009650",NA,"in dupl.: M. S. Pereira/XI-2005",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"108","2020-07-15 14:43:39-03","UNESP-RC","HRCB","40114","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","Bencke, C. S. C.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-07-15 14:43:39-03","UNESP-RC","HRCB","30597","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","Takahasi, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-07-15 14:43:39-03","UNESP-RC","HRCB","30596","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","Takahasi, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-07-15 14:43:39-03","UNESP-RC","HRCB","30595","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","Takahasi, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-07-15 14:43:39-03","UNESP-RC","HRCB","30594","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","Takahasi, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-01-26 13:58:03-03","IMA","MAC","52620","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Chagas-Mota","10710","2011","03","29",NA,"Brasil","Alagoas","Ibateguara","Coimbra, Grota da Burra.","-35.893411","-8.965558",NA,NA,NA,"Arbusto ca. 3 m de altura. Frutos verdes.; Mata Atlântica.","MAC0052620","MAC0052620","J.Jardim",NA,NA,NA,NA,NA,"-35.893411","-8.965558",NA,NA,NA,NA,NA
"114","2020-11-18 11:50:09-03","UERJ","HRJ","11670","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00011620",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-11-18 11:50:09-03","UERJ","HRJ","12372","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","L. P. G. Rosa; #?#W Silva","s.n.","2011","11","06",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471","574","574",NA,NA,"HRJ00012872",NA,"S.J. Neto","32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-11-18 11:50:09-03","UERJ","HRJ","11425","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00011425",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 11:51:42-03","UFPE","UFP","66111","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","Alves-Araújo, A; Pontes, T","1239","2009","05","06",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,"Arbusto 3m de altura; frutos imaturos verdes.","UFP066111",NA,"Pereira, MS","24709","auto","2011","09","09",NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 11:51:42-03","UFPE","UFP","59247","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","Souza, JAN; Pessoa, E; Garcia, JD; Cavalcanti, DM","589","2009","12","16",NA,"Brasil","Pernambuco","Igarassu",NA,"-35.006806","-7.836667","63","63",NA,"Arboreta de aprox. 2,5m de altura, poucos frutos, de excarpo e mesocarpo bracos, aroma doce muito agradável. Fruto bacóide, bacáceo.; Arboreta de aprox. 2,5m de altura, poucos frutos, de excarpo e mesocarpo bracos, aroma doce muito agr","UFP059247",NA,NA,NA,NA,NA,NA,NA,"-35.006806","-7.836667",NA,NA,NA,NA,NA
"119","2021-03-01 11:51:42-03","UFPE","UFP","66112","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","Melo, A; Amorim, BS; Garcia, JD; Souza, JAN; Arruda, T","347","2009","03","02",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.989167","-7.848611","95","95",NA,"Arbusto com botões florais brancos.","UFP066112",NA,"Pereira, MS",NA,NA,"2011","09","09","-34.989167","-7.848611",NA,NA,NA,NA,NA
"120","2021-03-01 11:51:42-03","UFPE","UFP","66113","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","Melo, A; Marques, JS; Albuquerque, NA","148","2007","09","12",NA,"Brasil","Pernambuco","Igarassu",NA,"-35.002778","-7.831944","171","171",NA,"Arbusto com frutos imaturos verdes.","UFP066113",NA,"Maciel. J.R.",NA,NA,"2011","05",NA,"-35.002778","-7.831944",NA,NA,NA,NA,NA
"121","2021-03-01 11:51:42-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","Melo, A; Amorim, BS; Garcia, JD; Souza, JAN; Arruda, T","347","2009","03","02",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.989167","-7.848611","95","95",NA,"Arbusto com botões florais brancos.",NA,NA,"Pereira, MS",NA,NA,"2011","09","09","-34.989167","-7.848611",NA,NA,NA,NA,NA
"122","2021-03-01 11:51:42-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","Melo, A; Marques, JS; Albuquerque, NA","148","2007","09","12",NA,"Brasil","Pernambuco","Igarassu",NA,"-35.002778","-7.831944","171","171",NA,"Arbusto com frutos imaturos verdes.",NA,NA,"Maciel. J.R.",NA,NA,"2011","05",NA,"-35.002778","-7.831944",NA,NA,NA,NA,NA
"123","2021-03-01 11:51:42-03","UFPE","UFP","13336","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","Lira, OC","127","1967","10","25",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,"Arbusto; Arbusto","UFP013336",NA,"Pereira, MS","18865","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-09-12 05:00:02-03","US","US","3075501","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","A. P. Duarte","334","1946","9","28","South America","Brazil",NA,NA,"Gavea [interpreted]",NA,NA,NA,NA,NA,NA,"US02689353","US02689353_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"125","2020-09-12 05:00:02-03","US","US","3028578","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","P. Rosa","112950","1931","11","5","South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Grotao da Vista Chinesa",NA,NA,NA,NA,NA,NA,"US02689355","US02689355_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"126","2020-09-12 05:00:02-03","US","US","2776255","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","J. Lanna","680","1964","4","28","South America","Brazil",NA,NA,"Guanabara, Estr. Vista Chinesa, km 1",NA,NA,NA,NA,NA,NA,"US02689348","US02689348_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"127","2020-09-12 05:00:02-03","US","US","3212122","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","R. Ribeiro & et al.","1517",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Rio de Janeiro, Alto da Boa Vista, Morro Queimado, vertente norte","-43.27","-22.97",NA,NA,NA,NA,"US02689352","US02689352_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"128","2020-09-12 05:00:02-03","US","US","3073378","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","J. G. Kuhlmann","83811",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"US02689356","US02689356_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"129","2020-09-12 05:00:02-03","US","US","3075550","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","F. da Silva","82025","1940","10","5","South America - Neotropics","Brazil","Distrito Federal",NA,"DF, Vista Chinesa",NA,NA,NA,NA,NA,NA,"US02689354","US02689354_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"130","2020-09-12 05:00:02-03","US","US","3090444","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","G. Martinelli & et al.","2807","1977","8","1","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Municipio do Rio de Janeiro - Horto Florestal do Jardim Botanico do Rio de Janeiro - Grotao - Pedra D'agua mais ou menos",NA,NA,"150","200",NA,NA,"US02689350","US02689350_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"131","2020-09-12 05:00:02-03","US","US","254957","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","Riedel, --","89","1823","10",NA,"South America","Brazil",NA,NA,"Brasilia, in sylv. Mand",NA,NA,NA,NA,NA,NA,"US02689359","US02689359_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"132","2020-09-12 05:00:02-03","US","US","3018614","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","M. C. Vianna & H. Martins","1649","1984","5","4","South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Estr. Vista Chinesa km 1.",NA,NA,NA,NA,NA,NA,"US02689351","US02689351_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"133","2020-09-12 05:00:02-03","US","US","2783753","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","H. S. Irwin, R. M. Harley & E. Onishi","29471","1971","1","31","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Espinhaco, Cerrado on middle slopes of Pico de Itacolomi, ca. 3 km S. of Ouro Preto",NA,NA,"1750",NA,NA,NA,"US02689349","US02689349_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"134","2020-09-12 05:00:02-03","US","US","273510","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","Riedel, --","1060","1832","10",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"US02689358","US02689358_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"135","2019-11-13 11:29:57-03","USP","SPF","164006","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Fiaschi, P","1755","2003","11","02",NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada","-39.536111","-14.770278",NA,NA,NA,NA,"SPF00164006",NA,"Pereira, MS",NA,NA,"2006","01",NA,"-39.536111","-14.770278",NA,NA,NA,NA,NA
"136","2019-11-13 11:29:57-03","USP","SPF","196210","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Fontoura, T","269","1992","03","25",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333","50","50",NA,NA,"SPF00196210",NA,"Gomes, M",NA,NA,"1992","06",NA,"-42.833333","-22.433333",NA,NA,NA,NA,NA
"137","2019-11-13 11:29:57-03","USP","SPF","164005","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Fiaschi, P","1754","2003","11","02",NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada","-39.536111","-14.770278",NA,NA,NA,NA,"SPF00164005",NA,"Pereira, MS",NA,NA,"2006","01",NA,"-39.536111","-14.770278",NA,NA,NA,NA,NA
"138","2019-11-13 11:29:57-03","USP","SPF","169456","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Fiaschi, P","2697","2005","02","16",NA,"Brasil","Bahia","Ilhéus",NA,"-39.117222","-14.586111","170","170",NA,NA,"SPF00169456",NA,"Pereira, MS",NA,NA,"2006","01",NA,"-39.117222","-14.586111",NA,NA,NA,NA,NA
"139","2019-11-13 11:29:57-03","USP","SPF","71030","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Mori, SA","9907","1978","04","15",NA,"Brasil","Bahia","Uruçuca",NA,"-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,"SPF00071030",NA,"Campos, MTVA; Boom, B","33791","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:29:57-03","USP","SPF","122471","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Lopes, MA","580","1984","10","23",NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"SPF00122471",NA,"Pereira, MS","49886","auto","2006","01",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:29:57-03","USP","SPF","66208","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Mello-Silva, R","208","1985","07","24",NA,"Brasil","Minas Gerais","Santos Dumont",NA,"-43.5525016784668","-21.4566993713379",NA,NA,NA,NA,"SPF00066208",NA,"Pereira, MS","25699","auto","2006","01",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-13 11:29:57-03","USP","SPF","150822","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Cordeiro, I","2339","2000","09","28",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334","380","380",NA,NA,"SPF00150822",NA,"Pereira, MS","30093","auto","2006","01",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-06-15 07:51:53-03","UEFS","HUEFS","108906","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Amorim, A.M.","5018","2005","05","14",NA,"Brasil","Bahia","Arataca","Serra do Peito de Moça. Estrada que liga Arataca à Una, ramal ca. 22,4 km de Arataca com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","1000","1000",NA,"Floresta Ombrófila Densa Montana.","HUEFS0108906","HUEFS0108906 HUEFS0108906_e1",NA,NA,NA,NA,NA,NA,"39W20'30''","15S10'25''","Asteranae",NA,NA,NA,NA
