"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","coordinatePrecision","geoFlag","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"45","2021-03-15 16:37:00-03","NY","NYBG","522271","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Martii Herbar. Florae Brasil.","28",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"NY00522271","NY00522271_01","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=574841' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","521758","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","R. Goldenberg",NA,NA,NA,"N. M. Albov","s.n.","1896","12","09","Paraguay",NA,NA,"En el camino entre San Pedro y Talicuare [?illegible]",NA,NA,NA,NA,NA,NA,"NY00521758","NY00521758_01","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=714619' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-29 15:23:00-03","NY","NYBG","522264","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea",NA,"L. B. Smith",NA,NA,NA,"A. L. Woolston","489","1955","03","22","Paraguay","San Pedro",NA,"Alto Paraguay: Primavera; Tapiraguay",NA,NA,NA,NA,NA,NA,"NY00522264","NY00522264_01","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=574838' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","522283","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"J. Banks","s.n.","1768","11",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NY00522283","NY00522283_01 NY00522283_02","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=574845' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2017-05-16 16:34:00-03","NY","NYBG","02698805","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea",NA,NA,NA,NA,NA,"R. D. Ribeiro","352","2005","01","19","Brazil","Rio de Janeiro","Rio de Janeiro","Grumari, encosta norte do morro.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"NY02698805","NY02698805_01","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2979331' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"50","2016-09-29 23:41:00-03","NY","NYBG","1551330","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea",NA,"J. F. A. Baumgratz",NA,NA,NA,"S. de V. A. Pessôa","1069","2004","10","26","Brazil","Rio de Janeiro","Silva Jardim","Reserva Jardim. Reserva Biológica Poço das Antas. Margem esquerda do rio Pau-Preto, próximo ao plantios.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"NY01551330","NY01551330_01","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1157311' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA
"51","2016-09-29 17:46:00-03","NY","NYBG","521759","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea",NA,"R. Goldenberg",NA,NA,NA,"R. O. Vanni","1163","1989","12","06","Paraguay","Cordillera",NA,"Valenzuela; borde de selva marginal del A° Yhacá",NA,NA,NA,NA,NA,NA,"NY00521759","NY00521759_01","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=714621' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","522289","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J. J. Wurdack",NA,NA,NA,"G. F. J. Pabst","8292","1964","11","29","Brazil","Rio de Janeiro","Rio de Janeiro","Estr. Morgado, Guaratiba","-43.53657","-22.984822",NA,NA,NA,NA,"NY00522289","NY00522289_01","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=574837' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","522267","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J. J. Wurdack",NA,NA,NA,"J. Nadeaud","s.n.",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"NY00522267","NY00522267_01","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=574833' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","522265","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J. J. Wurdack",NA,NA,NA,"A. Krapovickas","23776","1973","12","07","Argentina","Corrientes","Ituzaingó","Isla Apipé Grande, Puerto San Antonio","-56.875956","-27.510085",NA,NA,NA,NA,"NY00522265","NY00522265_01","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=574839' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-09-29 23:07:00-03","NY","NYBG","1015530","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea",NA,NA,NA,NA,NA,"J. F. A. Baumgratz","870","2006","01","23","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Mata aluvial à margem do rio Pau Preto.","-42.3917","-22.6508",NA,NA,NA,NA,"NY01015530","NY01015530_01","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1107361' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","522284","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J. J. Wurdack",NA,NA,NA,"Z. A. Trinta","1103","1964","12","11","Brazil","Rio de Janeiro","Araruama","Araruama","-42.301774","-22.857925",NA,NA,NA,NA,"NY00522284","NY00522284_01","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=574835' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-09-30 00:50:00-03","NY","NYBG","1018305","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea",NA,NA,NA,NA,NA,"M. F. Oliveira da Silva","87","2006","06","10","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca. Estrada da Boiúna.","-43.2075","-22.9031",NA,NA,NA,NA,"NY01018305","NY01018305_01","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1254872' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","522269","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"G. Schüch","s.n.",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"NY00522269","NY00522269_01","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=574840' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","522280","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","R. Goldenberg",NA,NA,NA,"G. Eiten","7838","1966","11","20","Brazil","Rio de Janeiro","Duque de Caxias","Fazenda Anhangá, ca. 2 km east of village and RR station of Saracuruna (formerly Rosário). About 200 m. from main house, along Rio Gongoxoco 40 m. from its mouth","-43.23","-22.675",NA,NA,NA,NA,"NY00522280","NY00522280_01","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=574832' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-29 15:23:00-03","NY","NYBG","522286","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea",NA,NA,NA,NA,NA,"L. B. Smith","1331","1928","11","25","Brazil","Rio de Janeiro","Rio de Janeiro","Monte do Cochrane, Rio de Janeiro; by golf club","-43.28","-22.98",NA,NA,"20","300","NY00522286","NY00522286_01","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=574847' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","522277","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J. J. Wurdack",NA,NA,NA,"J. P. Lanna Sobrinho","9286","1972","11","10","Brazil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá, Serviço de Reflorestamento","-43.2075","-22.9031",NA,NA,NA,NA,"NY00522277","NY00522277_01","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=574834' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-09-30 00:46:00-03","NY","NYBG","1018172","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea",NA,NA,NA,NA,NA,"C. M. Vieira","510","1994","01","12","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Area entre a BR-101 e Rio Pau-Preto.","-42.3917","-22.6508",NA,NA,NA,NA,"NY01018172","NY01018172_01 NY01018172_02","Magnoliophyta","Myrtales","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1249584' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-13 09:20:16-03","UFRJ","RFA","9723","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","Cogn.","J.J. Wurdack",NA,NA,NA,"G.G. Hatschbach","18150","1967","12","14","Brasil","Paraná","Antonina","Rio Copiuva","-48.7118988037109","-25.4286003112793",NA,NA,"5","5","RFA45436",NA,NA,NA,NA,NA,"Arbusto 2 m de altura; flor alva","olfersiana","38300","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-13 09:20:16-03","UFRJ","RFA","9723","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","Cogn.","J.J. Wurdack",NA,NA,NA,"G.G. Hatschbach","18150","1967","12","14","Brasil","Paraná","Antonina","Rio Copiuva","-48.7118988037109","-25.4286003112793",NA,NA,"5","5","RFA45436",NA,NA,NA,NA,NA,"Arbusto 2 m de altura; flor alva","olfersiana","38300","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-13 09:20:16-03","UFRJ","RFA","15757","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea parvifolia","Cogn.","J.J. Wurdack","1973",NA,NA,"G.G. Hatschbach","32409","1973","08","27","Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso",NA,"-54.8442001342773","-18.9181003570557",NA,NA,NA,NA,"RFA45484",NA,NA,NA,NA,NA,"Arbusto 2,5 m de altura; flor rosada, anteras amarelas","parvifolia","87429","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:31:25-03","UFRJ","RFA","10334","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J.J. Wurdack","1975",NA,NA,"P. Occhioni","4316","1971","02",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA45488",NA,NA,NA,NA,NA,"Arbusto de flor verde",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:31:25-03","UFRJ","RFA","13174","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J.J. Wurdack","1975",NA,NA,"P. Occhioni","5400","1972","12","15","Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos, estrada Rio - Teresópolis, km 55","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"RFA45487",NA,NA,NA,NA,NA,"Arbusto de flores alvas",NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 11:31:25-03","UFRJ","RFA","7619","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","J.J. Wurdack","1975",NA,NA,"P. Occhioni","499","1945","11","04","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA45482",NA,NA,NA,NA,NA,"Árvore pequena; flor branca",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-13 09:20:16-03","UFRJ","RFA","15757","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea parvifolia","Cogn.","J.J. Wurdack","1973",NA,NA,"G.G. Hatschbach","32409","1973","08","27","Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso",NA,"-54.8442001342773","-18.9181003570557",NA,NA,NA,NA,"RFA45484",NA,NA,NA,NA,NA,"Arbusto 2,5 m de altura; flor rosada, anteras amarelas","parvifolia","87429","auto",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:44:39-03","EAO","IAN","181665","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desv.) DC.","Goldenberg, R","2016","06",NA,"Silva, ASL da","4006","2003","08","31","Brasil","Pará","Novo Progresso","Serra do Cachimbo, logo após o igarapé Trosoba. Savana arbórea alta; solo arenoso.","-55.219722","-9.332","-55.219722","-9.332","465","465","IAN181665",NA,"Dicotiledônea",NA,"Southern America",NA,"Arbusto de 3m de altura; flor com cálice lilás, corola branca, estames amarelos. Fruto maduro azul marinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-12-04 15:25:25-03","PUCPR","HUCP","12448","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(Cham.) Triana ex Hook. f.","Goldenberg, R",NA,NA,NA,"Borgo, M","268","1998","12","16","Brasil","Paraná","Guaratuba","Rio Cubatãozinho","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"HUCP00013984","HUCP00013984","Eudicotiledonea",NA,NA,NA,"Nº 40655.",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"72","2021-02-08 21:32:40-03","UFBA","ALCB","027917","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","2014","10",NA,"Guedes, ML; Hupsel, Y","s/n","1993","11","21","Brasil","Rio de Janeiro","Barra","Bosque da Barra.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"de mais ou menos 2,0m de altura. Folhas discolores. Flores alvas com estames amarelos. Frutos imaturos avermelhados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:20:31-03","UFBA","ALCB","11724","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","D.C.",NA,NA,NA,NA,"s.col.","s/n",NA,NA,NA,"Brasil",NA,NA,"Do leste e sul do Brasil",NA,NA,NA,NA,NA,NA,"ALCB015466","ALCB015466","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:20:31-03","UFBA","ALCB","11726","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","D.C.",NA,NA,NA,NA,"s.col.","s/n",NA,NA,NA,"Brasil",NA,NA,"Do sul e leste do Brasil",NA,NA,NA,NA,NA,NA,"ALCB015467","ALCB015467","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:20:31-03","UFBA","ALCB","11727","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","D.C.",NA,NA,NA,NA,"s.col.","s/n",NA,NA,NA,"Brasil",NA,NA,"Do sul do Brasil",NA,NA,NA,NA,NA,NA,"ALCB015469","ALCB015469","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 10:03:54-03","NBC","NL-BOTANY","L.2551100","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2551100","NL-L2551100",NA,"Myrtales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2551100 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"77","2020-02-08 10:03:54-03","NBC","NL-BOTANY","U.1387658","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Meyer T",NA,"1944","02","16","Argentina",NA,NA,"Flora Argentina. Gob. de Misiones, Posadas.",NA,NA,NA,NA,NA,NA,"NL-U1387658","NL-U1387658",NA,"Myrtales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1387658 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"78","2020-02-08 10:03:54-03","NBC","NL-BOTANY","U.1387659","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Meyer T",NA,"1944","02","03","Argentina",NA,NA,"Flora Argentina. Prov. de Corrientes, Dep: Ituzaingo. Ituzaingo.",NA,NA,NA,NA,NA,NA,"NL-U1387659","NL-U1387659",NA,"Myrtales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1387659 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"79","2020-02-08 10:03:54-03","NBC","NL-BOTANY","U.1387660","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Meyer T",NA,"1944","02","16","Argentina",NA,NA,"Flora Argentina. Gob. de Misiones, Posadas.",NA,NA,NA,NA,NA,NA,"NL-U1387660","NL-U1387660",NA,"Myrtales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1387660 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"80","2020-02-08 10:03:54-03","NBC","NL-BOTANY","U.1397196","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Prance GT; et al.",NA,"1971","04","19","Brazil",NA,NA,"Plants of Brazilian Amazônia, Estado do Acre, Cruzeiro do Sul, Rio Jurua & Rio Moa. Slopes of Serra da Moa.",NA,NA,NA,NA,NA,NA,"NL-U1397196","NL-U1397196",NA,"Myrtales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397196 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"81","2020-02-08 10:03:54-03","NBC","NL-BOTANY","L.2550971","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1967","12","14","Brazil",NA,NA,"Paraná, Antonina, Rio Copiuva.",NA,NA,NA,NA,NA,NA,"NL-L2550971","NL-L2550971",NA,"Myrtales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","olfersiana",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"82","2020-02-08 10:03:54-03","NBC","NL-BOTANY","L.2550972","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","Cogn.",NA,NA,NA,NA,"Klein RM",NA,"1955","01","04","Brazil",NA,NA,"Plantas de Santa Catarina, Cunhas, Itajai.",NA,NA,NA,NA,NA,NA,"NL-L2550972","NL-L2550972",NA,"Myrtales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550972 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","olfersiana",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"83","2020-02-08 10:03:54-03","NBC","NL-BOTANY","L.2550973","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda selloana","(Cham.) Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1959","04","08","Brazil",NA,NA,"Parana, Lea a Loanda, Porto São José.",NA,NA,NA,NA,NA,NA,"NL-L2550973","NL-L2550973",NA,"Myrtales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550973 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","selloana",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"84","2020-02-08 10:03:54-03","NBC","NL-BOTANY","L.2550971","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1967","12","14","Brazil",NA,NA,"Paraná, Antonina, Rio Copiuva.",NA,NA,NA,NA,NA,NA,"NL-L2550971","NL-L2550971",NA,"Myrtales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","olfersiana",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"85","2020-02-08 10:03:54-03","NBC","NL-BOTANY","L.2550972","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","Cogn.",NA,NA,NA,NA,"Klein RM",NA,"1955","01","04","Brazil",NA,NA,"Plantas de Santa Catarina, Cunhas, Itajai.",NA,NA,NA,NA,NA,NA,"NL-L2550972","NL-L2550972",NA,"Myrtales","Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550972 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","olfersiana",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
