"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","barcode","imagecode","preparationType","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"141","2020-02-20 14:37:14-03","IAC","IAC","49035","S","Plantae",NA,NA,"Rubiaceae-205.Rubioideae-Coussareeae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.","S.L. Jung-Mendaçolli","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","390","2007","02","06",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498","subparcela 73, indivíduo G 1188",NA,NA,NA,NA,NA,NA,"-45.080223","-23.373498","2006","11","01",NA,NA,NA,NA,NA,NA,NA
"142","2020-02-20 14:37:14-03","IAC","IAC","49154","S","Plantae",NA,NA,"Rubiaceae-205.Rubioideae-Coussareeae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","365","2007","01","05",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F","-45.079406","-23.381013","Subparcela 17 indivíduo F0203",NA,NA,NA,NA,NA,NA,"-45.079406","-23.381013","2007","01","05",NA,NA,NA,NA,NA,NA,NA
"143","2020-02-20 14:37:14-03","IAC","IAC","49942","S","Plantae",NA,NA,"Rubiaceae-205.Rubioideae-Coussareeae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","569","2007","10","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.08175","-23.373478","Subparcela 34, Indivíduo H0503",NA,NA,NA,NA,NA,NA,"-45.081750","-23.373478","2007","10","01",NA,NA,NA,NA,NA,NA,NA
"144","2020-02-20 14:37:14-03","IAC","IAC","50535","S","Plantae",NA,NA,"Rubiaceae-205.Rubioideae-Coussareeae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.","J.A.M.A. Gomes & C.B. Virillo","J.A.M.A. Gomes & C.B. Virillo","635","2006","10","07",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498","indivíduo G 0035",NA,NA,NA,NA,NA,NA,"-45.080223","-23.373498","2006","10","07",NA,NA,NA,NA,NA,NA,NA
"145","2020-02-20 14:37:14-03","IAC","IAC","53204","S","Plantae",NA,NA,"Rubiaceae-205.Rubioideae-Coussareeae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.","M.C.R. Campos et al.","M.C.R. Campos; M.A. Assis; A. Guaraldo & R. Belinelo","588","2006","05","09",NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba/PESM; trilha da casa da farinha","-45.0711","-23.4339","parcela E, subpacela 60",NA,NA,NA,NA,NA,NA,"-45.0711","-23.4339","2006","05","09",NA,NA,NA,NA,NA,NA,NA
"146","2020-02-20 14:37:14-03","IAC","IAC","55468","S","Plantae",NA,NA,"Rubiaceae-205.Rubioideae-Coussareeae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.","Assis, Marco Antônio","Assis, Marco Antônio","s/nº","2005","12","08",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, trilha do Corisco no sertão da Casa da Farinha","-44.835556","-23.336944","indivíduo n° B 23",NA,NA,NA,NA,NA,NA,"-44.835556","-23.336944","2005","12","08",NA,NA,NA,NA,NA,NA,NA
"147","2020-07-23 12:20:18-03","CEPLAC","CEPEC","78595","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis",NA,"J. H. Kirkbride Jr.","G. Hatschbach","50706","1988","12","08",NA,"Brasil","Espírito Santo","CONCEIÇÃO DO CASTELO","Alto Bananal.","-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17824","auto",NA,"30/12/1990",NA,NA,NA
"148","2020-07-23 12:20:18-03","CEPLAC","CEPEC","119613","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis meridionalis",NA,"D. S. Farias","D. S. Farias","374","1995","04","15",NA,"Brasil","Minas Gerais","silva jardim","Reserva Biológica de Poço das Antas. Margens do Rio São João, entre a BR-101 e a ponte da linha férrea.",NA,NA,NA,NA,NA,NA,NA,NA,"meridionalis",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"149","2020-07-23 12:20:18-03","CEPLAC","CEPEC","137676","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis porophylla",NA,"A. A. M. de Barros","S. J. S. Neto","1414",NA,NA,NA,NA,"Brasil","Rio de Janeiro","SARACURUNA",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"porophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-08-08 10:00:20-03","UFU","HUFU","66744","S","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Silva Neto, S.J.; et al.","969","1997","08","27",NA,"Brasil","Rio de Janeiro","Saracuruna","Reserva da Petrobras, Trilha para a estrada Rio - Petrópolis","-43.233333","-22.516667","Arbusto ciófilo, ca. 3,5 m de altura; folhas breve discolores sub-coriáceas; botões brancos; flores com cálice verde e corola branca.","HUFU00022165",NA,NA,NA,NA,NA,"-43.233333","-22.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-04 15:46:02-03","IF","SPSF","32502","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis var. porophylla",NA,"M.Gomes","F.T.Rocha & O.T.Aguiar & J.B.Baitello","113A","2000","11","29","América do Sul","Brasil","SP","Ilhabela","Parque Estadual da Serra do Mar","-45.3499984741211","-23.7700004577637","COLETA: XLS: SPSFAntigo&nf;Árvore 6,5m altura e 6cm de DAP; flores brancas.&nf;Nome popular: grinalda; GEOGRAFIA: trilha da Água Branca&nf;;",NA,NA,NA,NA,NA,"var. porophylla",NA,NA,"2003","11","17","23719","auto","Magnoliopsida",NA,NA,NA,NA
"152","2021-03-04 15:46:02-03","IF","SPSF","32509","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis var. porophylla",NA,"M.Goes","F.T.Rocha","116A","2000","11","28","América do Sul","Brasil","SP","Ilhabela","P.E.Serra do Mar","-45.3499984741211","-23.7700004577637","COLETA: XLS: SPSFAntigo&nf;Nome popular: grinalda&nf;Árvore 7,5m altura e 20cm de DAP; frutos.; GEOGRAFIA: trilha da Água Branca&nf;;",NA,NA,NA,NA,NA,"var. porophylla",NA,NA,"2003","11","17","23719","auto","Magnoliopsida",NA,NA,NA,NA
"153","2021-03-04 15:46:02-03","IF","SPSF","18533","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis var. porophylla","(Vell.) Müll.Arg.","M.Gomes","A.Furlan","1549","1994","04","17","América do Sul","Brasil","SP","Ubatuba","Estrada de Itamambuca","-45.0699996948242","-23.4300003051758","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata atlantica, rodovia Rio/Santos&nf;;",NA,NA,NA,NA,NA,"var. porophylla",NA,NA,"2007","11","01","34265","auto","Magnoliopsida",NA,NA,NA,NA
"154","2021-03-04 15:46:02-03","IF","SPSF","47372","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"G.D.Colletta & A.G.Aguirre & J.Teixeira","1205","2013","06","14","América do Sul","Brasil","SP","Ilhabela","Trilha de Castelhanos","-45.3499984741211","-23.7700004577637","COLETA: árvore, 8m, frutos imaturos verdes. Posto na Sílica.; GEOGRAFIA: Antes do Pico, Floresta Ombrófila Densa.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA
"155","2021-03-04 15:46:02-03","IF","SPSF","49067","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis var.meridionalis","(Vell.) Müll.Arg.","M.A.Assis","M.A.Assis",NA,"2005","12","08","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.835556","-23.336944","COLETA: Árvore nº B54; GEOGRAFIA: Localizada ao longo da trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,NA,NA,"33","57","var.meridionalis",NA,NA,"2005","12","08",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"156","2021-03-04 15:46:02-03","IF","SPSF","23701","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis var.meridionalis","(Vell.) Müll.Arg.","J. A. Pastore","J.B.Baitello","851","1998","12","16","América do Sul","Brasil","SP","Ilhabela","parque estadual, caminho do toboga","-45.3499984741211","-23.7700004577637","COLETA: XLS: SPSFAntigo; GEOGRAFIA: área em estádio médio de sucessão&nf;;",NA,NA,NA,NA,NA,"var.meridionalis",NA,NA,"2007","11","28","23719","auto","Magnoliopsida",NA,NA,NA,NA
"157","2021-03-04 15:46:02-03","IF","SPSF","32512","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis var. porophylla",NA,NA,"O.T. Aguiar","665","2000","03","15","América do Sul","Brasil","SP","Ilhabela","P.E.Serra do Mar","-45.3499984741211","-23.7700004577637","COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Água Branca&nf;;",NA,NA,NA,NA,NA,"var. porophylla",NA,NA,NA,NA,NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA
"158","2021-03-04 15:46:02-03","IF","SPSF","32510","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis var. porophylla",NA,NA,"O.T. Aguiar","663","2000","04","18","América do Sul","Brasil","SP","Ilhabela","P.E.Serra do Mar","-45.3499984741211","-23.7700004577637","COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Água Branca&nf;;",NA,NA,NA,NA,NA,"var. porophylla",NA,NA,NA,NA,NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA
"159","2021-03-04 15:46:02-03","IF","SPSF","32518","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis var. porophylla","(Vell.) Müll.Arg.","M.Gomes","M. Kirizawa","2310","1990","06","26","América do Sul","Brasil","SP","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758","COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"var. porophylla",NA,NA,"2007","11","01","34265","auto","Magnoliopsida",NA,NA,NA,NA
"160","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Vellozo, JMC","l.c.s.n.",NA,NA,NA,NA,"?",NA,NA,"in silvis Regii Praedii S. Crucis ad ripas fluvii Taguahy",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ibidem ad Aquaductum",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Pohl, JBE","4",NA,NA,NA,"Southern America","Brazil",NA,NA,"ibidem ad Aquaductum",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in silvis prope Mandioca ad ripas rivulorum",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Pohl, JBE","6",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"In silvis aeternis montis Corcovado prope Rio de Janeiro.",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Glaziou, AFM","1265",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis aeternis montis Corcovado prope Rio de Janeiro",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Claussen, P","2086",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","in silvis aeternis montis Corcovado prope Rio de Janeiro","-43.2075","-22.9028",NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"167","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Pohl, JBE","894",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis aeternis montis Corcovado prope Rio de Janeiro",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ibidem ad Aquaductum",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Gaudichaud Beaupré, C","623",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"In silvis aeternis montis Corcovado prope Rio de Janeiro.",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Pohl, JBE","894",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"In silvis aeternis montis Corcovado prope Rio de Janeiro.",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Sello, HL","329",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis aeternis montis Corcovado prope Rio de Janeiro",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Glaziou, AFM","2608",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"In silvis aeternis montis Corcovado prope Rio de Janeiro.",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Vellozo, JMC","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In silvis Regii Praedii S. Crucis ad ripas fluvii Taguahy.",NA,NA,"Coletor: Vellozo l. c.",NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Glaziou, AFM","1265",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"In silvis aeternis montis Corcovado prope Rio de Janeiro.",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","?",NA,NA,NA,NA,"In silvis prope Mandioca ad ripas rivulorum.; HABITAT: In silvis prope Mandioca ad ripas rivulorum.",NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Glaziou, AFM","2608",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis aeternis montis Corcovado prope Rio de Janeiro",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Gaudichaud Beaupré, C","623",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis aeternis montis Corcovado prope Rio de Janeiro",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Glaziou, AFM","702",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"In silvis aeternis montis Corcovado prope Rio de Janeiro.",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Mikan, JC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis aeternis montis Corcovado prope Rio de Janeiro",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Pohl, JBE","6",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis aeternis montis Corcovado prope Rio de Janeiro",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Widgren, JF","1050",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis aeternis montis Corcovado prope Rio de Janeiro",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Glaziou, AFM","702",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis aeternis montis Corcovado prope Rio de Janeiro",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Widgren, JF","1050",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"In silvis aeternis montis Corcovado prope Rio de Janeiro.",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Sello, HL","329",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"In silvis aeternis montis Corcovado prope Rio de Janeiro.",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Pohl, JBE","4",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Ad Aquaductum.","-43.2075","-22.9028",NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"186","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Riedel, L; Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Ad Aquaductum.","-43.2075","-22.9028",NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"187","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Luschnath, B","Martius Hb610",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis aeternis montis Corcovado prope Rio de Janeiro",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Mikan, JC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"In silvis aeternis montis Corcovado prope Rio de Janeiro.",NA,NA,NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Claussen, P","2086",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","In silvis aeternis montis Corcovado prope Rio de Janeiro.","-43.2075","-22.9028",NA,NA,"P06P5N0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"190","2019-11-21 10:17:47-03","IBt","SP","300070","S","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis porophylla","(Vell.) M.Gomes","Gomes, M","Leitão Filho, HF; et al.","34746","1996","01","31",NA,"Brasil","São Paulo","Ubatuba","Estrada á esquerda da entrada de Laranjeiras","-44.681389","-23.328889",NA,NA,NA,NA,NA,NA,"porophylla","-44.681389","-23.328889","1997","03",NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-21 10:17:47-03","IBt","SP","17360","S","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.","Pereira, MA","Hoehne, FC; Gehrt, A","s.n.","1926","04","16",NA,"Brasil","Rio de Janeiro","Japuíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","01","24",NA,NA,NA,NA,NA,NA,NA
