"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus","eventTime"
"43","2020-11-04 11:11:09-03","ESALQ","ESA","84705","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,NA,"Urbanetz, C.; Déstro, G.F.G.; Moreira-Coneglian, I.R.; Harder, I.C.F.; Muniz, M.R.A.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","2003","04","16","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha da Cachoeira das Pedrinhas com início na Estrada de São Pedro, até a cachoeira do Rio Carmo, Floresta Ombrófila Densa Montana, com extrativismo seletivo","-482.188","-241.827","-482,188","-241,827","790","790","ESA084705","ESA084705","Epífita a 4,0m, cálice verde claro, frutos imaturos verdes e maduros alaranjados","18.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-11-04 11:11:09-03","ESALQ","ESA","62715","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hayashi, A.H.","Kozera, C. et al.","1999","01","08","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA062715","ESA062715",NA,"794.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"45","2020-11-04 11:11:09-03","ESALQ","ESA","93080","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,NA,"Meireles, J.E. et al.","2005","03","26","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA093080","ESA093080",NA,"274.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"46","2020-11-04 11:11:09-03","ESALQ","ESA","4642","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Catharino, E.L.M.","Catharino, E.L.M.","1986","09","06","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA004642",NA,NA,"929.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"47","2020-11-04 11:11:09-03","ESALQ","ESA","24096","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A.","Barreto, K.D. et al.","1994","11","29","Brasil","São Paulo","Juquiá",NA,"-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"ESA024096",NA,NA,"3297.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"32505","auto",NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:11:09-03","ESALQ","ESA","28828","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Ivanauskas, N.M.","Ivanauskas, N.M.","1995","10","21","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA028828",NA,NA,"518.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:11:09-03","ESALQ","ESA","28826","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Ivanauskas, N.M.","Ivanauskas, N.M.","1985","11","08","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA028826",NA,NA,"534.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:11:09-03","ESALQ","ESA","28827","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Ivanauskas, N.M.","Ivanauskas, N.M.","1995","08","23","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA028827",NA,NA,"292.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:11:09-03","ESALQ","ESA","19208","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Souza, V.C. & Souza, J.P.","Shirasuna, R.T. et al.","1994","09","04","Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"ESA019208",NA,NA,"19.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:11:09-03","ESALQ","ESA","63150","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A.","Souza, V.C. et al.","1998","12","18","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"ESA063150","ESA063150",NA,"21710.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:11:09-03","ESALQ","ESA","101828","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"Araújo, A.O.","Oriani, A.","2005","03","23","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"ESA101828","ESA101828",NA,"533.0",NA,NA,NA,"Magnoliophyta",NA,"2005","04","13","38804","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:11:09-03","ESALQ","ESA","4643","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Catharino, E.L.M.","Catharino, E.L.M. ; Jaramillo, C.B.J.","1985","10","18","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA004643",NA,NA,"481.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:11:09-03","ESALQ","ESA","108147","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"Rossini, J.","Moura, T.M.","2009","10","01","Brasil","São Paulo","Ilha Comprida",NA,"-47.5400009155273","-24.7399997711182",NA,NA,NA,NA,"ESA108147","ESA108147",NA,"769.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"49747","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:11:09-03","ESALQ","ESA","72363","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sztutman, M. et al.","Sztutman, M. et al.","1999","01","05","Brasil","São Paulo","Pariquera-Açú",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA072363","ESA072363",NA,"113.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:11:09-03","ESALQ","ESA","11388","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A.","Souza, V.C.","1988","10","01","Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"ESA011388",NA,NA,"112.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:11:09-03","ESALQ","ESA","17592","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Miyagi, P.H. Ivanauskas, N.M.; Leite, E.C.; Silva, I.C.; Ettori Jr., O.; Fernandes, G.D.","1994","09","08","Brasil","São Paulo","Cananéia","Ilha Comprida. Estrada entre a balsa e a Praia da Ilha Comprida. Área de mata de restinga com transição para dunas. 25°01'04,0S, 47°54'43,0W.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA017592",NA,"Epífita coletado sobre árvore em restinga.","212.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"59","2015-07-02 14:42:30-03","JBP","HPL","2979","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","A. Chautems","H. Lorenzi","2001","11","27","Brasil","PR","Antonina","Coletado nas proximidades do município de Antonina, na Serrinha.","-48.7119","-25.4286","48° 48' 77,8 W","25° 18' 93,5 S",NA,NA,NA,NA,NA,"2950",NA,NA,NA,NA,NA,"2010","03","20","38300","auto",NA,NA,NA,NA,NA,NA,NA
"60","2015-07-02 14:02:13-03","JBP","HPL","2982","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","Hanst.","E.R. Salviani & H. Lorenzi","E.R. Salviani & H. Lorenzi","1999","09","06","Brasil","SP","Mogi das Cruzes","Morro do Garrafão, campo de altitude.","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,"499",NA,NA,NA,NA,NA,"1999","09","06","28666","auto",NA,NA,NA,NA,NA,NA,NA
"61","2015-07-02 14:02:13-03","JBP","HPL","2983","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","Hanst.","H. Lorenzi","H. Lorenzi","2002","03","30","Brasil","RJ","Guaratiba","Coletado nas proximidades da cidade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3259",NA,NA,NA,NA,NA,"2002","03","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-12-19 08:15:18-03","FPS","FPS","2643","MachineObservation","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Schwirkowski, P.","Schwirkowski, P.","2014","11","12","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Trilha do Parque das Aves. Do outro lado do rio","-49.276775","-26.3629281","-49.276775","-26.3629281",NA,NA,"FPS02643,FURB52176","FPS02643_v01 FPS02643_v02 FPS02643_v03 FPS02643_v04 FPS02643_v05 FPS02643_v06 FPS02643_v07 FURB52176","<ll>dwc_commonname:</ll> Planta-batom","2071",NA,NA,NA,NA,NA,"2018","07","18",NA,NA,NA,"voucher","FURB 52176",NA,NA,NA,NA
"63","2019-12-19 08:15:18-03","FPS","FPS","909","MachineObservation","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A.","Schwirkowski, P.","2015","08","08","Brasil","Santa Catarina","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres.","-49.054899","-26.224838","-49.054899","-26.224838",NA,NA,"FPS00909,FURB48543","FPS00909_v01 FPS00909_v02 FPS00909_v03 FURB48543","<ll>dwc_commonname:</ll> Planta-batom","1171",NA,NA,NA,NA,NA,"2015","11","22",NA,NA,NA,"voucher","FURB 48543",NA,NA,NA,NA
"64","2019-12-19 08:15:18-03","FPS","FPS","3658","MachineObservation","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Schwirkowski, P.","Schwirkowski, P.","2018","10","17","Brasil","Santa Catarina","São Bento do Sul","Estrada Rio Natal, em mata ciliar ao lado da ponte pênsil para Oswaldo Amaral","-49.276574","-26.382323","-49.276574","-26.382323",NA,NA,"FPS03658,FURB63585","FPS03658_v01 FPS03658_v02 FPS03658_v03 FPS03658_v04 FPS03658_v05 FPS03658_v06 FPS03658_v07 FURB63585","<ll>dwc_commonname:</ll> Planta-batom","3085",NA,NA,NA,NA,NA,"2018","10","17",NA,NA,NA,"voucher","FURB 63585",NA,NA,NA,NA
"65","2019-02-15 11:40:18-02","IPA","IPA","17473","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A.","Giulietti, A.M.","1968","06","24","Brasil","São Paulo","Paranapiacaba","alto da serra.",NA,NA,NA,NA,NA,NA,"IPA0017473",NA,"Flores alvas.","166","Southern America",NA,NA,"Plantae",NA,"1984","02","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-02-15 11:40:18-02","IPA","IPA","62501","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hatschbach, G.","Ribas, O.S.; Hirai, R.Y.; Hirai, R.Y.","1997","10","27","Brasil","São Paulo","Sete Barras","rodovia SP-139, Sete Barras - Eldorado.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"IPA0062501",NA,"Epífita, pendente; flor alva, interior do tubo amarelo com máculas punctiformes vinosas.; Interior da mata.","1999","Southern America",NA,NA,"Plantae",NA,"1997",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:33:05-03","IAP","PACA-AGP","36852","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","A. Chautems","Hatschbach, G.","1947","03","20","Brasil","PR","Morretes","Pico Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"PACA036852",NA,"Habitat: in silvula hygrophila epiphytica Fenofase: flor",NA,NA,NA,NA,"Magnoliophyta","Scrophulariales","1991",NA,NA,"30514","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:33:05-03","IAP","PACA-AGP","52264","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","C. V. Morton","Hatschbach, G.","1949","05","01","Brasil","PR","Piraquara","Rio do Corvo","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"PACA052264",NA,"epifita e rupicula Habitat: mata higrofila Fenofase: flor e fruto Hábito: epífito","1389",NA,NA,NA,"Magnoliophyta","Scrophulariales","1950",NA,NA,"12577","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:33:05-03","IAP","PACA-AGP","58104","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","L. B. Smith","Reitz & Klein","1953","09","24","Brasil","SC","Palhoça","Massiambu","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"PACA058104",NA,"HBR 8777 Habitat: in silvula litoranea epiphytica Fenofase: flor Hábito: erva","1039",NA,NA,NA,"Magnoliophyta","Scrophulariales","1954",NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"70","2020-12-20 21:17:56-03","UFV","VIC","32263","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart) Hanst","Rossini, J.","Rossini, J.; Rossini, L.C.","2009","09","03","Brasil","Espirito Santo","Santa Teresa","Valsugana Velha- Propriedade da familia Majesky, Trilha da mata em frente acasa do primeiro caseiro.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"VIC032263",NA,"Epífita sobre árvore caida, folhas discolores, botões com cálice verde claro e corola branca, próximo a uma pop fe C. Devosiana.","703",NA,NA,NA,NA,NA,"2009","09",NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:37:21-03","UFJF","CESJ","47716","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Haust.","T.U.P. Konno","A.Quinet","2001","01","07","Brasil","Rio de Janeiro","Nova Friburgo","Projeto de Bioprosperação, Coord: 22°22'46 S, 42°23'30 W . Alt: 800m.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"CESJ047716",NA,"Trepadeira, folhas verde discolor, comum no local, mata ciliar sobre solo argiloso/arenoso, luminosidade média.","19/62","América do Sul",NA,NA,"Angiosperma",NA,"2001","10","20","33190","auto",NA,NA,NA,NA,NA,NA,NA
"72","2019-11-21 14:37:21-03","UFJF","CESJ","11069","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Haust.","A. Chautems","L. Krieger","1971","12","09","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"CESJ011069",NA,"Na restinga, epífita. Flores brancas, folhas carnosas.","CESJ11069","América do Sul",NA,NA,"Angiosperma",NA,"1989","02","10","41937","auto",NA,NA,NA,NA,NA,NA,NA
"73","2019-11-21 14:37:21-03","UFJF","CESJ","7596","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Haust.","A. Chautems","L. Krieger","1969","12",NA,"Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"CESJ007596",NA,"Cipó, folhas carnudas, flores brancas.","CESJ7596","América do Sul",NA,NA,"Angiosperma",NA,"1989","02",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"74","2019-08-20 10:15:39-03","UNICAMP","UEC","137214","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Breier, TB; Dittrich, VAO","2002","09","27","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Núcleo Sete Barras","-47.916667","-24.166667","-47.916667","-24.166667",NA,NA,"UEC134980","UEC134980",NA,"0678",NA,NA,NA,"Magnoliopsida",NA,"2004","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-20 10:15:39-03","UNICAMP","UEC","137215","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Breier, TB; Breier, ACB","2002","12","15","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, trilha da figueira, núcleo Sete Barras","-47.916667","-24.166667","-47.916667","-24.166667",NA,NA,"UEC134979","UEC134979",NA,"0789",NA,NA,NA,"Magnoliopsida",NA,"2004","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-08-20 10:15:39-03","UNICAMP","UEC","137216","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Breier, TB; Budke, JC","2002","08","24","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Ponte sobre o Rio Negro","-47.916667","-24.166667","-47.916667","-24.166667",NA,NA,"UEC134978","UEC134978",NA,"0560",NA,NA,NA,"Magnoliopsida",NA,"2004","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-08-20 10:15:39-03","UNICAMP","UEC","137217","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Breier, TB; Budke, JC","2002","08","27","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Parcela permanente I 6","-47.916667","-24.166667","-47.916667","-24.166667",NA,NA,"UEC134977","UEC134977",NA,"0592",NA,NA,NA,"Magnoliopsida",NA,"2004","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-08-20 10:15:39-03","UNICAMP","UEC","137218","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Breier, TB; Budke, JC","2002","08","19","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Núcleo Sete Barras","-47.916667","-24.166667","-47.916667","-24.166667",NA,NA,"UEC134976","UEC134976",NA,"0485",NA,NA,NA,"Magnoliopsida",NA,"2004","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-08-20 10:15:39-03","UNICAMP","UEC","137219","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Breier, TB","Breier, TB; Singer, RB","2003","05","14","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Estrada de acesso a parcela","-47.916667","-24.166667","-47.916667","-24.166667",NA,NA,"UEC134985","UEC134985",NA,"1070",NA,NA,NA,"Magnoliopsida",NA,"2004","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-08-20 10:15:39-03","UNICAMP","UEC","137220","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Breier, TB; Singer, RB","2003","05","14","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Base do núcleo Sete Barras","-47.916667","-24.166667","-47.916667","-24.166667",NA,NA,"UEC134798","UEC134798",NA,"1065",NA,NA,NA,"Magnoliopsida",NA,"2004","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-08-20 10:15:39-03","UNICAMP","UEC","143705","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Meireles, JE; R; Ikemoto, E; Firetti, F; Kubota, U; Obando, S; Furtado, AG; Ávila-Jr, R","2005","03","26","Brazil","São Paulo","Cananéia","Itapitangui, Parque Estadual de Jacupiranga, Núcleo do Cedro. Tilha do Rio das Minas, Sítio Paraíso das Minas. Floresta ombófila densa baixo montana muito degradada.","-48.116667","-24.664167","-48.116667","-24.664167",NA,NA,"UEC134948","UEC134948","Epífita a 3,0 m, caule marrom avermelhado. Folhas crassas discolores.","274",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-08-20 10:15:39-03","UNICAMP","UEC","68176","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Goldenberg, R","1993","11","12","Brazil","São Paulo","Ubatuba","Estação Experimental do IAC, Trilha da Sucem.","-46.241667","-23.42","-46.241667","-23.42",NA,NA,"UEC134969","UEC134969","flor, Epífita. Corola branca com manhas vinosas no interior do tubo. Mata de encosta.","29843",NA,NA,NA,"Magnoliopsida",NA,"1996","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-08-20 10:15:39-03","UNICAMP","UEC","5404","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Davis, PH; Giulietti, AM","1976","09","03","Brazil","São Paulo","Paranapiacaba","Santos-Santo André Road",NA,NA,NA,NA,"800","800","UEC134971","UEC134971","flor, Rain forest, at edge of Inst. Bot. Reserve. Epiphytic on tree trunk , +/- penduculous. Flowers white with brown-spotted tube.","60499",NA,NA,NA,"Magnoliopsida",NA,"1987","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-08-20 10:15:39-03","UNICAMP","UEC","90044","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Leitão Filho, HF","1995","02","07","Brazil","São Paulo","Pariquera-Açu","Estrada para Cananéia","-47.858333","-24.879444","-47.858333","-24.879444",NA,NA,"UEC134983","UEC134983","fruto, Epífita, frutos laranjas.","32849",NA,NA,NA,"Magnoliopsida",NA,"1998","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-08-20 10:15:39-03","UNICAMP","UEC","90336","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Leitão Filho, HF","1995","02","11","Brazil","São Paulo","IIha Comprida",NA,"-47.916389","-25.191667","-47.916389","-25.191667",NA,NA,"UEC134964","UEC134964","flor, Epífita, frutos laranja, cálice verde.","33221",NA,NA,NA,"Magnoliopsida",NA,"1998","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-08-20 10:15:39-03","UNICAMP","UEC","90751","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Gardolinski, PC","1993","11","17","Brazil","Rio de Janeiro","Angra dos Reis","Fazenda São Lourenço, Margem da cachoeira.","-44.647222","-23.408333","-44.647222","-23.408333",NA,NA,"UEC134974","UEC134974","flor, Epífeta, flores brancas com manchas vináceas internamente.","29908",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-08-20 10:15:39-03","UNICAMP","UEC","95647","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Ivanauskas, NM","Ivanauskas, NM","1995","08","23","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronô","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"UEC134968","UEC134968","flor, Epífita. Flores brancas com máculas vinho. Floresta Atlântica.","292",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
