"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","previousCatalogNumber"
"44","2021-03-15 16:37:00-03","NY","NYBG","447789","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","T. D. Pennington",NA,NA,NA,"J. C. de Moraes Vasconcelos","2268","1959","10","11","Brazil","Paraíba","Rio Tinto",NA,"-35.0806","-6.8033",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=684450' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447789","NY00447789_01","Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","447785","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","T. D. Pennington",NA,NA,NA,"R. P. Belém","2870","1966","11","10","Brazil","Bahia","Itapebi","Plantaçao de cacau.","-39.5339","-15.9508",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=684449' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447785","NY00447785_01","Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","887204","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","T. D. Pennington",NA,NA,NA,"J. S. Blanchet","3361","1841",NA,NA,"Brazil","Bahia",NA,"Igreja Velha.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086417' target='other'> <mi>dwc_moreinfo</mi></a>","NY00887204",NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","447760","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","T. D. Pennington",NA,NA,NA,"C. G. Leal","196","1950","07","06","Brazil","Pernambuco","Paulista","Mata Maranguape, prop. F. Paulista.","-34.8731","-7.9408",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=684436' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447760","NY00447760_01","Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","447771","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","L. A. T. Radlkofer",NA,NA,NA,"P. W. Lund","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=684432' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447771","NY00447771_01","Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","447773","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","L. A. T. Radlkofer",NA,NA,NA,"H. W. Schott","5556",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Circa Rio de Janeiro.","-43.448386","-22.913514",NA,NA,NA,NA,"(D. no. 1969) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=684434' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447773","NY00447773_01","Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","27035","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Ferruci, M.S.","1998",NA,NA,"Odia, E.V.","68","1996","12","14","Brasil","Paraná","Cerro Azul",NA,NA,NA,"9999","9999",NA,NA,"Orla da mata.","BOTU027035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-06-29 11:32:32-03","UFRJ","RFA","22656","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","A.A.M. de Barros",NA,NA,NA,"Ligia Queiroz Matias",NA,"1987","08","14","Brasil","Rio de Janeiro","Armação dos Búzios","Praia Rasa",NA,NA,NA,NA,NA,NA,"Flor amarela, arbusto ca. 1,0m de altura.","RFA18629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-06-29 11:32:32-03","UFRJ","RFA","28335","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Genise V. Somner","2003",NA,NA,"H.M. Dias; J. Rodrigues","5","2003","03","22","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia. Ás margens da estrada que leva para a linha 2, na área do Exército","-43.4","-22.816667","43º24'W","22º49'S",NA,NA,"Arbusto ca. 1,5 m altura; heliófilo; pouco frequente; trifoliada; estéril","RFA19923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-06-29 11:32:32-03","UFRJ","RFA","3598","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","G.M. Barroso; G.V. Somner","1984","04","03",NA,NA,"1881","08",NA,"Brasil",NA,"Brasil","Pico de Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"RFA23089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-29 11:32:32-03","UFRJ","RFA","29511","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","D.S.D. Araújo",NA,NA,NA,NA,"206","1993","11","25","Brasil","Rio de Janeiro","Maricá","Ilha Cardosa","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Fruto amarelos","RFA10422",NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA
"55","2020-06-29 11:32:32-03","UFRJ","RFA","15593","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Graziela M. Barroso; G.V. Somner","1984","04","23","P. Occhioni","6449","1974","11","04","Brasil","Rio de Janeiro","Maricá","Lagoa de Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Arbusto, fruto imaturo.","RFA13514",NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:32:32-03","UFRJ","RFA","34770","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Robson D. Ribeiro; Veronica Maioli","1057","2008","12","06","Brasil","Rio de Janeiro","Rio das Ostras","Balneário Morada das Garças","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"Árvore com 12 metros de altura. Folhas discolores. Inflorescências eretas. Flores amareladas. Fotos","RFA22341",NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:32:32-03","UFRJ","RFA","12735","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Genise V. Somner; G.M. Barroso","1984","04","23","Fernando V. Agarez; Cézio Pereira",NA,"1972","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada Rio-Santos","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RFA11828",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:32:32-03","UFRJ","RFA","21833","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Aline S. de Oliveira","1988",NA,NA,"C.M. Rizzini; C.P. Bove; A.A.M. de Barros","371","1987","01","21","Brasil","Rio de Janeiro","Rio de Janeiro","Ilha da Marambaia, Praia Grande","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Arbusto ca. 1,50m de altura. Flores creme. Frutos verdes.","RFA18085",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-13 09:20:54-03","UFRJ","RFA","21674","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","A.A.M. de Barros",NA,NA,NA,"E.M. Occhioni; C.P. Bove; A.A.M. de Barros","546","1986","08","28","Brasil","Rio de Janeiro","Rio de Janeiro","Praia Grande, Ilha da Marambaia","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Arvoreta com 3 - 4m de altura. Flores alvas de sexo separado. Perfume adocicado, habitada p/ percevejos.","RFA17858",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:32:32-03","UFRJ","RFA","21686","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Aline S. de Oliveira","1988",NA,NA,"E.M. Occhioni; C.M. Rizzini (298)","490","1986","01","16","Brasil","Rio de Janeiro","Rio de Janeiro","Praia Grande, Ilha da Marambaia","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Arbusto de +/- 4m de altura. Botões e flores esverdeadas.","RFA17895",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:48:48-03","EAO","IAN","4644","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.",NA,NA,NA,NA,"Martius, CFP von","524",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN004644",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:48:48-03","EAO","IAN","40686","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Saint-Hilaire","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN040686",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:48:48-03","EAO","IAN","147137","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Kallunki, JA","1976",NA,NA,"Anderson, WR","10727","1974","02","09","Brasil","Pará",NA,"Shrubby cerrado-like vegetation on white sand, SE of Missão Cururú.","-57.516667","-7.583333","-57.516667","-7.583333",NA,NA,"Shrub 1m tall; fruit orange.","IAN147137",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:48:48-03","EAO","IAN","184972","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Rosa, NA","2010","08","09","Nascimento, EAP; Cordeiro, MR; Freitas, JC","68","2010","07","14","Brasil","Pará","Santarém","Área do Projeto Sustentabilidade dos Usos da Terra na Amazônia. B:260, T:3, mata de terra firme, solo de textura argilosa.","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"Árvore de 8m de altura e 15m de DAP., frutos imaturos verdes.","IAN184972",NA,"Dicotiledônea",NA,"Southern America",NA,"205258","auto",NA,NA,NA,NA,NA,NA
"65","2013-09-13 13:19:52-03","EBDA","BAH","773","S","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","Sda de Vattim","1954","03",NA,"Dinorá R. Espinosa",NA,"1953","12","15","Brasil","Bahia","Salvador","Ondina","-38.5108","-12.9711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-26 18:09:42-03","CPAN-UFMS","COR","7916","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Ferrucci, M. S.","2000",NA,NA,"Hatschbach, G.; Silva, J. M.","69275","1999","07","18","Brasil","Paraná","Paranavaí","Bosque da cidade","-52.4653015136719","-23.0730991363525",NA,NA,NA,NA,"Arvoreta com 4 m de altura; flor alvacenta Habito: Árvore",NA,NA,NA,NA,NA,NA,"51763","auto",NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:24:31-03","UFBA","ALCB","126402","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Guedes, ML","2017","02",NA,"Guedes, ML; Alunos de Botânica BIOC05","25160","2016","10","22","Brasil","Bahia","Mata de São João","Ponto 01.","-38.283333","-12.516667","-38.283333","-12.516667",NA,NA,"Folhas trifolioladas, cartáceas, discolores. Frutos alaranjados.","ALCB033595",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:24:31-03","UFBA","ALCB","104586","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Oliveira, DSC de","2012","05",NA,"Guedes, ML; Oliveira, DSC de; Melo, E","19487","2012","03","06","Brasil","Paraíba","Alagoa Nova","Fazenda Capim","-35.209167","-66.35","-35.209167","-66.35","339","339","Ca. 3m de alt.; folhas com folíolos cartáceos, frutos imaturos verdes.","ALCB066289",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:24:31-03","UFBA","ALCB","68647","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Ferrucci, MS","2010","11","16","Roque, N; Morais, CO; Nunes, AT","FCO183","2005","02","28","Brasil","Bahia","Salvador","UFBA - Ondina Região Metropolitana Salvador, Mata da Faculdade de Química","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"Folhas discolores, cálice alvo-esverdeado, corola lv, anteras alvo-esverdeadas.; Remanescente de Mata Atlântica.","ALCB066285",NA,"Dicotyledon",NA,"Southern America",NA,"26018","auto",NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:24:31-03","UFBA","ALCB","100988","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Guedes, ML","2011","08",NA,"Guedes, ML; Queiroz, EP; et al.","18456","2011","04","18","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Paralela, fragmento do Condomínio Greenville","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Ca. 7m de alt.; folhas com folíolos cartáceos, discolores. Margem denteada, frutos de cor laranja.",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:24:31-03","UFBA","ALCB","100988","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Guedes, ML","2011","08",NA,"Guedes, ML; Queiroz, EP; Costa, AS; Oliveira, GR de;","18456","2011","04","18","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Paralela, fragmento do Condomínio Greenville","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"de ca 7 m de altura. Folhas com folíolos cartáceos, discolores, margem denteada. Frutos de cor laranja.; estádio médio de regeneração","ALCB066292",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:24:31-03","UFBA","ALCB","101816","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Guedes, ML; et al.","2011","11",NA,"Guedes, ML; Queiroz, EP; et al.","18777","2011","04","19","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Paralela","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Ca. 6m de alt.; folhas com folíolos cartáceos, discolores, frutos imaturos verdes.","ALCB066295",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:24:31-03","UFBA","ALCB","101817","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Guedes, ML; Mattos Andrade, PE de","2011","11",NA,"Guedes, ML; Queiroz, EP; et al.","18778","2011","04","19","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Paralela","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Ca. 5m de alt.; folhas trifoliada, folíolos cartáceos, discolores, inflorescência com flores passadas.","ALCB066290",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:24:31-03","UFBA","ALCB","105258","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Mattos Andrade, PE de","2012","09",NA,"Oliveira, D; Queiroz, EP; Teixeira, SR; Guedes, ML","39","2012","07","03","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Plataforma, Morro do Oitero","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"de ca 5 m de altura. Folhas com folíolos cartáceos, discolores. Frutos maduros laranja, imaturos verdes.","ALCB008692","ALCB008692","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-25 16:51:33-03","UFBA","ALCB","134044","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Roque, AA","2017","01",NA,"Roque, AA","1895","2017","01","04","Brasil","Rio Grande do Norte","Natal","Parque Estadual Dunas de Natal. Bosque dos Namorados.","-35.191944","-5.813056","-35.191944","-5.813056","54","54","Cerca de 3,5 metros de altura. Folhas concolores verde-escuras. Flores brancas. Frutos ausentes.","ALCB057997","ALCB057997","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:24:31-03","UFBA","ALCB","136935","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Rodriguez, PA","2018",NA,NA,"Rodriguez, P A; Roque, N; Gandara, A; Silva, C; Carrión, JF; Marinho, L; Pimenta, KM; Melo, J;","16921","2018","10","02","Brasil","Bahia","Salvador","Ondina. Campus of the Universidade Federal da Bahia.","-38.5075","-13","-38.5075","-13","20","20","Plot between buildings with remanant vegetation. Shrub 2,5 m tall; stem ca 2 cm diam.; at DBH; calyx light green; petals and stamens whitish.","ALCB067128","ALCB067128","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-05-19 10:30:43-03","UFBA","ALCB","139080","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Guedes, ML","2019","12",NA,"Silva, WJ de J; Alunos de Botânica BIOC05","45","2019","12","19","Brasil","Bahia","Salvador","Campus Universitário de Ondina .","-38.504444","-13.0575","-38.504444","-13.0575",NA,NA,"Folhas trifolioladas, folíolos cartáceos, discolores. Inflorescências com flores em botões, esverdeados.","ALCB071046",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:24:31-03","UFBA","ALCB","82635","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Ferrucci, MS; Perdiz, R","2010","11","16","Nunes, AT; Oliveira Filho, NM de","63","2008","03","22","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Parque Zoobotânico, trilha do Pau Pombo","-38.505556","-13.004722","-38.505556","-13.004722","680","680","ca. 5 m alt. Folhas discolores. Flores pequenas, alvas. Frutos imaturos verdes.","ALCB066287",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:24:31-03","UFBA","ALCB","98921","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Guedes, ML","2011","04",NA,"Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Tiago; Natassia; et al.","18056","2010","03","12","Brasil","Bahia","Salvador","Região Metropolitana Salvador, fragmento próximo a Rua Carnaúba","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"de ca 6 m de altura. Folhas com folíolos cartáceos, discolores. Frutos imaturos verdes e maduros alaranjados.","ALCB066288",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:24:31-03","UFBA","ALCB","98961","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Guedes, ML","2011","05",NA,"Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Tiago; Natassia; et al.","18096","2011","02","05","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Cabula, Mata do 19 BC","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"de ca 6 m de altura. Folhas com folíolos cartáceos, discolores. Inflorescência com flores esverdeadas.","ALCB066291",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:24:31-03","UFBA","ALCB","82162","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Machado, MABL","2004","10","26","Machado, MABL","505","2004","10","26","Brasil","Alagoas","Maceió",NA,"-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,"Árvore com ca. 3 m de altura.","ALCB066301",NA,"Dicotyledon",NA,"Southern America",NA,"34538","auto",NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:24:31-03","UFBA","ALCB","1776","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Sonner, GV","1988",NA,NA,"Pereira, OJ; et al.","1030","1987","09","10","Brasil","Espírito Santo","Anchieta","Praia de Iriri","-40.6455993652344","-20.8057994842529",NA,NA,NA,NA,"Ca. 3m de alt.; flores alvo, esverdeado.",NA,NA,"Dicotyledon",NA,"Southern America",NA,"28755","auto",NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:24:31-03","UFBA","ALCB","021510","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(A.St.-Hil.) Radlk.","Sonner, GV","1988",NA,NA,"Pereira, OJ; et al.","1030","1987","09","10","Brasil","Espírito Santo","Anchieta","Praia de Iriri","-40.6455993652344","-20.8057994842529",NA,NA,NA,NA,"Ca. 3m de alt.; flores alvo, esverdeado.","ALCB066300",NA,"Dicotyledon",NA,"Southern America",NA,"28755","auto",NA,NA,NA,NA,NA,NA
