"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"281","2019-11-13 11:23:35-03","USP","SPF","137674","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","1145","1999","07","16",NA,"Brasil",NA,NA,NA,"SPF00137674",NA,NA,"Vahl","Rivadavia, F","Bahia","Jacaraci","Morro do Chapéu","-42.30034","-14.52412","SPF00137674","1050","1050","1999",NA,NA,"-42.30034","-14.52412",NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-13 11:23:35-03","USP","SPF","165518","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","1696","2003","08","19","Southern America","Venezuela",NA,NA,NA,"SPF00165518",NA,NA,"Vahl","Rivadavia, F","Bolívar","Ciudad Bolívar","Estrada de Ciudad Bolívar para Caicara del Orinoco.",NA,NA,"SPF00165518","100","100","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-13 11:23:35-03","USP","SPF","165519","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","1763","2003","08","26","Southern America","Venezuela",NA,NA,NA,"SPF00165519",NA,NA,"Vahl","Rivadavia, F","Bolívar","Gran Sabana","Parque Nacional Canaima",NA,NA,"SPF00165519","400","400","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-13 11:23:35-03","USP","SPF","171997","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","1976","2005","07","11",NA,"Brasil",NA,NA,NA,"SPF00171997",NA,NA,"Vahl","Rivadavia, F","Bahia","Mucugê",NA,"-41.23214","-12.59863","SPF00171997","970","970","2005",NA,NA,"-41.23214","-12.59863",NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-13 11:23:35-03","USP","SPF","180228","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","2575","2007","05","26",NA,"Brasil",NA,NA,NA,"SPF00180228",NA,NA,"Vahl","Rivadavia, F","Roraima","Pacaraima",NA,"-61.092083","4.316139","SPF00180228","375","375","2007",NA,NA,"-61.092083","4.316139",NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-13 11:23:35-03","USP","SPF","180746","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Gonella, PM","16","2007","07","28",NA,"Brasil",NA,NA,NA,"SPF00180746",NA,NA,"Vahl","Gonella, PM","Minas Gerais","Campo Florido",NA,"-48.72655","-19.718083","SPF00180746","557","557","2007",NA,NA,"-48.72655","-19.718083",NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-13 11:23:35-03","USP","SPF","180747","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Gonella, PM","18","2007","07","28",NA,"Brasil",NA,NA,NA,"SPF00180747",NA,NA,"Vahl","Gonella, PM","Minas Gerais","Prata",NA,"-48.90375","-19.305778","SPF00180747","641","641","2007",NA,NA,"-48.90375","-19.305778",NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-13 11:23:35-03","USP","SPF","180227","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","2156","2006","03","04",NA,"Brasil",NA,NA,NA,"SPF00180227",NA,NA,"Vahl","Rivadavia, F","Minas Gerais","Prata",NA,"-48.55122","-19.16528","SPF00180227","675","675","2006",NA,NA,"-48.55122","-19.16528",NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-13 11:23:35-03","USP","SPF","89516","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Hind, DJN","H50491","1992","12","27",NA,"Brasil",NA,NA,NA,"SPF00089516",NA,NA,"Vahl","Campos, GL","Bahia","Abaíra",NA,"-41.8","-13.3","SPF00089516","950","1000","1999","05",NA,"-41.8","-13.3",NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-15 18:28:05-03","USP","SPF","221347","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Baleeiro, PC","372","2015","07","04",NA,"Brasil",NA,NA,"Flor amarela.; Solo arenoso úmido.","SPF00221347",NA,NA,"Vahl","Baleeiro, PC","Bahia","Andaraí","Parque Nacional da Chapada Diamantina, Córrego do distrito de Igatu.","-41.3314018249512","-12.8072004318237","SPF00221347",NA,NA,"2015",NA,NA,NA,NA,"58558","auto",NA,NA,NA,NA,NA,NA
"291","2021-03-15 18:28:05-03","USP","SPF","223615","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Baleeiro, PC","365","2013","11","24",NA,"Brasil",NA,NA,"Flor amarela.; Ambiente alagado na beira da estrada.","SPF00223615",NA,NA,"Vahl","Baleeiro, PC","Bahia","Cairu","Beira da estrada BA 884.","-39.0438995361328","-13.4869003295898","SPF00223615",NA,NA,"2013","11","24",NA,NA,"24756","auto",NA,NA,NA,NA,NA,NA
"292","2019-11-13 11:23:35-03","USP","SPF","169953","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","1686","2003","08","14",NA,"Brasil",NA,NA,NA,"SPF00169953",NA,NA,"Vahl","Rivadavia, F","Bahia","Camaçari",NA,"-38.3241996765137","-12.6975002288818","SPF00169953","50","50","2003",NA,NA,NA,NA,"37124","auto",NA,NA,NA,NA,NA,NA
"293","2019-11-13 11:23:35-03","USP","SPF","93247","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","246","1993","12","13",NA,"Brasil",NA,NA,NA,"SPF00093247",NA,NA,"Vahl","Rivadavia, F","Ceará","Crato","Chapada do Araripe","-39.4094009399414","-7.23416996002197",NA,NA,NA,"1993",NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA
"294","2019-11-13 11:23:35-03","USP","SPF","93295","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","202","1993","02","04",NA,"Brasil",NA,NA,NA,"SPF00093295",NA,NA,"Vahl","Baleeiro, PC","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242","SPF00093295",NA,NA,"2010","07",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA
"295","2019-11-13 11:23:35-03","USP","SPF","127373","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Forzza, RC","371","1997","11","22",NA,"Brasil",NA,NA,NA,"SPF00127373",NA,NA,"Vahl","Campos, GL","Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672","SPF00127373",NA,NA,"1999","07",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA
"296","2019-11-13 11:23:35-03","USP","SPF","137009","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","903","1999","04","22",NA,"Brasil",NA,NA,NA,"SPF00137009",NA,NA,"Vahl","Rivadavia, F","Goiás","Jaraguá",NA,"-49.334400177002","-15.7568998336792","SPF00137009","675","675","1999",NA,NA,NA,NA,"39368","auto",NA,NA,NA,NA,NA,NA
"297","2019-11-13 11:23:35-03","USP","SPF","103727","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","427",NA,NA,NA,NA,"Brasil",NA,NA,NA,"SPF00103727",NA,NA,"Vahl","Corrêa, MA","Mato Grosso","Chapada dos Guimarães","Parque Nacional da Chapada dos Guimarães","-55.749698638916","-15.460599899292","SPF00103727","750","750","1998","01",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"298","2019-11-13 11:23:35-03","USP","SPF","103720","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","419","1995","04","29",NA,"Brasil",NA,NA,NA,"SPF00103720",NA,NA,"Vahl","Guedes, FM","Mato Grosso","Chapada dos Guimarães","Parque Nacional da Chapada dos Guimarães","-55.749698638916","-15.460599899292","SPF00103720","300","300","2019","07",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"299","2019-11-13 11:23:35-03","USP","SPF","152327","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","1189","1999","10","15",NA,"Brasil",NA,NA,NA,"SPF00152327",NA,NA,"Vahl","Rivadavia, F","Mato Grosso","Chapada dos Guimarães","Parque Nacional da Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,"200","200","1999",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"300","2019-11-13 11:23:35-03","USP","SPF","139270","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","559","1997","02","26",NA,"Brasil",NA,NA,NA,"SPF00139270",NA,NA,"Vahl","Rivadavia, F","Minas Gerais","Conceição do Mato Dentro",NA,"-43.4249992370605","-19.0372009277344","SPF00139270","700","700","1997",NA,NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA
"301","2019-11-13 11:23:35-03","USP","SPF","32395","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Venturelli, M","CFSC9252","1984","01","08",NA,"Brasil",NA,NA,NA,"SPF00032395",NA,NA,"Vahl","Fromm-Trinta, E","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328","SPF00032395",NA,NA,"1992",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"302","2019-11-13 11:23:35-03","USP","SPF","195378","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Gonella, PM","120","2008","05","18",NA,"Brasil",NA,NA,NA,"SPF00195378",NA,NA,"Vahl","Gonella, PM","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328","SPF00195378",NA,NA,"2008",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"303","2019-11-13 11:23:35-03","USP","SPF","152332","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","1246","2001","03","17",NA,"Brasil",NA,NA,NA,"SPF00152332",NA,NA,"Vahl","Rivadavia, F","Pará","Belém","Mosqueiro.","-48.5043983459473","-1.4558299779892","SPF00152332",NA,NA,"2001",NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"304","2019-11-13 11:23:35-03","USP","SPF","152330","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","1201","2000","03","09",NA,"Brasil",NA,NA,NA,"SPF00152330",NA,NA,"Vahl","Rivadavia, F","Pará","Parauapebas",NA,"-49.9021987915039","-6.06750011444092","SPF00152330",NA,NA,"2000",NA,NA,NA,NA,"147801","auto",NA,NA,NA,NA,NA,NA
"305","2019-11-13 11:23:35-03","USP","SPF","172002","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","2096","2005","08","07",NA,"Brasil",NA,NA,NA,"SPF00172002",NA,NA,"Vahl","Rivadavia, F","Pará","Santarém Novo",NA,"-47.396900177002","-0.928888976573944","SPF00172002",NA,NA,"2005",NA,NA,NA,NA,"20040","auto",NA,NA,NA,NA,NA,NA
"306","2019-11-13 11:23:35-03","USP","SPF","103819","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","414","1995","04","24",NA,"Brasil",NA,NA,NA,"SPF00103819",NA,NA,"Vahl","Guedes, FM","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516","SPF00103819","550","550","2019","07",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"307","2019-11-13 11:23:35-03","USP","SPF","76787","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","169","1993","01","25",NA,"Brasil",NA,NA,NA,"SPF00076787",NA,NA,"Vahl","Rivadavia, F","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516","SPF00076787",NA,NA,"1993",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"308","2019-11-13 11:23:35-03","USP","SPF","222976","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Souza, VC","34136","2011","02","20",NA,"Brasil",NA,NA,NA,"SPF00222976",NA,NA,"Vahl","Baleeiro, PC","São Paulo","Itararé","Beira do Rio Verde. Estrada Itararé-Itapeva.","-49.3400001525879","-24.1100006103516","SPF00222976",NA,NA,"2013","02","06",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"309","2019-10-07 09:16:41-03","UEFS","HUEFS","140046","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Cardoso, D.","2323","2008","08","04",NA,"Brasil",NA,NA,"Floresta de restinga.","HUEFS0140046","Angiospermae","Lamiales","Vahl","F.M.Guedes","Bahia","Entre Rios","Fazenda Rio do Negro.","-37.95","-11.883333","HUEFS0140046",NA,NA,"2017","09",NA,"37W57'","11S53'",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"310","2019-10-07 09:16:41-03","UEFS","HUEFS","115017","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Queiroz, L.P.de","12294","2006","08","18",NA,"Brasil",NA,NA,"Floresta estacional semidecidual.","HUEFS0115017","Angiospermae","Lamiales","Vahl","F.M.Guedes","Bahia","Serrinha","Próximo à Torre da Embratel. Povoado Barra do Vento.","-39.066667","-11.629167","HUEFS0115017","268","268","2017","09",NA,"39W4'0''","11S37'45''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"311","2019-10-07 09:16:41-03","UEFS","HUEFS","129551","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Melo, E.","5343","2007","11","02",NA,"Brasil",NA,NA,"Beira de rio.","HUEFS0129551","Angiospermae","Lamiales","Vahl","F.M.Guedes","Bahia","Palmeiras",NA,"-41.575556","-12.541667","HUEFS0129551","740","740","2017","09",NA,"41W34'32''","12S32'30''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"312","2019-10-07 09:16:41-03","UEFS","HUEFS","158347","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Popovkin, A.V.","612","2009","07","19",NA,"Brasil",NA,NA,NA,"HUEFS0158347","Angiospermae","Lamiales","Vahl","F.M.Guedes","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.033333","-12.016667","HUEFS0158347",NA,NA,"2017","09",NA,"38W2'","12S1'",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"313","2019-10-07 09:16:41-03","UEFS","HUEFS","165023","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Popovkin, A.V.","730","2010","08","14",NA,"Brasil",NA,NA,NA,"HUEFS0165023","Angiospermae","Lamiales","Vahl","F.M.Guedes","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.033333","-12.016667","HUEFS0165023",NA,NA,"2017","09",NA,"38W2'","12S1'0''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"314","2019-10-07 09:16:41-03","UEFS","HUEFS","179390","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Harley, R.M.","56613","2012","01","29",NA,"Brasil",NA,NA,"Área de cerrado, com mata ciliar de buriti e campos turfosos, encharcados.","HUEFS0179390","Angiospermae","Lamiales","Vahl","F.M.Guedes","Maranhão","Carolina","31 km da cidade na estrada para Estreito (MA 010). Entrada a esquerda do Balneário Chico de Dodó.","-47.449722","-7.096111","HUEFS0179390","246","246","2017","09",NA,"47W26'59''","7S5'46''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"315","2019-10-07 09:16:41-03","UEFS","HUEFS","199924","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Roque, A.A.","1172","2011","08","11",NA,"Brasil",NA,NA,"Área alagada.","HUEFS0199924","Angiospermae","Lamiales","Vahl","F.M.Guedes","Rio Grande do Norte","Ceará-Mirim","Acesso pela RN-064, esquerda na RN-309. Estrada vicinal a 4km da rotatória. Cerca de 2km da entrada.","-35.448889","-5.575278","HUEFS0199924","40","40","2017","09",NA,"35W26'56''","5S34'31''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"316","2019-10-07 09:16:41-03","UEFS","HUEFS","202597","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Lima, C.T.","188","2009","08","02",NA,"Brasil",NA,NA,NA,"HUEFS0202597","Angiospermae","Lamiales","Vahl","F.M.Guedes","Bahia","Santo Antônio de Jesus","Rodovia entre Santo Antônio de Jesus e Gandú, a 5 km da cidade. Lagoa na beira da estrada.","-39.260833","-12.969167","HUEFS0202597",NA,NA,"2017","09",NA,"39W15'39''","12S58'9''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"317","2019-10-07 09:16:41-03","UEFS","HUEFS","213686","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Alencar, M.E.","2394","2013","12","17",NA,"Brasil",NA,NA,"Substrato areno-argiloso.","HUEFS0213686","Angiospermae","Lamiales","Vahl","F.M.Guedes","Pernambuco","Buíque","Brejo de São José.","-37.220278","-8.545833","HUEFS0213686",NA,NA,"2017","09",NA,"37W13'13''","8S32'45''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"318","2019-10-07 09:16:41-03","UEFS","HUEFS","37024","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Queiroz, L.P.de","5455","1999","04","12",NA,"Brasil",NA,NA,"Cerrado arbustivo denso sobre solo arenoso.","HUEFS0037024","Angiospermae","Lamiales","Vahl",NA,"Bahia","Umburanas","Delfino Serra do Curral Feio (localmente referida como Serra da Empreitada): Cachoeirinha, à beira do rio Tabuleiro, ca. 10 km NW de Delfino na estrada que sai pelo depósito de lixo.","-41.216667","-10.35","HUEFS0037024","1000","1200",NA,NA,NA,"41W13'","10S21'",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"319","2019-10-07 09:16:41-03","UEFS","HUEFS","26767","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Harley, R.M.","28531","1997","03","29",NA,"Brasil",NA,NA,NA,"HUEFS0026767","Angiospermae","Lamiales","Vahl","G.L.Campos","São Paulo","Bocaina do Sul","Guará, São José.","-47.78","-20.51","HUEFS0026767","600","600","2001","01",NA,"47W46'48''","20S30'36''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"320","2019-10-07 09:16:41-03","UEFS","HUEFS","39618","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Giulietti, A.M.","1511","1999","07","27",NA,"Brasil",NA,NA,"Campo rupestre, substrato lamoso(córrego).","HUEFS0039618","Angiospermae","Lamiales","Vahl","G.L.Campos","Bahia","Rio de Contas","Estrada Real.","-41.815833","-13.607778","HUEFS0039618","860","860","1999","11",NA,"41W48'57''","13S36'28''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"321","2019-10-07 09:16:41-03","UEFS","HUEFS","40127","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Campos, G.L.","153","1999","09","20",NA,"Brasil",NA,NA,NA,"HUEFS0040127","Angiospermae","Lamiales","Vahl",NA,"Bahia","Abaíra","Saindo de Catolés de baixo, em dieção a Ribeirão de baixo-lado esquerdo da estrada.","-41.834167","-13.287222","HUEFS0040127","1059","1059",NA,NA,NA,"41W50'3''","13S17'14''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"322","2019-10-07 09:16:41-03","UEFS","HUEFS","40134","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Campos, G.L.","160","1999","09","20",NA,"Brasil",NA,NA,NA,"HUEFS0040134","Angiospermae","Lamiales","Vahl",NA,"Bahia","Abaíra","Saindo de Catolés de baixo, em direção a Ribeirão de baixo-lado direito da estrada.","-41.834167","-13.287222","HUEFS0040134","1059","1059",NA,NA,NA,"41W50'3''","13S17'14''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"323","2019-10-07 09:16:41-03","UEFS","HUEFS","41705","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Campos, G.L.","205","1999","11","29",NA,"Brasil",NA,NA,"Na margem do córrego. Solo arenoso, alagado.","HUEFS0041705","Angiospermae","Lamiales","Vahl",NA,"Bahia","Catolés","Água Limpa.",NA,NA,"HUEFS0041705",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"324","2019-10-07 09:16:41-03","UEFS","HUEFS","42477","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Giulietti, A.M.","1642","2000","01","02",NA,"Brasil",NA,NA,"Cerrado, na margem do riacho, em solo úmido.","HUEFS0042477","Angiospermae","Lamiales","Vahl","G.L.Campos","Bahia","Rio de Contas","Estrada Real, parte mais alta.","-41.95","-13.533333","HUEFS0042477",NA,NA,"2001","04",NA,"41W57'","13S32'",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"325","2019-10-07 09:16:41-03","UEFS","HUEFS","44763","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Giulietti, A.M.","1913","2000","03","07",NA,"Brasil",NA,NA,"Cerrado de altitude, solo úmido, com água corrente ou parada.","HUEFS0044763","Angiospermae","Lamiales","Vahl","G.L.Campos","Bahia","Rio de Contas","Estrada Real.","-41.814722","-13.608333","HUEFS0044763","960","960","2001","01",NA,"41W48'53''","13S36'30''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"326","2019-10-07 09:16:41-03","UEFS","HUEFS","58983","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Leite, K.R.B","156","2002","04","01",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0058983","Angiospermae","Lamiales","Vahl","F.M.Guedes","Bahia","Sento Sé","Almas de Cima Entre Almas de Cima e Minas do Mimoso","-41.396111","-10.321944","HUEFS0058983","967","967","2017","09",NA,"41W23'46''","10S19'19''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"327","2019-10-07 09:16:41-03","UEFS","HUEFS","145490","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Andrade, I.M.","3019","2007","05","18",NA,"Brasil",NA,NA,NA,"HUEFS0145490","Angiospermae","Lamiales","Vahl","F.M.Guedes","Ceará","Pacujá",NA,"-40.6974983215332","-3.98805999755859","HUEFS0145490",NA,NA,"2017","09",NA,NA,NA,"6701","auto","Asteranae",NA,NA,NA,NA,NA
"328","2019-10-07 09:16:41-03","UEFS","HUEFS","40102","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Campos, G.L.","128","1999","09","19",NA,"Brasil",NA,NA,NA,"HUEFS0040102","Angiospermae","Lamiales","Vahl",NA,"Bahia","Abaíra","Catolés, Guarda-Mor.","-41.6636009216309","-13.2496995925903","HUEFS0040102",NA,NA,NA,NA,NA,NA,NA,"26531","auto","Asteranae",NA,NA,NA,NA,NA
"329","2019-10-07 09:16:41-03","UEFS","HUEFS","40138","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Campos, G.L.","164","1999","09","20",NA,"Brasil",NA,NA,NA,"HUEFS0040138","Angiospermae","Lamiales","Vahl",NA,"Bahia","Abaíra","Última ponte sobre rio, saindo de Abaíra em direçào a Jussiape.","-41.6636009216309","-13.2496995925903","HUEFS0040138",NA,NA,NA,NA,NA,NA,NA,"26531","auto","Asteranae",NA,NA,NA,NA,NA
"330","2019-10-07 09:16:41-03","UEFS","HUEFS","40090","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Campos, G.L.","116","1999","09","18",NA,"Brasil",NA,NA,NA,"HUEFS0040090","Angiospermae","Lamiales","Vahl",NA,"Bahia","Abaíra","Catolés.Água Limpa. Ás margens do córrego.","-41.6636009216309","-13.2496995925903","HUEFS0040090",NA,NA,NA,NA,NA,NA,NA,"26531","auto","Asteranae",NA,NA,NA,NA,NA
"331","2019-10-07 09:16:41-03","UEFS","HUEFS","40136","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Campos, G.L.","162","1999","09","20",NA,"Brasil",NA,NA,NA,"HUEFS0040136","Angiospermae","Lamiales","Vahl",NA,"Bahia","Abaíra","Depois de Ouro Verde, 2º ponte.","-41.6636009216309","-13.2496995925903","HUEFS0040136",NA,NA,NA,NA,NA,NA,NA,"26531","auto","Asteranae",NA,NA,NA,NA,NA
"332","2019-10-07 09:16:41-03","UEFS","HUEFS","23033","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Landim, M.","669","1995","09","16",NA,"Brasil",NA,NA,NA,"HUEFS0023033","Angiospermae","Lamiales","Vahl","G.L.Campos","Sergipe","Areia Branca","Estação Ecológica da Serra de Itabaiana.","-37.315299987793","-10.7578001022339","HUEFS0023033",NA,NA,"1999","09",NA,NA,NA,"11840","auto","Asteranae",NA,NA,NA,NA,NA
"333","2019-06-11 13:52:25-03","F","FMNH-SEEDPLANTS","V0492507F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","H. S. Irwin et al.","25900","1970","2","3","South America","Brazil",NA,NA,NA,"V0492507F","Spermatophyta",NA,NA,"RRC ID Flag","Goiás",NA,NA,"-48","-12","V0492507F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"25900",NA,NA
"334","2019-06-07 12:49:06-03","F","FMNH-SEEDPLANTS","V0488846F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","G. T. Prance et al.","4487","1967","2","18","South America","Brazil",NA,NA,NA,"V0488846F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0488846F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
