"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","locality","recordNumber","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","typeStatus","sex"
"383","2020-07-17 07:46:00-03","MO","MOBOT","2881481","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","A. Fuentes (LPB)",NA,NA,NA,"Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Dante Chambi","2005","12","8","Bolivia","La Paz","Franz Tamayo","-68.5547222","-14.3913889",NA,NA,NA,"717.00000000",NA,"3",NA,NA,"Parque Nacional Madidi, rio Tuichi, hacienda Tuichi. Bosque andino semideciduo con Anadenanthera colubrina, Trichilia elegans y Acacia loretensis. Con vegetacion ribereña Gynerium sagittatum. Plantas secadas en campo.","Araujo Murakami 2749","South America",NA,NA,NA,NA,NA,NA,"05-22",NA,NA
"384","2020-09-06 19:41:00-03","MO","MOBOT","2909708","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","A. Fuentes (LPB)",NA,NA,NA,"L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","2005","12","3","Bolivia","La Paz","Franz Tamayo","-68.5858333","-14.2463889",NA,NA,NA,"853.00000000",NA,"2",NA,NA,"Parque Nacional Madidi, Azariamas, 1 km al N del rio Chiriuno. Bosque de yungas subandino pluviestacional con Piptadenia viridiflora y Capparis polyantha. Terraza antigua. Parcela permanente de muestreo #19. Plantas NO alcoholizadas.","Cayola Pérez 2136","South America",NA,NA,NA,NA,NA,NA,"05-45",NA,NA
"385","2008-05-27 22:02:00-03","MO","MOBOT","295371","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"Comisión Auxiliar",NA,NA,NA,"Argentina","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chaco central","Comisión Auxiliar 84","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2009-08-28 09:13:00-03","MO","MOBOT","2914625","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","A. Fuentes (LPB)",NA,NA,NA,"Manuel J. Macía|Vania Torrez|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|Juan Mamani","2005","10","2","Bolivia","La Paz","Franz Tamayo","-68.66277","-14.2125",NA,NA,NA,"1170.00000000",NA,"1",NA,NA,"Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; cima. Plantas NO alcoholizadas.","Macía 7612","South America",NA,NA,NA,NA,NA,NA,"05-02",NA,NA
"387","2009-08-28 09:13:00-03","MO","MOBOT","2925340","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","A. Fuentes (LPB)",NA,NA,NA,"Manuel J. Macía|Vania Torrez|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|Juan Mamani","2005","10","11","Bolivia","La Paz","Franz Tamayo","-68.66777","-14.20333",NA,NA,NA,"881.00000000",NA,"1",NA,NA,"Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; cima. Plantas NO alcoholizadas.","Macía 7639","South America",NA,NA,NA,NA,NA,NA,"05-07",NA,NA
"388","2008-05-27 22:02:00-03","MO","MOBOT","294537","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","C. Diaz (MO)",NA,NA,NA,"Camilo Díaz S.|et al.","1992","11","6","Peru","Tumbes","Zarumilla","-80.25916","-3.84138",NA,NA,NA,"720.00000000",NA,"6",NA,NA,"Matapalo. Parcela V de evaluación permanente.","Díaz Santibáñez 5713","South America",NA,NA,NA,NA,NA,NA,"180",NA,NA
"389","2008-05-27 22:02:00-03","MO","MOBOT","294566","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"C.A. Cid Ferreira","1985","8","17","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mpio. Sao Felix do Araguara. Estrada da Fazenda Sta. Cecilia, ca. 15 km N do cruzado das estradas BR 158 e MT 285. Mata de terra firme, solos argilosos.","Cid Ferreira 6523","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2008-05-27 22:02:00-03","MO","MOBOT","294785","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","P. Berry",NA,NA,NA,"Bruce K. Holst|Ronald L. Liesner","1985","10","24","Venezuela","Bolívar",NA,"-61.61666","4.41666",NA,NA,NA,"600.00000000","700.00000000","2",NA,NA,"ROSCIO: Slopes just below the El Abismo wall, N of Río Samay. 600-700 m; 4º25'N, 61º37'W.","Holst 2462","South America",NA,NA,NA,NA,NA,NA,"85-52",NA,NA
"391","2008-05-27 22:02:00-03","MO","MOBOT","294818","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J.C. Solomon, 1987 (MO)",NA,NA,NA,"David N. Smith","1983","4","23","Peru","Pasco","Oxapampa","-75.21666","-10.2",NA,NA,NA,"300.00000000",NA,"2",NA,NA,"Palcazu valley, near the confluence of Rio Palcazu and Rio Iscozacin. Lower river terrace, artificial pasture, the forest left between the pasture and river. Juan Frantzen property.","Smith 3893","South America",NA,NA,NA,NA,NA,NA,"83-78",NA,NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","294827","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","R. Kiesling (SI0",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1989","12","23","Paraguay","Cordillera",NA,"-57.25","-25.13333",NA,NA,NA,NA,NA,"3",NA,NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Gallery forest.","Zardini 17162","South America",NA,NA,NA,NA,NA,NA,"229",NA,NA
"393","2008-05-27 22:02:00-03","MO","MOBOT","294844","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Madsen",NA,NA,NA,"Calaway H. Dodson|M. P. McMahon","1972","9","6","Ecuador","Los Ríos","Quevedo","-79.36666","-0.58333",NA,NA,NA,"220.00000000",NA,NA,NA,NA,"Río Palenque Biological Station","Dodson 5122","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2008-05-27 22:02:00-03","MO","MOBOT","294852","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J.E. Madsen",NA,NA,NA,"Jens E. Madsen|K. Bloch","1988","12","6","Ecuador","Zamora-Chinchipe",NA,"-78.95","-4.21666",NA,NA,NA,"1200.00000000",NA,NA,NA,NA,"Río Jamboe.","Madsen 75900","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","294860","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J. Madsen",NA,NA,NA,"Jens E. Madsen","1985","11","14","Ecuador","Chimborazo",NA,"-79.11666","-2.21",NA,NA,NA,"300.00000000",NA,NA,NA,NA,"Road Huigra - Cumandá, km 46 from Huigra.","Madsen 61127","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2011-06-09 17:51:00-03","MO","MOBOT","294873","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","C. E. Ceron (QAME)",NA,NA,NA,"Carlos E. Cerón","1987","6","23","Ecuador","Napo",NA,"-77.6","-1.06666",NA,NA,NA,"450.00000000",NA,"4",NA,NA,"Estación Biológica Jatun Sacha. Río Napo, 8 Km al E de Misahuallí. Bosque muy húmedo tropical. Potrero a 200 m al sur de la reserva.","Cerón Martínez 1635","South America",NA,NA,NA,NA,NA,NA,"87-14",NA,NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","294881","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J.C. Solomon",NA,NA,NA,"Carlos E. Cerón|Miguel Cerón","1988","8","24","Ecuador","Napo",NA,"-77.6","-1.06666",NA,NA,NA,"450.00000000",NA,"4",NA,NA,"Estación Biológica Jatun Sacha. Bosque muy húmedo Tropical. Bosque primario y potrero.","Cerón Martínez 4664","South America",NA,NA,NA,NA,NA,NA,"88-18",NA,NA
"398","2011-06-09 16:54:00-03","MO","MOBOT","294889","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","C. Cerón (QCNE)",NA,NA,NA,"Carlos E. Cerón","1989","11","29","Ecuador","Napo",NA,"-77.31666","-0.71666",NA,NA,NA,"450.00000000",NA,"3",NA,NA,"Cantón Archidona. Carretera Hollín-Loreto, entre Avila y Loreto. Huiruno, comunidad Quichua. Bosque muy húmedo Tropical. Entre bosque primario y chacras. Informante: Alberto Siquihua Grefa.","Cerón Martínez 7900","South America",NA,NA,NA,NA,NA,NA,"89-52",NA,NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","294898","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","A. Fuentes (LPB)",NA,NA,NA,"Marko Lewis","1991","11","27","Bolivia","La Paz","Inquisivi","-67.33333","-16.68333",NA,NA,NA,"1500.00000000","1900.00000000","4",NA,NA,"Chullpa Marka - - This is the spine-like ridge south of junction of the Río Aguilani and Río Miguillas where we first discovered the ruins of Choquecamiri. Collections made by Virgilio Kuno in the ruins area. 19 km N. of Choquetanga. The area is covered with shrubs and small trees and burned grasslands. Acacia is dominant. At my request the local campesinos have stopped burning this as of 1988, and the area is returning to forest rapidly.","Lewis 40710","South America",NA,NA,NA,NA,NA,NA,"148",NA,NA
"400","2018-04-04 05:23:00-03","MO","MOBOT","294916","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J.C. Solomon (MO)",NA,NA,NA,"David N. Smith|Willi Brack E.|Elsa Meza","1983","12","29","Peru","Pasco","Oxapampa","-75.38333","-10.8",NA,NA,NA,"900.00000000","1300.00000000","3",NA,NA,"Puente Paucartambo-Oxapampa road. Second growth at roadside.","Smith 5476","South America",NA,NA,NA,NA,NA,NA,"83-177",NA,NA
"401","2015-03-19 11:33:00-03","MO","MOBOT","294943","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J. C. Solomon (MO)",NA,NA,NA,"Walter H. Lewis|Memory Elvin-Lewis|Carlos E. Cerón|E. J. Kennelly|M. C. Gnerre","1989","7","25","Ecuador","Pastaza",NA,"-76.8","-2.5166667",NA,NA,NA,"235.00000000",NA,"2",NA,NA,"Kapawí (Amuntai), río Pastaza. Village area.","Lewis 13914","South America",NA,NA,NA,NA,NA,NA,"7",NA,NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","294965","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini","1988","6","16","Paraguay","Paraguarí",NA,"-57.15","-25.9",NA,NA,NA,"500.00000000",NA,"1",NA,NA,"Macizo Acahay. In forest within inner valley.","Zardini 4884","South America",NA,NA,NA,NA,NA,NA,"88-28",NA,NA
"403","2011-06-08 17:18:00-03","MO","MOBOT","295166","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J. Madsen",NA,NA,NA,"L.B. Holm-Nielsen|et al.","2005","3","30","Ecuador","Los Ríos",NA,"-79.28333","-1.78333",NA,NA,NA,"100.00000000","200.00000000",NA,NA,NA,"Surroundings of Montalvo (foothills of the Andes, c. 40 km E of Babahoyo). Rain forest with coffee and cocoa-plantations.","Holm-Nielsen 2838","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2008-05-27 22:02:00-03","MO","MOBOT","295206","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J. Madsen",NA,NA,NA,"J.E. Lawesson","1983","4","12","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,"Lawesson 43570","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2008-05-27 22:02:00-03","MO","MOBOT","295230","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J. Madsen",NA,NA,NA,"L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","1973","4","23","Ecuador","Morona-Santiago",NA,"-78.56666","-3.48333",NA,NA,NA,"800.00000000",NA,NA,NA,NA,"Misión Bomboiza, rain forest.","Holm-Nielsen 4259","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","295246","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J. Madsen",NA,NA,NA,"Jens E. Madsen","1985","11","22","Ecuador","Azuay",NA,"-79.5","-3.31666",NA,NA,NA,"650.00000000","800.00000000",NA,NA,NA,"Road Santa Isabel - Pasaje, about km 0-3 below San Francisco. Xerophytic scrub and occasional humid mountain forest at streams.","Madsen 61143","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","295249","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J.C. Solomon",NA,NA,NA,"James C. Solomon","1982","3","26","Bolivia","La Paz","Nor Yungas","-67.66666","-15.93333",NA,NA,NA,"1000.00000000",NA,"3",NA,NA,"1 km up side valley, crossing bridge at San Pedro, 32.1 km S of Caranavi on road to Yolosa. Moist forest.","Solomon 7369","South America",NA,NA,NA,NA,NA,NA,"122",NA,NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","295254","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J.E. Madsen",NA,NA,NA,"Jens E. Madsen|K. Bloch","1988","12","5","Ecuador","Zamora-Chinchipe",NA,"-78.95","-4.05",NA,NA,NA,"1200.00000000",NA,NA,NA,NA,"Road Zamora - Loja, km 8. Mountain-rain forest remnants along road.","Madsen 75839","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2015-08-12 05:57:00-03","MO","MOBOT","295270","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","H. Balslev",NA,NA,NA,"H. Balslev|et al.","1989","3","25","Ecuador","Sucumbíos",NA,"-76.18333","0.01666",NA,NA,NA,"265.00000000",NA,NA,NA,NA,"Reserva Faunistica Cuyabeno, Laguna Grande.","Balslev 84588","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","295319","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J. E. Madsen",NA,NA,NA,"Calaway H. Dodson|et al.","1979","10","3","Ecuador","Los Ríos","Vinces","-79.7","-1.26666",NA,NA,NA,"70.00000000",NA,NA,NA,NA,"Jauneche forest, km 70 Quevedo-Palenque, via Mocachi.","Dodson 8740","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2008-05-27 22:02:00-03","MO","MOBOT","295362","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"L.L. Hauman","1924","2","28","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santa Ines, Posadas","Hauman s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2008-05-27 22:02:00-03","MO","MOBOT","295190","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J.E. Madsen, 1991(AAU)",NA,NA,NA,"R. Brucculeri","1990","4","1","Ecuador","Sucumbíos",NA,"-76.16666",NA,NA,NA,NA,"265.00000000",NA,NA,NA,NA,"Reserva Faunistica Cuyabeno, Laguna Grande.","Brucculeri 40966","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2008-05-27 22:02:00-03","MO","MOBOT","295182","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J.E. Madsen, 1991 (AAU)",NA,NA,NA,"R. Brucculeri","1990","4","1","Ecuador","Sucumbíos",NA,"-76.16666",NA,NA,NA,NA,"265.00000000",NA,NA,NA,NA,"Reserva Faunistica Cuyabeno, Laguna Grande.","Brucculeri 40938","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2008-05-27 22:02:00-03","MO","MOBOT","295397","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","R. Kiesling (SI0",NA,NA,NA,"A. Aguayo","1989","6","12","Paraguay","Paraguarí",NA,"-56.83333","-26.05",NA,NA,NA,NA,NA,"4",NA,NA,"Parque Nacional Ybycu'í. Bosque ribereño arroyo Mina, cercanias dique de La Rosada.","Aguayo 349","South America",NA,NA,NA,NA,NA,NA,"15",NA,NA
"415","2008-05-27 22:02:00-03","MO","MOBOT","295402","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini","1989","7","23","Paraguay","Guairá",NA,"-56.16666","-25.91666",NA,NA,NA,"400.00000000",NA,"4",NA,NA,"Cordillera de Ybytyruzú. Base del Cerro Mymy, camino a Cerro Polilla.","Zardini 13746","South America",NA,NA,NA,NA,NA,NA,"127",NA,NA
"416","2008-05-27 22:02:00-03","MO","MOBOT","295412","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","1988","12","4","Paraguay","Paraguarí",NA,"-57.15","-25.9",NA,NA,NA,"500.00000000",NA,"4",NA,NA,"Macizo Acahay. On gallery forest.","Zardini 8315","South America",NA,NA,NA,NA,NA,NA,"88-121",NA,NA
"417","2014-04-04 05:44:00-03","MO","MOBOT","295455","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J.C. Solomon, 1987 (MO)",NA,NA,NA,"Alwyn H. Gentry|David N. Smith|Rodolfo Vásquez|Blanca León","1983","1","30","Peru","Junín",NA,"-75.33333","-11.33333",NA,NA,NA,"800.00000000",NA,"3",NA,NA,"Puente-Paucartambo to La Merced, Chanchamayo Valley. Disturbed roadside second growth. growth.","Gentry 39796","South America",NA,NA,NA,NA,NA,NA,"83-28",NA,NA
"418","2008-05-27 22:02:00-03","MO","MOBOT","295496","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J. Solomon",NA,NA,NA,"James C. Solomon","1983","1","25","Bolivia","La Paz","Nor Yungas","-67.83333","-16.2",NA,NA,NA,"1200.00000000",NA,"2",NA,NA,"4.5 km below Yolosa, then 13.7 km W on road up Río Huarinilla. Bridge at Comunidad Huancané. Moist forest with some disturbance.","Solomon 9415","South America",NA,NA,NA,NA,NA,NA,"83-16",NA,NA
"419","2008-05-27 22:02:00-03","MO","MOBOT","295503","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","R. Kiesling",NA,NA,NA,"James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","1982","2","15","Paraguay","Amambay",NA,"-56.05","-22.65",NA,NA,NA,"300.00000000",NA,NA,NA,NA,"Parque Nacional Cerro Corá. Secondary growth surrounding small cerro at edge of main highway opposite the east entrance to park.","Solomon 6980","South America",NA,NA,NA,NA,NA,NA,"271",NA,NA
"420","2008-05-27 22:02:00-03","MO","MOBOT","295510","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","1988","12","10","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,"2",NA,NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo, on road to Polilla. Forest on Eastern slope.","Zardini 8437","South America",NA,NA,NA,NA,NA,NA,"88-123",NA,NA
"421","2018-07-09 09:45:00-03","MO","MOBOT","295573","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J.C. Solomon",NA,NA,NA,"Gerrit Davidse|Otto Huber","1978","4","16","Venezuela","Amazonas","Atures","-67.6","5.4666667",NA,NA,NA,"85.00000000",NA,"1",NA,NA,"22 km S of Puerto Ayacucho along the road to Samariapo; near Garcitas.","Davidse 15158","South America",NA,NA,NA,NA,NA,NA,"78-27",NA,NA
"422","2014-04-24 11:10:00-03","MO","MOBOT","295602","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","P. Berry",NA,NA,NA,"Gerrit Davidse|James S. Miller","1984","7","9","Venezuela","Amazonas","Río Negro","-66.0833333","0.8333333",NA,NA,NA,"150.00000000","700.00000000","3",NA,NA,"Neblina Massif, Canyon Grande, along the Río Mawarinuma between the mouth of the canyon and the first major fork of the river, ca. 7 airline km ENE of Puerto Chimo. [Coordinates on orginal label: 00°50'N 066°02'W - 00°51'N 066°06'W, corrected past-facto from Google Earth]","Davidse 27301","South America",NA,NA,NA,NA,NA,NA,"84-60",NA,NA
"423","2008-05-27 22:02:00-03","MO","MOBOT","295673","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J. C. Solomon",NA,NA,NA,"James C. Solomon","1987","6","18","Bolivia","Pando","Gral. Federico Roman","-65.96666","-10.78333",NA,NA,NA,"110.00000000",NA,"4",NA,NA,"Loma Alta, Río Madre de Dios. Bosque alto, algunos partes con bajios u otros lugares sujeto a inundaciones.","Solomon 17157","South America",NA,NA,NA,NA,NA,NA,"87-87",NA,NA
"424","2016-11-01 11:03:00-02","MO","MOBOT","295715","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","R. Kiesling (SI0",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","1989","9","27","Paraguay","Guairá",NA,"-56.3333333","-25.8",NA,NA,NA,NA,NA,"3",NA,NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú, 5 kms S of route to Coronel Oviedo. Along Chorro Creek.","Zardini 14794","South America",NA,NA,NA,NA,NA,NA,"150",NA,NA
"425","2008-05-27 22:02:00-03","MO","MOBOT","295719","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"James C. Solomon","1982","11","12","Bolivia","La Paz","Nor Yungas","-67.88333","-16.2",NA,NA,NA,"1700.00000000",NA,"3",NA,NA,"4.6 km below Yolosa, then 19.1 km on road up the Río Huarinilla. Moist forest with little disturbance.","Solomon 8797","South America",NA,NA,NA,NA,NA,NA,"82-36",NA,NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","295734","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini","1988","8","21","Paraguay","Paraguarí",NA,"-57.15","-25.9",NA,NA,NA,"500.00000000",NA,"1",NA,NA,"Macizo Acahay. On rocks on Eastern peak.","Zardini 6562","South America",NA,NA,NA,NA,NA,NA,"88-72",NA,NA
"427","2012-05-24 05:04:00-03","MO","MOBOT","295848","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","J.C. Solomon (MO)",NA,NA,NA,"Alwyn H. Gentry|Juan Revilla","1976","1","23","Peru","Madre de Dios","Manu",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"Manu; airport.","Gentry 16378","South America",NA,NA,NA,NA,NA,NA,"994",NA,NA
"428","2008-05-27 22:02:00-03","MO","MOBOT","295962","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","M.E. Timana (MO)",NA,NA,NA,"Martín E. Timaná","1991","9","21","Peru","Madre de Dios","Tambopata","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,"2",NA,NA,"Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la zona 2.","Timaná 2308","South America",NA,NA,NA,NA,NA,NA,"100",NA,NA
"429","2008-05-27 22:02:00-03","MO","MOBOT","296043","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","R. Foster",NA,NA,NA,"Alwyn H. Gentry","1983","8","1","Peru","Madre de Dios","Manu","-71.36666","-11.86666",NA,NA,NA,"400.00000000",NA,"2",NA,NA,"Cocha Cashu Biological Station. Manu National Park. Tropical moist forest on alluvial flood plain.","Gentry 43285","South America",NA,NA,NA,NA,NA,NA,"83-213",NA,NA
