"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount","sex"
"160","2020-04-27 16:10:14-03","UFES","VIES","23889","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","F.M. Guedes","Menezes, L.F.T.; Sá, C.F.C.; Ribeiro, R.; Faria, M.B. & Teotônio, F.C.","1646","2007","03","15",NA,"Brasil","Espírito Santo","Degredo.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES023889","VIES023889","Linhares",NA,NA,"2016","09","28",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA
"161","2020-04-27 16:10:14-03","UFES","VIES","17079","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Souza, F.B.C.","Souza, F.B.C.; et al.","45","2007","08","06",NA,"Brasil","Espírito Santo","Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,"VIES017079","VIES017079","Vila Velha",NA,NA,"2007","08","06",NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA
"162","2019-06-27 10:25:26-03","UFES","VIES","40815","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Soares, A.S.","Pereira, O.J.; Oliveira Filho, N.E.","8003","2013","11","28",NA,"Brasil","Rio Grande do Norte",NA,"-35.307201385498","-5.70556020736694",NA,NA,"VIES040815","VIES040815","Extremoz",NA,NA,"2014",NA,NA,NA,NA,NA,NA,"13555","auto",NA,NA,NA,NA
"163","2021-03-21 19:36:22-03","UFC","EAC","54638","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Soares, A.S.","Farias, D.L.S.","105","2013","10","31","Southern America","Brasil","Ceará","Lagamar do Cauípe.","-38.6530990600586","-3.73610997200012",NA,"Flor amarela.","EAC0054638","EAC0054638","Caucaia",NA,NA,"2014","10","06",NA,NA,NA,NA,"40484","auto",NA,NA,NA,NA
"164","2021-03-21 19:36:22-03","UFC","EAC","41004","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Soares, A.S.","Castro, A.S.F.","1858","1996","10","22","Southern America","Brasil","Ceará","Praíba, À margem de pequeno lago interdunar. Substrato arenoso, dunas costeiras","-38.6530990600586","-3.73610997200012",NA,"Erva higrófila efêmera, aquática emergente, flor amarela","EAC0041004","EAC0041004","Caucaia",NA,NA,"2014","10","06",NA,NA,NA,NA,"40484","auto",NA,NA,NA,NA
"165","2021-03-21 19:36:22-03","UFC","EAC","59855","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Guedes, F.M.","Guedes, F.M.","08","2016","08","14","Southern America","Brasil","Ceará","borda da Lagoa do Tapuio, 4 km da trilha, após a aldeia indígena Jenipapo-Kanindé; substrato arenoso.","-38.456422","-4.655589",NA,"Helófita crescendo junto à Utricularia resupinata e U. subulata; flor amarela; fruto cápsula.","EAC0059855","EAC0059855","Aquiraz",NA,NA,"2016","08","14","-38.456422","-4.655589",NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-21 19:36:22-03","UFC","EAC","59868","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Guedes, F.M.","Guedes, F.M.","12","2016","09","17","Southern America","Brasil","Ceará","Lagoa do Tapuio, aldeia indígena Jenipapo-Kanindé.","-38.456422","-4.655589",NA,"Flora de Lentibulariaceae do Ceará.; Erva delicada, helófita; flor amarela; fruto cápsula; crescendo junto a Utricularia subulata e U. resupinata.; Habitat lêntico permanente, solo arenoso.","EAC0059868","EAC0059868","Aquiraz",NA,NA,"2016","09","17","-38.456422","-4.655589",NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-21 19:36:24-03","UFC","EAC","30245","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, F.M.","Matias, L.Q.","311a","2000","11","26","Southern America","Brasil","Ceará","Lagoa de Jijoca de Jericoacoara, Horteira com Ada, Ambiente litorâneo/lacustre; substrato limoso saturado com água","-40.4491996765137","-2.89499998092651",NA,"Erva aquática, flor amarela, áfila - área exposta da lagoa - margens","EAC0030245","EAC0030245","Jijoca de Jericoacoara",NA,NA,"2016","09","06",NA,NA,NA,NA,"16085","auto",NA,NA,NA,NA
"168","2020-12-21 16:31:30-03","MBM","MBM","389366","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A. St.-Hil. & Girard","Saridakis, D.P.","Saridakis, D.P.; Lima, A.C.; Lima, A.C.","338","2014","02","15","Southern America","Brazil","Paraná","Balneário Ipanema, a 320m da praia","-48.450844","-25.664944",NA,"Erva palustre; flores amarelas, cálice verde-amarelado, folhas fotossintetizantes filiformes, verdes, folhas utriculíferas subterrâneas.; Em margem de lagoa temporária salobra, em intercordão, restinga herbácea. Crescendo com Drosera","MBM389366",NA,"Pontal do Paraná","4","4","2014","02","15","-48.450844","-25.664944",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:31:30-03","MBM","MBM","390573","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A. St.-Hil. & Girard","Brotto, M.L.","Brotto, M.L.; Picoli, A.C.; Picoli, A.C.","1732","2014","07","15","Southern America","Brazil","Paraná","PARNA do Superagui, Barra do Superagui","-48.238333","-25.464722",NA,"Erva terrícola; flor com corola amarela e cálice esverdeado.; Formação Pioneira com Influência Marinha (restinga herbáceo-arbustiva), em local úmido.","MBM390573","MBM390573","Guaraqueçaba","2","2","2014","08","04","-48.238333","-25.464722",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:31:30-03","MBM","MBM","191731","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A. St.-Hil. & Girard","Campos, G.L.","Hatschbach, G.; Hatschbach, M.; Motta, J.T.; Hatschbach, M.; Motta, J.T.","63350",NA,NA,NA,"Southern America","Brazil","Bahia","Guaibim","-39.0731010437012","-13.3703002929688",NA,NA,"MBM191731","MBM191731","Valença",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43634","auto",NA,NA,NA,NA
"171","2020-12-21 16:31:30-03","MBM","MBM","389367","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A. St.-Hil. & Girard","Saridakis, D.P.","Lima, A.C.","s.n.","2014","04","27","Southern America","Brazil","Paraná","Praia de Caiobá","-48.5428009033203","-25.8174991607666",NA,"Flores amarelas.; Terreno baldio próximo à praia, com vegetação de herbáceas. Em solo alagado.","MBM389367",NA,"Matinhos",NA,NA,"2014","05","28",NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA
"172","2020-12-21 16:31:30-03","MBM","MBM","203076","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A. St.-Hil. & Girard","Taylor, P.","Klein, R.; et al.; et al.","6475",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,"MBM203076","MBM203076","Florianópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"173","2020-12-21 16:31:31-03","MBM","MBM","35705","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","meyeri","Utricularia meyeri","Pilger","Taylor, P.","Hatschbach, G.","34282",NA,NA,NA,"Southern America","Brazil","Goiás","Rio dos Bois","-50.3386001586914","-17.9708003997803",NA,NA,"MBM035705",NA,"Maurilândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20844","auto",NA,NA,NA,NA
"174","2020-12-21 16:31:31-03","MBM","MBM","31648","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","meyeri","Utricularia meyeri","Pilger",NA,"Hatschbach, G.","34585",NA,NA,NA,"Southern America","Brazil","Goiás","Bom Jesus, arredores","-49.7407989501953","-18.2138996124268",NA,NA,"MBM031648","MBM031648","Bom Jesus de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46067","auto",NA,NA,NA,NA
"175","2015-09-19 14:10:41-03","MNHN","RECOLNAT_MNHN_P","P00603321","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,"Province de Espiritu Santo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603321' target='other'> <mi>dwc_moreinfo</mi></a>","P00603321","P00603321_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","B2 302",NA,NA
"176","2015-09-19 14:10:46-03","MNHN","RECOLNAT_MNHN_P","P00603322","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Taylor","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,"Province de Espiritu Santo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603322' target='other'> <mi>dwc_moreinfo</mi></a>","P00603322","P00603322_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","B2 302",NA,NA
"177","2015-09-04 08:08:19-03","MNHN","RECOLNAT_MNHN_P","P03575318","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575318' target='other'> <mi>dwc_moreinfo</mi></a>","P03575318","P03575318_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21832",NA,NA
"178","2015-09-04 08:08:19-03","MNHN","RECOLNAT_MNHN_P","P03575321","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Glaziou",NA,"1895","8","8",NA,"Brasil",NA,"Serra Dourada, prés du Rio dos Indios.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575321' target='other'> <mi>dwc_moreinfo</mi></a>","P03575321","P03575321_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2015-09-04 08:08:19-03","MNHN","RECOLNAT_MNHN_P","P03575322","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Hunt, D.R.|Ramos, J.F.",NA,"1966","6","9",NA,"Brasil","Mato Grosso","Barra do Garças - Xavantina road, 25 km from Xavantina.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575322' target='other'> <mi>dwc_moreinfo</mi></a>","P03575322","P03575322_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5884",NA,NA
"180","2015-09-04 08:08:19-03","MNHN","RECOLNAT_MNHN_P","P03575323","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Hunt, D.R.|Ramos, J.F.",NA,"1966","6","6",NA,"Brasil","Mato Grosso","Xavantina-Cachimbo road, 60km from Xavantina.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575323' target='other'> <mi>dwc_moreinfo</mi></a>","P03575323","P03575323_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5827",NA,NA
"181","2015-09-04 08:08:19-03","MNHN","RECOLNAT_MNHN_P","P03575324","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Weddell, H.A.",NA,"1844","5","1",NA,"Brasil",NA,"Brésil Centra (Salinas).",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575324' target='other'> <mi>dwc_moreinfo</mi></a>","P03575324","P03575324_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2015-09-04 08:08:19-03","MNHN","RECOLNAT_MNHN_P","P03575325","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Weddell, H.A.",NA,"1844","5","1",NA,"Brasil",NA,"Brésil central (Salinas).",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575325' target='other'> <mi>dwc_moreinfo</mi></a>","P03575325","P03575325_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2052",NA,NA
"183","2015-09-04 08:08:19-03","MNHN","RECOLNAT_MNHN_P","P03575326","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Maas, P.J.M.|Wesra, L.Y.T.",NA,"1979","10","21",NA,"Guiana",NA,"Rupununi Distr. , Manari.","-59.68333","3.46667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575326' target='other'> <mi>dwc_moreinfo</mi></a>","P03575326","P03575326_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3697",NA,NA
"184","2015-09-04 08:08:19-03","MNHN","RECOLNAT_MNHN_P","P03575327","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Grosourdy",NA,"1864","1","1",NA,"Venezuela",NA,"Guyana- Villa de zyata.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575327' target='other'> <mi>dwc_moreinfo</mi></a>","P03575327","P03575327_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA
"185","2015-09-04 08:08:19-03","MNHN","RECOLNAT_MNHN_P","P03575328","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Gaillard",NA,"1887","8","1",NA,"Venezuela",NA,"Savane d´Atures.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575328' target='other'> <mi>dwc_moreinfo</mi></a>","P03575328","P03575328_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"227",NA,NA
"186","2015-09-19 12:12:06-03","MNHN","RECOLNAT_MNHN_P","P00445805","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Richard, L.C.",NA,NA,NA,NA,NA,"Guyane Française",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00445805' target='other'> <mi>dwc_moreinfo</mi></a>","P00445805","P00445805_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA,NA
"187","2015-09-04 12:25:42-03","MNHN","RECOLNAT_MNHN_P","P00603365","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Taylor","Martin, J.",NA,NA,NA,NA,NA,"Guyane française",NA,"Cayenne",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603365' target='other'> <mi>dwc_moreinfo</mi></a>","P00603365","P00603365_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2011-10-11 18:11:45-03","MNHN","RECOLNAT_MNHN_P","P00603366","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Pellegr.","Martin, J.",NA,NA,NA,NA,NA,"Guyane française",NA,"Cayenne",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603366' target='other'> <mi>dwc_moreinfo</mi></a>","P00603366","P00603366_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-09-20 01:49:26-03","MNHN","RECOLNAT_MNHN_P","P00603367","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Taylor","Martin, J.",NA,NA,NA,NA,NA,"Guyane française",NA,"Cayenne",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603367' target='other'> <mi>dwc_moreinfo</mi></a>","P00603367","P00603367_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2018-01-16 16:23:34-02","MNHN","RECOLNAT_MNHN_P","P03574117","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Melinon",NA,"1842","1","1",NA,"Guyane française",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574117' target='other'> <mi>dwc_moreinfo</mi></a>","P03574117","P03574117_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2018-01-16 16:23:34-02","MNHN","RECOLNAT_MNHN_P","P03574118","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Leprieur",NA,"1840","1","1",NA,"Guyane française",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574118' target='other'> <mi>dwc_moreinfo</mi></a>","P03574118","P03574118_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2018-01-16 16:23:34-02","MNHN","RECOLNAT_MNHN_P","P03574119","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Prieur",NA,"1838","1","1",NA,"Guyane française",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574119' target='other'> <mi>dwc_moreinfo</mi></a>","P03574119","P03574119_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2018-01-16 16:23:34-02","MNHN","RECOLNAT_MNHN_P","P03574120","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Benoist, R.",NA,"1914","8","1",NA,"Guyane française",NA,"Gourdonville. Savane du Rocher.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574120' target='other'> <mi>dwc_moreinfo</mi></a>","P03574120","P03574120_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1524",NA,NA
"194","2018-01-16 16:23:34-02","MNHN","RECOLNAT_MNHN_P","P03574122","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Benoist, R.",NA,"1913","12","22",NA,"Guyane française",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574122' target='other'> <mi>dwc_moreinfo</mi></a>","P03574122","P03574122_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"421",NA,NA
"195","2018-01-16 16:23:34-02","MNHN","RECOLNAT_MNHN_P","P03574123","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Mélinon",NA,NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574123' target='other'> <mi>dwc_moreinfo</mi></a>","P03574123","P03574123_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2018-01-16 16:23:34-02","MNHN","RECOLNAT_MNHN_P","P03574124","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Melinon",NA,"1842","1","1",NA,"Guyane française",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574124' target='other'> <mi>dwc_moreinfo</mi></a>","P03574124","P03574124_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91",NA,NA
"197","2018-01-16 16:23:34-02","MNHN","RECOLNAT_MNHN_P","P03574125","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Sastre, C.|Bell, D.",NA,"1986","8","22",NA,"Guyane française",NA,"Route de ´ Est, km 8.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574125' target='other'> <mi>dwc_moreinfo</mi></a>","P03574125","P03574125_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8026",NA,NA
"198","2018-01-16 16:23:34-02","MNHN","RECOLNAT_MNHN_P","P03574126","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Granville",NA,"1970","10","7",NA,"Guyane française",NA,"entre Le Gallion et les Ilets St Régis.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574126' target='other'> <mi>dwc_moreinfo</mi></a>","P03574126","P03574126_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"671",NA,NA
"199","2018-01-16 16:23:34-02","MNHN","RECOLNAT_MNHN_P","P03574127","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Maas, P.J.M.|Westra, L.Y.Th.",NA,"1979","10","20",NA,"Guiana",NA,"Rupununi Distr., Manari.","-59.68333","3.46667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574127' target='other'> <mi>dwc_moreinfo</mi></a>","P03574127","P03574127_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3681",NA,NA
"200","2018-01-16 16:23:34-02","MNHN","RECOLNAT_MNHN_P","P03574128","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,NA,NA,"1945","1","1",NA,"Guiana",NA,"Mazaruni Station.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574128' target='other'> <mi>dwc_moreinfo</mi></a>","P03574128","P03574128_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M 127",NA,NA
"201","2018-01-16 16:23:34-02","MNHN","RECOLNAT_MNHN_P","P03574129","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Schomburgk",NA,"1838","1","1",NA,"British guiana",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574129' target='other'> <mi>dwc_moreinfo</mi></a>","P03574129","P03574129_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"422",NA,NA
"202","2015-09-04 10:52:12-03","MNHN","RECOLNAT_MNHN_P","P04425347","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Granville",NA,"1974","8","4",NA,"Guyane française",NA,"Village de Saint Elie.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04425347' target='other'> <mi>dwc_moreinfo</mi></a>","P04425347","P04425347_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 5131",NA,NA
"203","2015-09-04 10:49:33-03","MNHN","RECOLNAT_MNHN_P","P04428278","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Taynal-Roques, A.",NA,"1977","12","22",NA,"Guyane française",NA,"Savane de Corossony, sur la piste de St. Elie; 4 à 7 km à l´ WSW de Sinnamary.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428278' target='other'> <mi>dwc_moreinfo</mi></a>","P04428278","P04428278_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19694",NA,NA
