"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount"
"148","2019-11-21 10:10:15-03","IBt","SP","302246","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Sugiyama, M; Kirizawa, M; Kawasaki, ML","1309","1995","04","25",NA,"Brasil","São Paulo","Iporanga","Fazenda Intervales. Base do Carmo. Trilha do Carmo","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:10:15-03","IBt","SP","341523","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Nicolau, SA; Espírito Santo, CE; Moraes, AL; Dias, JWD","1427","1997","02","10",NA,"Brasil","São Paulo","Mogi das Cruzes","Mata de encosta próximo ao Rio Tietê.","-46.1883010864258","-23.5228004455566",NA,NA,"SP030098","SP030098",NA,NA,NA,"28666","auto",NA,NA,"2014","08","04",NA,NA,NA,NA
"150","2019-11-21 10:10:15-03","IBt","SP","346902","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Caddah, MK","Nicolau, SA; Tomasulo, PLB","45","1990","03","18",NA,"Brasil","São Paulo","Mogi das Cruzes","Parque Municipal da Serra do Itapety, trilha Martim Pescador","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,"2012","08","02",NA,NA,NA,NA
"151","2019-11-21 10:10:15-03","IBt","SP","297065","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Nicolau, SA; Almeida, AJR; Almeida Gama, FL; Menezes, AC; Martins, R; Oliveira, MF","982","1995","12","17",NA,"Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, São talhão 10. Borda da mata divisa com o eucaliptal.","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,NA,NA,"24176","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"152","2019-11-21 10:10:15-03","IBt","SP","357257","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Nicolau, SA; Braz, JD; Faria, VB","3074","2001","06","07",NA,"Brasil","São Paulo","Salesópolis","Bairro dos Remédios, Bacia do rio Paraitinga, fragmento próximo ao eixo","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,"2014","08","04",NA,NA,NA,NA
"153","2019-11-21 10:10:15-03","IBt","SP","302585","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Shirasuna, RT; Rossi, L; Kiyama, CY; Simão Bianchini, R","48","1994","09","07",NA,"Brasil","São Paulo","Salesópolis","Reserva Biológica de Boracéia, Próx. à represa Rio Claro","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"154","2019-11-21 10:10:15-03","IBt","SP","290787","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Garcia, RJF; Ogata, H; Heineberg, M; Neves, LF","734","1996","01","17",NA,"Brasil","São Paulo","São Paulo","Distrito de Marsilac, Camping Ana Paula","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"155","2019-11-21 10:10:15-03","IBt","SP","244363","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Rodrigues, A","s.n.","1938","12",NA,NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"156","2019-11-21 10:10:15-03","IBt","SP","11897","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Usteri, A","s.n.","1906","10","30",NA,"Brasil","São Paulo","São Paulo","Jaraguá","-46.6300010681152","-23.5400009155273",NA,"Ex. Herb. Polyt., nº27",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"1997","01",NA,NA,NA,NA,NA
"157","2019-11-21 10:10:15-03","IBt","SP","28608","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Hoehne, FC","s.n.","1931","12","21",NA,"Brasil","São Paulo","São Paulo","Nativa no Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,"Planta viva nº 181",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:10:15-03","IBt","SP","219081","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Dias, AC","114","1987","12","16",NA,"Brasil","São Paulo","São Paulo","Parque Estadual de Carlos Botelho","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"1997","01",NA,NA,NA,NA,NA
"159","2019-11-21 10:10:15-03","IBt","SP","52956","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Roth, L","777","1943","12","06",NA,"Brasil","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"1997","01",NA,NA,NA,NA,NA
"160","2019-11-21 10:10:15-03","IBt","SP","11899","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Hammar, A","s.n.","1901","12","12",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"161","2019-11-21 10:10:15-03","IBt","SP","4789","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Hammar, A","s.n.","1901","12","12",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"Ex. Mus. Paul.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"1996","09",NA,NA,NA,NA,NA
"162","2019-11-21 10:10:15-03","IBt","SP","302853","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Mariano Neto, E; Sugiyama, M","40","1996","01","30",NA,"Brasil","São Paulo","Suzano","Área da Cia. Suzano de Papel e Celulose","-46.310001373291","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"22625","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
