"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","phylum","order","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","county","verbatimLongitude","verbatimLatitude","identifiedBy","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","fieldNumber","class","individualCount","sex"
"152","2019-11-01 14:54:28-03","UnB","UB","207456","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Chaves, DA; Hiago, F; Pinheiro, M; Pacheco, MA","510","Southern America","Brasil","Minas Gerais",NA,NA,"Complexo Rupestre",NA,"2014","09","14","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","Dicotyledoneae",NA,"(Baker) Roque","1502","1502",NA,"-43.34295","-18.223283","São Gonçalo do Rio Preto","-43.34295","-18.223283","Chaves, DA","2014","10",NA,NA,"20",NA,NA,NA,NA
"153","2019-11-01 14:54:28-03","UnB","UB","123905","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","407","Southern America","Brasil","Minas Gerais",NA,NA,"Brácteas involucrais cinéreas; corola alva, papus estramíneo; Erva; Campo rupestre",NA,"1997","12","08","Estrada Diamantina-Biri-biri","Dicotyledoneae",NA,"(Baker) Roque",NA,NA,NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"Roque, N","1999",NA,"101169","auto",NA,NA,NA,NA,NA
"154","2019-11-01 14:54:28-03","UnB","UB","179520","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Bringel, JBA; Ferreira, VV","903","Southern America","Brasil","Minas Gerais",NA,NA,"Folhas coletadas em sílica; Campo limpo. Solo com rochas brancas. Relevo inclinado",NA,"2012","01","07","Estrada Real","Dicotyledoneae",NA,"(Baker) Roque",NA,NA,NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"Bringel, JBA","2012","01","101169","auto",NA,NA,NA,NA,NA
"155","2019-11-01 14:54:28-03","UnB","UB","123903","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","332","Southern America","Brasil","Minas Gerais",NA,NA,"Flores com fraco odor adocicado; Erva até 0,8mcm altura. Brácteas involucrais verde-cinéreas. Corola e estilete alvos, anteras amarelas, papus estramíneo; Campo arenoso do lado direito da estrada",NA,"1997","05","26","Serra do Cipó, Km 107, atual da Rodovia MG 010","Dicotyledoneae",NA,"(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Roque, N","1999",NA,"26557","auto",NA,NA,NA,NA,NA
"156","2020-08-04 12:47:42-03","UFU","HUFU","58156","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Romero, R.; Versiane, A.F.A.; Bacci, L.F. & Castro, N.M.","8393",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,7 m alt. Brácteas lanosa, corola alva, anteras creme-amareladas.; Campo rupestre.","HUFU00049826","2010","09","23","Estrada Diamantina-Gouveia, ca.7km da cidade de Diamantina.",NA,NA,"(Baker) Roque","1379","1379","HUFU00049826","-43.691667","-18.35","Diamantina","-43.691667","-18.35","Franco, I.M.","2013","03",NA,NA,NA,NA,NA,NA,NA
"157","2019-05-06 11:54:02-03","UFU","HUFU","58330","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Yamagishi-Costa, J.; Engel, T.B.J.; Rocha, G.P.E.; Lima, T. & Castro, R.L.A.","168",NA,"Brasil","Minas Gerais",NA,NA,"planta inteira, brácteas verdes, corola branca, estames amarelos.; Campo rupestre.","HUFU00049827","2010","09","23","Estrada Diamantina-Gouveia, ca.7km da cidade de Diamantina.",NA,NA,"(Baker) Roque","1379","1379","HUFU00049827","-43.691667","-18.35","Diamantina","-43.691667","-18.35","Franco, I.M.","2013","03",NA,NA,NA,NA,NA,NA,NA
"158","2019-05-06 11:54:02-03","UFU","HUFU","58410","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Hemsing, P.K.B.; Hemsing, P.K.B.; Soares, P.N.; Deus, F.F. & Marzinek, J.","300",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,5 m alt. Brácteas involucrais cinza, corola branca, anteras amarelas.; Campo rupestre.","HUFU00049828","2010","09","23","Estrada Diamantina-Gouveia, ca.7km da cidade de Diamantina.",NA,NA,"(Baker) Roque","1379","1379","HUFU00049828","-43.691667","-18.35","Diamantina","-43.691667","-18.35","Franco, I.M.","2013","03",NA,NA,NA,NA,NA,NA,NA
"159","2019-05-06 11:54:02-03","UFU","HUFU","61865","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Franco. I.M.","653",NA,"Brasil","Minas Gerais",NA,NA,"Erva. Capítulos com flores alvas, anteras marrom clara.; Campo rupestre.","HUFU00049836","2001","01","12","Parque Estadual do Biribiri, Lapa do Forno.",NA,NA,"(Baker) Roque",NA,NA,"HUFU00049836","-43.543611","-18.158889","Diamantina","-43.543611","-18.158889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-05-06 11:54:02-03","UFU","HUFU","61871","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Franco. I.M.","630",NA,"Brasil","Minas Gerais",NA,NA,"Erva, ca. 70 cm alt. flores alvas.; Campo rupestre. Afloramento rochoso.","HUFU00049822","2010","09","21","Campus JK da UFVJM, Ao lado do Córrego Soberbo, ao final da estrada de terra que desce atrás do Apiário da universidade.",NA,NA,"(Baker) Roque",NA,NA,"HUFU00049822","-43.575","-18.195278","Diamantina","-43.575","-18.195278","Franco, I.M.; Roque, N.","2011","06",NA,NA,"28",NA,NA,NA,NA
"161","2019-05-06 11:54:02-03","UFU","HUFU","61884","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Franco. I.M.","880",NA,"Brasil","Minas Gerais",NA,NA,"Erva, ca. 40 cm alt. Capítulos cilindrícos a campanulados. Flores alvas, estiletes alvos, anteras creme com estrias castanhas.; Campo rupestre.","HUFU00049824","2011","10","02","Estrada para Milho Verde",NA,NA,"(Baker) Roque",NA,NA,"HUFU00049824","-43.550556","-18.314444","Diamantina","-43.550556","-18.314444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-05-06 11:54:02-03","UFU","HUFU","61886","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Franco. I.M.","884",NA,"Brasil","Minas Gerais",NA,NA,"Invólucro verde, brácteas involucrais mais externas cinéreas, corola creme, estilete alvo, anteras alvas a marrons, papus bege. Folha cartácea a subcoriácea.; Campo rupestre.","HUFU00049823","2011","10","14","Campus JK da UFVJM",NA,NA,"(Baker) Roque",NA,NA,"HUFU00049823","-43.566111","-18.213056","Diamantina","-43.566111","-18.213056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-05-06 11:54:02-03","UFU","HUFU","61889","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Franco. I.M.","906",NA,"Brasil","Minas Gerais",NA,NA,"Erva. Flores alvas, papus creme, anteras creme com estrias castanhas.; Campo rupestre.","HUFU00049833","2011","12","13","Parque Estadual do Biribiri, Nascente da Água Limpa.",NA,NA,"(Baker) Roque",NA,NA,"HUFU00049833","-43.603333","-18.215833","Diamantina","-43.603333","-18.215833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-05-06 11:54:02-03","UFU","HUFU","62006","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Marques, D.; Araújo, I.M.","411",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,5m. Brácteas involucrais negras, flor do raio e do disco brancas.; Campo rupestre.","HUFU00049829","2011","12","16","Parque Estadual do Biribiri, Lavrinha.",NA,NA,"(Baker) Roque",NA,NA,"HUFU00049829","-43.551389","-18.177222","Diamantina","-43.551389","-18.177222","Franco, I.M.","2012","04",NA,NA,"05",NA,NA,NA,NA
"165","2019-05-06 11:54:02-03","UFU","HUFU","62028","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Marques, D.; Araújo, I.M. & Franco, I.M.","435",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,4m. alt. Brácteas involucrais brancas.; Campo rupestre, solo pedregoso, próximo a afloramentos.","HUFU00049834","2012","03","14","Parque Estadual do Biribiri, Morro do Beija-Flor.",NA,NA,"(Baker) Roque","1395","1395","HUFU00049834","-43.621111","-18.181667","Diamantina","-43.621111","-18.181667","Franco, I.M.","2012","03",NA,NA,"14",NA,NA,NA,NA
"166","2019-05-06 11:54:02-03","UFU","HUFU","65572","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Versiane, A.F.A.; Silva, K.R.","339",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca. 1m alt. Brácteas involucrais acizentadas. Flores do raio e do disco creme; anteras amareladas.","HUFU00049830","2012","12","03","Parque Estadual do Biribiri, Cerca de 2km da entrada principal.",NA,NA,"(Baker) Roque","1096","1096","HUFU00049830","-48.7025","-15.823333","Diamantina","-48.7025","-15.823333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-05-06 11:54:02-03","UFU","HUFU","64634","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Franco, I.M.; Andrino, C.O.; Marques, D.; Araújo, I.M. & Silva, K.R.","1079",NA,"Brasil","Minas Gerais",NA,NA,"Erva. Flores alvas, pápus cor de palha.; Campo rupestre, próximo a Cerrado. Solo arenoso pedregoso.","HUFU00049832","2012","09","18","Parque Estadual do Biribiri, Mata do Cunha.",NA,NA,"(Baker) Roque","1187","1187","HUFU00049832","-43.613611","-18.130556","Diamantina","-43.613611","-18.130556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-05-06 11:54:02-03","UFU","HUFU","52747","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Nakajima, J.N.; Arantes, C.S.; Silva, D.S.P.; Manfrim, E.N.; Oliveira, F.C. & Maragno, I.C.","4992",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,5 m. Brácteas involucrais pilosas, flores brancas, planta inteira.; Campo rupestre.","HUFU00049825","2008","09","23","Estrada Gouveia - Curvelo, Cerca de 20 km de Diamantina.",NA,NA,"(Baker) Roque",NA,NA,"HUFU00049825","-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"Nakajima, J.N.","2009","09","101169","auto",NA,NA,NA,NA,NA
"169","2019-05-06 11:54:02-03","UFU","HUFU","62401","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Pirani, J.R.; Mello Silva, R. & Meguro, M.","7938",NA,"Brasil","Minas Gerais",NA,NA,"Erva no solo arenoso. Flores liguladas alvas e flores do capítulo creme-claras.; Campo rupestre.","HUFU00049835","1985","08","03","Sítio do Sr. Sakurai.",NA,NA,"(Baker) Roque",NA,NA,"HUFU00049835","-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"Roque, N.","1999",NA,"101169","auto",NA,NA,NA,NA,NA
"170","2019-05-06 11:54:02-03","UFU","HUFU","62402","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N.; Sano, P.T.; Lima, L.R.; Forzza, R.C. & Marcato, A.C.","404",NA,"Brasil","Minas Gerais",NA,NA,"Erva. Brácteas involucrais verdes com ápice vináceo. Flores alvas, papus estramíneos.; Campo em solo arenoso úmido.","HUFU00049837","1997","12","08","Parque Estadual do Biribiri, Em frente à cachoeira da Sentinela.",NA,NA,"(Baker) Roque",NA,NA,"HUFU00049837","-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"Roque, N.","2012","01","101169","auto",NA,NA,NA,NA,NA
"171","2019-05-06 11:54:02-03","UFU","HUFU","66298","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Franco, I.M.","1134",NA,"Brasil","Minas Gerais",NA,NA,"Erva. flores alvas, anteras castanhas.; Camo rupestre.","HUFU00049831","2012","10","13","Parque Estadual do Biribiri, Sentinela.",NA,NA,"(Baker) Roque",NA,NA,"HUFU00049831","-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"172","2021-02-23 13:21:57-03","MN","R-TIPOS","157936","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria","Isolectotypus de Trichocline arenaria Baker","Gardner, G.","4956",NA,"Brasil","Goiás",NA,NA,NA,"R000157936",NA,NA,NA,NA,NA,NA,"(Baker) Roque",NA,NA,"R000157936_001",NA,NA,NA,NA,NA,"Roque, N.","1999",NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:08:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trichocline","arenaria","Trichocline arenaria",NA,"Gardner, G","4956","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Habitat in prov. Goyaz in campis arenosis ad Itambé",NA,NA,"Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-21 10:01:16-03","IBt","SP","312662","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Mello-Silva, R; Kawasaki, ML; Rapini, A","1517",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"1997","10","02","Estrada para o distrito de Mendanha (BR 367), ca . 7 km de Diamantina, nascentes do córrego Soberbo",NA,NA,"(Baker) Roque","1300","1300",NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"Franco, IM","2013","04","101169","auto","25",NA,NA,NA,NA
"175","2019-11-21 10:01:16-03","IBt","SP","162592","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Mantovani, W","60",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"1979","07","25","Serra do Cipó",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7449989318848","-19.513599395752","Jaboticatubas",NA,NA,"Roque, N","1999",NA,"31264","auto",NA,NA,NA,NA,NA
"176","2019-11-21 10:01:16-03","IBt","SP","143586","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Semir, J; Sazima, M","CFSC4264",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"1973","07","21","Serra do Cipó, Km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7449989318848","-19.513599395752","Jaboticatubas",NA,NA,"Roque, N","1999",NA,"31264","auto",NA,NA,NA,NA,NA
"177","2019-11-21 10:01:16-03","IBt","SP","143566","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Joly, AB; Semir, J; Ugadim, Y","CFSC118",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"1970","06","06","Serra do Cipó, Km 116 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina",NA,NA,"(Baker) Roque","1175","1175",NA,"-43.7449989318848","-19.513599395752","Jaboticatubas",NA,NA,"Roque, N","1999",NA,"31264","auto",NA,NA,NA,NA,NA
"178","2019-11-21 10:01:16-03","IBt","SP","224939","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Kameyama, C; Zappi, DC; Cordeiro, I; Simão, R","CFSC10558",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"1987","09","10","Parque Nacional da Serra do Cipó, Rodovia Belo Horizonte - Conceição do Mato Dentro, Serra da Bandeirinha",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Roque, N","1999",NA,"26557","auto",NA,NA,NA,NA,NA
"179","2019-11-21 10:01:16-03","IBt","SP","184379","S","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Forero, E; Wanderley, MGL; Melo, MMRF; et al.","7807",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"1980","09","06","Serra do Cipó, Km 109 (antigo 114) da estrada Lagoa Santa a Conceição do Mato Dentro",NA,NA,"(Baker) Roque","1100","1250",NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Roque, N","1999",NA,"26557","auto",NA,NA,NA,NA,NA
"180","2010-08-16 16:38:03-03","GH","HU-HERB","GH 00013173","PreservedSpecimen","Plantae","Asteraceae","Trichocline","arenaria","Trichocline arenaria","Isotype","George Gardner","4956","South America","Brazil","Minas Gerais","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4956",NA,NA,"undetermined"
