"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber"
"156","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","28154",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Erythrina","verna","Erythrina verna","Vell.",NA,"L. Kollmann","8227","2005","08","17",NA,"Brasil","Espírito Santo","Santa Teresa","Estrada do 25 de Julho","-40.615","-19.861111",NA,"Árvore 10m, flores vermelhas.","MBML028154","MBML028154",NA,NA,NA,NA,NA,NA,NA,"40W36'54","19S51'40",NA,NA,NA,NA
"157","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","31070",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Erythrina","verna","Erythrina verna","Vell.","V. Demuner 05/07/2007","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2838","2007","07","05",NA,"Brasil","Espírito Santo","Águia Branca","Prop. Sr. Voito","-40.746944","-18.978611",NA,"Árvore 18m, botões florais de cor vermelha.","MBML031070","MBML031070","180","180",NA,NA,"2007","07","05","40W44'49","18S58'43",NA,NA,NA,NA
"158","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","31170",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Erythrina","verna","Erythrina verna","Vell.","V. Demuner & R. R. Vervloet 15/08/2007","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3209","2007","08","15",NA,"Brasil","Espírito Santo","Águia Branca","Aguas Claras. Zequinha","-40.814444","-18.875556",NA,"Árvore 10m, botões de cor vermelha. Campo aberto.","MBML031170","MBML031170_1 MBML031170_2","350","350",NA,NA,"2007","08","15","40W48'52","18S52'32",NA,NA,NA,NA
"159","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","35750",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Erythrina","verna","Erythrina verna","Vell.","Robson D. Ribeiro/25-08-2009","A. P. Fontana ; W. S. da Silva","1664","2005","08","11",NA,"Brasil","Espírito Santo","Santa Teresa","Canaã, subida para São José, estrada para 25 de Julho","-40.613333","-19.865833",NA,"Árvore 7m, caducifólia, flores vermelhas","MBML035750","MBML035750",NA,NA,NA,NA,NA,NA,NA,"40W36'48","19S51'57",NA,NA,NA,NA
"160","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","36239",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Erythrina","verna","Erythrina verna","Vell.","J. Gurtler/2018","R. C. Forzza; et al","5204","2008","07","18",NA,"Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,"MBML036239","MBML036239",NA,NA,NA,NA,NA,NA,NA,"40W26'38","18S46'37",NA,NA,NA,NA
"161","2020-09-03 12:03:27-03","MBML","MBML-HERBARIO","41054",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Erythrina","verna","Erythrina verna","Vell.","L. Kollmann/29-06-2016","D.R. Couto; A.P.Fontana; V. Manhães; L.J.C.Kollmann; V.R.Leite","703","2008","07","24",NA,"Brasil","Espírito Santo","Alegre","São João do Norte, PCH Santa Fé, Reservatório de derivação, próximo a Parcela 33","-41.492222","-20.669722",NA,"Árvore, 12 metros, flores vermelhas. Próxima as ilhas fluviais, barragem de derivação.","MBML041054","MBML041054",NA,NA,NA,NA,NA,NA,NA,"41W29'32","20S40'11",NA,NA,NA,NA
"162","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","4281",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Erythrina","verna","Erythrina verna","Vell.",NA,"H. Q. Boudet Fernandes","2233","1987","10","08",NA,"Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão","-40.6","-19.936111",NA,"Árvore 16m, fuste 10m, DAP 0,5m, casca estriada cinza esverdeada, em frutificação, com poucas flores vermelhas, quase toda desfolhada.","MBML004281","MBML004281_1 MBML004281_2",NA,NA,NA,NA,NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA
"163","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","5193",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Erythrina","verna","Erythrina verna","Vell.","Robson D. Ribeiro/25-08-2009","H. Q. Boudet Fernandes; E.Bausen","2551","1988","09","22",NA,"Brasil","Espírito Santo","Santa Teresa","Rio Cinco de Novembro","-40.6325","-19.8375",NA,"Árvore 10m, ramificada em 3 na base. Ramo mais espesso com 40cm de diâmetro, aculeada. Desfolhada. Inflorescência com indumento castanho claro, flor vermelha, cálice vermelho claro com calosidade verde. Odor desagradável. Frutos verdes","MBML005193","MBML005193",NA,NA,NA,NA,NA,NA,NA,"40W37'57","19S50'15",NA,NA,NA,NA
"164","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","5341",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Erythrina","verna","Erythrina verna","Vell.","H. C. de Lima/1988","J. W. Tabacow; et C.Chamas",NA,"1988","08","14",NA,"Brasil","Minas Gerais",NA,"2km divisa Rio de Janeiro,BR 040",NA,NA,NA,"Nome vulgar: mulungu, no morro, +/-12m.","MBML005341","MBML005341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-06-15 15:30:42-03","UNESP-RC","HRCB","29645","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","Martins, M.V.","Assis, M.A.","1238","1998","08","24",NA,"Brasil","São Paulo","Ribeirão Preto","Fazenda Baixadão","-47.810001373291","-21.1700000762939",NA,"Árvore, frutos verdes, flores vermelhas.",NA,NA,NA,NA,"24390","auto","2016","11","17",NA,NA,NA,NA,NA,NA
"166","2017-11-24 14:10:51-02","UFLA","ESAL","26244","S","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.",NA,"Melo, PHA","3953",NA,NA,NA,NA,"Brasil","Minas Gerais","Arcos","CSN - Companhia Siderurgica Nacional, Proximidades da Mina da Bocaina","-45.5393981933594","-20.2819004058838",NA,"árvore; ; ; frutos imaturos verdes",NA,NA,NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-02-19 08:13:15-03","UFG","UFG","25286","S","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","Walter, B.M.T.","Walter, B.M.T.; et al.","3824","1997","08","07",NA,"Brasil","Goiás","Minaçu","Região do córrego Boa Nova, antiga estrada Minaçu - AHE Serra da Mesa; cerca de 9 km da GO-241; mata seca antropizada; solo areno-argiloso com muito cascalho superficial.","-48.383611","-13.765833",NA,"Árvore cerca de 14m de altura (completamente sem folhas); quilha laranja escuro, quase vermelho; estandarte laranja claro (face abaxial pouco mais escura que face adaxial); filetes e cálice verde, casca viva amarela; em plena floração.","UFG025286",NA,"450","450",NA,NA,"1997","08",NA,"-48.383611","-13.765833",NA,NA,NA,NA
"168","2021-01-26 13:54:46-03","IMA","MAC","46109","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","E.C.O.Chagas","Chagas-Mota","7613","2010","02","06",NA,"Brasil","Alagoas","Taquarana","Serra da Itapaiuna.","-36.497200012207","-9.64500045776367",NA,"Árvore ca. 7 m de altura. Estéril.; Agreste.","MAC0046109",NA,NA,NA,"13261","auto","2010","02","06",NA,NA,NA,NA,NA,NA
"169","2021-01-26 13:54:46-03","IMA","MAC","45734","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","E.C.O.Chagas","Chagas-Mota","7238","2010","01","28",NA,"Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.2407989501953","-9.3713903427124",NA,"Árvore ca. 15 m de altura. Frutos verdes.; Mata Atlântica.","MAC0045734",NA,NA,NA,"18701","auto","2010","01","28",NA,NA,NA,NA,NA,NA
"170","2021-01-26 13:54:46-03","IMA","MAC","26767","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","M.C.S.Mota","M.C.S.Mota","12747","2015","11","25",NA,"Brasil","Alagoas","Tanque D'Arca","RPPN Santa Fé.","-36.422006","-9.566472",NA,"Árvore ca. 10 m. Flores com pétalas laranjas.; Mata Atlântica.","MAC0026767",NA,NA,NA,NA,NA,"2018",NA,NA,"-36.422006","-9.566472",NA,NA,NA,NA
"171","2021-01-26 13:54:46-03","IMA","MAC","44660","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","E.C.O.Chagas","Chagas-Mota","6164","2009","10","17",NA,"Brasil","Alagoas","Maribondo","Sítio Santa Rosa.","-36.3053016662598","-9.57721996307373",NA,"Árvore ca. 6 m de altura. Estéril.; Mata Atlântica.","MAC0044660",NA,NA,NA,"12497","auto","2009","10","17",NA,NA,NA,NA,NA,NA
"172","2021-01-26 13:54:46-03","IMA","MAC","43344","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","E.C.O.Chagas","Chagas-Mota","4848","2009","08","15",NA,"Brasil","Alagoas","Tanque D'Arca","Morro do Cruzeiro.","-36.4328002929688","-9.53194046020508",NA,"Árvore ca. 10 m de altura. Estéril.; Mata Pluvial Atlântica.","MAC0043344",NA,NA,NA,"13503","auto","2009","08","15",NA,NA,NA,NA,NA,NA
"173","2021-01-26 13:54:46-03","IMA","MAC","50513","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","E.C.O.Chagas","Chagas-Mota","9552","2010","11","20",NA,"Brasil","Alagoas","Tanque D'Arca","RPPN Cachoeira.","-36.4328002929688","-9.53194046020508",NA,"Árvore ca. 12 m de altura. Flores alarajandas.; Mata Atlântica.","MAC0050513",NA,NA,NA,"13503","auto","2010","11","20",NA,NA,NA,NA,NA,NA
"174","2021-01-26 13:54:46-03","IMA","MAC","45609","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","E.C.O.Chagas","Chagas-Mota","7113","2010","01","28",NA,"Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.2407989501953","-9.3713903427124",NA,"Árvore ca. 15 m de altura. Flores alaranjadas.; Mata Atlântica.","MAC0045609",NA,NA,NA,"18701","auto","2010","01","28",NA,NA,NA,NA,NA,NA
"175","2021-01-26 13:54:46-03","IMA","MAC","45029","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","E.C.O.Chagas","Chagas-Mota; S.Brasileiro","6533","2009","11","28",NA,"Brasil","Alagoas","Viçosa","Serra Dois Irmãos.","-36.2407989501953","-9.3713903427124",NA,"Árvore ca. 10 m de altura. Flores laranjas.; Mata Atlântica.","MAC0045029",NA,NA,NA,"18701","auto","2009","11","28",NA,NA,NA,NA,NA,NA
"176","2021-01-26 13:54:46-03","IMA","MAC","45030","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","E.C.O.Chagas","Chagas-Mota; S.Brasileiro","6534","2009","11","28",NA,"Brasil","Alagoas","Viçosa","Serra Dois Irmãos.","-36.2407989501953","-9.3713903427124",NA,"Árvore ca. 10 m de altura. Frutos imaturos.; Mata Atlântica.","MAC0045030",NA,NA,NA,"18701","auto","2009","11","28",NA,NA,NA,NA,NA,NA
"177","2021-02-04 10:28:54-03","UFRPE","HST","23106","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Erythrina","verna","Erythrina verna","Vell.","B.A.S.Pereira","M.L. Fonseca; D.Alvarenga","6913","2016","08","03",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Em frente ao restaurante da Recor.","-47.877778","-15.947222",NA,"Árvore introduzida ca. 8 m alt e 40 cm DAP. Ritidoma cor cinza com presença de líquens. Folhas amarelando. Cálice amarelo. Botões e flores alaranjados.","HST023106",NA,"1110","1110",NA,NA,"2016",NA,NA,"47W52'40''","15S56'50''",NA,NA,NA,NA
"178","2021-02-09 10:13:13-03","UENF","HUENF","3370","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.",NA,"Nascimento, M.T.; Dan, M.L.; Souza, T.P.","1397","2008","05","30",NA,"Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667",NA,NA,"HUENF00003373",NA,"256","256",NA,NA,NA,NA,NA,"42º1'59''W","21º24'42''S",NA,NA,NA,NA
"179","2021-02-09 10:13:13-03","UENF","HUENF","3122","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.",NA,"Dan, M.L.; Ribeiro, A.C.C.; Nascimento, M.T.","461","2007","07","25",NA,"Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667",NA,"Frutos e flores","HUENF00003124",NA,"256","256",NA,NA,NA,NA,NA,"42º1'59''W","21º24'42''S",NA,NA,NA,NA
"180","2021-02-09 10:13:13-03","UENF","HUENF","3374","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.",NA,"Nascimento, M.T.; Dan, M.L.; Souza, T.P.","1606","2008","06","06",NA,"Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667",NA,NA,"HUENF00003377",NA,"256","256",NA,NA,NA,NA,NA,"42º1'59''W","21º24'42''S",NA,NA,NA,NA
"181","2021-02-09 10:13:13-03","UENF","HUENF","11233","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.",NA,"Vieira, I.J.C.",NA,"2018","11","18",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Campus da UENF.","-41.3244018554688","-21.7541999816895",NA,NA,"HUENF00012057",NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-09 10:13:13-03","UENF","HUENF","10993","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.",NA,"Archanjo, K.M.P.A.","3879","2010","12","08",NA,"Brasil","Rio de Janeiro","Natividade","Mata São Vicente.","-41.9733009338379","-21.042200088501",NA,"Parcela 10","HUENF00011639",NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-09 10:13:13-03","UENF","HUENF","2187","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.",NA,"Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","12","2007","02","13",NA,"Brasil","Rio de Janeiro","São José de Ubá","Sítio Camacho","-41.9425010681152","-21.3575000762939",NA,"Unicata","HUENF00002189",NA,NA,NA,"15393","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-25 10:12:04-03","CVRD","CVRD","8847","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Erythrina","verna","Erythrina verna","Vell.","Haroldo C. de Lima","Luz, A.A. da","217","2004","08","17","América do Sul","BRASIL","MG","Aimorés",NA,"-41.0638999938965","-19.4958000183105",NA,"<ll>dwc_commonname:</ll> Eritrina feijão","CVRD008847",NA,NA,NA,"54161","auto","2007","04","04",NA,NA,"Magnoliopsida",NA,NA,NA
"185","2020-09-12 05:00:02-03","US","US","2617633","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"J. Lanna Sobro","7200","1969","8","16","South America - Neotropics","Brazil","Minas Gerais",NA,"Simonesia, Chacara das Casuarinas.",NA,NA,NA,NA,"US02339386","US02339386_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","1664907","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"B. A. Krukoff","5334","1933","8","8","South America - Neotropics","Brazil","Acre",NA,"Brazilian Amazonia, Basin of Rio Purus, on terra firme, Territory of Acre: near mouth of Rio Macauhan (tributary of Rio Yaco).","-69","-9.33",NA,NA,"US02339390","US02339390_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","1518567","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"D. Constantino","2751",NA,"9",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Santa Maria Magdalena, culta et subspontanea. [interpreted]",NA,NA,NA,NA,"US02339391","US02339391_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","1499878","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"E. H. Ule","9468","1911","8",NA,"South America - Neotropics","Peru",NA,NA,"Seringal S. Francisco, Rio Acre",NA,NA,NA,NA,"US01391944","US01391944_01","10","30",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","1517611","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"A. Ducke","2751",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"US02339388","US02339388_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","USw9505","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"B. A. Krukoff","5334",NA,NA,NA,"South America - Neotropics","Brazil","Acre",NA,"Near mouth of Rio Macauhan, basin of Rio Purus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","3175688","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"J. Tabacow & C. Chamas","005341","1988","8","14","South America - Neotropics","Brazil","Minas Gerais",NA,"ES, MG, 2 km divisa com Rio de Janeiro, na Br. 040.",NA,NA,NA,NA,"US02339385","US02339385_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","3081775","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"S. Lowrie, B. Lowy, B. Nelson, C. A. Cid Ferreira & et al.","573","1980","10","18","South America - Neotropics","Brazil","Acre",NA,"Brazilian Amazonia, Km 11 on Rio Branco-Quixada road, open pasture.",NA,NA,NA,NA,"US02339387","US02339387_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"193","2020-09-02 16:27:53-03","Cenargen","CEN","104651","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Erythrina","verna","Erythrina verna","Vell.",NA,"M. V. Martins - IAC","166","2010","08","05",NA,"Brasil","SP","CAMPINAS","Rodovia Dom Pedro, sentido Campinas, km 130.","-47.060001373291","-22.8999996185303","Exsicatas","Doação do Herbário IAC (56.552).","CEN00104651","CEN00104651","854","854","23900","auto",NA,NA,NA,"-470608.0","-229056.0",NA,NA,"1",NA
"194","2020-09-02 16:27:53-03","Cenargen","CEN","21139","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Erythrina","verna","Erythrina verna","Vell.","M. Ventrichi Martins","Hamilton Garboggini Pinho dos Santos","360","1994","09","16",NA,"Brasil","MG","EWBANK DA CAMARA","Fazenda Cascatinha, ao longo da estrada para Chapéu D`Uvas.","-43.5099983215332","-21.5510997772217","Exsicatas","Cálice verde, manchado de vermelho, corola vermelha, antera amarela, filete vermelho, gineceu verde.","CEN00021139","CEN00021139","778","778","14340","auto","2018","01",NA,"-4350000.0","-2155000.0",NA,NA,"5",NA
"195","2019-11-13 11:22:20-03","USP","SPF","142734","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","Martins, MV","Fiaschi, P","426","2000","08","01",NA,"Brasil","Minas Gerais","São João Evangelista",NA,"-42.833333","-18.583333",NA,NA,"SPF00142734",NA,NA,NA,NA,NA,"2011","03",NA,"-42.833333","-18.583333",NA,NA,NA,NA
"196","2019-11-13 11:22:20-03","USP","SPF","158654","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","Martins, MV","Mendonça, FB","161","2002","09","16",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55",NA,NA,"SPF00158654",NA,NA,NA,NA,NA,"2011","03",NA,"-46.716667","-23.55",NA,NA,NA,NA
"197","2019-11-13 11:22:20-03","USP","SPF","158655","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","Martins, MV","Mendonça, FB","218","2003","01","06",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55",NA,NA,"SPF00158655",NA,NA,NA,NA,NA,"2011","03",NA,"-46.716667","-23.55",NA,NA,NA,NA
"198","2019-11-13 11:22:20-03","USP","SPF","159518","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","Martins, MV","Mendonça, FB","32","2001","08","17",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55",NA,NA,"SPF00159518",NA,NA,NA,NA,NA,"2011","03",NA,"-46.716667","-23.55",NA,NA,NA,NA
"199","2019-11-13 11:22:20-03","USP","SPF","159776","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","Martins, MV","Mendonça, FB","244","2003","02","28",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55",NA,NA,"SPF00159776",NA,NA,NA,NA,NA,"2011","03",NA,"-46.716667","-23.55",NA,NA,NA,NA
"200","2019-11-13 11:22:20-03","USP","SPF","159777","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","Martins, MV","Mendonça, FB","282","2003","09","02",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55",NA,NA,"SPF00159777",NA,NA,NA,NA,NA,"2011","03",NA,"-46.716667","-23.55",NA,NA,NA,NA
"201","2019-11-13 11:22:20-03","USP","SPF","200320","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","Freitas, HS","Freitas, HS","174","2007","08","05",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.656667","-22.642778",NA,NA,"SPF00200320",NA,NA,NA,NA,NA,"2009",NA,NA,"-44.656667","-22.642778",NA,NA,NA,NA
"202","2019-11-13 11:22:20-03","USP","SPF","224832","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","Lima, HC","Lima, HC","7700","2013","07","27",NA,"Brasil","Rio de Janeiro","Duas Barras","Monerat, RJ 116, KM 116.","-42.405278","-22.080556",NA,NA,"SPF00224832",NA,"643","643",NA,NA,"2013","07","27","-42.405278","-22.080556",NA,NA,NA,NA
"203","2019-11-13 11:22:20-03","USP","SPF","89004","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","Martins, MV","Ceccantini, GCT","337","1994","03","24",NA,"Brasil","Minas Gerais","Araxá",NA,"-46.940601348877","-19.5932998657227",NA,NA,"SPF00089004",NA,NA,NA,"29994","auto","2011","03",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-13 11:22:20-03","USP","SPF","89005","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","Mantovani, W","Ceccantini, GCT","336","1994","03","24",NA,"Brasil","Minas Gerais","Araxá",NA,"-46.940601348877","-19.5932998657227",NA,NA,"SPF00089005",NA,NA,NA,"29994","auto","1994","04",NA,NA,NA,NA,NA,NA,NA
"205","2019-11-13 11:22:20-03","USP","SPF","106403","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","Martins, MV","Lombardi, JA","604","1994","08","19",NA,"Brasil","Minas Gerais","Manhuaçu",NA,"-42.0335998535156","-20.2581005096436",NA,NA,"SPF00106403",NA,NA,NA,"32626","auto","2011","03",NA,NA,NA,NA,NA,NA,NA
"206","2019-11-13 11:22:20-03","USP","SPF","10231","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","Martins, MV","Hoehne, FC","231","1933","08","19",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00010231",NA,NA,NA,"53584","auto","2011","03",NA,NA,NA,NA,NA,NA,NA
"207","2019-11-13 11:22:20-03","USP","SPF","165706","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","Martins, MV","Wahnschaffe","s.n.","1932","09","19",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00165706",NA,NA,NA,"53584","auto","2011","03",NA,NA,NA,NA,NA,NA,NA
"208","2019-11-13 11:22:20-03","USP","SPF","13461","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","Martins, MV","Hoehne, W","s.n.","1946","03","26",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00013461","SPF00013461",NA,NA,"53584","auto","2011","03",NA,NA,NA,NA,NA,NA,NA
"209","2019-11-13 11:22:20-03","USP","SPF","13186","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","Martins, MV","Hoehne, W","s.n.","1945","09","19",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00013186",NA,NA,NA,"53584","auto","2011","03",NA,NA,NA,NA,NA,NA,NA
"210","2020-03-05 14:11:42-03","UNEMAT","HPAN","3072.1","PreservedSpecimen","Plantae","Magnoliidae","Fabales","Fabaceae","Erythrina","verna","Erythrina verna","Vell.","Carniello, MA","Carniello, MA; Batista, JS; Santos, TM","4508","2013","09","10","América","Brasil","Mato Grosso","Cáceres","Assentamento Laranjeira I, estrada de acesso à sede do Assentamento","-57.548361","-16.559278",NA,"Estudo do conhecimento de moradores do Assentamento Laranjeira I sobre o uso e conservação de plantas presentes nas unidades de pastagem locais: conservação da diversidade biológica e cultural.","HPAN000003072.1",NA,"126","126",NA,NA,"2013","10","16","-57.548361","-16.559278",NA,NA,NA,NA
