"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","locality","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"396","2020-09-12 05:00:02-03","US","US","2321195","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","1957","7","26","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US01226790","50","20","US01226790_01","4032","Tres Barras, Garuva, S. Francisco do Sul",NA,"Malvales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"397","2020-09-12 05:00:02-03","US","US","704484","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"H. M. Curran","1915","10","1","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"US01226784","100","500","US01226784_01","28","Rio Grongogy Basin",NA,"Malvales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"398","2020-09-12 05:00:02-03","US","US","762532","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"J. N. Rose & P. G. Russell","1915","7","20","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US01226792",NA,NA,"US01226792_01","20325","Nictheroy",NA,"Malvales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"399","2020-09-12 05:00:02-03","US","US","1690949","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A. Robyns","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"Y. Mexia","1930","10","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"Common name: Paina",NA,"675",NA,NA,"5181","Viçosa. Upper Chacha road, just outside Agricultural College, in remnant of forest, now cleared land.",NA,"Malvales","South America - Neotropics",NA,"majus",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"400","2020-09-02 16:32:45-03","Cenargen","CEN","107536","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","E. B. A. Dias & G. P. Silva","2017","11",NA,"Natália Rodrigues Bijos","2017","07","04","Brasil","TO","CONCEICAO DO TOCANTINS","-47.34","-12.06","-47.34","-12.06","Projeto Inventário Florestal Nacional (IFN). Árvore com 3,3 m de altura e 15,6 cm de DAP. Fuste de casca externa do tipo fissurada e de cor cinza.","CEN00107536",NA,NA,"CEN00107536","447","Conglomerado: TO-581. Subunidade 1, subparcela 10, indivíduo 11.",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"3",NA,NA
"401","2020-10-15 09:53:54-03","UFPR","EFC","18446","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","DALL AGNOL, R. T.","2019","07","25","DALL AGNOL, R. T.","2019","07","25","Brasil","Rio de Janeiro","Arraial do Cabo","-42.014676","-22.98934","-42.014676","-22.98934","Arbusto lenhoso, ereto, 2,5 m; botões enegrecidos, corola externamente marrom e internamente alva, estames alvos, gineceu róseo, frutos imaturos esverdeados, glândulas avermelhadas no receptáculo.","EFC018446","58","58",NA,"1006","Restinga arbórea da Praia do Pontal do Atalaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-12-09 17:30:12-03","UFPR","EFC","1996","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.; Kuniyoshi, Y.S.","1989","08","09","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"__COMMOM_NAME__: EMBIRUCU","EFC001996",NA,NA,NA,"68","Curitiba",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"403","2019-12-09 17:30:12-03","UFPR","EFC","16553","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Dall Agnol, R.T.","2018","05","02","Dall Agnol, R.T.","2018","05","02","Brasil","Paraná","Curitiba","-49.2346","-25.4484","-49.2346","-25.4484","Árvore, 5m, panículas apicais, flores vistosas com estames. Cultivada","EFC016553","910","910",NA,"330","UFPR- passarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-12-09 17:30:12-03","UFPR","EFC","4531","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Silva, S.M.","1995","10",NA,"Lima, R.X.","1995","07","05","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore 7m, flores brancas, folhas caducas em banda da Floresta alterada.","EFC004531",NA,NA,NA,"335",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"405","2019-12-09 17:30:12-03","UFPR","EFC","444","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Roderjan, C.V.","1983","10","22","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"Floresta Ombrófila Densa, planície litorânea, margem de estrada.","EFC000444",NA,NA,NA,"238",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"406","2019-11-13 11:25:00-03","USP","SPF","157778","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Carvalho-Sobrinho, JG","2006","03",NA,"Fiaschi, P","2002","11","16","Brasil","Bahia","Camamu","-39.001111","-13.713056","-39.001111","-13.713056",NA,"SPF00157778","15","20",NA,"1175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-11-13 11:25:00-03","USP","SPF","117893","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Garcia, RJF","1995",NA,NA,"Garcia, RJF","1992","05","05","Brasil","São Paulo","São Paulo","-46.7725","-23.663056","-46.7725","-23.663056",NA,"SPF00117893",NA,NA,NA,"39","Parque Santo Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-11-13 11:25:00-03","USP","SPF","117894","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Garcia, RJF","1995",NA,NA,"Garcia, RJF","1993","12","09","Brasil","São Paulo","São Paulo","-46.7725","-23.663056","-46.7725","-23.663056",NA,"SPF00117894",NA,NA,NA,"443","Parque Santo Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-11-13 11:25:00-03","USP","SPF","153693","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Mendonça, FB","2002",NA,NA,"Mendonça, FB","2002","07","02","Brasil","São Paulo","São Paulo","-46.716667","-23.55","-46.716667","-23.55",NA,"SPF00153693",NA,NA,NA,"128","Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-11-13 11:25:00-03","USP","SPF","204877","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Borini, M","2008",NA,NA,"Cavalcanti, ACS","2008","06","15","Brasil","Rio de Janeiro","Araruama","-42.290556","-22.937222","-42.290556","-22.937222",NA,"SPF00204877",NA,NA,NA,"188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-11-13 11:25:00-03","USP","SPF","204880","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Cavalcanti, ACS","2009","03",NA,"Cavalcanti, ACS","2008","08","22","Brasil","Rio de Janeiro","Araruama","-42.290556","-22.937222","-42.290556","-22.937222",NA,"SPF00204880",NA,NA,NA,"245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-11-13 11:25:00-03","USP","SPF","110621","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Carvalho-Sobrinho, JG","2006","03",NA,"Esteves, GL","1987","11","16","Brasil","Alagoas","Piaçabuçu","-36.434398651123","-10.4055995941162",NA,NA,NA,"SPF00110621",NA,NA,NA,"1931",NA,NA,NA,NA,NA,NA,NA,"16123","auto",NA,NA,NA,NA,NA
"413","2019-11-13 11:25:00-03","USP","SPF","110622","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Carvalho-Sobrinho, JG","2006","03",NA,"Moreira, IS","1988","02","03","Brasil","Alagoas","Piaçabuçu","-36.434398651123","-10.4055995941162",NA,NA,NA,"SPF00110622",NA,NA,NA,"90",NA,NA,NA,NA,NA,NA,NA,"16123","auto",NA,NA,NA,NA,NA
"414","2019-11-13 11:25:00-03","USP","SPF","85961","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Carvalho-Sobrinho, JG","2006",NA,NA,"Mello-Silva, R","1993","05","15","Brasil","Rio de Janeiro","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,"SPF00085961",NA,NA,NA,"874",NA,NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA
"415","2019-11-13 11:25:00-03","USP","SPF","61469","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Carvalho-Sobrinho, JG","2004","09",NA,"Hoehne, W","1965","05","20","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"SPF00061469",NA,NA,NA,"5978","Barra da Tijuca.",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"416","2019-11-13 11:25:00-03","USP","SPF","193921","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Carvalho-Sobrinho, JG","2006","03","09","Pascoal, A","1979","07","13","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"SPF00193921",NA,NA,NA,"s.n.","Restinga de Grumari.",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"417","2019-11-13 11:25:00-03","USP","SPF","89376","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Rossi, L",NA,NA,NA,"Rossi, L","1979","08","09","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00089376",NA,NA,NA,"22","Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"418","2019-11-13 11:25:00-03","USP","SPF","31280","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Rossi, L",NA,NA,NA,"Rossi, L","1980","06","19","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00031280",NA,NA,NA,"201","Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"419","2019-11-13 11:25:00-03","USP","SPF","13452","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Zappi, DC","1986","07","07","Hoehne, W","1948","08","25","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00013452",NA,NA,NA,"s.n.","Parque do Estado",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"420","2019-11-13 11:25:00-03","USP","SPF","34876","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Gibbs, PE","2002",NA,NA,"Rossi, L","1984","05","24","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00034876",NA,NA,NA,"s.n.","P. da Aclimação.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"421","2020-03-05 14:13:11-03","UNEMAT","HPAN","3161","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Carniello, MA","2013","06","08","Carniello, MA; Lemes, SAL; Silva, MR; Batista, JS; Carvalho, AM; Silva, CPA","2013","06","08","Brasil","Mato Grosso","Porto Estrela","-57.213417","-15.651111","-57.213417","-15.651111","Levantamento Florístico e Fitossociológico da Estação Ecológica Serra das Araras ao longo da Trilha da sede à cachoeira Boca do José.","HPAN000003161","223","223",NA,"4336","Estação Ecol. Serra das Araras, trilha para cachoeira Boca do José, á 200m da sede","Magnoliidae","Malvales","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-03-25 13:52:31-03","UNIVILLE","JOI","15177","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","A. Stival-Santos","2009","11","23","A. Stival-Santos","2009","11","23","Brasil","Santa Catarina","Indaial","-49.179722","-27.116111","49º10'47''W","27º6'58''S","; HABITAT: borda da mata; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI015177",NA,NA,NA,"1295","Faxinal do Bepe, Parque Nacional da Serra do Itajaí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-03-25 13:52:31-03","UNIVILLE","JOI","4948","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","F.C.S. Vieira","2006","03","03","P. Campregher","2005","06","24","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: capoeira; HABITO: fanerófita, terrestre","JOI004948","2","2",NA,"234","Herdeiros.",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"424","2021-03-25 13:52:31-03","UNIVILLE","JOI","132","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","F.C.S. Vieira","2005","02","11","D.B.G. Bussmann","2004","11","04","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"Folha: verticilada; HABITAT: capoeira","JOI000132","15","15",NA,"9","Ilha da Rita.",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"425","2019-10-07 09:33:29-03","UEFS","HUEFS","184394","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Rollo, M.A.","1991","01","23","Brasil","Minas Gerais","Pains","-45.6613998413086","-20.3705997467041",NA,NA,NA,"HUEFS0184394",NA,NA,"HUEFS0184394","8",NA,"Angiospermae","Malvales",NA,NA,NA,NA,"18263","auto","Rosanae",NA,NA,NA,NA
"426","2019-10-07 09:33:29-03","UEFS","HUEFS","88310","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum var. majus","A.Robyns",NA,NA,NA,NA,"Mexia, Y.","1930","05","17","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,"HUEFS0088310","675","675",NA,"4711","Agricultural College lands: Chacha Valley, near Chacha House; low ground in remnant of orginal forest.","Angiospermae","Malvales",NA,NA,"var. majus","Isótipo","13937","auto","Rosanae",NA,NA,NA,NA
"427","2019-10-07 09:33:29-03","UEFS","HUEFS","88383","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Jesus, J.A.de","1972","05","30","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"HUEFS0088383",NA,NA,"HUEFS0088383","1590","(Antiga Guanabara), restinga de Grumari.","Angiospermae","Malvales",NA,NA,NA,NA,"57442","auto","Rosanae",NA,NA,NA,NA
"428","2019-10-07 09:33:29-03","UEFS","HUEFS","173044","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Carvalho-Sobrinho, J.G.de","2011","05","02","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"HUEFS0173044",NA,NA,"HUEFS0173044","3069","Arboreto do Jardim B Seção 27, canteiro C.","Angiospermae","Malvales",NA,NA,NA,NA,"57442","auto","Rosanae",NA,NA,NA,NA
"429","2019-10-07 09:33:29-03","UEFS","HUEFS","88385","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","J.G.de Carvalho-Sobrinho","2006","01",NA,"Mello-Silva, R.","1993","05","15","Brasil","Rio de Janeiro","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,"HUEFS0088385",NA,NA,"HUEFS0088385","874","Arraial do Cabo, praia de Maçambaba.","Angiospermae","Malvales",NA,NA,NA,NA,"40069","auto","Rosanae",NA,NA,NA,NA
"430","2019-10-07 09:33:29-03","UEFS","HUEFS","174939","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Lima, H.C.de","1995","05","28","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"HUEFS0174939",NA,NA,"HUEFS0174939","5091","Barra da Tijuca, avenida das Américas, área ao lado do condomínio Novo Leblon. Lote 01 do Pal 30073.","Angiospermae","Malvales",NA,NA,NA,NA,"57442","auto","Rosanae",NA,NA,NA,NA
"431","2019-10-07 09:33:29-03","UEFS","HUEFS","169933","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Sztutman, M.","1999","07","28","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,"HUEFS0169933",NA,NA,"HUEFS0169933","338","Beira de estrada de acesso ao P.E. da Campina do Encantado.","Angiospermae","Malvales",NA,NA,NA,NA,"17990","auto","Rosanae",NA,NA,NA,NA
"432","2019-10-07 09:33:29-03","UEFS","HUEFS","176061","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Carvalho-Sobrinho, J.G.de","2011","07","28","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,"HUEFS0176061",NA,NA,"HUEFS0176061","3189","Campus da Unicamo, próximo à Biologia.","Angiospermae","Malvales",NA,NA,NA,NA,"23900","auto","Rosanae",NA,NA,NA,NA
"433","2019-10-07 09:33:29-03","UEFS","HUEFS","174938","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Fevereiro, P.C.A.","1995","05","24","Brasil","Rio de Janeiro","Macaé","-41.7868995666504","-22.3708000183105",NA,NA,"Restinga.","HUEFS0174938",NA,NA,"HUEFS0174938","163","Carapebus, praia de Carapebus.","Angiospermae","Malvales",NA,NA,NA,NA,"47209","auto","Rosanae",NA,NA,NA,NA
"434","2019-10-07 09:33:29-03","UEFS","HUEFS","176313","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Andreata, R.","1989","11","23","Brasil","Rio de Janeiro","Niterói","-43.1035995483398","-22.88330078125",NA,NA,NA,"HUEFS0176313",NA,NA,"HUEFS0176313","958","Entre os Municípios de Niterói e Marica, Itaipuaçu e Alto Moirão Crista do morro, lado esquerdo.","Angiospermae","Malvales",NA,NA,NA,NA,"14785","auto","Rosanae",NA,NA,NA,NA
"435","2019-10-07 09:33:29-03","UEFS","HUEFS","176697","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Silva, S.J.G.da",NA,NA,NA,"Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,"HUEFS0176697",NA,NA,"HUEFS0176697","216","Estação Ecológica Jureia-Itatins, Serra da Jureia, trilha do Imperador, próximo da casa do vigia.","Angiospermae","Malvales",NA,NA,NA,NA,"55628","auto","Rosanae",NA,NA,NA,NA
"436","2019-10-07 09:33:29-03","UEFS","HUEFS","84097","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum var. majus","A.Robyns","J.G.de Carvalho-Sobrinho","2010","10",NA,"Nadruz, M.","1985","06",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"HUEFS0084097",NA,NA,"HUEFS0084097","257","Estrada das Canoas 3520, IBM.","Angiospermae","Malvales",NA,NA,"var. majus",NA,"57442","auto","Rosanae",NA,NA,NA,NA
"437","2019-10-07 09:33:29-03","UEFS","HUEFS","176701","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Grande, D.A.de","1980","03","15","Brasil","São Paulo","Cananeia","-47.9199981689453","-25.0100002288818",NA,NA,NA,"HUEFS0176701",NA,NA,"HUEFS0176701 HUEFS0176701_01","394","Ilha do Cardoso, próximo as bmbas de água salgada.","Angiospermae","Malvales",NA,NA,NA,NA,"37574","auto","Rosanae",NA,NA,NA,NA
"438","2019-10-07 09:33:29-03","UEFS","HUEFS","184393","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Rossi, L.","1984","05","24","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"HUEFS0184393",NA,NA,"HUEFS0184393","151","Parque de Aclimação.","Angiospermae","Malvales",NA,NA,NA,NA,"53584","auto","Rosanae",NA,NA,NA,NA
"439","2019-10-07 09:33:29-03","UEFS","HUEFS","88391","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Hoehne, W.","1948","06","22","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"HUEFS0088391",NA,NA,"HUEFS0088391","SPF13454","Parque Estadual.","Angiospermae","Malvales",NA,NA,NA,NA,"53584","auto","Rosanae",NA,NA,NA,NA
"440","2019-10-07 09:33:29-03","UEFS","HUEFS","84100","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Peixoto, G.L.","2001","02","13","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"HUEFS0084100",NA,NA,"HUEFS0084100","RB365785","Pedra da Guartiba. APA de Serra da Capoeira Grande.","Angiospermae","Malvales",NA,NA,NA,NA,"57442","auto","Rosanae",NA,NA,NA,NA
"441","2019-10-07 09:33:29-03","UEFS","HUEFS","166811","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Ab, A.","1960","08","08","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,"HUEFS0166811",NA,NA,"HUEFS0166811","1399","Posse.","Angiospermae","Malvales",NA,NA,NA,NA,"38539","auto","Rosanae",NA,NA,NA,NA
"442","2019-10-07 09:33:29-03","UEFS","HUEFS","174815","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum var. majus","A.Robyns",NA,NA,NA,NA,"Carvalho-Sobrinho, J.G.de","2011","07","11","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"Área antropizada","HUEFS0174815",NA,NA,"HUEFS0174815","3134","Reserva da Vale, gramado próximo ao alojamento Moraceae.","Angiospermae","Malvales",NA,NA,"var. majus",NA,"48094","auto","Rosanae",NA,NA,NA,NA
