"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","locality","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"647","2008-05-27 22:02:00-03","MO","MOBOT","1460943","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","P. Dusén","Per Dusén","1910","4","10","Brazil","Paraná",NA,NA,NA,NA,NA,"740.00000000",NA,NA,NA,"Dusén 9714","South America",NA,NA,NA,NA,NA,NA,"Jaguariahyva opp., ad marginam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2008-05-27 22:02:00-03","MO","MOBOT","1460950","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","H. van der Werff (MO)","Howard S. Irwin|et al.","1970","3","25","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,"Irwin 28346","South America",NA,NA,NA,NA,NA,NA,"Serra do Epinhago. Ca. 2 km N. of São João da Chapada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2008-05-27 22:02:00-03","MO","MOBOT","1461060","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","H. van der Werff (MO)","Howard S. Irwin|et al.","1969","1","23","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1350.00000000",NA,NA,NA,"Irwin 22474","South America",NA,NA,NA,NA,NA,NA,"Serra do Espinhago. 12 km S.W. of Diamantina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2008-05-27 22:02:00-03","MO","MOBOT","1461063","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","H. van der Werff (MO)","Howard S. Irwin|et al.","1970","3","28","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1150.00000000",NA,NA,NA,"Irwin 28562","South America",NA,NA,NA,NA,NA,NA,"Serra do Espinhago. Ca. 7 km N. of São João da Chapada, road to Campo do Sampaio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2016-03-22 10:16:00-03","MO","MOBOT","1461068","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","H. van der Werff (MO)","Howard S. Irwin|et al.","1968","2","20","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,"Irwin 20591","South America",NA,NA,NA,NA,NA,NA,"Serra do Cipó, km 118 (Ca. 153 km N. of Belo Horizonte).",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"652","2008-05-27 22:02:00-03","MO","MOBOT","1461069","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","H. van der Werff (MO)","Howard S. Irwin|et al.","1968","2","14","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,"Irwin 20025","South America",NA,NA,NA,NA,NA,NA,"Ca. 145 km N. of Belo Horizonte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2015-08-13 05:50:00-03","MO","MOBOT","1461096","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","Buelah Coe-Teixeira, 1984;H. van der Werff","R.M. Harley","1977","3","24","Brazil","Bahia",NA,"-41.81666","-13.48333",NA,NA,"1200.00000000",NA,NA,NA,"Harley 19915","South America",NA,NA,NA,NA,NA,NA,"Serra do Rio de Contas. Ca. 1 km south of small town of Mato Grasso on the road to Vila do Rio de Contas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2009-11-04 15:52:00-02","MO","MOBOT","3138295","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees",NA,"J.B.E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pohl 2717","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2020-07-10 10:28:00-03","MO","MOBOT","3141213","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","H. Werff, 84","F. Javier Fernández Casas|J. Molero","1980","9",NA,"Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fernández Casas s.n.","South America",NA,NA,NA,NA,NA,NA,"Cerca y al Sur de Yhú, en bosque te denso junto al agua, FC 3891, 24.IX.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"656","2008-05-27 22:02:00-03","MO","MOBOT","53765","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","W.J. Hahn (MO)","William J. Hahn","1984","5","7","Paraguay","Amambay",NA,"-56.08333","-22.66666",NA,NA,NA,NA,NA,NA,"Hahn 2525","South America",NA,NA,NA,NA,NA,NA,"Parque Nacional Cerro Cora. Forest edge.",NA,NA,NA,NA,NA,NA,NA,NA,"23","84-28",NA,NA
"657","2008-05-27 22:02:00-03","MO","MOBOT","53770","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","Henk van der Werff (MO)","William J. Hahn","1984","8","4","Paraguay","Alto Paraguay",NA,"-57.16666","-26.16666",NA,NA,NA,NA,NA,NA,"Hahn 2715","South America",NA,NA,NA,NA,NA,NA,"35 km N of Caapucu. Arroyo Apichapa. Riparian forest and surrounding shrubs in valley of open grassland.",NA,NA,NA,NA,NA,NA,NA,NA,"17","84-41",NA,NA
"658","2015-08-13 05:50:00-03","MO","MOBOT","3139383","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","Beulah Coe-Teixeira","R.M. Harley","1977","3","18","Brazil","Bahia",NA,"-41.95","-13.55",NA,NA,"1500.00000000","1600.00000000",NA,NA,"Harley 196828","South America",NA,NA,NA,NA,NA,NA,"Middle N.E. slopes of the Pico das Almas ca. 25 km. W.N.W. of the Vila do Rio de Contas. Sandstone, metamorphic and quartzite rock outcrops with associated marsh, damp flushes and grassland, and some cutover mixed deciduous woodland by by stream and cerrado. This plant growing at margin of river.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2008-05-27 22:02:00-03","MO","MOBOT","53775","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","Henk van der Werff (MO)","William J. Hahn","1984","9","5","Paraguay","Paraguarí",NA,"-56.66666","-26.08333",NA,NA,NA,NA,NA,NA,"Hahn 2771","South America",NA,NA,NA,NA,NA,NA,"Nacional Ybycuí. Arroyo Corrientes, deciduous forest to 15 m tall and open fields.",NA,NA,NA,NA,NA,NA,NA,NA,"9","84-43",NA,NA
"660","2015-02-20 12:47:00-02","MO","MOBOT","2110952","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata latifolia","Hassl.",NA,"Teodoro Rojas",NA,NA,NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 10476","South America",NA,NA,NA,NA,NA,NA,"Sierra del Amambay",NA,NA,NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA
"661","2020-11-10 04:40:00-03","MO","MOBOT","100313967","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes","2009","12","11","Brazil","Bahia","Abaíra","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,NA,"Moraes 3008","South America",NA,NA,NA,NA,NA,NA,"Catolés S.","26531","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"662","2020-11-10 04:40:00-03","MO","MOBOT","100680733","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. de Moraes","Pedro L. R. de Moraes|H. van der Werff","2009","8","27","Brazil","Bahia","Jussiape","-41.5924987792969","-13.5166997909546",NA,NA,NA,NA,NA,NA,"Moraes 2939","South America",NA,NA,NA,NA,NA,NA,NA,"26624","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"663","2015-03-30 10:11:00-03","MO","MOBOT","100169273","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"André M. Amorim","1993","2","22","Brazil","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"Amorim 1036","South America",NA,NA,NA,NA,NA,NA,"Estrada do Morro da Torre de transmissão, ca. de 10 km a partir da Sede do município, ca. 1.100 msm. CAMPO RUPESTRE.","98143","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"664","2014-04-05 06:07:00-03","MO","MOBOT","100661445","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","H. van der Werff (MO)","A. A. de S. Conceição","2002","3","7","Brazil","Bahia","Palmeiras","-41.5588989257812","-12.5289001464844",NA,NA,"1310.00000000",NA,NA,NA,"Conceição 1030","South America",NA,NA,NA,NA,NA,NA,"Mun. Palmeiras. Gerais no caminho para a Cachoeira da Fumaça. Campo rupestre, 1310m.","20767","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"665","2020-11-10 04:40:00-03","MO","MOBOT","100636556","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|G.S. Siqueira","2012","7","10","Brazil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"Moraes 3476","South America",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"666","2020-11-10 04:40:00-03","MO","MOBOT","100874444","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|et al.","2014","11","21","Brazil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"Moraes 4128","South America",NA,NA,NA,NA,NA,NA,"Parque Estadual Carlos Botelho.","27904","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"667","2008-05-27 22:02:00-03","MO","MOBOT","1495116","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","Henk van der Werff (MO)","Mirtha Ortiz","1989","3","17","Paraguay","Caazapá",NA,"-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,"Ortiz 1113","South America",NA,NA,NA,NA,NA,NA,"Tavai-A. Mboi Shini.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2014-09-18 09:03:00-03","MO","MOBOT","100743114","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","H. van der Werff (MO)","Nélida Soria","1989","5","19","Paraguay","Caazapá",NA,"-55.2833333","-26.1666667",NA,NA,NA,NA,NA,NA,"Soria Rey 3915","South America",NA,NA,NA,NA,NA,NA,"Tavai; detras del hospital.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"669","2008-05-27 22:02:00-03","MO","MOBOT","1482875","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","Henk van der Werff (MO)","Mirtha Ortiz","1989","5","19","Paraguay","Caazapá",NA,"-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,"Ortiz 001318","South America",NA,NA,NA,NA,NA,NA,"Tavai-Prop de Flia Bogado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2008-05-27 22:02:00-03","MO","MOBOT","1495125","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","Henk van der Werff (MO)","Isabel Basualdo","1989","3","17","Paraguay","Caazapá",NA,"-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,"Basualdo 2245","South America",NA,NA,NA,NA,NA,NA,"Tavai. Prop de la Flia Centurion.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2008-05-27 22:02:00-03","MO","MOBOT","1484257","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","Henk van der Werff (MO)","Rosa Degen","1989","5","19","Paraguay","Caazapá",NA,"-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,"Degen 001570","South America",NA,NA,NA,NA,NA,NA,"Taval; Prop. familia Bogado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2015-08-13 05:50:00-03","MO","MOBOT","1461097","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"R.M. Harley","1977","3","18","Brazil","Bahia",NA,"-41.95","-13.55",NA,NA,"1500.00000000","1600.00000000",NA,NA,"Harley 19630","South America",NA,NA,NA,NA,NA,NA,"Serra Das Almas. Middle N.E. slopes of the Pico das Almas ca. 25km W.N.W. of the Vila do Rio de Contas.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"673","2009-10-18 08:02:00-02","MO","MOBOT","2297188","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","Belgrano, M. J.","F. M. Rodríguez","1910","4","22","Argentina","Misiones","Candelaria","-55.53333","-27.31666",NA,NA,NA,NA,NA,NA,"Rodríguez 303","South America",NA,NA,NA,NA,NA,NA,"Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2020-11-10 04:40:00-03","MO","MOBOT","100254872","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|Juan Carlos Penagos","2009","7","10","Brazil","Bahia","Morro do Chapéu","-41.1555556","-11.57",NA,NA,"985.00000000",NA,NA,NA,"Moraes 2647","South America",NA,NA,NA,NA,NA,NA,"Cria Bode.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"675","2020-11-10 04:40:00-03","MO","MOBOT","100254874","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|Juan Carlos Penagos","2009","7","10","Brazil","Bahia","Morro do Chapéu","-41.1555556","-11.57",NA,NA,"985.00000000",NA,NA,NA,"Moraes 2648","South America",NA,NA,NA,NA,NA,NA,"Cria Bode.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"676","2020-11-10 04:40:00-03","MO","MOBOT","100254878","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|Juan Carlos Penagos","2009","7","10","Brazil","Bahia","Morro do Chapéu","-41.1555556","-11.5263889",NA,NA,NA,NA,NA,NA,"Moraes 2651","South America",NA,NA,NA,NA,NA,NA,"Associação.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"677","2020-04-03 04:38:00-03","MO","MOBOT","1482880","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"A.F. Fournet","1996","4","11","Paraguay","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fournet 979","South America",NA,NA,NA,NA,NA,NA,"Piribebuy, dans recrus secondaires.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2020-11-10 04:40:00-03","MO","MOBOT","100254449","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|D.B.O.S. Cardoso|M. Machado","2009","3","31","Brazil","Minas Gerais","Diamantina","-43.5980555","-18.2441666",NA,NA,NA,NA,NA,NA,"Moraes 2615","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"679","2020-11-10 04:40:00-03","MO","MOBOT","100254488","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|Juan Carlos Penagos","2009","7","10","Brazil","Bahia","Morro do Chapéu","-41.1555556","-11.57",NA,NA,"985.00000000",NA,NA,NA,"Moraes 2642","South America",NA,NA,NA,NA,NA,NA,"Cria Bode.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"680","2020-11-10 04:40:00-03","MO","MOBOT","100254492","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|Juan Carlos Penagos","2009","7","10","Brazil","Bahia","Morro do Chapéu","-41.1555556","-11.57",NA,NA,"985.00000000",NA,NA,NA,"Moraes 2643","South America",NA,NA,NA,NA,NA,NA,"Cria Bode.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"681","2020-11-10 04:40:00-03","MO","MOBOT","100254868","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|Juan Carlos Penagos","2009","7","10","Brazil","Bahia","Morro do Chapéu","-41.1555556","-11.57",NA,NA,"985.00000000",NA,NA,NA,"Moraes 2644","South America",NA,NA,NA,NA,NA,NA,"Cria Bode.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"682","2020-11-10 04:40:00-03","MO","MOBOT","100254870","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|Juan Carlos Penagos","2009","7","10","Brazil","Bahia","Morro do Chapéu","-41.1555556","-11.57",NA,NA,"985.00000000",NA,NA,NA,"Moraes 2646","South America",NA,NA,NA,NA,NA,NA,"Cria Bode.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"683","2020-11-10 04:40:00-03","MO","MOBOT","100254928","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|Juan Carlos Penagos","2009","7","10","Brazil","Bahia","Morro do Chapéu","-41.1555556","-11.5263889",NA,NA,NA,NA,NA,NA,"Moraes 2654","South America",NA,NA,NA,NA,NA,NA,"Associação.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"684","2020-11-10 04:40:00-03","MO","MOBOT","100254945","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|Juan Carlos Penagos","2009","7","12","Brazil","Bahia","Morro do Chapéu","-41.2080556","-11.5919444",NA,NA,"1294.00000000",NA,NA,NA,"Moraes 2667","South America",NA,NA,NA,NA,NA,NA,"Topo do Morrão.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"685","2020-11-10 04:40:00-03","MO","MOBOT","100254947","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|Juan Carlos Penagos","2009","7","12","Brazil","Bahia","Morro do Chapéu","-41.2061111","-11.5833333",NA,NA,"1138.00000000",NA,NA,NA,"Moraes 2666","South America",NA,NA,NA,NA,NA,NA,"Base do Morrão.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"686","2020-11-10 04:40:00-03","MO","MOBOT","100254949","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|Juan Carlos Penagos","2009","7","12","Brazil","Bahia","Morro do Chapéu","-41.2069444","-11.5997222",NA,NA,"1142.00000000",NA,NA,NA,"Moraes 2668","South America",NA,NA,NA,NA,NA,NA,"Base do Morrão.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"687","2020-11-10 04:40:00-03","MO","MOBOT","100313962","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes","2009","12","12","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moraes 3011","South America",NA,NA,NA,NA,NA,NA,"Estrada para Inúbia S.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"688","2020-11-10 04:40:00-03","MO","MOBOT","100313966","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes","2009","12","12","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moraes 3012","South America",NA,NA,NA,NA,NA,NA,"Estrada para Inúbia S.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"689","2020-11-10 04:40:00-03","MO","MOBOT","100353490","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|M.C. Machado","2010","10","25","Brazil","Bahia","Piatã","-41.7697223","-13.0494444",NA,NA,"1326.00000000",NA,NA,NA,"Moraes 3111","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"690","2020-11-10 04:40:00-03","MO","MOBOT","100353501","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|M.C. Machado","2010","10","25","Brazil","Bahia","Piatã","-41.7611111","-13.1252778",NA,NA,"1251.00000000",NA,NA,NA,"Moraes 3109","South America",NA,NA,NA,NA,NA,NA,"Tabuleiro arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"691","2020-11-10 04:40:00-03","MO","MOBOT","100353507","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|M.C. Machado","2010","10","25","Brazil","Bahia","Seabra","-41.9958333","-12.4272223",NA,NA,"1128.00000000",NA,NA,NA,"Moraes 3104","South America",NA,NA,NA,NA,NA,NA,"Tabuleiro na base do Morro do Cruzeiro; Tabuleiro arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"692","2020-11-10 04:40:00-03","MO","MOBOT","100353508","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|M.C. Machado","2010","10","24","Brazil","Bahia","Ipupiara","-42.485","-11.8294445",NA,NA,"1003.00000000",NA,NA,NA,"Moraes 3100","South America",NA,NA,NA,NA,NA,NA,"Mata.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"693","2020-11-10 04:40:00-03","MO","MOBOT","100353509","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P. Moraes","Pedro L. R. de Moraes|M.C. Machado","2010","10","24","Brazil","Bahia","Ipupiara","-42.485","-11.8294445",NA,NA,"1003.00000000",NA,NA,NA,"Moraes 3101","South America",NA,NA,NA,NA,NA,NA,"Mata.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"694","2008-05-27 22:02:00-03","MO","MOBOT","1004667","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","Henk van der Werff","Elsa M. Zardini|A. Vargas","1995","8","24","Paraguay","San Pedro",NA,"-56.21333","-23.82944",NA,NA,"270.00000000",NA,NA,NA,"Zardini 43522","South America",NA,NA,NA,NA,NA,NA,"Yaguareté forest (Sustainable Forest Systems Site). Trail to confluence. Cerrado scrub on red, sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,"4","1027",NA,NA
"695","2008-05-27 22:02:00-03","MO","MOBOT","1004707","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","Henk van der Werff","Elsa M. Zardini|A. Vargas","1995","8","24","Paraguay","San Pedro",NA,"-56.21333","-23.82944",NA,NA,"270.00000000",NA,NA,NA,"Zardini 43557","South America",NA,NA,NA,NA,NA,NA,"Yaguareté forest (Sustainable Forest Systems Site). Trail to confluence. Cerrado scrub on red, sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,"4","1027",NA,NA
"696","2008-05-27 22:02:00-03","MO","MOBOT","1004903","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","Henk van der Werff","Elsa M. Zardini|A. Vargas","1995","8","24","Paraguay","San Pedro",NA,"-56.21833","-23.79861",NA,NA,NA,NA,NA,NA,"Zardini 43704","South America",NA,NA,NA,NA,NA,NA,"Yaguareté forest (Sustainable Forest Systems Site) Río Verde. Cerrado scrub on white sand.",NA,NA,NA,NA,NA,NA,NA,NA,"4","1030",NA,NA
"697","2014-09-18 09:04:00-03","MO","MOBOT","100743116","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","H. van der Werff (MO)","Nélida Soria","1990","4","18","Paraguay","Caazapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 4228","South America",NA,NA,NA,NA,NA,NA,"Alrededores de Caaguazu.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"698","2015-01-30 14:53:00-02","MO","MOBOT","100774390","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","L.C.S. Assis","L.M. Borges|B. Loeuille|et al.","2012","4","28","Brazil","Minas Gerais","Francisco Dumont","-44.2352777","-17.3416666",NA,NA,"1048.00000000",NA,NA,NA,"Borges 673","South America",NA,NA,NA,NA,NA,NA,"Serra do Cabral. Estrada Joaquim Felício-Várzea da Palma, 21.3 km de Joquim Felício. Estrada Joaquim Felício-Francisco Dumont, a 6.4 km de Francisco Dumont. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"699","2019-02-23 15:10:00-03","MO","MOBOT","101103047","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","H. van der Werff","Aurelio Schinini|Ricardo O. Vanni|Sergio Cáceres M.","1993","3","28","Paraguay","Alto Paraná",NA,"-55","-25",NA,NA,"250.00000000",NA,NA,NA,"Schinini Cacace 28231","South America",NA,NA,NA,NA,NA,NA,"Camino a Itakiri, ca. 64 Km NE de Hernandarias. Cñia. Laguna",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
