"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","typeStatus","sex"
"1010","2019-11-01 15:27:47-03","PUC-RIO","FCAB","7120","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"B.H.Q. Fernandes","1986","11","20","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis. E.A.F.S.T.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"007120","Erva, nós da haste vináceos, pilosidade translúcida, brácteas brancas, flores amarelas, semi-sombra, crescendo em meio a cafezal.",NA,NA,"Angiospermae","1858",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2019-11-01 15:27:44-03","PUC-RIO","FCAB","3419","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","L. Senna","2015","07",NA,"Claudio de Almeida Conceição","1983","03","03","Brasil","Mato Grosso do Sul","Corumbá","Baia de Tamego","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"003419","Erva decumbente, rateira com alguns ramos eretos com até 40cm de altura.; Solo úmido à margem da Baia. Semi decumbente.",NA,NA,"Angiospermae","1236",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6139","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"A.A. Gomes","2005","06","16","Brasil","Mato Grosso do Sul","Dourados",NA,"-54.8055992126465","-22.2210998535156",NA,NA,NA,NA,"006139","Herbácea; flor branca.",NA,NA,"Angiospermae","s.n.",NA,NA,"74744","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6149","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","2004",NA,NA,"G. Hatschbach; M. Hatschbach; O.S. Ribas","2002","05","19","Brasil","Mato Grosso do Sul","Miranda","Rod. BR-262, Rodovia Miranda - Aquidauana","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"006149","Ereta, flor alvacenta; cerrado.; Cerrado.",NA,NA,"Angiospermae","73121",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","2019-11-01 15:27:47-03","PUC-RIO","FCAB","5634","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","L. Senna","2015","07",NA,"G. Souza","1998","04","10","Brasil","Minas Gerais","Belo Horizonte","Parque das Mangabeiras","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"005634","planta herbácea, 40,0cm&nf;inflorescência com flores brancas; Margem da mata",NA,NA,"Angiospermae","LAS 213",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2019-11-01 15:27:44-03","PUC-RIO","FCAB","3455","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","1984","07","09","P.L. Krieger","1978","11","04","Brasil","Minas Gerais","Januária",NA,"-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"003455","Erva prostrada, brácteas brancas.",NA,NA,"Angiospermae","16116",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6073","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","2004",NA,NA,"A. Quinet","2000","12","09","Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.5238990783691","-20.1702995300293",NA,NA,"492","492","006073","Lat.: 20°12'78'' S Long.: 40°31'40'' W.&nf;Coletas organizadas pela Extracta Moléculas Naturas Ltda., Projeto de Bioprospecção.&nf;Herbácea de folhas verde e flores brancas discolor, abundante no local, luminosidade intensa. Pasto sobre solo",NA,NA,"Angiospermae","20-56",NA,NA,"31662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2019-11-01 15:27:47-03","PUC-RIO","FCAB","5110","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","E. Locatelle",NA,NA,NA,"Agra","1993","07","03","Brasil","Paraibá","João Pessoa",NA,"-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"005110","Erva; flor; alva.",NA,NA,"Angiospermae","2103",NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6180","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","L. Senna","2015","07",NA,"J. Carneiro","2002","01","03","Brasil","Paraná","Jundiaí do Sul","Fazenda das Acácias.","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"006180","Erva, flor alvacenta.; Locais úmidos de área degradada.",NA,NA,"Angiospermae","1264",NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","2019-11-01 15:27:47-03","PUC-RIO","FCAB","3768","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira",NA,NA,NA,"R.O. da Rocha","1985","06","13","Brasil","Paraná","Londrina","BR Londrina - Mauá, Fazenda Sta. Ana.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"003768","Herbáceo de flores brancas.",NA,NA,"Angiospermae","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2019-11-01 15:27:47-03","PUC-RIO","FCAB","3762","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira",NA,NA,NA,NA,"1980","06","03","Brasil","Paraná","Londrina","Campus Universitário da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"003762","Em terreno em declive.",NA,NA,"Angiospermae","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2019-11-01 15:27:47-03","PUC-RIO","FCAB","4113","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","1987","01","14","L.A.C. Rodas; et al.","1986","05","15","Brasil","Paraná","Londrina","Fazenda Santa Helena.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"004113",NA,NA,NA,"Angiospermae","62",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","2019-11-01 15:27:47-03","PUC-RIO","FCAB","4112","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","1987","01","14","A.O.S. Vieira","1985","10","24","Brasil","Paraná","Londrina","Faz. Sta. Ana","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"004112","Herbácea, 0,5m; inflorescências brancas.",NA,NA,"Angiospermae","21",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","2019-11-01 15:27:47-03","PUC-RIO","FCAB","3767","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"M.P. Souza","1985","05","18","Brasil","Paraná","Londrina","Faz. Sta. Ana - Mauá","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"003767","Herbácea. Inflorescências brancas. Campo.",NA,NA,"Angiospermae","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2019-11-01 15:27:47-03","PUC-RIO","FCAB","3766","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira",NA,NA,NA,"M.C. Furlaneto","1985","05","30","Brasil","Paraná","Londrina","Horto da Campus Universitário da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"003766","Rastejante com flores brancas.",NA,NA,"Angiospermae","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","2019-11-01 15:27:47-03","PUC-RIO","FCAB","3769","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira",NA,NA,NA,"A.O.S. Vieira; et al.","1985","05","28","Brasil","Paraná","Londrina","Parque Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"003769","Erva com flores brancas.",NA,NA,"Angiospermae","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2019-11-01 15:27:47-03","PUC-RIO","FCAB","4114","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","1987","01","14","Regina M. Gonçalves","1986","03","13","Brasil","Paraná","Londrina","P.A.T.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"004114","Herbácea, cerca de 40cm, inflorescência e esbranquiçada.",NA,NA,"Angiospermae","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","2019-11-01 15:27:47-03","PUC-RIO","FCAB","4111","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","1987","01","14","A.O.S. Vieira","1986","10","22","Brasil","Paraná","Londrina","Rio Três Bocas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"004111","Herbácea, flores brancas.",NA,NA,"Angiospermae","100",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","2019-11-01 15:27:47-03","PUC-RIO","FCAB","3763","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira",NA,NA,NA,"M.F. Carneiro","1985","06","06","Brasil","Paraná","Londrina","R. Simon Bolivar","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"003763","Herbácea com inflorescências brancas.",NA,NA,"Angiospermae","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6022","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","2004","05","25","G. Hatchbach","1969","02","09","Brasil","Paraná","Medianeira","Rio Ocui","-54.0938987731934","-25.2952995300293",NA,NA,NA,NA,"006022","Decumbente.; Margens úmidas do rio.",NA,NA,"Angiospermae","21085",NA,NA,"17581","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6148","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","2004",NA,NA,"G. Hatschbach; O.S. Ribas; E. Barbosa","2001","08","26","Brasil","Paraná","Roncador","Rod. PR-460, próximo do Rio Muquilão","-52.2750015258789","-24.6028003692627",NA,NA,NA,NA,"006148","Apoiante, flor alvacenta.; Margem do rio.",NA,NA,"Angiospermae","72314",NA,NA,"31309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6909","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira",NA,NA,NA,"A.C.B. Lins; Silva","2002","07","07","Brasil","Pernambuco","Betânia","Floresta. Rabeca","-38.0341987609863","-8.27472019195557",NA,NA,"520","520","006909","Caatinga, Solo raso, argiloso arenoso.&nf;Erva. Folhas maduras. Em plena floração. Sem fruto. Caule avermelhado, flores alvas.",NA,NA,"Angiospermae","236",NA,NA,"32317","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","2019-11-01 15:27:47-03","PUC-RIO","FCAB","5490","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","L. Senna","2015","07",NA,"A.B. Marcon; M. Tschá; M. Oliveira","1995","04","13","Brasil","Pernambuco","Bezerros","Parque Municipal de Serra Negra","-35.7969017028809","-8.23332977294922",NA,NA,NA,NA,"005490","Erva com ca. 0,50m; inflorescência esbranquiçada; flores amarelas.; Solo arenoso com pedras.",NA,NA,"Angiospermae","39",NA,NA,"25699","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2019-11-01 15:27:47-03","PUC-RIO","FCAB","5933","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"A.M. Miranda","1999","12","14","Brasil","Pernambuco","Fernando de Noronha","Ilha de Fernando de Noronha; próximo ao IBAMA, mar","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"005933","Erva ramossíma; ramos escandentes, verdes; folhas membranáceas; inflorescências espinescentes alvas. Frequente em toda ilha.",NA,NA,"Angiospermae","3627",NA,NA,"8269","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","2019-11-01 15:27:47-03","PUC-RIO","FCAB","5964","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"A.M. Miranda","2002","09","23","Brasil","Pernambuco","Fernando de Noronha","Ilha Fernando de Noronha","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"005964","&nf;; Erva prostada; caule jovem verde, quando adulto avermelhado; folhas subcrassa; inflorescência alvacenta.; Local aberto e ensolarado.",NA,NA,"Angiospermae","4002",NA,NA,"8269","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","2019-11-01 15:27:47-03","PUC-RIO","FCAB","5094","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","1995",NA,NA,"M.F. Agra; A.B. Fragoso","1993","05","26","Brasil","Pernambuco","Jatobá","Patos","-38.2689018249512","-9.18305969238281",NA,NA,NA,NA,"005094",NA,NA,NA,"Angiospermae","2135",NA,NA,"19101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2019-11-01 15:27:47-03","PUC-RIO","FCAB","7191","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","P. Gomes","2008","01","12","K. Pinheiro; D. Araújo","2006","05","30","Brasil","Pernambuco","Mirandiba","Serra do Tigre","-38.7294006347656","-8.12028026580811",NA,NA,"495","495","007191","Caatinga arbustiva densa. Herbácea com folhas pouco pilosas. Glomérulo branco.",NA,NA,"Angiospermae","119",NA,NA,"26988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2019-11-01 15:27:44-03","PUC-RIO","FCAB","3360","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","1982","12",NA,"R.F. de Oliveira; M.C. Viana 997","1976","12","21","Brasil","Rio de Janeiro","Paraty","Paraty Mirim","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"003360","Erva de flores brancas.",NA,NA,"Angiospermae","309",NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2019-11-01 15:27:44-03","PUC-RIO","FCAB","3342","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","1982","10","09","H.E. Strany","1961","08","18","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa, próximo à Est. Biológica.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"003342","Flores brancas.",NA,NA,"Angiospermae","325",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6020","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","2004","05","25","J. Lobão","1947","11","15","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"006020",NA,NA,NA,"Angiospermae","s.n.",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2019-11-01 15:27:44-03","PUC-RIO","FCAB","3370","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","1982","10","09","C. Angeli","1960","08","11","Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca, Estrada da Vista Chinesa 741, Est. Biológica","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"003370",NA,NA,NA,"Angiospermae","133",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2019-11-01 15:27:44-03","PUC-RIO","FCAB","3339","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","1981","09","11","J.P.P. Carauta; E.S.F. da Rocha; 567; C.M.S. Lira; 504; D.S. de Souza; H.Q.B. Fernandes","1981","04",NA,"Brasil","Rio de Janeiro","Santo Antônio de Pádua","Aperibé, à margem do Rio Pomba","-42.1803016662598","-21.539400100708",NA,NA,NA,NA,"003339","Erva de inflorescência branca.; Crescendo em um barranco perto da ponte. Heliófila.",NA,NA,"Angiospermae","3788",NA,NA,"21677","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","2019-11-01 15:27:47-03","PUC-RIO","FCAB","5978","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","L. Senna","2015","07",NA,"O.S. Ribas; R.Y. Hirai","1997","10","28","Brasil","São Paulo","Eldorado","Rod. SP-139, 3Km L., da Fazenda Pinheiros.","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"005978","Erva prostrada, apoiante, flor alva.; Orla da mata.",NA,NA,"Angiospermae","2002",NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6801","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","2014","09","16","L.C. Bernacci; Torres, R.B.; Maglio, C.A.P.; Camargo, O.","1994","04","12","Brasil","São Paulo","Jundiaí","Mata secundária.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"006801","Erva, 0,4m altura, flores brancas, borda.&nf;Em bom estado de conservação, coleta principalmente na borda, mamíferos comuns (saguis, bugios, jaguatiruca).",NA,NA,"Angiospermae","65",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6572","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira",NA,NA,NA,"E.C. No","1994","11","16","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"006572",NA,NA,NA,"Angiospermae","s.n.",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6542","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira",NA,NA,NA,"W.E. Kerr","1955","07","11","Brasil","São Paulo","Rio Claro","Estrada Piracicaba","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"006542","IAC - 18033.",NA,NA,"Angiospermae","s.n.",NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6876","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira",NA,NA,NA,NA,"1995","07","28","Brasil","São Paulo","São Joaquim da Barra","Centro","-47.8499984741211","-20.5799999237061",NA,NA,NA,NA,"006876",NA,NA,NA,"Angiospermae","28",NA,NA,"29681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6803","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","2014","09","16","R.J.F. Garcia; Stahlhuer, S.A.S.; Brischi, A.M.","1994","05","25","Brasil","São Paulo","São Paulo","Parque Ecológico da APA do Carmo","-46.6300010681152","-23.5400009155273",NA,NA,"750","750","006803","Capoeira; erva em touceira no subosque; flores brancas.",NA,NA,"Angiospermae","493",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6829","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J.C. Siqueira","2014","09","16","S.Y. Ussui; Wanderley, M.G.L.","1982","09","10","Brasil","São Paulo","São Paulo","Reserva Biológica Parque Estadual das Fontes do Ip","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"006829","Herbácea.",NA,NA,"Angiospermae","03",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","2019-11-01 15:27:47-03","PUC-RIO","FCAB","5705","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"D. Moura; Silva, R.A.","1999","06","02","Brasil","Sergipe","Canindé de São Francisco","Curituba, Fazenda Brejo","-37.7893981933594","-9.65999984741211",NA,NA,NA,NA,"005705","Subarbusto com cerca de 30cm; corola amarela, brácteas brancas.",NA,NA,"Angiospermae","315",NA,NA,"38828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","2019-11-01 15:27:47-03","PUC-RIO","FCAB","5695","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"D. Moura; Silva, R.A.","2000","03","27","Brasil","Sergipe","Canindé de São Francisco","Curituba, Fazenda Poço Verde","-37.7893981933594","-9.65999984741211",NA,NA,NA,NA,"005695","Erva ca. 30cm alt., brácteas branca, flor amarela.",NA,NA,"Angiospermae","1101",NA,NA,"38828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2019-11-01 15:27:47-03","PUC-RIO","FCAB","6327","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","L. Senna","2015","07",NA,"D. Moura; J.F. Santos","1999","04","22","Brasil","Sergipe","Canindé de São Francisco","Fazenda Baixa Verde.","-37.7893981933594","-9.65999984741211",NA,NA,NA,NA,"006327","Erva prostrada c/ 10cm; flores com petalas amarelas.",NA,NA,"Angiospermae","103",NA,NA,"38828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","2019-11-01 15:27:47-03","PUC-RIO","FCAB","5700","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"D. Moura; Silva, R.A.","1999","09","14","Brasil","Sergipe","Canindé de São Francisco","Fazenda Jaburu","-37.7893981933594","-9.65999984741211",NA,NA,NA,NA,"005700","&nf;; Erva ca. 20m alt., flor diminuta amarela protegida por brácteas brancas.",NA,NA,"Angiospermae","705",NA,NA,"38828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","2019-11-01 15:27:47-03","PUC-RIO","FCAB","5680","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Sales, M.F.",NA,NA,NA,"M.F. Sales; Moura, D.","1999","06","08","Brasil","Sergipe","Canindé de São Francisco","Margemdo Rio","-37.7893981933594","-9.65999984741211",NA,NA,NA,NA,"005680","Erva com 10 a 15 cm de altura; flor de tépalas branca e estames amarelos.",NA,NA,"Angiospermae","715",NA,NA,"38828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2019-11-01 15:27:47-03","PUC-RIO","FCAB","5690","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"R.A. SIlva; Sales, M.F.; Moura, D.","1999","05","05","Brasil","Sergipe","Canindé de São Francisco","Próximo a Cohidro","-37.7893981933594","-9.65999984741211",NA,NA,NA,NA,"005690","Erva decumbente de caule verde vináceo; inflorescência com flores brancas, presa na axila das folhas.",NA,NA,"Angiospermae","254",NA,NA,"38828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2020-02-12 15:59:55-03","PUC-RIO","FCAB","8041","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Bruno Machado Teles Walter",NA,NA,NA,"G. Pereira-Silva","2005","02","21","Brasil","Tocantins","Tocantinopolis","Estrada vicinal a ferrovia Norte Sul","-47.4164009094238","-6.32944011688232",NA,NA,NA,NA,"FCAB008041","Cerrado. Plano no local. Solo argiloso com presença de quartzo leitoso.",NA,NA,"Angiospermae","9485",NA,NA,"37506","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2019-10-11 15:59:01-03","UESC","UESC","20151","S","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","R. Br.",NA,NA,NA,NA,"Maíra, R. de C. Santos","2010","10","29","Brasil","Bahia","Itacaré",NA,"-39.07","-14.298056","39W4'12''","14S17'53''",NA,NA,"UESC0020151","Planta herbácea.; Cultivada em quintal ocorrência espontânea.Planta de uso medicinal coletada para o projeto Usos tradicionais das plantas medicinais em três comunidades remanescentes de quilombo, Itacaré-Ba.",NA,"Angiospermae","Florideophycidae","106",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"1057","2019-10-11 15:59:01-03","UESC","UESC","20068","S","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","R. Br.",NA,NA,NA,NA,"Maíra, R. de C. Santos","2010","09","08","Brasil","Bahia","Itacaré",NA,"-39.106111","-14.339167","39W6'22''","14S20'21''",NA,NA,"UESC0020068","Planta herbácea, 0,40m de altura.; Cultivada em quintal.Planta de uso medicinal coletada para o projeto Usos tradicionais das plantas medicinais em três comunidades remanescentes de quilombo, Itacaré-Ba.",NA,"Angiospermae","Florideophycidae","51",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"1058","2019-10-11 15:59:01-03","UESC","UESC","2423","S","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","R. Br.",NA,NA,NA,NA,"L.C. do B. Costa,","1998","08","28","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"UESC0002423","Planta herbácea de aproximadamente 0,25 m de altura, cultivada no Horto da Universidade.; Planta medicinal coletada para o Projeto  Estudo farmacobotânico de palntas medicinais da mata Atlântica  cultivada no horto medicinal.",NA,"Angiospermae","Florideophycidae","62",NA,NA,"61245","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
