"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","1147693","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","G. T. Prance","P26335","1980","10","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309566' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147693",NA,"Alter do Chão. Rio Tapajós","Magnoliophyta","Magnoliales","Pará",NA,"-54.9647","-2.5175","NY01147693_01","(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00836981","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","H. S. Irwin","34769","1972","01","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930438' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836981",NA,"ca. 15 km S. of Niquelândia","Magnoliophyta","Magnoliales","Goiás","Niquelândia","-48.45","-14.58557","NY00836981_01","(Lam.) Mart.","M. C. Dias","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00836959","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","B. Maguire","56929","1963","09","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930458' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836959",NA,"Along Anhuma Creek, 300km past Cuiaba en route to Goiânia","Magnoliophyta","Magnoliales","Mato Grosso","Rondonópolis","-54.6356","-16.4708","NY00836959_01","(Lam.) Mart.","M. C. Dias","600","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1147649","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","G. T. Prance","11484","1971","01","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309583' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147649",NA,"Baia de Buiaçu, Lower Rio Negro","Magnoliophyta","Magnoliales","Amazonas","Manaus","-60.1694","-3.1278","NY01147649_01","(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-30 01:30:00-03","NY","NYBG","1147670","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","C. A. Cid Ferreira","2441","1980","09","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309559' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147670",NA,"Rio Nhamunda, atrás do Lago Mamuriacá, Campos Nazaré","Magnoliophyta","Magnoliales","Pará","Faro","-56.7447","-2.1717","NY01147670_01",NA,"J. van Rooden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00837560","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","R. S. Santos","s.n.","1963","09","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930610' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837560",NA,"Faz. S. José, pr. Varjao.","Magnoliophyta","Magnoliales","Minas Gerais","Varjao de Minas","-46.0317","-18.3781","NY00837560_01","(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","886765","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","P. L. Krieger","8177","1969","12",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1060704' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886765",NA,NA,"Magnoliophyta","Magnoliales","São Paulo","Araraquara","-48.1697","-21.7903","NY00886765_01","(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00837591","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","A. M. V. de Carvalho","2211","1986","02","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930643' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837591",NA,"30 km na estrada Diamantino para Cuiabá","Magnoliophyta","Magnoliales","Mato Grosso",NA,NA,NA,"NY00837591_01","(Lam.) Mart.","D. M. Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00837588","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","A. F. M. Glaziou","18848","1892","09",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930622' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837588",NA,"Minas","Magnoliophyta","Magnoliales","Minas Gerais",NA,NA,NA,"NY00837588_01","(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-30 01:30:00-03","NY","NYBG","1147751","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. M. Pires","16661",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309530' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147751",NA,NA,"Magnoliophyta","Magnoliales","Amazonas",NA,NA,NA,"NY01147751_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","02699080","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","W. Bockermann","245","1955","10","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2982927' target='other'> <mi>dwc_moreinfo</mi></a>","NY02699080",NA,"Serra do Cachimbo.","Magnoliophyta","Magnoliales","Pará",NA,NA,NA,"NY02699080_01","(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1147691","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","C. Davidson","CD10358","1980","06","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309565' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147691",NA,"Cachoeira Porteira","Magnoliophyta","Magnoliales","Pará","Oriximiná","-57.0516345","-1.0837999","NY01147691_01","(Lam.) Mart.","P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-09-30 01:30:00-03","NY","NYBG","1147752","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","R. Vilhena","293",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309531' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147752",NA,NA,"Magnoliophyta","Magnoliales","Pará",NA,NA,NA,"NY01147752_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00836979","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","H. S. Irwin","25841","1970","02","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930433' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836979",NA,"Serra dos Óculos, ca. 70 km N. of Patrocínio","Magnoliophyta","Magnoliales","Minas Gerais",NA,"-46.8","-18.66669","NY00836979_01","(Lam.) Mart.","M. C. Dias","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-30 01:30:00-03","NY","NYBG","1147718","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. M. Sales","47",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309528' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147718",NA,NA,"Magnoliophyta","Magnoliales","Pará",NA,NA,NA,"NY01147718_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00837573","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. A. Ratter","R2678","1972","10","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930691' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837573",NA,"Pandeiros; approx 35 km W of Januária","Magnoliophyta","Magnoliales","Minas Gerais","Januária","-44.83","-15.5","NY00837573_01","(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2017-01-12 13:20:00-02","NY","NYBG","00836975","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","R. S. Santos","24140","1963","09","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930609' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836975",NA,"Faz. S. José, pr. Varjao.","Magnoliophyta","Magnoliales","Minas Gerais","Varjao de Minas","-46.0317","-18.3781","NY00836975_01",NA,"M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00837582","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","H. S. Irwin","16855","1966","06","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930333' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837582",NA,"Ca. 15 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","Magnoliophyta","Magnoliales","Mato Grosso",NA,"-52.32","-14.82","NY00837582_01","(Lam.) Mart.","M. C. Dias","400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00837563","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","G. M. Araújo","395","1992","11","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930619' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837563",NA,"Estaçao Ecológica do Panga, Uberlândia","Magnoliophyta","Magnoliales","Minas Gerais",NA,NA,NA,"NY00837563_01","(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00837000","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","R. S. Santos","24034","1963","09","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930604' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837000",NA,"Entre Matozinho e Prudente de Morais","Magnoliophyta","Magnoliales","Minas Gerais",NA,"-44.1199689","-19.5184939","NY00837000_01","(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00836988","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. Ramos","R & S.167","1967","10",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930500' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836988",NA,"Xavantina-Cachimbo Expedition; Collected near the base camp of the expedition, ca. 270 km N of Xavantina","Magnoliophyta","Magnoliales","Mato Grosso",NA,"-51.87","-12.9","NY00836988_01","(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1147664","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","C. A. Cid Ferreira","5606","1985","04","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309537' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147664",NA,"BR-230. Km 140 ao L de Humaitá","Magnoliophyta","Magnoliales","Amazonas","Manicoré","-62","-8.033333","NY01147664_01","(Lam.) Mart.","P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-09-30 01:30:00-03","NY","NYBG","1147698","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","L. Coradin","566","1977","10","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309570' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147698",NA,"Region Cauamé, along Boa Vista-BV 8 road (BR-174) Km 4","Magnoliophyta","Magnoliales","Roraima",NA,NA,NA,"NY01147698_01",NA,"M. C. Dias","110","110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1147654","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","G. T. Prance","3197","1966","11","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309543' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147654",NA,"Road Manaus to Ponta Negra","Magnoliophyta","Magnoliales","Amazonas","Manaus","-60.0987661","-3.0518325","NY01147654_01","(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00837601","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. A. Ratter","R3723","1976","10","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930712' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837601",NA,"Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV tower. Cabeceira do Córrego Capitinga","Magnoliophyta","Magnoliales","Distrito Federal","Brasília","-47.9294","-15.7797","NY00837601_01","(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","164726","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. A. Silva","503","1986","07","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=374003' target='other'> <mi>dwc_moreinfo</mi></a>","NY00164726",NA,"Estrada das Confianças l, ll, lll.","Magnoliophyta","Magnoliales","Roraima",NA,"-60.67","2.83","NY00164726_01","(Lam.) Mart.","J. M. de S. Miralha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00837599","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. A. Ratter","R170","1967","07","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930701' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837599",NA,"c. 6km E. of Xavantina","Magnoliophyta","Magnoliales","Mato Grosso",NA,"-52.33","-14.73","NY00837599_01","(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","503370","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","S. L. Jung-Mendaçolli","163","1977","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373999' target='other'> <mi>dwc_moreinfo</mi></a>","NY00503370",NA,"Mogi-Guaçu, Fazenda Campininha, próximo ao bosque das Goiabas","Magnoliophyta","Magnoliales","São Paulo","Moji-Guaçu",NA,NA,"NY00503370_01","(Lam.) Mart.","M. Sugiyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","395861","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. Pereira de Souza",NA,"1974","01","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373990' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395861",NA,"Cahoto. Candeias","Magnoliophyta","Magnoliales","Bahia","Salvador","-38.5106","-12.9711","NY00395861_01","(Lam.) Mart.","J. Pereira de Souza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00837568","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","C. L. Collenette","192","1927","10",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930654' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837568",NA,"Burity, N.E. of Cuyabá","Magnoliophyta","Magnoliales","Mato Grosso","Cuiabá","-55.77825","-15.432","NY00837568_01","(Lam.) Mart.","M. C. Dias","686","686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01405746","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","C. A. Cid Ferreira","7638","1986","08","09","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2946022' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405746",NA,"BR-163, Estrada que dá acesso a Perimetral Norte, a 14km de Cachoeira Porteira.","Magnoliophyta","Magnoliales","Pará","Oriximiná","-56.9844","-0.9731","NY01405746_01","(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-09-30 01:30:00-03","NY","NYBG","1147690","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","G. Martinelli","7032",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309548' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147690",NA,NA,"Magnoliophyta","Magnoliales","Pará",NA,NA,NA,"NY01147690_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00837555","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","H. S. Irwin","13914","1966","03","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930326' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837555",NA,"Near Planaltina","Magnoliophyta","Magnoliales","Distrito Federal","Brasília","-47.66666667","-15.61666667","NY00837555_01","(Lam.) Mart.","M. C. Dias","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","680049","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","P. E. Gibbs","2633","1976","09","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=855905' target='other'> <mi>dwc_moreinfo</mi></a>","NY00680049",NA,"Rumo a Itumbiara, Km 76 (MG)","Magnoliophyta","Magnoliales","Minas Gerais","Frutal","-48.9406","-20.0247","NY00680049_01","(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00837589","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","R. Kral","75766","1988","11","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930628' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837589",NA,"Estrada para Colinas ca. 20 km da sede do IBDF","Magnoliophyta","Magnoliales","Goiás",NA,NA,NA,"NY00837589_01","(Lam.) Mart.","R. de Mello-Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","503373","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","M. R. F. Melo","330","1982","03","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373998' target='other'> <mi>dwc_moreinfo</mi></a>","NY00503373",NA,"Sete Quedas, picada entre os Saltos","Magnoliophyta","Magnoliales","Paraná",NA,NA,NA,"NY00503373_01","(Lam.) Mart.","I. Cordeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00836961","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","D. Philcox","4368","1968","02","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930476' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836961",NA,"Km. 263, Xavantina-Cachimbo road","Magnoliophyta","Magnoliales","Mato Grosso",NA,NA,NA,"NY00836961_01","(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2016-09-30 01:30:00-03","NY","NYBG","1147655","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. F. Lima","731","1987","05","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309544' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147655",NA,"Boa Vista. À 5 km ao Norte do alojamento","Magnoliophyta","Magnoliales","Roraima",NA,NA,NA,"NY01147655_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","00836969","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. H. Kirkbride Jr.","3673","1980","10","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930548' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836969",NA,"Perto de DF 18, ca 16 km este de BR 251","Magnoliophyta","Magnoliales","Distrito Federal","Brasília","-47.43","-16.02","NY00836969_01","(Lam.) Mart.","H. Rainer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
