"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","infraspecificEpithet","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","2147878","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"C. A. Cid Ferreira","1984","07","05","Brazil","Rondônia","Aríquemes","BR-364, estrada Cuiaba-Porto Velho, km 542, linha C-85, travessao B-40.","-64.07","-10.15",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297703' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147878","NY02147878_01","Magnoliophyta","Boraginales","5054","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","2147885","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"G. T. Prance","1968","07","09","Bolivia","Pando",NA,"W. bank of Rio Madeira opposite Abuña","-65.371241","-9.706585",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297714' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147885","NY02147885_01","Magnoliophyta","Boraginales","5711","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","448660","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J. S. Miller","M. H. Nee","1990","11","30","Bolivia","Santa Cruz","Ñuflo de Chávez","1 km E of San Javier","-62.5","-16.27",NA,NA,"525","525","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452231' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448660",NA,"Magnoliophyta","Boraginales","40086","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","719842","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"G. Pelissari","2008","06","05","Brazil","São Paulo","Santo André","Parque Andreense, Clube Campista da Mercedes","-46.461047","-23.783147",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2520718' target='other'> <mi>dwc_moreinfo</mi></a>","NY00719842","NY00719842_01","Magnoliophyta","Boraginales","78","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","2147887","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"G. T. Prance","1967","02","11","Brazil","Roraima",NA,"Base of Serra Tepequem, Boca da Mata.","-61.75","3.75",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297716' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147887","NY02147887_01","Magnoliophyta","Boraginales","4336","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00858087","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"J. A. Ratter","1967","08","04","Brazil","Mato Grosso",NA,"c. 6 km SW of Xavantina.","-52.33","-14.73",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952400' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858087","NY00858087_01","Magnoliophyta","Boraginales","R.289","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","400923","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","N. Laroda","F. C. Hoehne",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452243' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400923","NY00400923_01","Magnoliophyta","Boraginales","28776","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1018227","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"D. S. Farias","1994","12","19","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. Estr. p/ Juturnaiba, prox. a entrada da Casa do Morcego. Área FP 028.","-42.28333","-22.525",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1251750' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018227","NY01018227_01","Magnoliophyta","Boraginales","341","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00858084","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J. A. Kallunki","E. P. Heringer","1979","10","01","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952397' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858084","NY00858084_01","Magnoliophyta","Boraginales","2147","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","02636961","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","M. R. de V. Barbosa","R. Chagas","2012","06","22","Brazil","Sergipe","Capela","Refúgio de Vida Silvestre Mata do Junco: Área de ocorrência do Callicebus coimbrai, primata ameaçado de extinção","-37.05","-10.533333",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3492860' target='other'> <mi>dwc_moreinfo</mi></a>","NY02636961","NY02636961_01","Magnoliophyta","Boraginales","499","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","2147875","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"S. A. Mori","1983","09","19","Brazil","Amapá",NA,"Camaipi. EMBRAPA reserve and vicinity","-51.62","0.17",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297700' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147875","NY02147875_01","Magnoliophyta","Boraginales","16396","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","400916","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","G. G. Hatschbach","G. G. Hatschbach","1982","10","13","Brazil","São Paulo","Avaré","Repressa Jurumirim","-48.9197","-23.0903",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452252' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400916","NY00400916_01","Magnoliophyta","Boraginales","45644","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1018216","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"H. C. de Lima","1994","01","17","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. Estrada para Juturnaiba, proxi. entrada da trilha p/Portuenses. Área FP009.","-42.25","-22.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1251567' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018216","NY01018216_01","Magnoliophyta","Boraginales","4859","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","400925","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","N. Laroda","J. S. Blanchet","1831",NA,NA,"Brazil","Bahia",NA,"Intratropica circa Bahia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452255' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400925","NY00400925_01","Magnoliophyta","Boraginales","648","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","2147935","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"N. A. Rosa","1982","05","05","Brazil","Amapá",NA,"Próximo à Santana. Campo de terra firme.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297794' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147935","NY02147935_01","Magnoliophyta","Boraginales","4321","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00858078","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","S. R. Hill","H. S. Irwin","1969","02","12","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 10 km N.E. of Francisco Sá, on road to Salinas","-43.4069","-16.4643",NA,NA,"1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952389' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858078","NY00858078_01","Magnoliophyta","Boraginales","23145","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","02060056","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J. Pereira","G. Pereira-Silva","2009","06","14","Brazil","Rondônia",NA,"Jaci Parana. Canteiro de obras da UHE Jirau, estrada de acesso ao alojamento central.","-64.5925","-9.2903",NA,NA,"90",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2382070' target='other'> <mi>dwc_moreinfo</mi></a>","NY02060056","NY02060056_01","Magnoliophyta","Boraginales","14532","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","02398713","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"A. Löfgren",NA,NA,NA,"Brazil",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2605352' target='other'> <mi>dwc_moreinfo</mi></a>","NY02398713","NY02398713_01","Magnoliophyta","Boraginales","683","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","400917","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","I. M. Johnston","A. C. Brade","1913","05",NA,"Brazil","São Paulo","Sao Paulo","[Mooca?], Buschwald in Camp.","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452254' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400917","NY00400917_01","Magnoliophyta","Boraginales","6336","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","2147877","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"N. A. Rosa","1982","06","27","Brazil","Amapá",NA,"Região de Ariramba, quadrícula SA-22-VB. Mata de terra firme.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297702' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147877","NY02147877_01","Magnoliophyta","Boraginales","4429","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","448659","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J. A. Kallunki","C. A. Cid Ferreira","1984","10","18","Brazil","Acre","Cruzeiro do Sul","BR 364, 44 km E da cidade de Cruzeiro do Sul. P.A.D. Sta Luzia. Reserva Florestal","-72.6699981689453","-7.63111019134521",NA,NA,NA,NA,"arvores do inventário do D. G. Campbell et al. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452250' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448659","NY00448659_01","Magnoliophyta","Boraginales","5332","South America","sheet","123037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","866802","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J. A. Kallunki","C. A. Cid Ferreira","1984","10","24","Brazil","Acre","Mâncio Lima","Estr. para o lugar Barao entre os kms 30 e 52","-72","-7",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=715313' target='other'> <mi>dwc_moreinfo</mi></a>","NY00866802","NY00866802_01","Magnoliophyta","Boraginales","5232","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2147870","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"B. V. Rabelo","1980","10","21","Brazil","Amapá","Macapá","Igarapé do Lago.","-51.0664","-0.366667",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297695' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147870","NY02147870_01","Magnoliophyta","Boraginales","790","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","2147888","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"N. T. da Silva","1968","10","02","Brazil","Pará",NA,"Região do Rio Jarí. R. Jarí, Monte Dourado, Planalto A","-52.6008224","-0.8809315",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297717' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147888","NY02147888_01","Magnoliophyta","Boraginales","1102","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","2147871","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"A. B. Anderson","1984","10","08","Brazil","Pará","Barcarena","Ilha das Onças, property of Dona Alice Dumalakis.","-48.45","-1.42",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297696' target='other'> <mi>dwc_moreinfo</mi></a>","NY02147871","NY02147871_01","Magnoliophyta","Boraginales","1155","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","400919","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","G. G. Hatschbach","G. G. Hatschbach","1985","06","17","Brazil","Espírito Santo","Linhares","Res. Florestal do Sooretama","-40.10894","-18.996963",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452253' target='other'> <mi>dwc_moreinfo</mi></a>","NY00400919","NY00400919_01","Magnoliophyta","Boraginales","49440","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","632180","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","K. Almeida","K. Almeida","2001","07","19","Brazil","Pernambuco","Sao Lourenço da Mata","Estaçao Ecológica do Tapacurá","-34.95027778","-8.0127778",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452236' target='other'> <mi>dwc_moreinfo</mi></a>","NY00632180","NY00632180_01","Magnoliophyta","Boraginales","173","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-01-28 13:11:07-03","MCN-PUC-MINAS","HPUC-MG","ANG554","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,"Ricardo Haidar","Ricardo Haidar","2008","07","27","Brasil","Distrito Federal","Lago Sul","Estação Ecológica do Jardim Botânico de Brasília",NA,NA,NA,NA,NA,NA,"Árvore de 4m de altura. Fruto imaturo verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-01-28 13:11:07-03","MCN-PUC-MINAS","HPUC-MG","ANG503","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,NA,"Maielo - Silva, L.","2009","09","13","Brasil","Minas Gerais","Congonhas","Congonhas","-43.8577995300293","-20.4997005462646",NA,NA,NA,NA,"Nº Ibama (CTF) = 4477412",NA,NA,NA,NA,NA,NA,NA,"16368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-01-28 13:11:07-03","MCN-PUC-MINAS","HPUC-MG","ANG504","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,NA,"Maielo - Silva, L.","2009","09","17","Brasil","Minas Gerais","Piranga","Piranga","-43.3003005981445","-20.684700012207",NA,NA,NA,NA,"Nº Ibama (CTF) = 4477412",NA,NA,NA,NA,NA,NA,NA,"23775","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-08 11:07:43-03","UNESP-IBB","BOTU","27458","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Ishara, K.L.","Ishara, K.L.","2009","09","22","Brasil","São Paulo","Pratânia",NA,"-48.733333","-22.8","48°44'w","22°48's",NA,NA,NA,"BOTU027458",NA,NA,NA,"306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-18 09:29:02-03","UNESP-IBB","BOTU","1210","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Christianini, S.R.","Christianini, S.R.","1996","08","02","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999",NA,NA,"Árvore, ca., de 15,0 m de altura, caule rugoso a suberoso, folhas cartáceas com pilosidade amarelada, frutos verdes, ramos com pilosidade ferrugínea","BOTU001210",NA,NA,NA,"275",NA,NA,NA,NA,"1996","09","28",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-08 11:07:43-03","UNESP-IBB","BOTU","23501","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Campos, C.J.","Campos, C.J.","2002","07","18","Brasil","São Paulo","Pratânia",NA,"-48.743056","-22.813889","48°44'35w","22°48'50s",NA,NA,"Árvore, 3 m de altura, cerca de 20 cm de CAP, flores brancas","BOTU023501",NA,NA,NA,"92",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-08 11:07:43-03","UNESP-IBB","BOTU","27457","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Ishara, K.L.","2009","10","20","Brasil","São Paulo","Pratânia",NA,"-48.733333","-22.8","48°44'w","22°48's",NA,NA,NA,"BOTU027457",NA,NA,NA,"311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-18 09:29:02-03","UNESP-IBB","BOTU","3039","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Rezende, A.A.","1993","10","11","Brasil","São Paulo","Araçatuba",NA,NA,NA,"9999","9999",NA,NA,"Árvore, 8 m alt., com fruto imaturo, folhas aveludadas","BOTU003039",NA,NA,NA,"108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-13 09:19:14-03","UFRJ","RFA","14460","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","G.G. Hatschbach","G.G. Hatschbach","1972","08","09","Brasil","Minas Gerais","Santo Antônio do Itambé","Pico do Itambé","-43.3067016601562","-18.465799331665",NA,NA,"1000","1000","Arbusto de 2,5 m de altura. Flor alva. Cálice vinoso","RFA36471",NA,NA,NA,"30132",NA,NA,"19014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-13 09:19:14-03","UFRJ","RFA","13287","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","G.G. Hatschbach","G.G. Hatschbach","1971","12","16","Brasil","Paraná","Guaratuba","Rio da Divisa","-48.5746994018555","-25.8827991485596",NA,NA,"10","10","Arbusto 3 m de altura. Flor alva","RFA12123",NA,NA,NA,"28528",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-13 09:19:14-03","UFRJ","RFA","9802","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","G.G. Hatschbach","G.G. Hatschbach","1969","04","24","Brasil","Paraná","Paranaguá","Ilha do Mel, Farol","-48.5092010498047","-25.5200004577637",NA,NA,"20","20","Arbusto. Flor alvecente","RFA36470",NA,NA,NA,"21433",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-13 09:19:14-03","UFRJ","RFA","36447","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","W. Hoehne","W. Hoehne","1951","11","18","Brasil","São Paulo","São Paulo","Estrada Limeira - Campinas","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore a beira da estrada","RFA23262",NA,NA,NA,"s.n.",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
