"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","identifiedBy","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","dayIdentified","fieldNumber","individualCount","typeStatus"
"132","2019-11-13 11:20:54-03","USP","SPF","80540","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Harley, RM","27260","1988","12","16",NA,"Brasil",NA,NA,NA,"SPF00080540",NA,NA,"Bahia","Água Quente","Pico das Almas, Vertente norte. Vale ao oeste da Serra do Pau Queimado. Fundo do Vale. Afloramentos de seixos quartzíticos.","-41.983333","-13.5","1500","1500","SPF00080540","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015","-41.983333","-13.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:20:54-03","USP","SPF","205329","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Harley, RM","55845","2008","01","26",NA,"Brasil",NA,NA,NA,"SPF00205329",NA,NA,"Bahia","Mucugê",NA,"-41.5275","-14.036111","1166","1166","SPF00205329","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015","-41.5275","-14.036111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-13 11:20:54-03","USP","SPF","88664","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Ganev, W","1798","1993","01","05",NA,"Brasil",NA,NA,NA,"SPF00088664",NA,NA,"Bahia","Abaíra","Catolés de Cima-Bem Querer. Campo rupestre de encosta.","-41.883333","-13.283333","1350","1350","SPF00088664","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015","-41.883333","-13.283333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-13 11:20:54-03","USP","SPF","90229","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Harley, RM","H50383","1991","12","23",NA,"Brasil",NA,NA,NA,"SPF00090229",NA,NA,"Bahia","Piatã","Quebrada da Serra do Atalho. Campo em solo arenoso úmido.","-41.833333","-13.216667","1600","1700","SPF00090229","(Pohl ex Benth.) Harley","Harley, RM","1999","-41.833333","-13.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:20:54-03","USP","SPF","90268","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Hind, DJN","H50019","1991","12","19",NA,"Brasil",NA,NA,NA,"SPF00090268",NA,NA,"Bahia","Abaíra","Arredores de Catolés. Beira da estrada, lugar úmido.","-41.85","-13.283333","850","1100","SPF00090268","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015","-41.85","-13.283333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:20:54-03","USP","SPF","91124","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Hind, DJN","H51419","1992","01","31",NA,"Brasil",NA,NA,NA,"SPF00091124",NA,NA,"Bahia","Abaíra","Gerais do Pastinho, beira dos campos gerais.","-41.75","-13.25","900","1000","SPF00091124","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015","-41.75","-13.25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:20:54-03","USP","SPF","95403","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Harley, RM","CFCR14492","1994","02","24",NA,"Brasil",NA,NA,NA,"SPF00095403",NA,NA,"Bahia","Piatã","Estrada Piatã-Inúbia, a ca. 25 km NW de Piatã de Piatã. Campo rupestre, com campos gerais com solo arenoso adjacente.","-41.923333","-13.071944","1370","1370","SPF00095403","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015","-41.923333","-13.071944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-13 11:20:54-03","USP","SPF","97078","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Harley, RM","CFCR15153","1994","03","17",NA,"Brasil",NA,NA,NA,"SPF00097078",NA,NA,"Minas Gerais","Mato Verde","Na estrada para Montezuma. Campo rupestre com campo arenoso adjacente, próximo as rochas.","-42.774167","-15.384167","1100","1100","SPF00097078","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015","-42.774167","-15.384167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:20:54-03","USP","SPF","89175","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Stannard, BL","H52712","1992","03","19",NA,"Brasil",NA,NA,NA,"SPF00089175",NA,NA,"Bahia","Abaíra","Estrada Catolés-Ribeirão de Baixo-Inúbia, 9-12 km de Catolés. Carrasco.","-41.6636009216309","-13.2496995925903","1060","1060","SPF00089175","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015",NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA
"141","2019-11-13 11:20:54-03","USP","SPF","49205","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Harley, RM","24118","1987","02","13",NA,"Brasil",NA,NA,NA,"SPF00049205",NA,NA,"Bahia","Piatã","Cerrado de altitude em solo areno-pedregoso com muitos afloramentos rochosos.","-41.7728004455566","-13.1519002914429","1150","1150","SPF00049205","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015",NA,NA,NA,NA,NA,"41184","auto",NA,NA,NA,NA
"142","2019-11-13 11:20:54-03","USP","SPF","95637","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Harley, RM","CFCR14771","1994","03","03",NA,"Brasil",NA,NA,NA,"SPF00095637",NA,NA,"Bahia","Rio de Contas","Pico das Almas, Ao longo da estrada, a ca. 2-3 km da Fazenda Morro Redondo, em direção á cidade. Área de cerrado de altitude com alguns afloramentos rochosos esparsos.","-41.8114013671875","-13.5789003372192",NA,NA,"SPF00095637","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA
"143","2019-11-13 11:20:54-03","USP","SPF","65789","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Roth, L","16523A","1956","04","21",NA,"Brasil",NA,NA,NA,"SPF00065789",NA,NA,"Minas Gerais","Belo Horizonte","Sant. Hugo Werneck. Cerrado.","-43.937801361084","-19.9207992553711",NA,NA,"SPF00065789","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"144","2019-11-13 11:20:54-03","USP","SPF","114196","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Souza, VC","5503","1994","03","14",NA,"Brasil",NA,NA,NA,"SPF00114196",NA,NA,"Minas Gerais","Montezuma","Ca. 30 km NW da cidade, em direçãi a Espinosa. Cerrado.","-42.497200012207","-15.1718997955322",NA,NA,"SPF00114196","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015",NA,NA,NA,NA,NA,"28596","auto",NA,NA,NA,NA
"145","2019-11-13 11:20:54-03","USP","SPF","30815","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Giulietti, AM","CFSC7779","1982","02","16",NA,"Brasil",NA,NA,NA,"SPF00030815",NA,NA,"Minas Gerais","Santana do Riacho","Serra do Cipó, 28 km de São José de Almeida na estrada para Santana do Riacho.","-43.7144012451172","-19.1688995361328","680","680","SPF00030815","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA
"146","2019-10-07 09:16:09-03","UEFS","HUEFS","61421","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Souza, V.C.","26266","2001","07","17",NA,"Brasil",NA,NA,"Campo limpo de cerrado (gerais).","HUEFS0061421","Angiospermae","Lamiales","Bahia","Abaíra","Estrada Abaíra - Mucugê, próximo a Brejo de Cima.","-41.544167","-13.301111","1100","1100","HUEFS0061421","(Pohl ex Benth.) Harley","R.M.Harley","2003","41W32'39''","13S18'4''","08","Asteranae",NA,NA,NA,NA,NA,NA,NA
"147","2019-10-07 09:16:09-03","UEFS","HUEFS","10171","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Queiroz, L.P.de","2659","1992","02","15",NA,"Brasil",NA,NA,NA,"HUEFS0010171","Angiospermae","Lamiales","Bahia","Mucugê","Ca. 16Km NW de Mucugê, na estrada para Boninal.","-41.466667","-12.966667","1040","1040","HUEFS0010171","(Pohl ex Benth.) Harley",NA,NA,"41W28'0''","12S58'0''",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"148","2019-10-07 09:16:09-03","UEFS","HUEFS","111448","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Harley, R.M.","55405","2005","01","21",NA,"Brasil",NA,NA,"Zona de transição entre cerrado arbóreo e caatinga arbórea.","HUEFS0111448","Angiospermae","Lamiales","Bahia","Mucugê","ca. 44 Km da cidade de Mucugê, em direção a Brejo de Cima e João Correa (indo do entrocamento de Cascavel).","-41.603333","-13.308611","1128","1128","HUEFS0111448","(Pohl ex Benth.) Harley",NA,NA,"41W36'12''","13S18'31''",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"149","2019-10-07 09:16:09-03","UEFS","HUEFS","113370","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Echternacht, L.","812","2005","01","23",NA,"Brasil",NA,NA,NA,"HUEFS0113370","Angiospermae","Lamiales","Minas Gerais",NA,"Carmópolis de Minas: Estação Ecológica da Mata do Cedro.",NA,NA,NA,NA,"HUEFS0113370","(Pohl ex Benth.) Harley","R.M.Harley","2007",NA,NA,"05","Asteranae",NA,NA,NA,NA,NA,NA,NA
"150","2019-10-07 09:16:09-03","UEFS","HUEFS","117783","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Harley, R.M.","55583","2007","02","17",NA,"Brasil",NA,NA,"Beira de estrada. Cerrado de altitude.","HUEFS0117783","Angiospermae","Lamiales","Bahia","Rio de Contas","Estrada que vai da cidade para o Pico das Almas e a Fazenda Brumadinho.","-41.867778","-13.538889","1177","1177","HUEFS0117783","(Pohl ex Benth.) Harley",NA,NA,"41W52'4''","13S32'20''",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"151","2019-10-07 09:16:09-03","UEFS","HUEFS","129794","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Harley, R.M.","55643","2007","08","20",NA,"Brasil",NA,NA,"Mata ciliar com Terminalia sp.","HUEFS0129794","Angiospermae","Lamiales","Bahia","Rio de Contas","Estrada para o Pico das Almas.","-41.916389","-13.521667","1259","1259","HUEFS0129794","(Pohl ex Benth.) Harley",NA,NA,"41W54'59''","13S31'18''",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"152","2019-10-07 09:16:09-03","UEFS","HUEFS","13063","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Ganev, W.","1798","1993","01","05",NA,"Brasil",NA,NA,"de encosta.","HUEFS0013063","Angiospermae","Lamiales","Bahia","Abaíra","Catolés Catolés de Cima-Bem Querer.","-41.883333","-13.283333","1350","1350","HUEFS0013063","(Pohl ex Benth.) Harley",NA,NA,"41W53'","13S17'",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"153","2019-10-07 09:16:09-03","UEFS","HUEFS","145943","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Viana, P.L.","2773","2007","05","24",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0145943","Angiospermae","Lamiales","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.","-43.342778","-18.226111","1410","1410","HUEFS0145943","(Pohl ex Benth.) Harley","R.M.Harley","2012","43W20'34''","18S13'34''","02","Asteranae",NA,NA,NA,NA,NA,NA,NA
"154","2019-10-07 09:16:09-03","UEFS","HUEFS","16208","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Ganev, W.","2610","1993","12","13",NA,"Brasil",NA,NA,"Campo rupestre com solo arenoso.","HUEFS0016208","Angiospermae","Lamiales","Bahia","Abaíra","Caminho Capão de Levi-Serrinha.","-41.85","-13.316667","1260","1340","HUEFS0016208","(Pohl ex Benth.) Harley","R.M.Harley","1997","41W51'","13S19'","04","Asteranae",NA,NA,NA,NA,NA,NA,NA
"155","2019-10-07 09:16:09-03","UEFS","HUEFS","16437","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Ganev, W.","2839","1994","01","20",NA,"Brasil",NA,NA,"Campo rupestre, solo arenoso com rochas do córrego.","HUEFS0016437","Angiospermae","Lamiales","Bahia","Abaíra","Guarda Mor.","-41.866667","-13.3","1200","1200","HUEFS0016437","(Pohl ex Benth.) Harley","R.M.Harley","1997","41W52'","13S18'","04","Asteranae",NA,NA,NA,NA,NA,NA,NA
"156","2019-10-07 09:16:09-03","UEFS","HUEFS","166000","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Harley, R.M.","55736","2008","01","19",NA,"Brasil",NA,NA,NA,"HUEFS0166000","Angiospermae","Lamiales","Bahia","Correntina","BR-349, ca 45 km ao leste do entroncamento com a BR-020, e ca. 127 km de Correntina","-45.7075","-13.654444","839","839","HUEFS0166000","(Pohl ex Benth.) Harley",NA,NA,"45W42'27''","13S39'16''",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"157","2019-10-07 09:16:09-03","UEFS","HUEFS","166321","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Harley, R.M.","55845","2008","01","26",NA,"Brasil",NA,NA,NA,"HUEFS0166321","Angiospermae","Lamiales","Bahia","Mucugê","Gerais, entre Brejo da cima e Mucuge, 20,2 km em linha reta de Mucuge.","-41.5275","-13.104722","1166","1166","HUEFS0166321","(Pohl ex Benth.) Harley",NA,NA,"41W31'39''","13S6'17''",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"158","2019-10-07 09:16:09-03","UEFS","HUEFS","18135","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Ganev, W.","3390","1994","06","17",NA,"Brasil",NA,NA,"Carrasco de encosta, solo arenoso.","HUEFS0018135","Angiospermae","Lamiales","Bahia","Abaíra","Jambreiro.","-41.85","-13.3","1100","1100","HUEFS0018135","(Pohl ex Benth.) Harley",NA,NA,"41W51'","13S18'",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"159","2019-10-07 09:16:09-03","UEFS","HUEFS","61392","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Souza, V.C.","22798","1999","05","17",NA,"Brasil",NA,NA,"Transição cerrado/caatinga.","HUEFS0061392","Angiospermae","Lamiales","Bahia","Santa Cruz de Salinas","Arredores da BR 251.","-41.771667","-16.005833","830","830","HUEFS0061392","(Pohl ex Benth.) Harley","R.M.Harley","2003","41W46'18''","16S0'21''","08","Asteranae",NA,NA,NA,NA,NA,NA,NA
"160","2019-10-07 09:16:09-03","UEFS","HUEFS","29209","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Guedes, M.L.S.","PCD5514","1997","02","13",NA,"Brasil",NA,NA,"Campos gerais.","HUEFS0029209","Angiospermae","Lamiales","Bahia","Mucugê","Caminho para Abaíra.","-41.374444","-13.006667","970","970","HUEFS0029209","(Pohl ex Benth.) Harley","R.M.Harley","1999","41W22'28''","13S0'24''","12","Asteranae",NA,NA,NA,NA,NA,NA,NA
"161","2019-10-07 09:16:09-03","UEFS","HUEFS","53649","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Stannard, B.","H52115","1992","02","19",NA,"Brasil",NA,NA,"Entre rochas.","HUEFS0053649","Angiospermae","Lamiales","Bahia","Abaíra","Campo da Pedra Grande.","-41.9","-13.233333","1400","1400","HUEFS0053649","(Pohl ex Benth.) Harley",NA,NA,"41W54'","13S14'",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"162","2019-10-07 09:16:09-03","UEFS","HUEFS","61139","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Harley, R.M.","PCD5566","1997","02","13",NA,"Brasil",NA,NA,"Campos gerais.","HUEFS0061139","Angiospermae","Lamiales","Bahia","Mucugê","Caminho para Abaíra.","-41.374444","-13.006667","970","970","HUEFS0061139","(Pohl ex Benth.) Harley","R.M.Harley","2003","41W22'28''","13S0'24''","02","Asteranae",NA,NA,NA,NA,NA,NA,NA
"163","2019-10-07 09:16:09-03","UEFS","HUEFS","63996","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Harley, R.M.","PCD4559","1996","11","21",NA,"Brasil",NA,NA,"Campos gerais.","HUEFS0063996","Angiospermae","Lamiales","Bahia","Mucugê","Próximo ao Sítio Abóbora.","-41.539167","-13.288611","1160","1160","HUEFS0063996","(Pohl ex Benth.) Harley",NA,NA,"41W32'21''","13S17'19''",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"164","2019-10-07 09:16:09-03","UEFS","HUEFS","70331","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","França, F.","4397","2003","02","14",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0070331","Angiospermae","Lamiales","Minas Gerais","Cristália","Matão. c. 6,4km de Cristália","-42.906111","-16.731944","950","1014","HUEFS0070331","(Pohl ex Benth.) Harley","R.M.Harley","2003","42W54'22''","16S43'55''","04","Asteranae",NA,NA,NA,NA,NA,NA,NA
"165","2019-10-07 09:16:09-03","UEFS","HUEFS","74364","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Conceição, A.S.","552","2003","05","29",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0074364","Angiospermae","Lamiales","Bahia","Abaíra","Guarda-Mor","-41.863056","-13.308889","1310","1310","HUEFS0074364","(Pohl ex Benth.) Harley","R.M.Harley","2007","41W51'47''","13S18'32''","06","Asteranae",NA,NA,NA,NA,NA,NA,NA
"166","2019-10-07 09:16:09-03","UEFS","HUEFS","89414","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Harley, R.M.","54967","2004","02","23",NA,"Brasil",NA,NA,NA,"HUEFS0089414","Angiospermae","Lamiales","Bahia","Rio de Contas","Caminho para a Fazenda Silvina, depois do rio. Na sombra de árvores na beira da estrada, em solo arenoso.","-41.916667","-13.516667",NA,NA,"HUEFS0089414","(Pohl ex Benth.) Harley",NA,NA,"41W55'","13S31'",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"167","2019-10-07 09:16:09-03","UEFS","HUEFS","92213","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Harley, R.M.","55124","2004","04","03",NA,"Brasil",NA,NA,"Cerrado. Solo arenoso, branco, com arenito e metamórficas.","HUEFS0092213","Angiospermae","Lamiales","Minas Gerais","Cristália",NA,"-42.907222","-16.741667","823","823","HUEFS0092213","(Pohl ex Benth.) Harley",NA,NA,"42W54'26''","16S44'30''",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"168","2019-10-07 09:16:09-03","UEFS","HUEFS","54206","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Stannard, B.","H52712","1992","03","19",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0054206","Angiospermae","Lamiales","Bahia","Abaíra","Estrada Catolés-Ribeirão de Baixo-Inúbia, 9-12km de Catolés.","-41.6636009216309","-13.2496995925903","1060","1060","HUEFS0054206","(Pohl ex Benth.) Harley","R.M.Harley","2002",NA,NA,"05","Asteranae",NA,"26531","auto",NA,NA,NA,NA
"169","2019-10-07 09:16:09-03","UEFS","HUEFS","27042","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Roth, P.L.","CESJ16523A","1956","04","21",NA,"Brasil",NA,NA,NA,"HUEFS0027042","Angiospermae","Lamiales","Minas Gerais","Belo Horizonte","Sanatório Hugo Werneck.","-43.937801361084","-19.9207992553711",NA,NA,"HUEFS0027042 HUEFS0027042_01","(Pohl ex Benth.) Harley",NA,NA,NA,NA,NA,"Asteranae",NA,"17082","auto",NA,NA,NA,NA
"170","2019-10-07 09:16:22-03","UEFS","HUEFS","149361","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","vitifolia","Hyptis vitifolia","Cardoso, D.","2451","2009","03","30",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0149361","Angiospermae","Lamiales","Minas Gerais","Rio Vermelho","Estrada entre Penha de França e Pedra Menina.","-43.0092010498047","-18.2936000823975","1000","1000","HUEFS0149361","Pohl ex Benth.","R.M.Harley","2011",NA,NA,"10","Asteranae",NA,"26996","auto",NA,NA,NA,NA
"171","2019-10-07 09:16:32-03","UEFS","HUEFS","184458","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Pastore, J.F.B.","3262",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0184458","Angiospermae","Lamiales","Bahia","Morro do Chapéu","Morro da Antena.","-48.170833","-11.568889","1057","1057","HUEFS0184458","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","G.M.Antar","2018","48W10'15''","11S34'8''","03","Asteranae",NA,NA,NA,NA,NA,NA,NA
"172","2019-10-07 09:16:32-03","UEFS","HUEFS","134074","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Queiroz, L.P.de","13655","2008","03","13",NA,"Brasil",NA,NA,"Borda da Mata.","HUEFS0134074","Angiospermae","Lamiales","Bahia","Rio de Contas","Caminho para o Pico das Almas, ca. 2Km da porteira que dá acesso ao Pico das Almas.","-41.414167","-13.523333","1254","1254","HUEFS0134074","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","R.M.Harley","2014","41W24'51''","13S31'24''","03","Asteranae",NA,NA,NA,NA,NA,NA,NA
"173","2019-10-07 09:16:32-03","UEFS","HUEFS","127642","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Pastore, J.F.B.","2180","2007","08","08",NA,"Brasil",NA,NA,"Campo. Latossolo.","HUEFS0127642","Angiospermae","Lamiales","Bahia","Palmeiras","Estrada de terra entre Capão e Guiné (para Mucugê).","-41.44","-13.019444","1029","1029","HUEFS0127642","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","R.M.Harley","2014","41W26'24''","13S1'10''","03","Asteranae",NA,NA,NA,NA,NA,NA,NA
"174","2019-10-07 09:16:32-03","UEFS","HUEFS","4567","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Noblick, L.R.","3793","1985","05","26",NA,"Brasil",NA,NA,"Mata ciliar.","HUEFS0004567","Angiospermae","Lamiales","Bahia","Caetité","Passagem da pedra, 9 km Sul da cidade, próximo ao resevatório d#?#água.","-42.5","-14.066667",NA,NA,"HUEFS0004567","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","G.M.Antar","2018","42W30'","14S4'","03","Asteranae",NA,NA,NA,NA,NA,NA,NA
"175","2019-10-07 09:16:32-03","UEFS","HUEFS","129627","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Pastore, J.F.B.","2212","2007","09","08",NA,"Brasil",NA,NA,"Cerrado. Latossolo.","HUEFS0129627","Angiospermae","Lamiales","Bahia","Palmeiras","Caminho para Pratinha.","-41.503333","-12.417222","663","663","HUEFS0129627 HUEFS0129627_e1","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","R.M.Harley","2019","41W30'12''","12S25'2''","06","Asteranae",NA,NA,NA,NA,NA,NA,NA
"176","2019-10-07 09:16:32-03","UEFS","HUEFS","114807","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Melo, E.","4473","2006","10","12",NA,"Brasil",NA,NA,"Vegetação de cerrado.","HUEFS0114807","Angiospermae","Lamiales","Bahia","Morro do Chapéu","Parque Estadual de Morro do Chapéu - PEMC. Estrada nova do Prefeito.","-41.221667","-11.409444","1052","1052","HUEFS0114807","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","R.M.Harley","2014","41W13'18''","11S24'34''","03","Asteranae",NA,NA,NA,NA,NA,NA,NA
"177","2019-10-07 09:16:32-03","UEFS","HUEFS","117774","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Harley, R.M.","55574","2007","02","15",NA,"Brasil",NA,NA,"Cerrado de altitude.","HUEFS0117774","Angiospermae","Lamiales","Bahia","Rio de Contas","Estrada Real, próximo à Pousada Raposo.","-41.815556","-13.603333","912","912","HUEFS0117774","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","G.M.Antar","2018","41W48'56''","13S36'12''","03","Asteranae",NA,NA,NA,NA,NA,NA,NA
"178","2019-10-07 09:16:32-03","UEFS","HUEFS","128434","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Melo, E.","5254","2007","10","12",NA,"Brasil",NA,NA,"Cerrado, borda da mata.","HUEFS0128434","Angiospermae","Lamiales","Bahia","Morro do Chapéu","Ca. 5 Km da entrada da Fazenda Guabira.","-41.220556","-11.410556","1040","1040","HUEFS0128434","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","R.M.Harley","2014","41W13'14''","11S24'38''","03","Asteranae",NA,NA,NA,NA,NA,NA,NA
"179","2019-10-07 09:16:32-03","UEFS","HUEFS","132543","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Souza-Silva, R.F.","330","2008","01","14",NA,"Brasil",NA,NA,NA,"HUEFS0132543","Angiospermae","Lamiales","Bahia","Érico Cardoso","Caminho para o Morro do Fogo. Próximo ao Rio do Morro.","-42.115278","-13.368611","733","733","HUEFS0132543","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","R.M.Harley","2014","42W6'55''","13S22'7''","03","Asteranae",NA,NA,NA,NA,NA,NA,NA
"180","2019-10-07 09:16:32-03","UEFS","HUEFS","149451","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Cardoso, D.","2541","2009","04","26",NA,"Brasil",NA,NA,"Contato cerrado-mata estacional.","HUEFS0149451","Angiospermae","Lamiales","Goiás","Niquelândia","GO-525, a ca. 6 Km de Niquelândia sentido Companhia de Níquel Tocantins.","-48.436944","-14.390556",NA,NA,"HUEFS0149451","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","R.M.Harley","2014","48W26'13''","14S23'26''","03","Asteranae",NA,NA,NA,NA,NA,NA,NA
