"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","imagecode","class","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"381","2021-02-08 12:51:19-03","UFRGS","ICN","152565","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Trevisan, R","871","2007","11","19","Brasil","RS","São José dos Ausentes","Silveira estrada para Monte Negro. 28°35'13 9S 49°50'42 8W","-49.845","-28.586944","-49.845","-28.586944","1371","1371","ICN00006603","América do Sul",NA,NA,"em banhado","Monocotyledon",NA,"ICN00006603",NA,NA,NA,"12","20",NA,NA,NA,NA
"382","2021-02-08 12:51:19-03","UFRGS","ICN","152576","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Trevisan, R","882","2007","11","20","Brasil","RS","Bom Jesus","9km em direção a Jaquirana. 28°45'26 1S 50°27'05 5W","-50.451389","-28.757222","-50.451389","-28.757222","1098","1098","ICN00006608","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006608",NA,NA,NA,"12","20",NA,NA,NA,NA
"383","2021-02-08 12:51:19-03","UFRGS","ICN","152577","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Trevisan, R","883","2007","11","20","Brasil","RS","Jaquirana","estrada de chão 28°50'55 6S 50°24'52 6W","-50.414444","-28.848611","-50.414444","-28.848611","1107","1107","ICN00006605","América do Sul",NA,NA,"banhado","Monocotyledon",NA,"ICN00006605",NA,NA,NA,"12","20",NA,NA,NA,NA
"384","2021-02-08 12:51:19-03","UFRGS","ICN","152588","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Trevisan, R","894","2007","11","26","Brasil","RS","São Francisco de Assis","Propriedade de Joaquim Paz 29°30'46 8S 55°08'02 6W","-55.133889","-29.512778","-55.133889","-29.512778",NA,NA,"ICN00006705","América do Sul",NA,NA,"banhado","Monocotyledon",NA,NA,NA,NA,NA,"12","19",NA,NA,NA,NA
"385","2021-02-08 12:51:19-03","UFRGS","ICN","152609","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Trevisan, R","915","2007","12","07","Brasil","RS","Uruguaiana","BR 142 várzea do rio Ibicuí. S29° 25' 04 3 W56° 41' 40 5","-56.694444","-29.417778","-56.694444","-29.417778","60","60","ICN00006695","América do Sul",NA,NA,"campo úmido","Monocotyledon",NA,NA,NA,NA,NA,"12","20",NA,NA,NA,NA
"386","2021-02-08 12:51:19-03","UFRGS","ICN","152627","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Treivsan, R","2008","Trevisan, R","933","2007","12","11","Brasil","SC","Bom Jardim da Serra","Serra do Rio do Rastro SC 438. S28°24'00,7 W49°33'11,3","-49.553056","-28.4","-49.553056","-28.4","1263","1263","ICN00006696","América do Sul",NA,NA,"banhado","Monocotyledon",NA,NA,NA,NA,NA,"12","22",NA,NA,NA,NA
"387","2021-02-08 12:51:19-03","UFRGS","ICN","152628","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Trevisan, R","934","2007","12","12","Brasil","SC","Bom Jardim da Serra","SC 438. S28°20'37 7 W49°36'03 2","-49.600833","-28.343611","-49.600833","-28.343611","1303","1303","ICN00006558","América do Sul",NA,NA,"campo úmido","Monocotyledon",NA,"ICN00006558",NA,NA,NA,"12","20",NA,NA,NA,NA
"388","2021-02-08 12:51:19-03","UFRGS","ICN","165838","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Silva Filho, PJS; Boldri",NA,"Silva Filho, PJS","884","2010","10","03","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã. -30.068927 -51.021538","-51.021389","-30.068889","-51.021389","-30.068889",NA,NA,"ICN00006672","América do Sul",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-02-08 12:51:19-03","UFRGS","ICN","172007","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Silva Filho, PJS","2014","Silva Filho, PJS; Macedo, RB","1920","2013","10","22","Brasil","RS","São Gabriel","Cerro do Ouro","-54.020556","-30.582778","-54.020556","-30.582778",NA,NA,"ICN00006602","América do Sul",NA,NA,"Em turfeira","Monocotyledon",NA,"ICN00006602",NA,NA,NA,"07","28",NA,NA,NA,NA
"390","2021-02-08 12:51:19-03","UFRGS","ICN","131637","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Longhi-Wagner, HM",NA,"Kozera, C; et al.","264","1996","10","18","Brasil","PR","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"ICN00006537","América do Sul",NA,NA,"doação UPCB","Monocotyledon",NA,"ICN00006537",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"391","2021-02-08 12:51:19-03","UFRGS","ICN","081548","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Sobral, M; Grabauska, C","4507",NA,NA,NA,"Brasil","RS","Agudo","Cerro Agudo","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,"ICN00006681","América do Sul",NA,NA,"Erva em curso d'água; inflorescências castanhas.","Monocotyledon",NA,NA,NA,"22416","auto","03","10",NA,NA,NA,NA
"392","2021-02-08 12:51:19-03","UFRGS","ICN","130361","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","181","2003","11","07","Brasil","RS","Agudo","no balneário Fridrich","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,"ICN00006627","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,"ICN00006627",NA,"22416","auto",NA,NA,NA,NA,NA,NA
"393","2021-02-08 12:51:19-03","UFRGS","ICN","081620","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Sobral, M; Moraes, E","4455",NA,NA,NA,"Brasil","RS","Alegrete","Reserva Biológica Ibirapuitã","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"ICN00006715","América do Sul",NA,NA,"Erva em beira de curso d'água.","Monocotyledon",NA,NA,NA,"89305","auto","01","27",NA,NA,NA,NA
"394","2021-02-08 12:51:19-03","UFRGS","ICN","089548","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Longhi-Wagner, HM; et al.","2170","1990","12","18","Brasil","RS","Bagé","caminho para Serrilhado","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"ICN00006711","América do Sul",NA,NA,NA,"Monocotyledon",NA,NA,NA,"74087","auto","03","10",NA,NA,NA,NA
"395","2021-02-08 12:51:19-03","UFRGS","ICN","130309","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R","116","2003","10","04","Brasil","RS","Barra do Ribeiro","Douradilho BR 116 Km 341 travessa dos Dias em frente a TANAC","-51.3011016845703","-30.2910995483398",NA,NA,NA,NA,"ICN00006559","América do Sul",NA,NA,"Erva em campo úmido.","Monocotyledon",NA,"ICN00006559",NA,"31686","auto",NA,NA,NA,NA,NA,NA
"396","2021-02-08 12:51:19-03","UFRGS","ICN","130529","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Garcia, EN; et al.","843","2002","10","14","Brasil","RS","Cachoeira do Sul","distrito de Santana da Boa Vista Estância do Angico","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"ICN00006619","América do Sul",NA,NA,"Solo úmido.","Monocotyledon",NA,"ICN00006619",NA,"71201","auto",NA,NA,NA,NA,NA,NA
"397","2021-02-08 12:51:19-03","UFRGS","ICN","131152","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Garcia, EN; et al.","825","2002","10","12","Brasil","RS","Cachoeira do Sul","distrito de Santana da Boa Vista Estância do Angico","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"ICN00006583","América do Sul",NA,NA,"Solo úmido.","Monocotyledon",NA,"ICN00006583",NA,"71201","auto",NA,NA,NA,NA,NA,NA
"398","2021-02-08 12:51:19-03","UFRGS","ICN","062369","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Sobral, M; Stehmann, JR","2786",NA,NA,NA,"Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00006547","América do Sul",NA,NA,"Erva em banhado.","Monocotyledon",NA,"ICN00006547",NA,"30776","auto","03","11",NA,NA,NA,NA
"399","2021-02-08 12:51:19-03","UFRGS","ICN","086344","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Sobral, M; et al.","5075",NA,NA,NA,"Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00006607","América do Sul",NA,NA,"Erva em banhado.","Monocotyledon",NA,"ICN00006607",NA,"30776","auto","01","27",NA,NA,NA,NA
"400","2021-02-08 12:51:19-03","UFRGS","ICN","050030","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Goergem, J","s.n.","1980","12","27","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00006545","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006545",NA,"30776","auto","01","27",NA,NA,NA,NA
"401","2021-02-08 12:51:19-03","UFRGS","ICN","050034","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Goergem, J","s.n.","1980","12","27","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00006554","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006554",NA,"30776","auto","01","26",NA,NA,NA,NA
"402","2021-02-08 12:51:19-03","UFRGS","ICN","050038","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Goergem, J","s.n.","1980","12","27","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00006543","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006543",NA,"30776","auto","01","27",NA,NA,NA,NA
"403","2021-02-08 12:51:19-03","UFRGS","ICN","050040","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Goergem, J","s.n.","1980","12","10","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00006550","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006550",NA,"30776","auto","01","27",NA,NA,NA,NA
"404","2021-02-08 12:51:19-03","UFRGS","ICN","050041","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Goergem, J","s.n.","1980","12","10","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00006544","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006544",NA,"30776","auto","01","26",NA,NA,NA,NA
"405","2021-02-08 12:51:19-03","UFRGS","ICN","050045","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Goergem, J","s.n.","1980","12","10","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00006552","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006552",NA,"30776","auto","01","26",NA,NA,NA,NA
"406","2021-02-08 12:51:19-03","UFRGS","ICN","050057","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Goergem, J","s.n.","1980","12","10","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00006548","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006548",NA,"30776","auto","01","27",NA,NA,NA,NA
"407","2021-02-08 12:51:19-03","UFRGS","ICN","134920","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Rego, A; Paiva","s.n.","1983","11","28","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ICN00006641","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006641",NA,"30776","auto","08","26",NA,NA,NA,NA
"408","2021-02-08 12:51:19-03","UFRGS","ICN","130374","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","132","2003","11","03","Brasil","RS","Campestre da Serra","BR 116 ponte sobre o rio das Antas","-51.0928001403809","-28.7947006225586",NA,NA,NA,NA,"ICN00006565","América do Sul",NA,NA,"Erva em ambiente sombreado e pouco úmido.","Monocotyledon",NA,"ICN00006565",NA,"27627","auto",NA,NA,NA,NA,NA,NA
"409","2021-02-08 12:51:19-03","UFRGS","ICN","021871","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Girardi, AM; et al.","s.n.","1973","01","02","Brasil","RS","Canela","8 Km N de Canela colina W do arroio","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"ICN00006698","América do Sul",NA,NA,"Em grande quantidade; picada do limite sul, vegetação alterada.","Monocotyledon",NA,NA,NA,"16452","auto","01","27",NA,NA,NA,NA
"410","2021-02-08 12:51:19-03","UFRGS","ICN","145365","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Caporal, FJM","260","2004","10","11","Brasil","RS","Canguçu","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","-52.6755981445312","-31.3950004577637",NA,NA,"305","305","ICN00006693","América do Sul",NA,NA,"campo pastejado","Monocotyledon",NA,NA,NA,"68702","auto","12","20",NA,NA,NA,NA
"411","2021-02-08 12:51:19-03","UFRGS","ICN","127579","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Garcia, EN","335","1998","11","06","Brasil","RS","Capão do Leão","Estação Experimental de Terras Baixas do Centro de Pesquisas Agropecuárias de Clima Temperado da EMBRAPA Potreiro das Areias","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"ICN00006713","América do Sul",NA,NA,"Erva rizomatosa. Em canal de drenagem seco no campo.","Monocotyledon",NA,NA,NA,"28605","auto","03","12",NA,NA,NA,NA
"412","2021-02-08 12:51:19-03","UFRGS","ICN","130473","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; Boldrini, II","50","2003","10","20","Brasil","RS","Eldorado do Sul","Estação Agronômica da UFRGS","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"ICN00006561","América do Sul",NA,NA,"Em solo úmido.","Monocotyledon",NA,"ICN00006561",NA,"33687","auto",NA,NA,NA,NA,NA,NA
"413","2021-02-08 12:51:19-03","UFRGS","ICN","130474","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; Boldrini, II","49","2003","10","20","Brasil","RS","Eldorado do Sul","Estação Agronômica da UFRGS","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"ICN00006631","América do Sul",NA,NA,"Em solo úmido.","Monocotyledon",NA,"ICN00006631",NA,"33687","auto",NA,NA,NA,NA,NA,NA
"414","2021-02-08 12:51:19-03","UFRGS","ICN","130348","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; Trevisan, CP","185","2003","11","15","Brasil","RS","Estrela Velha","em terreno baldio próximo a Escola Municipal de ensino Básico Álvaro Rodrigues Leitão","-53.1591987609863","-29.176700592041",NA,NA,NA,NA,"ICN00006569","América do Sul",NA,NA,"Erva em banhado permanente com muita Luziola peruviana em florescimento.","Monocotyledon",NA,"ICN00006569",NA,"20991","auto",NA,NA,NA,NA,NA,NA
"415","2021-02-08 12:51:19-03","UFRGS","ICN","130351","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; Trevisan, CP","190","2003","11","15","Brasil","RS","Estrela Velha","em terreno baldio próximo a Escola Municipal de ensino Básico Álvaro Rodrigues Leitão","-53.1591987609863","-29.176700592041",NA,NA,NA,NA,"ICN00006575","América do Sul",NA,NA,"Erva em banhado permanente com muita Luziola peruviana em florescimento.","Monocotyledon",NA,"ICN00006575",NA,"20991","auto",NA,NA,NA,NA,NA,NA
"416","2021-02-08 12:51:19-03","UFRGS","ICN","143320","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R","445","2005","11","08","Brasil","RS","Guaíba","Fazenda São Maximiniano BR116 km 307","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00006667","América do Sul",NA,NA,"em banhado","Monocotyledon",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"417","2021-02-08 12:51:19-03","UFRGS","ICN","087853","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Batista; FISC; et al.","486","1984","10","17","Brasil","RS","Jaguari","Marmeleiro","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"ICN00006670","América do Sul",NA,NA,NA,"Monocotyledon",NA,NA,NA,"27649","auto","03","11",NA,NA,NA,NA
"418","2021-02-08 12:51:19-03","UFRGS","ICN","087854","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Batista; et al.","s.n.","1984","10","17","Brasil","RS","Jaguari","Marmeleiro","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"ICN00006600","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006600",NA,"27649","auto","01","27",NA,NA,NA,NA
"419","2021-02-08 12:51:19-03","UFRGS","ICN","131155","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Freitas, E","s.n.","2003","10","13","Brasil","RS","Lajeado","B. Carneiros","-51.9613990783691","-29.4668998718262",NA,NA,NA,NA,"ICN00006571","América do Sul",NA,NA,"Solo úmido.","Monocotyledon",NA,"ICN00006571",NA,"36738","auto",NA,NA,NA,NA,NA,NA
"420","2021-02-08 12:51:19-03","UFRGS","ICN","130470","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Boldrini, II; Trevisan, R","1208","2003","10","15","Brasil","RS","Maquiné","beira do rio Maquiné na balsa","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"ICN00006560","América do Sul",NA,NA,"Baixada úmida.","Monocotyledon",NA,"ICN00006560",NA,"28094","auto",NA,NA,NA,NA,NA,NA
"421","2021-02-08 12:51:19-03","UFRGS","ICN","127591","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Garcia, EN","429","2000","11","26","Brasil","RS","Pelotas","Av. Dom Joaquim entre Av. Fernando Osório e R. Alexandre Vieira da Cunha","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"ICN00006700","América do Sul",NA,NA,"Erva rizomatosa. Em beira de calçada. Solo areno-argiloso úmido.","Monocotyledon",NA,NA,NA,"51462","auto","03","12",NA,NA,NA,NA
"422","2021-02-08 12:51:19-03","UFRGS","ICN","127594","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Garcia, EN","432","2000","11","26","Brasil","RS","Pelotas","R. General Telles entre R. Quinze de Novembro e R. Félix da Cunha próximo à Catedral do Redentor","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"ICN00006678","América do Sul",NA,NA,"Erva rizomatosa. Em beira de calçada. Solo areno-argiloso úmido.","Monocotyledon",NA,NA,NA,"51462","auto","03","12",NA,NA,NA,NA
"423","2021-02-08 12:51:19-03","UFRGS","ICN","061881","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Kämpf, AN; Arzivenco, L","966","1977","10","07","Brasil","RS","Porto Alegre","Praia de Belas","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00006703","América do Sul",NA,NA,NA,"Monocotyledon",NA,NA,NA,"29946","auto","03","11",NA,NA,NA,NA
"424","2021-02-08 12:51:19-03","UFRGS","ICN","130381","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","173","2003","11","06","Brasil","RS","Quevedos","saída para São Pedro do Sul","-54.0717010498047","-29.3525009155273",NA,NA,NA,NA,"ICN00006659","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,NA,NA,"28027","auto",NA,NA,NA,NA,NA,NA
"425","2021-02-08 12:51:19-03","UFRGS","ICN","008270","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2003","Lindeman, JC; et al.","s.n.","1971","10","03","Brasil","RS","Santa Maria","entre Santa Maria e São Sepé","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"ICN00006540","América do Sul",NA,NA,"Campo com poça d'água. No barro margem do poço.","Monocotyledon",NA,"ICN00006540",NA,"37819","auto","08","08",NA,NA,NA,NA
"426","2021-02-08 12:51:19-03","UFRGS","ICN","131154","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Paz, J","s.n.","2003","10","12","Brasil","RS","Santa Vitória do Palmar","lagoa Mangueira","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,"ICN00006586","América do Sul",NA,NA,"Solo úmido.","Monocotyledon",NA,"ICN00006586",NA,"130170","auto",NA,NA,NA,NA,NA,NA
"427","2021-02-08 12:51:19-03","UFRGS","ICN","131153","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Paz, J","s.n.","2003","10","12","Brasil","RS","Santa Vitória do Palmar","lagoa Mangueira","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,"ICN00006649","América do Sul",NA,NA,"Solo úmido.","Monocotyledon",NA,"ICN00006649",NA,"130170","auto",NA,NA,NA,NA,NA,NA
"428","2021-02-08 12:51:19-03","UFRGS","ICN","132189","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Irgang, BE","s.n.","1999","12","13","Brasil","RS","Santa Vitória do Palmar","Lagoa Mangueira","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,"ICN00006656","América do Sul",NA,NA,"Em área úmida.","Monocotyledon",NA,NA,NA,"130170","auto",NA,NA,NA,NA,NA,NA
"429","2021-02-08 12:51:19-03","UFRGS","ICN","132188","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Oliveira, JM","39","1999","12","14","Brasil","RS","Santa Vitória do Palmar","Lagoa Mangueira Fazenda Porteira de Ferro","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,"ICN00006636","América do Sul",NA,NA,"Em área úmida.","Monocotyledon",NA,"ICN00006636",NA,"130170","auto",NA,NA,NA,NA,NA,NA
"430","2021-02-08 12:51:19-03","UFRGS","ICN","130368","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","166","2003","11","05","Brasil","RS","Santiago","RS 168 Km 8","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,"ICN00006570","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,"ICN00006570",NA,"56006","auto",NA,NA,NA,NA,NA,NA
"431","2021-02-08 12:51:19-03","UFRGS","ICN","131510","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Boldrini, II; Trevisan, R","1179","2003","10","15","Brasil","RS","Santo Antônio da Patrulha","Free Way entrada da Green Grass","-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,"ICN00006635","América do Sul",NA,NA,"Solo úmido na beira da estrada.","Monocotyledon",NA,"ICN00006635",NA,"29157","auto",NA,NA,NA,NA,NA,NA
"432","2021-02-08 12:51:19-03","UFRGS","ICN","141683","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Scherer, C","s.n.","2005","12","16","Brasil","RS","São Francisco de Paula","Banhado Amarelo","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"ICN00006645","América do Sul",NA,NA,"Espécie coletada em campo úmido, próximo ao mato.","Monocotyledon",NA,"ICN00006645",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"433","2021-02-08 12:51:19-03","UFRGS","ICN","130378","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","128","2003","11","03","Brasil","RS","São Marcos","BR 116 Km 106","-51.0680999755859","-28.9710998535156",NA,NA,NA,NA,"ICN00006615","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,"ICN00006615",NA,"15120","auto",NA,NA,NA,NA,NA,NA
"434","2021-02-08 12:51:19-03","UFRGS","ICN","043767","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Waechter, JL","1081","1978","12","14","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00006535","América do Sul",NA,NA,"Brácteas branco-hialinas com estria mediana verde, anteras amarelo pálidas, estigmas brancos; Sanga da Água Boa","Monocotyledon",NA,"ICN00006535 ICN00006535_1",NA,"20837","auto","12","22",NA,NA,NA,NA
"435","2021-02-08 12:51:19-03","UFRGS","ICN","028230","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Lindeman, JC; et al.","s.n.","1972","07","10","Brasil","RS","Torres","Parque de Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00006536","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006536",NA,"20837","auto","12","22",NA,NA,NA,NA
