"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","sex"
"185","2019-08-16 08:38:54-03","UTFPR","HCF","5379","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","M.G. Caxambu","2012","G. Hatschbach","30273","1972","08","29","Brasil","PR","Antonina","Serrinha","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"árvore, 20 m, tronco, 60 cm, flor bordô. Mata pluvial da encosta do morro. Alt.: 50m.",NA,NA,"03","23",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"186","2019-08-16 08:38:54-03","UTFPR","HCF","17401","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","E. Barboza","2015","M.E. Engels","1613","2013","09","22","Brasil","PR","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"arbórea. Caule castanho. Folhas verdes. Flores roxas. Floresta Ombrófila Mista.",NA,NA,"04","14",NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA
"187","2019-08-16 08:38:54-03","UTFPR","HCF","13372","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","C.T. Blum","2013","O.M.R. Bizarro",NA,"2013","11","08","Brasil","PR","Curitiba","Capão do CIFLOMA","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"árvore com 12 m. de altura; interior da floresta. Com frutos.",NA,NA,"11","08",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"188","2019-08-16 08:38:54-03","UTFPR","HCF","5951","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","M.G. Caxambu","2012","A.E. Bianek","323","2007","05","25","Brasil","PR","Pitanga","Pedreira São Judas Tadeu","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,"árvore com frutos imaturos escuros. Flores cremes.",NA,NA,"03","23",NA,NA,NA,NA,NA,"37178","auto",NA,NA,NA,NA,NA,NA
"189","2019-08-16 08:38:54-03","UTFPR","HCF","14373","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","M.E. Engels","2013","M.E. Engels","1702","2013","09","25","Brasil","PR","São José dos Pinhais","Resgate FLORA Linha de transmissão","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"arbórea. Caule castanho. Folhas verdes. Flores vináceas. Floresta Ombrófila Mista.",NA,NA,"12","10",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"190","2019-08-16 08:38:54-03","UTFPR","HCF","14381","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","M.E. Engels","2013","M.E. Engels","1692","2013","09","26","Brasil","PR","São José dos Pinhais","Resgate FLORA Linha de transmissão","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"arbórea. Caule castanho. Folhas verdes. Flores vináceas. Floresta Ombrófila Mista.",NA,NA,"12","10",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"191","2020-06-29 09:29:58-03","UFRRJ","RBR","9429","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","A.O.S. Vieira","2000","E.M. Francisco",NA,"1999","11","05","Brasil","Paraná","Ortigueira","Fazenda Santa Rita","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,"RBR00009429","RBR00009429",NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"192","2013-04-01 09:15:45-03","IPT","BCTW","443","S","Plantae",NA,"Capsicodendron","pimenteira","Capsicodendron pimenteira","Hoehne",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)","-46.63","-23.54",NA,NA,NA,NA,"Coleção Yale - 23444",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"193","2013-04-01 09:16:12-03","IPT","BCTW","7439","S","Plantae",NA,"Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","F. B. Guimarães",NA,"Guimarães, F.B.","ABB68","2011","07","16","Brasil","Santa Catarina","Abdon Batista",NA,"-50.996667","-27.63","50W59'48","27S37'48",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"194","2013-04-01 09:16:12-03","IPT","BCTW","7440","S","Plantae",NA,"Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","F. B. Guimarães",NA,"Guimarães, F.B.","ABB69","2011","07","16","Brasil","Santa Catarina","Abdon Batista",NA,"-50.996667","-27.63","50W59'48","27S37'48",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"195","2013-04-01 09:16:12-03","IPT","BCTW","7436","S","Plantae",NA,"Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","F. B. Guimarães",NA,"Guimarães, F.B.","ABB67","2011","07","16","Brasil","Santa Catarina","Abdon Batista",NA,"-50.996667","-27.63","50W59'48","27S37'48",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"196","2021-03-21 19:33:27-03","UFC","EAC","52987","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni","Souza, M.K.F.","2004","Nascimento, J.C.F.","s.n.","2003","10","23","Brasil","Paraná","Irati","Campus da Unicentro","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"EAC0052987","EAC0052987","04",NA,"Dicotyledon",NA,NA,"Southern America",NA,"47271","auto",NA,NA,NA,NA,NA,NA
"197","2021-03-21 19:33:27-03","UFC","EAC","52998","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke",NA,NA,"Martins, E.; Lopes, G.L.; Roseto, V.M.; Jarema, L.; Zakrzevski, G.","7","2009","10","08","Brasil","Paraná","Irati","Faxinal Tijuca Preto","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"EAC0052998","EAC0052998",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"47271","auto",NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:20:01-03","MBM","MBM","180710","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni",NA,NA,"Imaguire, N.","3465","1974","10","08","Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM180710",NA,NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:20:01-03","MBM","MBM","263552","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Sobral, M.",NA,"Krieger, L.","s.n.","1981","12","27","Brazil","Paraná","Ponta Grossa","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM263552","MBM263552",NA,NA,NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:20:02-03","MBM","MBM","41829","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Toledo, J.F.",NA,"Hoehne, F.C.","s.n.","1930","10",NA,"Brazil","São Paulo","São Paulo","Capital","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM041829","MBM041829",NA,NA,NA,NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:20:02-03","MBM","MBM","4046","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Hatschbach, G.","14606","1966","08","17","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM004046","MBM004046",NA,NA,NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:20:01-03","MBM","MBM","299872","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni",NA,NA,"Andrade, P.R.P.","s.n.",NA,NA,NA,"Brazil","Paraná","Colombo","Hotel Betânia","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM299872","MBM299872",NA,NA,NA,NA,NA,"Southern America",NA,"13536","auto",NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:20:02-03","MBM","MBM","5263","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Lindeman, J.",NA,"Lindeman, J.; et al.; et al.","1425","1966","05","25","Brazil","Paraná","Curitiba","Bacacheri","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM005263","MBM005263",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:20:01-03","MBM","MBM","180711","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni",NA,NA,"Dombrowski, L.T.","5389","1974","10",NA,"Brazil","Paraná","Curitiba","Colônia Orleans","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM180711",NA,NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:20:01-03","MBM","MBM","147679","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Silva, J.M.; Hatschbach, G.; Hatschbach, G.","1040","1991","09","17","Brazil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM147679","MBM147679",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:20:01-03","MBM","MBM","291709","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Silva, J.M.; Costa, E.F.; Lima, A.M.; Costa, E.F.; Lima, A.M.","3770","2003","10","14","Brazil","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM291709","MBM291709",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:20:01-03","MBM","MBM","129882","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Roderjan, C.V.",NA,"Roderjan, C.V.","232","1983","10","06","Brazil","Paraná","Curitiba","Parque Municipal da Barreirinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM129882",NA,NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:20:01-03","MBM","MBM","133054","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Ribas, O.S.","158","1989","10","02","Brazil","Paraná","Curitiba","Pilarzinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM133054","MBM133054",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:20:02-03","MBM","MBM","31945","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Hatschbach, G.","32838","1973","10","18","Brazil","Paraná","Manoel Ribas","Manoel Ribas","-51.6678009033203","-24.5163993835449",NA,NA,NA,NA,NA,"MBM031945","MBM031945",NA,NA,NA,NA,NA,"Southern America",NA,"21531","auto",NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:20:02-03","MBM","MBM","5264","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Lindeman, J.C.",NA,"Lindeman, J.C.; et al.; et al.","2575","1966","09","29","Brazil","Paraná","Morretes","Bela Vista","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM005264","MBM005264",NA,NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:20:02-03","MBM","MBM","31947","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Hatschbach, G.","35536","1974","11","26","Brazil","Paraná","Piraquara","Colônia Santa Maria","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM031947","MBM031947",NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:20:02-03","MBM","MBM","3850","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Hatschbach, G.","17118","1967","09","07","Brazil","Paraná","Ponta Grossa","Piriquitos","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM003850","MBM003850",NA,NA,NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:20:01-03","MBM","MBM","291695","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Silva, J.M.; Costa, E.F.; Mazine, F.F.; Costa, E.F.; Mazine, F.F.","3775","2003","10","27","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM291695","MBM291695",NA,NA,NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:20:02-03","MBM","MBM","3860","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Hatschbach, G.","16703","1967","07","19","Brazil","Paraná","São José dos Pinhais","Purgatório","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM003860","MBM003860",NA,NA,NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:20:02-03","MBM","MBM","31946","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Hatschbach, G.","34312","1974","04","12","Brazil","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM031946","MBM031946",NA,NA,NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:20:02-03","MBM","MBM","61386","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni",NA,NA,"Landrum, L.R.","2694","1977","11","23","Brazil","Santa Catarina","Ponte Alta","10km N of Ponte Alta","-50.380298614502","-27.4841995239258",NA,NA,NA,NA,NA,"MBM061386","MBM061386",NA,NA,NA,NA,NA,"Southern America",NA,"33166","auto",NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:20:01-03","MBM","MBM","11257","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Hatschbach, G.","18096","1967","12","12","Brazil","Paraná","Balsa Nova","Bugre","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"MBM011257","MBM011257",NA,NA,NA,NA,NA,"Southern America",NA,"27346","auto",NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:20:02-03","MBM","MBM","31944","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Hatschbach, G.","32621","1973","10","03","Brazil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM031944","MBM031944",NA,NA,NA,NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:20:01-03","MBM","MBM","25178","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Hatschbach, G.","30794","1972","11","21","Brazil","Paraná","Clevelândia","2km a Leste","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,NA,"MBM025178","MBM025178",NA,NA,NA,NA,NA,"Southern America",NA,"30860","auto",NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:20:02-03","MBM","MBM","83655","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Roderjan, C.V.",NA,"Roderjan, C.V.","30","1982","02","10","Brazil","Paraná","Colombo","Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM083655","MBM083655",NA,NA,NA,NA,NA,"Southern America",NA,"13536","auto",NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:20:02-03","MBM","MBM","65748","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Rotta, E.","s.n.","1979","07","11","Brazil","Paraná","Colombo","Estrada da Ribeira, Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM065748","MBM065748",NA,NA,NA,NA,NA,"Southern America",NA,"13536","auto",NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:20:02-03","MBM","MBM","46663","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Dziewa, A.","100","1975","10","17","Brazil","Paraná","Curitiba","Barreirinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM046663","MBM046663",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:20:02-03","MBM","MBM","96296","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Hatschbach, G.","48825","1985","01","08","Brazil","Paraná","Curitiba","Capanema","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM096296","MBM096296",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:20:01-03","MBM","MBM","180714","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Dombrowski, L.T.",NA,"Dombrowski, L.T.; et al.; et al.","2930","1970","10",NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM180714",NA,NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:20:01-03","MBM","MBM","180713","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Dombrowski, L.T.; et al.; et al.","383","1964","09",NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM180713",NA,NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:20:01-03","MBM","MBM","180712","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Dombrowski, L.T.",NA,"Dombrowski, L.T.; et al.; et al.","4282","1972","11",NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM180712",NA,NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:20:01-03","MBM","MBM","24035","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Hatschbach, G.","31166","1972","09","10","Brazil","Paraná","Curitiba","Santa Felicidade","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM024035","MBM024035",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:20:01-03","MBM","MBM","180715","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni",NA,NA,"Imaguire, N.","178","1967","09","10","Brazil","Paraná","Curitiba","Vila Marques","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM180715",NA,NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:20:01-03","MBM","MBM","11258","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Hatschbach, G.","18332","1968","01","19","Brazil","Paraná","Guarapuava","Fazenda Três Capões","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,"MBM011258","MBM011258",NA,NA,NA,NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:20:01-03","MBM","MBM","25176","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Hatschbach, G.","31037","1972","12","27","Brazil","Paraná","Guarapuava","Palmeirinha","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,"MBM025176","MBM025176",NA,NA,NA,NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:20:01-03","MBM","MBM","11259","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Hatschbach, G.","18340","1968","01","19","Brazil","Paraná","Guarapuava","Porto Agro-Pecuário","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,"MBM011259","MBM011259",NA,NA,NA,NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:20:02-03","MBM","MBM","42081","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Hatschbach, G.","7338","1960","10","20","Brazil","Paraná","Guarapuava","Serra da Esperança","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,"MBM042081","MBM042081",NA,NA,NA,NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:20:01-03","MBM","MBM","24030","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) P. Occhioni","Hatschbach, G.",NA,"Hatschbach, G.","30293","1972","09","13","Brazil","Paraná","Inácio Martins","Inácio Martins","-51.0788993835449","-25.5711002349854",NA,NA,NA,NA,NA,"MBM024030","MBM024030",NA,NA,NA,NA,NA,"Southern America",NA,"35964","auto",NA,NA,NA,NA,NA,NA
