"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"173","2021-03-15 16:37:00-03","NY","NYBG","00955579","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","J. Frambach","123","1932","01",NA,"Brazil","Minas Gerais",NA,"Porto Novo",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032241' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955579","NY00955579_01 NY00955579_02",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"174","2021-03-15 16:37:00-03","NY","NYBG","02341801","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"W. R. Anderson","10710","1974","02","09","Brazil","Pará",NA,"Alto Tapajós, S of Missão Cururú at Maloca Duas Casas","-57.52","-7.58",NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2534671' target='other'> <mi>dwc_moreinfo</mi></a>","NY02341801","NY02341801_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"175","2021-03-15 16:37:00-03","NY","NYBG","542039","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","G. G. Hatschbach","G. G. Hatschbach","41865","1978","01","12","Brazil","Paraná","Morretes","Rio Bromado","-48.8342","-25.4769",NA,NA,NA,NA,"Xiloteca <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496075' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542039","NY00542039_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"176","2021-03-15 16:37:00-03","NY","NYBG","00955583","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","Y. E. J. Mexia","4500","1930","03","22","Brazil","Minas Gerais","Viçosa","Agricultural College lands. S.E. corner.","-42.868031","-20.7613428",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032324' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955583","NY00955583_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"177","2021-03-15 16:37:00-03","NY","NYBG","00955588","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","A. J. de Sampaio","7356","1934","03","02","Brazil","Minas Gerais",NA,"Jardim Botânico de Belo Horizonte.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032385' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955588","NY00955588_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"178","2021-03-15 16:37:00-03","NY","NYBG","542017","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","C. V. Freire","s.n.","1923","02",NA,"Brazil","Rio de Janeiro","Petrópolis","Pedro do Rio","-43.1783","-22.505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496084' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542017","NY00542017_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"179","2021-03-15 16:37:00-03","NY","NYBG","542036","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","F. C. Hoehne","s.n.","1932","01","08","Brazil","São Paulo","Sao Paulo","Jardim Botanico","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496069' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542036","NY00542036_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-15 16:37:00-03","NY","NYBG","542018","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","A. C. Brade","11293","1932","01","22","Brazil","Rio de Janeiro","Rio de Janeiro","D. F. - Gávea Pequena","-43.250118","-22.98261",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496086' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542018","NY00542018_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"181","2021-03-15 16:37:00-03","NY","NYBG","542022","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","J. de Saldanha da Gama",NA,NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","Petrópolis - Cascatinha","-43.1783","-22.505",NA,NA,NA,NA,"Herbário J. de Saldanha (Gab. Bot. Esc. Pol. 5160) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496078' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542022","NY00542022_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"182","2021-03-15 16:37:00-03","NY","NYBG","542004","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","R. W. Sanders","E. Menezes","60","1995","03","15","Brazil","Pernambuco","Bonito","Bonito, Reserva Ecológica Municipal da Prefeitura de Bonito","-35.7283","-8.4706",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496081' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542004","NY00542004_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-15 16:37:00-03","NY","NYBG","542201","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","R. M. Klein","1854","1954","02","20","Brazil","Santa Catarina","Itajaí","Morro da Ressacada, Itajaí","-48.6617","-26.9081",NA,NA,"20","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496052' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542201","NY00542201_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"184","2021-03-15 16:37:00-03","NY","NYBG","542029","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","F. C. Hoehne","F. C. Hoehne","s.n.","1932","01","08","Brazil","São Paulo","Sao Paulo","Parque do Estado","-46.621883","-23.654505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496071' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542029","NY00542029_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"185","2021-03-15 16:37:00-03","NY","NYBG","00955570","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","H. S. Irwin","2064","1958","11","10","Brazil","Minas Gerais","Viçosa","State Agricultural School, Viçosa","-42.868031","-20.7613428",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032230' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955570","NY00955570_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"186","2021-03-15 16:37:00-03","NY","NYBG","542030","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"F. C. Hoehne","s.n.","1922","12","04","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496093' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542030","NY00542030_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"187","2021-03-15 16:37:00-03","NY","NYBG","02098478","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"L.A. Gomes","553","2012","06","12","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto","-37.4328","-11.3972",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2285292' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098478","NY02098478_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"188","2021-03-15 16:37:00-03","NY","NYBG","542048","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","R. Reitz","8257","1959","01","15","Brazil","Santa Catarina","Lauro Muller","Novo Horizonte, Lauro Müller","-49.483071","-28.387264",NA,NA,"450","450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496055' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542048","NY00542048_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"189","2021-03-15 16:37:00-03","NY","NYBG","542027","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","P. K. H. Dusén","Collector unspecified",NA,"1908","03",NA,"Brazil","São Paulo","Sao Paulo","Ipiranga","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496038' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542027","NY00542027_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"190","2021-03-15 16:37:00-03","NY","NYBG","00955589","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","Hayes","G. Schüch","292",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032386' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955589","NY00955589_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"191","2021-03-15 16:37:00-03","NY","NYBG","02026663","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Collector unspecified","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2165817' target='other'> <mi>dwc_moreinfo</mi></a>","NY02026663","NY02026663_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"192","2021-03-15 16:37:00-03","NY","NYBG","542011","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"L. A. Mattos Silva","3110","1995","05","04","Brazil","Bahia","Ilhéus","Campus da Universidade Estadual de Santa Cruz (UESC), km 16 da Rod. Ilhéus/Itabuna (BR 415)","-39.17","-14.8",NA,NA,"40","40","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496099' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542011","NY00542011_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"193","2021-03-15 16:37:00-03","NY","NYBG","00955576","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"P. Clausen","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"Brésil (Minas Geraes)",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032236' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955576","NY00955576_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"194","2021-03-15 16:37:00-03","NY","NYBG","01874332","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","L.A. Gomes","L.A. Gomes","1146","2013","07","12","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto: Borda de mata. Lado esquerdo d via principal de acesso ao Povoado Crasto.","-37.4344","-11.3731",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2504544' target='other'> <mi>dwc_moreinfo</mi></a>","NY01874332","NY01874332_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"195","2021-03-15 16:37:00-03","NY","NYBG","00955586","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","Y. E. J. Mexia","5396","1930","12","10","Brazil","Minas Gerais","Viçosa","Road to Barroso, near Las Poza.","-42.8817","-20.7542",NA,NA,"720","720","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032344' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955586","NY00955586_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"196","2021-03-15 16:37:00-03","NY","NYBG","542042","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","G. G. Hatschbach","G. G. Hatschbach","13669b","1966","02","08","Brazil","Paraná","Antônio Olinto","Rodovia do Xisto, Agua Amarela near Lapa, ca. 35 WSW of Lapa","-50.1969","-25.9861",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496074' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542042","NY00542042_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"197","2021-03-15 16:37:00-03","NY","NYBG","818339","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","S. Atkins","S. Atkins","13612","1994","01","12","Brazil","Minas Gerais","Sao Roque de Minas","Arredores do Parque Nacional da Serra da Canastra.","-46.41375","-20.26680556",NA,NA,"1095","1176","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=860847' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818339","NY00818339_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"198","2021-03-15 16:37:00-03","NY","NYBG","542203","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","R. M. Klein","282","1951","02","15","Brazil","Santa Catarina","Brusque","Mata do Hoffmann, Brusque","-48.9","-27.1",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496049' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542203","NY00542203_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"199","2021-03-15 16:37:00-03","NY","NYBG","00955587","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","A. J. de Sampaio","6967","1934","02","12","Brazil","Minas Gerais",NA,"Itabira - Caué.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032378' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955587","NY00955587_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"200","2021-03-15 16:37:00-03","NY","NYBG","542047","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","R. M. Klein","442","1953","04","02","Brazil","Santa Catarina","Anitápolis","Anitápolis, Palhoça","-49.128424","-27.903779",NA,NA,"400","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496051' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542047","NY00542047_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"201","2021-03-15 16:37:00-03","NY","NYBG","00955592","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","V. L. Gomes-Klein; N. Guimaraes","V. L. Gomes-Klein","3346","1997","10","27","Brazil","Goiás","Mossâmedes","Reserva Biológica Prof. José Angelo Rizzo- Serra Dourada, margem da estrada que segue para o areal.","-50.215","-16.1269",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032412' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955592","NY00955592_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"202","2021-03-15 16:37:00-03","NY","NYBG","542026","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"A. Usteri","15617","1906","01","01","Brazil","São Paulo","Sao Paulo","Penha","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496091' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542026","NY00542026_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"203","2021-03-15 16:37:00-03","NY","NYBG","542028","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","A. Löfgren","s.n.","1894","12","06","Brazil","São Paulo","Sao Paulo","Jardim da Comissao","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496036' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542028","NY00542028_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"204","2021-03-15 16:37:00-03","NY","NYBG","542043","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","G. G. Hatschbach","2615","1951","12","07","Brazil","Paraná",NA,"Capivary",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496050' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542043","NY00542043_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"205","2021-03-15 16:37:00-03","NY","NYBG","589227","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","C. S. Zickel; J. Y. Tamashiro","T. Sendulsky","496","1966","12","07","Brazil","São Paulo","Sao Paulo","10 km. south of center of city of Sao Paulo, in ground of the Instituto de Botânica, Parque do Estado","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496040' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589227","NY00589227_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"206","2021-03-15 16:37:00-03","NY","NYBG","589230","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","C. S. Zickel; J. Y. Tamashiro","S. Romaniuc Neto","254","1985","03","26","Brazil","São Paulo","Sao Paulo","Sao Paulo, Reserva Florestal do Parque Estadual das Fontes do Ipiranga","-46.621883","-23.654505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496043' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589230","NY00589230_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"207","2021-03-15 16:37:00-03","NY","NYBG","542015","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","N. S. Troncoso","E. Pereira","5651",NA,NA,NA,"Brazil","Rio de Janeiro","Itatiaia","Itatiaia, Maromba","-44.609817","-22.331098",NA,NA,NA,NA,"Collection date 25.12.6[?] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=496076' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542015","NY00542015_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"208","2021-03-15 16:37:00-03","NY","NYBG","00955575","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","H. N. Moldenke","E. P. Heringer","6926","1981","05","06","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu, altos do Ribeirao Papuda","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032235' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955575","NY00955575_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"209","2021-03-15 16:37:00-03","NY","NYBG","01095812","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","S. Atkins","R. A. X. Borges","267","2006","12","09","Brazil","Bahia","Camacan","RPPN Serra Bonita. 9,7 km de Camacã na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.5653","-15.3917",NA,NA,"900","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1488864' target='other'> <mi>dwc_moreinfo</mi></a>","NY01095812","NY01095812_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"210","2021-03-15 16:37:00-03","NY","NYBG","00955577","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"P. Clausen","632",NA,NA,NA,"Brazil","Minas Gerais",NA,"Brésil (Minas Geraes)",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032237' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955577","NY00955577_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
