"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2141","2019-11-01 14:59:53-03","UnB","UB","139341","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Mattos, JR; Mattos, NF","8528","1960","11","18","Southern America","Brasil","São Paulo",NA,NA,"Estames amarelos.; Flores brancas.",NA,"Dicotyledoneae",NA,"Vogel","Mogi Guaçu","Fazenda Campininha, 2 km NNW de Padua Sales.","-46.9421997070312","-22.372200012207",NA,NA,NA,"Rodrigues, RS","39309","auto",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"2142","2019-10-03 10:03:44-03","UFSCar","SORO","4196","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Souza, V.C.; Lorenzi, H.; Romão, G.O.","29592","2003","07","17",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca. 2m de alt.; flores alvas.",NA,NA,NA,"Vogel","Itacambira","Estrada de Juramento - Itacambira, cerca de 20km de Juramento. Cerrado pedregoso.","-43.3088989257812","-17.0646991729736",NA,NA,NA,NA,"48089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2143","2019-10-03 10:03:44-03","UFSCar","SORO","3011","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Tozin,L.R.S.; Tozin,L.R.S; Rodrigues, A.L.","32",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,"Árvore, ca. 3m, sem latéx, borda Cerradão.",NA,NA,NA,"Vogel.","Pratânia","Fazenda Palmeira da Serra","-48.6599998474121","-22.7999992370605",NA,NA,NA,NA,"14688","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144","2019-05-06 11:55:46-03","UFU","HUFU","12854","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Mota, A.L.P.; et al.","1034","1991","11","28",NA,"Brasil","Minas Gerais",NA,NA,"Cerrado.","HUFU00007121",NA,NA,"(Vogel) Yakovlev",NA,"Vale do Rio Araguari, Zé Costa.","-48.041667","-18.9125",NA,NA,"HUFU00007121","Schiavini, I.",NA,NA,NA,NA,"-48.041667","-18.9125","1996","12","04",NA,NA,NA,NA,NA
"2145","2019-05-06 11:55:46-03","UFU","HUFU","11611","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Klein, V.L.G.; et al.","3005","1995","12","07",NA,"Brasil","Goiás",NA,NA,"Arvoreta, ca. 2 m. Flores com cálice esverdeado e corola alva. Estames com filetes alvos e anteras marrons.","HUFU00009335",NA,NA,"(Vogel) Yakovlev","Pirenópolis","Alto da Serra dos Pirineus, Na base dos Três Picos, trilha da mata.","-48.9592018127441","-15.852499961853",NA,NA,"HUFU00009335","Queiroz, R.T.","40887","auto",NA,NA,NA,NA,"2009","04","07",NA,NA,NA,NA,NA
"2146","2019-05-06 11:55:46-03","UFU","HUFU","32718","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Emygdio, L.","2373","1966","11","28",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUFU00007110",NA,NA,"(Vogel) Yakovlev","Alpinópolis","Área da Barragem de Furnas","-46.3880996704102","-20.8635997772217",NA,NA,"HUFU00007110","Santori, A.","22010","auto",NA,NA,NA,NA,"1997","07",NA,NA,NA,NA,NA,NA
"2147","2019-05-06 11:55:47-03","UFU","HUFU","50243","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","s/coletor","s.n.","2007","03","10",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUFU00007113",NA,NA,"(Vogel) Yakovlev","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,"HUFU00007113",NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148","2019-05-06 11:55:47-03","UFU","HUFU","635","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Araújo, G.M.","s.n.","1986","10","24",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 8,0 m. Flores creme.; Cerradão.","HUFU00009340",NA,NA,"(Vogel) Yakovlev","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00009340","Araújo, G.M.","58223","auto",NA,NA,NA,NA,"1986","10","24",NA,NA,NA,NA,NA
"2149","2019-05-06 11:55:47-03","UFU","HUFU","59207","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Rocha, G.P.E.; Marques, D.","140","2010","12","06",NA,"Brasil","Minas Gerais",NA,NA,"Arbustivo, 1,5 m. Cálice verde, corola lilás frutos imaturos verdes.; Cerrado s.s..","HUFU00009339",NA,NA,"(Vogel) Yakovlev","Uberlândia","Estação Ecológica do Panga, Trilha da cachoeiirinha e borda da estrada próximo ao Ribeirão do Panga.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00009339","Marques, D.","58223","auto",NA,NA,NA,NA,"2011","02","16",NA,NA,NA,NA,NA
"2150","2019-05-06 11:55:47-03","UFU","HUFU","53930","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Leonel; Vasconcelos","s.n.","2008","04","03",NA,"Brasil","Minas Gerais",NA,NA,"Cerradão.","HUFU00007116",NA,NA,"(Vogel) Yakovlev","Vazante","Fazenda Bom Sucesso","-46.9077987670898","-17.9869003295898",NA,NA,"HUFU00007116",NA,"62440","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151","2019-05-06 11:55:46-03","UFU","HUFU","12853","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Mota, A.L.P.","1037","1991","11","28",NA,"Brasil","Minas Gerais",NA,NA,"Árvore ca. de 5,5 m. Botões florais.; Cerrado.","HUFU00007103",NA,NA,"(Vogel) Yakovlev",NA,"Vale do Rio Araguari, Zé Costa.",NA,NA,NA,NA,"HUFU00007103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152","2019-05-06 11:55:46-03","UFU","HUFU","15322","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Mota, A.L.P.","s.n.","1991","10","28",NA,"Brasil","Minas Gerais",NA,NA,"Árvore 4,2 m. Flores brancas, anteras rosadas.","HUFU00007102",NA,NA,"(Vogel) Yakovlev",NA,"Vale do Rio Araguari, Área 4.",NA,NA,NA,NA,"HUFU00007102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153","2020-08-04 12:47:56-03","UFU","HUFU","54706","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","871","2008","02","22",NA,"Brasil","Goiás",NA,NA,"Árvore, ca. 4 m. Frutos amarelos.","HUFU00007112",NA,NA,"(Vogel) Yakovlev",NA,"Serra do Facão",NA,NA,NA,NA,"HUFU00007112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154","2019-05-06 11:55:47-03","UFU","HUFU","54716","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Siqueira, A.S.; Cardoso, E.; Netto, C.R.B.; Rodrigues, E.B.; Silva, C.R.; et al.","1128","2008","11","02",NA,"Brasil","Goiás",NA,NA,"Arvoreta 2 m. Botões florais","HUFU00007118",NA,NA,"(Vogel) Yakovlev",NA,"Serra do Facão",NA,NA,NA,NA,"HUFU00007118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155","2020-08-04 12:47:56-03","UFU","HUFU","56282","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","1017","2008","05","18",NA,"Brasil","Goiás",NA,NA,"Árvore.","HUFU00007109",NA,NA,"(Vogel) Yakovlev",NA,"Serra do Facão",NA,NA,NA,NA,"HUFU00007109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156","2019-05-06 11:55:47-03","UFU","HUFU","60957","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Cezare, C.H.G.; Machado Neto, A.","358","2007","12","08",NA,"Brasil","Goiás",NA,NA,"Árvore, ca. 3 m alt. Flor beje. Fruto verde claro. Fruto imaturo.","HUFU00007114",NA,NA,"(Vogel) Yakovlev","Luziânia",NA,"-48.013056","-16.717222","767","767","HUFU00007114",NA,NA,NA,NA,NA,"-48.013056","-16.717222",NA,NA,NA,NA,NA,NA,NA,NA
"2157","2019-05-06 11:55:47-03","UFU","HUFU","74753","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Costa, A.C.; Souza, H.C.P.; Pereira, M.L.; Dias, A.G.; Medeiros, L.N.; Justino, G.S.; et al.","62","2016","12",NA,NA,"Brasil","Minas Gerais",NA,NA,"Planta 676, ca. 2m de alt. Folha composta pilosas.; Área de cerrado em regeneração.","HUFU00072519",NA,NA,"(Vogel) Yakovlev","Estrela do Sul","Fazenda Duratex Florestal, Parcela 02","-47.829722","-18.831667","983","983","HUFU00072519",NA,NA,NA,NA,NA,"-47.829722","-18.831667",NA,NA,NA,NA,NA,NA,NA,NA
"2158","2019-05-06 11:55:47-03","UFU","HUFU","55703","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Rosa, P.O.","1258","2008","11","12",NA,"Brasil","Goiás",NA,NA,"Árvore, ca. 3 m. Cálice alvo-esverdeado, corola e filetes alvos, anteras amarelas, botões florais creme-esverdeados.; Cerrado sensu strictu - não queimado.","HUFU00007098",NA,NA,"(Vogel) Yakovlev","Caldas Novas","Parque Estadual da Serra de Caldas Novas, PESCAN.","-48.625","-17.74169921875",NA,NA,"HUFU00007098",NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159","2019-05-06 11:55:47-03","UFU","HUFU","50119","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","s/coletor","s.n.","2007","08","28",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUFU00007130",NA,NA,"(Vogel) Yakovlev","Araguari","Fazenda Campo Alegre","-48.187198638916","-18.6471996307373",NA,NA,"HUFU00007130",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160","2019-05-06 11:55:46-03","UFU","HUFU","29631","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Nakajima, J.N.; Pacheco, R.A.; Volpi, R.L. & Silva, S.M.","3406","2002","12","06",NA,"Brasil","Minas Gerais",NA,NA,"Árvore ca. de 5 m. Frutos esverdeados.; Capão de mata em vertente de córrego.","HUFU00050336",NA,NA,"(Vogel) Yakovlev","Delfinópolis","Fazenda Zé Antunes, Trilha para Cachoeira Triângulo.","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00050336","Volpi, R.L.","41380","auto",NA,NA,NA,NA,"2003","10",NA,NA,NA,NA,NA,NA
"2161","2019-05-06 11:55:46-03","UFU","HUFU","34765","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Pacheco, R.A.; Fleury-Silva, H.R.; Nakajima, J.N.; Volpi, R.L. & Rosa, P.O.","661","2003","10","22",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 6,0 m. Botões verdes.; Mata de encosta.","HUFU00050334",NA,NA,"(Vogel) Yakovlev","Delfinópolis","Paraíso Selvagem, Trilha da mata do Canyon.","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00050334","Volpi, R.L.","41380","auto",NA,NA,NA,NA,"2004","03",NA,NA,NA,NA,NA,NA
"2162","2019-05-06 11:55:46-03","UFU","HUFU","34850","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Pacheco, R.A.; Fleury-Silva, H.R.; Nakajima, J.N.; Volpi, R.L. & Rosa, P.O.","689","2003","10","24",NA,"Brasil","Minas Gerais",NA,NA,"árvore ca. de 3 m.; Campo rupestre.","HUFU00050335",NA,NA,"(Vogel) Yakovlev","Delfinópolis","Paraíso Selvagem, Trilha para Desertinho.","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00050335",NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163","2019-05-06 11:55:47-03","UFU","HUFU","35709","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Nakajima, J.N.; Romero, R.; Hattori, E.K.O.; Santos, A.P.M.; Volpi, R.L. & Pacheco, R.A.","3716","2003","11","26",NA,"Brasil","Minas Gerais",NA,NA,"Árvore 5 m. Cálice esverdeado, corola creme, anteras marrons.; Campo rupestre.","HUFU00050332",NA,NA,"(Vogel) Yakovlev","Delfinópolis","Parque Nacional da Serra da Canastra, Fazenda Zé Antunes, Escada de Pedras.","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00050332",NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2164","2019-05-06 11:55:47-03","UFU","HUFU","36141","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Alves, A.S.S.","60","2002","11","30",NA,"Brasil","Minas Gerais",NA,NA,"Árvore 2 m. Flor amarela.","HUFU00007101",NA,NA,"(Vogel) Yakovlev","Lagamar","Reserva Vegetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,NA,"HUFU00007101",NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165","2019-05-06 11:55:47-03","UFU","HUFU","36140","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Alves, A.S.S.","51","2002","11","16",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 4 m. Botão floral.","HUFU00007108",NA,NA,"(Vogel) Yakovlev","Lagamar","Reserva Vegetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,NA,"HUFU00007108",NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2166","2019-05-06 11:55:47-03","UFU","HUFU","45764","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Damaso, P.P.; Nakajima, J.N.","31","2004","11","12",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 2,5 m. Cálice, corola e filetes creme claro, anteras alaranjadas, flor perfumada.; Cerradão.","HUFU00007095",NA,NA,"(Vogel) Yakovlev","Monte Alegre de Minas","Fazenda Conquista","-48.8807983398438","-18.8705997467041",NA,NA,"HUFU00007095","Damaso, P.P.","45497","auto",NA,NA,NA,NA,"2004","12",NA,NA,NA,NA,NA,NA
"2167","2019-05-06 11:55:47-03","UFU","HUFU","45765","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Damaso, P.P.; Nakajima, J.N.","13","2004","11","12",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 4 m. Cálice esverdeado claro, corola e filetes brancos, anteras alaranjadas, flor perfumada.; Borda de cerradão.","HUFU00007129",NA,NA,"(Vogel) Yakovlev","Monte Alegre de Minas","Fazenda Conquista","-48.8807983398438","-18.8705997467041",NA,NA,"HUFU00007129","Damaso, P.P.","45497","auto",NA,NA,NA,NA,"2004","12",NA,NA,NA,NA,NA,NA
"2168","2019-05-06 11:55:47-03","UFU","HUFU","45766","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Damaso, P.P.; Nakajima, J.N.","3","2004","11","12",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 5 m. Cálice branco, corola creme-esverdeado, filetes brancos, anteras alaranjada, fruto jovem esverdeado.; Borda de cerradão.","HUFU00007096",NA,NA,"(Vogel) Yakovlev","Monte Alegre de Minas","Fazenda Conquista","-48.8807983398438","-18.8705997467041",NA,NA,"HUFU00007096","Damaso, P.P.","45497","auto",NA,NA,NA,NA,"2004","12",NA,NA,NA,NA,NA,NA
"2169","2019-05-06 11:55:47-03","UFU","HUFU","45645","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Damaso, P.P.; Nakajima, J.N. & Hattori, E.K.O.","122","2005","06","19",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 5,5 m. Frutos jovens marrom claro.; Cerradão.","HUFU00007117",NA,NA,"(Vogel) Yakovlev","Monte Alegre de Minas","Fazenda Represa","-48.8807983398438","-18.8705997467041",NA,NA,"HUFU00007117","Damaso, P.P.","45497","auto",NA,NA,NA,NA,"2005","06",NA,NA,NA,NA,NA,NA
"2170","2019-05-06 11:55:47-03","UFU","HUFU","36059","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Hattori, E.K.O.; Amorim, E.H. & Barbosa, J.M.","218","2004","02","13",NA,"Brasil","Minas Gerais",NA,NA,"Árvore ca. de 3 m. Frutos esverdeados.; Cerrado.","HUFU00007124",NA,NA,"(Vogel) Yakovlev","Perdizes","Estação Ambiental Galheiro, Céu Cavalo.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00007124",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171","2019-05-06 11:55:46-03","UFU","HUFU","31377","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Arruda, R.; Romero, R.; Mendes, S. & Amorim, E.H.","179","2003","02","14",NA,"Brasil","Minas Gerais",NA,NA,"Arbóreo, ca. de 2 m. Frutos esverdeados alados.; Cerrdado.","HUFU00007128",NA,NA,"(Vogel) Yakovlev","Perdizes","Estação Ambiental Galheiro, Céu do Cavalo","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00007128",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2172","2019-05-06 11:55:46-03","UFU","HUFU","31383","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Arruda, R.; Romero, R.; Mendes, S. & Amorim, E.H.","190","2003","02","14",NA,"Brasil","Minas Gerais",NA,NA,"Arbóreo ca. de 2 m. Frutos esverdeados.; Cerrdo.","HUFU00007111",NA,NA,"(Vogel) Yakovlev","Perdizes","Estação Ambiental Galheiro, Céu do Cavalo","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00007111",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173","2019-05-06 11:55:47-03","UFU","HUFU","35532","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Hattori, E.K.O.; Amorim, E.H. & Fleury-Silva, H.R.","97","2003","12","05",NA,"Brasil","Minas Gerais",NA,NA,"Árvore ca. de 4 m. Cálice verde-claro, corola e filetes alvos e anteras castanhas.; Cerrado.","HUFU00007100",NA,NA,"(Vogel) Yakovlev","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Céu Cavalo.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00007100",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2174","2019-05-06 11:55:46-03","UFU","HUFU","29194","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Amorim, E.H.; Mendes, S. & Arruda, R.","331","2002","11","23",NA,"Brasil","Minas Gerais",NA,NA,"Árvore 2,5 m. Cálice verde, corola creme.","HUFU00007122",NA,NA,"(Vogel) Yakovlev","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Céu do Cavalo.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00007122",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2175","2019-05-06 11:55:46-03","UFU","HUFU","29038","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Amorim, E.H.; Mendes, S. & Arruda, R.","382","2002","11","24",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto 1,5 m. Vagens esverdeadas.","HUFU00007126",NA,NA,"(Vogel) Yakovlev","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Céu do cavalo 2.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00007126",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176","2019-05-06 11:55:46-03","UFU","HUFU","29062","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Amorim, E.H.; Mendes, S. & Arruda, R.","402","2002","11","24",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto 1,5 m. Cálice verde, corola e estames creme.","HUFU00007123",NA,NA,"(Vogel) Yakovlev","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Céu do cavalo 2.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00007123",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177","2019-05-06 11:55:46-03","UFU","HUFU","29179","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Amorim, E.H.; Mendes, S. & Arruda, R.","346","2002","11","23",NA,"Brasil","Minas Gerais",NA,NA,"Árvore 2,5 m. Cálice verde, corola creme.","HUFU00007119",NA,NA,"(Vogel) Yakovlev","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Estrada para Mata do Alaor.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00007119",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178","2019-05-06 11:55:46-03","UFU","HUFU","31343","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Amorim, E.H.; Mendes, S.; Arruda, R. & Fonseca, D.V.","515","2003","01","17",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 2,5 m. Cálice creme, corola e filete brancos, antera marrom.","HUFU00007127",NA,NA,"(Vogel) Yakovlev","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Gerônimo.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00007127",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2179","2019-05-06 11:55:46-03","UFU","HUFU","29087","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Amorim, E.H.; Mendes, S.; Oliveira, A.P. & Duarte, P.C.","291","2002","10","26",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ca. de 1,5 m. Cálice verde, corola e estames brancos.","HUFU00007099",NA,NA,"(Vogel) Yakovlev","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Gerônimo.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00007099",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2180","2019-05-06 11:55:46-03","UFU","HUFU","31293","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Amorim, E.H.; Mendes, S.; Arruda, R. & Fonseca, D.V.","462","2003","01","16",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto 1 m. Vagens esverdeadas.","HUFU00007125",NA,NA,"(Vogel) Yakovlev","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Macega.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00007125",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2181","2019-05-06 11:55:47-03","UFU","HUFU","35540","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Hattori, E.K.O.; Amorim, E.H. & Fleury-Silva, H.R.","116","2003","12","05",NA,"Brasil","Minas Gerais",NA,NA,"Árvore ca. de 7 m. Cálice verde, corola e filetes alvos.; Transição Mata-Cerrado.","HUFU00007133",NA,NA,"(Vogel) Yakovlev","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Trilha dos Primatas.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00007133",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2182","2019-05-06 11:55:47-03","UFU","HUFU","36967","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Amorim, E.H.; Hattori, E.K.O. & Barbosa, J.M.","938","2004","05","01",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto 1,5 m. Cálice verde, corola creme.","HUFU00007134",NA,NA,"(Vogel) Yakovlev","Perdizes","Estação Ambiental Galheiro, Península","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00007134",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2183","2020-08-04 12:47:56-03","UFU","HUFU","4693","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Arantes, A.A.A.; et al.","64","1993","10","06",NA,"Brasil","Minas Gerais",NA,NA,"Arbóreo, ca. 8,0 m. Pétalas creme-esverdeadas, anteras avermelhadas.; Borda do cerradão.","HUFU00009336",NA,NA,"(Vogel) Yakovlev","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00009336",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2184","2019-05-06 11:55:46-03","UFU","HUFU","2778","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Martins, S.M.","34","1988","11","26",NA,"Brasil","Minas Gerais",NA,NA,"Flores creme em cachos.","HUFU00007120",NA,NA,"(Vogel) Yakovlev","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00007120","Barbosa, A.A.A.","58223","auto",NA,NA,NA,NA,"1988","11","26",NA,NA,NA,NA,NA
"2185","2019-05-06 11:55:47-03","UFU","HUFU","50759","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Silva, C.I.","s.n.","2007","10","30",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUFU00007132",NA,NA,"(Vogel) Yakovlev","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00007132",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2186","2019-05-06 11:55:47-03","UFU","HUFU","45088","S","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Barbosa, A.A.A.; Oliveira, P.E.A.M.; Augusto, S.C.; Silva, C.I. & Alvarenga, P.E.F.","s.n.","2004","11","05",NA,"Brasil","Minas Gerais",NA,NA,"Flor creme.; Cerrado.","HUFU00007107",NA,NA,"(Vogel) Yakovlev","Uberlândia","Fazenda Três Irmãos, Rodovia BR 497, km 29/30, Uberlândia - Prata.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00007107","Barbosa, A.A.A.","58223","auto",NA,NA,NA,NA,"2004","11","05",NA,NA,NA,NA,NA
