"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","year","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","class","order","continentOcean","preparationType","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"273","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","5449",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/24-11-1988",NA,NA,NA,"H. Q. Boudet Fernandes","Brasil","Espírito Santo","Santa Teresa","-40.632778","-19.915","40W37'58","19S54'54","Álcool","MBML005449",NA,"2633","1988","11","24","Valsugana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","29274",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","H.Q.Boudet Fernandes/1994",NA,NA,NA,"L. D. Thomaz","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","Altura 14m, PAP 31cm, caule interno branco, com frutos.","MBML029274",NA,"1748","1992","12","09","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","15436",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","H.Q.B.Fernandes/22-10-2001",NA,NA,NA,"M. das G. Costa Silva; et al","Brasil","Bahia","Una","-39.083333","-15.15","39W5'","15S9'","Planta com 4,0m alt. Até inserção das bainhas de cor vinácea. Folhas medindo 2,20m e bainha com 1,0m compr. Frutos maduros de cor preta, em inflorescência composta de 71 raquilas. DAP 7,8 cm.","MBML015436",NA,"4","2001","09","12","ESMAI/CEPLAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","15437",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","H.Q.B.Fernandes/22-10-2001",NA,NA,NA,"M. das G. Costa Silva; et al","Brasil","Bahia","Una","-39.083333","-15.15","39W5'","15S9'","Palmeira no estágio de tamanho classificado como jovens 1. Coletada embaixo de uma palmeira juçara com 12m alt. Até inserção das folhas, apresentando 13 folhas verdes; DAP 9,55cm; DAS 12,7; DAC 10,30. Folhas de cor verde acobreado.","MBML015437",NA,"2","2001","09","01","ECOPARQUE de Una",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","15438",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","H.Q.B.Fernandes/22-10-2001",NA,NA,NA,"M. das G. Costa Silva; et al","Brasil","Bahia","Una","-39.083333","-15.15","39W5'","15S9'","Palmeira medindo 6,20m alt., com 10 folhas de 3,30m compr.; bainha vinácea, medindo ca. 1,13m. Inflorescência com flores masculinas vermelho ocre e flores femininas creme com nuances vermelho escuro tendendo a vináceo, distribuídas em","MBML015438",NA,"1","2001","09","12","ECOPARQUE de Una",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","18247",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"R.R. Vervloet; et al","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27","Planta com 10m, beira de rocha, meia encosta, dossel 10m, vegetalção tipo capoeira, frutos de cor verde oliva, altitude 900m.","MBML018247",NA,"1256","2002","10","17","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","18357",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"R.R. Vervloet; et al","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27","Planta com 10m de altura, topo de morro, dossel 20m, frutos imaturos de cor vinho, bainha das folhas de cor verde, folhas com 2,50m de comprimento por 1,25m de largura na parte mediana, altitude 825m.","MBML018357",NA,"1162","2002","10","08","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","20229",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","H.Q.Boudet Fernandes/2003",NA,NA,NA,"H. Q. Boudet Fernandes; et al","Brasil","Espírito Santo","Santa Maria de Jetibá","-40.676944","-20.096389","40W40'37","20S5'47","Arborescente, 12m de altura x 10cm de diâmetro. Folha: raque 2m, pares de foliolos - 60. Frutos sub-maduros. (parecela 6, indivíduo 293).","MBML020229",NA,"3298","2003","02","27","Caramuru, Sítio Jetibá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-09-16 13:16:23-03","MBML","MBML-HERBARIO","23286",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","H.Q.B. Fernandes & A. Marcato",NA,NA,NA,"H. Q. Boudet Fernandes; et al","Brasil","São Paulo","Ubatuba","-45.1225","-23.409444","45W7'21","23S24'34","Arborescente, ca. 10m. Estipe 8m X 8,5cm. Folhas 11. Bainha 1- 1,1m, pecíolo 3cm, raque 255 e 246 cm. Folíolos 64 e 68 pares, o mediano (70X2,5) e (69x3) cm. Inflorescência infrafoliar, 130 ramosa; pedúnculo 10cm, raque 50cm. Profilo 1","MBML023286",NA,"3244","1998","11","17","Estação Experimental de Agronomia de Ubatuba, Cava da Escravidão, trilha em mata secundária em bom estado de preservação, ca. 10-80 m/s.m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","5409",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"H. Q. Boudet Fernandes","Brasil","Espírito Santo","Santa Teresa","-40.632778","-19.915","40W37'58","19S54'54","Álcool","MBML005409",NA,"2635","1988","11","24","Valsugana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-09-16 13:16:23-03","MBML","MBML-HERBARIO","23295",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","H. Q. Boudet Fernandes",NA,NA,NA,"H. Q. Boudet Fernandes; et al","Brasil","São Paulo","Ubatuba","-45.1225","-23.409444","45W7'21","23S24'34","Arborescente, 9m, estipe solitário 8m X 8,5 cm. Folhas 11 contemporâneas, com 67 pares de folíolos; raque 2,45m. Inflorescência, 3, infra-foliar; raque 63 cm, pedúnculo 7cm; frutos submaturos, verdes. Nome popular; juçara.","MBML023295",NA,"3383","2005","03","08","Estação Experimental do IAC, Cava da Escravidão. Floresta secundária em estágio avançado, entremeada por experimentos silviculturais. Altitude: 20 m/s.m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","26785",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","V. Demuner & L.F.S. Magnago","2006","02","08","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","Brasil","Espírito Santo","Marilândia","-40.551111","-19.348333","40W33'4","19S20'54","Árvore 12m, DAP 15cm, flores femininas esbranquiçadas. Interior de mata, pedregosa na base de afloramentos rochosos (Gruta a base da mata).","MBML026785",NA,"1710","2006","01","19","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","26994",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","V. Demuner & L.F.S. Magnago, 06-jun-06","2006","06","06","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","Brasil","Espírito Santo","Águia Branca","-40.825833","-18.890278","40W49'33","18S53'25","Árvore 10m, frutos verdes. Interior de mata, beira de riacho","MBML026994",NA,"2407","2006","06","06","Águas Claras, Escola Agroecológica","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","27291",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","V. Demuner & L.F.S. Magnago, 23-ago-06","2006","08","23","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","Brasil","Espírito Santo","Governador Lindenberg","-40.463333","-19.275833","40W27'48","19S16'33","Árvore 6m, frutos maduros roxos. Vegetação secundária.","MBML027291",NA,"2730","2006","08","23","Pedra de Santa Luzia, prop.: Firmino Sottele","350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","27951",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","L.F.S. Magnago e V. Demuner, 1/2/2006","2006","02","01","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","Brasil","Espírito Santo","Águia Branca","-40.825833","-18.890278","40W49'33","18S53'25","Unicaule com 8m de alt. Frutos pretos. Beira de uma nascente. Mata.","MBML027951",NA,"571","2006","02","01","Aguas Claras, Escola Agroecológica.","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","29271",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","H.Q.Boudet Fernandes/1994",NA,NA,NA,"L. D. Thomaz","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","Altura 10m, PAP 34cm, com botões.","MBML029271",NA,"1744","1993","06","01","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","29276",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","H.Q.Boudet Fernandes/1994",NA,NA,NA,"L. D. Thomaz","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","Altura 14m, Pap 41cm, caule interno branco. Estéril.","MBML029276",NA,"1743","1993","05","12","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","31124",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","V. Demuner & R. R. Vervloet 15/08/2007","2007","08","15","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","Brasil","Espírito Santo","Águia Branca","-40.814444","-18.875556","40W48'52","18S52'32","Estipe 6,5m, flores e botões de cor branca. Folha: Bainha 90cm, pecíolo 25cm, raque 2m, 59 pares de folíolos.","MBML031124",NA,"3194","2007","08","15","Aguas Claras. Zequinha","350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","31977",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","V. Demuner, 07-11-2007","2007","11","07","V. Demuner; T. A. Cruz e R. R. Vervloet.","Brasil","Espírito Santo","Governador Lindenberg","-40.465556","-19.288056","40W27'56","19S17'17","Árvore 12m, Dap 18cm, botões florais femininos, flores masculinas brancas, bainha 60cm, pecíolo 40cm, 72 pares de folíolos. Interior de mata secundária.","MBML031977",NA,"4507","2007","11","07","Pedra de Santa Luzia, prop.: Firmino Sottele","420","420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","36372",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"R. C. Forzza; et al","Brasil","Espírito Santo","Cariacica","-40.525","-20.267778","40W31'30","20S16'4",NA,"MBML036372",NA,"5300","2008","07","22","Reserva Biológica Duas Bocas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","4335",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/Nov.1987",NA,NA,NA,"H. Q. Boudet Fernandes","Brasil","Espírito Santo","Linhares","-40.063611","-19.1375","40W3'49","19S8'15","Arbusto 4m, solitária, estipe liso? 6cm de diâmetro; folíolos inseridos em 1 plano; estéril; nome vulgar: palmito-doce.","MBML004335",NA,"2218","1987","09","19","Reserva Florestal, CVRD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","4336",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/22-12-1989",NA,NA,NA,"H. Q. Boudet Fernandes","Brasil","Espírito Santo","Linhares","-40.063611","-19.1375","40W3'49","19S8'15","Arborescente 7m, cespitosa; folhas, 10 contemporâneas, raque 1,73m pecíolo 37cm, bainha 95cm, folíolos pêndulos inseridos em 1 plano; espádice infrafoliar com flores e frutos jovens, flor feminina amarela e masculina rosa. Nome vulgar:","MBML004336",NA,"2219","1987","09","21","Reserva Florestal, CVRD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","5287",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/Set.1988",NA,NA,NA,"H. Q. Boudet Fernandes","Brasil","Espírito Santo","Santa Teresa","-40.589167","-19.922222","40W35'21","19S55'20","Álcool","MBML005287",NA,"2520","1988","09","09","Santo Antônio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","5303",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/22-12-1989",NA,NA,NA,"L. Kollmann","Brasil","Espírito Santo","Santa Teresa","-40.6","-19.936111","40W36'0","19S56'10","Planta de 20m com 20cm de diâmetro, bot]ao floral roxo, fruto verde escuro. Planta derrubada por ventania, herb/alccol/xiloteca, carpoteca.","MBML005303",NA,"41","1988","10","31","Museu de Biologia Mello Leitão, Parque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","5388",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/22-12-1989",NA,NA,NA,"H. Q. Boudet Fernandes","Brasil","Espírito Santo","Santa Teresa","-40.632778","-19.915","40W37'58","19S54'54","Arvoreta 6m, botões florais e flores brancas. Interior de mata.","MBML005388",NA,"2634","1988","11","24","Valsugana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-07-24 17:21:14-03","MBML","MBML-HERBARIO","5600",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/Abril.1989",NA,NA,NA,"H. Q. Boudet Fernandes; et al","Brasil","Rio de Janeiro","Nova Friburgo","-42.516667","-22.433333","42W31'","22S26'","Frequente 8m, solitária, caule, obscuramente fissurado cinzento. Folha: 15 contemporâneas, patentíssima arqueada, indumento castanho escuro. Bainha comprimento 106cm, verde escura. Pecíolo comprimento 3cm, raque comprimento 180cm, folí","MBML005600",NA,"2759","1989","04","20","Distr. de Macaé de Cima, nascente do Rio das Flores (Fazenda Muller) área do inventário, parcela 1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","5625",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. Boudet Fernandes/1989",NA,NA,NA,"H. Q. Boudet Fernandes","Brasil","Espírito Santo","Santa Teresa","-40.632778","-19.915","40W37'58","19S54'54","Informações transcritas do banco de dados, material não localizado no inventário de 2010","MBML005625",NA,"2768","1989","05","24","Valsugana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","5630",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/15-06-1989",NA,NA,NA,"H. Q. Boudet Fernandes","Brasil","Espírito Santo","Santa Maria de Jetibá","-40.924167","-20.176944","40W55'27","20S10'37","Álcool","MBML005630",NA,"2778","1989","06","15","Garrafão e A. P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","5641",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","H. Q. B. Fernandes/15-06-1989",NA,NA,NA,"H. Q. Boudet Fernandes","Brasil","Espírito Santo","Santa Maria de Jetibá","-40.924167","-20.176944","40W55'27","20S10'37","Arbustiva 6m. Estipe 4m x 7cm. Folhas 12 contemporâneas, horizontalmente patentes. Bainha verde, cerca de 80cm, pecíolo 4cm. Raque 146cm. Folíolo 64 pares pouco deflexos. Inflorescência jovem envolta no prófilo, este de cor verde. In á","MBML005641",NA,"2777","1989","06","15","Garrafão e A. P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","5806",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/Nov.1989",NA,NA,NA,"H. Q. Boudet Fernandes; et al","Brasil","Espírito Santo","Linhares","-40.063611","-19.1375","40W3'49","19S8'15","Arborescente, 8m, 5 cespitosa. Raque 1,8m, pecíolo 50cm, bainha 1m. Folíolos regularmente dispostos em 1 plano, 52 pares. Maior parte da população cespitosa e ocorrendo restritamente à várzea. Inflorescência amarela com flores masculin","MBML005806",NA,"2891","1989","11","03","Reserva Florestal, CVRD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","6131",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Martius",NA,NA,NA,NA,"H. Q. Boudet Fernandes","Brasil","Espírito Santo","Linhares","-40.063611","-19.1375","40W3'49","19S8'15","Arborescente 9m, estipe 7,5m X 7cm, casca lisa, cinza, folha com bainha verde claro-amarelada ca 70cm, pecíolo pendulosos com nervura principal amarelada, 60 pares espádice amarelo com base verde. Flores masculinas abertas, visitadas p","MBML006131",NA,"3074","1990","11","14","Reserva Florestal, CVRD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-09-17 15:32:39-03","MBML","MBML-HERBARIO","6525",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/26-01-1994",NA,NA,NA,"H. Q. Boudet Fernandes; et al","Brasil","Espírito Santo","Atílio Vivácqua","-41.209444","-21.005556","41W12'34","21S0'20","Arporescente, caule solitário 4m de altura X 7,5cm de diâmetro, 13 folhas contemporâneas, estéril.","MBML006525",NA,"3098","1994","01","26","base da Serra Linda Aurora, Fazenda Oriente, ca. De 5 Km da BR101, indo para A. Vivaqua. Altitude aproximada 550 m/s.m.. Floresta pluvial tropical de encosta. Capoeirão, orla da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-09-16 13:16:23-03","MBML","MBML-HERBARIO","7602",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Martius",NA,NA,NA,NA,"H. Q. Boudet Fernandes; et al","Brasil","São Paulo","Sete Barras","-48.033333","-24.266667","48W2'","24S16'","Arborescente. Estipe solitário, 8m x 11cm. Folha: 14 contemporâneas; bainha 115cm, verde escura; pecíolo 5cm; raque 307-321 cm; folíolos, 74-76 pares, o mediano 78 x 2.6-3 cm. Inflorescência castanho avermelhada, intrafoliar com frutos","MBML007602",NA,"3227","1997","07","25","Bacia do rio Saibadela, Parque Estadual Intervales. Ca. 24º16'S, 48º02'W Gr. Altitude ca. 100-270m/s.m. Trilha do Quilombo (ou do Araçá)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-09-16 13:16:23-03","MBML","MBML-HERBARIO","7626",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Martius",NA,NA,NA,NA,"H. Q. Boudet Fernandes; Luiz A.F.Matthes, A.C.Marcato e R.Belinello (com J.Vieira e A.Jorge)","Brasil","São Paulo","Sete Barras","-48.033333","-24.266667","48W2'","24S16'","Arborescente. Estipe solitário 10m x 13cm. Folha: 12 contemporâneas; bainha 120cm, verde-escura; pecíolo 2cm; raque 258-270cm; folíolos, 65-67 pares, o mediano 74-80 x 3.3-3.4cm. Inflorescência amarelada, intrafoliar; pedúnculo ca. 4cm","MBML007626",NA,"3228","1997","07","25","Bacia do rio Saibadela, Parque Estadual Intervales. Ca. 24º16'S, 48º02'W Gr. Altitude ca. 100-270m/s.m. Trilha do Quilombo (ou do Araçá)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","92",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Martius","H. Q. B. Fernandes/26-11-1985",NA,NA,NA,"W. Boone","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","Porte arbóreo, 6m, frutos jovens, solo escuro, altitude aproximada, 700m.","MBML000092",NA,"146","1984","05","15","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","93",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","H. Q. B. Fernandes/26-11-1985",NA,NA,NA,"W. Boone","Brasil","Espírito Santo","Santa Teresa","-40.6075","-19.931389","40W36'27","19S55'53","Árvore com 12m, 15 cm de diâmetro, anéis pouco evidentes no estipe, frutos quase totalmente amadurecidos, nome vulgar: palmiteiro, juçara.","MBML000093",NA,"404","1985","04","23","Estação Biológica Caixa D'Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","28547",NA,"Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","L.F.S. Magnago e V. Demuner, 6/1/2006","2006","01","06","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","Brasil","Espírito Santo","Santa Leopoldina","-40.468333","-20.339167","40W28'6","20S20'21","Estipe 6m de alt. DAP 9cm. Frutos imaturos verdes. Beira do Corrego.","MBML028547",NA,"492","2006","01","05","Fazenda Caioaba, propr.:Virloni, Mata de várzea.","150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","18356",NA,"Plantae","Palmae","Euterpe","espiritosantensis","Euterpe espiritosantensis","H.Q.B.Fern.",NA,NA,NA,NA,"R.R. Vervloet; et al","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27","Planta com 10m, topo de morro, dossel 10m, solo arenoso, flores de cor vinho, antera amarelada, frutos maduros de cor vinho, bainha amarelada, folha com 2,5m de comprimento por 1,5m de largura, altitude 900m.","MBML018356",NA,"1178","2002","10","08","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","29272",NA,"Plantae","Palmae","Euterpe","espiritosantensis","Euterpe espiritosantensis","H.Q.B.Fern.","H.Q.Boudet Fernandes/1994",NA,NA,NA,"L. D. Thomaz","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","Altura 4m, PAP 21cm, com frutos.","MBML029272",NA,"1751","1992","09","29","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","29273",NA,"Plantae","Palmae","Euterpe","espiritosantensis","Euterpe espiritosantensis","H.Q.B.Fern.","H.Q.Boudet Fernandes/1994",NA,NA,NA,"L. D. Thomaz","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","Altura 15m, PAP 32cm, com frutos.","MBML029273",NA,"1752","1993","04","14","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","5288",NA,"Plantae","Palmae","Euterpe","espiritosantensis","Euterpe espiritosantensis","Fernandes","H. Q. B. Fernandes/Out.-1989",NA,NA,NA,"H. Q. Boudet Fernandes","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","Solitária, 15m, estipe 13m X 11cm, com estrias de 2 X 2mm (larg, X prof.), casca castanho avermelhada, folha: 9 contemporâneas, raque 2,15m, pecíolo 75cm, bainha 1m amarelada, folíolos: 64 pares o par mediano com 78cm X 3,1cm, formando","MBML005288","MBML005288_1 MBML005288_2 MBML005288_3 MBML005288_4 MBML005288_5 MBML005288_6 MBML005288_7","2543","1988","09","19","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PARATIPO"
"314","2020-07-10 09:48:41-03","MBML","MBML-HERBARIO","5289",NA,"Plantae","Palmae","Euterpe","espiritosantensis","Euterpe espiritosantensis","Fernandes","H. Q. B. Fernandes/Out.-1989",NA,NA,NA,"H. Q. Boudet Fernandes","Brasil","Espírito Santo","Santa Teresa","-40.589167","-19.922222","40W35'21","19S55'20","Estipe solitário, 8m X 15cm, casca com anéis obscuros e estrias evidentes, estas com 2 X 2mm (largura X profundidade), parda, castanho-avermelhada subsuperficialmente Crowshaft amarelado. Folhas, 10 contemporâneas, patente deflexas,","MBML005289","MBML005289_1 MBML005289_10 MBML005289_2 MBML005289_3 MBML005289_4 MBML005289_5 MBML005289_6 MBML005289_7 MBML005289_8 MBML005289_9","2519","1988","09","09","Santo Antônio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PARATIPO"
