"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"99","2019-11-21 14:31:13-03","UFJF","CESJ","42156 A","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"M.B. Oliveira; et al.","América do Sul","Brasil",NA,NA,"Estrada com solo arenoso/pedregoso. Solo úmido. Alt: 910 m. Flores amarelo-pardo. Melifera.","CESJ42156A","Angiosperma",NA,"D.C.","F.R.G. Salimena","s.n.,","2003","12","24","Minas Gerais",NA,"-45.2957992553711","-21.8521995544434","CESJ42156A CESJ42156A_1","Cambuquira",NA,NA,"2003",NA,NA,NA,NA,"15166","auto",NA,NA,NA,NA
"100","2019-11-21 14:31:13-03","UFJF","CESJ","223","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"L. Roth","América do Sul","Brasil",NA,NA,NA,"CESJ000223","Angiosperma",NA,"D.C.","D.B.Pickel","CESJ223","1953","02","05","Minas Gerais",NA,"-43.3502998352051","-21.7642002105713","CESJ000223 CESJ000223_1","Juiz de Fora",NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA
"101","2019-11-21 14:31:13-03","UFJF","CESJ","67116","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"F.R.G. Salimena; M. Altomare; R.B. Andrade; A. Cabral; G.A.P. Ramos; C.C. Freitas; P.T. Silva","América do Sul","Brasil",NA,NA,"Arbusto, ca. 1 m alt., capítulos amarelos, folhas discolores.","CESJ067116","Angiosperma",NA,"D.C.","P.T. Silva","3938","2015","12","14","Minas Gerais","Jardim Botânico de Juiz de Fora, Próximo à casa sustentável.","-43.3502998352051","-21.7642002105713","CESJ067116","Juiz de Fora",NA,NA,"2016","01",NA,NA,NA,"36144","auto",NA,NA,NA,NA
"102","2019-11-21 14:31:13-03","UFJF","CESJ","20191","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"L. Krieger","América do Sul","Brasil",NA,NA,"Subarbusto, invasora, flores amarelas. Casca fibrosa, fornece fibras para cordas e sacaria. Planta usada para vassouras rudes.","CESJ020191","Angiosperma",NA,"D.C.",NA,"CESJ20191","1984","03","31","Minas Gerais",NA,"-44.2616996765137","-21.1355991363525","CESJ020191","São João Del Rei",NA,NA,NA,NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA
"103","2019-11-21 14:31:13-03","UFJF","CESJ","20265","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"L. Krieger","América do Sul","Brasil",NA,NA,"subarbusto com aprox. 2m","CESJ020265","Angiosperma",NA,"D.C.",NA,"CESJ20265","1984","01","30","Minas Gerais",NA,"-44.2616996765137","-21.1355991363525","CESJ020265","São João Del Rei",NA,NA,NA,NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA
"104","2021-04-07 11:41:16-03","UFMS","CGMS","44577","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"A. Pott; O.B. Carpanezzi",NA,"Brasil",NA,NA,"Flor esverdeada. Início floração. Rebrota das raízes após geada. Bracatinga = Mimosa scabrella Benth. Habitat: Sucessão secundária, 1° ano, com milho-feijão após Bracatinga. Relevo acidentado. Habito: Erva ereta, não ramificada, 1,","CGMS1074542",NA,NA,"DC.","A. Pott","5900","1991","03","25","Paraná","Experimento de regeneração de Bracatinga, propriedade de Adir Bandeira, Antinha.","-49.1166667","-25.1666667",NA,"Bocaiúva do Sul","920","920",NA,NA,NA,"-49,1166667","-25,1666667",NA,NA,NA,NA,NA,NA
"105","2021-04-07 11:41:16-03","UFMS","CGMS","71395","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"M.R. Oliveira; A. Pott, J.P.S.P. Bento",NA,"Brasil",NA,NA,"Habitat: Campo aberto antropizado, com vegetação de pasto e ervas arbustos e poucas arvores nativas da região Habito: Erva, 0.35m","CGMS1104173",NA,NA,"DC.",NA,"93","2018","11","01","Mato Grosso do Sul","Parque Nacional da Serra da Bodoquena,fazenda Harmonia, area aberta com cobertura vegetal também para pasto.","-56.7286111","-21.2541667",NA,"Porto Murtinho","522","522","2020",NA,NA,"-56,7286111","-21,2541667",NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:22:58-03","UNICAMP","UEC","103895","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Moraes, MD",NA,"Brazil",NA,NA,"Erva 1,5m, flores creme-esverdeadaas. A pleno Sol.; A pleno sol.","UEC101424","Magnoliopsida",NA,"A.DC.","Moraes, MD","265","1996","01","29","São Paulo","Planície litorânea de Picinguaba. Trilha da guarita.","-44.8","-23.333333","UEC101424","Ubatuba",NA,NA,NA,NA,NA,"-44.8","-23.333333",NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:22:58-03","UNICAMP","UEC","103896","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Moraes, MD",NA,"Brazil",NA,NA,"Erva gigante 3m, flores creme-esverdeadas. A pleno Sol.","UEC101423","Magnoliopsida",NA,"A.DC.","Moraes, MD","164","1995","10","23","São Paulo","Planície litorânea de Picinguaba. Trilha da guarita.","-44.866667","-23.333333","UEC101423","Ubatuba",NA,NA,NA,NA,NA,"-44.866667","-23.333333",NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:22:58-03","UNICAMP","UEC","118213","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Bertoncini, AP; Bertoncini, MP",NA,"Brazil",NA,NA,"Arbusto, 2,0m de altura, casca lisa, inflorescência amarelada.","UEC101420","Magnoliopsida",NA,"A.DC.","Bertoncini, AP","1101","1999","12","08","São Paulo","Aldeia Guarani","-49.316667","-22.166667","UEC101420","Avaí",NA,NA,"1999","12",NA,"-49.316667","-22.166667",NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:22:58-03","UNICAMP","UEC","176389","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Moraes, MD",NA,"Brazil",NA,NA,"Erva gigante 3m, flores creme-esverdeadas. A pleno Sol.","UEC101414","Magnoliopsida",NA,"A.DC.","Moraes, MD","164","1995","10","23","São Paulo","Planície litorânea de Picinguaba. Trilha da guarita.","-44.866667","-23.333333","UEC101414","Ubatuba",NA,NA,NA,NA,NA,"-44.866667","-23.333333",NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:22:58-03","UNICAMP","UEC","2353","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Gibbs, PE",NA,"Brazil",NA,NA,"Plant 1m.; Hillside with disturbe vegetation.","UEC101416","Magnoliopsida",NA,"A.DC.",NA,"4091","1977","01","02","Minas Gerais","Ca. 8 km from Ouro Preto., on the rood to Belo Horizonte.",NA,NA,"UEC101416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:22:58-03","UNICAMP","UEC","2354","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hatschbach, G",NA,"Brazil",NA,NA,"arbusto 1,5m, flor creme.","UEC101430","Magnoliopsida",NA,"A.DC.","Hatschbach, G","39297","1976","11","20","Paraná","Rod. PR-092",NA,NA,"UEC101430","Calógeras",NA,NA,"1977","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:22:58-03","UNICAMP","UEC","63857","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Botter, KR",NA,"Brazil",NA,NA,"Erva arbustiva, com até 1,40 metros de altura. Sementes presentes em maio. É muito apreciada pelo gado e animais de criação (cabra, cavalo). Gosto é amargo, podendo conter substâncias medicinais. Habita beira de estradas e restos cultu","UEC101433","Magnoliopsida",NA,"A.DC.",NA,"24245","1991","05","27","São Paulo","Capão Bonito / Guapiara, Divisa. Sítio Alegre.",NA,NA,"UEC101433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:22:58-03","UNICAMP","UEC","32122","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Gavilanes, ML",NA,"Brazil",NA,NA,"Erva de base lenhosa. Altura +/- 1,70 m; flores amareladas. Invasora de áreas cultivadas.; Cerrado.","UEC101431","Magnoliopsida",NA,"A.DC.",NA,"1019","1983","10","30","Minas Gerais",NA,"-44.8711013793945","-21.3169002532959","UEC101431","Itumirim",NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA
"114","2020-02-10 17:49:43-03","UNICAMP","UEC","104016","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Amaral, MCE; Bittrich, V",NA,"Brazil",NA,NA,NA,"UEC101428","Magnoliopsida",NA,"A.DC.","Magenta, M","991","1999","01","02","São Paulo","Cerrado perturbado próximo à Chácara Sperancini.","-47.2599983215332","-23.5300006866455","UEC101428","Alumínio",NA,NA,"1999","03",NA,NA,NA,"9250","auto",NA,NA,NA,NA
"115","2021-03-01 16:22:58-03","UNICAMP","UEC","21317","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Meira Neto, JAA; Bernacci, LC; et al.",NA,"Brazil",NA,NA,"Subarbusto com 2 metros, capítulos verde-amarelados, na beira da mata.","UEC101421","Magnoliopsida",NA,"A.DC.","Magenta, M","21317","1987","11","16","São Paulo","Fazenda Grota Funda.","-46.5499992370605","-23.1100006103516","UEC101421","Atibaia",NA,NA,"1997","07","30",NA,NA,"21675","auto",NA,NA,NA,NA
"116","2020-02-10 17:49:43-03","UNICAMP","UEC","28802","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Paleari, LM",NA,"Brazil",NA,NA,NA,"UEC101418","Magnoliopsida",NA,"A.DC.",NA,"13170","1981","11","20","São Paulo","Cidade Universitária.","-47.060001373291","-22.8999996185303","UEC101418","Campinas",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"117","2021-03-01 16:22:58-03","UNICAMP","UEC","2352","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Carnielli, V; et al.",NA,"Brazil",NA,NA,"Subarbusto até 1,5 m. Capítulos amarelos.","UEC101432","Magnoliopsida",NA,"A.DC.",NA,"6518","1977","12","01","São Paulo","UNICAMP. Arredores do Instituto de Biologia.","-47.060001373291","-22.8999996185303","UEC101432","Campinas",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"118","2021-03-01 16:22:58-03","UNICAMP","UEC","89333","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Stehmann, JR; Sobral, M",NA,"Brazil",NA,NA,"Erva ereta, ca. 2m altura.","UEC101422","Magnoliopsida",NA,"A.DC.","Stehmann, JR","2232","1997","01","21","São Paulo","Estrada para São Carlos. Em beira de estrada.","-47.6100006103516","-21.8999996185303","UEC101422","Descalvado",NA,NA,NA,NA,NA,NA,NA,"24300","auto",NA,NA,NA,NA
"119","2021-03-01 16:22:58-03","UNICAMP","UEC","25485","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Lopes, BC",NA,"Brazil",NA,NA,"Subarbusto, cerca de 1,50 m de altura.","UEC101429","Magnoliopsida",NA,"A.DC.",NA,"11607","1980","10","29","São Paulo","Fazenda Campininha.","-46.9421997070312","-22.372200012207","UEC101429","Mogi Guaçu",NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA
"120","2021-03-01 16:22:58-03","UNICAMP","UEC","2351","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Leitão Filho, HF",NA,"Brazil",NA,NA,"Capítulos amarelos.","UEC101427","Magnoliopsida",NA,"A.DC.",NA,"6991","1978","01","31","São Paulo","Fazenda Campininha.","-46.9421997070312","-22.372200012207","UEC101427","Mogi Guaçu",NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA
"121","2021-03-01 16:22:58-03","UNICAMP","UEC","86753","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Bartolomeu, JG",NA,"Brazil",NA,NA,"Subarbusto coletada no pé da Serra.&nf;&nf;Cravorana, Vara de rojão.","UEC101425","Magnoliopsida",NA,"A.DC.","Hoehne, W","s.n.","1953","12","26","São Paulo",NA,"-46.6199989318848","-24.0799999237061","UEC101425","Mongaguá",NA,NA,NA,NA,NA,NA,NA,"12311","auto",NA,NA,NA,NA
"122","2020-02-10 17:49:43-03","UNICAMP","UEC","158977","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Sendulsky, T",NA,"Brazil",NA,NA,NA,"UEC032555","Magnoliopsida",NA,"A.DC.","Mattos, J","354","1966","10","20","São Paulo","10 km. south of center of city of SÃO PAULO, in grounds of the Instituto de Botânica, Parque do Estado.","-46.6300010681152","-23.5400009155273","UEC032555","São Paulo",NA,NA,"1976",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"123","2020-02-10 17:49:43-03","UNICAMP","UEC","158989","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Sendulsky, T",NA,"Brazil",NA,NA,NA,"UEC032567","Magnoliopsida",NA,"A.DC.","Barroso, GM","423","1966","11","01","São Paulo","10 Km south of center of city of São Paulo, in grounds of the instituto de Botânica, Parque do Estado.","-46.6300010681152","-23.5400009155273","UEC032567","São Paulo",NA,NA,"1979","12",NA,NA,NA,"53584","auto",NA,NA,NA,NA
"124","2021-03-01 16:22:58-03","UNICAMP","UEC","86752","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hoehne, W",NA,"Brazil",NA,NA,"Cravorana, Vara de rojão.","UEC101426","Magnoliopsida",NA,"A.DC.","Hoehne, W","s.n.","1941","11","13","São Paulo","Cidade Jardim.","-46.6300010681152","-23.5400009155273","UEC101426","São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"125","2021-03-01 16:22:58-03","UNICAMP","UEC","87058","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hoehne, W",NA,"Brazil",NA,NA,"Cravorana.","UEC101417","Magnoliopsida",NA,"A.DC.","Hoehne, W","s.n.","1948","10","28","São Paulo","Via Anhanguera.","-46.6300010681152","-23.5400009155273","UEC101417","São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"126","2020-02-10 17:49:43-03","UNICAMP","UEC","2355","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Silva, AF",NA,"Brazil",NA,NA,NA,"UEC101419","Magnoliopsida",NA,"A.DC.","Groth, D","9123","1978","07","27","São Paulo","Estação Experimental de Ubatuba.","-45.0699996948242","-23.4300003051758","UEC101419","Ubatuba",NA,NA,"1981","05","05",NA,NA,"34265","auto",NA,NA,NA,NA
"127","2019-11-05 16:43:33-03","UFOP","OUPR","1595","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"s.col.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Lisboa, M.A.","s.n.",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"1973","05","11",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-05 16:43:33-03","UFOP","OUPR","1598","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"s.col.",NA,"Indisponível",NA,NA,NA,NA,NA,NA,"DC.","Magalhães-Gomes, F.M.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-05 16:43:33-03","UFOP","OUPR","1599","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"s.col.",NA,"Indisponível",NA,NA,NA,NA,NA,NA,"DC.","Mondin, C.A.; Nakajima, J.N.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-05 16:43:33-03","UFOP","OUPR","1601","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Badini, J.",NA,"Brasil",NA,NA,"Beira da estrada. Subarbusto. Flores pálidas",NA,NA,NA,"DC.","Badini, J.","s.n.","1972",NA,NA,"Minas Gerais","Bento Rodrigues","-43.4160995483398","-20.377799987793",NA,"Mariana",NA,NA,"1974","07","17",NA,NA,"33524","auto",NA,NA,NA,NA
"131","2019-11-05 16:43:33-03","UFOP","OUPR","1600","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Badini, J.",NA,"Brasil",NA,NA,"Beira de estrada. s ubarbusto. Flores amarels",NA,NA,NA,"DC.","Badini, J.","s.n.",NA,NA,NA,"Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,"1972","03","16",NA,NA,"44599","auto",NA,NA,NA,NA
"132","2019-11-05 16:43:33-03","UFOP","OUPR","1597","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"s.col.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Lisboa, M.A.","s.n.",NA,NA,NA,"Minas Gerais","Botafogo, Margem da Estrada","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,"1972","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA
"133","2019-11-05 16:43:33-03","UFOP","OUPR","1596","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"s.col.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Damazio, L.B.","s.n.",NA,NA,NA,"Minas Gerais","Cachoeira do Campo","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA
"134","2019-11-05 16:43:33-03","UFOP","OUPR","1602","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Badini, J.",NA,"Brasil",NA,NA,"Campo. Subarbusto. Flores pálidas",NA,NA,NA,"DC.","Badini, J.","s.n.","1972",NA,NA,"Minas Gerais","Cachoeira do Campo","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,"1974","07","16",NA,NA,"44599","auto",NA,NA,NA,NA
"135","2019-11-05 16:43:33-03","UFOP","OUPR","1604","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Badini, J.; Silva, J.L. & Zurlo, M.A.",NA,"Brasil",NA,NA,"Campo. Subarbusto. Flores amareladas",NA,NA,NA,"DC.","Badini, J.","s.n.",NA,NA,NA,"Minas Gerais","Santo Antônio do Leite","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,"1976","09","30",NA,NA,"44599","auto",NA,NA,NA,NA
"136","2019-11-05 16:43:33-03","UFOP","OUPR","1603","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Badini, J.; Silva, J.L. & Zurlo, M.A.",NA,"Brasil",NA,NA,"Campo. Subarbusto. Flores amareladas",NA,NA,NA,"DC.","Badini, J.","s.n.",NA,NA,NA,"Minas Gerais","Santo Antônio do Leite","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,"1976","09","30",NA,NA,"44599","auto",NA,NA,NA,NA
"137","2019-01-17 11:24:05-02","PUCRS","MPUC","8935","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"C.S.A. Martins","South America","Brasil",NA,NA,NA,NA,NA,"Asterales","DC.","C.S.A. Martins",NA,"1996","11","14","RS","Espigão Alto, rio Uruguaí, junto a confluência dos rios Canoas e Pelotas","-51.4506667","-27.6711111",NA,"Barracão",NA,NA,NA,NA,NA,"-51.4506667000","-27.6711111000",NA,NA,"Magnoliopsida",NA,"1",NA
"138","2019-11-08 08:49:33-03","FURB","FURB","37888","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Funez, L.A.",NA,"Brasil",NA,NA,NA,"FURB26502",NA,NA,"DC.","Funez, L.A.","388","2012","02","24","Santa Catarina","Campus I - FURB.","-49.0788889","-26.9052778","FURB26502","Blumenau","38","38","2014","03","05","-49.0788889","-26.9052778",NA,NA,NA,NA,NA,NA
"139","2020-10-14 09:58:52-03","FURB","FURB","4929","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Gasper, A.L. de",NA,"Brasil",NA,NA,NA,"FURB01944",NA,NA,"DC.","Barbosa, E","302","2006","10","21","Paraná","Morro Capivari.","-48.8280556","-25.1266667","FURB01944","Campina Grande do Sul",NA,NA,"2007","12","01","-48.8280556","-25.1266667",NA,NA,NA,NA,NA,NA
"140","2020-10-14 09:58:52-03","FURB","FURB","53572","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.",NA,"Brasil",NA,NA,"fruto imaturo Habitat: borda da U.A. Habito: arbusto","FURB53572",NA,NA,"DC.","Funez, A.L.","206","2017","04","03","Santa Catarina","Rio Vermelho.","-50.7658333","-26.3730556","FURB53572","Irineópolis","820","820","2017","04",NA,"-50.7658333","-26.3730556",NA,NA,NA,NA,NA,NA
"141","2020-12-09 14:46:33-03","FURB","FURB","61890","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Oliveira, A.A. de",NA,"Brasil",NA,NA,"Capítulos amarelos; Pouco exsudato aquoso incolorlíquido, com odor.","FURB61890",NA,NA,"DC.","Bringel, J.B.","3792","2016","10","24","Paraná",NA,"-49.86","-23.94","FURB61890","Arapoti",NA,NA,"2017","05","25","-49.8600000","-23.9400000",NA,NA,NA,NA,NA,NA
"142","2021-03-16 17:50:23-03","UCS","HUCS","02990","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Kummrow, R.",NA,"Brasil",NA,NA,NA,NA,"Angiospermae","Asterales","DC.","Hatschbach, G.","2859","1987","01","19","Paraná","Arredores.","-49.2242012023926","-25.2917003631592",NA,"Colombo",NA,NA,"1987","05",NA,NA,NA,"13536","auto",NA,NA,NA,NA
"143","2019-08-16 08:38:26-03","UTFPR","HCF","26379","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"V.G. França",NA,"Brasil",NA,NA,"arbusto de 0,8 m alt., heliófita. População concentrada. Capítulos com brácteas involucrais verdes. Flores amarelas. Pólen amarelo. Cheiro de alecrim.",NA,NA,NA,"DC.","V.G. França","16","2013","05","25","SP","Parque Estadual do Jaraguá. Próximo ao","-46.767806","-23.459972",NA,"São Paulo","1085","1085","2014","07",NA,"46°46'04,1 W","23°27'35,9 S",NA,NA,NA,NA,NA,NA
"144","2019-08-16 08:38:26-03","UTFPR","HCF","15181","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"M.G. Caxambu",NA,"Brasil",NA,NA,"subarbusto heliófito, ca. 3 m. Flores amarelas.",NA,NA,NA,"DC.","J. Cordeiro","5607","2014","10","17","PR","Morro da Pedra Branca","-51.081778","-23.965528",NA,"Ortigueira","1204","1204","2015",NA,NA,"51°04'54,4 W","23°57'55,9 S",NA,NA,NA,NA,NA,NA
"145","2019-08-16 08:38:26-03","UTFPR","HCF","27696","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"A.A. de Oliveira",NA,"Brasil",NA,NA,"arbusto 1,8 m. Capítulos amarelos. Pouco exsudado aquoso incolor liquido, com odor. Conglomerado: 166 Subunidade: 4 Subparcela: 10 Árvore: 1RN.",NA,NA,NA,"DC.","J.B. Bringel","3792","2016","10","24","PR",NA,"-49.86","-23.94",NA,"Arapoti",NA,NA,"2017","05","23","49°51'36 W","23°56'24 S",NA,NA,NA,NA,NA,NA
"146","2019-08-16 08:38:26-03","UTFPR","HCF","21823","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"L.T. Dombrowski",NA,"Brasil",NA,NA,"arbusto frequente.",NA,NA,NA,"DC.","L.T. Dombrowski","3419","1971","04","06","PR",NA,"-49.0769004821777","-25.3656005859375",NA,"Quatro Barras",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA
"147","2020-06-18 10:55:39-03","UFRRJ","RBR","6060","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,NA,NA,"Brasil",NA,NA,NA,"RBR00006060",NA,NA,"DC.",NA,NA,"1938","07","08","Minas Gerais","80R. Art. Montada.","-45.9364013671875","-22.2299995422363","RBR00006060 RBR00006060_1","Pouso Alegre",NA,NA,NA,NA,NA,NA,NA,"20835","auto",NA,NA,NA,NA
"148","2020-06-29 09:29:24-03","UFRRJ","RBR","6061","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"H. Monteiro",NA,"Brasil",NA,NA,NA,"RBR00006061",NA,NA,"DC.",NA,"594","1934","01","26","Minas Gerais","Em terrenos incultos. (Floresta)","-43.937801361084","-19.9207992553711","RBR00006061","Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"149","2019-11-25 12:11:29-03","UFSM","SMDB","7502","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Esteves, R",NA,"Brasil",NA,NA,"Arbustiva 1,35 m de altura, flores cor creme.","SMDB007502",NA,NA,"DC.","Franco, GADC","s.n.","1988","12","20","São Paulo","Vila Albertina","-46.6300010681152","-23.5400009155273",NA,"São Paulo",NA,NA,"1994","06","08",NA,NA,"53584","auto",NA,NA,NA,NA
"150","2020-12-21 16:14:03-03","MBM","MBM","76889","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","maritima","Ambrosia maritima",NA,"Talavera, S.; et al.; et al.","Europe","Spain",NA,NA,NA,"MBM076889",NA,NA,"L.","Gallego, M.J.","s.n.","1981","10","09",NA,NA,NA,NA,"MBM076889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:14:03-03","MBM","MBM","151353","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Harley, R.M.; Hind, N.; Cavalcanti, T.B.; Hind, N.; Cavalcanti, T.B.","Southern America","Brazil",NA,NA,"Erva ereta até 2 m de altura. Caules verde-avermelhados. Brácteas involucrais verdes. Corola verde-amarelada.; Capoeira, beira de estrada.","MBM151353",NA,NA,"DC.","Hind, N.","26486","1988","11","17","Bahia",NA,"-41.216667","-13.583333","MBM151353","Barra da Estiva","720","720","1989","05",NA,"-41.216667","-13.583333",NA,NA,NA,NA,NA,NA
