"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","infraspecificEpithet","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"164","2021-03-16 17:54:31-03","UCS","HUCS","14870","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Smith, S.F.","2000","11",NA,"Scur, L.","1999","12","18","Brasil","Rio Grande do Sul","Caxias do Sul","Hotel Samura","-51.1794013977051","-29.1681003570557",NA,NA,"orla da capoeira",NA,NA,"Angiospermae","Poales",NA,"334",NA,"780","780",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"165","2021-03-16 17:54:31-03","UCS","HUCS","21402","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Cordeiro, J.",NA,NA,NA,"Cordeiro, J.","2002","10","01","Brasil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,"Doação Herbário MBM; planta ruderal",NA,NA,"Angiospermae","Poales",NA,"2054",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"166","2021-03-16 17:54:31-03","UCS","HUCS","30814","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Longui-Wagner","2011","08",NA,"Wasum, R.A.","2007","02","21","Brasil","Paraná","Antonio Olinto","Mina da CRM","-50.1972007751465","-25.9860992431641",NA,NA,"ICN 169607; campo",NA,NA,"Angiospermae","Poales",NA,"s.n.",NA,"300","300",NA,"22130","auto",NA,NA,NA,NA,NA,NA
"167","2021-03-16 17:54:31-03","UCS","HUCS","35270","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Setubal, R.",NA,NA,NA,"Setubal, R.","2006","01","26","Brasil","Rio Grande do Sul","Porto Alegre","Morro São Pedro -Espaço de Conservação Econsciência","-51.2299995422363","-30.0331001281738",NA,NA,"campo rupestre de topo de morro",NA,NA,"Angiospermae","Poales",NA,"621",NA,"160","160",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"168","2020-04-27 16:11:10-03","UFES","VIES","1764","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Gaio, J.","2013","01","17","Gaio, J.; Grizzon, M.","2013","01","05","Brasil","Rio Grande do Sul","Caxias do Sul","Propriedade Pante.","-51.1794013977051","-29.1681003570557",NA,NA,NA,"VIES001764","VIES001764",NA,NA,NA,"261",NA,"856","856",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"169","2019-08-16 08:40:36-03","UTFPR","HCF","8260","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","J. Cordeiro & V.C. Martin","2010",NA,NA,"M.G. Caxambu","2009","10","16","Brasil","PR","Ponta Grossa","Arredores","-49.937528","-25.190389","49°56'15,1 W","25°11'25,4 S","erva heliófita, cespitosa. Sementes arroxeadas.",NA,NA,NA,NA,NA,"2730",NA,"948","948",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-04 11:05:20-03","UFSM","SMDB","7163","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Pigatto, AGS","1999","09","26","Pigatto, AGS","1999","09","26","Brasil","Rio Grande do Sul","Alegrete","Estância São Manoel","-55.7919006347656","-29.7831001281738",NA,NA,NA,"SMDB007163",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA
"171","2020-11-04 11:05:20-03","UFSM","SMDB","3256","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Dorow, R","1990","11","20","Dorow, R","1990","11","20","Brasil","Rio Grande do Sul","Bagé","CNPO- Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,"SMDB003256",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA
"172","2020-11-04 11:05:20-03","UFSM","SMDB","1244","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Alvarez, A.F.",NA,NA,NA,"Alvarez, A.F.","1976","04","20","Brasil","Rio Grande do Sul","Porto Alegre","Hipódromo do Cristal","-51.2299995422363","-30.0331001281738",NA,NA,NA,"SMDB001244",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"173","2020-11-04 11:05:20-03","UFSM","SMDB","9860","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Dambros, VS; Grando, R",NA,NA,NA,"Grando, R; Dambros, VS","2002","03","23","Brasil","Rio Grande do Sul","Santa Maria","Campus- UFSM, Estrada lateral ao Jardim Botânico- Psicultura- colégio Politécnico, colégio Agrícola (estação 6)","-53.8069000244141","-29.6842002868652",NA,NA,"projeto flora do campus- ufsm","SMDB009860",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"174","2020-11-04 11:05:20-03","UFSM","SMDB","2769","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Canto-Dorow, T,S","1986","12",NA,"Canto-Dorow, T,S","1986","11",NA,"Brasil","Rio Grande do Sul","Santa Maria","Campo de Experimentos da Fitotecnia","-53.8069000244141","-29.6842002868652",NA,NA,NA,"SMDB002769",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"175","2020-11-04 11:05:20-03","UFSM","SMDB","9786","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Dambros, VS; Grando, R",NA,NA,NA,"Grando, R; Dambros, VS","2002","03","23","Brasil","Rio Grande do Sul","Santa Maria","Campus- UFSM, Centro de educação, terreno entre prédios 13 e 16, canteiros entree prédio 217 e 21 (estação 4)","-53.8069000244141","-29.6842002868652",NA,NA,"Projeto flora do campus- UFSM","SMDB009786",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"176","2020-11-19 17:20:36-03","UFSM","SMDB","17033","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Scherer, HJ","2016","04","19","Scherer, HJ","2014","08","26","Brasil","Rio Grande do Sul","Santa Maria","Morro Pedra do Lagarto, Distrito de Santo Antão","-53.8069000244141","-29.6842002868652",NA,NA,"Espiguetas arroxeadas, lanceoladas. Material testemunho de trabalho de Conclusão do Curso de Ciências Biológicas / Bacharelado - UFSM. Aluna Hulia J. Sherer. Orientadora Profa. Dra. Liliana Essi","SMDB017033",NA,NA,NA,NA,"18",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"177","2020-11-19 17:20:36-03","UFSM","SMDB","17032","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Scherer, HJ","2016","04","19","Scherer, HJ","2014","08","26","Brasil","Rio Grande do Sul","Santa Maria","Morro Pedra do Lagarto, Distrito de Santo Antão","-53.8069000244141","-29.6842002868652",NA,NA,"Bainhas foliares densamente pilosas. Material testemunho de trabalho de Conclusão do Curso de Ciências Biológicas / Bacharelado - UFSM. Aluna Hulia J. Sherer. Orientadora Profa. Dra. Liliana Essi","SMDB017032",NA,NA,NA,NA,"17",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"178","2020-11-19 17:20:36-03","UFSM","SMDB","17078","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Scherer, HJ","2016","04","27","Scherer, HJ","2014","10","08","Brasil","Rio Grande do Sul","Santa Maria","Morro Pedra do Lagarto, Distrito de Santo Antão","-53.8069000244141","-29.6842002868652",NA,NA,"Cariopse castanha, arredondada no ápice e truncada na base. Material testemunho de trabalho de Conclusão do Curso de Ciências Biológicas / Bacharelado - UFSM. Aluna: Hulia J. Scherer. Orientadora: Profa. Dra. Liliana Essi","SMDB017078",NA,NA,NA,NA,"82",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"179","2020-11-04 11:05:20-03","UFSM","SMDB","10561","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Santos, V","2008","01","25","Santos, V","2007","01","17","Brasil","Rio Grande do Sul","Santa Maria","UFSM, Campus Camobi, Jardim Botânico","-53.8069000244141","-29.6842002868652",NA,NA,"Projeto: Composição florística do componente herbáceo do Jardim Botânico da UFSM, Rio Grande do Sul. Aluna: Vanessa Terra dos Santos. Orientadora: Thais Scotti do Canto-Dorow.","SMDB010561",NA,NA,NA,NA,"413",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:40:21-03","MBM","MBM","190441","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Moure, J.",NA,NA,NA,"Brazil","Paraná","Almirante Tamandaré","Almirante Tamandaré","-49.310001373291","-25.3246994018555",NA,NA,NA,"MBM190441",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:40:21-03","MBM","MBM","260391","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Smith, S.F.",NA,NA,NA,"Scur, L.",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","Hotel Samuara","-51.1794013977051","-29.1681003570557",NA,NA,NA,"MBM260391","MBM260391",NA,NA,NA,"334","Southern America",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:40:21-03","MBM","MBM","113343","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Hagelund, K.",NA,NA,NA,"Brazil","Rio Grande do Sul","Giruá","Guaja Sodol","-54.3497009277344","-28.028299331665",NA,NA,NA,"MBM113343","MBM113343",NA,NA,"neesii","4509","Southern America",NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:40:21-03","MBM","MBM","157162","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii lindemanii","(Hack.) Ekman","Boechat, S.C.",NA,NA,NA,"Grazziotin, G.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Pântano Grande","Antinga Fazenda Capivarita","-52.3736000061035","-30.1914005279541",NA,NA,NA,"MBM157162","MBM157162",NA,NA,"lindemanii","7236","Southern America",NA,NA,NA,"34187","auto",NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:40:21-03","MBM","MBM","251899","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Swallen, J.R.",NA,NA,NA,"Dusén, P.",NA,NA,NA,"Brazil",NA,NA,"s",NA,NA,NA,NA,NA,"MBM251899",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:40:21-03","MBM","MBM","190440","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Clayton, W.D.",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,"MBM190440",NA,NA,NA,NA,"4265","Southern America",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:40:21-03","MBM","MBM","254663","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Garcia, E.N.",NA,NA,NA,"Garcia, E.N.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Canguçu","Rod. BR-392","-52.6755981445312","-31.3950004577637",NA,NA,NA,"MBM254663","MBM254663",NA,NA,NA,"210","Southern America",NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:40:21-03","MBM","MBM","399310","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Cordeiro, J.","2015","07","20","Savarais, M.","2010","02","05","Brazil","Rio Grande do Sul","Passo Fundo","Universidade de Passo Fundo","-52.398619","-28.227219","-52.398619","-28.227219",NA,"MBM399310","MBM399310",NA,NA,NA,"740","Southern America","683","683",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:40:21-03","MBM","MBM","423791","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Funez, L.A.","2017","11","21","Schwirkowski, P.","2015","12","23","Brazil","Santa Catarina","São Bento do Sul","Serra Alta, Vila Pilz, linha férrea","-49.460556","-26.284167","-49.460556","-26.284167","Erva, folhas pilosas.; Fragmento de FOM, borda da mata.","MBM423791",NA,NA,NA,NA,"1410","Southern America","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:40:21-03","MBM","MBM","190442","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Clayton, W.D.",NA,NA,NA,"Brazil","Paraná","Colombo","Bacaetava","-49.2242012023926","-25.2917003631592",NA,NA,NA,"MBM190442",NA,NA,NA,NA,"4339","Southern America",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:40:21-03","MBM","MBM","251898","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Dusén, P.",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Próximo a via férrea","-49.7057991027832","-24.2511005401611",NA,NA,NA,"MBM251898",NA,NA,NA,NA,"15067","Southern America",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:40:21-03","MBM","MBM","189912","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Longhi-Wagner, H.M.",NA,NA,NA,"Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Piratini","Rod. BR-293, Serra das Asperezas","-53.1041984558105","-31.4480991363525",NA,NA,NA,"MBM189912","MBM189912",NA,NA,NA,"1535","Southern America",NA,NA,NA,"62286","auto",NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:40:21-03","MBM","MBM","127168","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii lindemanii","(Hack.) Ekman",NA,NA,NA,NA,"Pedersen, T.M.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM127168","MBM127168",NA,NA,"lindemanii","14818","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:40:21-03","MBM","MBM","12902","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii lindemanii","(Hack.) Ekman","Boechat, S.C.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Piraquara","Pinhais","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM012902","MBM012902",NA,NA,"lindemanii","22498","Southern America",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:40:21-03","MBM","MBM","186317","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM186317","MBM186317",NA,NA,"neesii","4069","Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:40:21-03","MBM","MBM","186305","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM186305","MBM186305",NA,NA,"neesii","4762","Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:40:21-03","MBM","MBM","186309","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Campo Comprido","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM186309","MBM186309",NA,NA,"neesii","13283","Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:40:21-03","MBM","MBM","186307","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM186307","MBM186307",NA,NA,"neesii","1420","Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:40:21-03","MBM","MBM","186302","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM186302","MBM186302",NA,NA,"neesii","6710","Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:40:21-03","MBM","MBM","186316","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Parodi, L.R.",NA,NA,NA,"Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM186316","MBM186316",NA,NA,"neesii","2114","Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:40:21-03","MBM","MBM","10613","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.",NA,NA,NA,"Brazil","Paraná","Curitiba","Próximo ao Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM010613","MBM010613",NA,NA,"neesii","479","Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:40:21-03","MBM","MBM","64275","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Palmeira","Rio Caniú","-50.0064010620117","-25.4293994903564",NA,NA,NA,"MBM064275","MBM064275",NA,NA,"neesii","42681","Southern America",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:40:21-03","MBM","MBM","186311","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM186311","MBM186311",NA,NA,"neesii","2973","Southern America",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:40:21-03","MBM","MBM","186310","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"= 168251","MBM186310","MBM186310",NA,NA,"neesii","2809","Southern America",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:40:21-03","MBM","MBM","168251","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"= 186310","MBM168251","MBM168251",NA,NA,"neesii","2809","Southern America",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:40:21-03","MBM","MBM","168250","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM168250","MBM168250",NA,NA,"neesii","2973","Southern America",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:40:21-03","MBM","MBM","26042","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Florestal","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM026042","MBM026042",NA,NA,"neesii","3701","Southern America",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:40:21-03","MBM","MBM","186306","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Clayton, W.D.",NA,NA,NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM186306","MBM186306",NA,NA,"neesii","4202","Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:40:21-03","MBM","MBM","19519","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Hatschbach, G.; Smith, L.B.; Klein, R.; Smith, L.B.; Klein, R.",NA,NA,NA,"Brazil","Paraná","General Carneiro","Faxinal dos Souzas","-51.315601348877","-26.4274997711182",NA,NA,NA,"MBM019519","MBM019519",NA,NA,"neesii","28354","Southern America",NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:40:21-03","MBM","MBM","67799","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Palmas","Rodovia para Ponte Serrada","-51.9906005859375","-26.4841995239258",NA,NA,NA,"MBM067799","MBM067799",NA,NA,"neesii","43484","Southern America",NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:40:21-03","MBM","MBM","186308","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,"MBM186308","MBM186308",NA,NA,"neesii","14426","Southern America",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:40:21-03","MBM","MBM","113348","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Hagelund, K.",NA,NA,NA,"Brazil","Rio Grande do Sul","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,"MBM113348","MBM113348",NA,NA,"neesii","14772","Southern America",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:40:21-03","MBM","MBM","69771","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S.C.",NA,NA,NA,"Lisakowski; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Pelotas","Campus da UFPEL","-52.3424987792969","-31.771900177002",NA,NA,NA,"MBM069771","MBM069771",NA,NA,"neesii","32","Southern America",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"213","2021-03-24 17:18:20-03","UFMA","MAR","481","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","I. S. Gottsberger","1979",NA,NA,"I. S. Gottsberger","1971","03","02","Brasil","São Paulo","Botucatu",NA,"-48.440278","-22.880556","48º26'25W","22º52'50S","cerrado vegetation, xeromorphic tree e scrub woodlandform, on gentle slope",NA,NA,NA,NA,NA,"968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
