"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"39","2021-03-15 16:37:00-03","NY","NYBG","00958061","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"H. S. Irwin","25696","1970","01","29","South America","Brazil","Minas Gerais","Morro das Pedras, ca. 40 km N.E. of Patrocínio","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021130' target='other'> <mi>dwc_moreinfo</mi></a>","NY00958061","NY00958061_01","L. R. Landrum",NA,"-43.2485756","-19.9480039","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","1017396","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"L. R. Landrum","4053","1982","01","05","South America","Brazil","Paraná","Along road to Cerro Azul.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1206479' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017396","NY01017396_01","L. R. Landrum","Rio Branco do Sul","-49.33","-25","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","1017397","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"T. Sendulsky","867","1968","11","22","South America","Brazil","São Paulo",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1206481' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017397","NY01017397_01","L. R. Landrum","Botucatu","-48.4397","-22.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","00958081","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"H. S. Irwin","9766","1965","11","02","South America","Brazil","Goiás","Serra dos Cristais. 5 km W. of Cristalina","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021122' target='other'> <mi>dwc_moreinfo</mi></a>","NY00958081","NY00958081_01","L. R. Landrum","Cristalina","-47.6","-16.79518","1175","1175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00958050","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"H. S. Irwin","19588","1968","02","08","South America","Brazil","Minas Gerais","Serra do Itabirito, ca. 45 km S.E. of Belo Horizonte.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021064' target='other'> <mi>dwc_moreinfo</mi></a>","NY00958050","NY00958050_01","L. R. Landrum",NA,"-43.8","-20.2","1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-02-08 11:09:38-03","UNESP-IBB","BOTU","27887","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart.ex DC.",NA,"Ishara, K.L.","24","2008","01","09",NA,"Brasil","São Paulo","Fazenda Palmeira da Serra",NA,"Arbusto 1m,frutos verdes","BOTU027887",NA,"Ishara, K.L.","Pratânia","-48.733333","-22.8",NA,NA,"48°44'w","22°48's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-02-08 11:09:38-03","UNESP-IBB","BOTU","27885","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Ishara, K.L.","71","2008","03","18",NA,"Brasil","São Paulo","Fazenda Palmeira da Serra",NA,"Subarbusto 1,3m,fruto verde e vermelho","BOTU027885",NA,"Ishara, K.L.","Pratânia","-48.733333","-22.8",NA,NA,"48°44'w","22°48's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-02-08 11:09:38-03","UNESP-IBB","BOTU","11079","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Gottsberger, I.S.","30971","1971","09","30",NA,"Brasil","São Paulo","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.",NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Shrub, 0,5m to 0,8m tall. Ripe fruits green covered with red.; Coleção: Cerrado Estação 13 de Maio","BOTU011079",NA,"Gottsberger, I.S.","Botucatu","-48.416667","-22.75",NA,NA,"48°25'w","22°45's","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-08 11:09:38-03","UNESP-IBB","BOTU","24357","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Maroni, B.C.","54","2005","01","31",NA,"Brasil","São Paulo","Rubião Júnior",NA,"Cerrado. Arbusto , 60cm, folhas alternas, com face inferior prateada, frutos verdes.","BOTU024357",NA,"Campos, C.J.","Botucatu","-48.491944","-22.891944",NA,NA,"48°29' 31w","22°53'31s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-08 11:09:38-03","UNESP-IBB","BOTU","21906","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Amaral Jr., A.","10","1998","10","12",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arbusto de 2m de altura, com frutos novos e botões, verso das folhas esbranquiçados; determinação feita em duplicata do SP no. 3323","BOTU021906","BOTU021906","Kawasaki, M.L.","Três Lagoas","-51.716667","-20.816667",NA,NA,"51°43'w","20°49's","1999","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-13 09:20:27-03","UFRJ","RFA","25523","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"F. M. de B. Pereira","41/53","2000","11","19",NA,"Brasil","Minas Gerais","1° Distrito Bocaina Funda.",NA,"Árvore, 10 m de altura, 15 cm de DAP, folha verde, caule palha, fruto verde, flore branca, abundante no local.","RFA42218",NA,"G. M. Barroso","Itamonte","-44.692778","-22.263056","1743","1743","44º41'34''W","22º15'47''S","2001","01","26",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-06-29 11:31:42-03","UFRJ","RFA","5759","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Mendes Magalhães",NA,"1959","03","17",NA,"Brasil","Minas Gerais","Barreiro",NA,NA,"RFA46859",NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"51","2020-11-24 17:10:54-03","UTFPR","DVPR","3739","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Caxambu, MG; et al.","1773","2007","11","02",NA,"Brasil","Paraná","Buraco do Padre.",NA,"arbusto ca. 1m. flores alvas. Botôes florais esverdeados.; Relevo: ondulado. - Vegetação: Estepe (Campos Gerais).","DVPR003739",NA,"Cordeiro, J; Lozano, ED","Ponta Grossa","-49.5822","-25.11069","883","883","-49.5822","-25.11069","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:46:06-03","EAO","IAN","69031","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Black, GA","11194","1951","01","21","Southern America","Brasil","São Paulo","Itirapina, Campo Alegre.",NA,"Fruto rugoso.","IAN069031",NA,"Staggemeier, VG",NA,NA,NA,NA,NA,NA,NA,"2012","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-01-20 14:40:43-03","UPM","MACK","2965","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"G. Amole","11","2015","10","02",NA,"Brasil","SP","Parque Estadual do Juquery",NA,NA,NA,NA,"Gonçalves","Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,"2017",NA,NA,"12135","auto",NA,NA,NA,NA,NA,NA
"54","2020-01-20 14:40:43-03","UPM","MACK","2577","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"M.C. Antonucci","61","2015","04","25",NA,"Brasil","SP","Parque Estadual do Juquery",NA,NA,NA,NA,"E. Barreto","Franco da Rocha","-23.34197","-46.686391",NA,NA,"-23,34197","-46,686391","2015","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-12-12 15:31:46-03","UFABC","HUFABC","000528","PreservedSpecimen","Plantae","Angiospermas",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Pereira-Silva, E F L; Hardt, E","EP0042EEJ-80","2002","03","15",NA,"Brasil","São Paulo","Estação Ecológica de Jataí - Oitocentos Alqueires, Expedito das parcelas permanentes (10x25m) de 2002. Remanescente Leste da EEJ, porção Norte - 1º Levantamento",NA,NA,"HUFABC000528","HUFABC000528",NA,"Luiz Antonio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-12-12 15:31:46-03","UFABC","HUFABC","002155","PreservedSpecimen","Plantae","Angiospermas",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Keller V.C.","297","2018","05","12",NA,"Brasil","São Paulo","Parque Estadual do Juquery, Próximo à torre de observação do setor B",NA,"Arbusto, flores brancas","HUFABC002155",NA,"O. T. Aguiar","Franco da Rocha","-46.701828","-23.345083",NA,NA,"-46.701828","-23.345083","2018","08","31",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-12-04 15:25:32-03","PUCPR","HUCP","11958","S","Plantae","Eudicotiledonea",NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Carrião, D","s.n.","1995","10","21",NA,"Brasil","Paraná","Parque Estadual do Cerrado",NA,"N° 33332.","HUCP00015980","HUCP00015980","Hatschbach, GG","Jaguaraíva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-12-04 15:25:32-03","PUCPR","HUCP","3996","S","Plantae","Eudicotiledonea",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Dc.",NA,"Arnt, LRG","0122",NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,"HUCP00015517","HUCP00015517","Jaszczerski, JC","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"1985","10","25","25180","auto",NA,NA,NA,NA,NA,NA
"59","2019-12-04 15:25:32-03","PUCPR","HUCP","23419","S","Plantae","Eudicotiledonea",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Dc.",NA,"Silva, JM","8258","2012","02","19",NA,"Brasil","Paraná","Parque Estadual de Vila Velha",NA,NA,"HUCP00015896","HUCP00015896","Cordeiro, J; Barboza, E","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:21:42-03","UFBA","ALCB","134685","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Stadnik, A; Lucresia, L","533","2018","01","26","Southern America","Brasil","Bahia","P48 - Extração de Terra, rodeado por Gerais",NA,"ca. 50cm. Folhas discolores.","ALCB059829","ALCB059829","Stadnik, A","Mucugê","-41.914167","-13.506111","1205","1205","-41.914167","-13.506111","2018","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:21:42-03","UFBA","ALCB","036505","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Harley, RM; Roque, N; Bautista, HP; Hind, DJN","PCD&nf;4562","1996","11","21","Southern America","Brasil","Bahia","Chapada Diamantina, Próximo ao Sítio Abóbora",NA,"0,40 m. Folhas coriáceas, discolores, face abaxial cinza, adaxial verde. Botões esverdeados. Fruto maduro verde.","ALCB060747",NA,"Stadnik, A","Mucugê","-41.539167","-13.288611","1160","1160","-41.539167","-13.288611","2013","05","06",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:21:42-03","UFBA","ALCB","118840","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Stadnik, A; Alves, M; Hurbath, F; Borges, RL","163","2014","05","24","Southern America","Brasil","Bahia","Trilha subindo o Morro do Chapéu.",NA,"ca. 1m alt. Folhas discolores face abaxial cinerea. Frutos verdes imaturos.","ALCB060751",NA,"Stadnik, A","Jacaraci","-42.519444","-14.883333","1196","1196","-42.519444","-14.883333","2015","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:21:42-03","UFBA","ALCB","127152","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Guedes, ML; Alunos de Botânica BIOC05","25348","2017","02","03","Southern America","Brasil","Bahia","Chapada Diamantina, Caminho para Arapiraca.",NA,"Folhas coriáceas, discolores, face abaxial cinérea. Frutos imaturos.","ALCB041713","ALCB041713","Stadnik, A; Melo, JDO; Lucresia, L","Rio de Contas","-41.8","-13.583333","994","994","-41.8","-13.583333","2019","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:21:42-03","UFBA","ALCB","128157","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Stadnik, A; Ramos, G; Afonso, F; Lopes, R; Roque, N","88","2012","10","28","Southern America","Brasil","Bahia","Saco da Onça",NA,"ca. 1m alt. Folhas discolores, parte abaxial glauca. Inflorescencia em dicásio, hipanto verde.","ALCB045420","ALCB045420","Stadnik, A","Licínio de Almeida","-42.573056","-14.745556","1032","1032","-42.573056","-14.745556","2012","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:21:42-03","UFBA","ALCB","128169","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Stadnik, A; Lopes, R; Hurbath, F","114","2013","01","23","Southern America","Brasil","Bahia","Trilha xaxá cachoeirão",NA,"ca. 1m alt. Folhas fortemente discolores, face adaxial glauca. Frutos imaturos verdes.","ALCB045432","ALCB045432","Stadnik, A","Licínio de Almeida","-42.558333","-14.698611","1020","1020","-42.558333","-14.698611","2013","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-08 21:32:50-03","UFBA","ALCB","131556","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Roque, N; Alunos de Sistemática Evolução de Espermatófitas","5142","2018","01","14","Southern America","Brasil","Bahia","Povoado Mauricia, Trilha para os Gerais de Piatã, através da Serra da Tromba.",NA,"ca 1m alt., folhas discolores c/ face abaxial glauca, frutos verdes.; Gerais","ALCB048114","ALCB048114","Roque, N","Piatã","-41.808056","-13.155833","1353","1353","-41.808056","-13.155833","2018","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:21:42-03","UFBA","ALCB","136976","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Alunos de Botânica BIOC05; Roque, N","27","2019","05","18","Southern America","Brasil","Bahia","Trilha Estrada Real - Estrada para Ventura (St. Úrusula - Ventura)",NA,"ca. 140cm. Folhas opostas cruzadas discolores, com indumento branco na face abaxial. Fruto verde.","ALCB067169","ALCB067169","Lucresia, L","Morro do Chapéu","-41.120556","-11.658333","1033","1033","-41.120556","-11.658333","2019","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-25 16:51:17-03","UFBA","ALCB","138268","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Stadnik, A; et al.","431","2017","03","11","Southern America","Brasil","Bahia","Gerais de Piatã, para Rio de Contas.",NA,"ca. 50cm. Folhas discolores, coriaceas, face abaxial glauca. Fruto verde imaturo.","ALCB069107",NA,"Stadnik, A","Piatã","-41.836667","-13.123611","1331","1331","-41.836667","-13.123611","2017","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-25 16:51:17-03","UFBA","ALCB","138274","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Stadnik, A; et al.","339","2016","04","16","Southern America","Brasil","Bahia",NA,NA,"ca. 1,5m. Folhas discolores. Caule descamando em grandes placas. Fruto baga, verdes quando maduros.","ALCB069113",NA,"Stadnik, A","Mucugê","-41.348333","-12.989722","903","903","-41.348333","-12.989722","2019","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-25 16:51:17-03","UFBA","ALCB","138304","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Stadnik, A; Alunos de Sistemática Evolução de Espermatófitas","454","2018","01","13","Southern America","Brasil","Bahia","Estrada para o gerais de Piatã, próximos aos 3 morros.",NA,"ca. 60cm. Folhas discolores, com indumento alvo e margem vinacea. Sépalas verdes. Pétalas e estames alvos. Pistilos verdes.","ALCB069143",NA,"Stadnik, A","Piatã","-41.855556","-13.096944","1335","1335","-41.855556","-13.096944","2018","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:21:42-03","UFBA","ALCB","62299","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Roque, N; Passos Júnior, LA; Xavier, AB; Anjos, BA dos; Rigueira, D; Guedes, ML","689","2003","04","29","Southern America","Brasil","Bahia","Serra Geral, Estrada para Brejinho das Ametistas, ca 15 Km da cidade",NA,"de ca. 1m alt. Folhas cinéreas discolores. fruto imaturos verdes.","ALCB060748",NA,"Landim, LR","Caetité","-42.493056","-14.184444","1132","1132","-42.493056","-14.184444","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U.1451712","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Riedel L",NA,"1833","11","01","Southern America","Brazil",NA,"Brasilia zoeter Pinaminhoregabart.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451712 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451712","NL-U1451712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"73","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U.1451713","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Ribas OS; Silva JM",NA,"1989","11","30","Southern America","Brazil",NA,"BR-476, 5 km O de Lapa ( mun. Lapa) Paraná.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451713 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451713","NL-U1451713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U.1451714","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Hatschbach GG",NA,"1982","03","13","Southern America","Brazil",NA,"Loc. Pedro less (mun. Tijucal) Minas Gerais.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451714 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451714","NL-U1451714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"75","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U.1451715","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Hatschbach GG",NA,"1980","11","25","Southern America","Brazil",NA,"Rio Das Mortes (mun. Jaguariaiva) Parana.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451715 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451715","NL-U1451715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U 0005181","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","cuneatum","incanescens","Psidium cuneatum incanescens","Berg","isotype","Regnell AF",NA,NA,NA,NA,"Southern America","Brazil","Minas Gerais","Provincia Minas",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200005181 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0005181","NL-U0005181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","103759 B",NA,NA,NA,NA
"77","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U.1451723","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Donselaar J van",NA,"1959","03","06","Southern America","Surinam",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451723 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451723","NL-U1451723","Donselaar J van",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0132328",NA,NA,NA,NA
"78","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U.1451725","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Lindeman JC; Haas JH de",NA,"1967","01","26","Southern America","Brazil","Paraná",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451725 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451725","NL-U1451725","Legrand CMDE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0132329",NA,NA,NA,NA
"79","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U.1451726","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Pedersen TM",NA,"1956","11","20","Southern America","Paraguay",NA,"Estancia 'San Miguelito'. Colonia Gral. Delgado. Dep. Itapúa.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451726 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451726","NL-U1451726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"80","2020-11-04 10:56:25-03","ESALQ","ESA","140319","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"A. Ferraro","202.0",NA,NA,NA,NA,"Brasil","São Paulo","Estação Ecológica de Águas de Santa Bárbara",NA,NA,"ESA140319",NA,"N. Pilon","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859","645","645","49º13'09.1","22º48'01.3","2017",NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:15:05-03","ESALQ","ESA","61316","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart.ex DC.",NA,"Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.; Oliveira, A.C.P.","22811.0","1999","05","17",NA,"Brasil","Bahia","Arredores da BR 251. 16o00'21,5S, 41o46'18,1W. 830 m.s.m. Transição cerrado/caatinga.",NA,"Subarbusto, ca. 80 cm alt.; frutos imaturos verdes.","ESA061316","ESA061316","Kuntz, J.","Santa Cruz de Salinas",NA,NA,"830","830",NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:15:05-03","ESALQ","ESA","118289","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium",NA,NA,"Guerin, N.; Durigan, G. ; Furlan, E.","217.0","2008","09","01",NA,"Brasil","São Paulo","Estação Ecológica Águas de Sta.Bárbara",NA,"XLS: SPSFAntigo; GEOGRAFIA: campo&nf;;","ESA118289",NA,"Souza, V.C.","Águas de Santa Bárbara","-49.22",NA,NA,NA,"-49.22","-22,813,611","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
