"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"321","2015-05-20 10:36:43-03","UFERSA","MOSS","7201","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Lima, G.F. da C.","157","América do Sul","Brasil","Rio Grande do Norte",NA,"coletada em solo de aluvião; independente.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","1981","04","08","Jardim de Piranhas","Fazenda Sobrado.","-37.097778","-6.458333","151","151","37W05'52","6S27'30","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"322","2015-05-20 10:36:43-03","UFERSA","MOSS","12187","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Oliveira, R.C.","2389","América do Sul","Brasil","Rio Grande do Norte",NA,"planta coletada em lagoa temporária; frequente.",NA,NA,"Oliveira, R.C.","2009","05","14","Passa e Fica","3 km do portal de entrada da cidade.","-35.657778","-6.405556",NA,NA,"35W39'28","6S24'20","2011","07","25",NA,NA,NA,NA,NA,NA,NA,NA
"323","2015-05-20 10:36:43-03","UFERSA","MOSS","1656","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Rego, M.C. do","68","América do Sul","Brasil","Rio Grande do Norte",NA,"planta herbácea; coletada na caatinga rala; solo arenoso; frequente; interesse ecom. forrageira; fruto pardo-esverdeado.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","1980","05","27","Upanema","Fazenda Bo'Água.","-37.308333","-5.591667","30","30","37W18'30","5S35'30","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"324","2015-05-20 10:36:43-03","UFERSA","MOSS","1657","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Rego, M.C. do","68","América do Sul","Brasil","Rio Grande do Norte",NA,"planta herbácea; coletada na caatinga rala; solo arenoso; freqüente; interesse econ. forrageira; flor pardo-esverdeado.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","1980","05","27","Upanema","Fazenda Bo'Água.","-37.308333","-5.591667","30","30","37W18'30","5S35'30","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"325","2015-05-20 10:36:43-03","UFERSA","MOSS","1658","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Rego, M.C. do","106","América do Sul","Brasil","Rio Grande do Norte",NA,"planta herbácea; coletada na caatinga rala; solo arenoso; frequente; interesse econ. forrageira; fruto pardo.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","1980","05","27","Upanema","Fazenda Bo'Água.","-37.308333","-5.591667","30","30","37W18'30","5S35'30","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"326","2015-05-20 10:36:43-03","UFERSA","MOSS","1659","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Rego, M.C. do","106","América do Sul","Brasil","Rio Grande do Norte",NA,"planta herbácea; coletada na caatinga rala; solo arenoso; frequente; interesse econ. forrageira; fruto pardo.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","1980","05","27","Upanema","Fazenda Bo'Água.","-37.308333","-5.591667","30","30","37W18'30","5S35'30","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"327","2015-05-20 10:36:43-03","UFERSA","MOSS","4897","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Silva, J.deS. e","10","América do Sul","Brasil","Rio Grande do Norte",NA,"n.v.: capim-de-canário.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","1996","06","09","Bento Fernandes","Fazenda Passagem do Meio.","-35.819722","-5.693889","111","111","35W49'11","5S41'38","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"328","2015-05-20 10:36:43-03","UFERSA","MOSS","4900","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Dias, R.L.deL.","1","América do Sul","Brasil","Rio Grande do Norte",NA,NA,NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","1997","06","08","Goianinha","Fazenda Guabira.","-35.209722","-6.266667","19","19","35W12'35","6S15'60","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"329","2015-05-20 10:36:43-03","UFERSA","MOSS","813","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Oliveira, O.F. de","570","América do Sul","Brasil","Rio Grande do Norte",NA,"herbácea; coletada em plantação de algodão mocó; solo areno-argiloso; interesse econ. forrageira; frequente; fruto pardo.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","1978","05","01","Caraúbas","Fazenda Serigada.","-37.563889","-5.955556","140","140","37W33'50","5S57'20","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"330","2015-05-20 10:36:43-03","UFERSA","MOSS","8202","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Oliveira, R.C.","1623","América do Sul","Brasil","Rio Grande do Norte",NA,"erva levemente decumbente; coletada na caatinga hierxerófila densa, margem de estrada, aproximadamente 100 m. da entrada da estação; solo arenoso; frequente.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","2006","05","20","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.293611","-6.565278",NA,NA,"37w17'37","6S33'55","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"331","2015-05-20 10:36:43-03","UFERSA","MOSS","8205","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Oliveira, R.C.","1626","América do Sul","Brasil","Rio Grande do Norte",NA,"erva ereta, pequenas; coletada na caatinga hiperxerófila, densa, margem de estrada, aproximadamente 100 m. da entrada da Estação; solo arenoso; frequente; espiguetas obovais.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","2006","05","20","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.293611","-6.565278",NA,NA,"37W17'37","6S33'55","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"332","2015-05-20 10:36:43-03","UFERSA","MOSS","8206","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Oliveira, R.C.","1627","América do Sul","Brasil","Rio Grande do Norte",NA,"erva levemente decumbente, robusta; coletada na caatinga hiperxerófila densa, margem da estrada, aproximadamente 100 m. da entrada da Estação; solo arenoso; espiguetas com fortes ondulações.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","2006","05","20","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.293611","-6.565278",NA,NA,"37W17'37","6S33'55","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"333","2015-05-20 10:36:43-03","UFERSA","MOSS","8247","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Ferreira, C.G.T.","54","América do Sul","Brasil","Rio Grande do Norte",NA,"erva cespitosa; coletada na caatinga arbórea aberta, entre a Serra Verde e a casa da entrada da Estação; solo arenoso e úmido; freqüente.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","2006","04","12","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.438889","-6.565833",NA,NA,"37W26'20","6S33'57","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"334","2015-05-20 10:36:43-03","UFERSA","MOSS","8248","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Ferreira, C.G.T.","66","América do Sul","Brasil","Rio Grande do Norte",NA,"Erva cespitosa; coletada em local antropizado, estrada para o aolojamento, após a primeira placa sobre animais peçonhentos; latossolo; freqüente.",NA,NA,"Oliveira, R.C.","2006","04","12","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.438889","-6.565833","224","224","37W26'20","6S33'57","2008","09","17",NA,NA,NA,NA,NA,NA,NA,NA
"335","2015-05-20 10:36:43-03","UFERSA","MOSS","8249","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Ferreira, C.G.T.","68","América do Sul","Brasil","Rio Grande do Norte",NA,"erva cespitosa; coletada ao lado do alojamento, local antropizado; solo arenoso e pedregoso; frequente.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","2006","04","12","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.438889","-6.565","224","224","37W26'20","6S33'54","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"336","2015-05-20 10:36:43-03","UFERSA","MOSS","8296","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Ferreira, C.G.T.","163","América do Sul","Brasil","Rio Grande do Norte",NA,"erva cespitosa; coletada na caatinga aberta, antropizada, em frente ao Rodão; solo arenoso; espiguetas acinzentadas; frequente.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","2006","05","15","Mossoró","Campus da UFERSA","-37.344444","-5.191944","10","10","37W20'40","5S11'31","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"337","2015-05-20 10:36:43-03","UFERSA","MOSS","8298","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Ferreira, C.G.T.","166","América do Sul","Brasil","Rio Grande do Norte",NA,"erva cespitosa; coletada na caatinga aberta, próximo ao açúde do Campus; solo arenoso; frequente.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","2006","05","15","Mossoró","Campus da UFERSA","-37.344444","-5.191944","10","10","37W20'40","5S11'31","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"338","2015-05-20 10:36:43-03","UFERSA","MOSS","8313","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Ferreira, C.G.T.","205","América do Sul","Brasil","Rio Grande do Norte",NA,"erva cespitosa; coletada na caatinga aberta, entrada para a estrada que dá acesso ao Mirante; freqüente.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","2006","06","23","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.256389","-6.566944","219","219","37W15'23","6S34'01","2006","09","17",NA,NA,NA,NA,NA,NA,NA,NA
"339","2015-05-20 10:36:43-03","UFERSA","MOSS","8317","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Ferreira, C.G.T.","212","América do Sul","Brasil","Rio Grande do Norte",NA,"erva cespitosa; coletada na caatinga aberta; vertissolo; pouco frequente.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","2006","06","23","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.250278","-6.592222","214","214","37W15'01","6S35'32","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"340","2015-05-20 10:36:43-03","UFERSA","MOSS","8323","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Ferreira, C.G.T.","220","América do Sul","Brasil","Rio Grande do Norte",NA,"erva ereta; coletada na caatinga aberta, no primeiro riacho, entre o latossolo e vertissolo; vertissolo seco e pedregoso; freqüunte",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","2006","06","23","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.255556","-6.583056","204","204","37W15'20","6S34'59","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"341","2015-05-20 10:36:43-03","UFERSA","MOSS","8335","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Ferreira, C.G.T.","238","América do Sul","Brasil","Rio Grande do Norte",NA,"erva cespitosa; coletada na caatinga fechada, estrada para o Lajedo dos Tanques; solo arenoso; pouco frequente.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","2006","06","24","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.263333","-6.575278","233","233","37W15'48","6S34'31","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"342","2015-05-20 10:36:43-03","UFERSA","MOSS","8785","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Queiroz, R.T.","944","América do Sul","Brasil","Rio Grande do Norte",NA,"herbácea; população grande; flor branca.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","2006","05","23","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.259444","-6.576111",NA,NA,"37W15'34","6S34'34","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"343","2015-05-20 10:36:44-03","UFERSA","MOSS","9117","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Oliveira, R.C.","1913","América do Sul","Brasil","Rio Grande do Norte",NA,"erva ereta; coletada em campo no alto da Serra, estrada que dá acesso ao Mirante.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","2007","04","21","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.438889","-6.706389","250","250","37W26'20","6S42'23","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"344","2015-05-20 10:36:44-03","UFERSA","MOSS","9085","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Oliveira, R.C.","1872","América do Sul","Brasil","Rio Grande do Norte",NA,"erva ereta; coletada na caatinga fortemente antropizada, após o Posto Santana em São João do Seridó; solo pedregoso; frequente.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","2007","04","20","Caicó","Á 24 km após Caicó, sentido Acari.","-37.097778","-6.458333","151","151","37W05'52","6S27'30","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"345","2015-05-20 10:36:44-03","UFERSA","MOSS","9471","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Rego, M.C. do","104","América do Sul","Brasil","Rio Grande do Norte",NA,"herbácea; coletada na caatinga rala; solo arenoso; independente; frequente; interesse econ. forrageira.",NA,NA,"Oliveira, R.C.; Silva, A.S.; Santana, S.H.","1980","05","28","Upanema","Fazenda Bo'Água.","-37.308333","-5.591667","30","30","37W18'30","5S35'30","2012","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-08-31 09:21:36-03","INPA","INPA","211746","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Major, J","28","Southern America","Brasil","Amazonas",NA,NA,"INPA0211746","INPA0211746 INPA0211746_e","Oliveira, RC","2002","08","08","Iranduba","Costa do Acutuba, Costa do Acutuba, área cultivada com Terra Preta.","-60.1861000061035","-3.28471994400024",NA,NA,NA,NA,"2015","04","24","100866","auto",NA,NA,NA,NA,NA,NA
"347","2020-08-31 09:21:36-03","INPA","INPA","109026","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Junk, WJ","INPA109026","Southern America","Brasil","Amazonas",NA,NA,"INPA0109026","INPA0109026 INPA0109026_e","Batista, J","1982","12","02","Iranduba","IIha da Marchantaria, Iranduba, Ilha da Marchantaria.","-59.938889","-3.239167","9","9","-59.938889","-3.239167","2013","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-08-31 09:21:36-03","INPA","INPA","109044","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Junk, WJ","INPA109044","Southern America","Brasil","Amazonas",NA,NA,"INPA0109044","INPA0109044 INPA0109044_e","Prance, GT","1982","12","02","Iranduba","IIha da Marchantaria, Iranduba, Ilha da Marchantaria.","-59.938889","-3.239167","7","7","-59.938889","-3.239167","2014","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-08-31 09:21:36-03","INPA","INPA","159926","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Cremers, G","9614",NA,"Guiana Francesa",NA,NA,NA,"INPA0159926","INPA0159926 INPA0159926_e",NA,"1987","03","15",NA,"Montagne de Kaw - Montagne de Kaw, PK 45,5.","-52.309258","4.475925",NA,NA,"-52.309258","4.475925","2013","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-08-31 09:21:36-03","INPA","INPA","160741","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Silva, JAC da","631","Southern America","Brasil","Roraima",NA,NA,"INPA0160741","INPA0160741 INPA0160741_e INPA0160741_nd","Prance, GT","1986","08","05","Boa Vista","Estrada BR 174, Boa Vista-Venezuela, na beira do Rio Caomé, lado direito.","-60.666667","2.833333",NA,NA,"-60.666667","2.833333","2014","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-08-31 09:21:36-03","INPA","INPA","242455","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Viana, PL","5217","Southern America","Brasil","Roraima",NA,NA,"INPA0242455",NA,NA,"2011","10","16","Caracaraí","Parque Nacional do Viruá, Estrada perdida","-60.968806","1.4735",NA,NA,"-60.968806","1.4735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-08-31 09:21:36-03","INPA","INPA","18466","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Prance, GT","2942","Southern America","Brasil","Acre",NA,NA,"INPA0018466","INPA0018466 INPA0018466_e INPA0018466_nd INPA0018466_num","Pennington, RT","1966","10","29","Cruzeiro do Sul","Rio Moa, Rio Moa; beach.","-72.8956","-7.6144",NA,NA,"-72.8956","-7.6144","2014","06","04",NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-08-31 09:21:36-03","INPA","INPA","128444","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Hill, SR","12992","Southern America","Brasil","Amazonas",NA,NA,"INPA0128444","INPA0128444 INPA0128444_e INPA0128444_nd INPA0128444_num","Pennington, RT","1983","07","08","Maués","Rio Abacaxis, Axinim, Rio Abacaxis, black water across from Axinim, Fazenda of Francisco Ceará; at margin of river, perhaps floating at high water.","-58.683333","-4.166667",NA,NA,"-58.683333","-4.166667","2014","06","04",NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-08-31 09:21:36-03","INPA","INPA","244526","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Pereira-Silva, G da","14980","Southern America","Brasil","Rondônia",NA,NA,"INPA0244526","INPA0244526 INPA0244526_e","Oliveira, RC","2010","03","18","Porto Velho","UHE Jirau, Estrada de acesso ao porto Prainha (balsa da mineradora) próximo ao povoado Mutum Paraná.","-64.941944","-9.614722","100","100","-64.941944","-9.614722","2013","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-08-31 09:21:36-03","INPA","INPA","25501","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Prance, GT","8702","Southern America","Brasil","Rondônia",NA,NA,"INPA0025501","INPA0025501 INPA0025501_e","Batista, J","1968","11","20",NA,"Rio Madeira, Penha Colorado-Cachoeira Araras, E bank of Rio Madeira between Penha Colorado and Cachoeira Araras. Seepage at foot of cliff.","-65.333333","-9.783333",NA,NA,"-65.333333","-9.783333","2013","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-08-31 09:21:36-03","INPA","INPA","26196","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Prance, GT","10422","Southern America","Brasil","Amazonas",NA,NA,"INPA0026196","INPA0026196 INPA0026196_e INPA0026196_nd","Filgueiras, TS","1969","03","18","Iranduba","Baia de Bueussu, South bank of Rio Negro, Baia de Buiuçu, 15 Km above Manaus. Sandy river beach.","-60.276619","-3.215186",NA,NA,"-60.276619","-3.215186","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-08-31 09:21:36-03","INPA","INPA","27530","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Castellanos, A","INPA27530","Southern America","Brasil","Amazonas",NA,NA,"INPA0027530","INPA0027530 INPA0027530_e INPA0027530_e1","Oliveira, RC","1963","01","25","Manaus","Ponta Negra","-60.174583","-3.104792",NA,NA,"-60.174583","-3.104792","2015","04","24",NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-08-31 09:21:36-03","INPA","INPA","32340","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Prance, GT","14125","Southern America","Brasil","Amazonas",NA,NA,"INPA0032340","INPA0032340 INPA0032340_e","Batista, J","1971","07","11",NA,"Rio Ituxi, Lake west of Boca do Curuquetê, Rio Ituxi, lake west of Boca do Curuquetê.","-65.694637","-8.328705",NA,NA,"-65.694637","-8.328705","2013","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-08-31 09:21:36-03","INPA","INPA","46439","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Campbell, DG","P22479","Southern America","Brasil","Pará",NA,NA,"INPA0046439","INPA0046439 INPA0046439_e INPA0046439_nd","Filgueiras, TS","1974","06","03",NA,"Rio Trombetas, Cachoeira Porteira, Rio Trombetas shore, Porteira Cemetery.","-56.8","-1.2",NA,NA,"-56.8","-1.2","2014","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-08-31 09:21:36-03","INPA","INPA","4802","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Black, GA","50-9671","Southern America","Brasil","Amapá",NA,NA,"INPA0004802","INPA0004802 INPA0004802_e","Batista, J","1950","04","28","Macapá","Fazendinha, Fazendinha.","-51.07","-0.791484",NA,NA,"-51.07","-0.791484","2013","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-08-31 09:21:38-03","INPA","INPA","109013","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","riparium","Paspalum riparium","Nees","Junk, WJ","INPA109013","Southern America","Brasil","Amazonas",NA,NA,"INPA0109013","INPA0109013 INPA0109013_e","Oliveira, RC","1982","12","02","Iranduba","IIha da Marchantaria, Iranduba, Ilha da Marchantaria.","-59.938889","-3.239167","7","7","-59.938889","-3.239167","2015","04","24",NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-08-31 09:21:38-03","INPA","INPA","27552","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","riparium","Paspalum riparium","Nees","Castellanos, A","INPA27552","Southern America","Brasil","Amazonas",NA,NA,"INPA0027552","INPA0027552 INPA0027552_e INPA0027552_e1","Oliveira, RC","1963","02","04","Manacapuru","Sem dados de localidade.","-60.666667","-3.166667",NA,NA,"-60.666667","-3.166667","2015","04","24",NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-08-31 09:21:38-03","INPA","INPA","48575","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","riparium","Paspalum riparium","Nees","Junk, WJ","277","Southern America","Brasil","Amazonas",NA,NA,"INPA0048575",NA,"Prance, GT","1975","01","26","Manacapuru","Rio Solimões, Beira do Solimões, embaixo de Manacapurú.","-60.666667","-3.3",NA,NA,"-60.666667","-3.3","2014","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-08-31 09:21:38-03","INPA","INPA","56078","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","riparium","Paspalum riparium","Nees","Monteiro, OP","76-228","Southern America","Brasil","Acre",NA,NA,"INPA0056078","INPA0056078 INPA0056078_e","Oliveira, RC","1976","02","09","Cruzeiro do Sul","Projeto RADAM, Arredores do novo Aeroporto.","-72.6697","-7.6311",NA,NA,"-72.6697","-7.6311","2015","04","24",NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-08-31 09:21:38-03","INPA","INPA","75389","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","riparium","Paspalum riparium","Nees","Braga, PIS","3571","Southern America","Brasil","Amazonas",NA,NA,"INPA0075389","INPA0075389 INPA0075389_e","Oliveira, RC","1978","02","28",NA,"Rio Uatumã, Rio Uatumã, lado direito do rio, perto da desembocadura do rio Pitinga.",NA,NA,NA,NA,NA,NA,"2015","04","24",NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-08-31 09:21:38-03","INPA","INPA","76857","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","riparium","Paspalum riparium","Nees","Calderón, CE","2332","Southern America","Brasil","Acre",NA,NA,"INPA0076857","INPA0076857 INPA0076857_e","Oliveira, RC","1976","03","09","Cruzeiro do Sul","No location data.","-72.7","-7.6","265","265","-72.7","-7.6","2015","04","24",NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-08-31 09:21:38-03","INPA","INPA","95260","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","riparium","Paspalum riparium","Nees","Janssen, AS","59","Southern America","Brasil","Amazonas",NA,NA,"INPA0095260","INPA0095260 INPA0095260_e","Oliveira, RC","1979","10","20","Humaitá","Humaitá, Campo IV a 500m ao oeste da Transamazônica, Km 2.","-63.166667","-7.516667",NA,NA,"-63.166667","-7.516667","2015","04","24",NA,NA,NA,NA,NA,NA,NA,NA
"368","2017-11-24 14:12:07-02","UFLA","ESAL","9388","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Heringer, EP et alii","5.984",NA,"Brasil","Distrito Federal",NA,"erva; 0.8; espiguetas esverdeadas;; cerrado",NA,NA,"T. S. Filgueiras",NA,NA,NA,"Brasília","Adjacências do córrego caixeta","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"369","2017-11-24 14:12:07-02","UFLA","ESAL","2310","S","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Antônio Coutinho","s.n.",NA,"Brasil","Minas Gerais",NA,"erva; ; em dois racemos; cariópse",NA,NA,"Antônio Coutinho",NA,NA,NA,"Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA
