"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"199","2019-05-06 11:58:47-03","UFU","HUFU","31516","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Amorim, E.H.; Romero, R.; Mendes, S. & Arruda, R.","622","2003","02","15",NA,"Brasil",NA,NA,"Subarbusto 0,1 m. Frutos imaturos verdes.","HUFU00014080",NA,NA,"A.Juss.","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Macega.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00014080","Francener, A.","45889","auto","2014","12",NA,NA,NA,"22",NA,NA,NA,NA,NA
"200","2019-05-06 11:58:47-03","UFU","HUFU","7391","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Romero, R.; et al.","1725","1995","01","11",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,15m. Glândulas verdes-róseas, cálice verde, corola branca, medianamente rósea.; Campo sujo.","HUFU00039649",NA,NA,"A.Juss.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Após Curral de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Volpi, R.L.","57119","auto","2005","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-05-06 11:58:47-03","UFU","HUFU","7138","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Nakajima, J.N.; Romero, R.","736","1994","12","09",NA,"Brasil",NA,NA,"Erva, ca. 0,10m. Glândulas róseas, cálice salmão, corola rósea e anteras amarelas.; Campo sujo.","HUFU00039650",NA,NA,"A.Juss.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Volpi, R.L.","57119","auto","2005","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-05-06 11:58:47-03","UFU","HUFU","7165","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Nakajima, J.N.; Romero, R.","763","1994","12","11",NA,"Brasil",NA,NA,"Subarbusto prostrado, glândulas róseas, cálice verde, corola rósea e estames amarelos.; Campo limpo com afloramento rochoso.","HUFU00039651",NA,NA,"A.Juss.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Próximo a torre de observação.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Volpi, R.L.","57119","auto","2006","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-05-06 11:58:47-03","UFU","HUFU","17623","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","4994","1998","01","11",NA,"Brasil",NA,NA,"Subarbusto prostradp. Glândulas creme-rosadas. Cálice esverdeado, corola rósea e estames amarelos.; Campo cerrado.","HUFU00039654",NA,NA,"A.Juss.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento, ca. 3Km da estrada para São Roque.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Volpi, R.L.","57119","auto","2006","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-05-06 11:58:47-03","UFU","HUFU","1829","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Araújo, G.M.","444","1988","12","20",NA,"Brasil",NA,NA,"Herbáceo, Flor rosa.; Campo de murundum.","HUFU00014097",NA,NA,"A.Juss.","Minas Gerais","Uberaba","Fazenda Van Ass, Nascente do Uberabinha.","-47.9319000244141","-19.7483005523682",NA,NA,"HUFU00014097","Mamede, M.C.H.","73879","auto","1994","03",NA,NA,NA,"22",NA,NA,NA,NA,NA
"205","2019-05-06 11:58:47-03","UFU","HUFU","67078","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Deus, F.F.","s.n.","2013","04","17",NA,"Brasil",NA,NA,"Arbusto, flores brancas.; Campo cerrado","HUFU00014088",NA,NA,"A.Juss.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014088",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-05-06 11:58:47-03","UFU","HUFU","11312","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Barbosa, A.A.A.","489","1992","01","15",NA,"Brasil",NA,NA,"Erva com flor rosa.; Campo sujo.","HUFU00014082",NA,NA,"A.Juss.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014082","Elias, S.I.","58223","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-05-06 11:58:47-03","UFU","HUFU","11183","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Barbosa, A.A.A.","521","1992","01","20",NA,"Brasil",NA,NA,"Subarbusto, ca. 60 cm. Frutos verdes, flores róseas.; Campo sujo.","HUFU00014083",NA,NA,"A.Juss.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014083","Volpi, R.L.","58223","auto","2005","11",NA,NA,NA,"14",NA,NA,NA,NA,NA
"208","2019-05-06 11:58:47-03","UFU","HUFU","11179","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Barbosa, A.A.A.","733","1993","10","30",NA,"Brasil",NA,NA,"Subarbusto com flores.; Campo sujo.","HUFU00014100",NA,NA,"A.Juss.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014100","Elias, S.I.","58223","auto","2005","11",NA,NA,NA,"14",NA,NA,NA,NA,NA
"209","2020-08-04 12:48:24-03","UFU","HUFU","4932","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Arantes, A.A.A.; Romero, R.","117","1993","11","30",NA,"Brasil",NA,NA,"Subarbusto ca. de 0,40 m. Corola rosa, cálice com glândulas rosas e anteras escuras.","HUFU00014087",NA,NA,"A.Juss.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Peca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014087","Elias, S.I.","58223","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-08-04 12:48:24-03","UFU","HUFU","41298","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Oliveira, A.P.A.","46","2004","01","09",NA,"Brasil",NA,NA,"Cerrado sentido restrito.","HUFU00014091",NA,NA,"A.Juss.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014091","Arantes, A.A.A.","58223","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-08-04 12:48:24-03","UFU","HUFU","41297","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Oliveira, A.P.A.","45","2004","01","09",NA,"Brasil",NA,NA,"Cerrado sentido restrito.","HUFU00014092",NA,NA,"A.Juss.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014092","Arantes, A.A.A.","58223","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-05-06 11:58:47-03","UFU","HUFU","36812","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Corrêa, P.; et al.","2","2003","12","01",NA,"Brasil",NA,NA,"Subarbusto ca. de 10 cm. Flores rosa,; Cerrado.","HUFU00014085",NA,NA,"A.Juss.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014085",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-05-06 11:58:47-03","UFU","HUFU","18065","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Araújo, G.M.","s.n.","1997","11","28",NA,"Brasil",NA,NA,"Erva de flor rósea.; Vereda.","HUFU00014099",NA,NA,"A.Juss.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014099","Elias, S.I.","58223","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-05-06 11:58:47-03","UFU","HUFU","11939","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Lenza, E.O.; Barbosa, A.A.A.","190","1995","11","24",NA,"Brasil",NA,NA,"Erva com flores róseas.; Cerrado (s.s.)","HUFU00014101",NA,NA,"A.Juss.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014101","Elias, S.I.","58223","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-05-06 11:58:47-03","UFU","HUFU","11938","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Lenza, E.O.; Barbosa, A.A.A.","181","1995","11","17",NA,"Brasil",NA,NA,"Erva, ca. 25 cm. Flores rosas e botões.; Cerrado (s.s.)","HUFU00014093",NA,NA,"A.Juss.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014093","Elias, S.I.","58223","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-05-06 11:58:47-03","UFU","HUFU","11937","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Lenza, E.O.; Barbosa, A.A.A.","162","1995","11","17",NA,"Brasil",NA,NA,"Erva, ca. 18 cm. Flores rosas.; Cerrado (s.s.)","HUFU00014081",NA,NA,"A.Juss.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014081","Elias, S.I.","58223","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-05-06 11:58:47-03","UFU","HUFU","11936","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Lenza, E.O.; Barbosa, A.A.A.","226","1995","12","15",NA,"Brasil",NA,NA,"Erva, ca. 25 cm. Flores rosas.; Cerrado (s.s.)","HUFU00014098",NA,NA,"A.Juss.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014098","Elias, S.I.","58223","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-05-06 11:58:47-03","UFU","HUFU","11638","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Melazzo, A.F.O.","14","1995","11","23",NA,"Brasil",NA,NA,"Cerrado sentido restrito.","HUFU00014090",NA,NA,"A.Juss.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00014090","Elias, S.I.","58223","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-08-06 10:39:37-03","FMM","FMM","992","MachineObservation","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida",NA,NA,"2015","01","10",NA,"Brasil",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00992",NA,NA,"A.Juss.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.880333","-15.898114",NA,NA,"FMM00992_v",NA,NA,NA,NA,NA,"47°52'49.20W","15°53'53.21S",NA,NA,NA,NA,NA,NA,NA
"220","2019-08-08 16:59:46-03","FMM","FMM","1752","MachineObservation","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida",NA,NA,"2015","11","27",NA,"Brasil",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01752",NA,NA,"A.Juss.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,NA,"FMM01752_v1 FMM01752_v2",NA,NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA
"221","2019-08-06 10:39:37-03","FMM","FMM","995","MachineObservation","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida",NA,NA,"2012","12","22",NA,"Brasil",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00995",NA,NA,"A.Juss.","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.831247","-15.878481",NA,NA,"FMM00995_v",NA,NA,NA,NA,NA,"47°49'52.49W","15°52'42.53S",NA,NA,NA,NA,NA,NA,NA
"222","2019-08-06 10:39:37-03","FMM","FMM","993","MachineObservation","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida",NA,NA,"2014","12","20",NA,"Brasil",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00993",NA,NA,"A.Juss.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.880333","-15.898114",NA,NA,"FMM00993_v1 FMM00993_v2 FMM00993_v3",NA,NA,NA,NA,NA,"47°52'49.20W","15°53'53.21S",NA,NA,NA,NA,NA,NA,NA
"223","2019-08-06 10:39:37-03","FMM","FMM","994","MachineObservation","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida",NA,NA,"2013","12","28",NA,"Brasil",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00994",NA,NA,"A.Juss.","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.831247","-15.878481",NA,NA,"FMM00994_v1 FMM00994_v2",NA,NA,NA,NA,NA,"47°49'52.49W","15°52'42.53S",NA,NA,NA,NA,NA,NA,NA
"224","2019-08-08 16:59:46-03","FMM","FMM","1751","MachineObservation","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida",NA,NA,"2013","11","29",NA,"Brasil",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01751",NA,NA,"A.Juss.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,NA,"FMM01751_v1 FMM01751_v2 FMM01751_v3",NA,NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA
"225","2021-02-19 16:18:37-03","UFMT","UFMT","39771","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Francener, A.; Hall, C.F.; Sartin, R.D.; Dantas-Queiroz, M.V.; Martins, C.O.","1057","2011","01","07",NA,"Brasil",NA,NA,"Herbácea cespitosa a arbustiva, folhas verdes discolores, corola rósea e frutos verdes.",NA,NA,NA,"A.Juss.","Mato Grosso","Araguainha","Rio Diamantino em cerrado pós-fogo.","-53.163333","-16.598333",NA,NA,NA,"Francener, A.",NA,NA,"2012","05","-53.163333","-16.598333",NA,"07",NA,NA,NA,NA,NA
"226","2018-08-09 21:11:06-03","UFMT","UFMT","42257","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Francener, A.; Hall, C.F.; Koch, A.K.; Gonzaga, A.F.N.","1364","2013","03","23",NA,"Brasil",NA,NA,"Arbusto, 30 cm, heliófilo. Folhas verdes discolores subcoriáceas. Flores róseas.; Cerrado sensu strictu.",NA,NA,NA,"A.Juss.","Mato Grosso","Chapada dos Guimarães","Parque Nacional da Chapada dos Guimarães, próximo a sede do parque .","-55.83","-15.405556","635","635",NA,"Francener, A.",NA,NA,"2013","04","-55.83","-15.405556",NA,"08",NA,NA,NA,NA,NA
"227","2021-02-19 16:18:37-03","UFMT","UFMT","11233","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Dubs, B.","1968","1995","12","20",NA,"Brasil",NA,NA,"Subshrub, 40 cm high, petals rose, calyx glands white turning red in older flowers.; Cerrado",NA,NA,NA,"A.Juss.","Mato Grosso","Chapada dos Guimarães","MT-020 between Buriti and Agua Fria.","-55.783333","-15.416667",NA,NA,NA,"Anderson, W.R.",NA,NA,"1997",NA,"-55.783333","-15.416667",NA,NA,NA,NA,NA,NA,NA
"228","2021-02-19 16:18:37-03","UFMT","UFMT","17175","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Macedo, M.; Somavilla, N.; Silva, A.","6049","1997","11","22",NA,"Brasil",NA,NA,"Herbácea, folhas opostas, flores róseo-alba-amareladas.; solo arenoso.",NA,NA,NA,"A.Juss.","Mato Grosso","Poxoréu","Próximo a Alto Coité.",NA,NA,NA,NA,NA,"Francener, A.",NA,NA,"2012","05",NA,NA,NA,"04",NA,NA,NA,NA,NA
"229","2015-04-30 15:25:41-03","UFMT","UFMT","42267","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Francener, A.; Gonzaga, L.N.","1217","2012","12","19",NA,"Brasil",NA,NA,"Subarbusto, 40 cm, heliófilo. Folhas discolores subcoriáceas. Inflorescência com flores róseas e fruto imaturo verde.; Cerrado denso no entorno da cidade de Nova Mutum.",NA,NA,NA,"A.Juss.","Mato Grosso","Nova Mutum",NA,"-56.106389","-13.826667","480","480",NA,"Francener, A.",NA,NA,"2013","04","-56.106389","-13.826667",NA,"08",NA,NA,NA,NA,NA
"230","2021-02-19 16:18:37-03","UFMT","UFMT","6406","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Macedo, M.; Silva, I.; Assumpção, S.","822","1997","03","18",NA,"Brasil",NA,NA,"Arbusto, flor de cor roxa, muito frequente.; Cerrado; solo argilo arenoso seco.",NA,NA,NA,"A.Juss.","Mato Grosso","Poxoréu","Estrada Poxoréu-Juscimeira, Km 35.",NA,NA,NA,NA,NA,"Francener, A.",NA,NA,"2012","05",NA,NA,NA,"04",NA,NA,NA,NA,NA
"231","2021-02-19 16:18:37-03","UFMT","UFMT","12775","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Macedo, M.; Ferreira, A.R.","4834","1996","11","17",NA,"Brasil",NA,NA,"Herbácea, folhas alterns, flores vermelho-alaranjadas.; Cerrado; solo arenoso.",NA,NA,NA,"A.Juss.","Mato Grosso",NA,"Rod Alto Garças- Alto Araguaia.",NA,NA,NA,NA,NA,"Francener, A.",NA,NA,"2012","05",NA,NA,NA,"04",NA,NA,NA,NA,NA
"232","2021-02-19 16:18:37-03","UFMT","UFMT","6171","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Santos, J.U.; Rosário, C.S.","379","1982","11","20",NA,"Brasil",NA,NA,"Erva com cerca de 40 cm de altura, flores roxas, frutos imaturos verdes.; Cerrado; solo arenoso.",NA,NA,NA,"A.Juss.","Mato Grosso","Chapada dos Guimarães","Próximo a Escola Evangélica de Buriti.","-55.749698638916","-15.460599899292",NA,NA,NA,"Elias, S.I.","107042","auto","2003","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-02-19 16:18:37-03","UFMT","UFMT","6173","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Prance, G.T.; Lleras, E.; Coelho, D.F.","18928","1973","10","13",NA,"Brasil",NA,NA,"Subshrub 50cm tall, calyx reddish-pink in bud.; Open cerrado.",NA,NA,NA,"A.Juss.","Mato Grosso","Chapada dos Guimarães","Road Buriti to Agua Fria.","-55.749698638916","-15.460599899292",NA,NA,NA,"Francener, A.","107042","auto","2012","05",NA,NA,NA,"07",NA,NA,NA,NA,NA
"234","2021-02-19 16:18:37-03","UFMT","UFMT","6172","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Santos, J.U.; Rosário, C.S.","430","1982","11","21",NA,"Brasil",NA,NA,"Erva com cerca de 20 cm de altura, flores róseas.; Cerrado; solo arenoso.",NA,NA,NA,"A.Juss.","Mato Grosso","Chapada dos Guimarães","Rodovia entre Cuiabá e Chapada.","-55.749698638916","-15.460599899292",NA,NA,NA,"Elias, S.I.","107042","auto","2003","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-04 15:44:44-03","IF","SPSF","25938","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","E.E.Macedo","173","1997","10","27","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Malpighiales",NA,"SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"236","2017-09-11 17:10:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Jussieu, AHL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"A.Juss.",NA,NA,"Im prov. Matto Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-04-05 12:35:28-03","UNIVASF","HVASF","4258","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","J.R. Maciel","1153","2009","05","16","América do Sul","Brasil",NA,NA,"Arbusto densamente ramificado, ca. 50cm alt. Botões vermelhos. Pétalas brancas. Frutos verdes.","HVASF004258",NA,NA,"A.Juss.","Bahia","Pindobaçu","Serra do Poço Pelado. Topo da serra.","-40.37775","-10.692361","716","716",NA,"M.C.H. Mamede",NA,NA,"2011","11","-40.377750","-10.692361",NA,"29",NA,NA,NA,NA,"U"
"238","2019-11-21 10:08:29-03","IBt","SP","106270","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Irwin, HS; Souza, R; Reis dos Santos, R","10240","1965","11","12",NA,"Brasil",NA,NA,NA,"SP015829",NA,NA,"A.Juss.","Distrito Federal","Gama","Ca. 3 km SE of Gama",NA,NA,"1200","1200","SP015829","Mamede, MCH",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-21 10:08:29-03","IBt","SP","238620","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Alvarenga, D; Oliveira, FCA","536","1990","01","02",NA,"Brasil",NA,NA,NA,"SP015831",NA,NA,"A.Juss.","Distrito Federal","Brasília","Fazenda Água Limpa, UNB","-47.898611","-15.965",NA,NA,NA,"Mamede, MCH",NA,NA,"1994",NA,"-47.898611","-15.965",NA,NA,NA,NA,NA,NA,NA
"240","2019-11-21 10:08:29-03","IBt","SP","238692","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Azevedo, MLM; Lopes, EC","447","1989","12","13",NA,"Brasil",NA,NA,NA,"SP015832",NA,NA,"A.Juss.","Distrito Federal","Brasília","Fazenda Água Limpa, UNB","-47.898611","-15.965",NA,NA,"SP015832","Mamede, MCH",NA,NA,"1994",NA,"-47.898611","-15.965",NA,NA,NA,NA,NA,NA,NA
"241","2019-11-21 10:08:29-03","IBt","SP","257841","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Castro, NM; Barbosa, AAA","240","1987","11","21",NA,"Brasil",NA,NA,NA,"SP015793",NA,NA,"A.Juss.","Goiás",NA,"Rodov. GO-118, Faz. Nova Veneza, a 42 km de Alto Paraíso",NA,NA,NA,NA,NA,"Mamede, MCH",NA,NA,"1994","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-21 10:08:29-03","IBt","SP","409512","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Pereira da Silva, G; Scariot, AO; Sevilha, AC; Moreira, GA; Pereira, JB; Moreira, KA; Carvalho Silva","6799","2002","11","05",NA,"Brasil",NA,NA,NA,"SP015834",NA,NA,"A.Juss.","Goiás","Luziânia","Área próxima ao encontro dos rios Lagoinha e Alagado. Ponto 7. AII","-48.214444","-16.209722","945","945",NA,"Mamede, MCH",NA,NA,"2008","09","-48.214444","-16.209722",NA,"05",NA,NA,NA,NA,NA
"243","2019-11-21 10:08:29-03","IBt","SP","446684","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Francener, A; Hall, CF; Koch, AK; Gonzaga, AFN","1364","2013","03","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Juss.","Mato Grosso","Chapada dos Guimarães","Parque Nacional Chapada dos Guimarães, Próximo a sede do parque","-55.83","-15.405556","635","635",NA,"Francener, A",NA,NA,"2013","04","-55.83","-15.405556",NA,"08",NA,NA,NA,NA,NA
"244","2019-11-21 10:08:29-03","IBt","SP","327347","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Azevedo, MLM; Cardoso, E; Mendonça, RC; Aparecida da Silva, M; Alvarenga, D","1239","1997","11","30",NA,"Brasil",NA,NA,NA,"SP015796",NA,NA,"A.Juss.","Minas Gerais","Formoso","Parque Nacional Grande Sertão Veredas, Cerrado na estrada do alojamento da FUNATURA ao lado da Vereda do Veado na nascente do Rio Preto","-45.919167","-15.405278","850","850",NA,"Mamede, MCH",NA,NA,"1999",NA,"-45.919167","-15.405278",NA,NA,NA,NA,NA,NA,NA
"245","2019-11-21 10:08:29-03","IBt","SP","329927","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Wanderley, MGL; Lima, R; Araújo, AC; Zanin, A; Forzza, RC","2288","1997","11","25",NA,"Brasil",NA,NA,NA,"SP015803",NA,NA,"A.Juss.","Goiás",NA,"Reserva de Emas",NA,NA,NA,NA,NA,"Mamede, MCH",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:08:29-03","IBt","SP","349957","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Árbocz, GF","7219","2000","12","13",NA,"Brasil",NA,NA,NA,"SP015797",NA,NA,"A.Juss.","Mato Grosso","Itiquira","Margem do rio Correntes","-54.763056","-17.555278",NA,NA,NA,"Mamede, MCH",NA,NA,"2003","10","-54.763056","-17.555278",NA,"31",NA,NA,NA,NA,NA
"247","2019-11-21 10:08:29-03","IBt","SP","349961","S","Plantae","Malpighiaceae","Byrsonima","rigida","Byrsonima rigida","Árbocz, GF","7094","2000","10","29",NA,"Brasil",NA,NA,NA,"SP015798",NA,NA,"A.Juss.","Mato Grosso","Itiquira","Margem do rio Correntes, próximo ao eixo da barragem","-54.825833","-17.608056",NA,NA,NA,"Mamede, MCH",NA,NA,"2003","10","-54.825833","-17.608056",NA,"31",NA,NA,NA,NA,NA
