"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"453","2020-09-12 05:00:02-03","US","US","1232454","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"M. Cárdenas","1969","South America - Neotropics","Bolivia",NA,NA,NA,"US03375483","1921","12","9",NA,"Malvales","K. Schum.",NA,NA,NA,"Amazon Basin, [illegible text].",NA,NA,"457",NA,"US03375483_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"454","2020-09-12 05:00:02-03","US","US","3378227","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"H. D. Clarke","1457","South America - Neotropics","Guyana",NA,NA,NA,"US00626275","1996","3","27",NA,"Malvales","K. Schum.","Clarke, H. D., University of North Carolina (Asheville)","Potaro-Siparuni",NA,"Iwokrama Rainforest Reserve; Turtle Pond transect, Essequibo River, km 0.1","-58.75","4.75833","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"455","2020-09-12 05:00:02-03","US","US","3306413","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"J.-J. de Granville","4937","South America - Neotropics","French Guiana",NA,NA,NA,"US00998592","1981","8","19",NA,"Malvales","K. Schum.","Pennington, T. D., (K)",NA,NA,"Haute Mana, entre Dégrad Blanc et Bellevue",NA,NA,NA,NA,"US00998592_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"456","2020-09-12 05:00:02-03","US","US","1662888","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"B. A. Krukoff","5230","South America - Neotropics","Brazil",NA,NA,NA,"US03375491","1933","7","15",NA,"Malvales","K. Schum.",NA,"Acre",NA,"Brazilian Amazonia, Basin of Rio Jurua, Territory of Acre: Upper Rio Jurupary.",NA,NA,NA,NA,"US03375491_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"457","2020-09-12 05:00:02-03","US","US","2832724","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"S. A. Mori & A. Bolten","8663","South America - Neotropics","Suriname",NA,NA,NA,"US00695209","1976","11","19",NA,"Malvales","K. Schum.","Pennington, T. D., (K)",NA,NA,"Raleighvallen-Voltzberg Nat. Resv. on Coppename River, 145 km SW of Paramaribo","-56.2","4.71",NA,NA,"US00695209_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"458","2020-09-12 05:00:02-03","US","US","2457160","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"G. T. Prance & N. Silva","58974","South America - Neotropics","Brazil",NA,NA,NA,"US03375495","1964","8","31",NA,"Malvales","K. Schum.",NA,"Maranhão",NA,"New Brazilian Highways, 15 km. south of border Pará - Maranhão, Belém-Brasília.",NA,NA,NA,NA,"US03375495_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"459","2020-09-12 05:00:02-03","US","US","1664138","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"B. A. Krukoff","5548","South America - Neotropics","Brazil",NA,NA,NA,"US03375497",NA,NA,NA,NA,"Malvales","K. Schum.",NA,"Acre",NA,"Brazilian Amazonia, Basin of Rio Purus, Territory of Acre: near mouth of Río Macauhan (tributary of Río Yaco).","-69","-9.33",NA,NA,"US03375497_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"460","2020-09-12 05:00:02-03","US","US","2883997","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"H. Jiménez-Saa","1288","South America - Neotropics","Venezuela",NA,NA,NA,"US03375498",NA,NA,NA,NA,"Malvales","K. Schum.",NA,"Barinas",NA,"Reserva Forestal de Caparo; Unidad Uno.",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"461","2020-09-12 05:00:02-03","US","US","2936664","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"J. C. Lindeman, A. .R. A. Görts-van Rijn, M. J. Jansen-Jacobs & A. Hetterscheid-Hollants","80 326","South America - Neotropics","Suriname",NA,NA,NA,"US00695208","1980","9","11",NA,"Malvales","K. Schum.","Pennington, T. D., (K)","Nickerie",NA,"Kabalebo Dam project area, W of road km 25.3","-57.5","4.75","30","130","US00695208_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"462","2020-09-12 05:00:02-03","US","US","3310987","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"W. Thomas, A. M. Carvalho, A. Amorim, J. G. Járdim & S. Lisbôa","9437","South America - Neotropics","Brazil",NA,NA,NA,"US03375492","1992","11","14",NA,"Malvales","K. Schum.",NA,"Bahia",NA,"Mun. Una. Reserva Biológica do Mico-Ieão (IBAMA), 46 km north on BA-001 between Ilhéus and Una.","-39.08","-15.15",NA,NA,"US03375492_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"463","2020-09-12 05:00:02-03","US","US","2936561","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"J. C. Lindeman, A. .R. A. Görts-van Rijn, M. J. Jansen-Jacobs & A. Hetterscheid-Hollants","80 578","South America - Neotropics","Suriname",NA,NA,NA,"US00695207","1980","9","24",NA,"Malvales","K. Schum.","Pennington, T. D., (K)","Nickerie",NA,"Kabalebo Dam project area, along trail to Wonotobo from road km 109","-57.96","4.36","30","130",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"464","2020-09-12 05:00:02-03","US","US","2321177","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Reitz & Klein, --","2520","South America","Brazil",NA,NA,NA,"US03375484","1956","1","19",NA,"Malvales","K. Schum.",NA,"Santa Catarina",NA,"Pilões, Palhoça.",NA,NA,"300",NA,"US03375484_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"465","2020-09-12 05:00:02-03","US","US","3517308","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"W. Thomas, A. M. Carvalho, A. Amorim, T. S. Santos & S. C. Sant'Ana","10528","South America - Neotropics","Brazil",NA,NA,NA,"US03375494","1994","9","18",NA,"Malvales","K. Schum.",NA,"Bahia",NA,"Mun. Ilhéus. Cidade de Ilhéus, 3 km north of Rodoviaria, Mata da Esperança, forest north of dam and reservoir, Southern Bahian wet forest.","-39.0692","-14.7819","50",NA,"US03375494_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"466","2020-09-12 05:00:02-03","US","US","1901419","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"-. Ducke","2034","South America - Neotropics","Brazil",NA,NA,NA,"US03375490","1946","12","4",NA,"Malvales","K. Schum.",NA,"Pará",NA,"Belem, Bosque Municipal.",NA,NA,NA,NA,"US03375490_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"467","2020-09-12 05:00:02-03","US","US","3097177","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"J. M. Pires, W. A. Rodrigues & G. Irvine","50453","South America - Neotropics","Brazil",NA,NA,NA,"US03375487","1961","8","23",NA,"Malvales","K. Schum.",NA,"Amapá",NA,"Territorio Amapa, Rio Araguari, in sandy soil near river, 5 hours above Rio Murure.","-51.95","1.4","130",NA,"US03375487_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"468","2020-09-12 05:00:02-03","US","US","3688310","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"R. Guillen & S. Coria","1340","South America - Neotropics","Bolivia",NA,NA,NA,"US03375500","1994","5","18",NA,"Malvales","K. Schum.",NA,"Santa Cruz",NA,"Dpto. Santa Cruz: Prov. Velasco Campamento El Refugio a 2500 m al norte de la casa yendo hacia la bahia Las Petas.","-61.0481","-14.7622","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"469","2020-09-12 05:00:02-03","US","US","3688309","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"R. Guillen & S. Coria","1651","South America - Neotropics","Bolivia",NA,NA,NA,"US03375499","1994","6","1",NA,"Malvales","K. Schum.",NA,"Santa Cruz",NA,"Velasco, Campamento, El Refugio, al contorno de la casa.","-61.0364","-14.7692","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"470","2020-09-12 05:00:02-03","US","US","1617623","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"G. Ochioni","4334","South America - Neotropics","Brazil",NA,NA,NA,"US03375486","1921","12","9",NA,"Malvales","K. Schum.",NA,"Rio de Janeiro",NA,"Procedencia Rio de Janeiro ad urbem in silvis Chacara do Fonseca.",NA,NA,NA,NA,"US03375486_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"471","2020-09-12 05:00:02-03","US","US","3675477","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"R. Guillen & R. Choré","1663","South America - Neotropics","Bolivia",NA,NA,NA,"US03375501","1994","6","2",NA,"Malvales","K. Schum.",NA,"Santa Cruz",NA,"Velasco, Campamento El Refugio a 1000 m al NE de la casa, yendo hacia el cerro, por la ribera del rio Paraguá.","-61.02","-14.75","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"472","2020-09-12 05:00:02-03","US","US","3451796","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"M. J. Jansen-Jacobs, B. Welle, P. Haripersaud, O. Muller & M. van der Zee","5912","South America - Neotropics","Guyana",NA,NA,NA,"US00759257","1999","9","15",NA,"Malvales","K. Schum.","Pennington, T. D., (K)","U. Takutu-U. Essequibo",NA,"Rewa River, at foot of Spider Mts., near camp 2, Upper Essequibo Region","-58.53","3.13","220",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"473","2020-09-12 05:00:02-03","US","US","2736939","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","55391","South America - Neotropics","Suriname",NA,NA,NA,"US00695206","1963","9","5",NA,"Malvales","K. Schum.","Westra, L. Y. T., (U), Nationaal Herbarium Nederland, Utrecht University branch",NA,NA,"Lucie R., 2-10 km below confl. with Oost R., Wilhelmina Gebergte","-56.51","3.5","225",NA,"US00695206_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"474","2020-09-12 05:00:02-03","US","US","2812299","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"F. Hallé","794","South America - Neotropics","French Guiana",NA,NA,NA,"US00695307","1962","9","6",NA,"Malvales","K. Schum.","Pennington, T. D., (K)",NA,NA,"Crique Sophie","-53.48","3.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"475","2020-09-12 05:00:02-03","US","US","2403018","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Reitz & Klein, --","3207","South America","Brazil",NA,NA,NA,"US03375488","1956","5","3",NA,"Malvales","K. Schum.",NA,"Santa Catarina",NA,"Pilões, Palhoça.",NA,NA,"250",NA,"US03375488_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"476","2020-09-12 05:00:02-03","US","US","1573941","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"L. Riedel","51","South America","Brazil",NA,NA,NA,"US03375489","1824","1",NA,NA,"Malvales","K. Schum.",NA,NA,NA,"Cordoaria [interpreted].",NA,NA,NA,NA,"US03375489_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"477","2020-09-12 05:00:02-03","US","US","2736807","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","55601","South America - Neotropics","Suriname",NA,NA,NA,"US00695205","1963","9","11",NA,"Malvales","K. Schum.","Westra, L. Y. T., (U), Nationaal Herbarium Nederland, Utrecht University branch",NA,NA,"Lucie R., 3 km above to 2 km below confl. with Oost R., Wilhelmina Gebergte","-56.43","3.5","225",NA,"US00695205_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"478","2020-09-12 05:00:02-03","US","US","1691151","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Krukoff's 4th Expedition to Brazilian Amazonica","5783","South America - Neotropics","Brazil",NA,NA,NA,"US03375496","1933","9","4",NA,"Malvales","K. Schum.",NA,"Acre",NA,"Brazilian Amazonia, Basin of Rio Purus, Territory of Acre: near mouth of Río Macauhan (tributary of Río Yaco).","-69","-9.33",NA,NA,"US03375496_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"479","2020-09-02 16:24:08-03","Cenargen","CEN","51866","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Josemara Souza de Oliveira - Pau Brasil","6",NA,"Brasil","Exsicatas",NA,"CAP 19 cm. Doação do Banco Genético do Pau Brasil - Registro 549. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00051866","2001","09","14",NA,NA,"K.Schum.","D. Sampaio","BA","PORTO SEGURO","Estação Pau Brasil - CEPLAC.","-39.18","-16.336111","82","82","CEN00051866",NA,NA,"2015","04",NA,"-39.18","-16.336111",NA,NA,NA,"3"
"480","2019-12-09 17:29:49-03","UFPR","EFC","15906","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Silva, J.M.","8590",NA,"Brasil",NA,NA,"Árvore 6m; frutos verdes. Floresta Ombrófila Densa Submontana, vegetação secundária","EFC015906","2014","08","12",NA,NA,"K.Schum.","Barboza, E.","Paraná","Guaratuba","Pedra Branca de Araraquara, próximo ao Rio São João","-48.5425","-25.5609",NA,NA,NA,NA,NA,"2014","08","25","-48.5425","-25.5609",NA,NA,NA,NA
"481","2021-03-15 18:26:42-03","USP","SPF","206828","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Zappi, DC; Milliken, W; Sasaki, D; Frisby, SM; Henicka, GS; Pena, EM; Leite, RA; Piva, JH","1474",NA,"Brasil",NA,NA,"Arbusto até 2 m alt. Folhas suculentas. Inflorescências creme.; Mata alagada nas proximidades do rio ponto 098.","SPF00206828","2008","08","27",NA,NA,"K.Schum.","Sampaio, D","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Parque Estadual Cristalino. Extremo nordeste do Parque, subindo o Rio Cristalino.","-55.4115","-9.2912","245","245",NA,NA,NA,NA,NA,NA,"-55.4115","-9.2912",NA,NA,NA,NA
"482","2019-11-13 11:19:17-03","USP","SPF","198781","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Farney, C","4369",NA,"Brasil",NA,NA,NA,"SPF00198781","2001","05","21",NA,NA,"K.Schum.","Nadruz, MA","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,NA,NA,NA,NA,"2003","06",NA,NA,NA,NA,NA,NA,NA
"483","2019-11-13 11:19:17-03","USP","SPF","203371","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Melo Jr, JCF","796",NA,"Brasil",NA,NA,NA,"SPF00203371","2008","01","16",NA,NA,"K.Schum.","Anônimo","Santa Catarina","Guaramirim",NA,"-49.003189","-26.467278",NA,NA,NA,NA,NA,NA,NA,NA,"-49.003189","-26.467278",NA,NA,NA,NA
"484","2019-11-13 11:19:17-03","USP","SPF","160624","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Souza, VC","14379",NA,"Brasil",NA,NA,NA,"SPF00160624","1997","03","17",NA,NA,"K.Schum.","Ivanauskas, NM","Mato Grosso","São Félix do Araguaia",NA,"-50.6693992614746","-11.6171998977661",NA,NA,NA,"290331","auto","1997","09",NA,NA,NA,NA,NA,NA,NA
"485","2019-11-13 11:19:17-03","USP","SPF","198782","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Farney, C","4056",NA,"Brasil",NA,NA,NA,"SPF00198782","2000","04","14",NA,NA,"K.Schum.","Anônimo","Rio de Janeiro","Arraial do Cabo","Ilha de Cabo Frio","-42.0278015136719","-22.966100692749",NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-03-05 14:13:24-03","UNEMAT","HPAN","5455","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Souza, AR; Silva, CP; De Jesus, FA; Oliveira, FC","24","América","Brasil",NA,NA,NA,NA,"2018","02","06","Magnoliidae","Oxalidales","K.Schum.","Carniello, MA","Mato Grosso","Araputanga","Assentamento Florestan Fernandes, Arbórea, terrícola.","-58.402917","-15.522972","205","205",NA,NA,NA,"2018","08","31","-58.402917","-15.522972",NA,NA,NA,NA
"487","2021-03-25 13:52:08-03","UNIVILLE","JOI","7242","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"J. Cordeiro","144",NA,"Brasil",NA,NA,"; HABITO: arbusto; TIPO VEGETACIONAL: Mata Pluvial","JOI007242","1986","02","20",NA,NA,"K.Schum.","R. Kummrow","Paraná","Morretes","Estação Marumbi.","-48.834400177002","-25.476900100708",NA,NA,"JOI007242","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2021-03-25 13:52:08-03","UNIVILLE","JOI","4230","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"F.C.S. Vieira","1441",NA,"Brasil",NA,NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila de Terras Baixas/Submontana","JOI004230","2005","12","19",NA,NA,"K.Schum.","F.C.S. Vieira","Santa Catarina","Garuva","Rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,"JOI004230","22441","auto","2006","08","21",NA,NA,NA,NA,NA,NA
"489","2021-03-25 13:52:08-03","UNIVILLE","JOI","6895","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Melo-Júnior, J.C.F.","796",NA,"Brasil",NA,NA,"; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","JOI006895","2008","01","16",NA,NA,"K.Schum.",NA,"Santa Catarina","Guaramirim","Vila da Amizade - BR 280.","-49.002799987793","-26.4731006622314",NA,NA,"JOI006895","15937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2021-03-25 13:52:08-03","UNIVILLE","JOI","18086","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"R. I. L. J. Schone; M. M. da Silva",NA,NA,"Brasil",NA,NA,NA,"JOI018086","2018","09","21",NA,NA,"K.Schum.","Daniela Sampaio","Santa Catarina","Joinville","Morro do Iririú.","-48.8456001281738","-26.3043994903564",NA,NA,NA,"37150","auto","2018","10","01",NA,NA,NA,NA,NA,NA
"491","2021-03-25 13:52:08-03","UNIVILLE","JOI","4032","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"J. Cordeiro","2006",NA,"Brasil",NA,NA,"; HABITO: arbórea; TIPO VEGETACIONAL: floresta","JOI004032","1998","05","17",NA,NA,"K.Schum.",NA,"Santa Catarina","Pomerode",NA,"-49.1768989562988","-26.7406005859375",NA,NA,"JOI004032","14075","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2019-10-07 09:36:15-03","UEFS","HUEFS","110946","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Lopes, M.M.M.","703",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa Montana.","HUEFS0110946","2006","05","23","Angiospermae","Oxalidales","K.Schum.","D.Sampaio","Bahia","Almadina","Serra do Corcovado. 9,8 km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833","650","860","HUEFS0110946",NA,NA,"2018",NA,NA,"39W36'12''","14S42'21''","Rosanae",NA,NA,NA
"493","2019-10-07 09:36:15-03","UEFS","HUEFS","158614","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Myrtaceae Class","78",NA,"Brasil",NA,NA,"Mata Atlântica.","HUEFS0158614","2008","08","02","Angiospermae","Oxalidales","K.Schum.","D.Sampaio","Bahia","Igrapiúna","Rodovia para Itubera (BA 001). Reserva de Michelin. Cachoeira de Pancada Grande.","-39.1775","-13.798333",NA,NA,"HUEFS0158614",NA,NA,"2018",NA,NA,"39W10'39''","13S47'54''","Rosanae",NA,NA,NA
"494","2019-10-07 09:36:15-03","UEFS","HUEFS","191285","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Popovkin, A.V.","1277",NA,"Brasil",NA,NA,NA,"HUEFS0191285",NA,NA,NA,"Angiospermae","Oxalidales","K.Schum.","D.Sampaio","Bahia","Entre Rios","Algodão.","-37.966667","-12.166667",NA,NA,"HUEFS0191285",NA,NA,"2018",NA,NA,"37W58'","12S10'","Rosanae",NA,NA,NA
"495","2019-10-07 09:36:15-03","UEFS","HUEFS","208182","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Popovkin, A.V.","1678",NA,"Brasil",NA,NA,NA,"HUEFS0208182",NA,NA,NA,"Angiospermae","Oxalidales","K.Schum.",NA,"Bahia","Entre Rios","Algodão.","-37.966667","-12.166667","140","140",NA,NA,NA,NA,NA,NA,"37W58'0''","12S10'","Rosanae",NA,NA,NA
"496","2019-10-07 09:36:15-03","UEFS","HUEFS","22449","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Thomas, W.W.","9437",NA,"Brasil",NA,NA,NA,"HUEFS0022449","1992","11","14","Angiospermae","Oxalidales","K.Schum.","D.Sampaio","Bahia","Una","Reserva Biológica do Mico-leão (IBAMA).","-39.083333","-15.15",NA,NA,"HUEFS0022449",NA,NA,"2018",NA,NA,"39W5'","15S9'","Rosanae",NA,NA,NA
"497","2019-10-07 09:36:15-03","UEFS","HUEFS","39530","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Hage, J.L.","2359",NA,"Brasil",NA,NA,"Mata Higrófila.","HUEFS0039530","1993","03","11","Angiospermae","Oxalidales","K.Schum.","D.Sampaio","Bahia","Una","Reserva Biológica do Mico-leão(IBAMA). Entrada no km 46 da Rod.BA-001 Ilhéus/Una.","-39.083333","-15.15",NA,NA,"HUEFS0039530",NA,NA,"2018",NA,NA,"39W5'0''","15S9'0''","Rosanae",NA,NA,NA
"498","2019-09-04 19:27:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana","Type [status unknown]","L. Riedel","888","South America","Brazil",NA,NA,NA,NA,"1832",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"499","2019-02-14 11:33:13-02","F","FMNH-SEEDPLANTS","V0074618F","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana","Isotype","L. Riedel","888","South America","Brazil",NA,NA,NA,"V0074618F","1832","9",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0074618F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"500","2019-06-11 12:34:30-03","F","FMNH-SEEDPLANTS","V0431530F","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"P. Nuñez V.","5740","South America","Peru",NA,NA,NA,"V0431530F","1986","8","16","Spermatophyta",NA,NA,"RRC ID Flag","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,"V0431530F_01 V0431530F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"5740",NA
"501","2017-08-04 10:52:48-03","F","FMNH-SEEDPLANTS","V0431531F","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"M. J. Jansen-Jacobs et al.","5912","South America","Guyana",NA,NA,NA,"V0431531F","1999","9","15","Spermatophyta",NA,NA,NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,"V0431531F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"502","2017-08-04 10:52:49-03","F","FMNH-SEEDPLANTS","V0431537F","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"J. C. Lindeman et al.","578","South America","Suriname",NA,NA,NA,"V0431537F","1980","11","24","Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.625","4.1006",NA,NA,"V0431537F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"503","2017-08-04 10:52:50-03","F","FMNH-SEEDPLANTS","V0431543F","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,NA,"11200","South America","Suriname",NA,NA,NA,"V0431543F","1967","11",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.625","4.1006",NA,NA,"V0431543F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
