"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","county","imagecode","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"424","2014-03-28 17:02:00-03","MO","MOBOT","1710637","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Elsa M. Zardini|Leongino Guerrero","Zardini 57669","2001","11","7","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Concepción","Estancia San Fernando.","-57.3686111","-22.915",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1247","3"
"425","2014-03-28 16:56:00-03","MO","MOBOT","1710650","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Elsa M. Zardini|Leongino Guerrero","Zardini 57682","2001","11","7","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Concepción","Estancia San Fernando.","-57.3686111","-22.915",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1247","2"
"426","2011-04-21 06:16:00-03","MO","MOBOT","3142509","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Silvino Elcoro","Elcoro 595","1990","1",NA,"South America","Venezuela",NA,NA,NA,NA,NA,"50.00000000",NA,"Bolívar","Municipio Sucre. Naripa",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2008-05-27 22:02:00-03","MO","MOBOT","1721166","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Israel G. Vargas C.|Robin B. Foster","Vargas Caballero 3473","1994","10","22","South America","Bolivia",NA,NA,NA,NA,NA,"500.00000000","700.00000000","Santa Cruz","Santiago de Chiquitos; 3 a 5 km al NE del pueblo, tramo entre el pueblo y la Serranía de Santiago de Chiquitos. Cerrado con bosque bajo, arbolitos de 5 a 10 m de altura en campo abierto de laderas, suelo arenoso y bosque más denso y alto en márgenes de las quebradas.","-59.58333","-18.33333",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","P. Hiepko (B)","Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2008-05-27 22:02:00-03","MO","MOBOT","1721175","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Israel G. Vargas C.|et al.","Vargas Caballero 1836","1992","10","26","South America","Bolivia",NA,NA,NA,NA,NA,"200.00000000",NA,"Santa Cruz","RESERVA RIOS BLANCO Y NEGRO. Concesión Oquiriquia; 40 Km al SW de Río San Martín. Bosque alto (20 m ), estacionalmente inundado; intervenido por extracción de madera mara (Swietenia macrophylla). vegetación arbustiva con patujú grande (Phenacospermum guianensis).","-62.1","-14.5",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","I. G. Vargas '95","Guarayos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2009-02-05 03:32:00-02","MO","MOBOT","1721181","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Israel G. Vargas C.","Vargas Caballero 3307",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"400.00000000","500.00000000","Santa Cruz","Cerro Mutún, 7 km al NE de la pista de aterrizaje del campamento minero (25 km al S de Puerto Suárez). Bosque seco con árboles y arbustos más denso que del cerrado, alcansa hasta 20 m de altura; se presenta en un valle próximo a un arroyo. Area sometida a quemas periódicas.","-57.85","-19.2",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","I. G. Vargas '95","Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2014-04-21 14:10:00-03","MO","MOBOT","1734674","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Baltasar Trujillo","Trujillo 15403","1979","4","12","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"Sabana del hato La Florida, Norte del cerro Cuchivero. Dtto. Cedeño, Edo. Bolivar.",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","R. Leisner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-09-04 04:40:00-03","MO","MOBOT","1793441","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Herbert H. Smith","Smith 1950","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,"Isolectotype",NA,NA,NA,"Plants of Santa Marta, United States of Colombia.",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","P. Hiepo (B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2015-08-10 05:49:00-03","MO","MOBOT","1793457","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Amaro Macedo","Macedo 466","1944","8","6","South America","Brazil",NA,NA,NA,NA,"Isolectotype",NA,NA,"Minas Gerais","Proc. Brasil - Estado de Minas Geraes. Ituiutaba.",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","P. Hiepko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-09-04 04:40:00-03","MO","MOBOT","1796652","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Herbert H. Smith","Smith 1771","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,"Isosyntype","45.72000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","P. Hiepko (B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2008-05-27 22:02:00-03","MO","MOBOT","1867128","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Manuel J. Macía|et al.","Macía 6564","2002","3","9","South America","Bolivia",NA,NA,NA,NA,NA,"420.00000000",NA,"La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme, en lo alto de un cerro, próximo al arroyo Aguapolo y al río Tuichi","-67.66805","-14.55694",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","det. M.J. Macía (MO)","Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2008-05-27 22:02:00-03","MO","MOBOT","1867245","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Manuel J. Macía|et al.","Macía 6570","2002","3","9","South America","Bolivia",NA,NA,NA,NA,NA,"420.00000000",NA,"La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme, en lo alto de un cerro, próximo al arroyo Aguapolo y al río Tuichi","-67.66805","-14.55694",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","det. M.J. Macía (MO)","Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2008-05-27 22:02:00-03","MO","MOBOT","1868103","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Manuel J. Macía|et al.","Macía 6616","2002","3","10","South America","Bolivia",NA,NA,NA,NA,NA,"420.00000000",NA,"La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme, en lo alto de un cerro, próximo al arroyo Aguapolo y al río Tuichi","-67.66805","-14.55694",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","det. M.J. Macía (MO)","Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2014-03-28 16:57:00-03","MO","MOBOT","1937042","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Elsa M. Zardini|Isabelino Chaparro","Zardini 60672","2003","11","1","South America","Paraguay",NA,NA,NA,NA,NA,"300.00000000",NA,"Canindeyú","Mbaracayú Biosphere Reserve. Aguará Ñu. Cerrado forest on sandy soil.","-55.2880555","-24.1588889",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1288","3"
"438","2008-05-27 22:02:00-03","MO","MOBOT","2281251","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","A.S. Poma C.|et al.","Poma Chura 231","2004","9","7","South America","Bolivia",NA,NA,NA,NA,NA,"190.00000000",NA,"La Paz","Parque Nacional Madidi, Rio Heath, Bosque amazonico pluviestacional de tierra firme, con Pseudolmedia laevis, Bertollethia excelsa, Oenocarpus bataua, Attalea spp y Cecropiaceae.","-68.84305","-13.02583",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","A. Araujo-M (LPB)","Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-02","3"
"439","2014-03-29 22:05:00-03","MO","MOBOT","2519786","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","A.L. Woolston","Woolston 743","1956","10","2","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"San Pedro","Villa Primavera",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-07-25 10:55:00-03","MO","MOBOT","2519800","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Émile Hassler","Hassler 9707","1907","10",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Amambay","Sierra de Amambay",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"441","2008-05-27 22:02:00-03","MO","MOBOT","3058822","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Antony Jardim","Jardim 1424","1994","11","20","South America","Bolivia",NA,NA,NA,NA,NA,"400.00000000",NA,"Santa Cruz","Bosque seco Chiquitano cerca Las Trancas con Scinopsis brasilensis, Astronium urundeuva, Spondias mombin, Capparis prisca, Anadenanthera macrocarpa, Aspidosperma macrocarpon, Caesapinia pluviosa, Gallesia integrifolia, Cariniana estrellensis,.. Substrato algo de latisol, arcilloso.","-61.84805","-16.51888",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","A. Fuentes (LPB)","Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2014-03-01 19:37:00-03","MO","MOBOT","3126126","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Terry W. Henkel|R. James","Henkel 3781","1994","4","26","South America","Guyana",NA,NA,NA,NA,NA,"250.00000000",NA,NA,"U. Takutu-U. Essequino. South Rupununi; Toot River, 40 km SE Aishalton village along Marudi Road.","-59.16666","2.25",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","P. Hiepko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2012-04-24 05:05:00-03","MO","MOBOT","3126303","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Pedro Acevedo-Rodríguez|Christian P.G.-A. Feuillet","Acevedo-Rodríguez 3249","1990","2","16","South America","Guyana",NA,NA,NA,NA,NA,"110.00000000",NA,NA,"U. Takutu-U. Essequibo. Road from Karanambo to Lethem. Isolated forest patches.","-59.5","3.85",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","P. Hiepko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2008-05-27 22:02:00-03","MO","MOBOT","3127031","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Douglas C. Daly","Daly 8511","1995","3","26","South America","Brazil",NA,NA,NA,NA,NA,"10.00000000",NA,"Acre","Mun. Bujari: Bason of Rio Purus, Riozinho do Andirá (tributary of Rio Acre). Seringal Andirá. Upstream from Colocaçao Bandeira. Near river margin, river level going down from high-water mark, river level flux. Várzea forest.","-68.03333","-9.65",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","J. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2013-02-12 12:41:00-02","MO","MOBOT","3136913","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Ezechias P. Heringer","Heringer 16745","1977","8","2","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Distrito Federal","Coletada a 500 m da residencia do vice-Presidente e a cerca de 1000 m do Palácio da Alvorada um cerrado típico",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2011-06-09 18:03:00-03","MO","MOBOT","3136922","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Gerardo Aymard","Aymard C. 3454","1985","3","14","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Portuguesa","Dtto. Guanare, terrenos de la Unellez","-69.81666","9.06666",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2008-05-27 22:02:00-03","MO","MOBOT","3136924","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Ezechias P. Heringer","Heringer 17905","1980","9","15","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Goiás","Luziania (15 km ao sul da cidade)",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2009-07-13 12:29:00-03","MO","MOBOT","3136928","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Anibal Castillo","Castillo 1762","1984","2","23","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Anzoátegui","Distrito Miranda. Municipio Boca del Pao. Area el Tramojo. Bosque seco","-64.32444","8.05555",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2012-02-29 05:11:00-03","MO","MOBOT","3136962","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Douglas C. Daly|Jonas Cardoso|N. Salomon","Daly 3949","1984","12","21","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Amapá","Município Mazagão, BR 156, incomplete road toward Monte Dourado. 75-80 WSW of Macapá, 5-10 km SW of Rio Preto. Terra firme moist forest, hilly terrain","-51.8","-0.13333",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2009-09-24 14:05:00-03","MO","MOBOT","3137749","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","George S. Bunting","Bunting 5128","1977","6","5","South America","Venezuela",NA,NA,NA,NA,NA,"100.00000000","150.00000000","Zulia","Dtto. Páez: cerca de La Misión de Guana, entre la carretera y km 4 del camino que sale rumbo al este de la carretera Carrasquero-Guana-Guarero, o sea que desvía a la derecha directamente frente a La Misión de Guana; en potrero y bosque, en zona de bosque alto y deciduo",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2008-05-27 22:02:00-03","MO","MOBOT","3138301","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Nélida Soria","Soria Rey 4868","1991","10","24","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"Estancia Santa Teresa. Potrero Nagoa",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2010-11-22 17:44:00-02","MO","MOBOT","3138766","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Carol L. Kelloff|Tim McDowell|Allison Stobey","Kelloff 720","1991","5","21","South America","Guyana",NA,NA,NA,NA,NA,"1500.00000000",NA,NA,"Region: Potaro-Siparuni. Ebini Mt. Primary mixed forest on boulder outcrop, steep hillside above stream; lg. Spathiphyllum aroid +/- 1 m tall dominates understory","-59.13333","5.15",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2014-02-25 05:40:00-03","MO","MOBOT","3138934","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Ángel Fernández","Fernández 6705","1990","1",NA,"South America","Venezuela",NA,NA,NA,NA,NA,"270.00000000",NA,"Amazonas","Dpto. Atabapo. Rio Ocamo, alrededor del raudal Arata","-67.48333","3.05",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","G. Aymard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","3139171","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Andreas Gröger","Gröger 814","1993","3","1","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Amazonas","Dpto. Atures. Pto. Ayacucho; laja entre la estacion del Fonaiap (Piscicultura) y el aeropuerto, entre bloques de piedra al pie de la laja","-67.6","5.61666",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","O. Huber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2008-05-27 22:02:00-03","MO","MOBOT","3138221","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Paul W. Richards","Richards 6583","1968","8","3","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso","Expedition Base Camp. Marfim Path to Camp 2. Dry forest","-51.76666","-12.81666",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2008-05-27 22:02:00-03","MO","MOBOT","3139321","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Andreas Gröger","Gröger 790","1993","2","21","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Amazonas","Dpto. Atures. Carretera Pto. Ayacucho hacia Samariapo: km 61; en el cruce hacia Pto. Venado; laja entre la carretera y el rio Orinoco, con Faramaea 291 y Cocoloba 791 al margen de un bosquecito en la pendiente","-67.8","5.25",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","O. Huber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2011-02-07 09:42:00-02","MO","MOBOT","3139417","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","J.E.B. Warming","Warming s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","P. Hiepko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2014-02-25 05:40:00-03","MO","MOBOT","3139688","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Ángel Fernández","Fernández 7213","1990","2",NA,"South America","Venezuela",NA,NA,NA,NA,NA,"175.00000000",NA,"Amazonas","Dpto. Atabapo. Planicie del rio Jenita, 15 km antes de desembocadura en el rio Ocamo","-64.86666","2.76666",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","N. Cuello",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2015-08-10 05:49:00-03","MO","MOBOT","3139947","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Amaro Macedo","Macedo 1152","1948","8","2","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Mun. Ituiutaba: S. Tecejiubu",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","P. Hiepko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2015-08-10 05:49:00-03","MO","MOBOT","3142066","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Amaro Macedo","Macedo 2562","1950","9","5","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Mun. Ituiutaba.",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","P. Kiepko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2014-01-28 15:24:00-02","MO","MOBOT","3142105","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Gerardo Aymard|Warren Kinzey|Suzanne Walker","Aymard C. 7596","1989","5","23","South America","Venezuela",NA,NA,NA,NA,NA,"270.00000000",NA,"Bolívar","Municipio Piar, Bosques medios troporitos sobre afloramientos de cuarcitas ferruginosas. Con predominio de Maytenus pruinosa, Peltogyne floribunda, Inga sp. y Trichilia lepidota ssp. leucastera. Isla en el lago de Guri. {Sector Las Carolinas}. 15 km al E de la presa R. Leoni","-62.85","7.6666667",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"462","2011-01-27 11:26:00-02","MO","MOBOT","3142106","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Ghillean T. Prance|Nilo T. Silva","Prance 59329","1964","10","9","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso","Serra do Roncador. Riverine forest, 50 km. north of Chavantina, Rio Vau",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2012-08-18 05:19:00-03","MO","MOBOT","3142107","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","Maguire 57064","1963","10","14","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Distrito Federal","Plants of the Belém-Bras4lia-Acre Highways. Estados Pará, Goiás, Mato Grosso, Terr. Rondónia, Brasil. Frequent in Parque Florestal do Gama, 40 km from Brasilia, Distrito Federal",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2009-09-24 14:05:00-03","MO","MOBOT","3142108","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","George S. Bunting","Bunting 5218","1977","6","27","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Zulia","Dtto. Páez: cerca de La Misión de Guana, entre la carretera y km 4 del camino que sale rumbo al este de la carratera Carrasquero-Guana-Guarero, o sea que desvía a la derecha directamente frente a La Misión de Guana; en potrero y bosque, en una zona de bosque deciduo",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2008-05-27 22:02:00-03","MO","MOBOT","3142110","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Ezechias P. Heringer","Heringer 5596","1980","10","20","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Distrito Federal","Bacia do Rio São, Bartolomeu",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2011-03-15 10:28:00-03","MO","MOBOT","3142111","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Hermes Cuadros V.","Cuadros Villalobos 3389","1987","3","12","South America","Colombia",NA,NA,NA,NA,NA,"20.00000000",NA,"Bolívar","Isla de Tierrabomba",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","Ronald Liesner (MO)","Cartagena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2012-11-01 05:08:00-02","MO","MOBOT","3142113","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Luz Delgado","Delgado 167","1989","6",NA,"South America","Venezuela",NA,NA,NA,NA,NA,"400.00000000",NA,"Bolívar","Municipio Raul Leoni. Río Ariza, a 55 km al NE de San Francisco de la Paragua","-64.21666","7.18333",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2009-11-16 15:05:00-02","MO","MOBOT","3142115","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Nidia Cuello","Cuello A. 747","1989","2","2","South America","Venezuela",NA,NA,NA,NA,NA,"30.00000000",NA,"Bolívar","Dtto. Cedeño. Mpio. Foráneo La Urbana. Bosque bajo y seco al pie del cerro Los Pozos, en las inmediaciones de La Urbana",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2008-05-27 22:02:00-03","MO","MOBOT","3142118","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Douglas C. Daly","Daly 1132","1981","10","31","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Pará","Approx. 30-35 km from Tucurui; 25 km on old BR 422, then 5-10 km E on old railroad bed","-49.61666","-3.96666",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2011-06-22 21:15:00-03","MO","MOBOT","3142121","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Euler Marín","Marín 876","1990","2",NA,"South America","Venezuela",NA,NA,NA,NA,NA,"180.00000000",NA,"Amazonas","Dpto. Atabapo. Llanura de erosión (planicie) entre el cerro Curagua y desembocadura del río Matacuni en el Padamo","-65.23333","3.08333",NA,NA,NA,NA,"Miers ex Benth. & Hook. f.","G. Aymard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
