"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"47","2021-03-15 16:37:00-03","NY","NYBG","00994849","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","G. G. Hatschbach","64653","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081958' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994849","1996","04","14","Magnoliophyta","Ericales","Mart.",NA,"Serra do Cabral, início da subida.","NY00994849_01","Minas Gerais","Joaquim Felício","-44.1719","-17.7575","800","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","495610","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","L. P. de Queiroz","2111","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=163080' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495610","1987","11","03","Magnoliophyta","Ericales","Mart.","J. J. Pipoly","áreas do entorno da Cachoeira do Acaba-vida","NY00495610_01","Bahia","Barreiras","-45.4539","-11.8783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","884950","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","S. C. de Sant'Ana","914","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969732' target='other'> <mi>dwc_moreinfo</mi></a>","NY00884950","2000","06","02","Magnoliophyta","Ericales","Mart.","J. M. Ricketson","Reserva Biológica do Mico-leão 9IBAMA). Entrada no km 46 da Rod BA 001 Ilhéus/Una.","NY00884950_01","Bahia","Una","-39.08","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00994839","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","L. Riedel","2834","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081912' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994839","1834","08",NA,"Magnoliophyta","Ericales","Mart.",NA,"In camp. siccis St. Anna.","NY00994839_01","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00994865","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","G. Gardner","s.n.","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082088' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994865","1840",NA,NA,"Magnoliophyta","Ericales","Mart.",NA,NA,"NY00994865_01","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01166010","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","G. Martinelli","6861","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305815' target='other'> <mi>dwc_moreinfo</mi></a>","NY01166010","1980","06","08","Magnoliophyta","Ericales","Mart.",NA,"Campos do Ariramba, campinas inundáveis da margem do rio Jaramacurá","NY01166010_01","Pará","Oriximiná","-55.7591289","-1.1645993","80","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00994829","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","N. Lima","134","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081716' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994829","1968","03","27","Magnoliophyta","Ericales","Mart.",NA,"Campus da UnB.","NY00994829_01","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00994853","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","J. A. Ratter","R.3397","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082030' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994853","1976","08","05","Magnoliophyta","Ericales","Mart.",NA,"In the area of the Córrego Cabeça de Veado c. 9.5 km SSE of Brasília TV Tower.","NY00994853_01","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00994855","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","R. M. Harley","10025","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082065' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994855","1968","09","14","Magnoliophyta","Ericales","Mart.",NA,"6 km N of base camp. By roadside.","NY00994855_01","Mato Grosso",NA,"-51.77","-12.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","496773","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","L. P. de Queiroz","2111","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=263334' target='other'> <mi>dwc_moreinfo</mi></a>","NY00496773","1987","11","03","Magnoliophyta","Ericales","Mart.","T. T. Carrijo","Area do entorno da Cachoeira do Acaba-vida","NY00496773_01","Bahia","Barreiras","-45.4539","-11.8783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-10-19 09:39:00-02","NY","NYBG","495605","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","M. J. Jansen-Jacobs","3436","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=163079' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495605","1994","01","28","Magnoliophyta","Ericales",NA,"J. J. Pipoly","Rupununi. Kanuku Mts., Two-Head Mt",NA,NA,NA,NA,NA,"760","760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","495613","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","W. R. Anderson","36911","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=163076' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495613","1972","03","09","Magnoliophyta","Ericales","Mart.","J. J. Pipoly","Espigao Mestre, ca. 10 km N of Rio Roda Velha, ca. 100 km WSW of Barreiras","NY00495613_01","Bahia","Barreiras","-44.99","-12.15","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01165976","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","J. M. Pires","52152","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1304772' target='other'> <mi>dwc_moreinfo</mi></a>","NY01165976","1963","07","13","Magnoliophyta","Ericales","Mart.","T. T. Carrijo","Coastal region, road to Amapa, vic. km 108, Río Pedreira.","NY01165976_01","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00994818","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","H. S. Irwin","23028","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081631' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994818","1969","02","10","Magnoliophyta","Ericales","Mart.","J. J. Pipoly","Serra do Espinhaço. ca. 30 km N.E. of Francisco Sá, road to Salinas.","NY00994818_01","Minas Gerais",NA,"-43.2679","-16.4288","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00994858","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","D. Philcox","3234","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082077' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994858","1967","11","24","Magnoliophyta","Ericales","Mart.",NA,"Km 267, Xavantina-Cachimbo road.","NY00994858_01","Mato Grosso",NA,"-51.77","-12.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00994819","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","H. S. Irwin","23122","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081638' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994819","1969","02","11","Magnoliophyta","Ericales","Mart.","J. J. Pipoly","Serra do Espinhaço, ca. 33 km N.E. of Francisco Sá, on road to Salinas","NY00994819_01","Minas Gerais",NA,"-43.2439","-16.4147","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","495609","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","R. M. Harley","21277","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=163082' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495609","1980","04","12","Magnoliophyta","Ericales","Mart.","J. J. Pipoly","Serra Geral de Caitité. 8.5 km. N. of Brejinhos das Ametistas, on the Caitité road","NY00495609_01","Bahia","Caetité","-42.48","-14.13","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00994824","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","L. O. Williams","6005","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081694' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994824","1945","03","04","Magnoliophyta","Ericales","Mart.",NA,"Morro das Pedras, near Belo Horizonte.","NY00994824_01","Minas Gerais",NA,"-43.2485756","-19.9480039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00994842","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","I. L. do Amaral","826","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081915' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994842","1983","04","19","Magnoliophyta","Ericales","Mart.","J. J. Pipoly","Estrada Santarém-Cuiabá, BR 163, km 762, a 30 km de Guarantan, Serra do Cachimbo.","NY00994842_01","Mato Grosso","Colíder","-54.92","-9.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00994843","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","G. Eiten","9191","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081916' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994843","1968","10","09","Magnoliophyta","Ericales","Mart.","J. J. Pipoly","260 km along new road NNE of village of Xavantina, at Royal Society - Royal Geographic Society Base Camp.","NY00994843_01","Mato Grosso","Barra do Garças","-51.75","-12.85","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00994836","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","E. P. Heringer","2461","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081757' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994836","1979","10","11","Magnoliophyta","Ericales","Mart.",NA,"Estrada Alto Paraiso.","NY00994836_01","Goiás","Teresina de Goiás","-47.2644","-13.7767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","496764","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","L. P. de Queiroz","2058","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=85424' target='other'> <mi>dwc_moreinfo</mi></a>","NY00496764","1987","11","01","Magnoliophyta","Ericales","Mart.","J. M. Ricketson","Floresta de galeria abaixo da Cachoeira do Acaba-vida, no Rio de Janeiro","NY00496764_01","Bahia","Barreiras","-45.4539","-11.8783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01166007","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","P. B. Cavalcante","2690","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305806' target='other'> <mi>dwc_moreinfo</mi></a>","NY01166007",NA,NA,NA,"Magnoliophyta","Ericales","Mart.",NA,NA,"NY01166007_01","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00994831","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Restinga I","1052","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081723' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994831","1953","10","17","Magnoliophyta","Ericales","Mart.",NA,"Lagoa Santa Co., L. Santa Town, 2 km east of L. Santa town.","NY00994831_01","Minas Gerais","Lagoa Santa","-43.8894","-19.6272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00994857","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Collector unknown","s.n.","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082074' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994857",NA,NA,NA,"Magnoliophyta","Ericales","Mart.",NA,NA,"NY00994857_01","Mato Grosso",NA,"-51.77","-12.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00994862","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","P. Clausen","247","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082082' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994862","1838",NA,NA,"Magnoliophyta","Ericales","Mart.",NA,NA,"NY00994862_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","495612","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","R. Goodland","4","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=163084' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495612","1965","09","17","Magnoliophyta","Ericales","Mart.","J. J. Pipoly","Emas","NY00495612_01","São Paulo","Pirassununga","-47.370228","-21.932532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01166008","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","R. de S. Secco","153","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305811' target='other'> <mi>dwc_moreinfo</mi></a>","NY01166008","1982","05","14","Magnoliophyta","Ericales","Mart.",NA,"Marabá, N5, arredores do lago","NY01166008_01","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00994851","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","J. A. Ratter","R.3667","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082025' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994851","1976","09","24","Magnoliophyta","Ericales","Mart.",NA,"Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV tower.","NY00994851_01","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00994817","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","H. S. Irwin","14329","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081629' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994817","1966","04","04","Magnoliophyta","Ericales","Mart.","J. J. Pipoly","Serra Geral de Goiás, Rio da Prata, ca. 6 km S. of Posse","NY00994817_01","Goiás","Posse","-46.37","-14.13","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00994859","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","D. Philcox","4613","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082078' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994859","1968","03","22","Magnoliophyta","Ericales","Mart.",NA,"2 km W. of km 264, Xavantina-Cachimbo road.","NY00994859_01","Mato Grosso",NA,"-51.77","-12.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00994837","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","E. P. Heringer","7152","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081764' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994837","1981","07","14","Magnoliophyta","Ericales","Mart.","J. J. Pipoly","Reserva Ecológica do IBGE.","NY00994837_01","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00994830","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","N. Lima","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081721' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994830","1967","11",NA,"Magnoliophyta","Ericales","Mart.","J. J. Pipoly","Estação Experimental de Biologia. UnB Brasília DF.","NY00994830_01","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00994860","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","P. W. Richards","6570","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082080' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994860","1968","08","02","Magnoliophyta","Ericales","Mart.",NA,"Base Camp.","NY00994860_01","Mato Grosso",NA,"-51.77","-12.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","01198517","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","W. W. Thomas","4738b","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1410833' target='other'> <mi>dwc_moreinfo</mi></a>","NY01198517","1985","10","31","Magnoliophyta","Ericales","Mart.","T. T. Carrijo","9 km NW of Pontes e Lacerda on BR 364 to Vilhena.","NY01198517_01","Mato Grosso","Pontes e Lacerda","-59.42","-15.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","00994850","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","J. A. Ratter","R.4752","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081962' target='other'> <mi>dwc_moreinfo</mi></a>","NY00994850","1982","08","30","Magnoliophyta","Ericales","Mart.",NA,"On road to Caveira de Indio, approx. 6 km W of Xavantina on the bank of the Rio das Mortes.","NY00994850_01","Mato Grosso",NA,"-52.33","-14.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","592234","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","W. Ganev","1259","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=163085' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592234","1992","10","17","Magnoliophyta","Ericales","Mart.",NA,"Jambreiro próximo à Catolés","NY00592234_01","Bahia","Piata","-41.85","-13.3","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","495611","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","H. S. Irwin","14632","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=163073' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495611","1966","04","12","Magnoliophyta","Ericales","Mart.","J. J. Pipoly","(Drainage of the Rio Corrente, Western Bahia). Rio Piau, ca. 225 km. S.W. of Barreiras on road to Posse, Goiás","NY00495611_01","Bahia","Correntina","-44.63","-13.34","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
