"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","individualCount","fieldNumber","relatedCatalogItem"
"140","2020-05-08 11:09:21-03","UEFS","HUEFS","145788","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby",NA,"Magalhães, M.","18969","1963","03",NA,"Brasil","Minas Gerais","Serra da Catinga.",NA,NA,"HUEFS0145788","HUEFS0145788","05","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"31264","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"141","2019-09-04 18:29:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Cassia","dentata","Cassia dentata",NA,NA,"F. Sellow",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Holotype",NA,NA,NA
"142","2019-01-23 11:18:07-02","F","FMNH-SEEDPLANTS","V0057522F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Cassia","dentata","Cassia dentata",NA,NA,"F. Sellow","s.n.",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0057522F","V0057522F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA,NA,NA
"143","2017-08-02 10:48:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata",NA,"RRC ID Flag","W. R. Anderson","36213",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"36213",NA
"144","2015-03-07 08:38:50-03","F","FMNH-SEEDPLANTS","V0102282F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0102282F","V0102282F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"145","2015-03-07 08:38:50-03","F","FMNH-SEEDPLANTS","V0102283F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0102283F","V0102283F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"146","2015-03-07 08:38:50-03","F","FMNH-SEEDPLANTS","V0102284F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0102284F","V0102284F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"147","2015-03-07 08:38:51-03","F","FMNH-SEEDPLANTS","V0102285F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0102285F","V0102285F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"148","2015-03-07 08:38:51-03","F","FMNH-SEEDPLANTS","V0102286F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0102286F","V0102286F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"149","2015-03-07 08:38:51-03","F","FMNH-SEEDPLANTS","V0102288F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0102288F","V0102288F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"150","2019-01-25 15:40:31-02","IAC","IAC","19246","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","L.C. Bernacci","A.P. Duarte","2030","1949","12",NA,"Brasil","Minas Gerais","Serra do Cipó, MG 010, km 131, Palácio",NA,NA,NA,NA,"04","Morro do Pilar","-43.53161","-19.25901",NA,NA,"2002","10",NA,NA,NA,"31","-43.53161","-19.25901",NA,NA,NA,NA
"151","2020-07-23 12:01:42-03","CEPLAC","CEPEC","94908","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Chamaecrista","dentata","Chamaecrista dentata",NA,"H. C. de Lima","E. Costa","359","1984","02",NA,"Brasil","Minas Gerais","Sera do Cipó, Estrada para Conceição do Mato Dentro.",NA,NA,NA,NA,"26","CONCEIÇÃO DO MATO DENTRO","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,"30/03/2000"
"152","2020-11-04 17:29:22-03","UEM","HUEM","6934","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S. Irwin & Barneby","Souza, VC","Souza, VC; C.M. Sakuragui","1978","1992","09",NA,"Brasil","Minas Gerais","Serra do Cipó - Rodovia Belo Horizonte, Conceição do mato dentro, arredores do córrego 3 pontinhas.",NA,"Arvoreta de 2,0-4,0m de altura; ramos e folhas viscosos; sépalas vermelhas; pétalas amarelo-alaranjadas.","HUEM000005221","HUEM000005221","05","Santana do Riacho","-43.675906","-19.200092",NA,NA,"2001","01",NA,NA,NA,"03","-43.675906","-19.200092",NA,NA,NA,NA
"153","2019-11-01 14:58:57-03","UnB","UB","127195","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S. Irwin & Barneby",NA,"Sampaio, A","6719","1934","02","Southern America","Brasil","Minas Gerais","Serra do Cipó, Km 136",NA,"Flor amarela.; Arbusto 3m.; Capão",NA,NA,"02","Santa Luzia","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-01 14:58:57-03","UnB","UB","127196","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S. Irwin & Barneby","Barneby, R","Irwin, HS","29344","1971","01","Southern America","Brasil","Minas Gerais","Ca. 2km S of Ouro Preto",NA,"Fruit green.; Resinous shrub or small tree 3m.; Cerrado",NA,NA,"30",NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-01 14:58:57-03","UnB","UB","127197","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S. Irwin & Barneby","Barneby, R","Anderson, WR","36122","1972","02","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,"Shrub 2m.; Cerrado",NA,NA,"17",NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-01 14:58:57-03","UnB","UB","127198","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S. Irwin & Barneby","Barneby, R","Duarte, AP","2030","1949","12","Southern America","Brasil","Minas Gerais","Serra do Cipó, km 131",NA,"Árvore 4-5m.",NA,NA,NA,NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-01 14:58:57-03","UnB","UB","127199","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S. Irwin & Barneby","Barneby, R","Irwin, HS","20195","1968","02","Southern America","Brasil","Minas Gerais","Km 32 (ca. 153N of Belo Horizonte)",NA,"Fruit green.; Slender 3,5m.; Gallery forest and adjacent cerrado",NA,NA,"16",NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-01 14:58:57-03","UnB","UB","127200","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S. Irwin & Barneby",NA,"Conceição, AS","786","2004","01","Southern America","Brasil","Bahia","Catolés",NA,"Flores com sépalas verdes com manchas vináceas.; Subarbusto.; Campo rupestre",NA,NA,"11","Abaíra","-41.85","-13.316667",NA,NA,NA,NA,NA,NA,NA,NA,"-41.85","-13.316667",NA,NA,NA,NA
"159","2019-11-01 14:58:57-03","UnB","UB","127201","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S. Irwin & Barneby",NA,"Conceição, AS","863","2005","02","Southern America","Brasil","Bahia","Guiné-Gerais do Rio Preto",NA,"Flores com sépalas amarelo-vináceas.; Subarbusto 0,2m.",NA,NA,"02","Mucugê","-41.501389","-12.766389",NA,NA,NA,NA,NA,NA,NA,NA,"-41.501389","-12.766389",NA,NA,NA,NA
"160","2019-11-01 14:58:57-03","UnB","UB","174401","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S. Irwin & Barneby","Rando, JG","Souza, VC; Souza, JP; Romão, GO; Araújo, AO","25193","2001","07","Southern America","Brasil","Minas Gerais","Serra do Cipó. Próximo à estátua do Juquinha.",NA,"Arvoreta, 3 m alt.; cálice vinho; corola amarela passando a laranja. Viscosíssima.; Campo rupestre.",NA,NA,"05","Santana do Riacho","-43.551111","-19.258333","1500","1500","2007","12",NA,NA,NA,"10","-43.551111","-19.258333",NA,NA,NA,NA
"161","2017-09-11 17:09:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Cassia","dentata","Cassia dentata","Vogel",NA,"?","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais","in Serra da Lapa, prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-09-11 17:09:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Cassia","dentata","Cassia dentata","Vogel",NA,"Lund, PW","s.n.",NA,NA,"Southern America","Brazil",NA,"in monte Iracolumi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2017-09-11 17:09:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Cassia","dentata","Cassia dentata","Vogel",NA,"Sello, HL","s.n.",NA,NA,"Southern America","Brazil",NA,"in Brasilia australi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2017-09-11 17:09:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Cassia","dentata","Cassia dentata","Vogel",NA,"Riedel, L","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais","in Serra da Lapa, prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-02-08 12:41:30-03","UFRGS","ICN","015917","S","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Hervencio, P","Magalhães, M","s.n.",NA,NA,"América do Sul","Brasil","MG","Serra do Cipó Km 134 e 136 para Conceição, na capoeira ciliar do corrego",NA,"Prefere lugares pedregosos, serras alpinas; Arbusto, 3 a 5 m alt., flor amarela, floresce janeiro, fevereiro, abril, novembro; Capoeirinha, nas pedras","ICN00015353","ICN00015353",NA,"Jaboti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-21 10:05:09-03","IBt","SP","145285","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Mamede, MCH","Joly, AB; Semir, J; Joly, AM; Martins, F","CFSC1381","1972","03",NA,"Brasil","Minas Gerais","Serra do Cipó, km 126 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina",NA,NA,"SP024254","SP024254","06","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,"1989",NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-21 10:05:09-03","IBt","SP","145300","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Mamede, MCH","Joly, AB; Semir, J","CFSC2945","1972","08",NA,"Brasil","Minas Gerais","Serra do Cipó, km 126 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina",NA,NA,NA,NA,"20","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,"1989",NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-21 10:05:09-03","IBt","SP","145298","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Mamede, MCH","Joly, AB; Semir, J","CFSC3289","1972","08",NA,"Brasil","Minas Gerais","Serra do Cipó, km 136 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina",NA,NA,NA,NA,"22","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,"1989",NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 10:05:09-03","IBt","SP","8401","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Irwin, HS; Barneby, RC","Godoy, JB","s.n.","1923","05",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"28","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"1982",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-21 10:05:09-03","IBt","SP","127318","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Mamede, MCH","Mello Barreto; Brade, AC","1222","1935","04",NA,"Brasil","Minas Gerais","Serra do Cipó, Campo, km 134",NA,NA,NA,NA,"15","Santa Luzia","-43.8513984680176","-19.7696990966797",NA,NA,"1989",NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-21 10:05:09-03","IBt","SP","38021","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Mamede, MCH","Sampaio, AJ","6719","1934","02",NA,"Brasil","Minas Gerais","Serra do Cipó, Capão, estrada da Conceição km 136",NA,NA,NA,NA,"02","Santa Luzia","-43.8513984680176","-19.7696990966797",NA,NA,"1989",NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-21 10:05:09-03","IBt","SP","209787","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Mantovani, W","Giulietti, AM; Henrique, MC; Amaral, MC","CFSC5659","1979","08",NA,"Brasil","Minas Gerais","Serra do Cipó, Interior e maregem da mata ciliar",NA,NA,"SP024255","SP024255","15","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"1987",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-21 10:05:09-03","IBt","SP","179120","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Mamede, MCH","Cordeiro, I; et al.","CFSC7520","1981","10",NA,"Brasil","Minas Gerais","Serra do Cipó, km 134 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro, campo rupestre",NA,NA,NA,NA,"06","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"1989",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
