"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","sex"
"156","2020-09-02 16:36:30-03","Cenargen","CEN","10183","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","José Francisco Montenegro Valls","8488","1985","03","24",NA,"Brasil","MA","9 km a oeste da ponte sobre o rio Parnaíba ao longo da rodovia BR - 316.","-42.8367004394531","-5.09417009353638","170","170","Exsicatas","Colmos floríferos ascendentes. Planta ruderal frequente nos locais mais perturbados, especialmente à beira do acostamento da rodovia.","CEN00010183",NA,"J. F. M. Valls","TIMON","2016","02","-4288333.0","-506667.0","44730","auto",NA,NA,NA,NA,"7",NA,NA
"157","2019-11-13 11:28:45-03","USP","SPF","201666","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Miranda, AM","3186","1999","04","07",NA,"Brasil","Pernambuco","Baia do Sueste.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"SPF00201666","SPF00201666","Costa-e-Silva, MB","Fernando de Noronha","2006","05",NA,NA,"8269","auto",NA,NA,NA,NA,NA,NA,NA
"158","2019-10-07 09:21:51-03","UEFS","HUEFS","123254","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Miranda, A.M.","798","1993","05","31",NA,"Brasil","Pernambuco","Próximo ao Ibama.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0123254","HUEFS0123254",NA,"Fernando de Noronha",NA,NA,NA,NA,"8269","auto","Lilianae",NA,NA,NA,NA,NA,NA
"159","2019-10-07 09:21:51-03","UEFS","HUEFS","123257","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Miranda, A.M.","3495","1999","06","10",NA,"Brasil","Pernambuco","Próximo ao Ibama.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0123257","HUEFS0123257",NA,"Fernando de Noronha",NA,NA,NA,NA,"8269","auto","Lilianae",NA,NA,NA,NA,NA,NA
"160","2019-10-07 09:21:51-03","UEFS","HUEFS","123255","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Miranda, A.M.","880","1993","06","01",NA,"Brasil","Pernambuco","Ilha da Rata. Sobre guano próximo à praia","-3.166667","-32.416667",NA,NA,NA,NA,"HUEFS0123255","HUEFS0123255",NA,"Fernando de Noronha",NA,NA,"3W10'","32S25'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"161","2019-10-07 09:21:51-03","UEFS","HUEFS","123260","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Miranda, A.M.","1007","1993","05","04",NA,"Brasil","Pernambuco","Praia de Atalaia.","-3.833333","-32.416667",NA,NA,NA,NA,"HUEFS0123260","HUEFS0123260",NA,"Fernando de Noronha",NA,NA,"3W50'","32S25'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"162","2019-10-07 09:21:51-03","UEFS","HUEFS","86252","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","França, F.","4978","2004","05","11",NA,"Brasil","Bahia","Ipuaçu, Monte Alto","-39.077222","-12.231667",NA,NA,NA,NA,"HUEFS0086252","HUEFS0086252","G.H.Rua","Feira de Santana","2007","05","39W4'38''","12S13'54''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"163","2019-10-07 09:21:51-03","UEFS","HUEFS","123256","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Miranda, A.M.","3275","1999","04","14",NA,"Brasil","Pernambuco","Açude Xaréu.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0123256","HUEFS0123256",NA,"Fernando de Noronha",NA,NA,NA,NA,"8269","auto","Lilianae",NA,NA,NA,NA,NA,NA
"164","2019-10-07 09:21:51-03","UEFS","HUEFS","123258","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Miranda, A.M.","3186","1999","04","07",NA,"Brasil","Pernambuco","Baia do Sudeste.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0123258","HUEFS0123258",NA,"Fernando de Noronha",NA,NA,NA,NA,"8269","auto","Lilianae",NA,NA,NA,NA,NA,NA
"165","2019-10-07 09:21:51-03","UEFS","HUEFS","123259","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Miranda, A.M.","3235","1999","04","09",NA,"Brasil","Pernambuco","Morro Branco.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"HUEFS0123259","HUEFS0123259",NA,"Fernando de Noronha",NA,NA,NA,NA,"8269","auto","Lilianae",NA,NA,NA,NA,NA,NA
"166","2019-10-07 09:21:51-03","UEFS","HUEFS","34880","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Oliveira, R.P.","23","1998","11","12",NA,"Brasil","Bahia","Sede da Unidade de Manejo Sempre Vivas, ca. 5Km de Mucugê.","-41.3708000183105","-13.0052995681763",NA,NA,NA,"Campo rupestre.","HUEFS0034880","HUEFS0034880","G.H.Rua","Mucugê","2007","05",NA,NA,"52493","auto","Lilianae",NA,NA,NA,NA,NA,NA
"167","2020-07-23 12:18:27-03","CEPLAC","CEPEC","9809","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda",NA,"R. M. Harley","17045","1974","03","14",NA,"Brasil","Bahia","Área do CEPEC. Petto da estação de pesquisa.","-39.25","-14.25",NA,NA,NA,NA,NA,NA,"T. Canto-Dorow","ILHÉUS",NA,NA,"39W15'","14S15'",NA,NA,NA,"30/07/2001",NA,NA,NA,NA,NA
"168","2020-07-23 12:18:27-03","CEPLAC","CEPEC","9810","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda",NA,"R. M. Harley","17046","1974","03","14",NA,"Brasil","Bahia","Área do CEPEC, próximo da Estação de pesquisa..","-39.25","-14.25",NA,NA,NA,NA,NA,NA,"T. Canto-Dorow","ILHÉUS",NA,NA,"39W15'","14S15'",NA,NA,NA,"30/07/2001",NA,NA,NA,NA,NA
"169","2020-07-23 12:18:27-03","CEPLAC","CEPEC","19481","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda",NA,"L. M. C. Gonçalves","169","1981","09","01",NA,"Brasil","Bahia","A 3Km de Mirangaba.","-40.616667","-10.666667",NA,NA,NA,NA,NA,NA,"S. A. Renvoize","mirangaba",NA,NA,"40W37'0","10S40'0",NA,NA,NA,"30/12/1982",NA,NA,NA,NA,NA
"170","2020-07-23 12:18:27-03","CEPLAC","CEPEC","9818","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda",NA,"R. M. Harley","16160","1974","02","18",NA,"Brasil","Bahia","6Km de Filadelfia, BA-385 para Itiuba.","-40.066667","-10.75",NA,NA,NA,NA,NA,NA,"T. Canto-Dorow","ITIÚBA",NA,NA,"40W4'","10S45'",NA,NA,NA,"30/07/2001",NA,NA,NA,NA,NA
"171","2020-07-23 12:18:27-03","CEPLAC","CEPEC","9803","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda",NA,"R. M. Harley","16360","1974","02","26",NA,"Brasil","Bahia","49Km ao N da cidade, BA-130 para Juazeiro.","-40.216667","-10.083333",NA,NA,NA,NA,NA,NA,"T. Canto-Dorow","SENHOR DO BONFIM",NA,NA,"40W13'","10S5'",NA,NA,NA,"30/07/2001",NA,NA,NA,NA,NA
"172","2020-07-23 12:18:27-03","CEPLAC","CEPEC","39645","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda",NA,"J. L. Hage","1938","1986","02","20",NA,"Brasil","Bahia","Quadra B' do CEPEC. Em frente a area da Psicultura.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"<ll>dwc_commonname:</ll> Capim-capitinga",NA,NA,"S. A. Renvoize","ILHÉUS",NA,NA,"0W0'0","0S0'0","61245","auto",NA,"30/12/1990",NA,NA,NA,NA,NA
"173","2020-07-23 12:18:27-03","CEPLAC","CEPEC","24837","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda",NA,"T. S. dos Santos","3618","1981","08","04",NA,"Brasil","Bahia","Quadra I do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"<ll>dwc_commonname:</ll> Milhã-violeta",NA,NA,"T. Canto-Dorow","ILHÉUS",NA,NA,"0W0'0","0S0'0","61245","auto",NA,"30/07/2001",NA,NA,NA,NA,NA
"174","2020-07-23 12:18:27-03","CEPLAC","CEPEC","24655","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda",NA,"A. Eupunino","509","1983","02","03",NA,"Brasil","Bahia","Estação Ecológica do Pau-brasil. CEPLAC.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,"T. Canto-Dorow","SANTA CRUZ CABRÁLIA",NA,NA,NA,NA,"49584","auto",NA,"30/07/2001",NA,NA,NA,NA,NA
"175","2021-04-08 17:13:25-03","UESB","HUESB","12777","S","Plantae","Monocotyledoneae",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","A.M. Miranda","3235","1999","04","09",NA,"Brasil","Pernambuco","Morro Branco",NA,NA,NA,NA,NA,"Erva ereta, segmentos vegetativos e reprodutivos verdes.","HUESB000012777",NA,"Silva; M.B. Costa","Ilhas de Fernando de Noronha","2006","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-04-08 17:13:25-03","UESB","HUESB","12755","S","Plantae","Monocotyledoneae",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","A.M. Miranda; L.P. Felix; M. Grillo; M.L. Guedes; L.P. Felix; M. Grillo; M.L. Guedes","880","1993","06","01",NA,"Brasil","Pernambuco","Ilha da Rata, Sobre guano, próximo a praia.","-32.416667","-3.166667",NA,NA,NA,"Erva protumberante, segmentos vegetativos verdes, espiguetas verdes, depois amarelas.","HUESB000012755",NA,"H. Longhi-Wagner","Ilhas de Fernando de Noronha","2004","09","-32.416667","-3.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-11-12 17:02:32-03","UEL","FUEL","52403","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Miranda, AM","3495","1999","06","10",NA,"Brasil","Pernambuco","próximo ao IBAMA",NA,NA,NA,NA,NA,NA,NA,NA,"Costa; Miranda; Silva, MB","Ilha de Fernando de Noronha","2006","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-11-12 17:02:32-03","UEL","FUEL","19200","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Kranz, WM","294","1988","05","11",NA,"Brasil","Paraná",NA,"-50.3567008972168","-23.4074993133545",NA,NA,NA,NA,NA,NA,"Longhi-Wagner, HM","Ribeirão do Pinhal","2008","10",NA,NA,"21709","auto",NA,NA,"16",NA,NA,NA,NA
"179","2020-11-12 17:02:32-03","UEL","FUEL","19199","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Kranz, WM","251","1988","04","26",NA,"Brasil","Paraná",NA,"-52.3368988037109","-22.851900100708",NA,NA,NA,NA,NA,NA,"Longhi-Wagner, HM","São João do Caiuá","2008","10",NA,NA,"14860","auto",NA,NA,"16",NA,NA,NA,NA
"180","2019-11-01 15:16:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schum.","Eiten, G; Eiten, LT","10308","1970","01","15","Southern America","Brasil","Maranhão","Outskirts of Barra do Corda, ca. 1km south of center of city. At Sítio dos Ingleses school grounds, on east slope of Rio Corda River valley","-45.25","-5.516667",NA,NA,NA,"Grass; (Original vegetation of this spot was mesophytic gallery forest). Habitat of this nº: waste ground by buildings, open to sun, with thick 2-4dm tall herbage","UB0017477","UB0017477","Canto-Dorow, T","Barra do Corda","2001","07","-45.25","-5.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-01 15:16:06-03","UnB","UB","76611","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schum.","Jesus, JO","30","1964","04",NA,"Southern America","Brasil","Distrito Federal","Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UB0025712","UB0025712","Canto-Dorow, T","Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"182","2019-11-01 15:16:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schum.","Siqueira, R","15402",NA,NA,NA,"Southern America","Brasil","Pará","Lugar abandonado","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"UB0017479","UB0017479","Canto-Dorow, T","Belém","2001","07",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA
"183","2019-11-01 15:16:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schum.","Miranda, AM","3186","1999","04","07","Southern America","Brasil","Pernambuco","Baia do Sueste","-32.4108009338379","-3.84028005599976",NA,NA,NA,"Erva ereta; segmentos vegetativose reprodutivos verdes","UB0017480","UB0017480","Silva, MB; Costa","Fernando de Noronha","2006","05",NA,NA,"8269","auto",NA,NA,NA,NA,NA,NA,NA
"184","2019-11-01 15:16:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schum.","Heringer, EP; Lima, DA; Sobrinho, JPL; Sarmento, AC","555","1971","05","06","Southern America","Brasil","Pernambuco","A 6km de Serra Branca","-40.1488990783691","-7.651939868927",NA,NA,NA,"Erva estolonífera, 50-60cm; Solo arenoso","UB0017481","UB0017481","Canto-Dorow, T","Ipubi","2001","07",NA,NA,"42741","auto",NA,NA,NA,NA,NA,NA,NA
"185","2019-11-01 15:16:06-03","UnB","UB","182485","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schum.","Oliveira, RC; Ribeiro, ARO; Oliveira, RC","2769","2012","05","25","Southern America","Brasil","Mato Grosso","Margem esquerda Poconé - Porto Cerrado, em estrada de terra","-56.484639","-16.35125","117","117",NA,"Erva decumbente, estolonífera. Abundante nas áreas menos úmidas do campo, com fortes sinais de pastoreio; Substrato areno-argiloso","UB0017474","UB0017474","Guimarães, RM","Poconé","2012","10","-56.484639","-16.35125",NA,NA,NA,NA,"24",NA,NA,NA,NA
"186","2019-11-01 15:16:06-03","UnB","UB","76606","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schum.","Clayton, WD","4943","1965","03","04","Southern America","Brasil","Distrito Federal","Perto do Rio Contagem",NA,NA,NA,NA,NA,NA,"UB0025722","UB0025722","Canto-Dorow, T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-01 15:16:06-03","UnB","UB","76607","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schum.","Irwin, HS","10142","1965","11","10","Southern America","Brasil","Distrito Federal","25km ao S de Brasília",NA,NA,NA,NA,NA,NA,"UB0025720","UB0025720","Canto-Dorow, T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-01 15:16:06-03","UnB","UB","76609","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schum.","Irwin, HS","11275","1965","12","14","Southern America","Brasil","Distrito Federal","25km ao N de Brasília",NA,NA,NA,NA,NA,NA,"UB0025716","UB0025716","Canto-Dorow, T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-01 15:16:06-03","UnB","UB","76610","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schum.","Irwin, HS","10658","1965","11","25","Southern America","Brasil","Distrito Federal","10km ao W de Taguatinga",NA,NA,NA,NA,NA,NA,"UB0025714","UB0025714","Canto-Dorow, T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-01 15:16:06-03","UnB","UB","76608","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schum.","Almeida, SP","666","1983","03","16","Southern America","Brasil","Distrito Federal","CPAC","-47.423","-15.353",NA,NA,NA,NA,"UB0025718","UB0025718","Canto-Dorow, T","Planaltina",NA,NA,"-47.423","-15.353",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-01 15:16:06-03","UnB","UB","79271","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schum.","Dianese, JC","21","1981","04","13","Southern America","Brasil","Goiás","Luziânia, Na Chácara do Eustáquio Santos, próximo à Cerâmica à direita da Sede Campestre do Clube do Exército (km 20 da BH/Brasília)","-47.9503","-16.2525",NA,NA,NA,"Gramíneas; Em torno de área de campo plantada com abacaxi","UB0017476","UB0017476","Canto-Dorow, T","Luziânia","2001","07","-47.9503","-16.2525",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-01 15:16:06-03","UnB","UB","79270","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schum.","Philcox, D","3420","1968","12","06","Southern America","Brasil","Mato Grosso","Base Camp","-51.766667","-12.816667",NA,NA,NA,"In open cleared forest. Dry forest","UB0017475","UB0017475","Canto-Dorow, T",NA,"2001","07","-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-01 15:16:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schum.","Siqueira, R","15402",NA,NA,NA,"Southern America","Brasil","Pará","Lugar abandonado","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"UB0017478","UB0017478","Canto-Dorow, T","Belém","2001","07",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA
"194","2020-08-20 14:59:39-03","UFSC","FLOR","6252","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Digitaria","adscendens","Digitaria adscendens rachisecta","Henrard","Klein, R.M.; Smith, L.B. & Bresolin, A.","16150","1975","02","17",NA,"Brasil","Santa Catarina","Ilha Francisca.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0006252",NA,"Smith, L.B.","Florianópolis","1977","07",NA,NA,"27000","auto",NA,NA,NA,NA,NA,"rachisecta",NA
"195","2020-08-20 14:59:39-03","UFSC","FLOR","28296","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Klein, R.M.","5262","1964","03","04",NA,"Brasil","Santa Catarina",NA,"-52.9866981506348","-27.0702991485596","400","400",NA,NA,"FLOR0028296",NA,"Smith, L.B.","Águas de Chapecó","2011","12",NA,NA,"14648","auto",NA,NA,"15",NA,NA,NA,NA
"196","2020-08-20 14:59:39-03","UFSC","FLOR","4403","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Klein, R.M.; Bresolin, A.","11352","1976","01","08",NA,"Brasil","Santa Catarina","Rua Basílio.","-49.165599822998","-28.2749996185303","200","200",NA,NA,"FLOR0004403",NA,"Smith, L.B.","Braço do Norte","2011","12",NA,NA,"16066","auto",NA,NA,"15",NA,NA,NA,NA
"197","2020-08-20 14:59:39-03","UFSC","FLOR","4295","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Klein, R.M.; Bresolin, A.","10726","1976","01","16",NA,"Brasil","Santa Catarina","Águas Mornas.","-48.8199996948242","-28.3414001464844","50","50",NA,NA,"FLOR0004295",NA,"Smith, L.B.","Imaruí","2011","12",NA,NA,"29971","auto",NA,NA,"15",NA,NA,NA,NA
"198","2020-08-20 14:59:39-03","UFSC","FLOR","4404","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Klein, R.M.; Bresolin, A.","11325","1976","01","07",NA,"Brasil","Santa Catarina","Alto Rio Fortuna.","-49.1053009033203","-28.1310997009277","200","200",NA,NA,"FLOR0004404",NA,"Smith, L.B.","Rio Fortuna","2011","12",NA,NA,"26317","auto",NA,NA,"15",NA,NA,NA,NA
"199","2020-08-20 14:59:39-03","UFSC","FLOR","6262","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Digitaria","nuda","Digitaria nuda rachisecta","Henrard","Smith, L.B.; Klein, R.M.","13079","1964","11","09",NA,"Brasil","Santa Catarina","2km North of Xaxim.","-52.5346984863281","-26.9617004394531","700","700",NA,"F.I.C (GRAM) :894. 1982.","FLOR0006262",NA,"Smith, L.B.","Xaxim","2011","12",NA,NA,"14928","auto",NA,NA,"15",NA,NA,"rachisecta",NA
"200","2021-02-08 12:53:22-03","UFRGS","ICN","023906","S","Plantae","Monocotyledon",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Longhi-Wagner, HM","20","1972","01","20","América do Sul","Brasil","RO",NA,NA,NA,NA,NA,NA,"beira de calçada",NA,NA,"Canto-Dorow, TS","Vila de Rondônia","2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-08 12:53:22-03","UFRGS","ICN","023944","S","Plantae","Monocotyledon",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Longhi-Wagner, HM","37","1972","01","20","América do Sul","Brasil","RO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canto-Dorow, TS","Vila de Rondônia","2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-02-08 12:53:22-03","UFRGS","ICN","034408","S","Plantae","Monocotyledon",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Arzivenco, L","571","1973","08","03","América do Sul","Brasil","MT","Lavoura vizinha ao Parque de Exposição de Rondonópolis",NA,NA,NA,NA,NA,NA,NA,NA,"Canto-Dorow, TS",NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-02-08 12:53:22-03","UFRGS","ICN","046016","S","Plantae","Monocotyledon",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Arbo, MM; et al.","1853","1978","11","15","América do Sul","Paraguai","Misiones","12km W de San Ignacio, camino a Pilar",NA,NA,NA,NA,NA,"Campos altos de tierra colorada com isletas de selva",NA,NA,"Canto-Dorow, TS",NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-02-08 12:53:22-03","UFRGS","ICN","090586","S","Plantae","Monocotyledon",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Valls, J; Silva, G; Veiga, R","8488","1985","03","24","América do Sul","Brasil","MA","9km a oeste da ponte sobre o rio Parnaiba ao longo da rodovia BR-316","-42.883333","-5.066667",NA,NA,NA,"Planta ruderal frequente nos locais mais perturbados, especialmente à beira do acostamento da rodovia. Erva estolonífera com colmos floríferos ascendentes; Cerrado muito perturbado, solo arenoso vermelho-claro friável, ondulado",NA,NA,"Canto-Dorow, TS","Timon","2001","07","-42.883333","-5.066667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-02-08 12:53:22-03","UFRGS","ICN","047836","S","Plantae","Monocotyledon",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Allem, A; et al.","2160","1978","10","25","América do Sul","Brasil","MS","Faz. Bodoquena, Seção Guaicurus","-56.3782997131348","-20.2406005859375",NA,NA,NA,"Erva prostradas, verde-azulada, ocasional; Em manchas entre a vegetação mais alta à beira do aterro, no solo compactado e nos declives laterais",NA,NA,"Canto-Dorow, TS","Miranda","2001","07",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA
"206","2021-02-08 12:53:22-03","UFRGS","ICN","131558","S","Plantae","Monocotyledon",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Longhi-Wagner, HM","4191","1998","08","22","América do Sul","Brasil","RJ","Penedo","-43.2075004577637","-22.9027996063232",NA,NA,NA,"beira de estrada",NA,NA,"Canto-Dorow, TS","Rio de Janeiro","1999","04",NA,NA,"57442","auto",NA,NA,"02",NA,NA,NA,NA
"207","2021-02-08 12:53:22-03","UFRGS","ICN","176911","S","Plantae","Monocotyledon",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Tropaldi, L","02","2012","02","28","América do Sul","Brasil","SP",NA,"-48.439998626709","-22.8799991607666",NA,NA,NA,"Doação BOTU 28258; Planta de 30 a 40 cm alt.; Cultivada em vaso",NA,NA,"Tropaldi, L","Botucatu","2012","02",NA,NA,"40412","auto",NA,NA,"28",NA,NA,NA,NA
"208","2021-02-18 17:09:01-03","FEPAGRO","BLA","11317","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","G. Vaillant","2523",NA,NA,NA,NA,"República Democrática do Congo","Cameroun",NA,NA,NA,NA,NA,NA,"Data de Coleta: 07/1954. Ex INERA.","BLA011317",NA,"T. Canto-Dorow","Marona","2001","07",NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"209","2021-02-18 17:09:01-03","FEPAGRO","BLA","14160","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","P. Arenas","379",NA,NA,NA,NA,"Paraguai","Asunción",NA,NA,NA,NA,NA,NA,"Exsicata sem Data de Coleta definida. Ex MVFA.","BLA014160",NA,"T. Canto-Dorow","Asunción","2001","07",NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"210","2021-03-22 16:23:30-03","FEPAGRO","BLA","11109","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","L. A. Arzivenco","571","1973","08","05",NA,"Brasil","Mato Grosso",NA,"-54.6356010437012","-16.4708003997803",NA,NA,NA,"Habitat: Em lavoura ao lado do parque de exposições","BLA011109",NA,"T. Canto-Dorow","Rondonópolis","2001","07",NA,NA,"69781","auto",NA,NA,"01",NA,NA,NA,NA
