"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"103","2015-09-04 21:03:49-03","MNHN","RECOLNAT_MNHN_P","P05129602","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129602' target='other'> <mi>dwc_moreinfo</mi></a>","P05129602","P05129602_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2015-09-04 21:03:49-03","MNHN","RECOLNAT_MNHN_P","P05129603","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,NA,NA,"1833","1","1",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129603' target='other'> <mi>dwc_moreinfo</mi></a>","P05129603","P05129603_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-09-04 21:03:49-03","MNHN","RECOLNAT_MNHN_P","P05129605","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Glaziou, A.",NA,"1876","2","11",NA,"Brasil","Brésil, S. Paulo, Campos da Bocaína.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129605' target='other'> <mi>dwc_moreinfo</mi></a>","P05129605","P05129605_01","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8375",NA
"106","2015-09-04 21:03:49-03","MNHN","RECOLNAT_MNHN_P","P05129606","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129606' target='other'> <mi>dwc_moreinfo</mi></a>","P05129606","P05129606_01","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"804",NA
"107","2015-09-04 21:03:49-03","MNHN","RECOLNAT_MNHN_P","P05129608","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129608' target='other'> <mi>dwc_moreinfo</mi></a>","P05129608","P05129608_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-09-04 21:03:49-03","MNHN","RECOLNAT_MNHN_P","P05129609","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Glaziou, A.",NA,"1876","2","11",NA,"Brasil","Brésil.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129609' target='other'> <mi>dwc_moreinfo</mi></a>","P05129609","P05129609_01","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8375",NA
"109","2020-12-11 11:38:07-03","UFMG","BHCB","42656","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-02-11 17:19:39-03","UFPR","UPCB","17022","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Hatschbach, G.","Cervi, A.C.",NA,"1988","11","19",NA,"Brasil","Balneário Camboriu",NA,"Arvoreta, 3m, flor branca, estames amarelos, abundante. Local úmido sujeito à inundação..","UPCB0012581","UPCB0012581","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-02-11 17:19:39-03","UFPR","UPCB","20478","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Cervi, A.C.","Cervi, A.C.","3869","1992","12","12",NA,"Brasil","Praia de Itapema",NA,"Arvoreta, 3m, flor alva, estames amarelos. Depressões brejosas..","UPCB0012576","UPCB0012576","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"1992","12",NA,NA,NA,NA,NA,NA,NA
"112","2021-02-11 17:19:39-03","UFPR","UPCB","6799","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Hatschbach, G.","Hatschbach, G.","17918","1967","11","22",NA,"Brasil","Barra do Saí",NA,"Arbusto, 2m, pétalas alvas, anteras amarelas. Restinga..","UPCB0012587","UPCB0012587","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596","3","5","41937","auto","1967","12",NA,NA,NA,NA,NA,NA,NA
"113","2021-02-23 16:20:39-03","UFPR","UPCB","97104","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,NA,NA,"1942","01","29",NA,"Brasil","Campo Congonhas",NA,"Árvore do brejo. Frutos.","UPCB0047005",NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-02-23 16:20:39-03","UFPR","UPCB","97105","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Hoehne, W.","Hoehne, W.","s. n.","1941","12","02",NA,"Brasil","Campo Congonhas. Brejo.",NA,"Árvore de flores alvas e vistosas. Jacatirão-do-grande.","UPCB0047004",NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-11 17:19:39-03","UFPR","UPCB","67914","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Meirelles, J.","Meirelles, J.","419","2009","12","13",NA,"Brasil","Margem da PR-412, próximo ao Km 22.",NA,"Arvoreta ca. 2,5 m alt. Flores brancas, tetrâmeras, estames amarelos com apêndices dorsais e lacínias aladas. Mata secundária de terras baixas..","UPCB0012579","UPCB0012579","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-11 17:19:39-03","UFPR","UPCB","78753","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Goldenberg, R.","Goldenberg, R.","1639","2012","02","14",NA,"Brasil","Parque Estadual da Serra do Mar, Núcleo Curucutu, conexão entre as trilhas do campo e do mirante.",NA,"Arbusto 3m. Flores já velhas com pétalas brancas, filetes e anteras alaranjadas, e apêndice do conectivo amarelo. Arbustaria em grota, em meio à vegetação de campo..","UPCB0012578","UPCB0012578","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-02-11 17:19:39-03","UFPR","UPCB","88913","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Garcia, R.J.F.","Mayworm, M.A.S. et al.","197","2000","12","21",NA,"Brasil","Parque Estadual da Serra do Mar - Núcleo Curucutu. Trilha da casa abandonada",NA,"Arvoreta, 2,5m alt.; flores com pétalas brancas, estames amarelos..","UPCB0031854","UPCB0031854","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-02-11 17:19:39-03","UFPR","UPCB","88911","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Garcia, R.J.F.","De Sordi, S.J. | Garcia, R.J.F.","184","2008","11","25",NA,"Brasil","Parque Jacques Cousteau. Beira do lago",NA,"Árvore, 4m alt., 15 cm DAP, tronco rugoso com estrias longitudinais; flores com pétalas brancas, estames amarelos; frutos maduros secos..","UPCB0031858","UPCB0031858","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","2010","04",NA,NA,NA,NA,NA,NA,NA
"119","2021-02-11 17:19:39-03","UFPR","UPCB","6258","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Hatschbach, G.","Hatschbach, G.","15608","1967","01","02",NA,"Brasil","Pontal do Sul",NA,"Arvoreta, 4m, flor alva, anteras amarelas. Exclusiva da planície litorânea, local aberto ensolarado..","UPCB0012582","UPCB0012582","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto","1967","01",NA,NA,NA,NA,"01",NA,NA
"120","2021-02-11 17:19:39-03","UFPR","UPCB","23197","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Hatschbach, G.","Silva, J.M.","1286","1993","12","12",NA,"Brasil","Rio da Praia",NA,"Arvoreta, 3m, flor alva. Restinga arbórea..","UPCB0012575","UPCB0012575","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596","3","3","41937","auto","1994","01",NA,NA,NA,NA,"01",NA,NA
"121","2021-02-23 16:20:39-03","UFPR","UPCB","97106","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Baumgratz, J. F .A.","Vedove, J. D.","223","1945","11","23",NA,"Brasil","Terrenos da Cidade Universitária Butantã.",NA,NA,"UPCB0047003",NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"122","2018-06-22 05:25:00-03","MO","MOBOT","2478723","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Pe. Raulino Reitz","Reitz 5040",NA,NA,NA,"South America","Brazil","Palhoça. Palhoça",NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2012-04-24 12:22:00-03","MO","MOBOT","3231112","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","J.F.A. Baumgratz","Apparicio P. Duarte|J.I. Falção","Duarte 3352","1950","12","10","South America","Brazil","Canavieiras, IIha de Santa Catarina.",NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","3231301","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","G. Hatschbach","Jan C. Lindeman","Lindeman 15608","1967",NA,NA,"South America","Brazil","Restinga behind Pontal do Sul.",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","3298953","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","G. Hatschbach","Armando C. Cervi","Cervi 2581","1988","11","19","South America","Brazil","Balneario de Camboriú, Santa Catarina",NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2012-04-18 09:46:00-03","MO","MOBOT","3393006","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","G. Hatschbach","Jan C. Lindeman|J.H. de Haas","Lindeman 15608","1967",NA,NA,"South America","Brazil","Restinga behind Pontal do Sul.",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2014-12-02 20:21:00-02","MO","MOBOT","3393136","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","J. Baumgratz","Beulah Coe-Teixeira","Coe-Teixeira 146","1966","11","4","South America","Brazil","Capital, Santo Amaro, Chácara Flora, na mata.",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","3397027","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","F.C. Hoehne","F.C. Hoehne","Hoehne 24770","1932","12","1","South America","Brazil","São Paulo, nativa no Jardim Botânico.",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-07-10 09:47:21-03","MBML","MBML-HERBARIO","40733",NA,"Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","J.A. Baumgratz/2009","M.A. da Cunha",NA,"1953","11","10",NA,"Brasil","Serra da Cantareira, fazenda do seminário, próximo da carpintaria",NA,"Arbusto, flores alvas","MBML040733","MBML040733","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-01-09 21:48:38-03","UNICENTRO","HUCO","3332","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Oliveira, A.A.","Korte, A.; Rigon, M.J.; Rigon, M.J.","5450","2010","12","07",NA,"Brasil",NA,NA,"Florística IFFSC 27, Lat.: 28° 53' 25 S; Log.: 49° 19' 15 O; Altitude: 8 m, FURB 33461; Arbusto, 1,5 metros, flor branca e estames amarelos, estádio de sucessão avançado; Floresta Ombrófila Densa; HABITAT: Floresta Ombrófila Densa;","HUCO003332",NA,"Santa Catarina","Araranguá","-49.4858016967773","-28.934700012207",NA,NA,"19353","auto","2010","01",NA,NA,NA,NA,"17",NA,NA
"131","2020-09-12 05:00:02-03","US","US","1544332","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"F. C. Hoehne","1080","1917","12","14","South America - Neotropics","Brazil","Butantan",NA,NA,"US01901134","US01901134_01 US01901134_02","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"132","2020-09-12 05:00:02-03","US","US","2561958","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"R. M. Klein","7998","1968","12","8","South America - Neotropics","Brazil","Rio Perequê",NA,NA,"US01901137","US01901137_01 US01901137_02","Santa Catarina","Itapema","-48.611400604248","-27.0902996063232","5",NA,"9090","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"133","2020-09-12 05:00:02-03","US","US","2566938","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"G. Hatschbach","15608","1967","1","2","South America - Neotropics","Brazil","Pontal do Sul",NA,NA,"US01901138","US01901138_01 US01901138_02","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"134","2020-09-12 05:00:02-03","US","US","2323170","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"R. Reitz & Klein, --","5722","1957","12","19","South America - Neotropics","Brazil","Tres Barras, Garuva",NA,NA,"US01901140","US01901140_01 US01901140_02","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529","10",NA,"23627","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"135","2020-09-12 05:00:02-03","US","US","1951743","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,NA,"2439","1945","12","11","South America - Neotropics","Brazil","Campo deConganhas",NA,NA,"US01901133","US01901133_01 US01901133_02","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"136","2020-09-12 05:00:02-03","US","US","2734161","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"P. Occhioni","4704","1971","11",NA,"South America - Neotropics","Brazil","Lagoa Conceição",NA,NA,"US01901127","US01901127_01 US01901127_02","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"27000","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"137","2020-09-12 05:00:02-03","US","US","1361691","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Sello, --",NA,NA,NA,NA,"South America - Neotropics","Brazil","Rio das Pedras",NA,NA,"US01901129","US01901129_01 US01901129_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"138","2020-09-12 05:00:02-03","US","US","291353","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Glaziou, --",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01901132","US01901132_01 US01901132_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"139","2020-09-12 05:00:02-03","US","US","480581","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Sello, --",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01901141","US01901141_01 US01901141_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"140","2020-09-12 05:00:02-03","US","US","284612","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"-. Sellow",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01901130","US01901130_01 US01901130_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"141","2020-09-12 05:00:02-03","US","US","3143546","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"R. Callejas & C. Ramos","1840","1984","12","1","South America - Neotropics","Brazil","Colonia Pereira",NA,NA,"US01901128","US01901128_01 US01901128_02","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"142","2020-09-12 05:00:02-03","US","US","2692369","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"R. M. Klein & -- Bresolin","8506","1969","12","17","South America - Neotropics","Brazil","Santo Antonio",NA,NA,"US01901136","US01901136_01 US01901136_02","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335","2",NA,"27000","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"143","2020-09-12 05:00:02-03","US","US","2692370","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"R. M. Klein & -- Bresolin","8509","1969","12","17","South America - Neotropics","Brazil","Vargem do Bom Jesus, Cachoeira do Bom Jesus",NA,NA,"US01901126","US01901126_01 US01901126_02","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"27000","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","86158","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"L. Riedel",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01901131","US01901131_01 US01901131_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","2631391","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"J. C. Lindeman & J. H. Haas","3808","1967","1","1","South America - Neotropics","Brazil","Est. Paraná / Santa Catarina. En route from Itajaí to Guaratuba",NA,NA,"US01901139","US01901139_01 US01901139_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"146","2020-09-12 05:00:02-03","US","US","1340078","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"P. K. Dusén","13501","1911","12","9","South America - Neotropics","Brazil",NA,NA,NA,"US01901135","US01901135_01 US01901135_02","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"147","2020-09-02 16:33:00-03","Cenargen","CEN","55534","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Alfred Usteri",NA,"1905","07","10",NA,"Brasil","Vila Mariana.","Exsicatas","Herbarium Polytechnici São Paulo.&nf;Doação do Instituto de Botânica (Herb. nº: 11343) . São Paulo - SP.","CEN00055534","CEN00055534","SP","SAO PAULO","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"148","2019-12-09 17:30:13-03","UFPR","EFC","7917","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Galucha, S.C.","Serathiuk, R.E.; Galucha, S.C.; Gatti, G.","3","1997","12","10",NA,"Brasil","Floresta Estadual do Palmito",NA,"Arvoreta de 5 m de altura com pétalas brancas, anteras amarelas e algumas pretas. Em beira de curso d'água.","EFC007917",NA,"Paraná","Paranaguá","-48.5558","-25.5917","20","20",NA,NA,"1998","04","-48.5558","-25.5917",NA,NA,"27",NA,NA
"149","2019-11-13 11:25:17-03","USP","SPF","10936","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Baumgratz, JFA","Hoehne, W","s.n.","1941","12","02",NA,"Brasil","Campo Congonhas",NA,NA,"SPF00010936",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:25:17-03","USP","SPF","13691","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Baumgratz, JFA","Hoehne, W","s.n.","1942","01","29",NA,"Brasil","Campo Congonhas",NA,NA,"SPF00013691",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-13 11:25:17-03","USP","SPF","19111","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Baumgratz, JFA","Hatschbach, G","41708","1978","11","10",NA,"Brasil",NA,NA,NA,"SPF00019111",NA,"Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-13 11:25:17-03","USP","SPF","82219","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Baumgratz, JFA","Vedove, JD","223","1945","11","23",NA,"Brasil","Cidade Universitária Armando de Salles Oliveira",NA,NA,"SPF00082219",NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-13 11:25:17-03","USP","SPF","120602","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Baumgratz, JFA","Garcia, RJF","1017","1996","12","20",NA,"Brasil","Distrito Marsilac",NA,NA,"SPF00120602",NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-13 11:25:17-03","USP","SPF","110369","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Baumgratz, JFA","Simão-Bianchini, R","923","1996","01","18",NA,"Brasil","Parque Estadual da Serra do Mar, Nucleo Curucutu",NA,NA,"SPF00110369",NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-25 13:52:36-03","UNIVILLE","JOI","11296","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","A.A. de Oliveira","A. Korte","5450","2010","12","07",NA,"Brasil",NA,NA,"Florística IFFSC 27 (Arbusto); HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI011296",NA,"Santa Catarina","Araranguá","-49.304167","-28.890278","8","8",NA,NA,"2010","01","49º18'15''W","28º53'25''S",NA,NA,"17",NA,NA
"156","2019-10-07 09:34:14-03","UEFS","HUEFS","17517","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Silva, J.M.","1286","1993","12","12",NA,"Brasil",NA,NA,NA,"HUEFS0017517","HUEFS0017517","Paraná","São Miguel das Matas",NA,NA,"3","3",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"157","2019-10-07 09:34:14-03","UEFS","HUEFS","32149","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Hoehne, W.","SPF10936","1941","11","02",NA,"Brasil","Campos de Congonhas.",NA,NA,"HUEFS0032149","HUEFS0032149","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"158","2015-03-07 08:52:51-03","F","FMNH-SEEDPLANTS","V0139098F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0139098F","V0139098F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
