"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","locality","phylum","order","scientificNameAuthorship","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"280","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252436","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Prance GT; Silva NT","1964","10","09","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1252436","NL-U1252436",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252436 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Serra do Roncador, Mato Grosso, Rivervine forest, 50 km north of Chavantina, Rio Vau.",NA,"Fabales","J.F.Macbr.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"281","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252439","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Zarucchi JL; Barbosa CE","1985","03","22","Colombia",NA,NA,"-69.083333","5.216667","-69.083333","5.216667","NL-U1252439","NL-U1252439",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252439 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Parque Nacional Natural, 'El Tuparro', along road to Centro Administrativo ca. 20 km NNE of El Tapon, gallery forest and adjacent savanna.",NA,"Fabales","J.F.Macbr.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"282","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252440","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Zarucchi JL; Barbosa CE","1985","03","22","Colombia",NA,NA,"-69.083333","5.216667","-69.083333","5.216667","NL-U1252440","NL-U1252440",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252440 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Parque Nacional Natural, 'El Tuparro', along road to Centro Administrativo ca. 20 km NNE of El Tapon, gallery forest and adjacent savanna.",NA,"Fabales","J.F.Macbr.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"283","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252441","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Zarucchi JL; Barbosa CE","1985","03","18","Colombia",NA,NA,"-69.083333","5.183333","-69.083333","5.183333","NL-U1252441","NL-U1252441",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252441 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Parque Nacional Natural, 'El Tuparro', ca. 9 km NE of El Tapon on road to Centro Administrativo, galleru forest.",NA,"Fabales","J.F.Macbr.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"284","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252442","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Steyermark JA; Liesner RL; Aymard G","1982","11","03","Venezuela",NA,NA,"-69.725","9.3","-69.725","9.3","NL-U1252442","NL-U1252442",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252442 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Edo. Portuguesa, Selva de galeria a lo largo del Rio Maria, Boca de Monte, 23 kms al norte del vado del Rio Suruguapo, 38 kms al norte por la autopista Guanare-Ospino, en el sitio Las Marias.",NA,"Fabales","J.F.Macbr.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"285","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252445","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Tressens SG; et al.","1994","11","30","Argentina",NA,NA,"-54.25","-26.941667","-54.25","-26.941667","NL-U1252445","NL-U1252445",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252445 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Misiones, Dep. Guarani, Predio Guarani, Picada al ayo.",NA,"Fabales","J.F.Macbr.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"286","2020-02-08 09:05:34-03","NBC","NL-BOTANY","WAG.1002785","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Hatschbach GG","1973","10","04","Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1002785","NL-WAG1002785",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1002785 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Rio Turvo (mun. Cerro Azul) Paraná.",NA,"Fabales","J.F.Macbr.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","WAG0384812",NA,NA,NA
"287","2020-02-08 09:05:34-03","NBC","NL-BOTANY","WAG.1002786","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Hatschbach GG; Guimarães OA","1968","09","23","Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1002786","NL-WAG1002786",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1002786 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Rio Iguaçú, Salto Osório (mun. Laranjeira do Sul) Paraná.",NA,"Fabales","J.F.Macbr.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","WAG0384811",NA,NA,NA
"288","2020-02-08 09:05:34-03","NBC","NL-BOTANY","WAG.1002787","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Hatschbach GG; Guimarães OA","1968","09","23","Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1002787","NL-WAG1002787",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1002787 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Rio Iguaçú, Salto Osório (mun. Laranjeira do Sul) Paraná.",NA,"Fabales","J.F.Macbr.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","WAG0384810",NA,NA,NA
"289","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252413","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa leiocarpa",NA,NA,NA,NA,"Mexia YEJ","1930","10","16","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1252413","NL-U1252413",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252413 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","State of Minas Geraes, Distrito Rio Branco, Road Vicosa to Barroso, about 9 km, remnant of forest.",NA,"Fabales",NA,"Southern America",NA,"leiocarpa",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"290","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252414","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa leiocarpa",NA,NA,NA,NA,"Ducke A","1919","03","01","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1252414","NL-U1252414",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252414 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Rio de Janeiro ad urbem in silvis arce Horto Florestal.",NA,"Fabales",NA,"Southern America",NA,"leiocarpa",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"291","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252415","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa leiocarpa",NA,NA,NA,NA,"Ducke A","1921","09","30","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1252415","NL-U1252415",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252415 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Rio de Janeiro prope urbem in silvis montis Corcovado.",NA,"Fabales",NA,"Southern America",NA,"leiocarpa",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"292","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252446","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa leiocarpa",NA,NA,NA,NA,"Rodriguez","1910","09","08","Argentina",NA,NA,NA,NA,NA,NA,"NL-U1252446","NL-U1252446",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252446 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Misiones, Salto Iguazin.",NA,"Fabales",NA,"Southern America",NA,"leiocarpa",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"293","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U 0271871","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa molaris",NA,NA,NA,NA,"Krukoff BA","1933","04","22","Brazil","Goiás",NA,NA,NA,NA,NA,"NL-U0271871",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271871 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Basin of Rio Maracassume",NA,"Fabales",NA,"Southern America",NA,"molaris",NA,NA,NA,"Magnoliopsidae","Uw19522",NA,NA,NA
"294","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252416","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa molaris",NA,NA,NA,NA,"Prance GT; Coelho DF; Ramos JT; Farias LG","1968","10","03","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1252416","NL-U1252416",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252416 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Brazilian Amazonia, State of Acre, Municipality of Sena Madureira, 5 km East of Sena Madueira Capoeira.",NA,"Fabales",NA,"Southern America",NA,"molaris",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"295","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252417","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa molaris",NA,NA,NA,NA,"Maguire B; Pires JM; Maguire CK; Silva NT","1963","08","12","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1252417","NL-U1252417",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252417 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","The Belem-Brasilia-Acre Highways, Estados Para, Goias,Mato Grosso,Terr. Rondonia, 100 km south of Guara, Goias, along Belem-Brasilia Highway.",NA,"Fabales",NA,"Southern America",NA,"molaris",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"296","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252418","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa molaris",NA,NA,NA,NA,"Ducke A","1922","09","15","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1252418","NL-U1252418",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252418 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Belem Do Para.",NA,"Fabales",NA,"Southern America",NA,"molaris",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"297","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252419","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa molaris",NA,NA,NA,NA,"Ducke A","1923","03","06","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1252419","NL-U1252419",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252419 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Montealegre, (Para), Serra!",NA,"Fabales",NA,"Southern America",NA,"molaris",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"298","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252420","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa molaris",NA,NA,NA,NA,"Krukoff BA","1933","04","22","Brazil","Goiás",NA,NA,NA,NA,NA,"NL-U1252420","NL-U1252420",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252420 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Basin of Rio Maracassume",NA,"Fabales",NA,"Southern America",NA,"molaris",NA,NA,NA,"Magnoliopsidae","U 0019100",NA,NA,NA
"299","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U 0271697","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa molaris",NA,NA,NA,NA,"Krukoff BA","1933","08","15","Brazil","Acre",NA,"-69","-9.333333","-69.0","-9.333333","NL-U0271697",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271697 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Basin of Rio Purus",NA,"Fabales",NA,"Southern America",NA,"molaris",NA,NA,NA,"Magnoliopsidae","Uw20020",NA,NA,NA
"300","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252421","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","leiocarpa","Apuleia leiocarpa molaris",NA,NA,NA,NA,"Krukoff BA","1933","08","15","Brazil","Acre",NA,"-69","-9.333333","-69.0","-9.333333","NL-U1252421","NL-U1252421",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252421 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Basin of Rio Purus",NA,"Fabales",NA,"Southern America",NA,"molaris",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"301","2020-02-08 09:05:34-03","NBC","NL-BOTANY","L.1061209","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","molaris","Apuleia molaris",NA,NA,NA,NA,"Belem Herbarium",NA,NA,NA,"Brazil","Amapá",NA,NA,NA,NA,NA,"NL-L1061209","NL-L1061209",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1061209 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Araguari",NA,"Fabales","Spruce ex Benth.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0050787 | Uw 9107",NA,NA,NA
"302","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U 0050788","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","molaris","Apuleia molaris",NA,NA,NA,NA,"Belem Herbarium",NA,NA,NA,"Brazil","Amapá",NA,NA,NA,NA,NA,"NL-U0050788",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050788 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Araguari",NA,"Fabales","Spruce ex Benth.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 9107",NA,NA,NA
"303","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U 0271857","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","molaris","Apuleia molaris",NA,NA,NA,NA,"Belem Herbarium",NA,NA,NA,"Brazil","Amapá",NA,NA,NA,NA,NA,"NL-U0271857",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271857 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Araguari",NA,"Fabales","Spruce ex Benth.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw9107",NA,NA,NA
"304","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U 0271858","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","molaris","Apuleia molaris",NA,NA,NA,NA,"Maguire B; et al.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-U0271858",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271858 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Fabales","Spruce ex Benth.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw17262",NA,NA,NA
"305","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252422","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","molaris","Apuleia molaris",NA,NA,NA,NA,"Argent GCG","1968","08","14","Brazil",NA,NA,"-51.766667","-12.816667","-51.766667","-12.816667","NL-U1252422","NL-U1252422",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252422 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Central Brazilian Plateau, State of Matto Grosso, Amarelao, Base Camp by swimming pool.",NA,"Fabales","Spruce ex Benth.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"306","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252423","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","molaris","Apuleia molaris",NA,NA,NA,NA,"Harley RM; Souza R","1969","10","18","Brazil",NA,NA,"-51.766667","-12.816667","-51.766667","-12.816667","NL-U1252423","NL-U1252423",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252423 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Central Brazilian Plateau, State of Matto Grosso, Amarelao, Base Camp, Gallery forest.",NA,"Fabales","Spruce ex Benth.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"307","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252424","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","molaris","Apuleia molaris",NA,NA,NA,NA,"Argent GCG","1968","08","20","Brazil",NA,NA,"-51.766667","-12.816667","-51.766667","-12.816667","NL-U1252424","NL-U1252424",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252424 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Central Brazilian Plateau, State of Mato Grosso, Base Camp Square,Terra preta camp, Terra preeta forest near stream.",NA,"Fabales","Spruce ex Benth.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"308","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252443","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","mollaris","Apuleia mollaris",NA,NA,NA,NA,"Pennington RT; Harrison GJ; Monro AK; Rowe EC","1988","08","24","Bolivia","Pando",NA,"-69.083333","-11.416667","-69.083333","-11.416667","NL-U1252443","NL-U1252443",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252443 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Fabales","Spruce ex Benth.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100192",NA,NA,NA
"309","2020-02-08 09:05:34-03","NBC","NL-BOTANY","L.1972200","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"Buse LH",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-L1972200","NL-L1972200",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1972200 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Fabales","Mart.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0488190",NA,NA,NA
"310","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U 0271818","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"Forest Department Piracaciba",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-U0271818",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271818 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Fabales","Mart.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw27584",NA,NA,NA
"311","2020-02-08 09:05:34-03","NBC","NL-BOTANY","L.1972199","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"Schultes JA",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-L1972199","NL-L1972199",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1972199 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Fabales","Mart.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0488189",NA,NA,NA
"312","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U 0271819","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"Unknown",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"NL-U0271819",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271819 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Fabales","Mart.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw7177",NA,NA,NA
"313","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252437","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"Bernardi L","1978","11","14","Paraguay",NA,NA,NA,NA,NA,NA,"NL-U1252437","NL-U1252437",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252437 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","n.v. Yvhra pere, Grapia, Frequens in relictis silvanis inter colonia Itapua poty et Catupyrp, Itapua.",NA,"Fabales","Mart.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"314","2020-02-08 09:05:34-03","NBC","NL-BOTANY","U.1252438","PreservedSpecimen","Plantae","Leguminosae-Caes.","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"Bernardi L","1978","11","14","Paraguay",NA,NA,NA,NA,NA,NA,"NL-U1252438","NL-U1252438",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1252438 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","n.v. Yvhra pere, Grapia, Frequens in relictis silvanis inter colonia Itapua poty et Catupyrp, Itapua.",NA,"Fabales","Mart.","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"315","2020-11-04 11:08:24-03","ESALQ","ESA","107680","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Pereira, B.A.S.",NA,NA,NA,"Pereira, B.A.S.","2009","08","17","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"ESA107680","ESA107680","3587.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"316","2020-11-04 11:08:24-03","ESALQ","ESA","48294","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Souza, V.C.","2012","02","18","Bernacci, L.C. ; Árbocz, G.F.","1997","11","26","Brasil","Mato Grosso","Barra do Garças","-52.2566986083984","-15.8900003433228",NA,NA,"ESA048294","ESA048294","2628.0",NA,NA,NA,NA,"Magnoliophyta",NA,"(Vogel) J.F. Macbr.",NA,NA,NA,"123012","auto",NA,NA,NA,NA,NA,NA
"317","2020-11-04 11:08:24-03","ESALQ","ESA","67659","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Soares, A. ; Maschio, W.","1997","09","10","Brasil","Paraná","Boa Esperança do Iguaçu","-53.2122001647949","-25.635799407959",NA,NA,"ESA067659","ESA067659","205.0",NA,NA,NA,NA,"Magnoliophyta",NA,"(Vog.) Macbr.",NA,NA,NA,"10213","auto",NA,NA,NA,NA,NA,NA
"318","2020-11-04 11:08:24-03","ESALQ","ESA","35189","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Scarnari, H.J.","1947","09","11","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"ESA035189","ESA035189",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Vog.) Macbr.",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"319","2020-11-04 10:55:32-03","ESALQ","ESA","137601","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"T.B. Flores","2015","11","13","Brasil","São Paulo","São Carlos","-47.8899993896484","-22.0100002288818",NA,NA,"ESA137601",NA,"2038.0",NA,NA,"Árvore ca. 5m de alt. Flores alvas","Rodovia Fernando de Arruda Botelho - Represa do Broa",NA,NA,"(Vogel) J.F.Macbr.",NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"320","2020-11-04 11:08:24-03","ESALQ","ESA","121422","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Lima, H.C.","1997","11","15","Braga, J.M.A.","1997","07","01","Brasil","Rio de Janeiro","Maciço da Tijuca",NA,NA,NA,NA,"ESA121422",NA,"4174.0",NA,NA,NA,"Serra da Carioca. Morro Mundo Novo. Botafogo. Campus da Universidade Santa Úrsula.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-11-04 11:08:24-03","ESALQ","ESA","38330","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Silva,M.J.","2010","10","03","Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1997","06","09","Brasil","Mato Grosso","Vila Rica","-511.284","-95.452","-511,284","-95,452","ESA038330",NA,"1278.0",NA,NA,"Arbóreo. Altura de 35, 0 m e com fruto seco.","Fazenda Ipê. Floresta Estacional Semidecidual. Interior de floresta, bem preservada, alto de morro, afloramentos de rocha.","Magnoliophyta",NA,"(Vogel)J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
