"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"1301","2019-11-01 15:03:09-03","UnB","UB","106919","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Minervino, JS; Oliveira, RG","P3 NI 451","2007","07","29","Southern America","Brasil",NA,NA,"Nome de campo (no jornal): Malpighiaceae / Myrtaceae; Árvore; Cerrado s.s. Solo: Neossolo quartazarênico.",NA,"Dicotyledoneae",NA,"A. Juss.","Proença, CEB","Tocantins","Terra Indígena Krahô, Kapéy",NA,"Itacajá ","-47.665556","-8.433611","220","220",NA,"-47.665556","-8.433611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","2019-11-01 15:03:09-03","UnB","UB","106922","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Minervino, JS; Oliveira, RG","P3 NI 754","2007","07","29","Southern America","Brasil",NA,NA,"Nome de campo (no jornal): Heteropteris byrsonimifolia; Árvore; Cerrado s.s. Solo: Neossolo quartazarênico.",NA,"Dicotyledoneae",NA,"A. Juss.","Proença, CEB","Tocantins","Terra Indígena Krahô, Kapéy",NA,"Itacajá ","-47.665556","-8.433611","220","220",NA,"-47.665556","-8.433611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303","2019-11-01 15:03:09-03","UnB","UB","106942","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Minervino, JS; Oliveira, RG","P4 NI 874","2007","07","29","Southern America","Brasil",NA,NA,"Estéril. Foto do material seco. Nome de campo (no jornal): Heteropteris byrsonimifolia; Árvore; Cerrado s.s. Solo: Neossolo quartazarênico.",NA,"Dicotyledoneae",NA,"A. Juss.","Proença, CEB","Tocantins","Terra Indígena Krahô, Kapéy",NA,"Itacajá ","-47.665556","-8.433611","220","220",NA,"-47.665556","-8.433611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304","2019-11-01 15:03:09-03","UnB","UB","106950","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Minervino, JS; Oliveira, RG","P5 NI 382","2007","07","29","Southern America","Brasil",NA,NA,"Estéril. Folhas jovens Nome de campo (no jornal): Malpighiaceae; Árvore; Cerrado s.s. Solo: Neossolo quartazarênico.",NA,"Dicotyledoneae",NA,"A. Juss.","Proença, CEB","Tocantins","Terra Indígena Krahô, Kapéy",NA,"Itacajá ","-47.665556","-8.433611","220","220",NA,"-47.665556","-8.433611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305","2019-11-01 15:03:09-03","UnB","UB","106960","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Minervino, JS; Oliveira, RG","P6 NI 396","2007","07","30","Southern America","Brasil",NA,NA,"Botões florais jovens. Nome de campo (no jornal): Heteropteris byrsonimifolia; Árvore; Cerrado s.s. Solo: Neossolo quartazarênico.",NA,"Dicotyledoneae",NA,"A. Juss.","Proença, CEB","Tocantins","Terra Indígena Krahô, Kapéy",NA,"Itacajá ","-47.665556","-8.433611","220","220",NA,"-47.665556","-8.433611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306","2019-11-01 15:03:10-03","UnB","UB","8756","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Proença, CEB; Oliveira, RC; Calago, K; Freitas, CV","2115","1999","11","13","Southern America","Brasil",NA,NA,"Frutos bege amarelados. Núcleo seminífero castanho-amarelado e alas mais claras.; Cerrado.",NA,"Dicotyledoneae",NA,"A. Juss.","Proença, CEB","Distrito Federal","Jardim Botânico de Brasília",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1307","2019-11-01 15:03:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Dias, AFV; Equipe 1","43","2016","03","17","Southern America","Brasil",NA,NA,"P2 L1; Planta 2,5m; Cerradão",NA,"Dicotyledoneae",NA,"A. Juss.",NA,"Goiás",NA,NA,"Nova Iguaçu de Goiás","-49.3875007629395","-14.2877998352051",NA,NA,NA,NA,NA,NA,NA,NA,"28856","auto",NA,NA,NA,NA,NA,NA
"1308","2019-11-01 15:03:10-03","UnB","UB","133445","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Heringer, EP","4059","1955","09","07","Southern America","Brasil",NA,NA,"Flor amarelo ouro.; Cipó; Cerrado",NA,"Dicotyledoneae",NA,"A. Juss.","Pessoa, C","Minas Gerais","Horto Florestal de Paraopeba",NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,"2015","01","15","26090","auto",NA,NA,NA,NA,NA,NA
"1309","2019-11-01 15:03:10-03","UnB","UB","133441","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Heringer, EP","7775","1960","10","26","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"A. Juss.","Pessoa, C","Minas Gerais","Horto Florestal de Paraopeba",NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,"2015","01","14","26090","auto",NA,NA,NA,NA,NA,NA
"1310","2019-11-01 15:03:10-03","UnB","UB","133452","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Vieira, RC","37","1980","09","01","Southern America","Brasil",NA,NA,"Corola amarela.; Subarbusto 1m.",NA,"Dicotyledoneae",NA,"A. Juss.","Pessoa, C","Minas Gerais","Fazenda Experimental do Glória",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"2015","01","14","58223","auto",NA,NA,NA,NA,NA,NA
"1311","2019-10-03 10:03:52-03","UFSCar","SORO","2960","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia",NA,"13","2012","12","16",NA,"Brasil",NA,NA,"Arbusto de 1,5 m, tronco fino e liso",NA,NA,NA,"A.Juss.",NA,"São Paulo","Fazenda Palmeira da Serra",NA,"Pratânia","-48.743056","-22.814444",NA,NA,NA,"48°44'35''W","22°48'52''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312","2019-10-03 10:03:52-03","UFSCar","SORO","2960","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia",NA,"13","2012","12","16",NA,"Brasil",NA,NA,"Arbusto de 1,5 m, tronco fino e liso",NA,NA,NA,"A.Juss.",NA,"São Paulo","Fazenda Palmeira da Serra",NA,"Pratânia","-48.743056","-22.814444",NA,NA,NA,"48°44'35''W","22°48'52''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313","2020-06-30 11:00:07-03","UFU","HUFU","41166","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Barbosa Passos, F.; Correia, C.A.S.","22","2004","09","18",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Flor amarela. FOlhas opostas cruzadas, discolores. Cálice ferrugíneos.; Cerrado sensu stricto alterado.","HUFU00014329",NA,NA,"A.Juss.","Correia, C.A.S.","Distrito Federal","Parque das Sucupiras, Setor sudoeste.","HUFU00014329","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2004","09","18","70570","auto",NA,NA,NA,NA,NA,NA
"1314","2020-08-04 12:48:25-03","UFU","HUFU","50581","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Rodrigues, E.B. & Democh, P.","137","2007","08","19",NA,"Brasil",NA,NA,"Trepadeira com flor amarela.","HUFU00014321",NA,NA,"A.Juss.",NA,"Goiás","Serra do Facão","HUFU00014321","Catalão","-47.9463996887207","-18.1658000946045",NA,NA,NA,NA,NA,NA,NA,NA,"94621","auto",NA,NA,NA,NA,NA,NA
"1315","2020-06-30 11:00:07-03","UFU","HUFU","28655","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Volpi, R.L.; Romero, R.; Pacheco, R.A. & Nakajima, J.N.","214","2002","10","08",NA,"Brasil",NA,NA,"Arvoreta 3 m. Glândulas verdes, cálice marrom, corola amarela.; Campo rupestre com cerrado rupestre.","HUFU00038363",NA,NA,"A.Juss.","Volpi, R.L.","Minas Gerais","Estrada para Casinha Branca, Sete Cidades.",NA,"Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,"2005","08",NA,"41380","auto",NA,NA,NA,NA,NA,NA
"1316","2020-06-30 11:00:07-03","UFU","HUFU","34801","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3530","2003","10","21",NA,"Brasil",NA,NA,"Arvoreta, ca. 2,0 m. Cálice marrom, corola amarela, estames creme.; Cerrado rupestre.","HUFU00038365",NA,NA,"A.Juss.","Volpi, R.L.","Minas Gerais","Estrada para Gurita",NA,"Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,"2005","08",NA,"41380","auto",NA,NA,NA,NA,NA,NA
"1317","2020-06-30 11:00:07-03","UFU","HUFU","28870","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Romero, R.; Pacheco, R.A.; Nakajima, J.N. & Volpi, R.L.","6407","2002","10","11",NA,"Brasil",NA,NA,"Árvore, ca. 2 m. Glândulas e cálice marrom, corola amarela e estames creme.; Campo rupestre.","HUFU00038361",NA,NA,"A.Juss.","Volpi, R.L.","Minas Gerais","Fazenda José Antunes, Trilha da Escada de Pedras.",NA,"Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,"2005","08",NA,"41380","auto",NA,NA,NA,NA,NA,NA
"1318","2020-06-30 11:00:07-03","UFU","HUFU","29461","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Nakajima, J.N.; Pacheco, R.A.; Volpi, R.L. & Silva, S.M.","3308","2002","12","04",NA,"Brasil",NA,NA,"Arvreta ca. de 1,5 m. Frutos com alas creme.; Campo rupestre.","HUFU00038364",NA,NA,"A.Juss.","Volpi, R.L.","Minas Gerais","Paraíso Selvagem, Trilha para Salto Solitário.",NA,"Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,"2005","08",NA,"41380","auto",NA,NA,NA,NA,NA,NA
"1319","2020-06-30 11:00:07-03","UFU","HUFU","52284","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Romero, R.; Mello, F.N.A.; Rosa, P.O. & Soares, P.N.","8092","2008","09","23",NA,"Brasil",NA,NA,"Arbusto ca. de 1 m. Cálice ferrugíneo, corola amarela, estames creme.; Campo rupestre.","HUFU00014305",NA,NA,"A.Juss.","Almeida, R.F.","Minas Gerais","Estrada Diamantina - Curvelo, Cerca de 15 km de Gouveia.","HUFU00014305","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"2014","01","20","101169","auto",NA,NA,NA,NA,NA,NA
"1320","2020-06-30 11:00:07-03","UFU","HUFU","52757","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Mello, F.N.A.; Junqueira, T.V.; Morais, T.M. & Yamagishi-Costa, J.","361","2008","09","23",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,7 m. Cálice marrom, corola amarela.; Campo rupestre.","HUFU00014303",NA,NA,"A.Juss.","Almeida, R.F.","Minas Gerais","Estrada Diamantina - Curvelo, Cerca de 15 km de Gouveia.","HUFU00014303","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"2014","01","20","101169","auto",NA,NA,NA,NA,NA,NA
"1321","2020-06-30 11:00:07-03","UFU","HUFU","65354","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Pafume, A.; Velasco, D.; Vieira, M.; Vilela, D.; Fernandes, L.; Fernandes, J. & Oliveira, A.","0800","2012","10","23",NA,"Brasil",NA,NA,"Arbóreo.; Cerrado.","HUFU00014309",NA,NA,"A.Juss.",NA,"Minas Gerais","AHE Batalha","HUFU00014309","Paracatu","-46.874698638916","-17.2222003936768",NA,NA,NA,NA,NA,NA,NA,NA,"72344","auto",NA,NA,NA,NA,NA,NA
"1322","2020-06-30 11:00:07-03","UFU","HUFU","29007","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Mendes, S.; Amorim, E.H.; Duarte, P.C. & Oliveira, A.P.","329","2002","10","25",NA,"Brasil",NA,NA,"Árvore ca. de 2 m. Frutos creme.; Cerrado rupestre.","HUFU00014310",NA,NA,"A.Juss.",NA,"Minas Gerais","Estação Ambiental Galheiro, EPDA - Galheiro, Macega.","HUFU00014310","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"1323","2020-06-30 11:00:07-03","UFU","HUFU","48995","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Araújo, G.M.; Gusson, A.E.","s.n.","2007","10","23",NA,"Brasil",NA,NA,"Trepadeira. Corola amarela.; Mata ciliar, borda.","HUFU00014311",NA,NA,"A.Juss.","Mamede, M.C.H.","Minas Gerais","Capim Branco I","HUFU00014311","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"2008","04",NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1324","2020-06-30 11:00:07-03","UFU","HUFU","49072","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Araújo, G.M.; Gusson, A.E.","s.n.","2007","10","22",NA,"Brasil",NA,NA,"Arbusto, ca. 3,5 m. Fruto verde.; Mata semidecidua, interior.","HUFU00014312",NA,NA,"A.Juss.","Mamede, M.C.H.","Minas Gerais","Capim Branco II","HUFU00014312","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"2008","04",NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1325","2020-11-27 11:33:51-03","UFU","HUFU","78021","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Hemsing, P.K.B.; Dias, A.G.","686","2018","10","08",NA,"Brasil",NA,NA,"Árvore, ca. 3m. Corola amarela, glandulas verdes.; Cerradão.","HUFU00075300",NA,NA,"A.Juss.",NA,"Minas Gerais","Estação Bom Jardim, Beira do Rio Uberabinha",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1326","2020-06-30 11:00:07-03","UFU","HUFU","67142","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Deus, F.F.","s.n.","2012","08","17",NA,"Brasil",NA,NA,"Campo cerrado","HUFU00014318",NA,NA,"A.Juss.",NA,"Minas Gerais","Estação Ecológica do Panga","HUFU00014318","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1327","2020-06-30 11:00:07-03","UFU","HUFU","50258","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Silva, C.I.","s.n.","2006","07","28",NA,"Brasil",NA,NA,NA,"HUFU00014314",NA,NA,"A.Juss.",NA,"Minas Gerais","Estação Ecológica do Panga","HUFU00014314","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1328","2020-06-30 11:00:07-03","UFU","HUFU","50152","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Silva, C.I.","s.n.","2007","08","27",NA,"Brasil",NA,NA,NA,"HUFU00014316",NA,NA,"A.Juss.",NA,"Minas Gerais","Fazenda Água Limpa","HUFU00014316","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1329","2020-06-30 11:00:07-03","UFU","HUFU","50265","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Silva, C.I.","24","2007","07","28",NA,"Brasil",NA,NA,NA,"HUFU00014298",NA,NA,"A.Juss.",NA,"Minas Gerais","Fazenda Água Limpa","HUFU00014298","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1330","2020-06-30 11:00:07-03","UFU","HUFU","47070","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Kilca, R.; et al.","s.n.","2006","02","01",NA,"Brasil",NA,NA,"Arbóreo. Flores com pétalas brancas, base da corola vermelho.; Mata semidecidual.","HUFU00014326",NA,NA,"A.Juss.",NA,"Minas Gerais","Fazenda Dona Lurdes","HUFU00014326","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1331","2020-06-30 11:00:07-03","UFU","HUFU","50267","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Bordon, N.; Réu Jr. & W.","s.n.","2007","05","08",NA,"Brasil",NA,NA,NA,"HUFU00014328",NA,NA,"A.Juss.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","HUFU00014328","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1332","2020-06-30 11:00:07-03","UFU","HUFU","50264","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Bordon, N.; Réu Jr. & W.","s.n.","2007","06","26",NA,"Brasil",NA,NA,NA,"HUFU00014294",NA,NA,"A.Juss.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","HUFU00014294","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1333","2020-06-30 11:00:07-03","UFU","HUFU","50262","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Silva, C.I.","s.n.","2007","09","24",NA,"Brasil",NA,NA,NA,"HUFU00014292",NA,NA,"A.Juss.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","HUFU00014292","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1334","2020-06-30 11:00:07-03","UFU","HUFU","50260","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Silva, C.I.","s.n.","2007","08","29",NA,"Brasil",NA,NA,NA,"HUFU00014293",NA,NA,"A.Juss.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","HUFU00014293","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1335","2020-06-30 11:00:07-03","UFU","HUFU","50259","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Silva, C.I.","s.n.","2006","09","15",NA,"Brasil",NA,NA,NA,"HUFU00014315",NA,NA,"A.Juss.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","HUFU00014315","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"1336","2020-08-04 12:48:25-03","UFU","HUFU","50580","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","481","2007","11","19",NA,"Brasil",NA,NA,"Arvoreta, ca. 3,5 m. Final de frutificação, folhas prateadas abaxialmente.","HUFU00014322",NA,NA,"A.Juss.","Arantes, A.A.A.","Goiás","Serra do Facão, Área 15 B.","HUFU00014322",NA,NA,NA,NA,NA,NA,NA,NA,"2007","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","2020-06-30 11:00:07-03","UFU","HUFU","58313","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Yamagishi-Costa, J.; Engel, T.B.J.; Rocha, G.P.E.; Lima, T. & Castro, R.L.A.","112","2010","09","21",NA,"Brasil",NA,NA,"Arbusto, ca. 0,2 m de altura. Cálice marrom, glândula verde, corola amarela, frutos vinho.; Campo Rupestre.","HUFU00014324",NA,NA,"A.Juss.","Almeida, R.F.","Minas Gerais","Parque Estadual do Biribiri","HUFU00014324","Diamantina","-43.623333","-18.219167","1172","1172",NA,"-43.623333","-18.219167","2014","01","20",NA,NA,NA,NA,NA,NA,NA,NA
"1338","2020-06-30 11:00:07-03","UFU","HUFU","58356","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Yamagishi-Costa, J.; Engel, T.B.J.; Rocha, G.P.E.; Lima, T. & Castro, R.L.A.","127","2010","09","21",NA,"Brasil",NA,NA,"Arbusto, Cálice marrom, glândulas verdes, pétalas amarelo claro, anteras rosa.; Campo Rupestre.","HUFU00014325",NA,NA,"A.Juss.","Almeida, R.F.","Minas Gerais","Parque Estadual do Biribiri","HUFU00014325","Diamantina","-43.623333","-18.219167","1172","1172",NA,"-43.623333","-18.219167","2014","01","20",NA,NA,NA,NA,NA,NA,NA,NA
"1339","2020-06-30 11:00:07-03","UFU","HUFU",NA,"S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Hemsing, P.K.B.; Dias, A.G.; Paranhos, G.M. & Marques, C.A.","1179","2019","07","15",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m. Corola amarela.; Cerrado.",NA,NA,NA,"A.Juss.",NA,"Minas Gerais","Projeto Bacia Rio Uberabinha, Ponto Bom Jardim.",NA,"Uberlândia","-48.468611","-19.028889",NA,NA,NA,"-48.468611","-19.028889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","2020-06-30 11:00:07-03","UFU","HUFU","35677","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Nakajima, J.N.; Romero, R.; Hattori, E.K.O.; Santos, A.P.M.; Volpi, R.L. & Pacheco, R.A.","3715","2003","11","26",NA,"Brasil",NA,NA,"árvore 3 m. Frutos amarelados.; Campo rupestre.","HUFU00038362",NA,NA,"A.Juss.","Volpi, R.L.","Minas Gerais","Parque Nacional da Serra da Canastra, Fazenda Zé Antunes, Escada de Pedras.",NA,"Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,"2005","08",NA,"41380","auto",NA,NA,NA,NA,NA,NA
"1341","2020-06-30 11:00:07-03","UFU","HUFU","52569","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Nakajima, J.N.; Arantes, C.S.; Silva, D.S.P.; Manfrim, E.N.; Oliveira, F.C. & Maragno, I.C.","4946","2008","09","23",NA,"Brasil",NA,NA,"Arbusto ca. de 1 m. Sem glândulas, folha lisa, cartáceas.; Campo rupestre.","HUFU00014300",NA,NA,"A.Juss.","Almeida, R.F.","Minas Gerais","Estrada Diamantina - Curvelo, Cerca de 15 km de Gouveia.","HUFU00014300","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"2014","01","20","101169","auto",NA,NA,NA,NA,NA,NA
"1342","2020-06-30 11:00:07-03","UFU","HUFU","52470","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Rosa, P.O.; Sousa, K.M.O.; Silva, L.O.; Cunha. M.J.R. & Carvalho, M.S.","1144","2008","10","23",NA,"Brasil",NA,NA,"Árvore ca. de 6 m. Cálice verde, corola amarela.; Campo rupestre.","HUFU00014304",NA,NA,"A.Juss.","Almeida, R.F.","Minas Gerais","Estrada Gouveia - Curvelo, Cerca de 15 km de Gouveia.","HUFU00014304","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"2014","01","20","101169","auto",NA,NA,NA,NA,NA,NA
"1343","2020-06-30 11:00:07-03","UFU","HUFU","52448","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Rosa, P.O.; Sousa, K.M.O.; Silva, L.O.; Cunha. M.J.R. & Carvalho, M.S.","1166","2008","09","23",NA,"Brasil",NA,NA,"Árvore ca. de 3 m. Cálice ferrugíneo, corola amarela.; Campo rupestre.","HUFU00014302",NA,NA,"A.Juss.","Almeida, R.F.","Minas Gerais","Estrada Gouveia - Curvelo, Cerca de 15 km de Gouveia.","HUFU00014302","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"2014","01","20","101169","auto",NA,NA,NA,NA,NA,NA
"1344","2020-06-30 11:00:07-03","UFU","HUFU","52426","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Rosa, P.O.; Sousa, K.M.O.; Silva, L.O.; Cunha. M.J.R. & Carvalho, M.S.","1133","2008","09","23",NA,"Brasil",NA,NA,"Arbusto ca. de 1 m. Cálice verde, corola amarela, elaeóforos verdes.; Campo rupestre.","HUFU00014301",NA,NA,"A.Juss.","Almeida, R.F.","Minas Gerais","Estrada Gouveia - Curvelo, Cerca de 15 km de Gouveia.","HUFU00014301","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"2014","01","20","101169","auto",NA,NA,NA,NA,NA,NA
"1345","2020-11-27 11:33:51-03","UFU","HUFU","78004","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Hemsing, P.K.B.; Dias, A.G.","657","2018","10","01",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5m. Corola amarela, granulos verdes.; Campo com murundum","HUFU00075314",NA,NA,"A.Juss.",NA,"Minas Gerais","Alto Uberabinha",NA,"Uberaba","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA
