"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordedBy","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"3790","2015-03-07 03:55:10-03","F","FMNH-SEEDPLANTS","V0114948F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0114948F","V0114948F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3791","2015-03-07 03:55:10-03","F","FMNH-SEEDPLANTS","V0114949F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0114949F","V0114949F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3792","2015-03-07 03:55:10-03","F","FMNH-SEEDPLANTS","V0114950F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0114950F","V0114950F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3793","2015-03-07 03:55:10-03","F","FMNH-SEEDPLANTS","V0114951F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0114951F","V0114951F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3794","2015-03-07 03:55:10-03","F","FMNH-SEEDPLANTS","V0114952F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0114952F","V0114952F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3795","2015-03-07 03:55:10-03","F","FMNH-SEEDPLANTS","V0114953F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0114953F","V0114953F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3796","2015-03-07 03:55:10-03","F","FMNH-SEEDPLANTS","V0114954F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0114954F","V0114954F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3797","2015-03-07 03:55:10-03","F","FMNH-SEEDPLANTS","V0114955F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0114955F","V0114955F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3798","2015-03-07 03:55:10-03","F","FMNH-SEEDPLANTS","V0114956F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0114956F","V0114956F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3799","2015-03-07 03:55:10-03","F","FMNH-SEEDPLANTS","V0114957F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0114957F","V0114957F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3800","2015-03-07 03:55:10-03","F","FMNH-SEEDPLANTS","V0114958F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0114958F","V0114958F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3801","2015-03-07 03:55:10-03","F","FMNH-SEEDPLANTS","V0114959F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0114959F","V0114959F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3802","2015-03-07 03:55:10-03","F","FMNH-SEEDPLANTS","V0114960F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0114960F","V0114960F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3803","2015-03-07 03:55:10-03","F","FMNH-SEEDPLANTS","V0114961F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0114961F","V0114961F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3804","2020-04-09 20:39:13-03","F","FMNH-SEEDPLANTS","V0114962F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1969","6","26","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114962F","V0114962F_01",NA,"F. Wolfe","12198","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3805","2020-04-09 20:41:33-03","F","FMNH-SEEDPLANTS","V0114963F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1982","8","11","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114963F","V0114963F_01",NA,"M. Ramírez R.","16","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3806","2020-04-09 20:43:00-03","F","FMNH-SEEDPLANTS","V0114964F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1946","8","4","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114964F","V0114964F_01",NA,"J. J. Soukup","3073","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3807","2020-04-09 20:44:45-03","F","FMNH-SEEDPLANTS","V0114965F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1978","8","15","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114965F","V0114965F_01",NA,"A. Kujikat","368","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3808","2020-04-15 19:21:24-03","F","FMNH-SEEDPLANTS","V0114966F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1972","11","23","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114966F","V0114966F_01",NA,"B. Berlin","340","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3809","2020-04-15 19:23:53-03","F","FMNH-SEEDPLANTS","V0114967F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1972","7","8","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114967F","V0114967F_01",NA,"T. B. Croat","17811","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3810","2020-04-15 19:26:51-03","F","FMNH-SEEDPLANTS","V0114968F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1962","10","8","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114968F","V0114968F_01",NA,"J. J. Wurdack","2233","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3811","2020-04-15 19:28:51-03","F","FMNH-SEEDPLANTS","V0114969F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1962","10","8","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114969F","V0114969F_01",NA,"J. J. Wurdack","2233","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3812","2020-04-15 19:30:42-03","F","FMNH-SEEDPLANTS","V0114970F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1978","9","18","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114970F","V0114970F_01",NA,"M. Rimachi Y.","3962","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3813","2020-04-15 19:32:26-03","F","FMNH-SEEDPLANTS","V0114971F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1929","8","5","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114971F","V0114971F_01",NA,"Ll. Williams","2070","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3814","2020-04-15 19:35:13-03","F","FMNH-SEEDPLANTS","V0114972F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1970","4","16","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114972F","V0114972F_01",NA,"J. Schunke V.","3926","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3815","2020-04-15 19:37:44-03","F","FMNH-SEEDPLANTS","V0114973F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1070","4","16","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114973F","V0114973F_01",NA,"J. Schunke V.","3926","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3816","2020-04-15 19:39:46-03","F","FMNH-SEEDPLANTS","V0114974F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1929","8","7","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114974F","V0114974F_01",NA,"Ll. Williams","2199","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3817","2020-04-15 19:41:44-03","F","FMNH-SEEDPLANTS","V0114975F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1935","3",NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114975F","V0114975F_01",NA,"G. Klug","4039","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3818","2020-04-15 19:43:31-03","F","FMNH-SEEDPLANTS","V0114976F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1933","1",NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114976F","V0114976F_01",NA,"G. Klug","2862","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3819","2020-04-15 19:45:12-03","F","FMNH-SEEDPLANTS","V0114977F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1931","10","24","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114977F","V0114977F_01",NA,"Y. Mexía","6074","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3820","2020-04-15 19:49:56-03","F","FMNH-SEEDPLANTS","V0114978F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1929","8","22","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114978F","V0114978F_01",NA,"E. P. Killip & A. C. Smith","27934","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3821","2020-04-15 19:51:21-03","F","FMNH-SEEDPLANTS","V0114979F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1932","12",NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114979F","V0114979F_01",NA,"G. Klug","2799","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3822","2020-04-15 19:52:41-03","F","FMNH-SEEDPLANTS","V0114980F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1929","10","22","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114980F","V0114980F_01",NA,"Ll. Williams","3863","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3823","2020-04-15 19:54:34-03","F","FMNH-SEEDPLANTS","V0114981F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1930","3","3","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114981F","V0114981F_01",NA,"Ll. Williams","7849","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3824","2020-04-15 19:56:12-03","F","FMNH-SEEDPLANTS","V0114982F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1929","8","29","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114982F","V0114982F_01",NA,"Ll. Williams","2897","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3825","2020-04-15 19:58:12-03","F","FMNH-SEEDPLANTS","V0114983F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1929","8","21","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114983F","V0114983F_01",NA,"Ll. Williams","2608","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3826","2020-04-15 20:00:05-03","F","FMNH-SEEDPLANTS","V0114984F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1972","7","6","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114984F","V0114984F_01",NA,"Sidney McDaniel & M. Rimachi Y.","16425","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3827","2020-04-15 20:01:37-03","F","FMNH-SEEDPLANTS","V0114985F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1932","9",NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114985F","V0114985F_01",NA,"G. Klug","2624","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3828","2020-04-15 20:03:39-03","F","FMNH-SEEDPLANTS","V0114986F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1945","9","13","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114986F","V0114986F_01",NA,"J. A. Burgos","42","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3829","2020-04-15 20:05:38-03","F","FMNH-SEEDPLANTS","V0114987F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1972","7","6","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114987F","V0114987F_01",NA,"Sidney McDaniel & M. Rimachi Y.","16425","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3830","2020-04-15 20:07:28-03","F","FMNH-SEEDPLANTS","V0114988F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1981","12","16","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114988F","V0114988F_01",NA,"T. Plowman","11420","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3831","2020-04-15 20:09:43-03","F","FMNH-SEEDPLANTS","V0114989F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1972","8","16","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0114989F","V0114989F_01",NA,"T. B. Croat","19212","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3832","2015-03-07 01:39:36-03","F","FMNH-SEEDPLANTS","V0160854F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0160854F","V0160854F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3833","2015-03-13 19:04:15-03","F","FMNH-SEEDPLANTS","V0165343F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0165343F","V0165343F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3834","2015-03-13 19:04:15-03","F","FMNH-SEEDPLANTS","V0165344F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0165344F","V0165344F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3835","2019-06-11 13:10:43-03","F","FMNH-SEEDPLANTS","V0374605F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris",NA,NA,"1967","1","27","Peru","Huánuco",NA,"-75.8333","-9.5",NA,NA,"V0374605F","V0374605F_01","RRC ID Flag","J. Schunke V.","1571","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"silvestris",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"1571",NA,NA
"3836","2019-06-11 13:10:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris unifaria",NA,NA,"1991","11","9","Bolivia","Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,"RRC ID Flag","R. B. Foster","13870","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"unifaria",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"13870",NA,NA
"3837","2017-09-29 16:37:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris unifaria",NA,NA,"1991","11","9","Bolivia","Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,"RRC ID Flag","R. B. Foster","13876","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"unifaria",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"13876",NA,NA
"3838","2017-10-02 07:27:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris unifaria",NA,NA,"1991","5","22","Bolivia","Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,"RRC ID Flag","M. C. Peña","136","South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"unifaria",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"136",NA,NA
"3839","2015-03-07 03:55:06-03","F","FMNH-SEEDPLANTS","V0114823F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris unifaria",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114823F","V0114823F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"unifaria",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3840","2015-03-07 03:55:07-03","F","FMNH-SEEDPLANTS","V0114824F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris unifaria",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114824F","V0114824F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"unifaria",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3841","2015-03-07 03:55:07-03","F","FMNH-SEEDPLANTS","V0114825F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris unifaria",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0114825F","V0114825F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"unifaria",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3842","2015-03-07 03:55:07-03","F","FMNH-SEEDPLANTS","V0114826F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris unifaria",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0114826F","V0114826F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"unifaria",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3843","2015-03-07 03:55:07-03","F","FMNH-SEEDPLANTS","V0114827F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris unifaria",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0114827F","V0114827F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"unifaria",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3844","2015-03-07 03:55:07-03","F","FMNH-SEEDPLANTS","V0114828F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris unifaria",NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0114828F","V0114828F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"unifaria",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3845","2015-03-07 03:55:07-03","F","FMNH-SEEDPLANTS","V0114829F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris unifaria",NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0114829F","V0114829F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"unifaria",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3846","2015-03-07 03:55:06-03","F","FMNH-SEEDPLANTS","V0114822F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris unifaria",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114822F","V0114822F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"unifaria",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3847","2015-03-07 03:55:07-03","F","FMNH-SEEDPLANTS","V0114830F","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris velutina",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0114830F","V0114830F_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"velutina",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
