"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"91","2020-05-08 11:11:08-03","UEFS","HUEFS","100304","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Cavalcanti, T.B.","2678",NA,"Brasil","Buriti. Depois de Buriti, 18 km. Estrada vicinal.",NA,"Cerrado ralo. Solo areno-pedregoso.","HUEFS0100304",NA,"D.S.Seigler & P.G.Ribeiro","2000","10","05","Goiás","Campinaçu","-48.187222","-13.518889","330","330","2018","02",NA,NA,NA,"48W11'14''","13S31'8''","Rosanae",NA,NA,NA,NA
"92","2020-05-08 11:11:08-03","UEFS","HUEFS","118270","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Queiroz, L.P.de","12773",NA,"Brasil","Ca, 5 Km S em estrada de terra que cruza pequeno ramal que sai a 5.1 km E de Ponto d'água, a 24,4 Km S de São Félix do Coribe na estrada para Coribe.",NA,"Floresta estacional.","HUEFS0118270",NA,"D.S.Seigler & P.G.Ribeiro","2007","04","11","Bahia","Coribe","-44.32","-13.586111","545","545","2018","02",NA,NA,NA,"44W19'12''","13S35'10''","Rosanae",NA,NA,NA,NA
"93","2020-05-08 11:11:08-03","UEFS","HUEFS","165580","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Queiroz, L.P.de","15200",NA,"Brasil","8-10 Km de Nova Roma na Estrada para Ouro de Minas.",NA,"Floresta estacional decidual de encosta passando a cerrado rupestre no topo.","HUEFS0165580",NA,"D.S.Seigler & P.G.Ribeiro","2010","11","01","Goiás","Nova Roma","-46.943889","-13.738611","622","622","2018","02",NA,NA,NA,"46W56'38''","13S44'19''","Rosanae",NA,NA,NA,NA
"94","2020-05-08 11:11:08-03","UEFS","HUEFS","165585","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Queiroz, L.P.de","15205",NA,"Brasil","Ca. 29 Km de Nova Roma na estrada para Ouro de Minas.",NA,"Floresta estacional decidual de encosta passando a cerrado rupestre no topo.","HUEFS0165585",NA,"D.S.Seigler & P.G.Ribeiro","2010","11","01","Goiás","Nova Roma","-47.013889","-13.618889","1104","1104","2018","02",NA,NA,NA,"47W0'50''","13S37'8''","Rosanae",NA,NA,NA,NA
"95","2020-05-08 11:11:08-03","UEFS","HUEFS","173484","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Silva, F.F.S.","11",NA,"Brasil","VPR Ipê.",NA,"Caatinga. Savana estépica. Pódzólico vermelho-amerelo.","HUEFS0173484",NA,"D.S.Seigler & P.G.Ribeiro","2010","09","17","Ceará","Jati","-38.998056","-7.697222","435","435","2018","02",NA,NA,NA,"38W59'53''","7S41'50''","Rosanae",NA,NA,NA,NA
"96","2020-05-08 11:11:08-03","UEFS","HUEFS","197265","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Barros, M.J.F.","104",NA,"Brasil","Mata do Pau Ferro, próximo ao Sítio Chãd de Jardim.",NA,NA,"HUEFS0197265",NA,"D.S.Seigler & P.G.Ribeiro","2010","09","21","Paraíba","Areia","-35.609722","-3.225556","1107","1107","2018","02",NA,NA,NA,"35W36'35''","3S13'32''","Rosanae",NA,NA,NA,NA
"97","2020-05-08 11:11:08-03","UEFS","HUEFS","205325","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Neves, D.M.","1504",NA,"Brazil","Área TreeAtlan BAcori",NA,"Mancha de caatinga arbórea em matriz de cerrado. Fragmento degradado por carvoarias","HUEFS0205325",NA,"D.S.Seigler & P.G.Ribeiro","2013","07","29","Bahia","Coribe","-44.426111","-13.943333","747","747","2018","02",NA,NA,NA,"44W25'34''","13S56'36''","Rosanae",NA,NA,NA,NA
"98","2020-05-08 11:11:08-03","UEFS","HUEFS","217469","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Neves, D.M.","1886",NA,"Brasil","Beira da estrada de chão para Nova Roma (km 21). Entrada pela BR-010 (vindo de Monte Alegre), 4km após ponte do Rio Paraná. +/- a 30 Km noroeste de Nova Roma (linha reta).",NA,"Cerrado sentido restrito.","HUEFS0217469",NA,"D.S.Seigler & P.G.Ribeiro","2014","06","01","Goiás","Nova Roma","-47.064722","-13.534722","411","411","2018","02",NA,NA,NA,"47W3'53''","13S32'5''","Rosanae",NA,NA,NA,NA
"99","2020-05-08 11:11:08-03","UEFS","HUEFS","249017","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Moonlight, P.W.","1398",NA,"Brasil","Nordeste plot MAC-01, Fazenda Roberto ca. 2km down dirt road N from Macaubas. 500m SW as the crow flies from the end of the road",NA,"Caatinga with a canopy ca. 4-6m. Relatively open at ground level with sparse herbs and succulents. Few lianas, occasional epitphytes (Tillandsia). Dominated by Handroanthus with some areas dominated by Anadenanthera.","HUEFS0249017",NA,NA,"2019","02","20","Bahia","Macaúbas","-42.706944","-13.001389","761","761",NA,NA,NA,NA,NA,"42W42'25''","13S0'5''","Rosanae",NA,NA,NA,NA
"100","2020-05-08 11:11:08-03","UEFS","HUEFS","35818","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Lombardi, J.A.","2098",NA,"Brasil","Fabião Distrito de Fabião, 2Km na estrada partindo do Abrigo do Malhador.",NA,"Carrasco.","HUEFS0035818",NA,"D.S.Seigler & P.G.Ribeiro","1997","10","26","Minas Gerais","Januária","-44.236944","-15.121111",NA,NA,"2018","02",NA,NA,NA,"44W14'13''","15S7'16''","Rosanae",NA,NA,NA,NA
"101","2020-05-08 11:11:08-03","UEFS","HUEFS","35837","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Salino, A.","3999",NA,"Brasil","Vale do Peruaçu, carrascal próximo da entrada para Fazenda Terra Brava.",NA,NA,"HUEFS0035837",NA,"D.S.Seigler & P.G.Ribeiro","1998","02","14","Minas Gerais","Januária","-44.26","-15.1125",NA,NA,"2018","02",NA,NA,NA,"44W15'36''","15S6'45''","Rosanae",NA,NA,NA,NA
"102","2020-05-08 11:11:08-03","UEFS","HUEFS","48099","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Walter, B.M.T.","3897",NA,"Brasil","Estrada de terra saindo a GO-Niquelândia/Uruaçu em direção as dolinas e lago da serra da Mesa ( região da Fazenda Ilha Bela).",NA,"Área antrópica com pastagem. Originalmente Mata seca Semidecídua.","HUEFS0048099","HUEFS0048099","D.S.Seigler & P.G.Ribeiro","1997","10","14","Goiás","Niquelândia","-48.773333","-14.323056","560","560","2018","02",NA,NA,NA,"48W46'24''","14S19'23''","Rosanae",NA,NA,NA,NA
"103","2020-05-08 11:11:08-03","UEFS","HUEFS","83564","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Silva, S.C.C.C.","57",NA,"Brasil","CCA/UFPI.",NA,"Mata Ciliar.","HUEFS0083564",NA,"D.S.Seigler & P.G.Ribeiro","2003","12","27","Piauí","Teresina","-42.780556","-5.045278",NA,NA,"2018","02",NA,NA,NA,"42W46'50''","5S2'43''","Rosanae",NA,NA,NA,NA
"104","2020-05-08 11:11:08-03","UEFS","HUEFS","217459","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Neves, D.M.","1903",NA,"Brasil","Fazenda Sabonete, ca. 13 km a oeste de Posse (GO-453, km 13). Entrada pela GO-446, km 35.",NA,"Mata decidua sobre afloramento de calcário.","HUEFS0217459",NA,"D.S.Seigler & P.G.Ribeiro","2014","06","02","Goiás","Posse","-46.488056","-14.066667","629","629","2018","02",NA,NA,NA,"46W29'17''","14S4'0''","Rosanae",NA,NA,NA,NA
"105","2020-05-08 11:11:08-03","UEFS","HUEFS","248961","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Moonlight, P.W.","1336",NA,"Brasil","Nordeste plot JUV-01, Fazenda Valle Verde, ca. 8km off BR130 at Monte Rei.",NA,"Arboreal Caatinga. Open at ground level and with closed canopy ca. 12-18m. Most trees with single, straight stems. No herbs, only seedlings of trees. Some lianas.","HUEFS0248961",NA,NA,"2019","02","15","Minas Gerais","Juvenília","-44.157222","-14.425","524","524",NA,NA,NA,NA,NA,"44W9'26''","14S25'30''","Rosanae",NA,NA,NA,NA
"106","2020-05-08 11:11:08-03","UEFS","HUEFS","125216","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Martins, P.","EAC8191",NA,"Brasil","Serra de São Pedro.",NA,"Capoeira.","HUEFS0125216",NA,"D.S.Seigler & P.G.Ribeiro","1980","03","01","Ceará","Caririaçu","-39.2835998535156","-7.04222011566162",NA,NA,"2018","02","23277","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"107","2019-09-04 19:51:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Acacia","martii","Acacia martii",NA,"Type [status unknown]","C. F. P. von Martius","1106","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"108","2019-01-23 10:13:08-02","F","FMNH-SEEDPLANTS","V0361029F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Acacia","martii","Acacia martii",NA,"Isotype","C. F. P. von Martius","1106","South America","Brazil",NA,NA,NA,"V0361029F","V0361029F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"109","2016-02-19 11:10:11-02","F","FMNH-SEEDPLANTS","V0365512F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senegalia","martii","Senegalia martii",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0365512F","V0365512F_01",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"110","2016-02-19 11:10:12-02","F","FMNH-SEEDPLANTS","V0365513F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senegalia","martii","Senegalia martii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0365513F","V0365513F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"111","2016-02-19 11:10:13-02","F","FMNH-SEEDPLANTS","V0365514F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senegalia","martii","Senegalia martii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0365514F","V0365514F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"112","2016-02-19 11:10:13-02","F","FMNH-SEEDPLANTS","V0365515F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senegalia","martii","Senegalia martii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0365515F","V0365515F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"113","2016-02-19 11:10:13-02","F","FMNH-SEEDPLANTS","V0365516F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senegalia","martii","Senegalia martii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0365516F","V0365516F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"114","2016-02-19 11:10:15-02","F","FMNH-SEEDPLANTS","V0365517F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senegalia","martii","Senegalia martii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0365517F","V0365517F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"115","2016-02-19 11:10:15-02","F","FMNH-SEEDPLANTS","V0365518F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senegalia","martii","Senegalia martii",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0365518F","V0365518F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"116","2019-01-25 15:41:14-02","IAC","IAC","16611","S","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"W.E. Kerr","s/nº",NA,"Brasil","Estrada Piracicaba - Campinas",NA,"Nome popular: arranha-gato",NA,NA,"V. Terra","1954","01","31","São Paulo",NA,NA,NA,NA,NA,"2014","03",NA,NA,"31",NA,NA,NA,NA,NA,NA,NA
"117","2019-01-25 15:41:14-02","IAC","IAC","2398","S","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"A.P. Viégas","s/nº",NA,"Brasil","IAC, Estação Experimental",NA,"Nome popular: arranha-gato",NA,NA,"V. Terra","1938","10","20","São Paulo","Ribeirão Preto","-47.8103","-21.1775",NA,NA,"2014","03",NA,NA,"20","-47.8103","-21.1775",NA,NA,NA,NA,NA
"118","2019-01-25 15:41:14-02","IAC","IAC","4199","S","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"A.P. Viégas & J. Kiehl","s/nº",NA,"Brasil","Estrada rodagem, Piracicaba - Campinas",NA,"Nome poular: unha-de-gato, arranha-gato",NA,NA,"V. Terra","1939","01","01","São Paulo","Piracicaba","-47.6492","-22.7253",NA,NA,"2014","03",NA,NA,"01","-47.6492","-22.7253",NA,NA,NA,NA,NA
"119","2020-07-23 12:14:49-03","CEPLAC","CEPEC","42578","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Senegalia","martii","Senegalia martii",NA,NA,"L. Coradin","5760",NA,"Brasil","Estrada Santa Rita de Cassia/Entroncamento Rod. Barreiras/Correntes, Km 47.",NA,NA,NA,NA,"M. Barros","1983","06","17","Bahia","santa rita de cassia","-44.8","-11.283333",NA,NA,NA,NA,NA,NA,NA,"44W48'0","11S17'0",NA,NA,NA,"23/11/2010",NA
"120","2020-11-19 14:06:17-03","Unimontes","MCMG","4615","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","Benth",NA,"Sousa | de.B.G |",NA,NA,"Brasil",NA,NA,NA,NA,NA,"Santos;R.M",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-11-19 14:06:17-03","Unimontes","MCMG","4333","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,NA,NA,NA,"Brasil","Lagoa do Cajueiro",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-11-19 14:06:17-03","Unimontes","MCMG","4516","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","Benth.",NA,"Rose Hellen Rodrigues |",NA,NA,"Brasil","Reserva Biológica Jaíba",NA,"Arboreo",NA,NA,NA,NA,NA,NA,"Minas Gerais","Jaíba","-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-11-19 14:06:17-03","Unimontes","MCMG","3679","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","Benth.",NA,"Estagiarios LEPV |",NA,NA,"Brasil","mata secaParque estadual da mata seca",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Manga","-43.932201385498","-14.7558002471924",NA,NA,NA,NA,"51351","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-11-19 14:06:17-03","Unimontes","MCMG","563","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth) Singler & Ebinger",NA,"Luz, G.R. | Coutinho, E.S. | Dantas, I.M. | Mota, G.S. | Mota, N.M. | Oliveira, M.H. | Rodrigues, P.L. | Silva, D.L. | Souza, M.L. | Souza, S.R. | Veloso, C.V.R.A. |","70",NA,"Brasil","Parque Estadual da Mata Seca",NA,NA,NA,NA,"Santos R.M.",NA,NA,NA,"Minas Gerais","Manga","-43.932201385498","-14.7558002471924",NA,NA,NA,NA,"51351","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-11-19 14:06:17-03","Unimontes","MCMG","3477","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Rodrigues, R. |",NA,NA,"Brasil","Lagoa do Cajueiro",NA,"Plantas da fitossociologia",NA,NA,"Santos, R. M","2011",NA,NA,"Minas Gerais","Matias Cardoso","-43.9219017028809","-14.854700088501",NA,NA,NA,NA,"44859","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-11-19 14:06:17-03","Unimontes","MCMG","3957","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","Benth.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-11-19 14:06:17-03","Unimontes","MCMG","4573","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","Benth.",NA,"Rose Hellen Rodrigues |",NA,NA,"Brasil","Lagoa do Cajueiro",NA,"Arboreo",NA,NA,NA,NA,NA,NA,"Minas Gerais","Jaíba","-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-11-19 14:06:17-03","Unimontes","MCMG","4537","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","Benth.",NA,"Rose Hellen Rodrigues |",NA,NA,"Brasil","Lagoa do Cajueiro",NA,"Arboreo",NA,NA,NA,NA,NA,NA,"Minas Gerais","Jaíba","-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-11-19 14:06:17-03","Unimontes","MCMG","5719","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth) Seigler & Ebinger",NA,"Rosiele. G |",NA,NA,"Brasil","Lagoa do Cajueiro",NA,NA,NA,NA,"Santos, R. M","2011",NA,NA,"Minas Gerais","Matias Cardoso","-43.9219017028809","-14.854700088501",NA,NA,"2011",NA,"44859","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-11-19 14:06:17-03","Unimontes","MCMG","146","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","100",NA,"Brasil","APA do Rio PandeirosBalnéario",NA,"Regeneração natural",NA,NA,"Santos R.M.","2008","05","11","Minas Gerais","Janúaria","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-11-19 14:06:17-03","Unimontes","MCMG","617","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","Benth.) Seigler & Ebinger",NA,"Luz, G.R. | Coutinho, E.S. | Dantas, I.M. | Mota, G.S. | Mota, N.M. | Oliveira, M.H. | Rodrigues, P.L. | Silva, D.L. | Souza, M.L. | Souza, S.R. | Veloso, C.V.R.A. |","124",NA,"Brasil","Parque Estadual da Mata Seca",NA,"Regeneração",NA,NA,"Santos R.M.",NA,NA,NA,"Minas Gerais","Manga","-43.932201385498","-14.7558002471924",NA,NA,NA,NA,"51351","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-11-19 14:06:17-03","Unimontes","MCMG","5734","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","Benth.",NA,"Rosiele. G",NA,NA,"Brasil","Lagoa do Cajueiro",NA,NA,NA,NA,"Santos, R. M","2011",NA,NA,"Minas Gerais","Matias Cardoso","-43.9219017028809","-14.854700088501",NA,NA,NA,NA,"44859","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-11-04 17:29:31-03","UEM","HUEM","19978","S","Plantae",NA,NA,"Leguminosae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Romagnolo, MB","3050",NA,"Brasil","Bosque Municipal de Paranavaí",NA,NA,"HUEM000006299","HUEM000006299","V. Terra","2004","02","10","Paraná","Paranavaí","-52.4653015136719","-23.0730991363525",NA,NA,"2014","03","51763","auto",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-11-04 17:29:31-03","UEM","HUEM","19980","S","Plantae",NA,NA,"Leguminosae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Junior, AV","01",NA,"Brasil","Bosque Municipal de Paranavaí",NA,NA,"HUEM000006297","HUEM000006297","V. Terra","2006","06","23","Paraná","Paranavaí","-52.4653015136719","-23.0730991363525",NA,NA,"2014","03","51763","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-11-04 17:29:31-03","UEM","HUEM","19981","S","Plantae",NA,NA,"Leguminosae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Passos, GM","s.n.",NA,"Brasil","Bosque Municipal de Paranavaí",NA,NA,"HUEM000006298","HUEM000006298","V. Terra","2004","05","11","Paraná","Paranavaí","-52.4653015136719","-23.0730991363525",NA,NA,"2014","03","51763","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2015-02-26 09:29:36-03","NHMLondon","NHM-LONDON-BOT","BM000952408","S","Plantae",NA,NA,"Leguminosae","Acacia","martii","Acacia martii","Benth.","Isotype","van-Martius,C.F.P.","1106",NA,"Brasil",NA,NA,NA,NA,NA,"Rico,L.",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,"1987","01",NA,NA,"01","-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:604907"
"137","2020-11-12 16:59:40-03","UEL","FUEL","32046","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Lombardi, JA","2098",NA,"Brasil","Distrito de Fabião",NA,NA,"FUEL012702",NA,"Seigler, DS; Ribeiro, PG","1997","10","26","Minas Gerais","Januária","-44.3616981506348","-15.4881000518799",NA,NA,"2018","02","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-09-30 10:51:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Gabriel, CS","IFN-19688014.10","Southern America","Brasil",NA,NA,"Conglomerado MT-1968. Subunidade 4. Subparcela 10. Indivíduo 26. F6; Árvore, 7,5m de altura, DAP 15,3cm.Base reta. Casca cor externa cinza, cor interna amarelo, grossa, áspera, desprendimento esfoliante; Solo escuro com presença de serrapilheira, mat",NA,NA,"Jordão, LSB","2018","06","12","Mato Grosso","Dom Aquino","-54.72","-15.66",NA,NA,"2019","12",NA,NA,"06","-54.72","-15.66",NA,NA,NA,NA,NA
"139","2019-05-06 11:57:57-03","UFU","HUFU","76395","S","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Conceição, C de A","914",NA,"Brasil","Band'alta à direita em sentido sul. Km 10.",NA,"Arbusto de 3-4 metros de altura.","HUFU00074186","HUFU00074186","Barros, M.","1981","05","03","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"2010","05","295160","auto","28",NA,NA,NA,NA,NA,NA,NA
"140","2017-09-11 17:09:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Acacia","martii","Acacia martii","Benth.",NA,"Burchell, WJ","8162","Southern America","Brazil","Conceição to Boracão",NA,NA,NA,NA,NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2017-09-11 17:09:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Acacia","martii","Acacia martii","Benth.",NA,"Luschnath, B","s.n.","Southern America","Brazil","in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
