"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount","sex","infraspecificEpithet"
"387","2015-03-07 09:04:39-03","F","FMNH-SEEDPLANTS","V0157816F","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0157816F","V0157816F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"388","2015-03-07 09:04:39-03","F","FMNH-SEEDPLANTS","V0157817F","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0157817F","V0157817F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"389","2015-03-07 09:04:39-03","F","FMNH-SEEDPLANTS","V0157818F","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0157818F","V0157818F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"390","2015-03-07 09:04:39-03","F","FMNH-SEEDPLANTS","V0157819F","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0157819F","V0157819F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"391","2015-03-07 09:04:39-03","F","FMNH-SEEDPLANTS","V0157820F","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0157820F","V0157820F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"392","2015-03-07 09:07:10-03","F","FMNH-SEEDPLANTS","V0180427F","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0180427F","V0180427F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"393","2019-01-25 15:35:27-02","IAC","IAC","42390","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.)Tul.","L.C. Bernacci et al.","L.C. Bernacci; G.A.D.C. Franco & E. Furlan","3310","2001","08","08","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Godoy","-47.072168","-23.72448","-47.072168","-23.72448",NA,NA,NA,NA,"2001","08","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-01-25 15:42:57-02","IAC","IAC","49010","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Elton John De Lírio","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","365","2006","10","07","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498","-45.080223","-23.373498",NA,NA,NA,NA,"2016","11","29","subparcela 1, indivíduo G 14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-10-03 14:21:02-03","IAC","IAC","49796","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Elton John De Lírio","E. Ramos; H.R. Gonçalves & S. Santos","519","2007","10","01","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081946","-23.373397","-45.081946","-23.373397",NA,NA,NA,NA,"2016","11","29","Subparcela 47, Indivíduo H0705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-06-24 08:13:08-03","IAC","IAC","50343","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Elton John De Lírio","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","510","2007","12","04","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,NA,NA,"2016","11","29","subparcela 87, indivíduo I 1793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-01-25 15:42:57-02","IAC","IAC","50344","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Elton John De Lírio","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","511","2007","11","13","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,NA,NA,"2016","11","29","subparcela 78, indivíduo I 1589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-01-25 15:42:57-02","IAC","IAC","50345","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Elton John De Lírio","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","513","2007","12","04","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,NA,NA,"2016","11","29","subparcela 87, indivíduo I 1787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-01-25 15:42:57-02","IAC","IAC","50346","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Elton John De Lírio","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","512","2007","11","11","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,NA,NA,"2016","11","29","subparcela 65, indivíduo I1306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-06-24 08:13:08-03","IAC","IAC","53991","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","A.C.O. Souza et al.","A.C.O. Souza; L.C. Bernacci & R. Belinelo","48","2011","04","12","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca","-45.109914","-23.360372","-45.109914","-23.360372",NA,NA,NA,NA,"2011","04","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-01-25 15:42:57-02","IAC","IAC","55400","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Elton John De Lírio","H.F. Leitão Filho & J.Y. Tamashiro","18016","1985","12","04","Brasil","São Paulo",NA,"Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,"2016","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-07-23 12:14:56-03","CEPLAC","CEPEC","130386","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora",NA,"A. L. Peixoto","R. Guedes","2225","1991","08","28","Brasil","Rio de Janeiro","GUAPIMIRIM","Estação Ecológica Estadual de Paraíso. Água Comprida. Área FP26.","-42.933333","-22.533333","42W56'0","22S32'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27/08/2009",NA,NA,NA,NA,NA,NA
"403","2020-11-19 14:06:24-03","Unimontes","MCMG","5922","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21","Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,NA,NA,NA,NA,NA,"Mata Atlântica",NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-11-04 17:29:53-03","UEM","HUEM","32391","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Brotto, ML","Silva, JM; Motta, JT","8629","2014","10","07","Brasil","Paraná","Piraquara","Caminho Trentino., Floresta Ombrófila Mista.","-48.993056","-25.514167","-48.993056","-25.514167","985","985","HUEM000015374","HUEM000015374","2014","11","19","Arbusto de 3m de altura; frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-11-04 17:29:53-03","UEM","HUEM","35729","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Fernandes, LAF","Lima, LG; Bento Fernandes, CE; Moya, CU; Rosa, LYA","s.n.","2019","04","02","Brasil","Paraná","Maringá","Parque do Ingá","-51.929278","-23.424944","-51.929278","-23.424944","507","507","HUEM000022024",NA,"2019","07",NA,"Arbusto, cerca de 1 m de altura; flores verde e frutos roxos; interior da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-11-04 17:29:53-03","UEM","HUEM","8411","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Ma.C.Souza; K.K.Kita","Moreira, ALOR; et al.","21","2001","08","17","Brasil","Paraná","Maringá","Parque do Ingá.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000018600",NA,"2007","08",NA,"Árvore com aprox. 4m de alt.; frutos brancos em nº de 3 em cada inserção",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-11-04 17:29:53-03","UEM","HUEM","12692","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Ma.C.Souza; K.K.Kita","Moreira, ALOR","52","2001","12","20","Brasil","Paraná","Maringá","Parque do Ingá.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000018599",NA,"2007","08",NA,"Folhas opostas, serrilhadas; fruto preto; arbusto de 1,3m",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-11-12 17:00:48-03","UEL","FUEL","44908","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Dall#?#Agnol, RF","Cotarelli, VM; Francisco, EM; Dall#?#Agnol, RF","599","2008","12","03","Brasil","Paraná","Mauá da Serra","Estância Manain","-51.133333","-23.933333","-51.133333","-23.933333",NA,NA,NA,NA,"2009","03","25",NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-11-12 17:00:48-03","UEL","FUEL","46040","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Uller, HF","Uller, HF","53","2008","11","01","Brasil","Santa Catarina","Taió","Santo Antônio","-50.03425","-27.046389","-50.03425","-27.046389","380","380",NA,NA,"2008","11","01",NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-11-12 17:00:48-03","UEL","FUEL","46144","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Dall#?#Agnol, RF","Dall#?#Agnol, RF; et al.","120","2009","09","28","Brasil","Paraná","Tamarana","Mata do Pinhão, borda da mata","-51.15","-23.883333","-51.15","-23.883333",NA,NA,NA,NA,"2009","10","06",NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-11-12 17:00:48-03","UEL","FUEL","46178","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Ferreira Jr, M","Ferreira Jr, M; Marques, JN; Francisco, EM","109","2009","09","25","Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.167639","-23.896389","-51.167639","-23.896389",NA,NA,"OK",NA,"2009","10","14",NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-11-01 15:04:52-03","UnB","UB","106734","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.","Soares-Silva, LH","Soares-Silva, LH; Farias, R; Carvalho, JA","1237","2002","02","08","Brasil","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.643611","-14.174444","-47.643611","-14.174444",NA,NA,NA,NA,"2002",NA,NA,"Caule marrom com estrias muito finas; súber amarelo, depois rosado-creme; córtex amarelo.; Árvore 5m x 15cm. Fruto verde brilhante.; .","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-10-03 10:04:05-03","UFSCar","SORO","6095","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","R.J. Almeida-Scabbia","Almeida-Scabbia, R.J.; Fortes, E.P.","1021","2013","10","17","Brasil","São Paulo","Guarulhos","Segunda visita, na área que estava sendo demarcada pela topografia e que não havia sido vistoriada. Muitos gerivás. Várias espécies de plântulas (sorocea, guarea mocrophyla, pier...)","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,NA,NA,"2013","10","24","Árvore, ca. 4,0m alt., botões florais verdes.",NA,NA,NA,NA,NA,"26398","auto",NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-08-20 14:57:06-03","UFSC","FLOR","53359","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Meyer, F.S.","Meyer, F.S.","784","2008","09","10","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rudengas - Univille, Rio Natal.","-49.378611","-26.250556","49º22'43''W","26º15'2''S",NA,NA,"FLOR0053359",NA,"2008","10",NA,"Arvoreta 5 m de altura, coletada em capoeirão próximo à sede do CEPA Rudengas",NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-08-20 20:39:32-03","UFSC","FLOR","26595","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Peixoto, A.L.","Jarenkow, J.A.","2204","1992","11","17","Brasil","Rio Grande do Sul","Torres","Perdida.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0026595",NA,"1992",NA,NA,"arvoreta, cap de 22 cm, flor ainda fechada, verde, 7m altura",NA,NA,NA,NA,"Laurales","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-08-20 14:57:06-03","UFSC","FLOR","20189","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Klein, R.M.; Bresolin, A.","10567","1972","12","14","Brasil","Santa Catarina","Águas Mornas","Rio Novo.","-48.823600769043","-27.6938991546631",NA,NA,"900","900","FLOR0020189",NA,NA,NA,NA,"arbusto, flor esverdeada, 2m altura",NA,NA,NA,NA,"Laurales","26556","auto",NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-08-20 14:57:06-03","UFSC","FLOR","150","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Klein, R.M.","2305","1959","11","19","Brasil","Santa Catarina","Blumenau","Mata da Cia. Hering, Bom Retiro.","-49.0661010742188","-26.9193992614746",NA,NA,"250","250","FLOR0000150",NA,NA,NA,NA,"arbusto, flor verde, 2m altura. HBR 24466",NA,NA,NA,NA,"Laurales","34291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-08-20 20:39:32-03","UFSC","FLOR","3147","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Reitz, R.","Klein, R.M.; Bresolin, A.","7971","1968","11","20","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"350","350","FLOR0003147",NA,"1969",NA,NA,"arvoreta, flor verde, 4m altura. Casca rugosa. 1º encontro após o Tipo!.",NA,NA,NA,NA,"Laurales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-08-20 14:57:06-03","UFSC","FLOR","20440","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Klein, R.M.; Bresolin, A.","7668","1967","11","22","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0020440",NA,NA,NA,NA,"arvoreta, flor verde, 4m altura",NA,NA,NA,NA,"Laurales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-08-20 14:57:06-03","UFSC","FLOR","20432","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Klein, R.M.; Souza Sobrinho, R.J. de","7657","1967","11","22","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","FLOR0020432",NA,NA,NA,NA,"arvoreta, flor verde, 4m altura",NA,NA,NA,NA,"Laurales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-08-20 14:57:06-03","UFSC","FLOR","20429","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Klein, R.M.; Bresolin, A.","7620","1967","10","25","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0020429",NA,NA,NA,NA,"arvoreta, flor verde, 4m altura",NA,NA,NA,NA,"Laurales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-01-31 10:38:57-03","IFAM","EAFM","11158","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Dall'Agnol, R.F.","Cotarelli, V.M.; Francisco, E.M. & Dall'Angnol, R.F.","599","2008","12","03","Brasil","Paraná","Mauá da Serra","Estância Manain","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,"EAFM000011158",NA,"2009","03","25","; DESC: Árvore 3 m; frutos verdes.",NA,NA,NA,NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-03-04 15:44:26-03","IF","SPSF","42432","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","((Spreng.)) Tul.","L.Rossi","R.T.Polisel & N.M.Ivanauskas & R.Esteves","869","2008","11","20","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389",NA,NA,"1115","1115",NA,NA,"2018","06","30","COLETA: Arvoreta de 4 m. Flores velhas marrons. Número 8787 da fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista. Área de estudo Fitossociológico.;","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"424","2021-03-04 15:44:26-03","IF","SPSF","42438","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","N.M.Ivanauskas","R.T.Polisel & N.M.Ivanauskas & R.Esteves","875","2008","11","21","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389",NA,NA,"1115","1115",NA,NA,"2008","12","30","COLETA: Arvoreta de 4 m. Botões esverdeados.; GEOGRAFIA: Na estrada para a unidade.;","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"425","2021-03-04 15:44:26-03","IF","SPSF","51252","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","M.L.Brotto","M.L.Brotto & E.Barboza","2097","2015","10","26","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.716389","-24.861111",NA,NA,"972","972",NA,NA,"2015","12","03","COLETA: Árvore com 3,5m de altura; flor de cor creme-esverdeada.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"426","2021-03-04 15:44:26-03","IF","SPSF","53085","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","R.J.Almeida-Scabbia","R.J. Almeida-Scabbia et al.","773","2012","10","26","Brasil","SP","Guarulhos",NA,"-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: Árvore com aprox. 4m de altura. Botões verdes.; GEOGRAFIA: Floresta com grande diversidade. Muitas plântulas de diferentes famílias (Myrtaceae, Rubiaceae, Sapindaceae, Burseraceae, Melastomataceae).;","América do Sul",NA,NA,"Magnoliophyta","Laurales","26398","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"427","2014-10-09 13:58:26-03","UHH","HBG","522459","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Schönfelder, R.E.","Ule, E.","1186","1888","10",NA,"Brazil",NA,NA,"Pr. St. Catharina, im Walde des Aipiberges, Blumenau",NA,NA,NA,NA,NA,NA,"HBG522459",NA,"1993",NA,NA,"Herbarium E. Ule. Brasilien Herbarium Hamburgense evacuated and inaccessible 1943-1992","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2014-10-09 13:58:26-03","UHH","HBG","522460","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Schönfelder, R.E.","Ule, E.","1186","1888","10",NA,"Brazil",NA,NA,"Estado de Sta. Catharina, im Walde bei Blumenau",NA,NA,NA,NA,NA,NA,"HBG522460",NA,"1993",NA,NA,"E. Ule. Herbarium Brasiliense; Strauch Herbarium Hamburgense evacuated and inaccessible 1943-1992","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-02-08 12:43:39-03","UFRGS","ICN","161934","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Molz, M","Molz, M","s.n.","2007","10","02","Brasil","RS","Vale do Encantado","Entrada da Reserva Biológica Estadual da Serra Geral",NA,NA,NA,NA,NA,NA,NA,NA,"2007","10","02","Arvoreta, 6 m de altura, Com fruto; Floresta Atlântica de encosta","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2021-02-08 12:43:39-03","UFRGS","ICN","174401","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Molz, M","Mancino, L; Molz, M","s.n.",NA,NA,NA,"Brasil","RS","Morrinhos do Sul","Pixirica, 604734/6756423","-49.921389","-29.316944","-49.921389","-29.316944","15","15",NA,NA,NA,NA,NA,"arvoreta, 7m altura, frutos verdes (imaturos) glabros","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2021-02-08 12:43:39-03","UFRGS","ICN","176116","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Silveira, D","Molz, M","s.n.","2012","10","05","Brasil","RS","Itati","Reserva Biológica da mata paludosa",NA,NA,NA,NA,NA,NA,NA,NA,"2013","07","03","flor estaminada em botão, arbusto 2m altura","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2021-02-08 12:43:39-03","UFRGS","ICN","176117","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Silveira, D","Molz, M","s.n.","2012","10","05","Brasil","RS","Itati","Reserva Biológica da mata paludosa",NA,NA,NA,NA,NA,NA,NA,NA,"2013","07","03","flor estaminada em botão, arbusto 3m altura","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-02-08 12:43:39-03","UFRGS","ICN","176222","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Peixoto, A","Ivanauskas, NM","482","1995","10","18","Brasil","SP","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA,"Doação ESA 24523; Árvore de 5m. Casca externa creme, fissurada longitudinalmente, flores em botão; Mata Atlântica","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-02-08 12:43:39-03","UFRGS","ICN","176239","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","L.; Souza, VC; Rodrigues, RR; Capellari Jr., L","Barreto, KD; et al.","1213","1993","09","17","Brasil","SP","Campos do Jordão","Horto Florestal","-45.466111","-22.708611","-45.466111","-22.708611",NA,NA,NA,NA,"1993","09","22","Doação Herbário ESA 13688; Arbusto de 2m da altura, sadia, tronco liso, sem latex, flor em botão verde, fruto ausente; Mata de Altitude, subosque","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-02-08 12:43:39-03","UFRGS","ICN","176709","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Silveira, D","Silveira, D; Gonzatti, F; Machado, L","89","2013","11","05","Brasil","RS","Torres","Itapeva","-49.755833","-29.346389","-49.755833","-29.346389",NA,NA,NA,NA,"2013","11","05","Flor pistilada; interior mato","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
