"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","individualCount","fieldNumber","previousCatalogNumber"
"94","2020-12-04 13:19:03-03","UDESC","LUSC","6121","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Correia J.",NA,NA,NA,"Batista F.; Correia J. & Pereira J.P.",NA,"2010","12","19","Brasil","Santa Catarina","Alfredo Wagner","-49.3335990905762","-27.7003002166748",NA,NA,"Ecótono Floresta O. Densa e F.O. Mista;;;.","LUSC000040","LUSC000040","Fazenda Corote.","610","610",NA,NA,NA,NA,NA,NA,"19935","auto",NA,NA,NA,NA,NA,NA
"95","2020-10-14 10:00:37-03","FURB","FURB","13714","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Lopes, CP","2009","06","14","Lopes, C.P.",NA,"2009","06","14","Brasil","Santa Catarina","Florianópolis","-48.4941666","-27.6311111","-48.4941666","-27.6311111","70 cm DAP Habitat: Floresta Ombrófila Densa; Habito: árvore; Fruto amarelo claro;","FURB01292","FURB01292","Morro do Canto da Lagoa.","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-10-14 10:00:37-03","FURB","FURB","22554","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Schmitt, JL","2010","03","10","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1593","2010","03","10","Brasil","Santa Catarina","Florianópolis","-48.535","-27.7241667","-48.5350000","-27.7241667","Florística IFFSC e8003a (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: arbórea; Fruto verde;","FURB22343","FURB22343","Parque Municipal da Lagoa do Peri.","317","317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-10-14 10:00:37-03","FURB","FURB","22838","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Oliveira, AA de","2010","04","14","Dreveck, S.; Carneiro, F.E.","1951","2010","03","15","Brasil","Santa Catarina","São Francisco do Sul","-48.69","-26.19","-48.6900000","-26.1900000","Florística IFFSC 1052 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: Fruto verde;","FURB22345","FURB22345","Vila da Glória.","430","430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-10-14 10:00:37-03","FURB","FURB","25523","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Korte, A","2010","05","28","Korte, A.; Kniess, A.","3252","2010","05","14","Brasil","Santa Catarina","Indaial","-49.2308334","-27","-49.2308334","-27.0000000","Florística IFFSC 635 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea; Fruto amarela;","FURB22342","FURB22342","Warnow Alto.","357","357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-10-14 10:00:37-03","FURB","FURB","46665","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Oliveira, AA de","2015","03","21","Oliveira, A.A. de","1328","2015","03","21","Brasil","Santa Catarina","Papanduva","-50.1319445","-26.7316667","-50.1319445","-26.7316667","Regeneração IFFSC 795 /L/39 Habitat: Floresta Ombrófila Densa; Habito: arbustiva;","FURB22344","FURB22344","São João do Mirador.","790","790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-10-14 10:00:37-03","FURB","FURB","49093","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Oliveira, AA de","2015","12","03","Oliveira, A.A. de","2782","2015","12","03","Brasil","Santa Catarina","Presidente Nereu","-49.3202778","-27.2713889","-49.3202778","-27.2713889",NA,"FURB49093","FURB49093","Braço do Treime.","458","458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-10-14 10:00:37-03","FURB","FURB","52747","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","L.A. Funez","2017","02","22","Funez, L.A.","6074","2017","02","22","Brasil","Santa Catarina","Rodeio","-49.3777778","-26.9330556","-49.3777778","-26.9330556","Flores amarelas Habitat: borda da floresta Habito: árvore","FURB52747","FURB52747","Propriedade do sr. Feler.","97","97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-16 17:53:37-03","UCS","HUCS","42038","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Oliveira, A.A.","2010","04","14","Dreveck, S.","1951","2010","03","15","Brasil","Santa Catarina","São Francisco do Sul","-48.69","-26.19","-48.69","-26.19","FURB:22838; Ecótono FOS, estádio médio sucessão",NA,NA,"Vila da Glória","430","430","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2014-10-14 15:56:49-03","BS","M","M-0146802","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Klein, R.",NA,"1959","12","14","Brasil",NA,NA,NA,NA,NA,NA,NA,"M0146802",NA,"Santa Catarina, Mata da Companhia Hering, Bom Retiro, Blumenau.",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"TYPE",NA,NA,"Magnoliopsida",NA,"21:00",NA,NA,NA
"104","2014-10-14 15:56:49-03","BS","M","M-0146803","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Klein, R.",NA,"1960","03","10","Brasil",NA,NA,NA,NA,NA,NA,NA,"M0146803",NA,"Santa Catarina, Morro Spitzkopf, Blumenau.",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"TYPE",NA,NA,"Magnoliopsida",NA,"21:00",NA,NA,NA
"105","2020-06-29 09:30:03-03","UFRRJ","RBR","43515","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","T.P.P. Alverga",NA,NA,NA,"T.P.P. Alverga",NA,"2014","02","04","Brasil","Rio de Janeiro","Rio de Janeiro","-43.439167","-22.968889","43º26'21''W","22º58'8''S",NA,"RBR00043515","RBR00043515","PEPB (sede Camorim). EE-47 Projeto Raizes- Rio De Janeiro F92/14.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-06-29 09:30:03-03","UFRRJ","RBR","43516","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","G.P.R. Gonçalves",NA,NA,NA,"L.H. Soares",NA,"2014","01","13","Brasil","Rio de Janeiro","Rio de Janeiro","-43.157778","-22.948333","43º9'28''W","22º56'54''S",NA,"RBR00043516","RBR00043516","MONA Morros da Urca e do Pão de Açúcar. Diferente das F70/25 e 30 F128/70.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-06-29 09:30:03-03","UFRRJ","RBR","43517","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","T.P.P. Alverga",NA,NA,NA,"L.H. Soares",NA,"2014","01","23","Brasil","Rio de Janeiro","Rio de Janeiro","-43.538056","-22.9575","43º32'17''W","22º57'27''S",NA,"RBR00043517","RBR00043517","Est. das Tachas (Guaratiba). EE-47 Projeto Raizes- Rio De Janeiro F42/56.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2013-04-01 09:15:29-03","IPT","BCTW","16842","S","Plantae",NA,"Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina","Itajaí","-48.6619","-26.9078",NA,NA,"Acordo Florestal Santa Cantarina e S.F.M.A.",NA,NA,"Herbário Barbosa Rodrigues",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"27253","auto","Magnoliopsida",NA,NA,NA,NA,NA
"109","2013-04-01 09:15:29-03","IPT","BCTW","16384","S","Plantae",NA,"Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina","Itajaí","-48.6619","-26.9078",NA,NA,"Acordo Florestal Santa Cantarina e S.F.M.A.",NA,NA,"Herbário Barbosa Rodrigues",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"27253","auto","Magnoliopsida",NA,NA,NA,NA,NA
"110","2021-03-21 19:33:38-03","UFC","EAC","30669","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschabach, G.","2000",NA,NA,"Hatschbach, G.; Schinini, A.; Barbosa, E.","70563","2000","03","17","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"Árvore, 12m, fruto amarelo; Floresta atlântica","EAC0030669","EAC0030669","Serrinha, encosta do morro","50","100","Dicotyledon",NA,"Southern America",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:21:04-03","MBM","MBM","129796","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Campos, A.R.; Campos, A.R.","53160","1989","06","23","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM129796","MBM129796","Colônia Itaqui",NA,NA,NA,NA,"Southern America",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:21:04-03","MBM","MBM","10766","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","20332","1968","11","07","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM010766","MBM010766","Rio Sagrado de Cima",NA,NA,NA,NA,"Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:21:04-03","MBM","MBM","95161","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Klein, R.M.",NA,NA,NA,"Klein, R.M.","10054","1972","02","22","Brazil","Santa Catarina","Governador Celso Ramos","-48.5592002868652","-27.3146991729736",NA,NA,NA,"MBM095161","MBM095161","Jordão",NA,NA,NA,NA,"Southern America",NA,NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:21:04-03","MBM","MBM","181613","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Exell, A.W.",NA,NA,NA,"Klein, R.","1075","1955","01","13","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,"MBM181613",NA,"Lis Alves",NA,NA,NA,NA,"Southern America",NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:21:04-03","MBM","MBM","406558","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Cordeiro, J.","2016","11","22","Silva, J.M.; Brotto, M.L.; Brotto, M.L.","9348","2016","05","14","Brazil","Paraná","Adrianópolis","-48.660556","-24.701111","-48.660556","-24.701111","Árvore com 6 m de altura; frutos imaturos.; Floresta Ombrófila Densa Submontana, vegetação secundária.","MBM406558","MBM406558","João Surrá","110","110",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:21:04-03","MBM","MBM","48045","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","37890","1975","12","17","Brazil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,"MBM048045","MBM048045","Rio Pardo, próximo a barra",NA,NA,NA,NA,"Southern America",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:21:04-03","MBM","MBM","247975","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Barboza, E.; Silva, J.M.; Barboza, E.","70563","2000","03","17","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM247975","MBM247975","Serrinha",NA,NA,NA,NA,"Southern America",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:21:04-03","MBM","MBM","6702","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","18512","1968","01","30","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM006702","MBM006702","Rio do Cedro",NA,NA,NA,NA,"Southern America",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:21:04-03","MBM","MBM","6719","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","18271","1968","01","11","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM006719","MBM006719","Serrinha",NA,NA,NA,NA,"Southern America",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:21:04-03","MBM","MBM","406849","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Brotto, M.L.","2016","11","16","Roher, D.; Nardin, E.; Nardin, E.","223","2013","12","04","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"Arbórea de 16 m de altura e 92 cm de CAP. Frutos verdes.; Floresta Ombrófila Densa Montana. Floresta secundária em estágio médio-avançado.","MBM406849","MBM406849","L.T. 230kv Joinville Norte - Curitiba C2 (Resgate)",NA,NA,NA,NA,"Southern America",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:21:04-03","MBM","MBM","69546","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","43662","1981","03","10","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM069546","MBM069546","América de Cima",NA,NA,NA,NA,"Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:21:04-03","MBM","MBM","34852","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","34371","1974","04","24","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM034852","MBM034852","Colônia Floresta",NA,NA,NA,NA,"Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:21:04-03","MBM","MBM","10765","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Excell, A.W.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","20209","1968","11","06","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM010765","MBM010765","Colônia Floresta",NA,NA,NA,NA,"Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:21:04-03","MBM","MBM","84416","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","46252","1983","03","10","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM084416","MBM084416","Rio Marumbi",NA,NA,NA,NA,"Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:21:04-03","MBM","MBM","352589","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Marquete, N.","1992","06",NA,"Lima, H.C. de; et al.; et al.","4378","1992","02","19","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"ÁRvore. Tronco com casca lisa, alvacenta. Frutos esverdeados com indumento ferrugíneo. Ocasional. DAP 62. Altura 25 cm","MBM352589","MBM352589","Área da parcela 1, atrás da casa de hóspedes do Centro de Primatologia do Rio de Janeiro",NA,NA,NA,NA,"Southern America",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:21:04-03","MBM","MBM","42071","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Excell, A.W.","1953",NA,NA,"Klein, R.M.","22","1951","01","13","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"Árvore, 20m","MBM042071","MBM042071","Mata do Hoffmann","50","50",NA,NA,"Southern America",NA,NA,"ISOTYPE","19684","auto",NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:21:04-03","MBM","MBM","42073","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Excell, A.W.",NA,NA,NA,"Klein, R.","89","1950","01","27","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,"MBM042073","MBM042073","Mata do Hoffmann",NA,NA,NA,NA,"Southern America",NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:21:04-03","MBM","MBM","42072","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Excell, A.W.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","2568","1956","02","04","Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,"MBM042072","MBM042072","Horto Florestal I.N.P. Ibirama",NA,NA,NA,NA,"Southern America",NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:21:04-03","MBM","MBM","181612","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Klein, R.",NA,NA,NA,"Klein, R.","2158","1957","01","11","Brazil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,NA,"MBM181612",NA,"Pilões",NA,NA,NA,NA,"Southern America",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:21:04-03","MBM","MBM","223789","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Ivanauskas, N.M.",NA,NA,NA,"?","s.n.","1996","02","24","Brazil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,"MBM223789","MBM223789","Pariquera-Açu",NA,NA,NA,NA,"Southern America",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:21:04-03","MBM","MBM","41383","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Mattos, N.F.",NA,NA,NA,"Handro, O.","s.n.","1936","01","20","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"MBM041383","MBM041383","Jardim Botânico, nativa",NA,NA,NA,NA,"Southern America",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:34:38-03","UFMG","BHCB","61735","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:34:38-03","UFMG","BHCB","38131","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,"Estação Biológica de Caratinga",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:34:38-03","UFMG","BHCB","7515","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Lopes, MA","906","1986","05","08","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"Mata atlântica;arbóreo;frutos ocres;",NA,NA,"Estação Biológica de Caratinga. Mata do Sapo.",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"135","2021-02-11 17:18:34-03","UFPR","UPCB","7699","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.","1969","06","29","Hatschbach, G.","20232","1968","11","07","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"Árvore, 20 x 0,50m. MAta pluvial, encosta de morro..",NA,NA,"Rio Sagrado de Cima","200","200",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"136","2021-02-11 17:18:34-03","UFPR","UPCB","58413","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.","2007","01","01","Barbosa, E.","2128","2007","03","29","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"Árvore, 8m, fruto imaturo verde. Mata Atlântica..",NA,NA,"Serrinha",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"137","2021-02-11 17:18:34-03","UFPR","UPCB","7109","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.","1968","06",NA,"Hatschbach, G.","18271","1968","01","11","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore, 25 x 0,50m. Mata pluvial, encosta de morro..",NA,NA,"Serrinha","50","100",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"138","2021-02-11 17:18:34-03","UFPR","UPCB","3322","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Exell, A.W.","1960","01","01","Reitz, R.","6126","1958","12","30","Brasil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"Árvore, 25m, fruto imaturo verde. Mata..",NA,NA,"Alto Matador",NA,NA,NA,NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA
"139","2021-02-11 17:18:34-03","UFPR","UPCB","1843","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Exell, A.W.","1956","01","01","Klein, R.M.","1075","1955","01","13","Brasil","Santa Catarina","Luiz Alves","-48.9328002929688","-26.7206001281738",NA,NA,"Árvore, 25m, fruto imaturo, verde. Mata..",NA,NA,"Braço Joaquim",NA,NA,NA,NA,NA,NA,NA,NA,"16079","auto",NA,NA,NA,NA,NA,NA
"140","2021-02-11 17:18:34-03","UFPR","UPCB","38779","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Exell, A.W.","1956","01","01","Klein, R.M.","1075","1955","01","13","Brasil","Santa Catarina","Luiz Alves","-48.9328002929688","-26.7206001281738",NA,NA,"Árvore, 25m, fruto imaturo, verde. Mata..",NA,NA,"Braço Joaquim",NA,NA,NA,NA,NA,NA,NA,NA,"16079","auto",NA,NA,NA,NA,NA,NA
"141","2021-02-11 17:18:34-03","UFPR","UPCB","23432","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Aragoki, S.",NA,NA,NA,"Negrelle, R.R.B.","A829","1993","03","03","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"Árvore, ca. 14m, flor e botão bege, fruto verde..",NA,NA,"Reserva Volta Velha",NA,NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"142","2021-02-11 17:18:34-03","UFPR","UPCB","7170","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.","1968","06",NA,"Hatschbach, G.","18512","1968","01","30","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore, 25 x 0,50m, flor creme. Mata pluvial, encosta de morro..",NA,NA,"Rio do Cedro","50","100",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"143","2010-11-13 04:25:00-02","MO","MOBOT","2457335","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Roberto M. Klein","Klein 2342","1959","12","15","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Blumenau. Mata da Companhia Hering, Bom Retiro","250.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2010-11-13 04:25:00-02","MO","MOBOT","2457352","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Roberto M. Klein","Klein 22","1951","1","13","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Brusque. Mata do Hoffmann",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2018-09-27 16:15:00-03","MO","MOBOT","3176136","PreservedSpecimen","Plantae","Combretaceae","Terminalia","kleinii","Terminalia kleinii","(Exell) Gere & Boatwr.","R.Liesner (MO)",NA,NA,NA,"R. Kummrow","Kummrow 3343","1994",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Castelhanos (mun. Guaratuba).",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"146","2018-09-27 16:14:00-03","MO","MOBOT","3176204","PreservedSpecimen","Plantae","Combretaceae","Terminalia","kleinii","Terminalia kleinii","(Exell) Gere & Boatwr.","R.Liesner (MO)",NA,NA,NA,"Oswaldo Handro","Handro s.n.(pl.vi4650","1968",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo, nativa no Jardim Botânico. Arvore com flores esverdeadas.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
