"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"90","2021-03-30 12:36:06-03","EAO","IAN","120908","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM; Silva, NT da","10246","1966","10","10","Southern America","Brasil","Pará",NA,"IPEAN,reserva de Mocambo.",NA,NA,NA,"Flor branca-avermelhada ,árvore de 15m alt.(fora da quadra).","IAN120908",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-30 12:36:06-03","EAO","IAN","196147","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","Engl.","Equipe IFN-PA","Santos, EA","1110","2015","11","19","Southern America","Brasil","Pará","Igarapé-Miri","Conglomerado PA_994. Subunidade 1. Subparcela 4. Árvore nº 20.","-49.233333","-2.633333",NA,NA,"IAN196147",NA,NA,NA,NA,NA,"2017","08","-49.233333","-2.633333","09",NA,NA,NA,NA,NA
"92","2021-03-30 12:36:06-03","EAO","IAN","122105","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM; Silva, NT da","11396","1967","11","23","Southern America","Brasil","Pará","Codajás","Reserva do Aurá,IPEAN.",NA,NA,NA,"L.107-46,árvore n33,troncocom 51cm de circ.,altura total de 11,60,flor creme.","IAN122105",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-30 12:36:06-03","EAO","IAN","124053","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Oliveira, E","3808","1967","12","02","Southern America","Brasil","Pará",NA,"R. Jarí, Monte Dourado,Serra de 140m de altura,mata alta,t. firme a 3km da margem.",NA,NA,NA,"árvore de 16m,flor em botão.","IAN124053",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-30 12:36:06-03","EAO","IAN","127885","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Silva, NT da","1509","1968","12","05","Southern America","Brasil","Pará","Jarí","Estrada entre Monte Dourado e Munguba,mata de terra firme.",NA,NA,NA,"árvore de 12m,15cm diam.,flor creme.","IAN127885",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-30 12:36:06-03","EAO","IAN","134662","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Silva, NT da","2838","1969","10","20","Southern America","Brasil","Pará","Jarí","Estrada entre Tinguelin e Braço.Capoeira , terra firme.",NA,NA,NA,"árvore de 12m e 20 cm diam. , flor creme.","IAN134662",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-30 12:36:06-03","EAO","IAN","134769","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Silva, NT da","2904","1970","01","22","Southern America","Brasil","Pará",NA,"Estrada entre S. Miguel e Braço .Mata de terra firme.",NA,NA,NA,"árvore de 12m e 30 cm de diam.ol. de frutos e madeira.","IAN134769",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-30 12:36:06-03","EAO","IAN","160032","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Gentry, AH","49075",NA,NA,NA,"Southern America","Brasil","Pará","Belém","EMBRAPA,Mocambo,Forest Reserve,ca. 10km from Belém,alt. near sea level.","-47.983333","-1.5",NA,"Tree 8cm dbh,sterile.","IAN160032",NA,NA,NA,NA,NA,"2003","09","-47.983333","-1.5",NA,NA,NA,NA,NA,NA
"98","2021-03-30 12:36:06-03","EAO","IAN","159947","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Gentry, AH","48925","1984","11","13","Southern America","Brasil","Pará","Belém","EMBRAPA,Mocambo,Forest Reserve,ca. 10km from Belém,alt. near sea level.","-47.983333","-1.5",NA,"Tree 3cm dbh,sterile,somewhat aromatic.","IAN159947",NA,NA,NA,NA,NA,"2003","09","-47.983333","-1.5",NA,NA,NA,NA,NA,NA
"99","2021-03-30 12:36:06-03","EAO","IAN","136404","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Silva, NT da","3344","1970","09","30","Southern America","Brasil","Pará","Jarí","Tinguelim km 21 mata de terra firme.",NA,NA,NA,"árvore de 12m e 30cm de diam., flor creme.","IAN136404",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-30 12:36:06-03","EAO","IAN","136693","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Oliveira, E","5678","1971","04","15","Southern America","Brasil","Pará",NA,"L.5 - Q.2 Levantamento de mosqueiro.",NA,NA,NA,"Árvore de 18m e 1,82m circ.","IAN136693",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-30 12:36:06-03","EAO","IAN","161924","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Daly, DC; Callejas, R","1885","1981","12","08","Southern America","Brasil","Pará",NA,"Serra dos Carajás, Azul near camp at Serra Nort Hill on terra firme.(22km NW,the 10-15 km SW).","-50.466667","-5.983333",NA,"Tree 15m,fruits green.","IAN161924",NA,NA,NA,NA,NA,"1999",NA,"-50.466667","-5.983333",NA,NA,NA,NA,NA,NA
"102","2021-03-30 12:36:06-03","EAO","IAN","163741","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Balée, WL; Ribeiro, BGS","96","1985","08","06","Southern America","Brasil","Pará",NA,"basin of the Rio Gurupi,Tembé Indian reserve,6km SSW of FUNAI.Post Canindé,terra firme moist forest on mild slope.",NA,NA,NA,"tree,cm DBH: 11.5white resin.&nf;Black resin-tree,excellent firewood,the fruit is edible,game eat the fruit.","IAN163741",NA,NA,NA,NA,NA,"2003","09",NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-30 12:36:06-03","EAO","IAN","177149","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Rios, M; Brito, RR de","719","2000","02","22","Southern America","Brasil","Pará","Bragança","Comunidade Benjamin Constant. Travessa da Tijoca. Propriedade de Raimundo Nonato da Silva Ribeiro. Capoeira.","-46.716667","-1.2",NA,"Árvore de 3 m de altura, madeira e folhas com cheiro cítrico, presença de resina com cheiro mentolado.","IAN177149",NA,"30","30",NA,NA,"2003","09","-46.716667","-1.2",NA,NA,NA,NA,NA,NA
"104","2021-03-30 12:36:06-03","EAO","IAN","48950","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Capucho, P","s.n.","1932","08","12","Southern America","Brasil","Pará",NA,"Boa Vista, terra firme.",NA,NA,NA,NA,"IAN048950",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-04-08 17:37:38-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Cordeiro, MR","Carvalho, AMV de; Carmo, NAS do","s.n.","2004","08","17","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km 34 da PA 150. Próximo ao Igarapé da PA-150.","-49.329083","-2.301389",NA,"Árvore com 10 m alt. x 14 cm DAP; base com sapopemas de 40 cm do solo, reta; fuste cilindrico; ritidoma bege claro com líquens; casca morta avermelhada; casca viva vermelha; alburno amarelado; cheiro manga verde.",NA,NA,NA,NA,NA,NA,"2004","09","-49.329083","-2.301389",NA,NA,NA,NA,NA,NA
"106","2021-03-30 12:36:06-03","EAO","IAN","86582","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Fróes, RL","31276","1954","10","30","Southern America","Brasil","Pará",NA,"Rio Curuaúna,terra firme,mata seca catinga,flancos do planalto de Santarém.Levantamento estatístico florestal realizado pelo IAN,SPVEA e FAO.",NA,NA,NA,"Árvore de 3m.","IAN086582",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-30 12:36:06-03","EAO","IAN","98350","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM","6963","1958","07",NA,"Southern America","Brasil","Pará",NA,"Mata da Cia. Pirelli, Fazenda Uriboca, terra firme",NA,NA,NA,"Árvore de 20 metros.","IAN098350",NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"isotipo",NA,NA,NA,NA
"108","2021-03-30 12:36:06-03","EAO","IAN","98459","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM","7080","1958","08",NA,"Southern America","Brasil","Pará",NA,"Mata da Cia. Pirelli, Fazenda Uriboca, terra firme",NA,NA,NA,"Árvore de 10 metros, igapo","IAN098459",NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"isoparatipo",NA,NA,NA,NA
"109","2021-04-08 17:37:38-03","EAO","IAN","XILO617","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Silva, NT da","3344","1970","09","30","Southern America","Brasil","Pará","Jarí","Tinguelim km 21 mata de terra firme.",NA,NA,NA,"árvore de 12m e 30cm de diam., flor creme.","IANXILO617",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-04-08 17:37:38-03","EAO","IAN","XILO621","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Capucho, P","s.n.","1932","08","12","Southern America","Brasil","Pará",NA,"Boa Vista, terra firme.",NA,NA,NA,NA,"IANXILO621",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-04-08 17:37:38-03","EAO","IAN","XILO701","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Silva, NT da","2904","1970","01","22","Southern America","Brasil","Pará",NA,"Estrada entre S. Miguel e Braço .Mata de terra firme.",NA,NA,NA,"árvore de 12m e 30 cm de diam.ol. de frutos e madeira.","IANXILO701",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-30 12:36:06-03","EAO","IAN","59691","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Fróes, RL","26529","1950","09","03","Southern America","Brasil","Amazonas","Codajás","Rio Capitarí,terra firme,alta floresta alta.","-62.0569000244141","-3.836669921875",NA,"árvore de 6m,flores amarelas.","IAN059691",NA,NA,NA,"312380","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-30 12:36:06-03","EAO","IAN","59691","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Fróes, RL","26529","1950","09","03","Southern America","Brasil","Amazonas","Codajás","Rio Capitarí,terra firme,alta floresta alta.","-62.0569000244141","-3.836669921875",NA,"árvore de 6m,flores amarelas.","IAN059691",NA,NA,NA,"312380","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-30 12:36:06-03","EAO","IAN","181495","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM; Silva, NT da","1848","1987","11","13","Southern America","Brasil","Pará","Almeirim","Monte Dourado, Área da água azul, gleba quaruba. Floresta tropical primária de terra firme, baixa e seca. Arenoso.","-52.5816993713379","-1.52332997322083",NA,"Árvore com 25 m de altura e tronco cilindríco. Folha composta, opostas, imparipinadas. Flores unissexuadas com 4 mm, cálice curto branco, corola 4-pétalas verdes, 8-10 estames. Inflorescência em panículas congestas. Fruto Cápsula. Desc","IAN181495",NA,NA,NA,"564600","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-30 12:36:06-03","EAO","IAN","181494","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM; Silva, NT da","1968","1988","01","21","Southern America","Brasil","Pará","Almeirim","Monte Dourado, Gleba São Militão","-52.5816993713379","-1.52332997322083",NA,"Tronco cilindríco. Folha compostas, opostas, imparipinadas. Flores unissexuadas com 4 mm, cálice curto branco, corola 4-pétalas verdes, 8-10 estames. Inflorescência em panículas congestas. Fruto Cápsula.","IAN181494",NA,NA,NA,"564600","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-30 12:36:06-03","EAO","IAN","169137","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Cordeiro, MR","4275","1999","09","28","Southern America","Brasil","Pará","Belém","Bosque Rodrigues Alves; terra firme. Inventário de 1998. Árvore B-1073.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN169137",NA,NA,NA,"48462","auto","2003","09",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-30 12:36:06-03","EAO","IAN","169141","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Cordeiro, MR","4279","1999","09","28","Southern America","Brasil","Pará","Belém","Bosque Rodrigues Alves; terra firme. Inventário de 1998. Árvore B-1091.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN169141",NA,NA,NA,"48462","auto","2003","09",NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-30 12:36:06-03","EAO","IAN","169146","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Cordeiro, MR","4284","1999","09","28","Southern America","Brasil","Pará","Belém","Bosque Rodrigues Alves; terra firme. Inventário de 1998. Árvore B-1107.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN169146",NA,NA,NA,"48462","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-30 12:36:06-03","EAO","IAN","169245","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Cordeiro, MR","4383","1999","09","29","Southern America","Brasil","Pará","Belém","Bosque Rodrigues Alves; terra firme. Inventário de 1998. Árvore B-1672.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN169245",NA,NA,NA,"48462","auto","2003","09",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-30 12:36:06-03","EAO","IAN","169334","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Cordeiro, MR","4472","1999","09","29","Southern America","Brasil","Pará","Belém","Bosque Rodrigues Alves; terra firme. Inventário de 1998. Árvore B-2183.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN169334",NA,NA,NA,"48462","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-30 12:36:06-03","EAO","IAN","169392","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Cordeiro, MR","4530","1999","09","29","Southern America","Brasil","Pará","Belém","Bosque Rodrigues Alves; terra firme. Inventário de 1998. Árvore B-2497.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN169392",NA,NA,NA,"48462","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-30 12:36:06-03","EAO","IAN","169399","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Cordeiro, MR","4537","1999","09","29","Southern America","Brasil","Pará","Belém","Bosque Rodrigues Alves; terra firme. Inventário de 1998. Árvore B-2526.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN169399",NA,NA,NA,"48462","auto","2003","09",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-30 12:36:06-03","EAO","IAN","169429","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Cordeiro, MR","4567","1999","09","29","Southern America","Brasil","Pará","Belém","Bosque Rodrigues Alves; terra firme. Inventário de 1998. Árvore B-2661.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN169429",NA,NA,NA,"48462","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-30 12:36:06-03","EAO","IAN","169433","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Cordeiro, MR","4571","1999","09","29","Southern America","Brasil","Pará","Belém","Bosque Rodrigues Alves; terra firme. Inventário de 1998. Árvore B-2671.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN169433",NA,NA,NA,"48462","auto","2003","09",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-30 12:36:06-03","EAO","IAN","169517","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Cordeiro, MR","4655","1999","09","30","Southern America","Brasil","Pará","Belém","Bosque Rodrigues Alves; terra firme. Inventário de 1998. Árvore B-3307.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN169517",NA,NA,NA,"48462","auto","2003","09",NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-30 12:36:06-03","EAO","IAN","169388","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Cordeiro, MR","4526","1999","09","29","Southern America","Brasil","Pará","Belém","Bosque Rodrigues Alves; terra firme. Inventário de 1998. Árvore B-4525.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN169388",NA,NA,NA,"48462","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-30 12:36:06-03","EAO","IAN","163822","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Cordeiro, MR","2070","1986","11","07","Southern America","Brasil","Pará","Belém","EMBRAPA, Mata de Terra Firme.&nf;Reserva de Mocambo L.08-24.","-48.5043983459473","-1.4558299779892",NA,"Árvore de 9m, estéril.","IAN163822",NA,NA,NA,"48462","auto","2003","09",NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-30 12:36:06-03","EAO","IAN","29107","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Lima, RP de","23","1947","08","05","Southern America","Brasil","Pará","Belém","IAN, estrada da fazenda Cafezal.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN029107","IAN029107 IAN029107_1 IAN029107_e IAN029107_e1",NA,NA,"48462","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-30 12:36:06-03","EAO","IAN","120946","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM; Silva, NT da","10296","1966","10","20","Southern America","Brasil","Pará","Belém","IPEAN,Mocambo.","-48.5043983459473","-1.4558299779892",NA,"L.7-11 árvore n 119.","IAN120946",NA,NA,NA,"48462","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-30 12:36:06-03","EAO","IAN","121448","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM; Silva, NT da","10736","1967","08","19","Southern America","Brasil","Pará","Belém","IPEAN,Mocambo.","-48.5043983459473","-1.4558299779892",NA,"L.2-12, árvore n57,tronco com 80cm de circ.,altura total 17,50m, flor creme.","IAN121448",NA,NA,NA,"48462","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-30 12:36:06-03","EAO","IAN","140072","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM; Silva, NT da","10736","1967","08","19","Southern America","Brasil","Pará","Belém","IPEAN,Mocambo.","-48.5043983459473","-1.4558299779892",NA,"L.2-12, árvore n57,tronco com 80cm de circ.,altura total 17,50m, flor creme.","IAN140072",NA,NA,NA,"48462","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-30 12:36:06-03","EAO","IAN","122320","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM; Silva, NT da","11401","1967","11","21","Southern America","Brasil","Pará","Belém","IPEAN,Reserva Aurá.","-48.5043983459473","-1.4558299779892",NA,"L.107-58,árvore n23,tronco com 40cm de circ.,altura total de 12,70m.","IAN122320",NA,NA,NA,"48462","auto","2012","11",NA,NA,"19",NA,NA,NA,NA,NA
"133","2021-03-30 12:36:06-03","EAO","IAN","135807","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM","12025",NA,NA,NA,"Southern America","Brasil","Pará","Belém","IPEAN, reserva de Mocambo.","-48.5043983459473","-1.4558299779892",NA,"árvore de 14-150.","IAN135807",NA,NA,NA,"48462","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-30 12:36:06-03","EAO","IAN","122095","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM; Silva, NT da","11386","1967","12","05","Southern America","Brasil","Pará","Belém","IPEAN, reserva de Mocambo.","-48.5043983459473","-1.4558299779892",NA,"L.107-77 sn árvore de 10 a 12m, flor creme.","IAN122095",NA,NA,NA,"48462","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-30 12:36:06-03","EAO","IAN","121831","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM; Silva, NT da","11121","1967","10","16","Southern America","Brasil","Pará","Belém","IPEAN,reserva de Mocambo.","-48.5043983459473","-1.4558299779892",NA,"árvore de 12m,flor creme.","IAN121831",NA,NA,NA,"48462","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-30 12:36:06-03","EAO","IAN","122354","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM; Silva, NT da","11435","1968","03","13","Southern America","Brasil","Pará","Belém","IPEAN,reserva Mocambo.","-48.5043983459473","-1.4558299779892",NA,"L.5-26,árvore n51,tronco com 91cm de circ.,altura total de 26,50m.","IAN122354",NA,NA,NA,"48462","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-30 12:36:06-03","EAO","IAN","17327","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM; Black, GA","359","1945","10","05","Southern America","Brasil","Pará","Belém","Mata.","-48.5043983459473","-1.4558299779892",NA,"árvore de 12m.","IAN017327","IAN017327 IAN017327_1 IAN017327_e IAN017327_e1",NA,NA,"48462","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-30 12:36:06-03","EAO","IAN","121948","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM; Silva, NT da","11238",NA,NA,NA,"Southern America","Brasil","Pará","Belém","Mosqueiro, Estrada Belém-Mosqueiro.Mata de terra firme.","-48.5043983459473","-1.4558299779892",NA,"árvore de 15m, flor esverdeada.","IAN121948",NA,NA,NA,"48462","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-30 12:36:06-03","EAO","IAN","136949","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Oliveira, E","5863","1971","09","02","Southern America","Brasil","Pará","Belém","Mosqueiro, L.14 Q.33,Faz Agro Pastoril,mata terra firme.","-48.5043983459473","-1.4558299779892",NA,"Árvore de 13x31cm de circ.","IAN136949",NA,NA,NA,"48462","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-30 12:36:06-03","EAO","IAN","136664","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Oliveira, E","5649","1971","04","13","Southern America","Brasil","Pará","Belém","Mosqueiro, L.4- Q.7 - Levantamento de Mosqueiro.","-48.5043983459473","-1.4558299779892",NA,"Árvore de 18m e 71cm circ.","IAN136664",NA,NA,NA,"48462","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
