"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","typeStatus","individualCount"
"42","2021-03-15 16:37:00-03","NY","NYBG","396835","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","J. H. Kirkbride Jr.","F. C. Hoehne","28541","1931","11","27","South America","Brazil","São Paulo","Parque do Estado","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733042' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396835","NY00396835_01","-46.621883","-23.654505",NA,NA,"Sao Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2016-11-01 12:35:00-02","NY","NYBG","396840","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","J. H. Kirkbride Jr.","P. C. Porto","3264","1937","05","05","South America","Brazil","São Paulo",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733031' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396840","NY00396840_01","-45.59","-22.73",NA,NA,"Campos do Jordao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","396827","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","J. H. Kirkbride Jr.","M. Emmerich","s.n.","1972","04","10","South America","Brazil","São Paulo","Campos do Jordao ce do Mirante","sheet","simple specimen voucher and preserved in FAA (leaves trifoliate) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733034' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396827","NY00396827_01","-45.59","-22.73","1700","1700","Campos do Jordao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","396826","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","J. H. Kirkbride Jr.","L. Emygdio de Mello Filho","2708","1969","12","19","South America","Brazil","São Paulo","Buri","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733033' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396826","NY00396826_01","-48.59","-23.7903",NA,NA,"Buri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","396824","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","J. H. Kirkbride Jr.","I. Mimura","169","1961","12","30","South America","Brazil","São Paulo","7.4-7.7 km ao SSE em linha reta da praça principal de Sao Jose Dos Campo. 400-800 m ao oeste da estrada para Paraibuna.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733043' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396824","NY00396824_01","-45.88","-23.1703","600","640","Sao José dos Campos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","396829","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","J. H. Kirkbride Jr.","J. Vidal","III358","1950","10","01","South America","Brazil","São Paulo","Itangua","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733036' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396829","NY00396829_01","-48.34","-24",NA,NA,"Capao Bonito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","396822","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","J. H. Kirkbride Jr.","L. B. Smith","14706","1965","01","17","South America","Brazil","Paraná","Campo, by school on road to Jaguariaiva","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733032' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396822","NY00396822_01","-49.37","-24.1","950","950","Arapoti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","949658","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","E. Pereira","7500","1963","04","01","South America","Brazil","Minas Gerais","Paraopeba","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032008' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949658","NY00949658_01","-44.4042","-19.2744",NA,NA,"Paraopeba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","949671","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","P. Clausen","130","1840","08",NA,"South America","Brazil","Minas Gerais",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032061' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949671","NY00949671_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","949663","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","M. Emmerich","1781","1964","02","29","South America","Brazil","Minas Gerais","Poços de Caldas, Morro do ferro","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032027' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949663","NY00949663_01","-46.5614","-21.7881",NA,NA,"Poços de Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","949684","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","W. R. Anderson","8559","1973","04","10","South America","Brazil","Minas Gerais","6 km by road N of Gouvêia on road to Diamantina. Serra do Espinhaço.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032140' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949684","NY00949684_01","-43.7117","-18.4","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00895732","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","J. H. Kirkbride Jr.","1704","1972","01","26","South America","Brazil","Distrito Federal","Ca 4 km S of Planaltina","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=967292' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895732","NY00895732_01","-47.68","-15.65","950","950","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","396819","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","E. Pereira","A. P. Duarte","2208","1945","12","08","South America","Brazil","Minas Gerais","Palacio, Serra do Cipó, Km. 12","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=710347' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396819","NY00396819_01",NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","949669","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","P. Clausen","161","1839",NA,NA,"South America","Brazil","Minas Gerais",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032058' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949669","NY00949669_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00895731","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","P. G. Delprete","M. C. Garcia Kirkbride","1374","1980","10","02","South America","Brazil","Distrito Federal","Area de Cristo Redentor, entre a Reserva Ecológica e a Cabeça do Veado","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=967302' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895731","NY00895731_01","-47.9294","-15.7797","1200","1200","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","949660","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"B. Maguire","57128","1963","10","18","South America","Brazil","Distrito Federal","Parque do Gama","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032016' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949660","NY00949660_01","-48.0638","-16.01719",NA,NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","949656","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","Palacios","3669","1948","12","14","South America","Brazil","Minas Gerais","Sete Lagoas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1118754' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949656","NY00949656_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","949673","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","A. Macedo","2757","1950","12","27","South America","Brazil","Minas Gerais","Lavras Novas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032065' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949673","NY00949673_01","-43.5081","-20.2878",NA,NA,"Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","949683","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","H. S. Irwin","20326","1968","02","17","South America","Brazil","Minas Gerais","Serra do Cipó, km. 132 (ca. 153km N. of Belo Horizonte).","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032138' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949683","NY00949683_01","-43.68","-18.57","1400","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","949655","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","O. Leoncini","381","1964","10","22","South America","Brazil","Minas Gerais","Poços de Caldas, Seminário","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031998' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949655","NY00949655_01","-46.5614","-21.7881",NA,NA,"Poços de Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","949677","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","P. C. Porto","1266","1922","11","27","South America","Brazil","Minas Gerais","Campos de Brunier","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032077' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949677","NY00949677_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","949664","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","L. Emygdio de Mello Filho","619","1947","11","16","South America","Brazil","Minas Gerais","Carmo do Rio Claro Fazenda [?]legria","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032028' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949664","NY00949664_01","-46.1189","-20.9719",NA,NA,"Carmo do Rio Claro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","949670","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","P. Clausen","51",NA,NA,NA,"South America","Brazil","Minas Gerais","Caxoeira","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032059' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949670","NY00949670_01","-43.5081","-20.2878",NA,NA,"Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","949679","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","R. Goodland","223","1965","11","27","South America","Brazil","Minas Gerais","Paraopeba.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032086' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949679","NY00949679_01","-44.4042","-19.2744",NA,NA,"Paraopeba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","949659","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","E. P. Heringer","8907/1101","1962","03","26","South America","Brazil","Distrito Federal","Fundação Zoobotanica","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032012' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949659","NY00949659_01","-47.9294","-15.7797",NA,NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","949672","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","P. Clausen","51",NA,NA,NA,"South America","Brazil","Minas Gerais","Caxoiera","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032063' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949672","NY00949672_01","-43.5081","-20.2878",NA,NA,"Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00895708","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","H. S. Irwin","26386","1970","02","18","South America","Brazil","Distrito Federal","Morro da Igreginha, ca. 5 km SSE of Planaltina","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=967290' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895708","NY00895708_01","-47.65855","-15.6237","1000","1000","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","2192","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Delprete, P.","Arao, Y.","406972","1972","09","06",NA,"Brasil","São Paulo",NA,NA,"Herbácea; flor em botão arroxeada.","BOTU002192",NA,NA,NA,NA,NA,"Botucatu",NA,NA,"1999","9999","9999",NA,NA,NA,NA,NA,NA
"70","2021-02-08 11:10:01-03","UNESP-IBB","BOTU","18754","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Paschoal, M.E.S.","Amaral Jr., A.","63(?)-2","1991","10","09",NA,"Brasil","Minas Gerais",NA,NA,"Flores azuis, 40 cm.","BOTU018754",NA,"-43.6","-19.533333",NA,NA,"Santana do Riacho",NA,NA,"2013","43°36'w","19°32's","09",NA,NA,NA,NA,NA
"71","2020-06-29 11:32:20-03","UFRJ","RFA","6703","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Mendes Magalhães","17323","1960","01","06",NA,"Brasil","Minas Gerais","Serra do Curral, Nova Lima",NA,"Subarbusto, flor azul","RFA26530",NA,"-43.8466987609863","-19.9855995178223",NA,NA,"Nova Lima","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-06-29 11:32:20-03","UFRJ","RFA","7103","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"P. Occhioni","1876","1959","05","25",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,"Subarbusto, flor azul","RFA26762",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-13 09:20:50-03","UFRJ","RFA","13062","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","J.H. Kirkbride Jr.","A.P. Duarte","10149","1967","01","12",NA,"Brasil","Goiás","De São Marcos para Cristalina",NA,NA,"RFA12018",NA,"-50.1403007507324","-15.9343996047974",NA,NA,"Goiás","63502","auto","1978",NA,NA,"02","10",NA,NA,NA,NA
"74","2021-03-30 12:47:44-03","EAO","IAN","154014","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.","Kirkbride Jr.; J.H.","Anderson, WR; Stieber, MT","35186","1972","02","02","Southern America","Brasil","Minas Gerais","Abou 8km N of Gouveia on road to Dimantina Municipio de Gouveia; brejo near edge of gallery forest.",NA,"Herb; corolla lilac; fruit purplish.","IAN154014",NA,NA,NA,"1220","1220",NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:47:44-03","EAO","IAN","153981","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Declieuxia","cordigera","divergentiflora","Declieuxia cordigera divergentiflora","(Pohl ex DC.) J.H.Kirkbride","Kirkbride Jr.; J.H.","Irwin, HS; Onishi, E","26231","1970","02","07","Southern America","Brasil","Minas Gerais","Cerrado. cerrado and gallery, ca. 10km SE of Paracatú.",NA,"Herb to ca. 10cm tall; corolla violet; fruit violet-green.","IAN153981",NA,NA,NA,"675","675",NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:47:44-03","EAO","IAN","14603","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.","Kirkbride Jr.; J.H.","Magalhães, MG","972","1941","10","20","Southern America","Brasil","Minas Gerais","Campo; Serra do Taguaril. Muito frequente.",NA,"Herbácea cespitosa, flores azuis.","IAN014603","IAN014603 IAN014603_e","-43.937801361084","-19.9207992553711",NA,NA,"Belo Horizonte","17082","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:47:44-03","EAO","IAN","105875","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.","Kirkbride Jr.; J.H.","Magalhães, MG","17323","1960","01","06","Southern America","Brasil","Minas Gerais","Campo limpo em cascalho. Serra do curral.",NA,"Sub-arbusto de 0,20-0,40m de altura.&nf;Flor azul.","IAN105875",NA,"-43.8466987609863","-19.9855995178223",NA,NA,"Nova Lima","29211","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA
