"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","infraspecificEpithet","previousCatalogNumber","typeStatus","fieldNumber"
"180","2020-12-21 16:19:48-03","MBM","MBM","176011","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Zappi, D.C.",NA,NA,NA,"Maruffa, A.C.; et al.; et al.","52","1982","09","30","Brazil","São Paulo","Santo André","Reserva Biológica Paranapacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"MBM176011","MBM176011",NA,NA,"27258",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:19:48-03","MBM","MBM","392649","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Calvente, A.","2011","04",NA,"Forzza, R.C.; Labiak, P.H.; Fraga, C.N.; Goldenberg, R.; Amorim, A.M.; Paixão, J; Labiak, P.H.; Fraga, C.N.; Goldenberg, R.; Amorim, A.M.; Paixão, J.L.","5293","2008","07","22","Brazil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas, Alegre, trilha do Pau Oco","-40.525","-20.267778","-40.525","-20.267778","525","525","Epífita. Flores com ovário verde; perianto e estames creme.; Floresta Ombrófila Densa Montana.","MBM392649","MBM392649",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:19:48-03","MBM","MBM","327034","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Calvente, A.M.","2008","02",NA,"Borgo, M.; et al.; et al.","s.n.","2004","02","10","Brazil","Paraná","Antonina","Reserva Natural Cachoeira, trilha Pinheiro","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Epífita com flor creme. Em floresta ombrófila densa submontana","MBM327034","MBM327034",NA,NA,"38300",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:19:48-03","MBM","MBM","45951","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Castellanos, A.","1964",NA,NA,"Hatschbach, G.","9105","1962","04","01","Brazil","Paraná","Campina Grande do Sul","Contrafortes Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Epífita, flor alva, mata pluvial","MBM045951","MBM045951",NA,NA,"55154",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:19:48-03","MBM","MBM","111561","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Zappi, D.C.; Taylor, N.P.","1992",NA,NA,"Kummrow, R.; Silva, J.M.; Silva, J.M.","2749","1986","05","06","Brazil","Paraná","Campina Grande do Sul","Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Epífita, flor amarela com estrias escuras. Mata pluvial","MBM111561","MBM111561",NA,NA,"55154",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:19:48-03","MBM","MBM","102491","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Hatschbach, G.","1985","09",NA,"Hatschbach, G.","49349","1985","05","08","Brazil","Paraná","Guaraqueçaba","Tagaçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita, pendente, flores alvas. Mata pluvial","MBM102491","MBM102491",NA,NA,"37295",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:19:48-03","MBM","MBM","2981","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Castellanos, A.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","6616",NA,NA,NA,"Brazil","Santa Catarina","São Francisco do Sul","Três Barras, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"MBM002981","MBM002981",NA,NA,"23627",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:19:48-03","MBM","MBM","183264","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Taylor, N.P.",NA,NA,NA,"Almeida, A.C.","s.n.","1992","10","14","Brazil","São Paulo","Santo André","Reserva Biológica do Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"MBM183264","MBM183264",NA,NA,"27258",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:19:48-03","MBM","MBM","167662","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Taylor, N.P.",NA,NA,NA,"Mello-Silva, R.; et al.; et al.","578","1992","07","06","Brazil","São Paulo","Sete Barras","Fazenda Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"MBM167662","MBM167662",NA,NA,"34059",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-01 15:28:05-03","PUC-RIO","FCAB","0710","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","J.A. Lombardi","1996","07",NA,"P. Capell S.J.","s.n.",NA,NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Epífita.","000710",NA,NA,"Angiospermae","33190",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2015-09-04 16:04:59-03","MNHN","RECOLNAT_MNHN_P","P04557108","PreservedSpecimen",NA,"Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Kimnach",NA,NA,NA,"Glaziou, A.",NA,"1883","7","10","Brésil",NA,NA,"Minas Geraes, Floresta da Tijuca",NA,NA,NA,NA,NA,NA,"prélèvement appareil végétatif pour Pr. Kluge (Allemagne), M. Malplanche, 1993. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04557108' target='other'> <mi>dwc_moreinfo</mi></a>","P04557108","P04557108_01 P04557108_02",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"syntype","14859"
"191","2015-09-04 16:05:24-03","MNHN","RECOLNAT_MNHN_P","P04557109","PreservedSpecimen",NA,"Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Kimnach",NA,NA,NA,"Glaziou, A.",NA,"1883","7","10","Brésil",NA,NA,"Minas Geraes, Floresta da Tijuca",NA,NA,NA,NA,NA,NA,"Prélèvement appareil végétatif pour Pr. Kluge (Allemagne), M. Malplanche, 1993. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04557109' target='other'> <mi>dwc_moreinfo</mi></a>","P04557109","P04557109_01 P04557109_02",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"syntype","14859"
"192","2020-12-11 11:34:16-03","UFMG","BHCB","33855","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-11 11:34:16-03","UFMG","BHCB","161981","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"2016","06","28","Bragioni, TLS; Silva, GS; Alunosda taxonomia de campo 1/2016","1",NA,NA,NA,"Brasil","Minas Gerais","Santa Bárbara","RPPN Santuário do Caraça, Riacho acima da cachoeira da Bocaina","-43.465572","-20.123072","-43.465572","-20.123072",NA,NA,"Região pedregosa acima da cachoeira",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-11 11:34:16-03","UFMG","BHCB","182920","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"2016","09","12","Paiva, JAM; Stehmann, JR; Souza, LS; Gouvêa, YF","1011","2016","09","11","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde","-20.708792","-42.475339","-20.708792","-42.475339","1385","1385","Erva epífita. Frutos imaturos verdes, maduros rosados.; Floresta Ombrófila Densa. Borda de trilha.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-11 11:34:16-03","UFMG","BHCB","147047","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"2015","05","12","Venda, AKL; Forzza, RC; Stehmann, JR; Amorim, AMA","20","2010","11","30","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Rio do Braço Norte.","-41.736167","-20.445111","-41.736167","-20.445111","1164","1164","Epífita. Frutos imaturos rosas.","BHCB024100",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-11 11:34:16-03","UFMG","BHCB","33855","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"1996","08",NA,"Ivanauskas, NM; Mazine, FF","s.n.","1996","05","31","Brasil","São Paulo","Pariquera-Açu",NA,"-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,"Epífita, flores brancas.; FLoresta atlântica.","BHCB040044",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-11 11:34:16-03","UFMG","BHCB","61888","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"2004","09","12","Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7219","2001","08","04","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, Trilha atrás da Sede (alojamento de pesquisador), Floresta Ombrófila Densa","-44.809972","-23.351611","-44.809972","-23.351611","30","30","Epífita em árvore caída, flores amarelas.","BHCB040045",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-11 11:34:16-03","UFMG","BHCB","75412","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Mota, RC da; Silva, CR; Viana, PL; Carvalho, A","1680","2002","08","01","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo.","-43.547222","-19.076667","-43.547222","-19.076667",NA,NA,"Planta coletada em mata de galeria; erva epífita, frutos imaturos.","BHCB040048",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-11 11:34:16-03","UFMG","BHCB","82857","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"2010","02","06","Lombardi, JA; Stehmann, JR; Mota, RC da; Temponi, LG","5560","2003","08","25","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras, Coordenadas originais: 16°24'08S; 40°02'25W","-40.040278","-16.402222","-40.040278","-16.402222","810","810","Epítita em jaqueira, ramos avermelhados, frutos imaturos verdes, levmente avermelhados.; Mata hidrófila, terreno plano (cume).","BHCB040051",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-11 11:34:16-03","UFMG","BHCB","86685","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"2010","06",NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5961","2004","03","09","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras, trilha partindo da sede e indo até a divisa com a Bahia. Coordenadas originais: 16°24'18,7-05,5S; 40°03'22,1-02'19,7W","-40.056139","-16.405194","-40.056139","-16.405194","755","776","Interior e borda de mata hidrófila em encosta e pasto adjacente. Erva epífita, frutos imaturos verdes.","BHCB040052",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-11 11:34:16-03","UFMG","BHCB","91146","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"2010","06",NA,"Stehmann, JR; Lombardi, JA; Mota, RC da","4055","2005","02","21","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras, estrada para a divisa com a Bahia Coordenadas originais: 16°24'12,1-29,5S; 40°02'36,6-33,7W","-40.0435","-16.403361","-40.0435","-16.403361","763","847","Epífita; flores esbranquiçadas; frutos imaturos verdes.; Em remanescente de Floresta Ombrófila Densa.","BHCB040050",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-11 11:34:16-03","UFMG","BHCB","32892","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"1997","09",NA,"Lombardi, JA","1353","1996","07","29","Brasil","Rio de Janeiro","Nova Friburgo","morro da Coledônia","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Mesmo que Lombardi 151; Caule lilás, principalmente junto ao eixo, frutos imaturos lilases, resto do perianto amarelados .; Cultivado, originalmente mata atlântica.","BHCB040054",NA,"Dicotyledon",NA,"33190",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-11 11:34:16-03","UFMG","BHCB","32892","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo","morro da Coledônia","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"33190",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-11 11:34:16-03","UFMG","BHCB","67091","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"2000","08","20","Mota, RC da","897","2000","08","20","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Planta coletada em paredão úmido; erva.","BHCB040047",NA,"Dicotyledon",NA,"11966",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-02-11 17:18:26-03","UFPR","UPCB","73025","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Soller, A.","2011","01","30","Soller, A.","82","2011","01","26","Brasil","Paraná","Cerro Azul","P.E. das Lauráceas, estrada para Serraria","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Epífita.",NA,NA,NA,NA,"32006",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-02-11 17:18:26-03","UFPR","UPCB","73039","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Soller, A.","2011","02","10","Soller, A.","98","2011","02","08","Brasil","Paraná","Campina Grande do Sul","Rio Capivari, Margem","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Rupícola dentro da mata.",NA,NA,NA,NA,"55154",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-02-11 17:18:26-03","UFPR","UPCB","73013","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Soller, A.","2010","11","09","Soller, A.","49","2010","11","09","Brasil","Paraná","Campina Grande do Sul","Rio Capivari, Margem","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55154",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2009-12-04 16:24:00-02","MO","MOBOT","3163261","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","N.P. Taylor & D.C. Zappi",NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","Hatschbach 52139","1988",NA,NA,"Brazil","Paraná",NA,"Serra São Miguel (mun. Bocaiúva do Sul). Mata pluvial da vertente atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"209","2008-05-27 22:02:00-03","MO","MOBOT","3163411","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","N. Taylor",NA,NA,NA,"Myron W. Kimnach","Kimnach s.n.","1961","3","13","Brazil",NA,NA,"Source: Sherman E. Beahm, 2686 Paloma St., Pasadena 8, Calif. 1 plant received in Sept., 1956 at UCBG and grown there under glass.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"210","2008-05-27 22:02:00-03","MO","MOBOT","3163470","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 49349","1985","5","8","Brazil","Paraná",NA,"Tagaçaba (mun. Guaraqueçaba). Mata pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"211","2018-09-12 14:48:06-03","UNIOESTE","UNOP","8244","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Lombardi, J.A.","2011","04",NA,"Lombardi, J.A.; Taxonomia de campo 2011; Taxonomia de campo 2011","8288","2011","04","12","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, trilha para o alojamento 04 e a Pedra do Sino.","-42.995297","-22.425556","-42.995297","-22.425556","1190","1190","Mata altântica na base da encosta. Erva epífita pendente, frutos imaturos verde-escuros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","13603",NA,"Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","D.R. Gonzaga/10-06-2015",NA,NA,NA,"L. Kollmann; et al","3140","2000","10","12","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"Frutos rosas. Rupícola na sombra.","MBML013603","MBML013603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-09-02 18:20:49-03","MBML","MBML-HERBARIO","14163",NA,"Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","D.R. Gonzaga/10-06-2015",NA,NA,NA,"L. Kollmann; et al","3467","2000","12","11","Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde","-40.890833","-18.738333","40W53'27","18S44'18",NA,NA,"Epífita caída. Frutos roxos.","MBML014163","MBML014163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","16845",NA,"Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","D.R. Gonzaga/10-06-2015",NA,NA,NA,"R.R. Vervloet; et al","118","2002","04","16","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Epífita, em cipó, a 3m do solo, pêndula, atingindo 1m de comprimento, frutos imaturos de cor verde. Lado direito da trilha.","MBML016845","MBML016845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","19771",NA,"Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","D.R. Gonzaga/10-06-2015",NA,NA,NA,"R.R. Vervloet; et al","1847","2003","02","18","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Epífita a 2m do solo, hábito pendular, frutos imaturos de cor verde, baixada, beira de córrego, dossel 17m.","MBML019771","MBML019771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","26183",NA,"Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","D.R. Gonzaga/10-06-2015",NA,NA,NA,"L. Kollmann; et al","8873","2006","04","28","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"Epífita na sombra. Frutos verdes.","MBML026183","MBML026183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-10-29 16:35:19-03","MBML","MBML-HERBARIO","35445",NA,"Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","D.R. Gonzaga/10-06-2015",NA,NA,NA,"A. P. Fontana; L. Kollmann & K. A. brahim","3185","2008","04","25","Brasil","Espírito Santo","Atílio Vivácqua","Moitão do sul, Serra das Torres, matacões.","-41.121417","-21.003361","41W7'17,1","21S0'12,1","650","650","Rupestre, pêndula. Frutos amarelos.","MBML035445","MBML035445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","36377",NA,"Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","A. Cavalcante (RB)/IV-2011",NA,NA,NA,"R. C. Forzza; et al","5293","2008","07","22","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.525","-20.267778","40W31'30","20S16'4",NA,NA,NA,"MBML036377","MBML036377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","23695",NA,"Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica subsp. microflora","Calvente","A.M. Calvente/13-10-2015",NA,NA,NA,"L. Kollmann","7273","2005","01","21","Brasil","Espírito Santo","Santa Teresa","Parque do Museu de Biologia Mello Leitão","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"Epífita, na sombra. Perto da antiga garagem, tépalas amareladas, estames brancos, folhas verdes, frutos verdes.","MBML023695","MBML023695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subsp. microflora",NA,NA,NA
"220","2021-03-04 11:06:37-03","UFRB","HURB","761","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb.","L.Y.S.Aona","2008","11",NA,"Aguiar, O.T.; Moura, C. de; Arzolla, F.A.R.D.P.; Vilela, F.E.S.P","819","2008","02","28","Brasil","São Paulo","Mairiporã","P.E. Cantareira, Hortolândia;","-46.536111","-23.363333","46°32'10W","23°21'48S","1158","1158",NA,"HURB000000761","HURB000000761","Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-06-15 15:29:46-03","UNESP-RC","HRCB","47266","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum","Lombardi, J.A.","2007","05",NA,"Antunes, K","200","2005","11","10","Brasil","Minas Gerais","Rio Preto",NA,"-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Rupícola, frutos de coloração verde",NA,NA,NA,NA,"20815",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-06-15 15:29:46-03","UNESP-RC","HRCB","55242","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum","Lombardi, J.A.","2011","04",NA,"Lombardi","8288","2011","04","12","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Orgãos","-42.983333",NA,"42º59'W","22º25S","1190","1190","Erva epífita pendente, frutos imaturos verde escuros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-06-15 15:29:46-03","UNESP-RC","HRCB","14069","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum",NA,NA,NA,NA,"Taylor, N. P.","1644","1991","06","13","Brasil","São Paulo","Ilha Bela","Ilha de São Sebastião",NA,NA,NA,NA,NA,NA,"Ramos verde escuros, levemente avermelhados, elípticos a rômbeos, crenados, 6-9 aréola de cada lado, 7-12(13) cm compr., (2,5) 3,5-5 cm larg., 1-1,5 mm espessura, ramos de extensão mais finos e longos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-06-15 15:29:46-03","UNESP-RC","HRCB","28441","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum","Lombardi, J.A.","1996","08","21","Ivanauskas, N.","804","1996","05","31","Brasil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski","-47.876944","-24.675833","47º52'37W","24º40'33S",NA,NA,"epífita. Flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-06-15 15:29:46-03","UNESP-RC","HRCB","65013","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Grupo Verde",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha do Hotel.","-44.608222","-22.438694","044°36'29.6W","22°26'19,3S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
