"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"243","2021-03-25 13:53:19-03","UNIVILLE","JOI","12222","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","A.L. de Gasper","2010","05","31","T.J. Cadorin","2255","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço Esquerdo.","-49.235556","-26.365","49º14'8''W","26º21'54''S","417","417","; HABITAT: interior do fragmento; HABITO: rupícola; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-25 13:53:19-03","UNIVILLE","JOI","4057","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl",NA,NA,NA,NA,"Hering-Rinnert, C.","937","2003","11","06","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITO: terrestre","JOI004057",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"245","2019-10-07 09:38:46-03","UEFS","HUEFS","51240","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","L.Sylvestre","2002","10",NA,"Athayde, F.P.F.","597","2000","05","31","Brasil","São Paulo","Ubarana","Estrada vicinal de acesso ao Salto de Avanhandava. Fazenda de Paulo Teixeira.","-49.816667","-21.3","49W49'","21S18'",NA,NA,"Interior de mata paludosa.","HUEFS0051240",NA,"Pteridophyta","Polypodiales",NA,NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA
"246","2020-07-23 12:19:25-03","CEPLAC","CEPEC","118586","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens",NA,"P. Labiak",NA,NA,NA,"P. H. Labiak","3906","2007","04","21","Brasil","Paraná","TUNAS DO PARANÁ","Estrada de Tunas do Paraná para a Fazenda Berneck.","-48.746944","-24.807778","48W44'49","24S48'28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/05/2007",NA,NA,NA
"247","2020-07-23 12:19:25-03","CEPLAC","CEPEC","105335","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens",NA,"J. Prado",NA,NA,NA,"F. B. Matos","808","2006","07","27","Brasil","Bahia","JUSSARÍ","RPPN Serra do Teimoso. Rod. Jussarí/Palmira. Fazenda Teimoso, entrada à esq. Ca. 7,5Km de Jussarí. Trilha para o topo da serra.","-39.536111","-15.160278","39W32'10","15S9'37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/12/2005",NA,NA,NA
"248","2020-07-23 12:19:25-03","CEPLAC","CEPEC","118636","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens",NA,"F. B. Matos",NA,NA,NA,"F. B. Matos","1269","2006","10","28","Brasil","Paraná","antonina","Reserva Natural do Rio Cachoeira (SPVS). Trilha da Rede.","-48.683333","-25.3","48W41'","25S18'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA
"249","2019-02-27 14:03:33-03","UFSJ","HUFSJ","4398","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Dittrich, VA","2013","05",NA,"Sobral, M; et al.","15240","2012","12","11","Brasil","Minas Gerais","Tiradentes","Trilha da Mãe d'água.","-44.176417","-21.107253","-44.176417","-21.107253","894","894","Erva sobre pedras.","HUFSJ004398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-07 11:18:13-03","UFMG","BHCB-SL","145243","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2010","11","29","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1174","2010","11","29","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde. DATUM WGS84.","-42.417333","-20.700222","-42.417333","-20.700222","1299","1299","Rupícola próximo a córrego no interior de mata ciliar. Material retirado para DNA.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-07 11:18:13-03","UFMG","BHCB-SL","111394","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2007","08",NA,"Salino, A; Heringer, G; Dittrich, VAO; Lara, DS","12516","2007","07","13","Brasil","Minas Gerais","Lambari","Parque Estadual de Nova Baden, Trilha das Sete Quedas. Floresta Estacional Semidecidual Montana.","-45.323306","-21.937556","-45.323306","-21.937556","890","1000","Terrestre no interior de floresta.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-11-07 11:18:13-03","UFMG","BHCB-SL","57707","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2001","03",NA,"Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","6289","2001","03","08","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, Nas trilhas da Estação e da Pedra Vermelha. Floresta Ombrófila Densa Montana.","-44.366111","-22.819444","-44.366111","-22.819444","1130","1350","terrestre no interior de floresta",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-01-12 15:24:24-03","UFMG","BHCB-SL","94698","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Almeida, TE","2005","04",NA,"Echternacht, LA; Dornas, T","680","2004","09","26","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro","-44.629611","-20.424972","-44.629611","-20.424972","804","804","Terrestre ereta (ca. 1,5m) em Floresta Estacional Semidecidual, terreno úmido. Soros amarelados.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-07 11:18:13-03","UFMG","BHCB-SL","113998","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A",NA,NA,NA,"Salino, A; Dittrich, VAO; Pivari, MOD","13056","2007","12","14","Brasil","Minas Gerais","Boa Esperança","Serra da Boa Esperança, Parque Estadual da Serra da Boa Esperança. Área com formações campestres, savânicas e florestais do Bioma Cerrado, e fragmentos de Floresta Estacional Semidecidual.","-45.632528","-21.038889","-45.632528","-21.038889","1120","1120","Terrestre em mata de encosta com afloramento rochoso.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-07 11:18:13-03","UFMG","BHCB-SL","126426","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2008","12","06","Salino, A; Megale, ME; Viveros, RS; Arruda, AJ","14150","2008","12","06","Brasil","Espírito Santo","Domingos Martins","São Paulo do Aracê, Entorno do Parque Estadual da Pedra Azul","-41.022222","-20.435222","-41.022222","-20.435222","1085","1085","Rupicola no interior de floresta",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-11-07 11:18:13-03","UFMG","BHCB-SL","97401","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2006","06",NA,"Matos, FB; et al.","808","2005","07","27","Brasil","Bahia","Jussari","RPPN Serra do Teimoso, Rodovia Jussari-Palmira. Fazenda Teimoso, entrada à esq, ca.7,5 km de Jussari. Trilha para o topo da serra. Mata estacional semidecidual montana.","-39.536111","-15.160278","-39.536111","-15.160278",NA,NA,"Rupícola.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-11-07 11:18:13-03","UFMG","BHCB-SL","61920","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2001","08",NA,"Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7251","2001","08","05","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, Sertão do Puruba. Floresta Ombrófila Densa.","-44.977944","-23.34","-44.977944","-23.34","40","40","Rupícola no interior da floresta.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-01-12 15:24:24-03","UFMG","BHCB-SL","130587","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Almeida, TE","2009","11","02","Almeida, TE; Souza, DT; Cota, MMT","2008","2009","06","01","Brasil","Minas Gerais","Pocrane","Serra do Azeite;, Rio Manhuaçu. Mata de galeria em vale encaixado, na base da Serra.","-41.644556","-19.501972","-41.644556","-19.501972","300","300","Terrestre em margem de córrego, no interior de floresta",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-01-12 15:24:24-03","UFMG","BHCB-SL","62018","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2001","08",NA,"Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7349","2001","08","07","Brasil","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaína, Serra do Mar, trilha para o Pico do Cuscuzeiro. Floresta Ombrófila Densa Montana","-44.787861","-23.304","-44.787861","-23.304","600","600","Rupícola, interior de mata.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-11-07 11:18:13-03","UFMG","BHCB-SL","99256","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2006","05",NA,"Salino, A; Heringer, G; Lara, DS; Giorgini, PL; Andrade, JJ","11113","2006","05","21","Brasil","Minas Gerais","Simonésia","RPPN Mata do Sossego, Floresta Ombrófila Densa Montana em área de vales e interflúvios.","-42.073861","-20.065361","-42.073861","-20.065361","1150","1600","Sobre rocha no interior de mata. Prensado em álcool.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-07 11:18:13-03","UFMG","BHCB-SL","106673","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl",NA,NA,NA,NA,"Stehmann, JR; et al.","3748","2004","08","17","Brasil","Bahia","Itanhém","Corró","-40.207778","-18.216944","-40.207778","-18.216944","267","267","Terrestre, cerca 1,5m de altura, no subosque da floresta ombrófila.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-07 11:18:13-03","UFMG","BHCB-SL","165024","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Dittrich, VAO",NA,NA,NA,"Dittrich, VAO; Vale, AA; Menini, L; Furtado, SG","1802","2013","06","23","Brasil","Minas Gerais","Olaria","Serra do Cruz","-44.073889","-21.889722","-44.073889","-21.889722","1360","1360","Terrícola e epífito acidental no niterior da Floresta Ombrófila Densa.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-01-12 15:24:24-03","UFMG","BHCB-SL","57613","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2001","03",NA,"Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","6214","2001","03","06","Brasil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Trilha Pirapitinga. Floresta Ombrófila Densa Montana.","-45.155278","-23.343306","-45.155278","-23.343306","900","900","Rupícola no interior de floresta. Caule reptante com 23cm compr.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-07 11:18:13-03","UFMG","BHCB-SL","59061","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2001","05",NA,"Salino, A; Dittrich, VAO; Meinberg, AC; Carvalho, AC; Teixeira, LCRS","6669","2001","05","02","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, Trilha do Jatobá. Floresta Ombrófila Densa.","-44.837056","-23.3405","-44.837056","-23.3405","40","40","Epífita",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-07 11:18:13-03","UFMG","BHCB-SL","52279","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2000","04","27","Salino, A","5431","2000","04","27","Brasil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, Praia de Boiçuganca. Trilha das cachoeiras do Ribeirão Itú. Floresta Ombrófila Densa de encosta.","-45.6","-23.75","-45.6","-23.75","100","190","Rupícola. Interior de Encosta.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-07 11:18:13-03","UFMG","BHCB-SL","87886","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A; Figueiredo, FB","2004","05",NA,"Figueiredo, JB; Alves, A","310","2004","04","01","Brasil","Minas Gerais","Nova Lima","RPPN Mata do Jambreiro, Floresta Estacional Semidecidual.","-43.886278","-19.978306","-43.886278","-19.978306",NA,NA,"Terrestre; margem de tributário do Córrego Aperta Pé.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-01-12 15:24:24-03","UFMG","BHCB-SL","93577","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Almeida, TE; Salino, A","2005","08",NA,"Almeida, TE; Souza, DT; Mota, NFO; Viana, PL","63","2005","08","14","Brasil","Minas Gerais","Dores de Guanhães","Rio Guanhães;, Floresta Estacional Semidecidual.","-42.945556","-19.003694","-42.945556","-19.003694","500","500","Rupícola em riacho no interior de mata",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-07 11:18:13-03","UFMG","BHCB-SL","108297","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2007","09",NA,"Magnago, LFS; Demuner, V; Cruz, T; Bausen, E","1650","2006","11","29","Brasil","Espírito Santo","Águia Branca","Trilha do Córrego, propriedade: Ailton Corteleti.","-40.798611","-18.944167","-40.798611","-18.944167","380","560","Terrestre, soros marrons. Mata beira do córrego.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-07 11:18:13-03","UFMG","BHCB-SL","150273","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Gasper, AL de","2010","08","10","Korte, A; Kniess, A","3925","2010","06","29","Brasil","Santa Catarina","José Boiteux","Rio Platê, Floresta Ombrófila Densa","-49.680556","-26.820278","-49.680556","-26.820278","394","394","Erva terrícola; interior do fragmento.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-07 11:18:13-03","UFMG","BHCB-SL","60419","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2001","06",NA,"Salino, A; et al.","7082","2001","06","14","Brasil","Minas Gerais","Itabirito","Serra da Moeda","-43.938056","-20.319417","-43.938056","-20.319417","1450","1450","Terrestre, interior de mata de galeria.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-01-12 15:24:24-03","UFMG","BHCB-SL","141363","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2010","06","11","Salino, A; Almeida, TE; Heringer, G; Souza, FF; Ramalho, AJ","14872","2010","06","11","Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas; Represa Velha, Floresta Ombrófila Densa. Área alterada com jaqueiras.","-40.497417","-20.258639","-40.497417","-20.258639","170","170","Rupícola, no interior de floresta",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-07 11:18:13-03","UFMG","BHCB-SL","163110","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2013","03","28","Salino, A; Almeida, TE; Bettinardi, ML; Melo, FNA; Flores, TB; Braga, DPP","15631","2013","03","28","Brasil","São Paulo","Juquiá","Reserva Votorantim, Curso Taxonomia de Campo USP/ESALQ - UNICAMP. Complexo Juquiá, Trilha da Casa da Pedra. Floresta Ombrófila Densa.","-47.552222","-24.168056","-47.552222","-24.168056","95","95","Epífita rupícola a beira de trilha no interior de floresta. Prensado em álcool.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-07 11:18:13-03","UFMG","BHCB-SL","122757","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2008","06","25","Salino, A; Heringer, G; Dittrich, VAO","13599","2008","06","25","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande, Floresta Ombrófila Densa Montana e afloramentos rochosos","-41.08625","-20.518944","-41.08625","-20.518944","1200","1200","Rupícola no interior de floresta",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-07 11:18:13-03","UFMG","BHCB-SL","122666","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2008","06","24","Salino, A; Heringer, G; Dittrich, VAO","13508","2008","06","24","Brasil","Espírito Santo","Castelo","Parque Estadual da Mata das Flores, Floresta Estacional Semidecidual","-41.176833","-20.598389","-41.176833","-20.598389","260","260","Rupícola no interior de floresta",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-07 11:18:13-03","UFMG","BHCB-SL","136178","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl",NA,NA,NA,NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS; Salino, A","238","2010","03","02","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha para Vale Verde.","-41.842611","-20.419361","-41.842611","-20.419361","1251","1251","Terrestre, interior de mata.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-07 11:18:13-03","UFMG","BHCB-SL","68586","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Carvalho, FA; Teixeira, LCRS","2001","08",NA,"Salino, A; Carvalho, FA; Morais, PO; Viana, PL","7159","2001","07","11","Brasil","Minas Gerais","Nova Lima","Estação Ecológica de Fechos, Área de Mata de Galeria.","-43.959083","-20.066","-43.959083","-20.066",NA,NA,"Terrestre no interior de mata.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-01-12 15:24:24-03","UFMG","BHCB-SL","136044","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl",NA,NA,NA,NA,"Heringer, G; Machado, TM; Reis, SB","382",NA,NA,NA,"Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó;, Parque Nacional do Caparaó, Pedra Roxa.","-41.7355","-20.395111","-41.7355","-20.395111","1174","1174",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-07 11:18:13-03","UFMG","BHCB-SL","85547","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A; Figueiredo, FB","2003","10",NA,"Figueiredo, JB; Salino, A; Mota, NFO; Almeida, TE","99","2003","09","19","Brasil","Minas Gerais","Nova Lima","RPPN Capitão do Mato, Floresta Estacional Semidecidual.","-43.886278","-20.133556","-43.886278","-20.133556",NA,NA,"Terrestre; margem de córrego.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-07 11:18:13-03","UFMG","BHCB-SL","132733","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2009","08","27","Salino, A; Megale, ME; Viveros, RS; Arruda, AJ","14535","2009","08","27","Brasil","Espírito Santo","Itarana","Alto Jatiboca, Propriedade de Frederico Saedler. Mata embaixo perto da casa. Floresta Estacional Semidecidual.","-40.875301361084","-19.8738994598389",NA,NA,NA,NA,"Terrestre.",NA,NA,NA,NA,"América",NA,"23320","auto",NA,NA,NA,NA,NA
"280","2019-11-07 11:18:13-03","UFMG","BHCB-SL","4500","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","1995","11","17","Krieger, L","s.n.","1982","04","26","Brasil","Minas Gerais","Antônio Carlos",NA,"-43.7467002868652","-21.3180999755859",NA,NA,NA,NA,"Mata;epífita;subindo pelo tronco;rizoma grosso;",NA,NA,NA,NA,"América",NA,"30131","auto",NA,NA,NA,NA,NA
"281","2019-11-07 11:18:13-03","UFMG","BHCB-SL","48167","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","1999","07",NA,"Salino, A","4924","1999","07","10","Brasil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro, Nas proximidades da Sede.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"Terrícola, interior de floresta.",NA,NA,NA,NA,"América",NA,"16385","auto",NA,NA,NA,NA,NA
"282","2019-11-07 11:18:13-03","UFMG","BHCB-SL","30557","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","1995","12",NA,"Salino, A","696","1989","05","26","Brasil","Minas Gerais","Carangola","Fazenda Santa Rita","-42.0293998718262","-20.7331008911133",NA,NA,"670","670","Terrestre e epilitica, a margem de riacho, em mata semidecidua.",NA,NA,NA,NA,"América",NA,"21913","auto",NA,NA,NA,NA,NA
"283","2019-11-07 11:18:13-03","UFMG","BHCB-SL","2947","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","1994","04",NA,"Menezes, J","s.n.","1958",NA,NA,"Brasil","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Mata virgem;herbáceo",NA,NA,NA,NA,"América",NA,"49886","auto",NA,NA,NA,NA,NA
"284","2019-12-19 16:20:55-03","UFMG","BHCB-SL","15807","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","1995",NA,NA,"Salino, A","2371","1995","12","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Terrestre, no interior da floresta.","BHCB002018","BHCB002018",NA,NA,"América",NA,"49886","auto",NA,NA,NA,NA,NA
"285","2019-11-07 11:18:13-03","UFMG","BHCB-SL","42880","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","1998","09",NA,"Salino, A; Morais, PO; Melo, LCN","4277","1998","09","04","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Fazenda Monte Claros","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Terrestre, interior de floresta.",NA,NA,NA,NA,"América",NA,"49886","auto",NA,NA,NA,NA,NA
"286","2019-11-07 11:18:13-03","UFMG","BHCB-SL","8717","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","1995","11","17","Lopes, MA; Andrade, PM de","s.n.","1984","03","19","Brasil","Minas Gerais","Caratinga","Fazenda Montes Claros. Mata do Rafael.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Mata Atlântica,herbáceo.",NA,NA,NA,NA,"América",NA,"49886","auto",NA,NA,NA,NA,NA
"287","2021-01-12 15:24:24-03","UFMG","BHCB-SL","41885","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","1998","05",NA,"Salino, A; Morais, PO","4210","1998","05","02","Brasil","Minas Gerais","Jequeri","Usina Hidrelétrica de Cachoeira;, Às margens do Rio Casca. Floresta ciliar, próximo à cachoeira.","-42.6657981872559","-20.4557991027832",NA,NA,NA,NA,"Epífita baixa, interior da mata.",NA,NA,NA,NA,"América",NA,"22280","auto",NA,NA,NA,NA,NA
"288","2019-11-07 11:18:13-03","UFMG","BHCB-SL","164981","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Souza, FS","2007","09",NA,"Mota, T; Souza, FS; Abreu, NL; Menini, L; Viana, PL","24","2006","06","15","Brasil","Minas Gerais","Juiz de Fora","Pirapetinga","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Terrestre em interior de mata, em beira de rio.",NA,NA,NA,NA,"América",NA,"36144","auto",NA,NA,NA,NA,NA
"289","2021-01-12 15:24:24-03","UFMG","BHCB-SL","63943","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A",NA,NA,NA,"Mota, RC; Viana, L","661","2001","01","29","Brasil","Minas Gerais","Mariana","Mina da Samitri","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"Planta coletada em mata de galeria.",NA,NA,NA,NA,"América",NA,"33524","auto",NA,NA,NA,NA,NA
"290","2019-11-07 11:18:13-03","UFMG","BHCB-SL","53557","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Salino, A","2000","08",NA,"Salino, A","5664","2000","08","25","Brasil","Minas Gerais","Mariana","Serra do Frazão, Na estrada Mariana - Santa Bárbara; Floresta Estacional Semidecidual.","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"Rupícola. Interior de mata.",NA,NA,NA,NA,"América",NA,"33524","auto",NA,NA,NA,NA,NA
